Date,size3wma
2019/11/03,0
2019/11/04,0
2019/11/05,0
2019/11/06,0
2019/11/07,0
2019/11/08,0
2019/11/09,0
2019/11/10,0
2019/11/11,0
2019/11/12,0
2019/11/13,0
2019/11/14,0
2019/11/15,0
2019/11/16,0
2019/11/17,0
2019/11/18,0
2019/11/19,0
2019/11/20,0
2019/11/21,0
2019/11/22,0
2019/11/23,0
2019/11/24,0
2019/11/25,0
2019/11/26,0
2019/11/27,0
2019/11/28,0
2019/11/29,0
2019/11/30,6440
2019/12/01,17260
2019/12/02,24324
2019/12/03,25514
2019/12/04,27299
2019/12/05,26178
2019/12/06,24627
2019/12/07,21477
2019/12/08,20621
2019/12/09,22573
2019/12/10,24343
2019/12/11,24885
2019/12/12,24846
2019/12/13,24675
2019/12/14,23889
2019/12/15,23260
2019/12/16,24895
2019/12/17,26333
2019/12/18,27573
2019/12/19,27484
2019/12/20,27340
2019/12/21,25886
2019/12/22,24930
2019/12/23,25813
2019/12/24,25475
2019/12/25,24791
2019/12/26,24418
2019/12/27,24519
2019/12/28,23096
2019/12/29,21815
2019/12/30,22903
2019/12/31,23823
2020/01/01,22452
2020/01/02,20958
2020/01/03,19834
2020/01/04,19335
2020/01/05,18779
2020/01/06,19453
2020/01/07,20412
2020/01/08,21627
2020/01/09,21089
2020/01/10,20503
2020/01/11,19231
2020/01/12,38570
2020/01/13,34335
2020/01/14,29006
2020/01/15,23232
2020/01/16,22295
2020/01/17,22112
2020/01/18,21166
2020/01/19,20786
2020/01/20,20344
2020/01/21,19411
2020/01/22,18141
2020/01/23,18116
2020/01/24,18685
2020/01/25,17782
2020/01/26,17144
2020/01/27,17049
2020/01/28,18125
2020/01/29,18776
2020/01/30,19833
2020/01/31,20704
2020/02/01,19921
2020/02/02,18708
2020/02/03,19456
2020/02/04,18725
2020/02/05,19524
2020/02/06,19847
2020/02/07,20857
2020/02/08,21502
2020/02/09,21363
2020/02/10,21497
2020/02/11,22314
2020/02/12,24604
2020/02/13,25516
2020/02/14,25983
2020/02/15,24485
2020/02/16,23111
2020/02/17,23301
2020/02/18,23849
2020/02/19,23601
2020/02/20,23415
2020/02/21,22773
2020/02/22,21326
2020/02/23,20322
2020/02/24,21781
2020/02/25,23248
2020/02/26,24721
2020/02/27,24868
2020/02/28,24497
2020/02/29,22480
2020/03/01,21607
2020/03/02,21976
2020/03/03,22353
2020/03/04,21997
2020/03/05,22599
2020/03/06,22657
2020/03/07,21814
2020/03/08,22525
2020/03/09,25300
2020/03/10,25798
2020/03/11,25410
2020/03/12,26308
2020/03/13,27162
2020/03/14,25466
2020/03/15,23949
2020/03/16,24791
2020/03/17,25120
2020/03/18,24751
2020/03/19,25892
2020/03/20,26694
2020/03/21,26886
2020/03/22,26174
2020/03/23,25677
2020/03/24,25793
2020/03/25,25326
2020/03/26,24938
2020/03/27,23980
2020/03/28,22986
2020/03/29,20918
2020/03/30,21583
2020/03/31,22876
2020/04/01,23427
2020/04/02,24162
2020/04/03,24211
2020/04/04,22852
2020/04/05,21312
2020/04/06,23362
2020/04/07,24665
2020/04/08,25431
2020/04/09,24385
2020/04/10,24335
2020/04/11,23598
2020/04/12,23141
2020/04/13,23572
2020/04/14,24365
2020/04/15,24680
2020/04/16,25432
2020/04/17,25275
2020/04/18,24798
2020/04/19,23856
2020/04/20,24889
2020/04/21,25363
2020/04/22,25487
2020/04/23,25643
2020/04/24,25625
2020/04/25,25331
2020/04/26,25113
2020/04/27,25400
2020/04/28,25793
2020/04/29,26944
2020/04/30,27984
2020/05/01,27154
2020/05/02,25338
2020/05/03,24680
2020/05/04,25720
2020/05/05,25387
2020/05/06,26624
2020/05/07,29102
2020/05/08,28663
2020/05/09,28142
2020/05/10,27539
2020/05/11,27605
2020/05/12,27205
2020/05/13,26394
2020/05/14,25843
2020/05/15,26457
2020/05/16,26719
2020/05/17,26167
2020/05/18,26195
2020/05/19,26491
2020/05/20,27201
2020/05/21,28001
2020/05/22,28422
2020/05/23,27701
2020/05/24,27072
2020/05/25,26757
2020/05/26,27486
2020/05/27,27238
2020/05/28,27611
2020/05/29,29065
2020/05/30,28486
2020/05/31,28814
2020/06/01,29269
2020/06/02,29937
2020/06/03,28739
2020/06/04,28580
2020/06/05,27904
2020/06/06,28503
2020/06/07,28854
2020/06/08,29093
2020/06/09,28951
2020/06/10,30015
2020/06/11,30365
2020/06/12,29272
2020/06/13,27240
2020/06/14,25844
2020/06/15,27426
2020/06/16,28459
2020/06/17,28596
2020/06/18,28674
2020/06/19,29672
2020/06/20,30560
2020/06/21,32453
2020/06/22,34883
2020/06/23,36468
2020/06/24,37708
2020/06/25,38114
2020/06/26,36808
2020/06/27,36380
2020/06/28,34850
2020/06/29,34697
2020/06/30,34467
2020/07/01,34936
2020/07/02,35711
2020/07/03,35981
2020/07/04,34088
2020/07/05,31551
2020/07/06,32583
2020/07/07,34375
2020/07/08,36036
2020/07/09,36341
2020/07/10,35048
2020/07/11,32975
2020/07/12,32749
2020/07/13,35754
2020/07/14,36291
2020/07/15,36503
2020/07/16,35488
2020/07/17,35419
2020/07/18,36274
2020/07/19,37842
2020/07/20,38612
2020/07/21,38890
2020/07/22,38980
2020/07/23,39004
2020/07/24,39534
2020/07/25,41425
2020/07/26,40554
2020/07/27,41422
2020/07/28,40864
2020/07/29,40586
2020/07/30,40110
2020/07/31,40669
2020/08/01,40034
2020/08/02,39078
2020/08/03,38854
2020/08/04,38811
2020/08/05,39060
2020/08/06,39573
2020/08/07,40516
2020/08/08,40867
2020/08/09,41882
2020/08/10,42879
2020/08/11,42809
2020/08/12,42610
2020/08/13,41620
2020/08/14,41362
2020/08/15,39404
2020/08/16,39146
2020/08/17,39696
2020/08/18,41079
2020/08/19,41263
2020/08/20,40916
2020/08/21,41983
2020/08/22,40536
2020/08/23,39107
2020/08/24,38823
2020/08/25,38682
2020/08/26,38803
2020/08/27,38341
2020/08/28,38411
2020/08/29,39057
2020/08/30,40310
2020/08/31,40922
2020/09/01,41221
2020/09/02,40497
2020/09/03,39808
2020/09/04,38486
2020/09/05,37138
2020/09/06,36231
2020/09/07,36123
2020/09/08,36104
2020/09/09,36272
2020/09/10,37664
2020/09/11,37586
2020/09/12,37217
2020/09/13,37148
2020/09/14,38063
2020/09/15,38456
2020/09/16,37935
2020/09/17,48306
2020/09/18,48204
2020/09/19,44252
2020/09/20,39131
2020/09/21,38248
2020/09/22,39195
2020/09/23,39273
2020/09/24,38505
2020/09/25,37670
2020/09/26,37020
2020/09/27,36712
2020/09/28,37657
2020/09/29,38417
2020/09/30,38496
2020/10/01,37694
2020/10/02,37074
2020/10/03,35850
2020/10/04,36322
2020/10/05,37159
2020/10/06,38617
2020/10/07,38488
2020/10/08,37804
2020/10/09,37344
2020/10/10,36426
2020/10/11,35721
2020/10/12,37020
2020/10/13,37866
2020/10/14,37805
2020/10/15,38454
2020/10/16,38272
2020/10/17,36682
2020/10/18,35436
2020/10/19,36657
2020/10/20,37948
2020/10/21,38937
2020/10/22,39066
2020/10/23,38363
2020/10/24,35871
2020/10/25,34367
2020/10/26,35848
2020/10/27,37402
2020/10/28,38813
2020/10/29,38831
2020/10/30,38812
2020/10/31,38176
2020/11/01,37421
2020/11/02,38161
2020/11/03,38570
2020/11/04,38742
2020/11/05,38808
2020/11/06,39558
2020/11/07,39595
2020/11/08,37484
2020/11/09,38013
2020/11/10,39111
2020/11/11,38383
2020/11/12,37950
2020/11/13,38498
2020/11/14,37771
2020/11/15,37127
2020/11/16,37549
2020/11/17,38861
2020/11/18,38834
2020/11/19,38515
2020/11/20,39142
2020/11/21,39755
2020/11/22,40113
2020/11/23,41104
2020/11/24,41534
2020/11/25,41594
2020/11/26,41167
2020/11/27,39625
2020/11/28,36653
2020/11/29,35144
2020/11/30,37312
2020/12/01,39369
2020/12/02,39587
2020/12/03,39959
2020/12/04,40617
2020/12/05,39485
2020/12/06,38687
2020/12/07,39328
2020/12/08,41171
2020/12/09,41295
2020/12/10,40624
2020/12/11,41228
2020/12/12,39130
2020/12/13,38227
2020/12/14,39082
2020/12/15,40366
2020/12/16,41454
2020/12/17,42593
2020/12/18,41879
2020/12/19,41258
2020/12/20,40215
2020/12/21,41053
2020/12/22,41631
2020/12/23,45371
2020/12/24,44598
2020/12/25,49313
2020/12/26,47912
2020/12/27,46839
2020/12/28,45709
2020/12/29,45311
2020/12/30,44134
2020/12/31,42447
2021/01/01,41402
2021/01/02,40964
2021/01/03,42048
2021/01/04,42851
2021/01/05,43436
2021/01/06,43814
2021/01/07,44469
2021/01/08,44116
2021/01/09,43270
2021/01/10,42718
2021/01/11,43898
2021/01/12,43052
2021/01/13,41892
2021/01/14,42064
2021/01/15,42731
2021/01/16,43013
2021/01/17,42690
2021/01/18,43513
2021/01/19,44804
2021/01/20,44688
2021/01/21,44238
2021/01/22,43566
2021/01/23,42759
2021/01/24,42527
2021/01/25,43772
2021/01/26,44254
2021/01/27,44537
2021/01/28,44825
2021/01/29,45747
2021/01/30,45354
2021/01/31,45011
2021/02/01,45280
2021/02/02,46127
2021/02/03,46060
2021/02/04,45440
2021/02/05,45313
2021/02/06,43814
2021/02/07,43238
2021/02/08,43644
2021/02/09,44488
2021/02/10,44539
2021/02/11,44700
2021/02/12,45668
2021/02/13,46475
2021/02/14,45827
2021/02/15,45529
2021/02/16,44901
2021/02/17,45530
2021/02/18,46245
2021/02/19,46215
2021/02/20,46010
2021/02/21,44910
2021/02/22,45544
2021/02/23,45625
2021/02/24,45890
2021/02/25,44926
2021/02/26,44905
2021/02/27,44502
2021/02/28,44522
2021/03/01,43834
2021/03/02,44095
2021/03/03,45064
2021/03/04,45563
2021/03/05,45935
2021/03/06,44785
2021/03/07,44426
2021/03/08,44555
2021/03/09,45879
2021/03/10,45840
2021/03/11,46457
2021/03/12,46570
2021/03/13,46950
2021/03/14,47271
2021/03/15,47677
2021/03/16,47338
2021/03/17,45905
2021/03/18,47436
2021/03/19,46722
2021/03/20,45934
2021/03/21,44977
2021/03/22,45638
2021/03/23,46109
2021/03/24,46092
2021/03/25,45914
2021/03/26,44823
2021/03/27,44148
2021/03/28,43688
2021/03/29,44609
2021/03/30,45440
2021/03/31,46793
2021/04/01,47066
2021/04/02,46910
2021/04/03,46152
2021/04/04,44469
2021/04/05,44378
2021/04/06,45626
2021/04/07,46231
2021/04/08,45850
2021/04/09,45857
2021/04/10,45212
2021/04/11,44148
2021/04/12,44660
2021/04/13,45658
2021/04/14,47120
2021/04/15,46115
2021/04/16,46340
2021/04/17,47078
2021/04/18,48106
2021/04/19,48405
2021/04/20,48817
2021/04/21,50729
2021/04/22,54155
2021/04/23,55717
2021/04/24,52376
2021/04/25,50085
2021/04/26,50579
2021/04/27,51707
2021/04/28,53381
2021/04/29,54429
2021/04/30,54299
2021/05/01,53628
2021/05/02,53805
2021/05/03,54412
2021/05/04,56290
2021/05/05,56144
2021/05/06,56008
2021/05/07,55692
2021/05/08,57588
2021/05/09,58491
2021/05/10,58637
2021/05/11,57488
2021/05/12,57061
2021/05/13,56973
2021/05/14,55572
2021/05/15,54257
2021/05/16,53601
2021/05/17,54588
2021/05/18,54908
2021/05/19,58621
2021/05/20,58782
2021/05/21,57852
2021/05/22,54786
2021/05/23,54652
2021/05/24,55029
2021/05/25,55254
2021/05/26,55554
2021/05/27,54385
2021/05/28,54306
2021/05/29,52770
2021/05/30,51813
2021/05/31,51250
2021/06/01,51464
2021/06/02,51967
2021/06/03,52628
2021/06/04,52679
2021/06/05,50479
2021/06/06,47539
2021/06/07,48946
2021/06/08,51719
2021/06/09,53082
2021/06/10,52868
2021/06/11,52910
2021/06/12,51451
2021/06/13,50700
2021/06/14,51375
2021/06/15,52393
2021/06/16,53700
2021/06/17,54202
2021/06/18,54309
2021/06/19,51164
2021/06/20,50309
2021/06/21,53905
2021/06/22,56938
2021/06/23,56800
2021/06/24,55034
2021/06/25,55359
2021/06/26,53851
2021/06/27,52886
2021/06/28,54939
2021/06/29,55490
2021/06/30,55476
2021/07/01,54847
2021/07/02,53830
2021/07/03,52408
2021/07/04,52069
2021/07/05,52665
2021/07/06,53877
2021/07/07,54453
2021/07/08,54337
2021/07/09,54853
2021/07/10,53801
2021/07/11,52561
2021/07/12,52726
2021/07/13,54295
2021/07/14,56747
2021/07/15,59179
2021/07/16,59082
2021/07/17,58550
2021/07/18,58781
2021/07/19,61303
2021/07/20,62636
2021/07/21,62467
2021/07/22,60605
2021/07/23,60001
2021/07/24,59875
2021/07/25,60223
2021/07/26,61175
2021/07/27,61700
2021/07/28,62206
2021/07/29,60779
2021/07/30,59752
2021/07/31,59655
2021/08/01,62319
2021/08/02,64220
2021/08/03,65343
2021/08/04,67800
2021/08/05,70011
2021/08/06,72168
2021/08/07,71057
2021/08/08,71397
2021/08/09,72643
2021/08/10,75568
2021/08/11,75355
2021/08/12,73921
2021/08/13,75566
2021/08/14,77162
2021/08/15,76444
2021/08/16,73688
2021/08/17,72494
2021/08/18,70255
2021/08/19,69249
2021/08/20,68160
2021/08/21,69732
2021/08/22,74163
2021/08/23,78449
2021/08/24,85944
2021/08/25,86685
2021/08/26,85970
2021/08/27,83411
2021/08/28,83312
2021/08/29,83844
2021/08/30,85585
2021/08/31,83665
2021/09/01,80504
2021/09/02,76161
2021/09/03,73407
2021/09/04,73400
2021/09/05,72910
2021/09/06,73141
2021/09/07,74762
2021/09/08,71637
2021/09/09,71773
2021/09/10,71711
2021/09/11,74427
2021/09/12,77699
2021/09/13,77563
2021/09/14,77941
2021/09/15,77559
2021/09/16,81350
2021/09/17,81015
2021/09/18,79564
2021/09/19,80618
2021/09/20,83873
2021/09/21,85030
2021/09/22,84665
2021/09/23,83229
2021/09/24,84957
2021/09/25,83885
2021/09/26,84789
2021/09/27,85461
2021/09/28,87808
2021/09/29,87863
2021/09/30,85461
2021/10/01,82784
2021/10/02,81501
2021/10/03,85922
2021/10/04,88793
2021/10/05,90982
2021/10/06,89011
2021/10/07,85108
2021/10/08,82648
2021/10/09,79821
2021/10/10,77316
2021/10/11,76704
2021/10/12,77557
2021/10/13,78741
2021/10/14,75906
2021/10/15,76137
2021/10/16,71880
2021/10/17,71037
2021/10/18,70206
2021/10/19,70695
2021/10/20,70375
2021/10/21,71320
2021/10/22,72375
2021/10/23,72588
2021/10/24,72079
2021/10/25,71654
2021/10/26,70667
2021/10/27,69894
2021/10/28,68484
2021/10/29,66107
2021/10/30,63816
2021/10/31,63362
2021/11/01,64370
2021/11/02,65375
2021/11/03,65510
2021/11/04,64989
2021/11/05,63898
2021/11/06,63247
2021/11/07,63195
2021/11/08,63404
2021/11/09,65298
2021/11/10,67022
2021/11/11,65894
2021/11/12,63607
2021/11/13,63601
2021/11/14,64295
2021/11/15,66561
2021/11/16,69355
2021/11/17,70623
2021/11/18,69716
2021/11/19,69596
2021/11/20,68343
2021/11/21,70442
2021/11/22,72018
2021/11/23,72787
2021/11/24,72869
2021/11/25,71245
2021/11/26,71227
2021/11/27,70936
2021/11/28,71376
2021/11/29,71585
2021/11/30,70965
2021/12/01,69826
2021/12/02,69542
2021/12/03,67880
2021/12/04,68837
2021/12/05,69204
2021/12/06,68670
2021/12/07,66785
2021/12/08,67927
2021/12/09,68422
2021/12/10,68383
2021/12/11,67528
2021/12/12,66805
2021/12/13,69500
2021/12/14,70899
2021/12/15,70868
2021/12/16,67313
2021/12/17,69804
2021/12/18,72941
2021/12/19,71386
2021/12/20,70157
2021/12/21,69031
2021/12/22,68939
2021/12/23,70519
2021/12/24,71618
2021/12/25,72215
2021/12/26,71884
2021/12/27,75310
2021/12/28,78049
2021/12/29,81442
2021/12/30,81448
2021/12/31,80377
2022/01/01,78965
2022/01/02,81812
2022/01/03,85114
2022/01/04,84891
2022/01/05,85896
2022/01/06,85289
2022/01/07,86151
2022/01/08,88483
2022/01/09,94190
2022/01/10,95589
2022/01/11,95187
2022/01/12,89899
2022/01/13,88968
2022/01/14,89413
2022/01/15,90346
2022/01/16,90670
2022/01/17,91385
2022/01/18,91348
2022/01/19,89284
2022/01/20,84268
2022/01/21,85276
2022/01/22,86134
2022/01/23,84335
2022/01/24,85330
2022/01/25,87366
2022/01/26,89608
2022/01/27,91881
2022/01/28,89309
2022/01/29,88548
2022/01/30,89073
2022/01/31,88045
2022/02/01,88897
2022/02/02,90978
2022/02/03,90334
2022/02/04,87555
2022/02/05,84640
2022/02/06,81869
2022/02/07,84468
2022/02/08,85492
2022/02/09,86698
2022/02/10,88562
2022/02/11,90031
2022/02/12,87577
2022/02/13,87107
2022/02/14,87792
2022/02/15,90326
2022/02/16,93254
2022/02/17,97001
2022/02/18,98526
2022/02/19,100418
2022/02/20,101557
2022/02/21,110634
2022/02/22,106932
2022/02/23,102729
2022/02/24,97342
2022/02/25,97694
2022/02/26,95534
2022/02/27,93015
2022/02/28,90642
2022/03/01,90207
2022/03/02,92961
2022/03/03,94685
2022/03/04,90804
2022/03/05,84575
2022/03/06,81567
2022/03/07,83059
2022/03/08,85642
2022/03/09,87066
2022/03/10,86944
2022/03/11,88317
2022/03/12,86951
2022/03/13,86606
2022/03/14,87357
2022/03/15,88337
2022/03/16,88654
2022/03/17,85804
2022/03/18,84070
2022/03/19,81990
2022/03/20,84331
2022/03/21,85546
2022/03/22,87156
2022/03/23,88303
2022/03/24,87416
2022/03/25,86437
2022/03/26,82957
2022/03/27,82032
2022/03/28,82224
2022/03/29,82847
2022/03/30,83371
2022/03/31,84605
2022/04/01,86044
2022/04/02,88037
2022/04/03,90390
2022/04/04,91181
2022/04/05,90529
2022/04/06,92377
2022/04/07,97532
2022/04/08,100113
2022/04/09,96656
2022/04/10,96187
2022/04/11,94663
2022/04/12,93871
2022/04/13,92971
2022/04/14,92905
2022/04/15,90881
2022/04/16,89011
2022/04/17,89893
2022/04/18,91622
2022/04/19,92483
2022/04/20,95138
2022/04/21,93609
2022/04/22,93895
2022/04/23,91744
2022/04/24,93681
2022/04/25,94459
2022/04/26,92587
2022/04/27,94568
2022/04/28,92863
2022/04/29,90876
2022/04/30,87344
2022/05/01,87089
2022/05/02,86634
2022/05/03,88559
2022/05/04,89610
2022/05/05,91604
2022/05/06,92203
2022/05/07,87917
2022/05/08,83145
2022/05/09,86341
2022/05/10,93015
2022/05/11,98028
2022/05/12,99195
2022/05/13,93908
2022/05/14,89480
2022/05/15,87848
2022/05/16,89023
2022/05/17,96691
2022/05/18,94546
2022/05/19,94005
2022/05/20,92778
2022/05/21,95829
2022/05/22,98799
2022/05/23,97333
2022/05/24,97624
2022/05/25,100026
2022/05/26,107106
2022/05/27,104457
2022/05/28,100068
2022/05/29,104724
2022/05/30,104765
2022/05/31,106997
2022/06/01,116110
2022/06/02,123723
2022/06/03,121155
2022/06/04,113840
2022/06/05,110017
2022/06/06,108110
2022/06/07,109168
2022/06/08,110894
2022/06/09,106314
2022/06/10,98796
2022/06/11,94058
2022/06/12,94060
2022/06/13,97118
2022/06/14,98558
2022/06/15,97811
2022/06/16,92177
2022/06/17,87614
2022/06/18,86324
2022/06/19,85804
2022/06/20,85245
2022/06/21,87429
2022/06/22,92568
2022/06/23,93242
2022/06/24,94623
2022/06/25,95945
2022/06/26,103164
2022/06/27,104668
2022/06/28,100441
2022/06/29,100718
2022/06/30,97854
2022/07/01,89056
2022/07/02,81520
2022/07/03,79927
2022/07/04,81354
2022/07/05,83989
2022/07/06,83144
2022/07/07,83347
2022/07/08,82811
2022/07/09,83206
2022/07/10,82694
2022/07/11,82070
2022/07/12,82319
2022/07/13,84160
2022/07/14,84500
2022/07/15,84528
2022/07/16,84201
2022/07/17,84635
2022/07/18,86663
2022/07/19,84230
2022/07/20,83931
2022/07/21,83979
2022/07/22,82716
2022/07/23,82246
2022/07/24,82743
2022/07/25,84821
2022/07/26,85070
2022/07/27,83273
2022/07/28,83327
2022/07/29,83298
2022/07/30,83096
2022/07/31,82665
2022/08/01,83139
2022/08/02,83346
2022/08/03,83812
2022/08/04,83628
2022/08/05,86503
2022/08/06,85175
2022/08/07,83825
2022/08/08,83764
2022/08/09,84362
2022/08/10,89098
2022/08/11,88498
2022/08/12,85124
2022/08/13,82818
2022/08/14,84570
2022/08/15,83397
2022/08/16,82503
2022/08/17,82584
2022/08/18,83105
2022/08/19,86967
2022/08/20,85766
2022/08/21,84649
2022/08/22,84146
2022/08/23,85028
2022/08/24,83625
2022/08/25,84327
2022/08/26,85364
2022/08/27,86288
2022/08/28,88251
2022/08/29,91639
2022/08/30,95871
2022/08/31,93594
2022/09/01,86186
2022/09/02,79817
2022/09/03,75472
2022/09/04,74124
2022/09/05,74647
2022/09/06,77740
2022/09/07,80053
2022/09/08,80324
2022/09/09,80695
2022/09/10,77452
2022/09/11,77080
2022/09/12,78862
2022/09/13,79873
2022/09/14,79028
2022/09/15,76917
2022/09/16,76224
2022/09/17,73814
2022/09/18,76012
2022/09/19,78932
2022/09/20,82055
2022/09/21,83200
2022/09/22,83376
2022/09/23,82384
2022/09/24,78193
2022/09/25,75021
2022/09/26,76775
2022/09/27,78219
2022/09/28,78663
2022/09/29,77557
2022/09/30,76990
2022/10/01,78048
2022/10/02,78902
2022/10/03,77904
2022/10/04,80497
2022/10/05,83652
2022/10/06,83688
2022/10/07,82047
2022/10/08,76775
2022/10/09,64219
2022/10/10,57643
2022/10/11,58096
2022/10/12,62350
2022/10/13,70188
2022/10/14,71133
2022/10/15,67988
2022/10/16,67201
2022/10/17,70871
2022/10/18,75835
2022/10/19,77070
2022/10/20,77222
2022/10/21,76841
2022/10/22,72008
2022/10/23,71122
2022/10/24,72549
2022/10/25,76008
2022/10/26,80791
2022/10/27,83863
2022/10/28,81812
2022/10/29,79450
2022/10/30,77385
2022/10/31,76812
2022/11/01,77046
2022/11/02,76444
2022/11/03,75479
2022/11/04,76358
2022/11/05,74700
2022/11/06,76062
2022/11/07,78580
2022/11/08,84479
2022/11/09,89567
2022/11/10,88396
2022/11/11,85115
2022/11/12,79200
2022/11/13,75912
2022/11/14,78110
2022/11/15,77930
2022/11/16,75170
2022/11/17,74110
2022/11/18,71876
2022/11/19,70462
2022/11/20,72037
2022/11/21,75060
2022/11/22,76831
2022/11/23,76697
2022/11/24,73422
2022/11/25,70258
2022/11/26,70095
2022/11/27,69352
2022/11/28,71335
2022/11/29,74053
