Date,hashrate30mom
2017/12/27,29107610884889
2017/12/28,35231047830193
2017/12/29,30234507625501
2017/12/30,29903661710250
2017/12/31,31416550568702
2018/01/01,33798005679933
2018/01/02,37214077114591
2018/01/03,32895370427343
2018/01/04,39109286475636
2018/01/05,42730569303304
2018/01/06,37920123790327
2018/01/07,41623511554733
2018/01/08,40419518382394
2018/01/09,44069041235324
2018/01/10,45956963380806
2018/01/11,50726896550105
2018/01/12,46314495479545
2018/01/13,43460639801474
2018/01/14,41643774531555
2018/01/15,39587805579443
2018/01/16,44217393317204
2018/01/17,43595632278584
2018/01/18,44644252151027
2018/01/19,45023152527694
2018/01/20,52709737943947
2018/01/21,49260285384624
2018/01/22,47479259408027
2018/01/23,47643575701326
2018/01/24,51038411459796
2018/01/25,51978424290928
2018/01/26,50938759917282
2018/01/27,45426849020951
2018/01/28,51118639900583
2018/01/29,58332328760035
2018/01/30,53511490370473
2018/01/31,56477704780165
2018/02/01,61872873196935
2018/02/02,65595894514355
2018/02/03,61192654870908
2018/02/04,57190963121294
2018/02/05,66241682521654
2018/02/06,57669179014760
2018/02/07,63278690462971
2018/02/08,58740065101075
2018/02/09,58570441442905
2018/02/10,54686457973881
2018/02/11,56095785703256
2018/02/12,60026856906966
2018/02/13,57232082222795
2018/02/14,54721907074770
2018/02/15,51297140815957
2018/02/16,52096271403380
2018/02/17,54189250891349
2018/02/18,54737650901320
2018/02/19,46213264618224
2018/02/20,47149564264888
2018/02/21,44603335478967
2018/02/22,47037799788654
2018/02/23,44259308074184
2018/02/24,41009505983473
2018/02/25,46770546564313
2018/02/26,45441455245087
2018/02/27,38532480979122
2018/02/28,38986976083772
2018/03/01,42779535614522
2018/03/02,39095038435419
2018/03/03,39422743460617
2018/03/04,29150644079856
2018/03/05,30729988873183
2018/03/06,31533960131293
2018/03/07,34087788478863
2018/03/08,35929360313578
2018/03/09,24514505683058
2018/03/10,29598805325003
2018/03/11,25057709462375
2018/03/12,25326610369927
2018/03/13,22692006568399
2018/03/14,15370550979235
2018/03/15,16958592789586
2018/03/16,32446770931958
2018/03/17,28506371462116
2018/03/18,21725217475000
2018/03/19,22258478913178
2018/03/20,23536789083006
2018/03/21,20775761437824
2018/03/22,23445260809555
2018/03/23,22690789624809
2018/03/24,18970467165732
2018/03/25,17874402077206
2018/03/26,26505428468269
2018/03/27,14545368932829
2018/03/28,16896619059060
2018/03/29,16484806246896
2018/03/30,10776400559917
2018/03/31,5985895386878
2018/04/01,4607938833893
2018/04/02,-607920945759
2018/04/03,349196641786
2018/04/04,1719932255822
2018/04/05,2651565409885
2018/04/06,804615432311
2018/04/07,-2746343839104
2018/04/08,1452632903531
2018/04/09,-9495610646599
2018/04/10,-1981026927152
2018/04/11,-6258419653660
2018/04/12,-7046373037930
2018/04/13,-1655477201554
2018/04/14,-4447708416870
2018/04/15,-13651047039296
2018/04/16,-10928383440009
2018/04/17,-9070810028436
2018/04/18,-16542580028548
2018/04/19,-10570237874025
2018/04/20,-13366681903206
2018/04/21,-3237910785309
2018/04/22,-7667962261453
2018/04/23,-1767688504917
2018/04/24,-8215485845660
2018/04/25,-13156073185648
2018/04/26,2574275777224
2018/04/27,-6492458802267
2018/04/28,-5544835354064
2018/04/29,2801196343168
2018/04/30,4954406657414
2018/05/01,-3122556937581
2018/05/02,2203119135068
2018/05/03,9130888056740
2018/05/04,9778719516858
2018/05/05,12593606851857
2018/05/06,6574636127476
2018/05/07,16681228282423
2018/05/08,15717960383264
2018/05/09,20472422249836
2018/05/10,14120250826014
2018/05/11,19488443973458
2018/05/12,26773862517695
2018/05/13,23543939534826
2018/05/14,17872798759364
2018/05/15,14372899866373
2018/05/16,13802574276305
2018/05/17,16919465806391
2018/05/18,21272485553464
2018/05/19,15377207767546
2018/05/20,25519781181006
2018/05/21,18394171067035
2018/05/22,18365025100371
2018/05/23,13450096915013
2018/05/24,8759431253020
2018/05/25,8620050283620
2018/05/26,3427206203312
2018/05/27,6495584919041
2018/05/28,14782221927762
2018/05/29,2464212195167
2018/05/30,1725634290540
2018/05/31,15758037192865
2018/06/01,-827315569467
2018/06/02,5097118063399
2018/06/03,148321619980
2018/06/04,-2951822644936
2018/06/05,-4195839015624
2018/06/06,-11447894551287
2018/06/07,-6194603872092
2018/06/08,-1270822702929
2018/06/09,10157438161067
2018/06/10,-3316251877178
2018/06/11,-4702019034711
2018/06/12,-515335363251
2018/06/13,-2715672098966
2018/06/14,363054750204
2018/06/15,-781368641153
2018/06/16,-882538202166
2018/06/17,-928988778167
2018/06/18,7958500224468
2018/06/19,6665682765981
2018/06/20,869772223227
2018/06/21,7754792586794
2018/06/22,10323905026795
2018/06/23,16228931979983
2018/06/24,15215544493138
2018/06/25,11917043967763
2018/06/26,15709170831816
2018/06/27,19100280498175
2018/06/28,11301424210608
2018/06/29,11267124226149
2018/06/30,15488195121141
2018/07/01,15067758314034
2018/07/02,12940971806260
2018/07/03,19228942545001
2018/07/04,15568265648674
2018/07/05,25691992712783
2018/07/06,22522610976565
2018/07/07,23432855542718
2018/07/08,16370800397965
2018/07/09,12495442805412
2018/07/10,15813881372770
2018/07/11,3438093023052
2018/07/12,2916165504272
2018/07/13,7731261796964
2018/07/14,8659856847403
2018/07/15,11125460787840
2018/07/16,8685203557968
2018/07/17,16901555106580
2018/07/18,4331467202929
2018/07/19,-1563903202351
2018/07/20,-2865512409110
2018/07/21,-17443291107418
2018/07/22,-6696239093132
2018/07/23,6798912878154
2018/07/24,935953148701
2018/07/25,7220293328182
2018/07/26,7362183667328
2018/07/27,-1174961361672
2018/07/28,8885012274949
2018/07/29,12375399066504
2018/07/30,1343272664862
2018/07/31,14093838303445
2018/08/01,6117297823341
2018/08/02,7362164666314
2018/08/03,2719365801686
2018/08/04,611675429689
2018/08/05,5470545115839
2018/08/06,2407464160730
2018/08/07,6770498310338
2018/08/08,2291066771111
2018/08/09,10447064802782
2018/08/10,14538760991449
2018/08/11,12619055846551
2018/08/12,7375932235381
2018/08/13,6738820516064
2018/08/14,6349056408108
2018/08/15,2993701530065
2018/08/16,-7524517364298
2018/08/17,740145112191
2018/08/18,-463984914655
2018/08/19,5734142981318
2018/08/20,18491836624975
2018/08/21,8252767776282
2018/08/22,2351480185084
2018/08/23,-3486752046499
2018/08/24,-6946710362282
2018/08/25,-3907745127443
2018/08/26,1860231204206
2018/08/27,-2973561082650
2018/08/28,-6619478639075
2018/08/29,-11051732959914
2018/08/30,-10729275150707
2018/08/31,-6782071588564
2018/09/01,-15173776753501
2018/09/02,-10828387623955
2018/09/03,-17999871583156
2018/09/04,-16253544242608
2018/09/05,-16331699011113
2018/09/06,-15053022636194
2018/09/07,-22712247468581
2018/09/08,-24670785183548
2018/09/09,-34405579490619
2018/09/10,-32658073322115
2018/09/11,-29790941764210
2018/09/12,-32644891591810
2018/09/13,-40202997888560
2018/09/14,-29856023132347
2018/09/15,-24585815661844
2018/09/16,-31627008864307
2018/09/17,-26158943048980
2018/09/18,-28378929384920
2018/09/19,-26110390566059
2018/09/20,-29473749590053
2018/09/21,-34351371855303
2018/09/22,-16221810693664
2018/09/23,-22610856654110
2018/09/24,-21824169172920
2018/09/25,-29439659329975
2018/09/26,-18591931290424
2018/09/27,-17427088832892
2018/09/28,-13569191517226
2018/09/29,-19636296966017
2018/09/30,-16592185405719
2018/10/01,-18505239151805
2018/10/02,-15378249979208
2018/10/03,-16782857505188
2018/10/04,-15478467628189
2018/10/05,-17064910070822
2018/10/06,-15084649385675
2018/10/07,-8498404710092
2018/10/08,-5157447624615
2018/10/09,5774827551219
2018/10/10,3055117407927
2018/10/11,3981946822604
2018/10/12,6675266331635
2018/10/13,10578696245812
2018/10/14,5632672829847
2018/10/15,2531555931111
2018/10/16,3960705700129
2018/10/17,1701105040728
2018/10/18,6823184890741
2018/10/19,-721624758048
2018/10/20,-2667230622288
2018/10/21,-4493307351029
2018/10/22,-14483279180677
2018/10/23,-9070234136250
2018/10/24,-9087457897678
2018/10/25,-10830736817753
2018/10/26,-19271287480554
2018/10/27,-16348297383982
2018/10/28,-17182072539523
2018/10/29,-14955269143021
2018/10/30,-17565208349090
2018/10/31,-8117046644902
2018/11/01,-15456939154490
2018/11/02,-19841825580480
2018/11/03,-23199430026678
2018/11/04,-17753240035504
2018/11/05,-21431351463020
2018/11/06,-23177071767932
2018/11/07,-23746191682347
2018/11/08,-19180587712804
2018/11/09,-24465447711976
2018/11/10,-18035387369456
2018/11/11,-12771034044591
2018/11/12,-16735312632253
2018/11/13,-17165371624386
2018/11/14,-14268537830954
2018/11/15,-15764148135395
2018/11/16,-10127874309009
2018/11/17,-23668932962579
2018/11/18,-19616020819185
2018/11/19,-19358630120265
2018/11/20,-20598421488585
2018/11/21,-26828899083479
2018/11/22,-35606175174216
2018/11/23,-34197386725584
2018/11/24,-32500084517776
2018/11/25,-35186556767192
2018/11/26,-37018140453152
2018/11/27,-52155515361941
2018/11/28,-57411850559471
2018/11/29,-55542849165589
2018/11/30,-61241436544365
2018/12/01,-49548827641165
2018/12/02,-52121473927925
2018/12/03,-52393974572733
2018/12/04,-52405000344705
2018/12/05,-55228960400884
2018/12/06,-52135045663891
2018/12/07,-62285519558071
2018/12/08,-68000157960447
2018/12/09,-64531443350204
2018/12/10,-56962671916204
2018/12/11,-68760365739204
2018/12/12,-67384031152640
2018/12/13,-70870362073684
2018/12/14,-74739145636562
