Date,transactionvalue90rocUSD
2019/05/11,151.238
2019/05/12,42.679
2019/05/13,138.941
2019/05/14,95.22
2019/05/15,180.866
2019/05/16,390.739
2019/05/17,364.706
2019/05/18,49.612
2019/05/19,-3.249
2019/05/20,19.461
2019/05/21,43.983
2019/05/22,45.688
2019/05/23,49.448
2019/05/24,41.088
2019/05/25,-32.179
2019/05/26,-10.766
2019/05/27,100.116
2019/05/28,2.658
2019/05/29,82.804
2019/05/30,143.558
2019/05/31,173.791
2019/06/01,14.121
2019/06/02,-6.908
2019/06/03,65.741
2019/06/04,72.362
2019/06/05,103.601
2019/06/06,3.032
2019/06/07,49.145
2019/06/08,-34.945
2019/06/09,-2.638
2019/06/10,10.835
2019/06/11,20.583
2019/06/12,35.436
2019/06/13,76.187
2019/06/14,56.672
2019/06/15,107.907
2019/06/16,41.826
2019/06/17,62.741
2019/06/18,42.797
2019/06/19,62.744
2019/06/20,41.958
2019/06/21,79.171
2019/06/22,157.503
2019/06/23,44.137
2019/06/24,76.751
2019/06/25,90.168
2019/06/26,189.528
2019/06/27,148.725
2019/06/28,50.729
2019/06/29,125.448
2019/06/30,73.701
2019/07/01,-9.794
2019/07/02,-22.543
2019/07/03,16.552
2019/07/04,-2.608
2019/07/05,0.121
2019/07/06,-37.805
2019/07/07,-29.399
2019/07/08,-25.489
2019/07/09,126.569
2019/07/10,49.91
2019/07/11,75.868
2019/07/12,68.858
2019/07/13,-7.538
2019/07/14,32.92
2019/07/15,67.962
2019/07/16,2.208
2019/07/17,10.988
2019/07/18,36.099
2019/07/19,12.371
2019/07/20,-0.49
2019/07/21,-16.249
2019/07/22,-13.379
2019/07/23,-36.1
2019/07/24,-52.356
2019/07/25,-63.771
2019/07/26,61.297
2019/07/27,-31.467
2019/07/28,-53.45
2019/07/29,-19.689
2019/07/30,-16.085
2019/07/31,-2.862
2019/08/01,13.7
2019/08/02,4.278
2019/08/03,-25.343
2019/08/04,-46.961
2019/08/05,0.032
2019/08/06,-7.727
2019/08/07,-19.215
2019/08/08,3.497
2019/08/09,-51.237
2019/08/10,-41.071
2019/08/11,-57.432
2019/08/12,-48.603
2019/08/13,-59.073
2019/08/14,-69.173
2019/08/15,-48.378
2019/08/16,-28.464
2019/08/17,-55.864
2019/08/18,-58.939
2019/08/19,-46.556
2019/08/20,-22.127
2019/08/21,-47.861
2019/08/22,-32.885
2019/08/23,-14.822
2019/08/24,-56.56
2019/08/25,-63.077
2019/08/26,-37.808
2019/08/27,-63.132
2019/08/28,-56.983
2019/08/29,-54.162
2019/08/30,-8.195
2019/08/31,28.08
2019/09/01,-64.454
2019/09/02,-54.73
2019/09/03,-40.874
2019/09/04,-21.092
2019/09/05,-43.327
2019/09/06,31.167
2019/09/07,-19.095
2019/09/08,-32.916
2019/09/09,-19.476
2019/09/10,-45.57
2019/09/11,-49.996
2019/09/12,-54.54
2019/09/13,-44.993
2019/09/14,-61.221
2019/09/15,-41.468
2019/09/16,-31.85
2019/09/17,-20.652
2019/09/18,22.831
2019/09/19,-46.89
2019/09/20,-50.222
2019/09/21,-55.662
2019/09/22,-59.794
2019/09/23,-39.414
2019/09/24,-39.011
2019/09/25,-51.118
2019/09/26,-13.909
2019/09/27,-45.437
2019/09/28,-48.048
2019/09/29,-50.994
2019/09/30,-9.441
2019/10/01,-41.559
2019/10/02,-48.984
2019/10/03,-48.081
2019/10/04,-24.372
2019/10/05,-64.912
2019/10/06,-56.686
2019/10/07,-76.869
2019/10/08,-58.755
2019/10/09,-56.159
2019/10/10,-43.407
2019/10/11,-18.26
2019/10/12,-60.949
2019/10/13,-71.699
2019/10/14,5.72
2019/10/15,-50.827
2019/10/16,-51.774
2019/10/17,-43.705
2019/10/18,-25.293
2019/10/19,-52.029
2019/10/20,-40.257
2019/10/21,-36.703
2019/10/22,-11.108
2019/10/23,47.993
2019/10/24,-36.266
2019/10/25,6.039
2019/10/26,66.095
2019/10/27,-35.587
2019/10/28,58.511
2019/10/29,-0.308
2019/10/30,-36.887
2019/10/31,-22.424
2019/11/01,1.561
2019/11/02,-22.185
2019/11/03,-62.715
2019/11/04,-30.568
2019/11/05,5.395
2019/11/06,-47.402
2019/11/07,-51.671
2019/11/08,-15.333
2019/11/09,-40.213
2019/11/10,-44.993
2019/11/11,-33.57
2019/11/12,-29.29
2019/11/13,-51.297
2019/11/14,-41.377
2019/11/15,12.55
2019/11/16,-30.865
2019/11/17,-48.34
2019/11/18,-46.863
2019/11/19,-22.999
2019/11/20,-25.945
2019/11/21,-9.491
2019/11/22,86.693
2019/11/23,-13.929
2019/11/24,-43.853
2019/11/25,35.807
2019/11/26,-39.943
2019/11/27,5.214
2019/11/28,4.984
2019/11/29,-48.071
2019/11/30,13.546
2019/12/01,-50.273
2019/12/02,-39.023
2019/12/03,-34.633
2019/12/04,-17.835
2019/12/05,-19.746
2019/12/06,-24.068
2019/12/07,-44.268
2019/12/08,-58.836
2019/12/09,-29.596
2019/12/10,-22.512
2019/12/11,-45.941
2019/12/12,-52.527
2019/12/13,-25.999
2019/12/14,-47.02
2019/12/15,-71.389
2019/12/16,-51.842
2019/12/17,-31.713
2019/12/18,-2.226
2019/12/19,18.978
2019/12/20,-25.169
2019/12/21,-48.381
2019/12/22,-66.018
2019/12/23,-57.721
2019/12/24,-62.414
2019/12/25,-53.351
2019/12/26,-56.694
2019/12/27,-39.985
2019/12/28,-33.075
2019/12/29,-57.88
2019/12/30,-28.826
2019/12/31,40.399
2020/01/01,-39.511
2020/01/02,-14.118
2020/01/03,65.258
2020/01/04,-6.406
2020/01/05,-40.502
2020/01/06,-9.897
2020/01/07,-32.103
2020/01/08,7.421
2020/01/09,-22.634
2020/01/10,-12.93
2020/01/11,35.258
2020/01/12,-52.81
2020/01/13,3.164
2020/01/14,58.581
2020/01/15,64.842
2020/01/16,-1.567
2020/01/17,72.742
2020/01/18,40.472
2020/01/19,-6.071
2020/01/20,-8.03
2020/01/21,-47.938
2020/01/22,-44.973
2020/01/23,-26.268
2020/01/24,-17.615
2020/01/25,-51.511
2020/01/26,-70.544
2020/01/27,-26.652
2020/01/28,-13.143
2020/01/29,-3.951
2020/01/30,17.519
2020/01/31,103.7
2020/02/01,8.107
2020/02/02,-20.86
2020/02/03,-29.21
2020/02/04,54.535
2020/02/05,90.159
2020/02/06,109.018
2020/02/07,228.547
2020/02/08,75.759
2020/02/09,45.178
2020/02/10,37.794
2020/02/11,34.709
2020/02/12,186.139
2020/02/13,102.803
2020/02/14,160.102
2020/02/15,207.303
2020/02/16,93.465
2020/02/17,177.338
2020/02/18,146.293
2020/02/19,65.248
2020/02/20,30.365
2020/02/21,126.088
2020/02/22,50.798
2020/02/23,1.445
2020/02/24,128.48
2020/02/25,44.201
2020/02/26,87.974
2020/02/27,167.642
2020/02/28,72.326
2020/02/29,107.028
2020/03/01,54.179
2020/03/02,168.567
2020/03/03,93.671
2020/03/04,52.399
2020/03/05,50.659
2020/03/06,182.389
2020/03/07,139.851
2020/03/08,131.748
2020/03/09,170.556
2020/03/10,235.552
2020/03/11,151.919
2020/03/12,640.086
2020/03/13,480.882
2020/03/14,240.571
2020/03/15,71.289
2020/03/16,68.387
2020/03/17,-13.489
2020/03/18,-39.015
2020/03/19,92.844
2020/03/20,214.879
2020/03/21,31.108
2020/03/22,-20.309
2020/03/23,61.713
2020/03/24,132.063
2020/03/25,64.098
2020/03/26,35.894
2020/03/27,27.877
2020/03/28,29.555
2020/03/29,-23.522
2020/03/30,-39.478
2020/03/31,117.552
2020/04/01,-3.522
2020/04/02,2.796
2020/04/03,59.636
2020/04/04,14.403
2020/04/05,-39.998
2020/04/06,74.619
2020/04/07,44.372
2020/04/08,24.542
2020/04/09,17.309
2020/04/10,87.568
2020/04/11,-16.713
2020/04/12,-30.598
2020/04/13,-26.934
2020/04/14,-46.228
2020/04/15,-30.524
2020/04/16,44.02
2020/04/17,-22.997
2020/04/18,20.183
2020/04/19,20.258
2020/04/20,85.727
2020/04/21,49.252
2020/04/22,33.305
2020/04/23,-0.061
2020/04/24,353.233
2020/04/25,51.359
2020/04/26,-12.766
2020/04/27,23.496
2020/04/28,-25.071
2020/04/29,45.444
2020/04/30,25.379
2020/05/01,1.962
2020/05/02,-13.844
2020/05/03,-16.227
2020/05/04,-21.158
2020/05/05,-16.498
2020/05/06,-32.124
2020/05/07,-16.373
2020/05/08,20.015
2020/05/09,-26.079
2020/05/10,14.982
2020/05/11,9.845
2020/05/12,-41.252
2020/05/13,-30.025
2020/05/14,-17.76
2020/05/15,-42.256
2020/05/16,-56.737
2020/05/17,-64.8
2020/05/18,-37.512
2020/05/19,-43.47
2020/05/20,-51.098
2020/05/21,-29.115
2020/05/22,3.123
2020/05/23,-28.108
2020/05/24,-53.098
2020/05/25,-50.464
2020/05/26,-56.001
2020/05/27,-58.936
2020/05/28,-17.215
2020/05/29,43.696
2020/05/30,10.866
2020/05/31,-27.158
2020/06/01,-10.642
2020/06/02,84.847
2020/06/03,-27.403
2020/06/04,-36.565
2020/06/05,11.895
2020/06/06,-62.471
2020/06/07,-70.506
2020/06/08,-42.865
2020/06/09,-35.274
2020/06/10,-74.301
2020/06/11,-48.546
2020/06/12,-28.098
2020/06/13,-59.374
2020/06/14,-66.344
2020/06/15,30.101
2020/06/16,2.862
2020/06/17,-21.691
2020/06/18,-25.18
2020/06/19,82.522
2020/06/20,-15.741
2020/06/21,-15.546
2020/06/22,-27.469
2020/06/23,25.634
2020/06/24,152.599
2020/06/25,304.094
2020/06/26,76.568
2020/06/27,59.855
2020/06/28,1.601
2020/06/29,-11.429
2020/06/30,48.042
2020/07/01,-5.814
2020/07/02,-7.671
2020/07/03,49.603
2020/07/04,28.276
2020/07/05,-51.302
2020/07/06,-15.096
2020/07/07,36.869
2020/07/08,97.807
2020/07/09,-16.075
2020/07/10,147.175
2020/07/11,6.321
2020/07/12,-31.239
2020/07/13,115.034
2020/07/14,154.805
2020/07/15,-28.203
2020/07/16,32.893
2020/07/17,4.511
2020/07/18,-15.789
2020/07/19,-35.111
2020/07/20,3.844
2020/07/21,15.463
2020/07/22,31.357
2020/07/23,58.719
2020/07/24,108.542
2020/07/25,110.966
2020/07/26,89.426
2020/07/27,314.709
2020/07/28,37.129
2020/07/29,12.938
2020/07/30,154.035
2020/07/31,180.471
2020/08/01,179.831
2020/08/02,150.555
2020/08/03,151.317
2020/08/04,108.536
2020/08/05,14.81
2020/08/06,55.648
2020/08/07,154.564
2020/08/08,-22.679
2020/08/09,18.662
2020/08/10,93.359
2020/08/11,68.752
2020/08/12,134.42
2020/08/13,200.575
2020/08/14,464.701
2020/08/15,153.962
2020/08/16,48.59
2020/08/17,171.202
2020/08/18,147.208
2020/08/19,113.097
2020/08/20,155.487
2020/08/21,155.888
2020/08/22,146.468
2020/08/23,48.679
2020/08/24,140.001
2020/08/25,178.368
2020/08/26,92.872
2020/08/27,29.57
2020/08/28,86.214
2020/08/29,61.702
2020/08/30,135.873
2020/08/31,106.675
2020/09/01,535.332
2020/09/02,511.221
2020/09/03,361.26
2020/09/04,829.337
2020/09/05,660.709
2020/09/06,338.642
2020/09/07,217.685
2020/09/08,167.903
2020/09/09,129.449
2020/09/10,342.084
2020/09/11,603.904
2020/09/12,418.396
2020/09/13,150.421
2020/09/14,345.867
2020/09/15,252.384
2020/09/16,261.075
2020/09/17,256.582
2020/09/18,723.505
2020/09/19,253.806
2020/09/20,119.101
2020/09/21,207.538
2020/09/22,24.823
2020/09/23,6.731
2020/09/24,71.547
2020/09/25,151.114
2020/09/26,175.053
2020/09/27,185.846
2020/09/28,169.112
2020/09/29,198.713
2020/09/30,208.882
2020/10/01,234.859
2020/10/02,302.096
2020/10/03,156.53
2020/10/04,21.838
2020/10/05,69.366
2020/10/06,21.84
2020/10/07,105.219
2020/10/08,75.868
2020/10/09,312.331
2020/10/10,180.056
2020/10/11,27.602
2020/10/12,63.372
2020/10/13,119.513
2020/10/14,153.414
2020/10/15,83.962
2020/10/16,216.761
2020/10/17,44.21
2020/10/18,12.71
2020/10/19,47.946
2020/10/20,24.369
2020/10/21,3.921
2020/10/22,73.065
2020/10/23,51.093
2020/10/24,-19.193
2020/10/25,-50.997
2020/10/26,43.709
2020/10/27,20.816
2020/10/28,28.153
2020/10/29,-16.15
2020/10/30,19.53
2020/10/31,-35.785
2020/11/01,-46.138
2020/11/02,-0.923
2020/11/03,22.923
2020/11/04,41.494
2020/11/05,61.284
2020/11/06,196.218
2020/11/07,142.068
2020/11/08,-30.63
2020/11/09,13.773
2020/11/10,-23.118
2020/11/11,0.443
2020/11/12,1.579
2020/11/13,50.617
2020/11/14,5.887
2020/11/15,-32.043
2020/11/16,5.891
2020/11/17,62.88
2020/11/18,68.439
2020/11/19,24.472
2020/11/20,101.746
2020/11/21,273.766
2020/11/22,66.909
2020/11/23,123.87
2020/11/24,165.206
2020/11/25,83.441
2020/11/26,87.157
2020/11/27,52.506
2020/11/28,-29.106
2020/11/29,-49.068
2020/11/30,-35.676
2020/12/01,-17.093
2020/12/02,-42.725
2020/12/03,-41.075
2020/12/04,-37.381
2020/12/05,-41.731
2020/12/06,-33.043
2020/12/07,13.794
2020/12/08,-10.031
2020/12/09,-14.529
2020/12/10,-8.608
2020/12/11,-8.466
2020/12/12,-45.409
2020/12/13,-55.186
2020/12/14,-34.73
2020/12/15,-30.482
2020/12/16,-7.788
2020/12/17,12.701
2020/12/18,31.132
2020/12/19,40.962
2020/12/20,-32.203
2020/12/21,60.578
2020/12/22,21.173
2020/12/23,26.211
2020/12/24,43.67
2020/12/25,16.266
2020/12/26,15.356
2020/12/27,73.899
2020/12/28,71.728
2020/12/29,98.385
2020/12/30,62.289
2020/12/31,66.077
2021/01/01,140.788
2021/01/02,159.827
2021/01/03,368.126
2021/01/04,599.836
2021/01/05,250.08
2021/01/06,398.987
2021/01/07,376.011
2021/01/08,558.749
2021/01/09,337.787
2021/01/10,219.123
2021/01/11,533.364
2021/01/12,179.625
2021/01/13,387.41
2021/01/14,593.761
2021/01/15,610.536
2021/01/16,455.811
2021/01/17,246.585
2021/01/18,267.702
2021/01/19,380.787
2021/01/20,397.314
2021/01/21,341.704
2021/01/22,535.511
2021/01/23,335.455
2021/01/24,201.032
2021/01/25,359.363
2021/01/26,266.086
2021/01/27,463.46
2021/01/28,230.565
2021/01/29,676.835
2021/01/30,536.12
2021/01/31,188.159
2021/02/01,224.345
2021/02/02,379.93
2021/02/03,290.724
2021/02/04,297.293
2021/02/05,276.628
2021/02/06,580.477
2021/02/07,256.867
2021/02/08,422.368
2021/02/09,265.515
2021/02/10,188.61
2021/02/11,219.711
2021/02/12,460.7
2021/02/13,339.938
2021/02/14,200.105
2021/02/15,145.907
2021/02/16,132.167
2021/02/17,256.547
2021/02/18,256.457
2021/02/19,124.454
2021/02/20,215.546
2021/02/21,68.709
2021/02/22,130.886
2021/02/23,493.312
2021/02/24,121.848
2021/02/25,191.177
2021/02/26,457.888
2021/02/27,225.972
2021/02/28,141.394
2021/03/01,101.675
2021/03/02,190.844
2021/03/03,167.063
2021/03/04,181.444
2021/03/05,240.529
2021/03/06,303.752
2021/03/07,400.024
2021/03/08,259.651
2021/03/09,179.276
2021/03/10,185.072
2021/03/11,202.917
2021/03/12,488.321
2021/03/13,303.764
2021/03/14,157.765
2021/03/15,320.554
2021/03/16,170.347
2021/03/17,69.033
2021/03/18,118.177
2021/03/19,81.754
2021/03/20,142.424
2021/03/21,56.003
2021/03/22,126.403
2021/03/23,137.374
2021/03/24,118.766
2021/03/25,414.44
2021/03/26,236.041
2021/03/27,38.74
2021/03/28,11.827
2021/03/29,71.268
2021/03/30,113.427
2021/03/31,148.24
2021/04/01,160.689
2021/04/02,280.589
2021/04/03,70.324
2021/04/04,-39.735
2021/04/05,42.236
2021/04/06,-9.359
2021/04/07,-12.092
2021/04/08,-22.463
2021/04/09,26.403
2021/04/10,11.844
2021/04/11,-45.345
2021/04/12,19.436
2021/04/13,50.931
2021/04/14,0.222
2021/04/15,37.702
2021/04/16,114.632
2021/04/17,68.056
2021/04/18,197.16
2021/04/19,-18.928
2021/04/20,-35.844
2021/04/21,10.426
2021/04/22,68.934
2021/04/23,144.219
2021/04/24,-2.988
2021/04/25,-30.837
2021/04/26,12.119
2021/04/27,24.288
2021/04/28,64.659
2021/04/29,3.773
2021/04/30,62.537
2021/05/01,46.315
2021/05/02,14.154
2021/05/03,55.439
2021/05/04,87.443
2021/05/05,26.793
2021/05/06,24.331
2021/05/07,73.99
2021/05/08,88.458
2021/05/09,14.737
2021/05/10,146.499
2021/05/11,118.579
2021/05/12,185.48
2021/05/13,189.131
2021/05/14,165.809
2021/05/15,91.413
2021/05/16,81.187
2021/05/17,151.719
2021/05/18,75.906
2021/05/19,250.074
2021/05/20,225.218
2021/05/21,96.48
2021/05/22,99.262
2021/05/23,92.902
2021/05/24,30.74
2021/05/25,108.075
2021/05/26,108.68
2021/05/27,88.199
2021/05/28,145.462
2021/05/29,63.836
2021/05/30,18.201
2021/05/31,11.777
2021/06/01,99.742
2021/06/02,37.561
2021/06/03,64.168
2021/06/04,49.568
2021/06/05,-46.499
2021/06/06,-39.774
2021/06/07,0.15
2021/06/08,79.717
2021/06/09,59.221
2021/06/10,-24.264
2021/06/11,20.327
2021/06/12,22.634
2021/06/13,-47.039
2021/06/14,16.276
2021/06/15,-0.738
2021/06/16,61.077
2021/06/17,43.473
2021/06/18,98.629
2021/06/19,-14.539
2021/06/20,-18.846
2021/06/21,100.69
2021/06/22,139.56
2021/06/23,-24.372
2021/06/24,11.752
2021/06/25,74.59
2021/06/26,-2.046
2021/06/27,-39.9
2021/06/28,-21.686
2021/06/29,-11.284
2021/06/30,-14.237
2021/07/01,-16.079
2021/07/02,-28
2021/07/03,-47.408
2021/07/04,-61.401
2021/07/05,-31.098
2021/07/06,-26.62
2021/07/07,-5.977
2021/07/08,38.516
2021/07/09,3.015
2021/07/10,-13.043
2021/07/11,-64.408
2021/07/12,-21.017
2021/07/13,-44.934
2021/07/14,-18.215
2021/07/15,-50.436
2021/07/16,0.643
2021/07/17,-77.951
2021/07/18,-60.719
2021/07/19,-16.503
2021/07/20,-37.247
2021/07/21,-45.435
2021/07/22,-44.944
2021/07/23,-11.195
2021/07/24,-25.216
2021/07/25,-64.387
2021/07/26,0.232
2021/07/27,-36.563
2021/07/28,-41.546
2021/07/29,-31.552
2021/07/30,-13.17
2021/07/31,12.591
2021/08/01,-58.301
2021/08/02,-65.616
2021/08/03,-42.933
2021/08/04,-23.892
2021/08/05,-32.904
2021/08/06,-24.676
2021/08/07,-19.008
2021/08/08,-65.441
2021/08/09,-32.445
2021/08/10,-55.646
2021/08/11,-66.211
2021/08/12,-45.436
2021/08/13,-13.064
2021/08/14,-43.451
2021/08/15,-61.036
2021/08/16,-16.181
2021/08/17,-72.652
2021/08/18,-62.628
2021/08/19,-56.375
2021/08/20,-18.023
2021/08/21,-69.565
2021/08/22,-69.639
2021/08/23,-37.657
2021/08/24,-17.776
2021/08/25,-34.089
2021/08/26,-41.775
2021/08/27,-8.974
2021/08/28,-18.736
2021/08/29,-1.15
2021/08/30,-17.648
2021/08/31,48.376
2021/09/01,41.885
2021/09/02,68.481
2021/09/03,104.078
2021/09/04,82.452
2021/09/05,-10.544
2021/09/06,-25.292
2021/09/07,35.79
2021/09/08,90.108
2021/09/09,71.638
2021/09/10,103.816
2021/09/11,128.027
2021/09/12,-29.983
2021/09/13,24.054
2021/09/14,-24.693
2021/09/15,80.929
2021/09/16,-6.896
2021/09/17,165.894
2021/09/18,45.852
2021/09/19,-48.499
2021/09/20,-4.087
2021/09/21,83.233
2021/09/22,47.879
2021/09/23,15.514
2021/09/24,313.759
2021/09/25,9.95
2021/09/26,160.705
2021/09/27,9.394
2021/09/28,12.555
2021/09/29,-28.22
2021/09/30,-20.791
2021/10/01,166.333
2021/10/02,75.004
2021/10/03,6.599
2021/10/04,45.045
2021/10/05,68.692
2021/10/06,9.235
2021/10/07,51.269
2021/10/08,132.705
2021/10/09,100.12
2021/10/10,-20.282
2021/10/11,22.003
2021/10/12,12.761
2021/10/13,89.476
2021/10/14,147.247
2021/10/15,330.653
2021/10/16,203.262
2021/10/17,43.434
2021/10/18,88.026
2021/10/19,24.55
2021/10/20,82.707
2021/10/21,200.426
2021/10/22,200.715
2021/10/23,134.435
2021/10/24,-44.191
2021/10/25,28.976
2021/10/26,56.838
2021/10/27,104.129
2021/10/28,19.866
2021/10/29,114.344
2021/10/30,16.013
2021/10/31,16.99
2021/11/01,31.451
2021/11/02,37.31
2021/11/03,76.551
2021/11/04,24.86
2021/11/05,35.299
2021/11/06,10.531
2021/11/07,-52.947
2021/11/08,28.502
2021/11/09,50.257
2021/11/10,42.036
2021/11/11,20.7
2021/11/12,72.158
2021/11/13,7.158
2021/11/14,-33.97
2021/11/15,156.785
2021/11/16,52.387
2021/11/17,38.185
2021/11/18,20.284
2021/11/19,98.243
2021/11/20,54.787
2021/11/21,-10.793
2021/11/22,-13.262
2021/11/23,0.356
2021/11/24,50.248
2021/11/25,-2.825
2021/11/26,119.191
2021/11/27,-11.051
2021/11/28,-34.652
2021/11/29,-14.813
2021/11/30,22.811
2021/12/01,7.065
2021/12/02,-8.777
2021/12/03,73.941
2021/12/04,169.738
2021/12/05,-13.286
2021/12/06,12.356
2021/12/07,8.19
2021/12/08,-5.461
2021/12/09,5.137
2021/12/10,16.982
2021/12/11,24.917
2021/12/12,-48.146
2021/12/13,89.82
2021/12/14,-9.204
2021/12/15,22.098
2021/12/16,2.401
2021/12/17,26.556
2021/12/18,24.267
2021/12/19,-60.468
2021/12/20,-29.156
2021/12/21,-17.879
2021/12/22,-6.795
2021/12/23,-41.332
2021/12/24,71.992
2021/12/25,-55.224
2021/12/26,-42.277
2021/12/27,35.103
2021/12/28,65.639
2021/12/29,25.867
2021/12/30,94.524
2021/12/31,85.843
2022/01/01,3.492
2022/01/02,-44.503
2022/01/03,-45.457
2022/01/04,-8.942
2022/01/05,2.294
2022/01/06,22.46
2022/01/07,143.68
2022/01/08,10.784
2022/01/09,-33.375
2022/01/10,0.396
2022/01/11,-31.625
2022/01/12,-57.697
2022/01/13,-35.076
2022/01/14,-23.177
2022/01/15,-39.293
2022/01/16,-51.79
2022/01/17,-23.514
2022/01/18,-37.213
2022/01/19,-38.717
2022/01/20,-31.818
2022/01/21,137.199
2022/01/22,144.862
2022/01/23,3.562
2022/01/24,34.156
2022/01/25,-40.03
2022/01/26,23.274
2022/01/27,-35.645
2022/01/28,16.2
2022/01/29,-16.767
2022/01/30,-42.403
2022/01/31,-33.662
2022/02/01,-52.304
2022/02/02,-45.037
2022/02/03,-8.828
2022/02/04,12.157
2022/02/05,-6.517
2022/02/06,-66.726
2022/02/07,-18.869
2022/02/08,-24.464
2022/02/09,-29.442
2022/02/10,5.732
2022/02/11,32.929
2022/02/12,-26.189
2022/02/13,-81.524
2022/02/14,-50.432
2022/02/15,-22.993
2022/02/16,-49.865
2022/02/17,-33.39
2022/02/18,-26.969
2022/02/19,-65.474
2022/02/20,-63.159
2022/02/21,-37.463
2022/02/22,-52.175
2022/02/23,-39.295
2022/02/24,-8.924
2022/02/25,28.77
2022/02/26,-29.748
2022/02/27,-60.711
2022/02/28,-54.44
2022/03/01,-46.218
2022/03/02,-43.013
2022/03/03,-55.854
2022/03/04,-60.006
2022/03/05,-53.973
2022/03/06,-84.156
2022/03/07,-55.197
2022/03/08,-45.182
2022/03/09,-52.066
2022/03/10,-51.696
2022/03/11,-32.452
2022/03/12,-45.58
2022/03/13,-76.671
2022/03/14,-62.822
2022/03/15,-1.906
2022/03/16,-44.132
2022/03/17,-28.158
2022/03/18,6.706
2022/03/19,43.684
2022/03/20,-61.679
2022/03/21,-21.013
2022/03/22,3.93
2022/03/23,-30.914
2022/03/24,6.197
2022/03/25,27.631
2022/03/26,-30.717
2022/03/27,-56.215
2022/03/28,-16.942
2022/03/29,25.947
2022/03/30,-40.123
2022/03/31,-21.249
2022/04/01,69.499
2022/04/02,56.748
2022/04/03,-19.555
2022/04/04,-27.532
2022/04/05,-27.001
2022/04/06,-29.35
2022/04/07,-27.886
2022/04/08,5.299
2022/04/09,-14.144
2022/04/10,-55.751
2022/04/11,53.001
2022/04/12,-24.255
2022/04/13,-31.237
2022/04/14,-21.74
2022/04/15,25.018
2022/04/16,9.817
2022/04/17,-28.315
2022/04/18,-6.024
2022/04/19,-29.076
2022/04/20,25.494
2022/04/21,-58.348
2022/04/22,-46.008
2022/04/23,-64.054
2022/04/24,-71.496
2022/04/25,6.385
2022/04/26,-27.383
2022/04/27,-34.068
2022/04/28,-8.014
2022/04/29,76.369
2022/04/30,-25.195
2022/05/01,-13.807
2022/05/02,33.309
2022/05/03,83.204
2022/05/04,-18.66
2022/05/05,-7.928
2022/05/06,54.087
2022/05/07,25.981
2022/05/08,-40.631
2022/05/09,55.63
2022/05/10,53.615
2022/05/11,31.929
2022/05/12,111.178
2022/05/13,118.256
2022/05/14,1.87
2022/05/15,-43.301
2022/05/16,39.969
2022/05/17,-5.206
2022/05/18,-14.647
2022/05/19,4.283
2022/05/20,138.502
2022/05/21,-30.542
2022/05/22,-47.502
2022/05/23,28.981
2022/05/24,-17.186
2022/05/25,-75.039
2022/05/26,15.391
2022/05/27,92.839
2022/05/28,-33.972
2022/05/29,-63.435
2022/05/30,-38.58
2022/05/31,-10.747
2022/06/01,-0.838
2022/06/02,-15.043
2022/06/03,10.577
2022/06/04,-22.438
2022/06/05,-61.373
2022/06/06,-24.479
2022/06/07,8.965
2022/06/08,-28.176
2022/06/09,-15.156
2022/06/10,219.967
2022/06/11,169.222
2022/06/12,40.926
2022/06/13,51.429
2022/06/14,61.306
2022/06/15,33.556
2022/06/16,-10.342
2022/06/17,-19.41
2022/06/18,99.345
2022/06/19,-36.365
2022/06/20,-44.273
2022/06/21,-30.691
2022/06/22,-52.008
2022/06/23,-52.827
2022/06/24,33.408
2022/06/25,-31.14
2022/06/26,-71.757
2022/06/27,-57.476
2022/06/28,-60.436
2022/06/29,-31.491
2022/06/30,-47.822
2022/07/01,-47.061
2022/07/02,-63.231
2022/07/03,-81.77
2022/07/04,-60.649
2022/07/05,-67.712
2022/07/06,-64.066
2022/07/07,-10.252
2022/07/08,-16.476
2022/07/09,-56.523
2022/07/10,-80.496
2022/07/11,-50.194
2022/07/12,-40.518
2022/07/13,-27.619
2022/07/14,-47.936
2022/07/15,-1.915
2022/07/16,-48.114
2022/07/17,-62.058
2022/07/18,-9.278
2022/07/19,-15.174
2022/07/20,-30.532
2022/07/21,49.924
2022/07/22,6.877
2022/07/23,-40.758
2022/07/24,-78.963
2022/07/25,-55.119
2022/07/26,-57.494
2022/07/27,-34.591
2022/07/28,-44.286
2022/07/29,21.266
2022/07/30,-64.105
2022/07/31,-82.014
2022/08/01,-69.501
2022/08/02,-56.573
2022/08/03,-64.058
2022/08/04,-69.67
2022/08/05,-25.115
2022/08/06,-57.042
2022/08/07,-78.845
2022/08/08,-68.897
2022/08/09,-74.648
2022/08/10,-68.684
2022/08/11,-54.927
2022/08/12,-2.365
2022/08/13,-1.469
2022/08/14,-75.325
2022/08/15,-7.774
2022/08/16,-43.364
2022/08/17,22.433
2022/08/18,-54.031
2022/08/19,99.388
2022/08/20,-24.649
2022/08/21,-71.135
2022/08/22,-38.829
2022/08/23,-3.798
2022/08/24,-62.67
2022/08/25,-57.887
2022/08/26,54.845
2022/08/27,22.73
2022/08/28,-35.908
2022/08/29,-16.791
2022/08/30,-25.787
2022/08/31,-24.02
2022/09/01,7.893
2022/09/02,205.261
2022/09/03,-4.963
2022/09/04,-69.842
2022/09/05,-47.006
2022/09/06,136.404
2022/09/07,32.769
2022/09/08,-33.647
2022/09/09,-36.217
2022/09/10,-58.638
