Date,sentbyaddress90var
2019/05/28,1084499527
2019/05/29,1102068436
2019/05/30,1131745031
2019/05/31,1178000800
2019/06/01,1381557824
2019/06/02,1416137256
2019/06/03,1428746806
2019/06/04,1446790486
2019/06/05,1439753850
2019/06/06,1514863108
2019/06/07,1498890848
2019/06/08,1444557820
2019/06/09,1428075041
2019/06/10,1414535631
2019/06/11,1473299431
2019/06/12,1801082514
2019/06/13,1797271737
2019/06/14,1748863916
2019/06/15,1699855109
2019/06/16,1888914340
2019/06/17,1874209319
2019/06/18,1863151578
2019/06/19,1832137226
2019/06/20,1803213900
2019/06/21,1792224431
2019/06/22,1761376985
2019/06/23,1758170771
2019/06/24,1755447405
2019/06/25,1740909962
2019/06/26,1763853103
2019/06/27,1749687278
2019/06/28,1719679381
2019/06/29,1681777646
2019/06/30,1688685533
2019/07/01,1685238549
2019/07/02,1723933857
2019/07/03,1730049314
2019/07/04,1724658027
2019/07/05,1684881729
2019/07/06,1658037363
2019/07/07,1670425494
2019/07/08,1664436208
2019/07/09,1649967665
2019/07/10,1649882469
2019/07/11,1651051287
2019/07/12,1638347671
2019/07/13,1594117579
2019/07/14,1589111401
2019/07/15,1561014865
2019/07/16,1572373466
2019/07/17,1561216697
2019/07/18,1563203826
2019/07/19,1541253242
2019/07/20,1561344624
2019/07/21,1598980281
2019/07/22,1612318619
2019/07/23,1629346285
2019/07/24,1653778275
2019/07/25,1661954610
2019/07/26,1622230681
2019/07/27,1591671714
2019/07/28,1585650708
2019/07/29,1585476165
2019/07/30,1580388861
2019/07/31,1546594461
2019/08/01,1543882538
2019/08/02,1501567652
2019/08/03,1507112969
2019/08/04,1508493679
2019/08/05,1483607903
2019/08/06,1464573092
2019/08/07,1453785064
2019/08/08,1446050854
2019/08/09,1437733602
2019/08/10,1427277401
2019/08/11,1445409257
2019/08/12,1446804752
2019/08/13,1442962039
2019/08/14,1424945595
2019/08/15,1432366124
2019/08/16,1430858653
2019/08/17,1448879623
2019/08/18,1468890467
2019/08/19,1467055969
2019/08/20,1467124609
2019/08/21,1467032220
2019/08/22,1465706708
2019/08/23,1465837534
2019/08/24,1467674518
2019/08/25,1460091269
2019/08/26,1456317132
2019/08/27,1449872016
2019/08/28,1444167663
2019/08/29,1421343507
2019/08/30,1269924027
2019/08/31,1257331735
2019/09/01,1259584556
2019/09/02,1252497469
2019/09/03,1252810777
2019/09/04,1199081045
2019/09/05,1201991112
2019/09/06,1194259438
2019/09/07,1189148691
2019/09/08,1190555171
2019/09/09,1140964533
2019/09/10,840789640
2019/09/11,825249742
2019/09/12,817294137
2019/09/13,817364226
2019/09/14,626717370
2019/09/15,627150117
2019/09/16,626442350
2019/09/17,624957109
2019/09/18,625987429
2019/09/19,595138815
2019/09/20,577411431
2019/09/21,586194869
2019/09/22,598674462
2019/09/23,602497572
2019/09/24,549047956
2019/09/25,542782213
2019/09/26,546156029
2019/09/27,551370770
2019/09/28,556427703
2019/09/29,581063080
2019/09/30,525504267
2019/10/01,499173097
2019/10/02,481946353
2019/10/03,490583852
2019/10/04,505886726
2019/10/05,508910066
2019/10/06,517101982
2019/10/07,502034982
2019/10/08,496730792
2019/10/09,501275805
2019/10/10,494194041
2019/10/11,489200250
2019/10/12,489251824
2019/10/13,496700046
2019/10/14,487333564
2019/10/15,485735005
2019/10/16,486601334
2019/10/17,486825367
2019/10/18,481249121
2019/10/19,464131010
2019/10/20,471556560
2019/10/21,466336704
2019/10/22,452758749
2019/10/23,445145893
2019/10/24,446159617
2019/10/25,443056457
2019/10/26,436273713
2019/10/27,445197358
2019/10/28,434097210
2019/10/29,433989013
2019/10/30,428213386
2019/10/31,428799854
2019/11/01,413012520
2019/11/02,419382347
2019/11/03,426983317
2019/11/04,410449165
2019/11/05,412071702
2019/11/06,410075432
2019/11/07,452087835
2019/11/08,451642730
2019/11/09,461023613
2019/11/10,444130403
2019/11/11,442394043
2019/11/12,439032597
2019/11/13,439746683
2019/11/14,435209027
2019/11/15,432722050
2019/11/16,440908898
2019/11/17,443903573
2019/11/18,438813245
2019/11/19,433123978
2019/11/20,431302350
2019/11/21,423191329
2019/11/22,431789382
2019/11/23,439514833
2019/11/24,453843480
2019/11/25,443713811
2019/11/26,443764525
2019/11/27,444941376
2019/11/28,450221771
2019/11/29,450241677
2019/11/30,466792483
2019/12/01,460408653
2019/12/02,451522731
2019/12/03,444880955
2019/12/04,418367235
2019/12/05,402752101
2019/12/06,404492290
2019/12/07,431120018
2019/12/08,453091010
2019/12/09,447933042
2019/12/10,441094093
2019/12/11,429308672
2019/12/12,431529917
2019/12/13,432540174
2019/12/14,447980385
2019/12/15,440250431
2019/12/16,427691147
2019/12/17,415644374
2019/12/18,403771986
2019/12/19,385625380
2019/12/20,386188702
2019/12/21,388815582
2019/12/22,404006228
2019/12/23,402905619
2019/12/24,408770804
2019/12/25,419694749
2019/12/26,422617664
2019/12/27,427877697
2019/12/28,436232936
2019/12/29,459896853
2019/12/30,457615333
2019/12/31,466466914
2020/01/01,502066635
2020/01/02,522860754
2020/01/03,526382888
2020/01/04,532463275
2020/01/05,547084782
2020/01/06,546584174
2020/01/07,527015267
2020/01/08,516632303
2020/01/09,503594992
2020/01/10,504800193
2020/01/11,510021004
2020/01/12,525182402
2020/01/13,526276095
2020/01/14,527446267
2020/01/15,531382481
2020/01/16,534565978
2020/01/17,533841931
2020/01/18,533606013
2020/01/19,531806238
2020/01/20,529524981
2020/01/21,528501843
2020/01/22,533284647
2020/01/23,526149893
2020/01/24,539393503
2020/01/25,580765866
2020/01/26,613472599
2020/01/27,623967112
2020/01/28,626150017
2020/01/29,625798576
2020/01/30,624817043
2020/01/31,626300408
2020/02/01,629990753
2020/02/02,636022964
2020/02/03,616399857
2020/02/04,612290846
2020/02/05,512356356
2020/02/06,505139305
2020/02/07,508808005
2020/02/08,517954040
2020/02/09,520568750
2020/02/10,506814214
2020/02/11,510973734
2020/02/12,582878989
2020/02/13,627283613
2020/02/14,649401687
2020/02/15,662819117
2020/02/16,662569049
2020/02/17,671380842
2020/02/18,690161307
2020/02/19,683013151
2020/02/20,656755283
2020/02/21,671472078
2020/02/22,676756499
2020/02/23,687802756
2020/02/24,708369947
2020/02/25,709942035
2020/02/26,715356951
2020/02/27,724037648
2020/02/28,729221140
2020/02/29,729082352
2020/03/01,718809546
2020/03/02,732342506
2020/03/03,731982254
2020/03/04,735289387
2020/03/05,752682965
2020/03/06,742150153
2020/03/07,715080372
2020/03/08,711492814
2020/03/09,722929180
2020/03/10,726873454
2020/03/11,729595343
2020/03/12,729937142
2020/03/13,738238107
2020/03/14,732178121
2020/03/15,732089887
2020/03/16,744198958
2020/03/17,757912270
2020/03/18,801115556
2020/03/19,941150477
2020/03/20,1003999502
2020/03/21,1254774878
2020/03/22,1299102811
2020/03/23,1360124601
2020/03/24,1401751064
2020/03/25,1419218166
2020/03/26,1445795715
2020/03/27,1461195978
2020/03/28,1428035483
2020/03/29,1426983890
2020/03/30,1412091889
2020/03/31,1360767783
2020/04/01,1324480732
2020/04/02,1316075047
2020/04/03,1301089613
2020/04/04,1274830548
2020/04/05,1274588000
2020/04/06,1272447750
2020/04/07,1277378960
2020/04/08,1368087271
2020/04/09,1363078005
2020/04/10,1345788912
2020/04/11,1308046745
2020/04/12,1290812465
2020/04/13,1305831729
2020/04/14,1363847401
2020/04/15,1385820428
2020/04/16,1392841378
2020/04/17,1412509610
2020/04/18,1434700692
2020/04/19,1440066735
2020/04/20,1459193300
2020/04/21,1443421596
2020/04/22,1439419044
2020/04/23,1406551012
2020/04/24,1338850766
2020/04/25,1247638023
2020/04/26,1192306530
2020/04/27,1163863404
2020/04/28,1139140452
2020/04/29,1121713176
2020/04/30,1114268900
2020/05/01,1083401772
2020/05/02,1038700850
2020/05/03,1053778618
2020/05/04,1009677744
2020/05/05,995815782
2020/05/06,987980840
2020/05/07,984613519
2020/05/08,993283453
2020/05/09,1017254794
2020/05/10,1019169189
2020/05/11,1031715293
2020/05/12,1028128418
2020/05/13,1026857877
2020/05/14,1025938486
2020/05/15,1027584194
2020/05/16,1020266676
2020/05/17,1016559252
2020/05/18,1018648854
2020/05/19,1019376824
2020/05/20,1012207186
2020/05/21,1011279174
2020/05/22,1011248021
2020/05/23,1021106781
2020/05/24,1019352741
2020/05/25,998448861
2020/05/26,992522976
2020/05/27,996425846
2020/05/28,1001947762
2020/05/29,1031106485
2020/05/30,1001782318
2020/05/31,1003820202
2020/06/01,991902578
2020/06/02,1031845626
2020/06/03,1046571994
2020/06/04,1054559940
2020/06/05,1022228565
2020/06/06,971327492
2020/06/07,959509851
2020/06/08,947542900
2020/06/09,951740091
2020/06/10,924848590
2020/06/11,930954719
2020/06/12,932702248
2020/06/13,898590983
2020/06/14,886090179
2020/06/15,885016775
2020/06/16,902375180
2020/06/17,893429687
2020/06/18,937520531
2020/06/19,879109993
2020/06/20,917793614
2020/06/21,936923404
2020/06/22,984666428
2020/06/23,1049579656
2020/06/24,1091547517
2020/06/25,1125594791
2020/06/26,1126358582
2020/06/27,1096923409
2020/06/28,1118647695
2020/06/29,1237887228
2020/06/30,1278855742
2020/07/01,1309004152
2020/07/02,1333548313
2020/07/03,1284965120
2020/07/04,1217143595
2020/07/05,1179558725
2020/07/06,1167249772
2020/07/07,1209196344
2020/07/08,1213128034
2020/07/09,1214324665
2020/07/10,1170662861
2020/07/11,1151899223
2020/07/12,1143094062
2020/07/13,1190102485
2020/07/14,1214300803
2020/07/15,1256038693
2020/07/16,1261085587
2020/07/17,1266589201
2020/07/18,1250652675
2020/07/19,1252391284
2020/07/20,1263029783
2020/07/21,1233641690
2020/07/22,1235716610
2020/07/23,1248057048
2020/07/24,1229349583
2020/07/25,1219722855
2020/07/26,1225290815
2020/07/27,1254846623
2020/07/28,1358503533
2020/07/29,1365196922
2020/07/30,1374721352
2020/07/31,1383248430
2020/08/01,1421552649
2020/08/02,1406663006
2020/08/03,1404271866
2020/08/04,1435790888
2020/08/05,1467345905
2020/08/06,1517567632
2020/08/07,1539913038
2020/08/08,1534867317
2020/08/09,1517533912
2020/08/10,1484857431
2020/08/11,1412893817
2020/08/12,1387148999
2020/08/13,1360798174
2020/08/14,1320942295
2020/08/15,1255458310
2020/08/16,1212257192
2020/08/17,1181003852
2020/08/18,1137211922
2020/08/19,1093332830
2020/08/20,1061056451
2020/08/21,1040736005
2020/08/22,976090615
2020/08/23,920361401
2020/08/24,885995855
2020/08/25,858207438
2020/08/26,836727973
2020/08/27,836084332
2020/08/28,830383826
2020/08/29,828568537
2020/08/30,895751752
2020/08/31,913701505
2020/09/01,940586687
2020/09/02,991376085
2020/09/03,1019696587
2020/09/04,983103311
2020/09/05,996665921
2020/09/06,1007008524
2020/09/07,1022023497
2020/09/08,1038559301
2020/09/09,1082730618
2020/09/10,1148833592
2020/09/11,1211517725
2020/09/12,1246235109
2020/09/13,1325284586
2020/09/14,1384900840
2020/09/15,1405194440
2020/09/16,1458604663
2020/09/17,1472063862
2020/09/18,1476536035
2020/09/19,1476091434
2020/09/20,1478736340
2020/09/21,1473022247
2020/09/22,1477082834
2020/09/23,1478209477
2020/09/24,1477554646
2020/09/25,1483177458
2020/09/26,1483803630
2020/09/27,1431732733
2020/09/28,1413425579
2020/09/29,1402625594
2020/09/30,1392917265
2020/10/01,1394022358
2020/10/02,1398213823
2020/10/03,1413840187
2020/10/04,1422621806
2020/10/05,1435990732
2020/10/06,1437456513
2020/10/07,1432646382
2020/10/08,1436310446
2020/10/09,1430386415
2020/10/10,1430192101
2020/10/11,1409946548
2020/10/12,1395611929
2020/10/13,1365978617
2020/10/14,1365373114
2020/10/15,1614171488
2020/10/16,1735496920
2020/10/17,1769648660
2020/10/18,1757137253
2020/10/19,1761715426
2020/10/20,1760012875
2020/10/21,1766979797
2020/10/22,1817097658
2020/10/23,1834397967
2020/10/24,1830150573
2020/10/25,1807100931
2020/10/26,1716818726
2020/10/27,1709367799
2020/10/28,1702386522
2020/10/29,1684825019
2020/10/30,1647873159
2020/10/31,1643538847
2020/11/01,1609797581
2020/11/02,1570525575
2020/11/03,1523661771
2020/11/04,1537626454
2020/11/05,1523826436
2020/11/06,1562227200
2020/11/07,1594023180
2020/11/08,1595721362
2020/11/09,1627987626
2020/11/10,1607302583
2020/11/11,1623588927
2020/11/12,1630064974
2020/11/13,1645933161
2020/11/14,1669623655
2020/11/15,1671059381
2020/11/16,1683539253
2020/11/17,1705176918
2020/11/18,1710938656
2020/11/19,1712017112
2020/11/20,1739463812
2020/11/21,1788152011
2020/11/22,1824709787
2020/11/23,1871055182
2020/11/24,1899184963
2020/11/25,1961186588
2020/11/26,1961975660
2020/11/27,1982243058
2020/11/28,1921199625
2020/11/29,1939916085
2020/11/30,1915438420
2020/12/01,1874121975
2020/12/02,1829228817
2020/12/03,1827981058
2020/12/04,1748609033
2020/12/05,1722416823
2020/12/06,1704501374
2020/12/07,1675049237
2020/12/08,1614996815
2020/12/09,1537543080
2020/12/10,1458285563
2020/12/11,1384606750
2020/12/12,1281873756
2020/12/13,1208932090
2020/12/14,1189991027
2020/12/15,1117790368
2020/12/16,1161023278
2020/12/17,1271148580
2020/12/18,1299075075
2020/12/19,1345943746
2020/12/20,1345329490
2020/12/21,1327991503
2020/12/22,1318096355
2020/12/23,1326833703
2020/12/24,1303022963
2020/12/25,1282981007
2020/12/26,1254664043
2020/12/27,1235189848
2020/12/28,1223899227
2020/12/29,1206750272
2020/12/30,1183619284
2020/12/31,1147913169
2021/01/01,1091272683
2021/01/02,1051176239
2021/01/03,983375528
2021/01/04,943252400
2021/01/05,921930460
2021/01/06,915027743
2021/01/07,971125239
2021/01/08,979380390
2021/01/09,1003285613
2021/01/10,1013419578
2021/01/11,1025118845
2021/01/12,1017020681
2021/01/13,897393306
2021/01/14,865660498
2021/01/15,891949506
2021/01/16,886588676
2021/01/17,881913992
2021/01/18,876236132
2021/01/19,890680187
2021/01/20,895481769
2021/01/21,896230499
2021/01/22,890080739
2021/01/23,836809995
2021/01/24,814971716
2021/01/25,794496081
2021/01/26,791874680
2021/01/27,771670149
2021/01/28,756518168
2021/01/29,770120658
2021/01/30,757638062
2021/01/31,753836144
2021/02/01,749625802
2021/02/02,742614552
2021/02/03,761437626
2021/02/04,765425774
2021/02/05,767068596
2021/02/06,756610434
2021/02/07,757274469
2021/02/08,758226718
2021/02/09,763788008
2021/02/10,759408479
2021/02/11,767418080
2021/02/12,773546369
2021/02/13,753762524
2021/02/14,749674676
2021/02/15,753486627
2021/02/16,744338175
2021/02/17,739600717
2021/02/18,743015504
2021/02/19,759130589
2021/02/20,774950104
2021/02/21,777031055
2021/02/22,777007887
2021/02/23,774737819
2021/02/24,765216252
2021/02/25,764559396
2021/02/26,760367447
2021/02/27,761025928
2021/02/28,757320233
2021/03/01,756543913
2021/03/02,746167931
2021/03/03,731495191
2021/03/04,720172819
2021/03/05,711169666
2021/03/06,676110189
2021/03/07,667637400
2021/03/08,649907846
2021/03/09,632614226
2021/03/10,600540525
2021/03/11,585499075
2021/03/12,590220883
2021/03/13,592117716
2021/03/14,597345627
2021/03/15,600494923
2021/03/16,596835535
2021/03/17,557166165
2021/03/18,553016919
2021/03/19,549534599
2021/03/20,529012522
2021/03/21,503313417
2021/03/22,478033731
2021/03/23,488822429
2021/03/24,476843534
2021/03/25,464047441
2021/03/26,450725869
2021/03/27,437516658
2021/03/28,435513331
2021/03/29,432299338
2021/03/30,428049310
2021/03/31,411462250
2021/04/01,418673850
2021/04/02,437397922
2021/04/03,439054098
2021/04/04,438444287
2021/04/05,440890062
2021/04/06,445449522
2021/04/07,419830282
2021/04/08,419833225
2021/04/09,405755936
2021/04/10,417792567
2021/04/11,424690422
2021/04/12,448960968
2021/04/13,462033219
2021/04/14,512234187
2021/04/15,508116878
2021/04/16,558125549
2021/04/17,600431331
2021/04/18,617352530
2021/04/19,685906433
2021/04/20,777922114
2021/04/21,931647525
2021/04/22,1083882456
2021/04/23,1180720895
2021/04/24,1282667822
2021/04/25,1485123358
2021/04/26,1651450769
2021/04/27,1698857793
2021/04/28,1790687182
2021/04/29,1913876173
2021/04/30,1961489152
2021/05/01,2056282623
2021/05/02,2068069240
2021/05/03,2114397798
2021/05/04,2215656337
2021/05/05,2311835478
2021/05/06,2391773311
2021/05/07,2441796500
2021/05/08,2470749928
2021/05/09,2660458325
2021/05/10,2689931213
2021/05/11,2714294974
2021/05/12,2728674428
2021/05/13,2849534766
2021/05/14,2917850012
2021/05/15,2912231631
2021/05/16,2856813951
2021/05/17,2850802055
2021/05/18,2833549517
2021/05/19,2815454130
2021/05/20,2829781238
2021/05/21,2825529765
2021/05/22,2824814212
2021/05/23,2831407476
2021/05/24,2770336269
2021/05/25,2743803046
2021/05/26,2704384335
2021/05/27,2683401772
2021/05/28,2659262547
2021/05/29,2607568021
2021/05/30,2582960559
2021/05/31,2569350367
2021/06/01,2523392913
2021/06/02,2491130282
2021/06/03,2415447626
2021/06/04,2354850748
2021/06/05,2235011934
2021/06/06,2170615702
2021/06/07,2150157528
2021/06/08,2167830059
2021/06/09,2176393247
2021/06/10,2188471445
2021/06/11,2211311387
2021/06/12,2230219470
2021/06/13,2216651846
2021/06/14,2212098906
2021/06/15,2187753089
2021/06/16,2167597288
2021/06/17,2189771303
2021/06/18,2216400906
2021/06/19,2271355091
2021/06/20,2326475083
2021/06/21,2373842030
2021/06/22,2376358557
2021/06/23,2383913581
2021/06/24,2378821035
2021/06/25,2366698773
2021/06/26,2349784102
2021/06/27,2387402401
2021/06/28,2366499315
2021/06/29,2342989501
2021/06/30,2342328662
2021/07/01,2345677530
2021/07/02,2347023775
2021/07/03,2373794306
2021/07/04,2413620570
2021/07/05,2442051771
2021/07/06,2466168380
2021/07/07,2485746075
2021/07/08,2512502627
2021/07/09,2549031327
2021/07/10,2617309161
2021/07/11,2691386046
2021/07/12,2744672335
2021/07/13,2803854111
2021/07/14,2828103684
2021/07/15,2853962260
2021/07/16,2895415960
2021/07/17,2944153143
2021/07/18,2995429326
2021/07/19,3003330175
2021/07/20,2944626429
2021/07/21,2864508357
2021/07/22,2828499168
2021/07/23,2768544537
2021/07/24,2617335628
2021/07/25,2525299148
2021/07/26,2458728307
2021/07/27,2383098031
2021/07/28,2288861188
2021/07/29,2253567275
2021/07/30,2160849961
2021/07/31,2145555491
2021/08/01,2108318213
2021/08/02,2018391127
2021/08/03,1928709832
2021/08/04,1840015237
2021/08/05,1790918812
2021/08/06,1736725671
2021/08/07,1521079577
2021/08/08,1476754271
2021/08/09,1434798039
2021/08/10,1409199208
2021/08/11,1237306800
2021/08/12,1103752547
2021/08/13,1034624668
2021/08/14,1013387231
2021/08/15,980746538
2021/08/16,949607971
2021/08/17,947351720
2021/08/18,889774555
2021/08/19,865549249
2021/08/20,866176637
2021/08/21,858540112
2021/08/22,867696089
2021/08/23,860210682
2021/08/24,859964868
2021/08/25,861817050
2021/08/26,887771904
2021/08/27,904491353
2021/08/28,876549848
2021/08/29,878611377
2021/08/30,878060458
2021/08/31,847143658
2021/09/01,750201630
2021/09/02,666322645
2021/09/03,635339827
2021/09/04,611307748
2021/09/05,612282007
2021/09/06,618393472
2021/09/07,617200377
2021/09/08,624135611
2021/09/09,627680854
2021/09/10,633305772
2021/09/11,712126598
2021/09/12,718905916
2021/09/13,821630559
2021/09/14,826553814
2021/09/15,832652118
2021/09/16,831451773
2021/09/17,810807634
2021/09/18,796956966
2021/09/19,799257653
2021/09/20,816325524
2021/09/21,811255155
2021/09/22,795737820
2021/09/23,787760922
2021/09/24,798190433
2021/09/25,798971105
2021/09/26,811706487
2021/09/27,793734402
2021/09/28,803092088
2021/09/29,789704399
2021/09/30,802221340
2021/10/01,803250412
2021/10/02,805230299
2021/10/03,807160130
2021/10/04,829051557
2021/10/05,830030376
2021/10/06,839512692
2021/10/07,900767571
2021/10/08,927550576
2021/10/09,929485249
2021/10/10,928562600
2021/10/11,926316567
2021/10/12,925829916
2021/10/13,927165108
2021/10/14,927320499
2021/10/15,928291101
2021/10/16,926391762
2021/10/17,926962699
2021/10/18,929359722
2021/10/19,942257561
2021/10/20,973446628
2021/10/21,995686424
2021/10/22,999602119
2021/10/23,1050115957
2021/10/24,1071979883
2021/10/25,1075206351
2021/10/26,1082086264
2021/10/27,1079165306
2021/10/28,1208840580
2021/10/29,1311895012
2021/10/30,1345442335
2021/10/31,1331072765
2021/11/01,1364196459
2021/11/02,1434671664
2021/11/03,1517834611
2021/11/04,1574314332
2021/11/05,1605126220
2021/11/06,1619756437
2021/11/07,1640134410
2021/11/08,1679186122
2021/11/09,1693904864
2021/11/10,1773714186
2021/11/11,1825861616
2021/11/12,1865869429
2021/11/13,1891924483
2021/11/14,1940660293
2021/11/15,1944017671
2021/11/16,1943806250
2021/11/17,2082270846
2021/11/18,2084582202
2021/11/19,2093697269
2021/11/20,2087718320
2021/11/21,2101343523
2021/11/22,2087772172
2021/11/23,2039249055
2021/11/24,2002955408
2021/11/25,1937260467
2021/11/26,1901250420
2021/11/27,1864229953
2021/11/28,1851014864
2021/11/29,1834687398
2021/11/30,1827694520
2021/12/01,1823189893
2021/12/02,1783673140
2021/12/03,1751581430
2021/12/04,1713212206
2021/12/05,2334687163
2021/12/06,2329366427
2021/12/07,2289745649
2021/12/08,2285689560
2021/12/09,2285498201
2021/12/10,2246057879
2021/12/11,2247724514
2021/12/12,2195571760
2021/12/13,2196664034
2021/12/14,2196341323
2021/12/15,2190085632
2021/12/16,2180005432
2021/12/17,2167879076
2021/12/18,2148051548
2021/12/19,2095348114
2021/12/20,2077438151
2021/12/21,2068774705
2021/12/22,2060044446
2021/12/23,2010291353
2021/12/24,1999898416
2021/12/25,1935710108
2021/12/26,1872397779
2021/12/27,1786492512
2021/12/28,1731405352
2021/12/29,1660340304
2021/12/30,1626170456
2021/12/31,1595215612
2022/01/01,1554575228
2022/01/02,1502726893
2022/01/03,1506192244
2022/01/04,1508981013
2022/01/05,1505909125
2022/01/06,1508163155
2022/01/07,1510694163
2022/01/08,1499566244
2022/01/09,1541335664
2022/01/10,1576212607
2022/01/11,1547509666
2022/01/12,1540951156
2022/01/13,1534982342
2022/01/14,1529454411
2022/01/15,1516913483
2022/01/16,1513462984
2022/01/17,1518542648
2022/01/18,1528708212
2022/01/19,1532407925
2022/01/20,1537296916
2022/01/21,1563869042
2022/01/22,1574992135
2022/01/23,1612082199
2022/01/24,1644778942
2022/01/25,1668758359
2022/01/26,1635591125
2022/01/27,1632133415
2022/01/28,1645491709
2022/01/29,1665380416
2022/01/30,1664452656
2022/01/31,1638054924
2022/02/01,1597555512
2022/02/02,1581652524
2022/02/03,1589017453
2022/02/04,1586030529
2022/02/05,1592852731
2022/02/06,1576504030
2022/02/07,1573243123
2022/02/08,1516468241
2022/02/09,1479764215
2022/02/10,1444878280
2022/02/11,1415412240
2022/02/12,1382681176
2022/02/13,1386181284
2022/02/14,1386582927
2022/02/15,1267565556
2022/02/16,1269698054
2022/02/17,1266658876
2022/02/18,1286436019
2022/02/19,1277250601
2022/02/20,1270222013
2022/02/21,1293582394
2022/02/22,1304266979
2022/02/23,1307319386
2022/02/24,1305520522
2022/02/25,1298511139
2022/02/26,1292206931
2022/02/27,1291731018
2022/02/28,1288714770
2022/03/01,1287975149
2022/03/02,1293095203
2022/03/03,1295113963
2022/03/04,1284958499
2022/03/05,603663136
2022/03/06,605244850
2022/03/07,607678552
2022/03/08,639932670
2022/03/09,671191236
2022/03/10,848946965
2022/03/11,851088618
2022/03/12,858982179
2022/03/13,856878238
2022/03/14,857015179
2022/03/15,896007450
2022/03/16,1048221991
2022/03/17,1042826583
2022/03/18,1213970865
2022/03/19,1217010597
2022/03/20,1218934078
2022/03/21,1241137237
2022/03/22,1308000633
2022/03/23,1316326483
2022/03/24,1293430630
2022/03/25,1264167736
2022/03/26,1269031060
2022/03/27,1269379763
2022/03/28,1270686059
2022/03/29,1268134569
2022/03/30,1267714251
2022/03/31,1265026229
2022/04/01,1269047302
2022/04/02,1263970540
2022/04/03,1295300526
2022/04/04,1337877627
2022/04/05,1361775901
2022/04/06,1378505347
2022/04/07,1398076067
2022/04/08,1422810383
2022/04/09,1391330147
2022/04/10,1362702510
2022/04/11,1373278756
2022/04/12,1375289925
2022/04/13,1403589434
2022/04/14,1405719927
2022/04/15,1411693077
2022/04/16,1418194604
2022/04/17,1435411756
2022/04/18,1440148759
2022/04/19,1496394787
2022/04/20,1569976676
2022/04/21,1565896665
2022/04/22,1562961143
2022/04/23,1553334181
2022/04/24,1536123356
2022/04/25,1526806793
2022/04/26,1508093602
2022/04/27,1476280503
2022/04/28,1464107381
2022/04/29,1452385947
2022/04/30,1449409022
2022/05/01,1480155653
2022/05/02,1525090123
2022/05/03,1573566046
2022/05/04,1568343976
2022/05/05,1570128686
2022/05/06,1559114477
2022/05/07,1565453318
2022/05/08,1565323470
2022/05/09,1565989201
2022/05/10,1564211491
2022/05/11,1587581540
2022/05/12,1639478031
2022/05/13,1749243446
2022/05/14,1744555578
2022/05/15,1743826199
2022/05/16,1742841093
2022/05/17,1742928795
2022/05/18,1759179745
2022/05/19,1733004993
2022/05/20,1737574169
2022/05/21,1739176600
2022/05/22,1729340662
2022/05/23,1731721762
2022/05/24,1733401966
2022/05/25,1759770636
2022/05/26,1830732060
2022/05/27,1860687433
2022/05/28,1863741498
2022/05/29,1871187530
2022/05/30,1940072645
2022/05/31,1931653005
2022/06/01,1956699915
2022/06/02,2032674667
2022/06/03,2099458743
2022/06/04,2177282806
2022/06/05,2258930770
2022/06/06,2219897859
2022/06/07,2228546779
2022/06/08,2093647839
2022/06/09,2128823402
2022/06/10,2120573292
2022/06/11,2136529837
2022/06/12,2177798956
2022/06/13,2151836596
2022/06/14,1973694282
2022/06/15,1999180393
2022/06/16,1752801618
2022/06/17,1725186017
2022/06/18,1729011291
2022/06/19,1674890445
2022/06/20,1537143995
2022/06/21,1509481420
2022/06/22,1509095578
2022/06/23,1513684447
2022/06/24,1484499916
2022/06/25,1518724121
2022/06/26,1562719122
2022/06/27,1543139113
2022/06/28,1557325001
2022/06/29,1567384805
2022/06/30,1579046193
2022/07/01,1581371341
2022/07/02,1592307556
2022/07/03,1587427379
2022/07/04,1587029742
2022/07/05,1587220820
2022/07/06,1588481204
2022/07/07,1592703110
2022/07/08,1589897655
2022/07/09,1588399821
2022/07/10,1593797408
2022/07/11,1593948211
2022/07/12,1587324555
2022/07/13,1593539411
2022/07/14,1621657350
2022/07/15,1696270370
2022/07/16,1856481158
2022/07/17,1944580934
2022/07/18,1836330357
2022/07/19,1690565599
2022/07/20,1702866788
2022/07/21,1721557269
2022/07/22,1770052013
2022/07/23,1775918100
2022/07/24,1779002126
2022/07/25,1998899534
2022/07/26,6012971212
2022/07/27,6031357233
2022/07/28,6034541475
2022/07/29,6055451004
2022/07/30,6083974840
2022/07/31,6098881303
2022/08/01,6465740875
2022/08/02,6500231044
2022/08/03,6555767509
2022/08/04,7870498507
2022/08/05,7911595617
2022/08/06,7960903378
2022/08/07,8008137190
2022/08/08,8009528756
2022/08/09,7992379872
2022/08/10,7913987775
2022/08/11,7773563730
2022/08/12,7775194365
2022/08/13,7776387123
2022/08/14,7773886331
2022/08/15,7776397586
2022/08/16,7739977607
2022/08/17,7743660835
2022/08/18,7749838947
2022/08/19,7751164773
2022/08/20,7749346519
2022/08/21,7742996854
2022/08/22,7749227738
2022/08/23,7741077331
2022/08/24,7697364464
2022/08/25,7671230560
2022/08/26,7679977962
2022/08/27,7678523926
2022/08/28,7635237638
2022/08/29,7648689933
2022/08/30,7652559351
2022/08/31,7613677443
2022/09/01,7565146347
2022/09/02,7493506959
2022/09/03,7417030749
2022/09/04,7450429212
2022/09/05,7392638585
2022/09/06,7302382184
2022/09/07,7264086668
2022/09/08,7247225893
