Date,transactions7trx
2019/05/08,0.112
2019/05/09,0.281
2019/05/10,0.491
2019/05/11,0.69
2019/05/12,0.777
2019/05/13,0.89
2019/05/14,1.145
2019/05/15,1.434
2019/05/16,1.795
2019/05/17,1.872
2019/05/18,1.625
2019/05/19,1.302
2019/05/20,1.208
2019/05/21,1.102
2019/05/22,1.115
2019/05/23,1.1
2019/05/24,1.172
2019/05/25,1.12
2019/05/26,0.856
2019/05/27,0.884
2019/05/28,0.951
2019/05/29,1.077
2019/05/30,1.082
2019/05/31,0.978
2019/06/01,0.991
2019/06/02,0.912
2019/06/03,0.789
2019/06/04,0.661
2019/06/05,0.375
2019/06/06,0.108
2019/06/07,-0.229
2019/06/08,-0.122
2019/06/09,-0.337
2019/06/10,-0.207
2019/06/11,-0.006
2019/06/12,0.068
2019/06/13,-0.124
2019/06/14,-0.26
2019/06/15,-0.143
2019/06/16,-0.025
2019/06/17,0.176
2019/06/18,0.207
2019/06/19,0.222
2019/06/20,0.404
2019/06/21,0.248
2019/06/22,-0.064
2019/06/23,-0.364
2019/06/24,-0.544
2019/06/25,-0.417
2019/06/26,-0.322
2019/06/27,-0.313
2019/06/28,0.008
2019/06/29,-0.081
2019/06/30,-0.417
2019/07/01,-0.312
2019/07/02,-0.135
2019/07/03,-0.215
2019/07/04,-0.398
2019/07/05,-0.403
2019/07/06,-0.503
2019/07/07,-0.942
2019/07/08,-1.022
2019/07/09,-0.992
2019/07/10,-0.972
2019/07/11,-0.481
2019/07/12,-0.338
2019/07/13,-0.636
2019/07/14,-1.017
2019/07/15,-1.108
2019/07/16,-0.519
2019/07/17,-0.065
2019/07/18,-0.07
2019/07/19,0.032
2019/07/20,-0.308
2019/07/21,-0.903
2019/07/22,-1.269
2019/07/23,-1.537
2019/07/24,-1.071
2019/07/25,-0.238
2019/07/26,-0.036
2019/07/27,-0.27
2019/07/28,-0.661
2019/07/29,-0.826
2019/07/30,-0.773
2019/07/31,-0.691
2019/08/01,-0.171
2019/08/02,0.217
2019/08/03,0.516
2019/08/04,0.248
2019/08/05,0.111
2019/08/06,0.078
2019/08/07,0.115
2019/08/08,0.066
2019/08/09,0.05
2019/08/10,-0.148
2019/08/11,-0.497
2019/08/12,-0.564
2019/08/13,-0.523
2019/08/14,-0.35
2019/08/15,-0.247
2019/08/16,-0.119
2019/08/17,-0.174
2019/08/18,-0.325
2019/08/19,-0.271
2019/08/20,-0.114
2019/08/21,0.061
2019/08/22,0.227
2019/08/23,0.35
2019/08/24,0.32
2019/08/25,0.21
2019/08/26,0.245
2019/08/27,0.325
2019/08/28,0.348
2019/08/29,0.343
2019/08/30,0.297
2019/08/31,0.163
2019/09/01,0.033
2019/09/02,0.073
2019/09/03,0.163
2019/09/04,0.177
2019/09/05,0.275
2019/09/06,0.384
2019/09/07,0.278
2019/09/08,0.088
2019/09/09,0.069
2019/09/10,-0.018
2019/09/11,-0.09
2019/09/12,-0.102
2019/09/13,-0.304
2019/09/14,-0.54
2019/09/15,-0.735
2019/09/16,-0.656
2019/09/17,-0.574
2019/09/18,-0.434
2019/09/19,-0.32
2019/09/20,-0.174
2019/09/21,-0.306
2019/09/22,-0.577
2019/09/23,-0.716
2019/09/24,-0.607
2019/09/25,-0.472
2019/09/26,-0.384
2019/09/27,-0.404
2019/09/28,-0.497
2019/09/29,-0.638
2019/09/30,-0.552
2019/10/01,-0.466
2019/10/02,-0.428
2019/10/03,-0.438
2019/10/04,-0.521
2019/10/05,-0.603
2019/10/06,-0.721
2019/10/07,-0.685
2019/10/08,-0.378
2019/10/09,0.105
2019/10/10,0.473
2019/10/11,0.715
2019/10/12,0.687
2019/10/13,0.376
2019/10/14,0.195
2019/10/15,0.19
2019/10/16,0.265
2019/10/17,0.38
2019/10/18,0.558
2019/10/19,0.561
2019/10/20,0.357
2019/10/21,0.25
2019/10/22,0.309
2019/10/23,0.446
2019/10/24,0.559
2019/10/25,0.674
2019/10/26,0.701
2019/10/27,0.508
2019/10/28,0.426
2019/10/29,0.364
2019/10/30,0.338
2019/10/31,0.384
2019/11/01,0.36
2019/11/02,0.049
2019/11/03,-0.377
2019/11/04,-0.56
2019/11/05,-0.45
2019/11/06,-0.295
2019/11/07,0.2
2019/11/08,0.398
2019/11/09,0.217
2019/11/10,-0.084
2019/11/11,-0.16
2019/11/12,-0.131
2019/11/13,-0.049
2019/11/14,-0.034
2019/11/15,-0.04
2019/11/16,-0.249
2019/11/17,-0.501
2019/11/18,-0.42
2019/11/19,-0.2
2019/11/20,-0.056
2019/11/21,0.202
2019/11/22,0.535
2019/11/23,0.466
2019/11/24,0.154
2019/11/25,0.163
2019/11/26,0.115
2019/11/27,0.038
2019/11/28,-0.157
2019/11/29,-0.262
2019/11/30,-0.503
2019/12/01,-0.691
2019/12/02,-0.666
2019/12/03,-0.706
2019/12/04,-0.641
2019/12/05,-0.632
2019/12/06,-0.742
2019/12/07,-1.081
2019/12/08,-1.57
2019/12/09,-1.564
2019/12/10,-1.327
2019/12/11,-1.016
2019/12/12,-0.678
2019/12/13,-0.404
2019/12/14,-0.375
2019/12/15,-0.512
2019/12/16,-0.414
2019/12/17,-0.191
2019/12/18,0.096
2019/12/19,0.25
2019/12/20,0.305
2019/12/21,0.127
2019/12/22,-0.163
2019/12/23,-0.19
2019/12/24,-0.174
2019/12/25,-0.236
2019/12/26,-0.263
2019/12/27,-0.284
2019/12/28,-0.462
2019/12/29,-0.768
2019/12/30,-0.797
2019/12/31,-0.772
2020/01/01,-0.951
2020/01/02,-1.074
2020/01/03,-0.93
2020/01/04,-0.74
2020/01/05,-0.643
2020/01/06,-0.305
2020/01/07,0.145
2020/01/08,0.589
2020/01/09,0.856
2020/01/10,0.945
2020/01/11,0.777
2020/01/12,0.45
2020/01/13,0.215
2020/01/14,0.339
2020/01/15,0.66
2020/01/16,0.985
2020/01/17,1.195
2020/01/18,1.173
2020/01/19,1.008
2020/01/20,0.755
2020/01/21,0.392
2020/01/22,-0.079
2020/01/23,-0.424
2020/01/24,-0.8
2020/01/25,-1.282
2020/01/26,-1.745
2020/01/27,-1.989
2020/01/28,-1.943
2020/01/29,-1.676
2020/01/30,-1.281
2020/01/31,-0.819
2020/02/01,-0.492
2020/02/02,-0.311
2020/02/03,0.046
2020/02/04,0.141
2020/02/05,0.358
2020/02/06,0.572
2020/02/07,0.796
2020/02/08,1.075
2020/02/09,1.216
2020/02/10,1.367
2020/02/11,1.583
2020/02/12,1.997
2020/02/13,2.288
2020/02/14,2.451
2020/02/15,2.304
2020/02/16,1.929
2020/02/17,1.578
2020/02/18,1.362
2020/02/19,1.123
2020/02/20,0.881
2020/02/21,0.619
2020/02/22,0.234
2020/02/23,-0.145
2020/02/24,-0.276
2020/02/25,-0.317
2020/02/26,-0.23
2020/02/27,-0.076
2020/02/28,0.024
2020/02/29,-0.072
2020/03/01,-0.216
2020/03/02,-0.233
2020/03/03,-0.236
2020/03/04,-0.223
2020/03/05,-0.072
2020/03/06,0.016
2020/03/07,-0.045
2020/03/08,-0.084
2020/03/09,0.176
2020/03/10,0.463
2020/03/11,0.597
2020/03/12,0.746
2020/03/13,1.062
2020/03/14,0.999
2020/03/15,0.721
2020/03/16,0.671
2020/03/17,0.664
2020/03/18,0.678
2020/03/19,0.894
2020/03/20,1.051
2020/03/21,1.215
2020/03/22,1.097
2020/03/23,0.982
2020/03/24,0.851
2020/03/25,0.667
2020/03/26,0.495
2020/03/27,0.299
2020/03/28,-0.044
2020/03/29,-0.516
2020/03/30,-0.73
2020/03/31,-0.776
2020/04/01,-0.832
2020/04/02,-0.793
2020/04/03,-0.703
2020/04/04,-0.799
2020/04/05,-0.974
2020/04/06,-0.807
2020/04/07,-0.478
2020/04/08,-0.018
2020/04/09,0.2
2020/04/10,0.318
2020/04/11,0.228
2020/04/12,0.058
2020/04/13,0.022
2020/04/14,0.198
2020/04/15,0.385
2020/04/16,0.536
2020/04/17,0.628
2020/04/18,0.665
2020/04/19,0.575
2020/04/20,0.621
2020/04/21,0.672
2020/04/22,0.658
2020/04/23,0.684
2020/04/24,0.751
2020/04/25,0.702
2020/04/26,0.62
2020/04/27,0.607
2020/04/28,0.609
2020/04/29,0.724
2020/04/30,0.857
2020/05/01,0.821
2020/05/02,0.589
2020/05/03,0.351
2020/05/04,0.113
2020/05/05,-0.068
2020/05/06,-0.105
2020/05/07,0.01
2020/05/08,0.191
2020/05/09,0.381
2020/05/10,0.509
2020/05/11,0.597
2020/05/12,0.631
2020/05/13,0.584
2020/05/14,0.432
2020/05/15,0.381
2020/05/16,0.349
2020/05/17,0.202
2020/05/18,0.118
2020/05/19,0.053
2020/05/20,0.019
2020/05/21,0.026
2020/05/22,0.137
2020/05/23,0.185
2020/05/24,0.118
2020/05/25,0.103
2020/05/26,0.185
2020/05/27,0.254
2020/05/28,0.323
2020/05/29,0.451
2020/05/30,0.455
2020/05/31,0.342
2020/06/01,0.335
2020/06/02,0.459
2020/06/03,0.464
2020/06/04,0.467
2020/06/05,0.412
2020/06/06,0.412
2020/06/07,0.424
2020/06/08,0.471
2020/06/09,0.443
2020/06/10,0.409
2020/06/11,0.348
2020/06/12,0.218
2020/06/13,-0.019
2020/06/14,-0.345
2020/06/15,-0.439
2020/06/16,-0.425
2020/06/17,-0.404
2020/06/18,-0.318
2020/06/19,-0.157
2020/06/20,0.005
2020/06/21,0.222
2020/06/22,0.604
2020/06/23,1.03
2020/06/24,1.299
2020/06/25,1.386
2020/06/26,1.321
2020/06/27,1.181
2020/06/28,0.984
2020/06/29,0.874
2020/06/30,0.89
2020/07/01,0.834
2020/07/02,0.736
2020/07/03,0.599
2020/07/04,0.341
2020/07/05,-0.033
2020/07/06,-0.182
2020/07/07,-0.143
2020/07/08,0.014
2020/07/09,0.164
2020/07/10,0.229
2020/07/11,0.164
2020/07/12,0.077
2020/07/13,0.227
2020/07/14,0.369
2020/07/15,0.497
2020/07/16,0.526
2020/07/17,0.514
2020/07/18,0.47
2020/07/19,0.428
2020/07/20,0.478
2020/07/21,0.514
2020/07/22,0.558
2020/07/23,0.601
2020/07/24,0.626
2020/07/25,0.671
2020/07/26,0.652
2020/07/27,0.775
2020/07/28,0.867
2020/07/29,0.835
2020/07/30,0.745
2020/07/31,0.707
2020/08/01,0.622
2020/08/02,0.458
2020/08/03,0.35
2020/08/04,0.259
2020/08/05,0.211
2020/08/06,0.229
2020/08/07,0.314
2020/08/08,0.319
2020/08/09,0.346
2020/08/10,0.453
2020/08/11,0.522
2020/08/12,0.522
2020/08/13,0.459
2020/08/14,0.362
2020/08/15,0.14
2020/08/16,-0.044
2020/08/17,-0.145
2020/08/18,-0.132
2020/08/19,-0.086
2020/08/20,-0.077
2020/08/21,0.013
2020/08/22,-0.078
2020/08/23,-0.204
2020/08/24,-0.271
2020/08/25,-0.33
2020/08/26,-0.334
2020/08/27,-0.349
2020/08/28,-0.367
2020/08/29,-0.379
2020/08/30,-0.366
2020/08/31,-0.213
2020/09/01,-0.008
2020/09/02,0.101
2020/09/03,0.107
2020/09/04,0.057
2020/09/05,-0.144
2020/09/06,-0.394
2020/09/07,-0.59
2020/09/08,-0.757
2020/09/09,-0.842
2020/09/10,-0.772
2020/09/11,-0.699
2020/09/12,-0.68
2020/09/13,-0.668
2020/09/14,-0.596
2020/09/15,-0.487
2020/09/16,-0.449
2020/09/17,0.092
2020/09/18,0.529
2020/09/19,0.619
2020/09/20,0.549
2020/09/21,0.468
2020/09/22,0.315
2020/09/23,0.156
2020/09/24,0.021
2020/09/25,-0.157
2020/09/26,-0.393
2020/09/27,-0.638
2020/09/28,-0.682
2020/09/29,-0.61
2020/09/30,-0.504
2020/10/01,-0.477
2020/10/02,-0.506
2020/10/03,-0.613
2020/10/04,-0.687
2020/10/05,-0.663
2020/10/06,-0.508
2020/10/07,-0.383
2020/10/08,-0.309
2020/10/09,-0.218
2020/10/10,-0.15
2020/10/11,-0.148
2020/10/12,-0.04
2020/10/13,0.149
2020/10/14,0.291
2020/10/15,0.618
2020/10/16,0.826
2020/10/17,0.774
2020/10/18,0.529
2020/10/19,0.431
2020/10/20,0.368
2020/10/21,0.401
2020/10/22,0.506
2020/10/23,0.534
2020/10/24,0.344
2020/10/25,0.023
2020/10/26,-0.132
2020/10/27,-0.202
2020/10/28,-0.136
2020/10/29,-0.064
2020/10/30,0.004
2020/10/31,0.028
2020/11/01,-0.025
2020/11/02,0.05
2020/11/03,0.112
2020/11/04,0.183
2020/11/05,0.231
2020/11/06,0.319
2020/11/07,0.349
2020/11/08,0.18
2020/11/09,0.138
2020/11/10,0.167
2020/11/11,0.133
2020/11/12,0.079
2020/11/13,0.105
2020/11/14,0.033
2020/11/15,-0.111
2020/11/16,-0.166
2020/11/17,-0.077
2020/11/18,-0.013
2020/11/19,0.033
2020/11/20,0.12
2020/11/21,0.222
2020/11/22,0.276
2020/11/23,0.389
2020/11/24,0.539
2020/11/25,0.623
2020/11/26,0.611
2020/11/27,0.456
2020/11/28,0.107
2020/11/29,-0.266
2020/11/30,-0.33
2020/12/01,-0.265
2020/12/02,-0.289
2020/12/03,-0.283
2020/12/04,-0.234
2020/12/05,-0.28
2020/12/06,-0.383
2020/12/07,-0.395
2020/12/08,-0.295
2020/12/09,-0.155
2020/12/10,-0.101
2020/12/11,-0.047
2020/12/12,-0.044
2020/12/13,0.01
2020/12/14,0.215
2020/12/15,0.411
2020/12/16,0.629
2020/12/17,0.922
2020/12/18,0.976
2020/12/19,0.864
2020/12/20,0.57
2020/12/21,0.336
2020/12/22,0.16
2020/12/23,0.176
2020/12/24,0.118
2020/12/25,0.033
2020/12/26,-0.051
2020/12/27,-0.071
2020/12/28,0.046
2020/12/29,0.136
2020/12/30,0.225
2020/12/31,0.211
2021/01/01,0.117
2021/01/02,0.048
2021/01/03,0.084
2021/01/04,0.21
2021/01/05,0.329
2021/01/06,0.449
2021/01/07,0.567
2021/01/08,0.643
2021/01/09,0.603
2021/01/10,0.486
2021/01/11,0.437
2021/01/12,0.271
2021/01/13,0.029
2021/01/14,-0.135
2021/01/15,-0.184
2021/01/16,-0.217
2021/01/17,-0.312
2021/01/18,-0.305
2021/01/19,-0.208
2021/01/20,-0.132
2021/01/21,-0.122
2021/01/22,-0.134
2021/01/23,-0.205
2021/01/24,-0.317
2021/01/25,-0.309
2021/01/26,-0.262
2021/01/27,-0.272
2021/01/28,-0.235
2021/01/29,-0.045
2021/01/30,0.082
2021/01/31,0.196
2021/02/01,0.355
2021/02/02,0.506
2021/02/03,0.635
2021/02/04,0.718
2021/02/05,0.764
2021/02/06,0.661
2021/02/07,0.508
2021/02/08,0.406
2021/02/09,0.4
2021/02/10,0.42
2021/02/11,0.379
2021/02/12,0.337
2021/02/13,0.249
2021/02/14,0.096
2021/02/15,-0.058
2021/02/16,-0.177
2021/02/17,-0.212
2021/02/18,-0.152
2021/02/19,-0.028
2021/02/20,0.121
2021/02/21,0.127
2021/02/22,0.167
2021/02/23,0.201
2021/02/24,0.201
2021/02/25,0.121
2021/02/26,0.021
2021/02/27,-0.113
2021/02/28,-0.267
2021/03/01,-0.394
2021/03/02,-0.418
2021/03/03,-0.394
2021/03/04,-0.348
2021/03/05,-0.326
2021/03/06,-0.374
2021/03/07,-0.414
2021/03/08,-0.392
2021/03/09,-0.267
2021/03/10,-0.137
2021/03/11,0.014
2021/03/12,0.201
2021/03/13,0.33
2021/03/14,0.388
2021/03/15,0.456
2021/03/16,0.494
2021/03/17,0.46
2021/03/18,0.428
2021/03/19,0.384
2021/03/20,0.301
2021/03/21,0.14
2021/03/22,0.095
2021/03/23,0.094
2021/03/24,0.122
2021/03/25,0.206
2021/03/26,0.194
2021/03/27,0.097
2021/03/28,-0.043
2021/03/29,-0.11
2021/03/30,-0.095
2021/03/31,0.019
2021/04/01,0.173
2021/04/02,0.305
2021/04/03,0.323
2021/04/04,0.169
2021/04/05,0.084
2021/04/06,0.088
2021/04/07,0.099
2021/04/08,0.076
2021/04/09,0.06
2021/04/10,0.066
2021/04/11,0.01
2021/04/12,0.045
2021/04/13,0.116
2021/04/14,0.232
2021/04/15,0.118
2021/04/16,0.198
2021/04/17,0.376
2021/04/18,0.492
2021/04/19,0.651
2021/04/20,0.883
2021/04/21,1.102
2021/04/22,1.273
2021/04/23,1.327
2021/04/24,1.135
2021/04/25,0.857
2021/04/26,0.642
2021/04/27,0.476
2021/04/28,0.425
2021/04/29,0.437
2021/04/30,0.369
2021/05/01,0.258
2021/05/02,0.133
2021/05/03,0.094
2021/05/04,0.149
2021/05/05,0.212
2021/05/06,0.28
2021/05/07,0.33
2021/05/08,0.553
2021/05/09,0.809
2021/05/10,1.022
2021/05/11,1.162
2021/05/12,1.135
2021/05/13,0.989
2021/05/14,0.745
2021/05/15,0.431
2021/05/16,0.084
2021/05/17,-0.203
2021/05/18,-0.44
2021/05/19,-0.578
2021/05/20,-0.646
2021/05/21,-0.758
2021/05/22,-0.947
2021/05/23,-1.148
2021/05/24,-1.259
2021/05/25,-1.323
2021/05/26,-1.3
2021/05/27,-1.26
2021/05/28,-1.186
2021/05/29,-1.104
2021/05/30,-1.03
2021/05/31,-0.934
2021/06/01,-0.857
2021/06/02,-0.741
2021/06/03,-0.587
2021/06/04,-0.473
2021/06/05,-0.533
2021/06/06,-0.701
2021/06/07,-0.772
2021/06/08,-0.785
2021/06/09,-0.792
2021/06/10,-0.791
2021/06/11,-0.781
2021/06/12,-0.822
2021/06/13,-0.875
2021/06/14,-0.833
2021/06/15,-0.698
2021/06/16,-0.563
2021/06/17,-0.416
2021/06/18,-0.343
2021/06/19,-0.463
2021/06/20,-0.631
2021/06/21,-0.588
2021/06/22,-0.334
2021/06/23,-0.15
2021/06/24,-0.016
2021/06/25,0.103
2021/06/26,0.094
2021/06/27,-0.03
2021/06/28,0.214
2021/06/29,0.385
2021/06/30,0.423
2021/07/01,0.393
2021/07/02,0.293
2021/07/03,0.099
2021/07/04,-0.127
2021/07/05,-0.276
2021/07/06,-0.095
2021/07/07,0.116
2021/07/08,0.267
2021/07/09,0.314
2021/07/10,0.195
2021/07/11,-0.025
2021/07/12,-0.138
2021/07/13,-0.196
2021/07/14,-0.168
2021/07/15,-0.057
2021/07/16,-0.007
2021/07/17,-0.034
2021/07/18,-0.084
2021/07/19,-0.101
2021/07/20,-0.102
2021/07/21,-0.092
2021/07/22,-0.067
2021/07/23,-0.038
2021/07/24,0.017
2021/07/25,-0.051
2021/07/26,0.012
2021/07/27,0.195
2021/07/28,0.374
2021/07/29,0.462
2021/07/30,0.469
2021/07/31,0.394
2021/08/01,0.264
2021/08/02,0.228
2021/08/03,0.17
2021/08/04,0.114
2021/08/05,-0.015
2021/08/06,-0.089
2021/08/07,-0.143
2021/08/08,-0.197
2021/08/09,-0.195
2021/08/10,-0.176
2021/08/11,-0.12
2021/08/12,-0.106
2021/08/13,-0.108
2021/08/14,-0.163
2021/08/15,-0.274
2021/08/16,-0.221
2021/08/17,-0.105
2021/08/18,-0.046
2021/08/19,0.052
2021/08/20,0.155
2021/08/21,0.148
2021/08/22,0.088
2021/08/23,0.095
2021/08/24,0.129
2021/08/25,0.086
2021/08/26,0.005
2021/08/27,-0.153
2021/08/28,-0.3
2021/08/29,-0.395
2021/08/30,-0.381
2021/08/31,-0.307
2021/09/01,-0.19
2021/09/02,-0.022
2021/09/03,0.06
2021/09/04,0.079
2021/09/05,-0.002
2021/09/06,-0.02
2021/09/07,0.124
2021/09/08,0.142
2021/09/09,0.156
2021/09/10,0.196
2021/09/11,0.244
2021/09/12,0.234
2021/09/13,0.27
2021/09/14,0.269
2021/09/15,0.218
2021/09/16,0.172
2021/09/17,0.085
2021/09/18,-0.063
2021/09/19,-0.232
2021/09/20,-0.322
2021/09/21,-0.334
2021/09/22,-0.333
2021/09/23,-0.295
2021/09/24,-0.296
2021/09/25,-0.35
2021/09/26,-0.456
2021/09/27,-0.501
2021/09/28,-0.541
2021/09/29,-0.527
2021/09/30,-0.511
2021/10/01,-0.366
2021/10/02,-0.303
2021/10/03,-0.263
2021/10/04,-0.247
2021/10/05,-0.085
2021/10/06,0.255
2021/10/07,0.619
2021/10/08,0.846
2021/10/09,0.835
2021/10/10,0.644
2021/10/11,0.46
2021/10/12,0.327
2021/10/13,0.213
2021/10/14,0.171
2021/10/15,0.261
2021/10/16,0.229
2021/10/17,0.1
2021/10/18,0.019
2021/10/19,0.029
2021/10/20,0.096
2021/10/21,0.198
2021/10/22,0.268
2021/10/23,0.282
2021/10/24,0.3
2021/10/25,0.36
2021/10/26,0.481
2021/10/27,0.631
2021/10/28,0.935
2021/10/29,1.167
2021/10/30,1.214
2021/10/31,1.065
2021/11/01,0.891
2021/11/02,0.784
2021/11/03,0.735
2021/11/04,0.628
2021/11/05,0.491
2021/11/06,0.257
2021/11/07,0.041
2021/11/08,-0.074
2021/11/09,-0.123
2021/11/10,-0.068
2021/11/11,-0.026
2021/11/12,0
2021/11/13,-0.035
2021/11/14,-0.12
2021/11/15,-0.195
2021/11/16,-0.227
2021/11/17,-0.182
2021/11/18,-0.189
2021/11/19,-0.248
2021/11/20,-0.429
2021/11/21,-0.509
2021/11/22,-0.573
2021/11/23,-0.56
2021/11/24,-0.414
2021/11/25,-0.277
2021/11/26,-0.165
2021/11/27,-0.181
2021/11/28,-0.34
2021/11/29,-0.395
2021/11/30,-0.35
2021/12/01,-0.336
2021/12/02,-0.279
2021/12/03,-0.275
2021/12/04,-0.26
2021/12/05,-0.05
2021/12/06,0.033
2021/12/07,0.025
2021/12/08,0.068
2021/12/09,0.068
2021/12/10,0.033
2021/12/11,-0.06
2021/12/12,-0.184
2021/12/13,-0.223
2021/12/14,-0.251
2021/12/15,-0.212
2021/12/16,-0.277
2021/12/17,-0.227
2021/12/18,-0.272
2021/12/19,-0.374
2021/12/20,-0.399
2021/12/21,-0.378
2021/12/22,-0.297
2021/12/23,-0.182
2021/12/24,-0.001
2021/12/25,0.182
2021/12/26,0.215
2021/12/27,0.234
2021/12/28,0.226
2021/12/29,0.219
2021/12/30,0.215
2021/12/31,0.156
2022/01/01,0.039
2022/01/02,-0.112
2022/01/03,-0.19
2022/01/04,-0.206
2022/01/05,-0.154
2022/01/06,-0.126
2022/01/07,-0.141
2022/01/08,-0.177
2022/01/09,-0.309
2022/01/10,-0.297
2022/01/11,-0.164
2022/01/12,0.01
2022/01/13,0.173
2022/01/14,0.22
2022/01/15,0.151
2022/01/16,0.027
2022/01/17,-0.055
2022/01/18,-0.144
2022/01/19,-0.151
2022/01/20,-0.162
2022/01/21,-0.171
2022/01/22,-0.157
2022/01/23,-0.295
2022/01/24,-0.384
2022/01/25,-0.392
2022/01/26,-0.4
2022/01/27,-0.417
2022/01/28,-0.424
2022/01/29,-0.406
2022/01/30,-0.326
2022/01/31,-0.235
2022/02/01,-0.156
2022/02/02,-0.118
2022/02/03,-0.158
2022/02/04,-0.145
2022/02/05,-0.02
2022/02/06,0.051
2022/02/07,0.073
2022/02/08,0.093
2022/02/09,0.141
2022/02/10,0.191
2022/02/11,0.202
2022/02/12,0.099
2022/02/13,-0.036
2022/02/14,-0.121
2022/02/15,-0.109
2022/02/16,-0.053
2022/02/17,-0.057
2022/02/18,0.063
2022/02/19,0.078
2022/02/20,0.305
2022/02/21,0.3
2022/02/22,0.187
2022/02/23,0.068
2022/02/24,0.009
2022/02/25,-0.073
2022/02/26,-0.111
2022/02/27,-0.181
2022/02/28,-0.272
2022/03/01,-0.283
2022/03/02,-0.215
2022/03/03,-0.152
2022/03/04,-0.099
2022/03/05,-0.176
2022/03/06,-0.233
2022/03/07,-0.2
2022/03/08,-0.103
2022/03/09,-0.015
2022/03/10,0.125
2022/03/11,0.113
2022/03/12,0.04
2022/03/13,-0.155
2022/03/14,-0.292
2022/03/15,-0.256
2022/03/16,-0.085
2022/03/17,0.035
2022/03/18,0.238
2022/03/19,0.251
2022/03/20,0.168
2022/03/21,0.114
2022/03/22,0.156
2022/03/23,0.155
2022/03/24,0.116
2022/03/25,0.058
2022/03/26,-0.029
2022/03/27,-0.118
2022/03/28,-0.062
2022/03/29,0.022
2022/03/30,0.04
2022/03/31,0.048
2022/04/01,0.038
2022/04/02,-0.065
2022/04/03,-0.235
2022/04/04,-0.346
2022/04/05,-0.433
2022/04/06,-0.436
2022/04/07,-0.395
2022/04/08,-0.367
2022/04/09,-0.371
2022/04/10,-0.355
2022/04/11,-0.315
2022/04/12,-0.268
2022/04/13,-0.282
2022/04/14,-0.248
2022/04/15,-0.203
2022/04/16,-0.23
2022/04/17,-0.302
2022/04/18,-0.293
2022/04/19,-0.089
2022/04/20,0.205
2022/04/21,0.315
2022/04/22,0.361
2022/04/23,0.235
2022/04/24,0.082
2022/04/25,0.05
2022/04/26,0.038
2022/04/27,0.087
2022/04/28,0.144
2022/04/29,0.211
2022/04/30,0.328
2022/05/01,0.364
2022/05/02,0.295
2022/05/03,0.141
2022/05/04,0.007
2022/05/05,0.021
2022/05/06,-0.005
2022/05/07,-0.131
2022/05/08,-0.23
2022/05/09,-0.201
2022/05/10,-0.057
2022/05/11,0.126
2022/05/12,0.455
2022/05/13,0.804
2022/05/14,0.812
2022/05/15,0.598
2022/05/16,0.365
2022/05/17,0.17
2022/05/18,0.075
2022/05/19,-0.077
2022/05/20,-0.202
2022/05/21,-0.319
2022/05/22,-0.462
2022/05/23,-0.546
2022/05/24,-0.565
2022/05/25,-0.553
2022/05/26,-0.553
2022/05/27,-0.52
2022/05/28,-0.502
2022/05/29,-0.492
2022/05/30,-0.473
2022/05/31,-0.334
2022/06/01,-0.242
2022/06/02,-0.18
2022/06/03,-0.171
2022/06/04,-0.24
2022/06/05,-0.358
2022/06/06,-0.421
2022/06/07,-0.434
2022/06/08,-0.43
2022/06/09,-0.442
2022/06/10,-0.369
2022/06/11,-0.336
2022/06/12,-0.334
2022/06/13,-0.211
2022/06/14,-0.086
2022/06/15,0.037
2022/06/16,0.144
2022/06/17,0.24
2022/06/18,0.235
2022/06/19,0.128
2022/06/20,0.026
2022/06/21,-0.1
2022/06/22,-0.251
2022/06/23,-0.417
2022/06/24,-0.482
2022/06/25,-0.606
2022/06/26,-0.756
2022/06/27,-0.774
2022/06/28,-0.747
2022/06/29,-0.649
2022/06/30,-0.45
2022/07/01,-0.04
2022/07/02,0.414
2022/07/03,0.754
2022/07/04,0.97
2022/07/05,1.127
2022/07/06,1.183
2022/07/07,1.216
2022/07/08,1.211
2022/07/09,1.139
2022/07/10,1.001
2022/07/11,0.839
2022/07/12,0.666
2022/07/13,0.559
2022/07/14,0.508
2022/07/15,0.519
2022/07/16,0.577
2022/07/17,0.641
2022/07/18,0.644
2022/07/19,0.559
2022/07/20,0.464
2022/07/21,0.39
2022/07/22,0.327
2022/07/23,0.197
2022/07/24,0.028
2022/07/25,0.07
2022/07/26,0.724
2022/07/27,0.883
2022/07/28,0.745
2022/07/29,0.54
2022/07/30,0.316
2022/07/31,0.086
2022/08/01,0.123
2022/08/02,0.092
2022/08/03,0.091
2022/08/04,0.368
2022/08/05,0.389
2022/08/06,0.222
2022/08/07,0.021
2022/08/08,-0.162
2022/08/09,-0.36
2022/08/10,-0.485
2022/08/11,-0.63
2022/08/12,-0.714
2022/08/13,-0.779
2022/08/14,-0.82
2022/08/15,-0.831
2022/08/16,-0.838
2022/08/17,-0.814
2022/08/18,-0.742
2022/08/19,-0.683
2022/08/20,-0.625
2022/08/21,-0.591
2022/08/22,-0.589
2022/08/23,-0.57
2022/08/24,-0.582
2022/08/25,-0.555
2022/08/26,-0.53
2022/08/27,-0.515
2022/08/28,-0.533
2022/08/29,-0.47
2022/08/30,-0.42
2022/08/31,-0.401
2022/09/01,-0.32
2022/09/02,-0.222
2022/09/03,-0.199
2022/09/04,-0.094
2022/09/05,-0.002
2022/09/06,0.05
2022/09/07,0.063
