Date,transactionfees3rocUSD
2019/05/02,161.493
2019/05/03,25.421
2019/05/04,3.583
2019/05/05,-58.725
2019/05/06,-0.115
2019/05/07,53.053
2019/05/08,18.862
2019/05/09,-2.417
2019/05/10,-20.146
2019/05/11,-6.382
2019/05/12,6.75
2019/05/13,19.434
2019/05/14,43.881
2019/05/15,86.651
2019/05/16,117.212
2019/05/17,65.313
2019/05/18,-0.515
2019/05/19,-37.868
2019/05/20,-24.578
2019/05/21,-19.771
2019/05/22,14.709
2019/05/23,-4.462
2019/05/24,13.559
2019/05/25,-28.418
2019/05/26,-24.485
2019/05/27,6.807
2019/05/28,33.547
2019/05/29,59.258
2019/05/30,21.801
2019/05/31,3.422
2019/06/01,-11.448
2019/06/02,-40.727
2019/06/03,-14.675
2019/06/04,-11.64
2019/06/05,24.469
2019/06/06,-7.66
2019/06/07,0.678
2019/06/08,13.654
2019/06/09,-19.417
2019/06/10,27.949
2019/06/11,-12.903
2019/06/12,-3.291
2019/06/13,-28.606
2019/06/14,1.163
2019/06/15,63.013
2019/06/16,-13.176
2019/06/17,30.986
2019/06/18,-16.851
2019/06/19,45.119
2019/06/20,2.53
2019/06/21,-1.18
2019/06/22,-9.401
2019/06/23,-23.63
2019/06/24,20.52
2019/06/25,55.176
2019/06/26,71.632
2019/06/27,62.211
2019/06/28,-5.676
2019/06/29,-28.094
2019/06/30,-28.638
2019/07/01,5.538
2019/07/02,-6.815
2019/07/03,-22.627
2019/07/04,-37.818
2019/07/05,-5.337
2019/07/06,8.319
2019/07/07,-1.096
2019/07/08,14.58
2019/07/09,0.877
2019/07/10,4.129
2019/07/11,1.483
2019/07/12,-10.871
2019/07/13,-7.157
2019/07/14,-19.366
2019/07/15,-4.69
2019/07/16,55.321
2019/07/17,11.029
2019/07/18,-18.393
2019/07/19,-27.087
2019/07/20,-38.9
2019/07/21,-4.9
2019/07/22,-31.992
2019/07/23,8.885
2019/07/24,44.414
2019/07/25,54.194
2019/07/26,-0.107
2019/07/27,-27.097
2019/07/28,-43.791
2019/07/29,-11.227
2019/07/30,-9.946
2019/07/31,34.699
2019/08/01,59.265
2019/08/02,25.478
2019/08/03,27.054
2019/08/04,-41.09
2019/08/05,-15.584
2019/08/06,-23.082
2019/08/07,11.519
2019/08/08,6.446
2019/08/09,-2.894
2019/08/10,-6.21
2019/08/11,-16.989
2019/08/12,-6.994
2019/08/13,24.286
2019/08/14,11.589
2019/08/15,17.265
2019/08/16,-25.858
2019/08/17,-29.323
2019/08/18,-33.143
2019/08/19,28.475
2019/08/20,54.119
2019/08/21,61.781
2019/08/22,-0.608
2019/08/23,-5.082
2019/08/24,-24.034
2019/08/25,13.774
2019/08/26,32.656
2019/08/27,14.21
2019/08/28,-8.841
2019/08/29,-24.243
2019/08/30,-4.954
2019/08/31,-14.839
2019/09/01,-6.364
2019/09/02,8.867
2019/09/03,18.974
2019/09/04,17.572
2019/09/05,19.487
2019/09/06,25.645
2019/09/07,30.187
2019/09/08,26.446
2019/09/09,20.069
2019/09/10,38.441
2019/09/11,12.891
2019/09/12,19.943
2019/09/13,4.621
2019/09/14,26.788
2019/09/15,21.166
2019/09/16,6.17
2019/09/17,30.522
2019/09/18,34.844
2019/09/19,67.469
2019/09/20,22.385
2019/09/21,7.821
2019/09/22,-26.744
2019/09/23,-3.806
2019/09/24,-0.895
2019/09/25,23.999
2019/09/26,-27.738
2019/09/27,-20.092
2019/09/28,-14.408
2019/09/29,5.057
2019/09/30,-22.772
2019/10/01,-59.103
2019/10/02,-57.964
2019/10/03,-28.009
2019/10/04,3.513
2019/10/05,-7.898
2019/10/06,-35.677
2019/10/07,-16.559
2019/10/08,-5.628
2019/10/09,18.644
2019/10/10,10.436
2019/10/11,4.565
2019/10/12,-19.965
2019/10/13,-10.48
2019/10/14,1.237
2019/10/15,9.698
2019/10/16,-4.285
2019/10/17,-14.125
2019/10/18,-11.335
2019/10/19,-7.061
2019/10/20,16.414
2019/10/21,8.806
2019/10/22,18.632
2019/10/23,22.39
2019/10/24,-0.252
2019/10/25,0.576
2019/10/26,-7.581
2019/10/27,5.778
2019/10/28,5.897
2019/10/29,2.62
2019/10/30,15.505
2019/10/31,-3.308
2019/11/01,-12.763
2019/11/02,-15.852
2019/11/03,0.21
2019/11/04,4.349
2019/11/05,5.411
2019/11/06,-5.102
2019/11/07,9.71
2019/11/08,3.152
2019/11/09,1.492
2019/11/10,-14.46
2019/11/11,-0.944
2019/11/12,-0.33
2019/11/13,4.028
2019/11/14,3.631
2019/11/15,1.37
2019/11/16,-10.578
2019/11/17,-9.589
2019/11/18,20
2019/11/19,7.038
2019/11/20,5.52
2019/11/21,10.507
2019/11/22,95.141
2019/11/23,-21.579
2019/11/24,-37.26
2019/11/25,-23.991
2019/11/26,45.021
2019/11/27,13.82
2019/11/28,-27.246
2019/11/29,-27.749
2019/11/30,-12.42
2019/12/01,-10.811
2019/12/02,2.905
2019/12/03,0.128
2019/12/04,-8.993
2019/12/05,-9.23
2019/12/06,-8.73
2019/12/07,-12.762
2019/12/08,-9.405
2019/12/09,-7.338
2019/12/10,3.382
2019/12/11,10.294
2019/12/12,5.088
2019/12/13,-5.041
2019/12/14,-10.884
2019/12/15,0.795
2019/12/16,19.667
2019/12/17,50.602
2019/12/18,12.911
2019/12/19,-19.974
2019/12/20,-31.64
2019/12/21,-25.219
2019/12/22,-11.397
2019/12/23,-1.669
2019/12/24,-1.031
2019/12/25,1.35
2019/12/26,-12.251
2019/12/27,-3.055
2019/12/28,-5.168
2019/12/29,1.875
2019/12/30,4.517
2019/12/31,17.052
2020/01/01,4.812
2020/01/02,-8.261
2020/01/03,-13.043
2020/01/04,-21.397
2020/01/05,-5.449
2020/01/06,6.697
2020/01/07,17.164
2020/01/08,32.265
2020/01/09,-5.969
2020/01/10,22.293
2020/01/11,-11.622
2020/01/12,2.802
2020/01/13,-7.765
2020/01/14,41.865
2020/01/15,20.603
2020/01/16,-8.563
2020/01/17,-20.617
2020/01/18,-1.44
2020/01/19,11.997
2020/01/20,-10.993
2020/01/21,-13.003
2020/01/22,-7.644
2020/01/23,-7.881
2020/01/24,-1.221
2020/01/25,-15.626
2020/01/26,-2.586
2020/01/27,2.114
2020/01/28,21.754
2020/01/29,16.917
2020/01/30,16.554
2020/01/31,11.232
2020/02/01,6.28
2020/02/02,1.9
2020/02/03,3.923
2020/02/04,39.203
2020/02/05,42.592
2020/02/06,70.381
2020/02/07,34.342
2020/02/08,-5.191
2020/02/09,-20.609
2020/02/10,-23.811
2020/02/11,1.849
2020/02/12,42.325
2020/02/13,45.449
2020/02/14,35.903
2020/02/15,4.183
2020/02/16,24.341
2020/02/17,-5.001
2020/02/18,-15.779
2020/02/19,-17.274
2020/02/20,9.853
2020/02/21,-19.445
2020/02/22,-32.271
2020/02/23,-16.61
2020/02/24,18.906
2020/02/25,37.932
2020/02/26,75.504
2020/02/27,8.719
2020/02/28,-16.588
2020/02/29,-57.793
2020/03/01,-30.376
2020/03/02,-22.977
2020/03/03,7.655
2020/03/04,5.704
2020/03/05,18.349
2020/03/06,9.285
2020/03/07,11.435
2020/03/08,65.71
2020/03/09,36.733
2020/03/10,-12.171
2020/03/11,-29.805
2020/03/12,443.719
2020/03/13,476.198
2020/03/14,-31.376
2020/03/15,-90.543
2020/03/16,-70.812
2020/03/17,3.426
2020/03/18,-7.564
2020/03/19,-39.228
2020/03/20,4.72
2020/03/21,-12.613
2020/03/22,-31.693
2020/03/23,-21.64
2020/03/24,22.388
2020/03/25,12.555
2020/03/26,-1.839
2020/03/27,-7.647
2020/03/28,-20.775
2020/03/29,-19.328
2020/03/30,-8.937
2020/03/31,16.81
2020/04/01,18.872
2020/04/02,22.709
2020/04/03,5.712
2020/04/04,-6.546
2020/04/05,-18.043
2020/04/06,34.206
2020/04/07,53.066
2020/04/08,26.875
2020/04/09,-10.773
2020/04/10,-11.556
2020/04/11,-11.388
2020/04/12,-24.588
2020/04/13,-8.296
2020/04/14,10.417
2020/04/15,13.34
2020/04/16,40.977
2020/04/17,12.278
2020/04/18,34.711
2020/04/19,-12.715
2020/04/20,24.476
2020/04/21,11.145
2020/04/22,16.535
2020/04/23,8.528
2020/04/24,-0.058
2020/04/25,-6.275
2020/04/26,-0.445
2020/04/27,2.881
2020/04/28,1.065
2020/04/29,46.286
2020/04/30,100.772
2020/05/01,25.1
2020/05/02,-36.099
2020/05/03,-46.539
2020/05/04,11.917
2020/05/05,41.424
2020/05/06,43.952
2020/05/07,40.546
2020/05/08,33.971
2020/05/09,-4.354
2020/05/10,33.47
2020/05/11,0.444
2020/05/12,40.849
2020/05/13,14.527
2020/05/14,100.233
2020/05/15,21.276
2020/05/16,-24.693
2020/05/17,-31.658
2020/05/18,30.235
2020/05/19,41.757
2020/05/20,36.471
2020/05/21,33.45
2020/05/22,-4.13
2020/05/23,-42.529
2020/05/24,-38.812
2020/05/25,12.885
2020/05/26,60.335
2020/05/27,30.984
2020/05/28,7.913
2020/05/29,-3.389
2020/05/30,-5.944
2020/05/31,-15.917
2020/06/01,1.144
2020/06/02,3.789
2020/06/03,-1.874
2020/06/04,-1.466
2020/06/05,-5.436
2020/06/06,22.156
2020/06/07,26.061
2020/06/08,16.583
2020/06/09,7.872
2020/06/10,492.12
2020/06/11,602.834
2020/06/12,-4.465
2020/06/13,-86.652
2020/06/14,-89.972
2020/06/15,16.22
2020/06/16,31.331
2020/06/17,59.468
2020/06/18,-10.103
2020/06/19,1.158
2020/06/20,-26.126
2020/06/21,-18.181
2020/06/22,3.005
2020/06/23,46.266
2020/06/24,59.94
2020/06/25,6.631
2020/06/26,-11.853
2020/06/27,-23.904
2020/06/28,-17.888
2020/06/29,-5.954
2020/06/30,30.527
2020/07/01,30.291
2020/07/02,11.435
2020/07/03,-8.658
2020/07/04,-23.352
2020/07/05,-15.131
2020/07/06,-6.711
2020/07/07,14.723
2020/07/08,47.822
2020/07/09,18.731
2020/07/10,-4.413
2020/07/11,-31.523
2020/07/12,-31.705
2020/07/13,27.976
2020/07/14,18.865
2020/07/15,52.341
2020/07/16,11.902
2020/07/17,31.699
2020/07/18,3.351
2020/07/19,1.222
2020/07/20,23.233
2020/07/21,44.08
2020/07/22,30.54
2020/07/23,31.676
2020/07/24,17.066
2020/07/25,34.079
2020/07/26,5.968
2020/07/27,40.054
2020/07/28,-7.075
2020/07/29,4.256
2020/07/30,-23.155
2020/07/31,17.896
2020/08/01,-4.558
2020/08/02,35.531
2020/08/03,4.261
2020/08/04,-0.733
2020/08/05,-31.24
2020/08/06,-15.318
2020/08/07,20.672
2020/08/08,23.747
2020/08/09,32.809
2020/08/10,61.432
2020/08/11,83.501
2020/08/12,183.863
2020/08/13,131.701
2020/08/14,90.125
2020/08/15,-34.895
2020/08/16,-55.771
2020/08/17,-46.415
2020/08/18,-0.076
2020/08/19,24.238
2020/08/20,0.895
2020/08/21,13.192
2020/08/22,-22.457
2020/08/23,-28.112
2020/08/24,-34.213
2020/08/25,2.043
2020/08/26,4.121
2020/08/27,-6.927
2020/08/28,-13.675
2020/08/29,16.78
2020/08/30,141.104
2020/08/31,164.38
2020/09/01,377.377
2020/09/02,143.608
2020/09/03,72.657
2020/09/04,-53.695
2020/09/05,-48.108
2020/09/06,-70.451
2020/09/07,-53.529
2020/09/08,-64.779
2020/09/09,-9.437
2020/09/10,59.898
2020/09/11,47.674
2020/09/12,-2.302
2020/09/13,-26.553
2020/09/14,35.481
2020/09/15,69.591
2020/09/16,22.721
2020/09/17,117.766
2020/09/18,51.856
2020/09/19,16.028
2020/09/20,-69.93
2020/09/21,-44.116
2020/09/22,-19.142
2020/09/23,-10.448
2020/09/24,-38.845
2020/09/25,-33.024
2020/09/26,-28.124
2020/09/27,-10.304
2020/09/28,17.244
2020/09/29,63.999
2020/09/30,24.784
2020/10/01,-12.857
2020/10/02,-36.272
2020/10/03,-30.895
2020/10/04,-20.798
2020/10/05,-5.566
2020/10/06,32.883
2020/10/07,-3.689
2020/10/08,-9.003
2020/10/09,-27.072
2020/10/10,-19.375
2020/10/11,-34
2020/10/12,-2.178
2020/10/13,19.386
2020/10/14,54.838
2020/10/15,-8.234
2020/10/16,-21.877
2020/10/17,-56.123
2020/10/18,-41.41
2020/10/19,-7.406
2020/10/20,69.301
2020/10/21,84.859
2020/10/22,18.515
2020/10/23,4.699
2020/10/24,-51.581
2020/10/25,-39.945
2020/10/26,1.818
2020/10/27,26.683
2020/10/28,68.484
2020/10/29,9.538
2020/10/30,36.278
2020/10/31,-36.639
2020/11/01,-50.006
2020/11/02,-6.621
2020/11/03,7.373
2020/11/04,5.875
2020/11/05,-8.578
2020/11/06,48.129
2020/11/07,80.889
2020/11/08,-31.188
2020/11/09,-26.319
2020/11/10,-14.606
2020/11/11,69.768
2020/11/12,40.511
2020/11/13,13.566
2020/11/14,-23.37
2020/11/15,-36.752
2020/11/16,-12.057
2020/11/17,94.363
2020/11/18,145.599
2020/11/19,12.439
2020/11/20,-7.591
2020/11/21,-16.693
2020/11/22,41.028
2020/11/23,29.131
2020/11/24,55.155
2020/11/25,-2.908
2020/11/26,76.445
2020/11/27,-58.541
2020/11/28,-47.184
2020/11/29,-78.163
2020/11/30,107.241
2020/12/01,183.314
2020/12/02,60.678
2020/12/03,-37.185
2020/12/04,-38.422
2020/12/05,-15.121
2020/12/06,-19.559
2020/12/07,-7.167
2020/12/08,64.73
2020/12/09,60.078
2020/12/10,13.723
2020/12/11,-3.688
2020/12/12,-34.914
2020/12/13,-22.807
2020/12/14,-4.835
2020/12/15,98.256
2020/12/16,81.505
2020/12/17,139.18
2020/12/18,-4.454
2020/12/19,-9.972
2020/12/20,-61.433
2020/12/21,11.768
2020/12/22,1.192
2020/12/23,112.349
2020/12/24,2.115
2020/12/25,37.601
2020/12/26,-34.192
2020/12/27,23.66
2020/12/28,33.121
2020/12/29,53.429
2020/12/30,26.738
2020/12/31,-3.346
2021/01/01,-23.967
2021/01/02,-4.742
2021/01/03,82.747
2021/01/04,374.331
2021/01/05,79.039
2021/01/06,-4.117
2021/01/07,-37.43
2021/01/08,13.419
2021/01/09,-17.427
2021/01/10,-24.684
2021/01/11,58.601
2021/01/12,-11.78
2021/01/13,-32.345
2021/01/14,-61.217
2021/01/15,14.593
2021/01/16,26.379
2021/01/17,-17.794
2021/01/18,-19.241
2021/01/19,35.315
2021/01/20,39.057
2021/01/21,77.114
2021/01/22,20.447
2021/01/23,-5.842
2021/01/24,-27.025
2021/01/25,-4.537
2021/01/26,7.633
2021/01/27,15.083
2021/01/28,-19.353
2021/01/29,54.456
2021/01/30,11.085
2021/01/31,36.728
2021/02/01,7.682
2021/02/02,57.656
2021/02/03,48.695
2021/02/04,91.078
2021/02/05,64.984
2021/02/06,18.148
2021/02/07,-30.269
2021/02/08,-14.341
2021/02/09,25.095
2021/02/10,37.777
2021/02/11,-12.168
2021/02/12,-19.535
2021/02/13,-6.732
2021/02/14,-6.517
2021/02/15,7.566
2021/02/16,-6.849
2021/02/17,12.313
2021/02/18,0.965
2021/02/19,10.985
2021/02/20,19.505
2021/02/21,-15.654
2021/02/22,41.275
2021/02/23,61.237
2021/02/24,15.892
2021/02/25,-44.632
2021/02/26,-60.11
2021/02/27,-43.417
2021/02/28,-34.408
2021/03/01,-23.333
2021/03/02,5.338
2021/03/03,16.128
2021/03/04,-3.395
2021/03/05,10.055
2021/03/06,-17.993
2021/03/07,30.778
2021/03/08,14.051
2021/03/09,47.99
2021/03/10,5.453
2021/03/11,-4.388
2021/03/12,15.581
2021/03/13,18.686
2021/03/14,18.696
2021/03/15,12.504
2021/03/16,9.958
2021/03/17,23.693
2021/03/18,-2.889
2021/03/19,-13.306
2021/03/20,-24.612
2021/03/21,-19.702
2021/03/22,14.941
2021/03/23,3.783
2021/03/24,12.272
2021/03/25,-15.267
2021/03/26,-11.298
2021/03/27,-27.976
2021/03/28,-19.786
2021/03/29,8.959
2021/03/30,43.808
2021/03/31,66.943
2021/04/01,33.922
2021/04/02,16.929
2021/04/03,-17.294
2021/04/04,-31.199
2021/04/05,-14.211
2021/04/06,1.811
2021/04/07,24.941
2021/04/08,-18.811
2021/04/09,-22.97
2021/04/10,-31.346
2021/04/11,-24.973
2021/04/12,-7.693
2021/04/13,19.183
2021/04/14,61.986
2021/04/15,17.78
2021/04/16,57.847
2021/04/17,5.602
2021/04/18,34.936
2021/04/19,-5.618
2021/04/20,56.298
2021/04/21,2.271
2021/04/22,-10.278
2021/04/23,-44.084
2021/04/24,-53.766
2021/04/25,-59.413
2021/04/26,-42.981
2021/04/27,3.822
2021/04/28,51.814
2021/04/29,22.449
2021/04/30,-7.19
2021/05/01,-22.777
2021/05/02,-32.99
2021/05/03,31.46
2021/05/04,41.539
2021/05/05,54.951
2021/05/06,6.602
2021/05/07,3.395
2021/05/08,126.41
2021/05/09,96.953
2021/05/10,268.704
2021/05/11,134.401
2021/05/12,154.35
2021/05/13,-25.434
2021/05/14,-51.695
2021/05/15,-66.228
2021/05/16,-49.38
2021/05/17,-33.816
2021/05/18,-16.048
2021/05/19,196.867
2021/05/20,8.723
2021/05/21,6.248
2021/05/22,-83.709
2021/05/23,-0.362
2021/05/24,-45.804
2021/05/25,-1.231
2021/05/26,-57.398
2021/05/27,-31.806
2021/05/28,-23.099
2021/05/29,-40.58
2021/05/30,-36.86
2021/05/31,-19.529
2021/06/01,1.164
2021/06/02,23.668
2021/06/03,7.844
2021/06/04,-7.527
2021/06/05,-30.913
2021/06/06,-42.139
2021/06/07,-12.232
2021/06/08,38.782
2021/06/09,35.518
2021/06/10,-9.807
2021/06/11,-19.586
2021/06/12,-20.399
2021/06/13,-26.749
2021/06/14,-12.679
2021/06/15,7.388
2021/06/16,27.868
2021/06/17,1.312
2021/06/18,-5.18
2021/06/19,-20.92
2021/06/20,-15.385
2021/06/21,69.511
2021/06/22,205.93
2021/06/23,1.114
2021/06/24,-54.997
2021/06/25,-60.521
2021/06/26,-34.822
2021/06/27,34.538
2021/06/28,-14.132
2021/06/29,66.571
2021/06/30,30.72
2021/07/01,16.547
2021/07/02,-23.065
2021/07/03,-45.538
2021/07/04,-29.955
2021/07/05,16.163
2021/07/06,174.464
2021/07/07,152.004
2021/07/08,73.964
2021/07/09,-43.993
2021/07/10,-55.015
2021/07/11,-59.674
2021/07/12,3.424
2021/07/13,63.213
2021/07/14,187.014
2021/07/15,36.518
2021/07/16,26.616
2021/07/17,-37.742
2021/07/18,-34.04
2021/07/19,-31.678
2021/07/20,7.646
2021/07/21,-7.221
2021/07/22,22.872
2021/07/23,35.949
2021/07/24,-1.596
2021/07/25,-27.533
2021/07/26,13.087
2021/07/27,111.659
2021/07/28,139.961
2021/07/29,-22.73
2021/07/30,-17.523
2021/07/31,8.06
2021/08/01,45.913
2021/08/02,23.877
2021/08/03,2.721
2021/08/04,9.873
2021/08/05,74.838
2021/08/06,21.914
2021/08/07,53.701
2021/08/08,-2.892
2021/08/09,30.801
2021/08/10,45.364
2021/08/11,23.609
2021/08/12,5.041
2021/08/13,-7.122
2021/08/14,-2.799
2021/08/15,28.389
2021/08/16,-14.138
2021/08/17,-15.104
2021/08/18,-38.539
2021/08/19,-4.506
2021/08/20,-16.615
2021/08/21,-17.367
2021/08/22,-27.765
2021/08/23,46.348
2021/08/24,108.718
2021/08/25,150.439
2021/08/26,49.723
2021/08/27,65.95
2021/08/28,5.503
2021/08/29,16.184
2021/08/30,-13.283
2021/08/31,30.509
2021/09/01,42.959
2021/09/02,4.87
2021/09/03,38.39
2021/09/04,-7.13
2021/09/05,14.754
2021/09/06,-23.191
2021/09/07,45.426
2021/09/08,20.764
2021/09/09,20.902
2021/09/10,-50.536
2021/09/11,-63.009
2021/09/12,-61.799
2021/09/13,-23.183
2021/09/14,31.706
2021/09/15,14.274
2021/09/16,21.691
2021/09/17,-1.432
2021/09/18,-18.335
2021/09/19,-21.643
2021/09/20,6.947
2021/09/21,55.255
2021/09/22,-16.012
2021/09/23,-0.045
2021/09/24,-26.148
2021/09/25,-28.062
2021/09/26,-17.98
2021/09/27,135.156
2021/09/28,88.819
2021/09/29,6.606
2021/09/30,-31.911
2021/10/01,-3.414
2021/10/02,-7.41
2021/10/03,-39.403
2021/10/04,31.678
2021/10/05,90.2
2021/10/06,106.118
2021/10/07,25.109
2021/10/08,-3.983
2021/10/09,-38.378
2021/10/10,-31.298
2021/10/11,-8.499
2021/10/12,10.653
2021/10/13,11.232
2021/10/14,22.442
2021/10/15,70.36
2021/10/16,-4.155
2021/10/17,-36.822
2021/10/18,-8.487
2021/10/19,-17.499
2021/10/20,-0.595
2021/10/21,-21.834
2021/10/22,23.737
2021/10/23,-13.688
2021/10/24,-24.47
2021/10/25,11.434
2021/10/26,80.08
2021/10/27,106.56
2021/10/28,60.114
2021/10/29,32.081
2021/10/30,0.634
2021/10/31,-5.964
2021/11/01,-2.57
2021/11/02,9.001
2021/11/03,8.054
2021/11/04,-6.077
2021/11/05,-17.801
2021/11/06,-21.824
2021/11/07,-25.086
2021/11/08,-0.176
2021/11/09,51.302
2021/11/10,59.43
2021/11/11,22.772
2021/11/12,-16.746
2021/11/13,-18.667
2021/11/14,-27.143
2021/11/15,6.594
2021/11/16,2.445
2021/11/17,1.855
2021/11/18,-15.686
2021/11/19,-16.613
2021/11/20,-7.327
2021/11/21,-21.638
2021/11/22,27.137
2021/11/23,17.573
2021/11/24,12.651
2021/11/25,-18.086
2021/11/26,-18.73
2021/11/27,-0.65
2021/11/28,-1.588
2021/11/29,14.874
2021/11/30,27.761
2021/12/01,27.343
2021/12/02,-1.723
2021/12/03,-24.232
2021/12/04,-11.01
2021/12/05,-26.779
2021/12/06,-10.612
2021/12/07,-28.147
2021/12/08,-11.675
2021/12/09,-18.592
2021/12/10,-6.638
2021/12/11,-4.38
2021/12/12,-22.242
2021/12/13,-10.362
2021/12/14,-3.603
2021/12/15,24.268
2021/12/16,29.688
2021/12/17,23.933
2021/12/18,-18.665
2021/12/19,-38.63
2021/12/20,-24.298
2021/12/21,1.299
2021/12/22,15.826
2021/12/23,17.457
2021/12/24,0.939
2021/12/25,-12.234
2021/12/26,-30.095
2021/12/27,12.033
2021/12/28,43.92
2021/12/29,98.269
2021/12/30,24.017
2021/12/31,-12.284
2022/01/01,-32.304
2022/01/02,3.244
2022/01/03,15.21
2022/01/04,59.531
2022/01/05,31.966
2022/01/06,14.34
2022/01/07,-0.937
2022/01/08,-28.078
2022/01/09,14.293
2022/01/10,28.685
2022/01/11,42.603
2022/01/12,16.096
2022/01/13,-18.685
2022/01/14,10.581
2022/01/15,-24.206
2022/01/16,-12.147
2022/01/17,-21.773
2022/01/18,-13.105
2022/01/19,-14.058
2022/01/20,0.607
2022/01/21,30.616
2022/01/22,3.597
2022/01/23,-29.466
2022/01/24,-32.974
2022/01/25,-14.311
2022/01/26,9.791
2022/01/27,13.08
2022/01/28,3.176
2022/01/29,-15.449
2022/01/30,-13.878
2022/01/31,-11.587
2022/02/01,39.157
2022/02/02,26.422
2022/02/03,9.868
2022/02/04,-27.622
2022/02/05,-6.545
2022/02/06,-32.687
2022/02/07,17.225
2022/02/08,-29.01
2022/02/09,28.453
2022/02/10,-4.88
2022/02/11,-17.003
2022/02/12,-29.42
2022/02/13,-48.099
2022/02/14,-18.627
2022/02/15,13.759
2022/02/16,43.249
2022/02/17,28.747
2022/02/18,10.006
2022/02/19,-20.891
2022/02/20,-27.755
2022/02/21,-1.793
2022/02/22,18.084
2022/02/23,55.83
2022/02/24,-13.298
2022/02/25,-25.28
2022/02/26,-43.663
2022/02/27,-40.279
2022/02/28,20.266
2022/03/01,18.554
2022/03/02,25.804
2022/03/03,-29.525
2022/03/04,-25.303
2022/03/05,-34.155
2022/03/06,-8.907
2022/03/07,-16.893
2022/03/08,11.464
2022/03/09,-20.972
2022/03/10,-21.42
2022/03/11,-25.893
2022/03/12,-34.821
2022/03/13,16.041
2022/03/14,7.126
2022/03/15,40.694
2022/03/16,7.206
2022/03/17,109.682
2022/03/18,79.783
2022/03/19,-9.939
2022/03/20,-57.009
2022/03/21,-41.978
2022/03/22,28.694
2022/03/23,39.034
2022/03/24,57.67
2022/03/25,21.331
2022/03/26,-8.805
2022/03/27,25.828
2022/03/28,98.086
2022/03/29,52.999
2022/03/30,-8.396
2022/03/31,-40.447
2022/04/01,36.181
2022/04/02,25.507
2022/04/03,25.945
2022/04/04,6.302
2022/04/05,116.659
2022/04/06,-9.063
2022/04/07,0.572
2022/04/08,-60.975
2022/04/09,-37.499
2022/04/10,-37.434
2022/04/11,-20.168
2022/04/12,19.753
2022/04/13,7.185
2022/04/14,4.646
2022/04/15,-14.557
2022/04/16,-22.243
2022/04/17,-37.913
2022/04/18,-8.174
2022/04/19,2.482
2022/04/20,112.176
2022/04/21,64.424
2022/04/22,35.244
2022/04/23,-47.991
2022/04/24,-43.833
2022/04/25,-6.161
2022/04/26,30.494
2022/04/27,39.154
2022/04/28,-2.393
2022/04/29,3.582
2022/04/30,-14.713
2022/05/01,1331
2022/05/02,34.266
2022/05/03,42.113
2022/05/04,-93.36
2022/05/05,-11.227
2022/05/06,-19.047
2022/05/07,-35.769
2022/05/08,-57.731
2022/05/09,-0.542
2022/05/10,42.607
2022/05/11,313.192
2022/05/12,138.099
2022/05/13,1.046
2022/05/14,-74.436
2022/05/15,-83.925
2022/05/16,-58.804
2022/05/17,-4.704
2022/05/18,-0.109
2022/05/19,2.894
2022/05/20,-17.549
2022/05/21,-14.89
2022/05/22,-11.696
2022/05/23,-5.493
2022/05/24,26.58
2022/05/25,41.849
2022/05/26,61.393
2022/05/27,29.34
2022/05/28,-42.609
2022/05/29,-54.878
2022/05/30,-11.644
2022/05/31,144.156
2022/06/01,155.323
2022/06/02,62.384
2022/06/03,11.288
2022/06/04,-2.345
2022/06/05,-6.992
2022/06/06,-10.331
2022/06/07,0.306
2022/06/08,25.493
2022/06/09,28.082
2022/06/10,-6.998
2022/06/11,-50.615
2022/06/12,-56.935
2022/06/13,15.221
2022/06/14,13.485
2022/06/15,36.344
2022/06/16,-58.609
2022/06/17,-41.043
2022/06/18,-28.806
2022/06/19,-28.028
2022/06/20,-23.243
2022/06/21,-15.887
2022/06/22,16.052
2022/06/23,67.424
2022/06/24,9.561
2022/06/25,15.93
2022/06/26,-13.048
2022/06/27,19.697
2022/06/28,22.123
2022/06/29,28.779
2022/06/30,-10.846
2022/07/01,-34.687
2022/07/02,-69.905
2022/07/03,-59.134
2022/07/04,-23.237
2022/07/05,86.846
2022/07/06,73.316
2022/07/07,61.297
2022/07/08,-0.231
2022/07/09,-9.571
2022/07/10,-45.942
2022/07/11,3.338
2022/07/12,-13.81
2022/07/13,38.604
2022/07/14,11.519
2022/07/15,32.392
2022/07/16,-9.655
2022/07/17,-24.634
2022/07/18,20.942
2022/07/19,69.915
2022/07/20,61.309
2022/07/21,-26.237
2022/07/22,-45.667
2022/07/23,-51.205
2022/07/24,-39.798
2022/07/25,8.66
2022/07/26,2.491
2022/07/27,62.341
2022/07/28,41.928
2022/07/29,26.908
2022/07/30,-43.234
2022/07/31,-57.287
2022/08/01,6.084
2022/08/02,35.485
2022/08/03,22.251
2022/08/04,-39.114
2022/08/05,3.136
2022/08/06,-17.427
2022/08/07,-3.602
2022/08/08,29.205
2022/08/09,98.601
2022/08/10,177.303
2022/08/11,44.137
2022/08/12,1.752
2022/08/13,-51.544
2022/08/14,-44.554
2022/08/15,17.315
2022/08/16,10.041
2022/08/17,4.949
2022/08/18,-37.368
2022/08/19,26.523
2022/08/20,-22.429
2022/08/21,-40.555
2022/08/22,-22.716
2022/08/23,19.143
2022/08/24,59.739
2022/08/25,11.096
2022/08/26,8.576
2022/08/27,-34.747
2022/08/28,-44.023
2022/08/29,-1.676
2022/08/30,114.53
2022/08/31,140.949
