Date,transactions30sma
2019/10/27,664908
2019/10/28,668691
2019/10/29,672545
2019/10/30,673669
2019/10/31,676974
2019/11/01,679573
2019/11/02,678766
2019/11/03,678130
2019/11/04,680652
2019/11/05,686235
2019/11/06,688847
2019/11/07,693747
2019/11/08,692006
2019/11/09,688602
2019/11/10,685498
2019/11/11,688022
2019/11/12,692749
2019/11/13,694847
2019/11/14,694475
2019/11/15,694091
2019/11/16,690523
2019/11/17,686073
2019/11/18,688383
2019/11/19,692490
2019/11/20,692864
2019/11/21,694087
2019/11/22,696032
2019/11/23,692924
2019/11/24,688098
2019/11/25,689633
2019/11/26,690859
2019/11/27,689313
2019/11/28,686495
2019/11/29,684927
2019/11/30,679619
2019/12/01,676621
2019/12/02,679629
2019/12/03,680942
2019/12/04,680616
2019/12/05,676563
2019/12/06,672093
2019/12/07,659785
2019/12/08,651169
2019/12/09,652218
2019/12/10,652959
2019/12/11,650132
2019/12/12,647698
2019/12/13,644630
2019/12/14,640351
2019/12/15,635149
2019/12/16,636417
2019/12/17,637978
2019/12/18,635605
2019/12/19,631756
2019/12/20,629242
2019/12/21,621991
2019/12/22,613164
2019/12/23,613163
2019/12/24,613361
2019/12/25,606768
2019/12/26,603665
2019/12/27,600499
2019/12/28,596942
2019/12/29,590594
2019/12/30,590579
2019/12/31,588550
2020/01/01,581394
2020/01/02,577898
2020/01/03,575252
2020/01/04,573300
2020/01/05,571668
2020/01/06,576281
2020/01/07,583141
2020/01/08,583751
2020/01/09,583411
2020/01/10,582736
2020/01/11,579868
2020/01/12,576616
2020/01/13,577091
2020/01/14,581916
2020/01/15,584040
2020/01/16,585595
2020/01/17,586037
2020/01/18,586307
2020/01/19,586342
2020/01/20,588138
2020/01/21,589105
2020/01/22,585176
2020/01/23,583500
2020/01/24,581235
2020/01/25,576198
2020/01/26,571158
2020/01/27,569831
2020/01/28,571369
2020/01/29,570273
2020/01/30,570667
2020/01/31,574562
2020/02/01,575899
2020/02/02,574181
2020/02/03,576252
2020/02/04,576245
2020/02/05,575721
2020/02/06,574388
2020/02/07,573471
2020/02/08,574813
2020/02/09,575597
2020/02/10,579569
2020/02/11,585747
2020/02/12,593506
2020/02/13,596606
2020/02/14,599054
2020/02/15,599237
2020/02/16,598735
2020/02/17,600975
2020/02/18,604929
2020/02/19,608148
2020/02/20,612503
2020/02/21,617728
2020/02/22,619506
2020/02/23,623144
2020/02/24,631551
2020/02/25,639599
2020/02/26,647212
2020/02/27,653485
2020/02/28,658057
2020/02/29,659871
2020/03/01,661376
2020/03/02,665900
2020/03/03,670277
2020/03/04,671703
2020/03/05,678224
2020/03/06,680424
2020/03/07,681241
2020/03/08,682451
2020/03/09,686532
2020/03/10,690931
2020/03/11,692408
2020/03/12,694124
2020/03/13,695784
2020/03/14,693020
2020/03/15,689214
2020/03/16,692045
2020/03/17,695432
2020/03/18,697868
2020/03/19,702202
2020/03/20,706413
2020/03/21,712010
2020/03/22,714532
2020/03/23,721044
2020/03/24,727231
2020/03/25,729821
2020/03/26,733228
2020/03/27,734690
2020/03/28,733131
2020/03/29,730441
2020/03/30,733892
2020/03/31,737334
2020/04/01,737385
2020/04/02,739357
2020/04/03,741314
2020/04/04,738175
2020/04/05,736082
2020/04/06,740758
2020/04/07,744789
2020/04/08,746327
2020/04/09,745224
2020/04/10,746310
2020/04/11,743634
2020/04/12,737987
2020/04/13,740070
2020/04/14,745280
2020/04/15,745549
2020/04/16,746457
2020/04/17,747030
2020/04/18,744333
2020/04/19,741650
2020/04/20,740696
2020/04/21,742922
2020/04/22,742565
2020/04/23,743715
2020/04/24,746429
2020/04/25,747089
2020/04/26,748862
2020/04/27,754644
2020/04/28,762326
2020/04/29,768119
2020/04/30,773709
2020/05/01,778513
2020/05/02,780028
2020/05/03,782261
2020/05/04,787197
2020/05/05,792915
2020/05/06,794986
2020/05/07,798108
2020/05/08,800026
2020/05/09,805589
2020/05/10,810039
2020/05/11,816940
2020/05/12,823678
2020/05/13,827433
2020/05/14,827644
2020/05/15,830862
2020/05/16,833684
2020/05/17,834444
2020/05/18,836929
2020/05/19,840474
2020/05/20,841357
2020/05/21,843182
2020/05/22,847374
2020/05/23,848775
2020/05/24,848073
2020/05/25,850850
2020/05/26,854685
2020/05/27,856519
2020/05/28,858812
2020/05/29,860529
2020/05/30,859945
2020/05/31,860711
2020/06/01,866173
2020/06/02,872547
2020/06/03,876691
2020/06/04,881521
2020/06/05,883807
2020/06/06,886109
2020/06/07,887977
2020/06/08,890371
2020/06/09,891835
2020/06/10,893579
2020/06/11,895068
2020/06/12,896146
2020/06/13,896578
2020/06/14,893123
2020/06/15,894366
2020/06/16,897582
2020/06/17,898318
2020/06/18,900512
2020/06/19,903530
2020/06/20,905987
2020/06/21,908347
2020/06/22,915802
2020/06/23,925591
2020/06/24,932100
2020/06/25,936259
2020/06/26,940298
2020/06/27,943961
2020/06/28,945573
2020/06/29,951381
2020/06/30,960088
2020/07/01,963907
2020/07/02,965848
2020/07/03,969972
2020/07/04,970501
2020/07/05,969771
2020/07/06,972231
2020/07/07,976255
2020/07/08,980455
2020/07/09,985364
2020/07/10,988528
2020/07/11,990448
2020/07/12,994070
2020/07/13,1004689
2020/07/14,1015143
2020/07/15,1021779
2020/07/16,1027231
2020/07/17,1033843
2020/07/18,1039098
2020/07/19,1043648
2020/07/20,1050391
2020/07/21,1054826
2020/07/22,1056358
2020/07/23,1057275
2020/07/24,1059789
2020/07/25,1064248
2020/07/26,1068264
2020/07/27,1076408
2020/07/28,1083899
2020/07/29,1087487
2020/07/30,1089259
2020/07/31,1095073
2020/08/01,1099488
2020/08/02,1102947
2020/08/03,1110631
2020/08/04,1120093
2020/08/05,1125516
2020/08/06,1130562
2020/08/07,1135811
2020/08/08,1139547
2020/08/09,1146025
2020/08/10,1156260
2020/08/11,1164803
2020/08/12,1167382
2020/08/13,1171064
2020/08/14,1174071
2020/08/15,1175383
2020/08/16,1177857
2020/08/17,1181539
2020/08/18,1186433
2020/08/19,1188872
2020/08/20,1190969
2020/08/21,1194926
2020/08/22,1193443
2020/08/23,1192651
2020/08/24,1192207
2020/08/25,1192218
2020/08/26,1189043
2020/08/27,1186184
2020/08/28,1185119
2020/08/29,1184003
2020/08/30,1181455
2020/08/31,1183598
2020/09/01,1187592
2020/09/02,1187740
2020/09/03,1187263
2020/09/04,1185880
2020/09/05,1180047
2020/09/06,1172613
2020/09/07,1168249
2020/09/08,1161500
2020/09/09,1153588
2020/09/10,1149145
2020/09/11,1143985
2020/09/12,1138166
2020/09/13,1132850
2020/09/14,1131912
2020/09/15,1129829
2020/09/16,1124930
2020/09/17,1130822
2020/09/18,1131753
2020/09/19,1128653
2020/09/20,1123272
2020/09/21,1124311
2020/09/22,1122943
2020/09/23,1120341
2020/09/24,1118652
2020/09/25,1114271
2020/09/26,1109204
2020/09/27,1103689
2020/09/28,1101992
2020/09/29,1100186
2020/09/30,1094959
2020/10/01,1087394
2020/10/02,1081425
2020/10/03,1074988
2020/10/04,1069796
2020/10/05,1069355
2020/10/06,1071250
2020/10/07,1070713
2020/10/08,1070472
2020/10/09,1070371
2020/10/10,1067550
2020/10/11,1065226
2020/10/12,1067146
2020/10/13,1069991
2020/10/14,1070465
2020/10/15,1075787
2020/10/16,1079991
2020/10/17,1068183
2020/10/18,1059880
2020/10/19,1061177
2020/10/20,1061523
2020/10/21,1062379
2020/10/22,1065964
2020/10/23,1067583
2020/10/24,1065071
2020/10/25,1062751
2020/10/26,1066137
2020/10/27,1069870
2020/10/28,1071854
2020/10/29,1072508
2020/10/30,1073574
2020/10/31,1075935
2020/11/01,1077556
2020/11/02,1084234
2020/11/03,1088697
2020/11/04,1092349
2020/11/05,1093847
2020/11/06,1098400
2020/11/07,1102142
2020/11/08,1101039
2020/11/09,1104750
2020/11/10,1109842
2020/11/11,1109989
2020/11/12,1109051
2020/11/13,1111133
2020/11/14,1105052
2020/11/15,1100929
2020/11/16,1102720
2020/11/17,1108630
2020/11/18,1108359
2020/11/19,1108928
2020/11/20,1109045
2020/11/21,1108483
2020/11/22,1108987
2020/11/23,1115703
2020/11/24,1124865
2020/11/25,1128858
2020/11/26,1132020
2020/11/27,1130796
2020/11/28,1126945
2020/11/29,1123042
2020/11/30,1126187
2020/12/01,1130240
2020/12/02,1127391
2020/12/03,1127218
2020/12/04,1127121
2020/12/05,1124698
2020/12/06,1120116
2020/12/07,1119142
2020/12/08,1123580
2020/12/09,1123684
2020/12/10,1121517
2020/12/11,1122369
2020/12/12,1122130
2020/12/13,1121674
2020/12/14,1127492
2020/12/15,1133420
2020/12/16,1138629
2020/12/17,1144271
2020/12/18,1146709
2020/12/19,1148047
2020/12/20,1145095
2020/12/21,1144254
2020/12/22,1144231
2020/12/23,1145587
2020/12/24,1142342
2020/12/25,1140159
2020/12/26,1139033
2020/12/27,1141516
2020/12/28,1150331
2020/12/29,1157423
2020/12/30,1158881
2020/12/31,1158598
2021/01/01,1160772
2021/01/02,1162660
2021/01/03,1165996
2021/01/04,1173311
2021/01/05,1180772
2021/01/06,1186703
2021/01/07,1191669
2021/01/08,1196273
2021/01/09,1200912
2021/01/10,1203860
2021/01/11,1210134
2021/01/12,1210894
2021/01/13,1207059
2021/01/14,1206034
2021/01/15,1204881
2021/01/16,1199916
2021/01/17,1197888
2021/01/18,1199724
2021/01/19,1205655
2021/01/20,1207888
2021/01/21,1208924
2021/01/22,1206540
2021/01/23,1206471
2021/01/24,1205715
2021/01/25,1207970
2021/01/26,1208544
2021/01/27,1204684
2021/01/28,1204155
2021/01/29,1206365
2021/01/30,1208177
2021/01/31,1211789
2021/02/01,1216109
2021/02/02,1218392
2021/02/03,1219716
2021/02/04,1221433
2021/02/05,1222649
2021/02/06,1220291
2021/02/07,1218347
2021/02/08,1219819
2021/02/09,1223717
2021/02/10,1225053
2021/02/11,1228553
2021/02/12,1234012
2021/02/13,1236273
2021/02/14,1235589
2021/02/15,1236157
2021/02/16,1238984
2021/02/17,1240336
2021/02/18,1241875
2021/02/19,1245532
2021/02/20,1250842
2021/02/21,1252533
2021/02/22,1258250
2021/02/23,1264421
2021/02/24,1267021
2021/02/25,1268293
2021/02/26,1271469
2021/02/27,1271855
2021/02/28,1268052
2021/03/01,1266975
2021/03/02,1266817
2021/03/03,1264636
2021/03/04,1262370
2021/03/05,1258828
2021/03/06,1253850
2021/03/07,1249290
2021/03/08,1248910
2021/03/09,1250400
2021/03/10,1249744
2021/03/11,1248318
2021/03/12,1248496
2021/03/13,1249257
2021/03/14,1248843
2021/03/15,1251144
2021/03/16,1254555
2021/03/17,1256619
2021/03/18,1259347
2021/03/19,1260438
2021/03/20,1259234
2021/03/21,1255314
2021/03/22,1254312
2021/03/23,1256493
2021/03/24,1256403
2021/03/25,1257962
2021/03/26,1257317
2021/03/27,1257250
2021/03/28,1256439
2021/03/29,1258688
2021/03/30,1262726
2021/03/31,1268348
2021/04/01,1272609
2021/04/02,1276728
2021/04/03,1278676
2021/04/04,1278317
2021/04/05,1282864
2021/04/06,1288054
2021/04/07,1291262
2021/04/08,1291563
2021/04/09,1293057
2021/04/10,1294065
2021/04/11,1291772
2021/04/12,1293593
2021/04/13,1296013
2021/04/14,1298178
2021/04/15,1294456
2021/04/16,1299612
2021/04/17,1304720
2021/04/18,1308238
2021/04/19,1315389
2021/04/20,1327041
2021/04/21,1335637
2021/04/22,1344914
2021/04/23,1352502
2021/04/24,1353816
2021/04/25,1357933
2021/04/26,1365190
2021/04/27,1373069
2021/04/28,1381326
2021/04/29,1388984
2021/04/30,1391872
2021/05/01,1393857
2021/05/02,1395819
2021/05/03,1402328
2021/05/04,1413603
2021/05/05,1421001
2021/05/06,1427548
2021/05/07,1434723
2021/05/08,1448939
2021/05/09,1462797
2021/05/10,1476179
2021/05/11,1491484
2021/05/12,1500687
2021/05/13,1508624
2021/05/14,1513469
2021/05/15,1522640
2021/05/16,1522578
2021/05/17,1522366
2021/05/18,1523309
2021/05/19,1522787
2021/05/20,1519573
2021/05/21,1512959
2021/05/22,1503172
2021/05/23,1494078
2021/05/24,1491532
2021/05/25,1488202
2021/05/26,1484134
2021/05/27,1478904
2021/05/28,1471820
2021/05/29,1463910
2021/05/30,1458545
2021/05/31,1454222
2021/06/01,1449452
2021/06/02,1443632
2021/06/03,1437012
2021/06/04,1429776
2021/06/05,1417926
2021/06/06,1404814
2021/06/07,1388636
2021/06/08,1372118
2021/06/09,1354711
2021/06/10,1337128
2021/06/11,1322435
2021/06/12,1307208
2021/06/13,1293643
2021/06/14,1284179
2021/06/15,1277478
2021/06/16,1269294
2021/06/17,1262424
2021/06/18,1252725
2021/06/19,1239093
2021/06/20,1228771
2021/06/21,1226301
2021/06/22,1227407
2021/06/23,1223715
2021/06/24,1220967
2021/06/25,1217664
2021/06/26,1212967
2021/06/27,1206282
2021/06/28,1209971
2021/06/29,1209439
2021/06/30,1206583
2021/07/01,1204495
2021/07/02,1200080
2021/07/03,1192914
2021/07/04,1186366
2021/07/05,1185406
2021/07/06,1192769
2021/07/07,1194950
2021/07/08,1196336
2021/07/09,1197316
2021/07/10,1195669
2021/07/11,1192951
2021/07/12,1194941
2021/07/13,1196897
2021/07/14,1198041
2021/07/15,1199237
2021/07/16,1199167
2021/07/17,1197356
2021/07/18,1197312
2021/07/19,1202146
2021/07/20,1206661
2021/07/21,1206182
2021/07/22,1203028
2021/07/23,1203068
2021/07/24,1203685
2021/07/25,1200402
2021/07/26,1204074
2021/07/27,1211193
2021/07/28,1207733
2021/07/29,1207560
2021/07/30,1208564
2021/07/31,1208584
2021/08/01,1208886
2021/08/02,1213783
2021/08/03,1217594
2021/08/04,1220126
2021/08/05,1213600
2021/08/06,1210968
2021/08/07,1208829
2021/08/08,1207511
2021/08/09,1210160
2021/08/10,1213840
2021/08/11,1215272
2021/08/12,1215668
2021/08/13,1214806
2021/08/14,1211472
2021/08/15,1209014
2021/08/16,1211992
2021/08/17,1214769
2021/08/18,1214967
2021/08/19,1217058
2021/08/20,1219220
2021/08/21,1218684
2021/08/22,1218041
2021/08/23,1218711
2021/08/24,1222652
2021/08/25,1220124
2021/08/26,1215355
2021/08/27,1209315
2021/08/28,1205068
2021/08/29,1201895
2021/08/30,1201450
2021/08/31,1201974
2021/09/01,1200495
2021/09/02,1201874
2021/09/03,1201038
2021/09/04,1202019
2021/09/05,1199496
2021/09/06,1199765
2021/09/07,1203895
2021/09/08,1202556
2021/09/09,1202813
2021/09/10,1203156
2021/09/11,1204951
2021/09/12,1205425
2021/09/13,1209010
2021/09/14,1212541
2021/09/15,1210995
2021/09/16,1210069
2021/09/17,1209616
2021/09/18,1205874
2021/09/19,1201480
2021/09/20,1201073
2021/09/21,1201387
2021/09/22,1198992
2021/09/23,1197192
2021/09/24,1196122
2021/09/25,1194323
2021/09/26,1193305
2021/09/27,1193377
2021/09/28,1192076
2021/09/29,1189972
2021/09/30,1186958
2021/10/01,1186354
2021/10/02,1181583
2021/10/03,1179298
2021/10/04,1177045
2021/10/05,1180357
2021/10/06,1184735
2021/10/07,1185942
2021/10/08,1189562
2021/10/09,1188629
2021/10/10,1185069
2021/10/11,1182880
2021/10/12,1182624
2021/10/13,1180036
2021/10/14,1179898
2021/10/15,1183078
2021/10/16,1181633
2021/10/17,1180187
2021/10/18,1182003
2021/10/19,1185845
2021/10/20,1188675
2021/10/21,1191474
2021/10/22,1194216
2021/10/23,1195613
2021/10/24,1199234
2021/10/25,1205181
2021/10/26,1213723
2021/10/27,1221609
2021/10/28,1235022
2021/10/29,1245704
2021/10/30,1254465
2021/10/31,1257705
2021/11/01,1265166
2021/11/02,1274014
2021/11/03,1283871
2021/11/04,1287755
2021/11/05,1287816
2021/11/06,1284870
2021/11/07,1284535
2021/11/08,1289107
2021/11/09,1295649
2021/11/10,1302558
2021/11/11,1307360
2021/11/12,1312536
2021/11/13,1314982
2021/11/14,1314073
2021/11/15,1317693
2021/11/16,1323212
2021/11/17,1328397
2021/11/18,1329755
2021/11/19,1329633
2021/11/20,1325728
2021/11/21,1325891
2021/11/22,1325443
2021/11/23,1325566
2021/11/24,1326999
2021/11/25,1325555
2021/11/26,1323123
2021/11/27,1313210
2021/11/28,1302521
2021/11/29,1298153
2021/11/30,1297378
2021/12/01,1293375
2021/12/02,1289029
2021/12/03,1282171
2021/12/04,1278288
2021/12/05,1279849
2021/12/06,1279478
2021/12/07,1277737
2021/12/08,1276646
2021/12/09,1273886
2021/12/10,1268786
2021/12/11,1263844
2021/12/12,1258394
2021/12/13,1256478
2021/12/14,1254451
2021/12/15,1253412
2021/12/16,1248269
2021/12/17,1245506
2021/12/18,1241361
2021/12/19,1237420
2021/12/20,1238791
2021/12/21,1236881
2021/12/22,1237274
2021/12/23,1236616
2021/12/24,1235133
2021/12/25,1235068
2021/12/26,1232049
2021/12/27,1233343
2021/12/28,1236856
2021/12/29,1237007
2021/12/30,1236166
2021/12/31,1235916
2022/01/01,1233107
2022/01/02,1231354
2022/01/03,1230469
2022/01/04,1224964
2022/01/05,1225125
2022/01/06,1224716
2022/01/07,1221122
2022/01/08,1218874
2022/01/09,1214560
2022/01/10,1215687
2022/01/11,1218887
2022/01/12,1220232
2022/01/13,1222500
2022/01/14,1221166
2022/01/15,1221813
2022/01/16,1218233
2022/01/17,1219528
2022/01/18,1220592
2022/01/19,1221323
2022/01/20,1220862
2022/01/21,1219415
2022/01/22,1218062
2022/01/23,1210724
2022/01/24,1205644
2022/01/25,1204667
2022/01/26,1201139
2022/01/27,1197560
2022/01/28,1193738
2022/01/29,1190120
2022/01/30,1189110
2022/01/31,1188981
2022/02/01,1189448
2022/02/02,1187565
2022/02/03,1183888
2022/02/04,1181200
2022/02/05,1181951
2022/02/06,1181464
2022/02/07,1180779
2022/02/08,1183195
2022/02/09,1182284
2022/02/10,1179885
2022/02/11,1176573
2022/02/12,1170964
2022/02/13,1167525
2022/02/14,1166614
2022/02/15,1167603
2022/02/16,1167469
2022/02/17,1166551
2022/02/18,1167533
2022/02/19,1166211
2022/02/20,1171343
2022/02/21,1169000
2022/02/22,1170711
2022/02/23,1170729
2022/02/24,1170847
2022/02/25,1170573
2022/02/26,1171710
2022/02/27,1171293
2022/02/28,1169992
2022/03/01,1169249
2022/03/02,1169714
2022/03/03,1169523
2022/03/04,1170016
2022/03/05,1168915
2022/03/06,1167390
2022/03/07,1165375
2022/03/08,1166100
2022/03/09,1166599
2022/03/10,1168227
2022/03/11,1165341
2022/03/12,1162506
2022/03/13,1157768
2022/03/14,1157211
2022/03/15,1159708
2022/03/16,1162657
2022/03/17,1162054
2022/03/18,1164429
2022/03/19,1163949
2022/03/20,1159498
2022/03/21,1159913
2022/03/22,1155803
2022/03/23,1156806
2022/03/24,1157565
2022/03/25,1157536
2022/03/26,1155626
2022/03/27,1155119
2022/03/28,1156793
2022/03/29,1159287
2022/03/30,1160757
2022/03/31,1160942
2022/04/01,1159890
2022/04/02,1157472
2022/04/03,1153917
2022/04/04,1154810
2022/04/05,1153606
2022/04/06,1152026
2022/04/07,1149765
2022/04/08,1147302
2022/04/09,1142487
2022/04/10,1141984
2022/04/11,1141739
2022/04/12,1144095
2022/04/13,1143097
2022/04/14,1140667
2022/04/15,1136499
2022/04/16,1132658
2022/04/17,1125235
2022/04/18,1124429
2022/04/19,1127610
2022/04/20,1130241
2022/04/21,1126886
2022/04/22,1126232
2022/04/23,1122882
2022/04/24,1120383
2022/04/25,1121228
2022/04/26,1121314
2022/04/27,1119430
2022/04/28,1117950
2022/04/29,1118480
2022/04/30,1119965
2022/05/01,1119808
2022/05/02,1120388
2022/05/03,1120945
2022/05/04,1120861
2022/05/05,1124217
2022/05/06,1123863
2022/05/07,1121320
2022/05/08,1120746
2022/05/09,1123185
2022/05/10,1126475
2022/05/11,1129723
2022/05/12,1136897
2022/05/13,1146045
2022/05/14,1146795
2022/05/15,1146076
2022/05/16,1148245
2022/05/17,1151327
2022/05/18,1153810
2022/05/19,1149772
2022/05/20,1145481
2022/05/21,1144635
2022/05/22,1141663
2022/05/23,1142809
2022/05/24,1143773
2022/05/25,1141954
2022/05/26,1140151
2022/05/27,1137884
2022/05/28,1135027
2022/05/29,1131604
2022/05/30,1126892
2022/05/31,1126704
2022/06/01,1126012
2022/06/02,1126505
2022/06/03,1125346
2022/06/04,1120046
2022/06/05,1116397
2022/06/06,1116158
2022/06/07,1114951
2022/06/08,1111098
2022/06/09,1105082
2022/06/10,1100707
2022/06/11,1090836
2022/06/12,1080144
2022/06/13,1079132
2022/06/14,1079042
2022/06/15,1078131
2022/06/16,1076950
2022/06/17,1074706
2022/06/18,1073538
2022/06/19,1070400
2022/06/20,1068663
2022/06/21,1067237
2022/06/22,1063998
2022/06/23,1059573
2022/06/24,1057067
2022/06/25,1052659
2022/06/26,1046868
2022/06/27,1044344
2022/06/28,1041383
2022/06/29,1039225
2022/06/30,1036063
2022/07/01,1038965
2022/07/02,1042201
2022/07/03,1045186
2022/07/04,1049293
2022/07/05,1055139
2022/07/06,1059043
2022/07/07,1063821
2022/07/08,1068823
2022/07/09,1073766
2022/07/10,1076081
2022/07/11,1079906
2022/07/12,1083715
2022/07/13,1085897
2022/07/14,1089324
2022/07/15,1093344
2022/07/16,1098041
2022/07/17,1102540
2022/07/18,1107714
2022/07/19,1112943
2022/07/20,1117910
2022/07/21,1124295
2022/07/22,1131395
2022/07/23,1137279
2022/07/24,1140707
2022/07/25,1151937
2022/07/26,1177244
2022/07/27,1184022
2022/07/28,1190090
2022/07/29,1196316
2022/07/30,1200498
2022/07/31,1199828
2022/08/01,1204922
2022/08/02,1206560
2022/08/03,1209856
2022/08/04,1219093
2022/08/05,1220605
2022/08/06,1219068
2022/08/07,1218205
2022/08/08,1218077
2022/08/09,1217285
2022/08/10,1217752
2022/08/11,1216512
2022/08/12,1215044
2022/08/13,1212266
2022/08/14,1208425
2022/08/15,1203864
2022/08/16,1198557
2022/08/17,1194747
2022/08/18,1192825
2022/08/19,1189553
2022/08/20,1185943
2022/08/21,1181795
2022/08/22,1178977
2022/08/23,1177424
2022/08/24,1169689
2022/08/25,1149544
2022/08/26,1144888
2022/08/27,1141199
2022/08/28,1135623
2022/08/29,1132405
2022/08/30,1128862
2022/08/31,1118626
2022/09/01,1114592
2022/09/02,1109003
2022/09/03,1094869
2022/09/04,1091747
2022/09/05,1089850
2022/09/06,1086850
2022/09/07,1083563
2022/09/08,1082003
2022/09/09,1079789
2022/09/10,1076437
2022/09/11,1072892
2022/09/12,1071650
2022/09/13,1071344
2022/09/14,1071503
2022/09/15,1077481
2022/09/16,1084567
2022/09/17,1091374
2022/09/18,1093493
2022/09/19,1094897
2022/09/20,1097290
2022/09/21,1098630
2022/09/22,1100049
2022/09/23,1102585
2022/09/24,1103740
2022/09/25,1105388
2022/09/26,1108497
2022/09/27,1114805
2022/09/28,1115689
2022/09/29,1118275
2022/09/30,1124634
2022/10/01,1127063
2022/10/02,1129752
2022/10/03,1138804
2022/10/04,1141209
2022/10/05,1143810
2022/10/06,1148001
2022/10/07,1151737
2022/10/08,1155128
2022/10/09,1154280
2022/10/10,1158455
2022/10/11,1161982
2022/10/12,1162157
2022/10/13,1163188
2022/10/14,1161945
2022/10/15,1154353
2022/10/16,1143314
2022/10/17,1135013
2022/10/18,1131869
2022/10/19,1130215
2022/10/20,1130434
2022/10/21,1130990
2022/10/22,1125694
2022/10/23,1122024
2022/10/24,1119691
2022/10/25,1117718
2022/10/26,1116501
2022/10/27,1113084
2022/10/28,1111415
2022/10/29,1108390
2022/10/30,1101976
2022/10/31,1098816
2022/11/01,1095753
2022/11/02,1086047
2022/11/03,1083004
2022/11/04,1077830
2022/11/05,1069476
2022/11/06,1062226
2022/11/07,1059780
2022/11/08,1061897
2022/11/09,1065106
2022/11/10,1066917
2022/11/11,1068409
2022/11/12,1065386
2022/11/13,1067437
2022/11/14,1072603
2022/11/15,1077810
2022/11/16,1078168
2022/11/17,1079529
2022/11/18,1076859
2022/11/19,1068736
2022/11/20,1062416
2022/11/21,1062567
2022/11/22,1061006
2022/11/23,1058783
2022/11/24,1056856
2022/11/25,1053336
2022/11/26,1047443
2022/11/27,1041500
2022/11/28,1043131
2022/11/29,1043594
