Date,fee_to_reward3varUSD
2019/09/01,0.027
2019/09/02,0.118
2019/09/03,0.126
2019/09/04,0.002
2019/09/05,0.118
2019/09/06,0.239
2019/09/07,0.03
2019/09/08,0.024
2019/09/09,0.173
2019/09/10,0.255
2019/09/11,0.058
2019/09/12,0.048
2019/09/13,0.055
2019/09/14,0.043
2019/09/15,0.057
2019/09/16,0.015
2019/09/17,0.475
2019/09/18,0.534
2019/09/19,0.391
2019/09/20,0.275
2019/09/21,0.757
2019/09/22,1.886
2019/09/23,0.994
2019/09/24,2.464
2019/09/25,0.451
2019/09/26,0.798
2019/09/27,0.751
2019/09/28,0.007
2019/09/29,0.091
2019/09/30,0.263
2019/10/01,3.046
2019/10/02,2.503
2019/10/03,0.207
2019/10/04,0.235
2019/10/05,0.383
2019/10/06,0.075
2019/10/07,0.022
2019/10/08,0.053
2019/10/09,0.125
2019/10/10,0.071
2019/10/11,0.077
2019/10/12,0.084
2019/10/13,0.066
2019/10/14,0.039
2019/10/15,0.056
2019/10/16,0.001
2019/10/17,0.005
2019/10/18,0.008
2019/10/19,0.019
2019/10/20,0.019
2019/10/21,0.022
2019/10/22,0.061
2019/10/23,0.206
2019/10/24,0.094
2019/10/25,0.063
2019/10/26,0.01
2019/10/27,0.124
2019/10/28,0.087
2019/10/29,0.088
2019/10/30,0.007
2019/10/31,0.005
2019/11/01,0.043
2019/11/02,0.156
2019/11/03,0.074
2019/11/04,0.069
2019/11/05,0.078
2019/11/06,0.014
2019/11/07,0.313
2019/11/08,0.315
2019/11/09,0.434
2019/11/10,0.073
2019/11/11,0.093
2019/11/12,0.081
2019/11/13,0.003
2019/11/14,0.001
2019/11/15,0.001
2019/11/16,0.111
2019/11/17,0.096
2019/11/18,0.125
2019/11/19,0.145
2019/11/20,0.006
2019/11/21,0.401
2019/11/22,2.756
2019/11/23,3.535
2019/11/24,4.71
2019/11/25,2.93
2019/11/26,2.246
2019/11/27,1.028
2019/11/28,0.233
2019/11/29,0.081
2019/11/30,0.216
2019/12/01,0.092
2019/12/02,0.118
2019/12/03,0.05
2019/12/04,0.046
2019/12/05,0.051
2019/12/06,0.126
2019/12/07,0.118
2019/12/08,0.113
2019/12/09,0.127
2019/12/10,0.211
2019/12/11,0.012
2019/12/12,0.001
2019/12/13,0
2019/12/14,0.013
2019/12/15,0.011
2019/12/16,0.24
2019/12/17,0.925
2019/12/18,0.301
2019/12/19,0.411
2019/12/20,0.15
2019/12/21,0.158
2019/12/22,0.198
2019/12/23,0.173
2019/12/24,0.149
2019/12/25,0.082
2019/12/26,0.002
2019/12/27,0.003
2019/12/28,0.057
2019/12/29,0.049
2019/12/30,0.051
2019/12/31,0.059
2020/01/01,0.044
2020/01/02,0.124
2020/01/03,0.036
2020/01/04,0.04
2020/01/05,0.046
2020/01/06,0.074
2020/01/07,0.073
2020/01/08,0.049
2020/01/09,0.057
2020/01/10,0.049
2020/01/11,0.064
2020/01/12,0.111
2020/01/13,0.023
2020/01/14,0.169
2020/01/15,0.067
2020/01/16,0.067
2020/01/17,0.031
2020/01/18,0.005
2020/01/19,0.015
2020/01/20,0.015
2020/01/21,0.017
2020/01/22,0.014
2020/01/23,0.004
2020/01/24,0
2020/01/25,0.039
2020/01/26,0.035
2020/01/27,0.018
2020/01/28,0.036
2020/01/29,0.011
2020/01/30,0.021
2020/01/31,0.016
2020/02/01,0.01
2020/02/02,0.011
2020/02/03,0.023
2020/02/04,0.05
2020/02/05,0.101
2020/02/06,0.11
2020/02/07,0.021
2020/02/08,0.069
2020/02/09,0.125
2020/02/10,0.01
2020/02/11,0.027
2020/02/12,0.28
2020/02/13,0.187
2020/02/14,0.02
2020/02/15,0.017
2020/02/16,0.009
2020/02/17,0.016
2020/02/18,0.045
2020/02/19,0.009
2020/02/20,0.011
2020/02/21,0.184
2020/02/22,0.265
2020/02/23,0.024
2020/02/24,0.086
2020/02/25,0.064
2020/02/26,0.391
2020/02/27,0.251
2020/02/28,0.259
2020/02/29,0.222
2020/03/01,0.128
2020/03/02,0.006
2020/03/03,0.005
2020/03/04,0.004
2020/03/05,0.045
2020/03/06,0.033
2020/03/07,0.043
2020/03/08,0.245
2020/03/09,0.798
2020/03/10,0.4
2020/03/11,0.401
2020/03/12,78.622
2020/03/13,67.769
2020/03/14,65.43
2020/03/15,56.892
2020/03/16,5.541
2020/03/17,4.812
2020/03/18,4.036
2020/03/19,0.387
2020/03/20,0.387
2020/03/21,0.785
2020/03/22,0.389
2020/03/23,0.043
2020/03/24,0.04
2020/03/25,0.009
2020/03/26,0.008
2020/03/27,0.021
2020/03/28,0.114
2020/03/29,0.137
2020/03/30,0.085
2020/03/31,0.176
2020/04/01,0.019
2020/04/02,0.028
2020/04/03,0.026
2020/04/04,0.18
2020/04/05,0.152
2020/04/06,0.665
2020/04/07,0.601
2020/04/08,0.083
2020/04/09,0.059
2020/04/10,0.007
2020/04/11,0.119
2020/04/12,0.188
2020/04/13,0.128
2020/04/14,0.21
2020/04/15,0.012
2020/04/16,0.287
2020/04/17,0.282
2020/04/18,0.168
2020/04/19,0.028
2020/04/20,0.143
2020/04/21,0.192
2020/04/22,0
2020/04/23,0.009
2020/04/24,0.008
2020/04/25,0.106
2020/04/26,0.065
2020/04/27,0.049
2020/04/28,0.017
2020/04/29,0.975
2020/04/30,2.667
2020/05/01,2.055
2020/05/02,3.745
2020/05/03,0.168
2020/05/04,0.307
2020/05/05,0.238
2020/05/06,0.367
2020/05/07,0.949
2020/05/08,0.327
2020/05/09,0.346
2020/05/10,2.594
2020/05/11,2.461
2020/05/12,0.545
2020/05/13,1.682
2020/05/14,2.802
2020/05/15,1.278
2020/05/16,3.364
2020/05/17,0.576
2020/05/18,2.243
2020/05/19,1.443
2020/05/20,0.361
2020/05/21,4.419
2020/05/22,3.338
2020/05/23,11.335
2020/05/24,2.884
2020/05/25,4.043
2020/05/26,1.601
2020/05/27,0.189
2020/05/28,0.141
2020/05/29,0.674
2020/05/30,0.814
2020/05/31,0.85
2020/06/01,0.552
2020/06/02,1.131
2020/06/03,0.837
2020/06/04,0.884
2020/06/05,0.142
2020/06/06,0.417
2020/06/07,0.853
2020/06/08,0.312
2020/06/09,0.072
2020/06/10,0.256
2020/06/11,0.329
2020/06/12,0.691
2020/06/13,3.051
2020/06/14,2.627
2020/06/15,6.378
2020/06/16,7.136
2020/06/17,0.079
2020/06/18,0.208
2020/06/19,0.284
2020/06/20,1.17
2020/06/21,1.528
2020/06/22,4.306
2020/06/23,6.437
2020/06/24,0.825
2020/06/25,0.479
2020/06/26,1.437
2020/06/27,0.605
2020/06/28,0.266
2020/06/29,0.414
2020/06/30,4.74
2020/07/01,2.245
2020/07/02,1.195
2020/07/03,0.32
2020/07/04,2.488
2020/07/05,3.537
2020/07/06,1.581
2020/07/07,2.078
2020/07/08,2.959
2020/07/09,2.155
2020/07/10,3.277
2020/07/11,3.684
2020/07/12,1.074
2020/07/13,8.809
2020/07/14,7.586
2020/07/15,1.194
2020/07/16,2.528
2020/07/17,0.678
2020/07/18,0.442
2020/07/19,0.575
2020/07/20,5.671
2020/07/21,4.535
2020/07/22,0.126
2020/07/23,1.071
2020/07/24,0.923
2020/07/25,0.681
2020/07/26,1.4
2020/07/27,5.827
2020/07/28,7.857
2020/07/29,7.113
2020/07/30,0.178
2020/07/31,0.634
2020/08/01,2.374
2020/08/02,2.58
2020/08/03,1.367
2020/08/04,3.339
2020/08/05,2.745
2020/08/06,0.342
2020/08/07,6.18
2020/08/08,3.417
2020/08/09,1.716
2020/08/10,23.653
2020/08/11,20.657
2020/08/12,43.365
2020/08/13,43.099
2020/08/14,3.054
2020/08/15,48.958
2020/08/16,43.638
2020/08/17,1.587
2020/08/18,4.631
2020/08/19,3.265
2020/08/20,1.484
2020/08/21,7.067
2020/08/22,16.272
2020/08/23,34.179
2020/08/24,3.403
2020/08/25,3.919
2020/08/26,1.746
2020/08/27,1.857
2020/08/28,0.15
2020/08/29,0.943
2020/08/30,65.38
2020/08/31,71.258
2020/09/01,52.037
2020/09/02,43.1
2020/09/03,2.893
2020/09/04,52.663
2020/09/05,30.01
2020/09/06,41.681
2020/09/07,61.292
2020/09/08,4.032
2020/09/09,1.823
2020/09/10,24.956
2020/09/11,12.411
2020/09/12,21.342
2020/09/13,9.634
2020/09/14,32.591
2020/09/15,22.25
2020/09/16,5.381
2020/09/17,126.273
2020/09/18,112.223
2020/09/19,85.706
2020/09/20,68.871
2020/09/21,7.15
2020/09/22,3.814
2020/09/23,4.795
2020/09/24,9.514
2020/09/25,4.442
2020/09/26,5.952
2020/09/27,3.71
2020/09/28,11.711
2020/09/29,23.095
2020/09/30,4.866
2020/10/01,14.074
2020/10/02,5.944
2020/10/03,6.611
2020/10/04,3.691
2020/10/05,1.92
2020/10/06,5.43
2020/10/07,4.345
2020/10/08,6.273
2020/10/09,0.513
2020/10/10,5.197
2020/10/11,11.333
2020/10/12,8.588
2020/10/13,11.954
2020/10/14,0.047
2020/10/15,0.023
2020/10/16,1.926
2020/10/17,26.716
2020/10/18,17.654
2020/10/19,7.071
2020/10/20,8.583
2020/10/21,7.077
2020/10/22,3.85
2020/10/23,3.868
2020/10/24,23.621
2020/10/25,16.988
2020/10/26,13.651
2020/10/27,9.644
2020/10/28,5.667
2020/10/29,9.47
2020/10/30,0.41
2020/10/31,13.521
2020/11/01,15.718
2020/11/02,14.357
2020/11/03,13.232
2020/11/04,8.731
2020/11/05,2.409
2020/11/06,8.597
2020/11/07,2.173
2020/11/08,20.147
2020/11/09,13.045
2020/11/10,9.068
2020/11/11,1.3
2020/11/12,0.334
2020/11/13,0.409
2020/11/14,12.405
2020/11/15,12.072
2020/11/16,5.501
2020/11/17,32.735
2020/11/18,20.801
2020/11/19,17.131
2020/11/20,14.755
2020/11/21,6.311
2020/11/22,0.158
2020/11/23,2.301
2020/11/24,7.688
2020/11/25,10.23
2020/11/26,26.675
2020/11/27,59.545
2020/11/28,102.398
2020/11/29,7.425
2020/11/30,51.966
2020/12/01,61.881
2020/12/02,23.404
2020/12/03,23.979
2020/12/04,1.86
2020/12/05,5.897
2020/12/06,7.956
2020/12/07,4.366
2020/12/08,14.536
2020/12/09,5.651
2020/12/10,1.361
2020/12/11,1.298
2020/12/12,8.301
2020/12/13,9.312
2020/12/14,9.563
2020/12/15,25.001
2020/12/16,7.591
2020/12/17,26.146
2020/12/18,35.112
2020/12/19,53.033
2020/12/20,12.134
2020/12/21,15.917
2020/12/22,17.169
2020/12/23,13.972
2020/12/24,13.172
2020/12/25,4.342
2020/12/26,5.719
2020/12/27,8.23
2020/12/28,15.522
2020/12/29,1.451
2020/12/30,2.166
2020/12/31,2.586
2021/01/01,22.283
2021/01/02,12.428
2021/01/03,43.228
2021/01/04,65.695
2021/01/05,26.688
2021/01/06,34.057
2021/01/07,0.624
2021/01/08,0.599
2021/01/09,14.511
2021/01/10,18.674
2021/01/11,75.169
2021/01/12,81.783
2021/01/13,106.824
2021/01/14,3.843
2021/01/15,3.944
2021/01/16,0.552
2021/01/17,6.75
2021/01/18,3.301
2021/01/19,15.71
2021/01/20,7.313
2021/01/21,8.236
2021/01/22,13.274
2021/01/23,14.922
2021/01/24,17.101
2021/01/25,8.013
2021/01/26,6.93
2021/01/27,4.199
2021/01/28,1.166
2021/01/29,14.794
2021/01/30,12.181
2021/01/31,4.558
2021/02/01,10.79
2021/02/02,8.193
2021/02/03,1.581
2021/02/04,10.071
2021/02/05,12.072
2021/02/06,10.927
2021/02/07,19.822
2021/02/08,4.208
2021/02/09,13.775
2021/02/10,2.904
2021/02/11,9.077
2021/02/12,6.065
2021/02/13,1.093
2021/02/14,5.149
2021/02/15,4.939
2021/02/16,2.494
2021/02/17,0.039
2021/02/18,0.872
2021/02/19,1.128
2021/02/20,0.656
2021/02/21,10.526
2021/02/22,19.261
2021/02/23,58.19
2021/02/24,24.551
2021/02/25,43.203
2021/02/26,3.958
2021/02/27,10.774
2021/02/28,10.077
2021/03/01,0.161
2021/03/02,0.24
2021/03/03,0.817
2021/03/04,1.478
2021/03/05,3.988
2021/03/06,10.24
2021/03/07,11.683
2021/03/08,10.886
2021/03/09,0.387
2021/03/10,0.246
2021/03/11,0.335
2021/03/12,7.792
2021/03/13,6.854
2021/03/14,1.737
2021/03/15,5.311
2021/03/16,6.257
2021/03/17,0.18
2021/03/18,0.442
2021/03/19,2.912
2021/03/20,5.305
2021/03/21,2.618
2021/03/22,9.379
2021/03/23,7.747
2021/03/24,1.231
2021/03/25,0.958
2021/03/26,4.809
2021/03/27,15.366
2021/03/28,4.047
2021/03/29,3.935
2021/03/30,7.072
2021/03/31,11.246
2021/04/01,5.764
2021/04/02,1.152
2021/04/03,8.8
2021/04/04,21.747
2021/04/05,7.828
2021/04/06,9.193
2021/04/07,0.414
2021/04/08,5.939
2021/04/09,6.791
2021/04/10,3.292
2021/04/11,8.808
2021/04/12,4.2
2021/04/13,7.685
2021/04/14,5.856
2021/04/15,8.529
2021/04/16,27.37
2021/04/17,29.077
2021/04/18,2.078
2021/04/19,5.152
2021/04/20,22.485
2021/04/21,14.075
2021/04/22,21.823
2021/04/23,7.293
2021/04/24,47.072
2021/04/25,49.61
2021/04/26,2.951
2021/04/27,1.508
2021/04/28,2.58
2021/04/29,1.322
2021/04/30,5.977
2021/05/01,7.777
2021/05/02,4.938
2021/05/03,9.259
2021/05/04,14.907
2021/05/05,1.112
2021/05/06,1.336
2021/05/07,1.438
2021/05/08,41.757
2021/05/09,42.593
2021/05/10,35.626
2021/05/11,63.949
2021/05/12,8.856
2021/05/13,32.972
2021/05/14,49.038
2021/05/15,28.142
2021/05/16,21.475
2021/05/17,3.31
2021/05/18,2.276
2021/05/19,87.495
2021/05/20,74.192
2021/05/21,61.988
2021/05/22,42.805
2021/05/23,34.563
2021/05/24,32.418
2021/05/25,37.971
2021/05/26,6.31
2021/05/27,4.23
2021/05/28,2.688
2021/05/29,2.337
2021/05/30,4.72
2021/05/31,0.674
2021/06/01,0.476
2021/06/02,0.096
2021/06/03,0.241
2021/06/04,1.056
2021/06/05,6.291
2021/06/06,5.178
2021/06/07,1.487
2021/06/08,6.457
2021/06/09,1.842
2021/06/10,2.386
2021/06/11,0.471
2021/06/12,0.869
2021/06/13,3.308
2021/06/14,1.281
2021/06/15,1.9
2021/06/16,0.061
2021/06/17,0.073
2021/06/18,0.098
2021/06/19,2.398
2021/06/20,1.927
2021/06/21,31.63
2021/06/22,48.267
2021/06/23,32.894
2021/06/24,47.043
2021/06/25,1.15
2021/06/26,4.228
2021/06/27,4.385
2021/06/28,2.579
2021/06/29,1.303
2021/06/30,1.389
2021/07/01,1.412
2021/07/02,5.096
2021/07/03,2.925
2021/07/04,0.819
2021/07/05,0.82
2021/07/06,47.752
2021/07/07,32.871
2021/07/08,3.368
2021/07/09,4.434
2021/07/10,14.438
2021/07/11,10.122
2021/07/12,9.793
2021/07/13,15.821
2021/07/14,8.849
2021/07/15,5.771
2021/07/16,0.339
2021/07/17,7.961
2021/07/18,7.407
2021/07/19,0.103
2021/07/20,1.247
2021/07/21,2.217
2021/07/22,2.485
2021/07/23,1.486
2021/07/24,3.728
2021/07/25,2.912
2021/07/26,16.451
2021/07/27,14.259
2021/07/28,0.656
2021/07/29,2.054
2021/07/30,2.184
2021/07/31,1.101
2021/08/01,0.116
2021/08/02,0.817
2021/08/03,2.226
2021/08/04,0.677
2021/08/05,3.581
2021/08/06,3.374
2021/08/07,1.503
2021/08/08,0.633
2021/08/09,0.964
2021/08/10,1.928
2021/08/11,1.789
2021/08/12,1.037
2021/08/13,1.119
2021/08/14,1.011
2021/08/15,1.202
2021/08/16,1.583
2021/08/17,1.4
2021/08/18,1.101
2021/08/19,1.985
2021/08/20,57.417
2021/08/21,54.354
2021/08/22,0.341
2021/08/23,0.686
2021/08/24,1.508
2021/08/25,0.408
2021/08/26,0.029
2021/08/27,0.022
2021/08/28,0.356
2021/08/29,0.329
2021/08/30,0.869
2021/08/31,0.525
2021/09/01,0.019
2021/09/02,0.288
2021/09/03,1.095
2021/09/04,1.081
2021/09/05,0.515
2021/09/06,0.088
2021/09/07,3.165
2021/09/08,2.499
2021/09/09,0.654
2021/09/10,1.265
2021/09/11,4.78
2021/09/12,2.735
2021/09/13,1.646
2021/09/14,1.5
2021/09/15,0.583
2021/09/16,0.166
2021/09/17,0.329
2021/09/18,1.298
2021/09/19,0.358
2021/09/20,1.994
2021/09/21,1.238
2021/09/22,0.8
2021/09/23,0.629
2021/09/24,0.056
2021/09/25,1.134
2021/09/26,1.222
2021/09/27,1.572
2021/09/28,0.012
2021/09/29,0.167
2021/09/30,0.477
2021/10/01,0.525
2021/10/02,1.15
2021/10/03,0.415
2021/10/04,0.961
2021/10/05,2.907
2021/10/06,1.036
2021/10/07,0.62
2021/10/08,1.365
2021/10/09,5.319
2021/10/10,1.357
2021/10/11,1.039
2021/10/12,0.419
2021/10/13,0.123
2021/10/14,0.685
2021/10/15,1.574
2021/10/16,3.545
2021/10/17,4.702
2021/10/18,0.554
2021/10/19,0.459
2021/10/20,0.178
2021/10/21,0.442
2021/10/22,0.351
2021/10/23,0.685
2021/10/24,0.194
2021/10/25,0.564
2021/10/26,0.916
2021/10/27,3.207
2021/10/28,2.09
2021/10/29,0.19
2021/10/30,0.233
2021/10/31,0.339
2021/11/01,0.287
2021/11/02,0.296
2021/11/03,0.265
2021/11/04,0.218
2021/11/05,0.452
2021/11/06,0.495
2021/11/07,0.83
2021/11/08,0.801
2021/11/09,1.879
2021/11/10,0.415
2021/11/11,0.029
2021/11/12,0.251
2021/11/13,0.646
2021/11/14,0.812
2021/11/15,0.93
2021/11/16,1.237
2021/11/17,0.375
2021/11/18,0.289
2021/11/19,0.301
2021/11/20,0.982
2021/11/21,0.203
2021/11/22,0.734
2021/11/23,0.636
2021/11/24,0.017
2021/11/25,0.016
2021/11/26,0.017
2021/11/27,0.136
2021/11/28,0.609
2021/11/29,0.218
2021/11/30,0.509
2021/12/01,0.116
2021/12/02,0.145
2021/12/03,0.118
2021/12/04,1.319
2021/12/05,2.242
2021/12/06,2.095
2021/12/07,0.353
2021/12/08,0.407
2021/12/09,0.053
2021/12/10,0.293
2021/12/11,0.825
2021/12/12,1.335
2021/12/13,0.593
2021/12/14,0.538
2021/12/15,0.135
2021/12/16,0.048
2021/12/17,0.028
2021/12/18,0.538
2021/12/19,0.47
2021/12/20,0.198
2021/12/21,0.052
2021/12/22,0.055
2021/12/23,0.069
2021/12/24,0.012
2021/12/25,0.116
2021/12/26,0.335
2021/12/27,0.245
2021/12/28,0.722
2021/12/29,0.444
2021/12/30,0.123
2021/12/31,0.362
2022/01/01,0.424
2022/01/02,0.153
2022/01/03,0.166
2022/01/04,0.31
2022/01/05,0.673
2022/01/06,0.156
2022/01/07,0.122
2022/01/08,0.512
2022/01/09,0.656
2022/01/10,1.038
2022/01/11,0.793
2022/01/12,0.098
2022/01/13,0.321
2022/01/14,0.371
2022/01/15,0.441
2022/01/16,0.495
2022/01/17,0.334
2022/01/18,0.247
2022/01/19,0.062
2022/01/20,0.082
2022/01/21,1.091
2022/01/22,0.881
2022/01/23,2.303
2022/01/24,1.566
2022/01/25,0.642
2022/01/26,0.281
2022/01/27,0.097
2022/01/28,0.077
2022/01/29,0.207
2022/01/30,0.035
2022/01/31,0.013
2022/02/01,0.077
2022/02/02,0.125
2022/02/03,0.039
2022/02/04,0.105
2022/02/05,0.018
2022/02/06,0.463
2022/02/07,0.591
2022/02/08,0.491
2022/02/09,0.084
2022/02/10,0.033
2022/02/11,0.068
2022/02/12,0.24
2022/02/13,0.19
2022/02/14,0.052
2022/02/15,0.209
2022/02/16,0.104
2022/02/17,0.001
2022/02/18,0.116
2022/02/19,0.136
2022/02/20,0.008
2022/02/21,0.014
2022/02/22,0.038
2022/02/23,0.03
2022/02/24,0.095
2022/02/25,0.266
2022/02/26,0.6
2022/02/27,0.108
2022/02/28,0.046
2022/03/01,0.077
2022/03/02,0.007
2022/03/03,0.001
2022/03/04,0.053
2022/03/05,0.16
2022/03/06,0.044
2022/03/07,0.14
2022/03/08,0.121
2022/03/09,0.142
2022/03/10,0.177
2022/03/11,0.002
2022/03/12,0.103
2022/03/13,0.064
2022/03/14,0.088
2022/03/15,0.037
2022/03/16,0.036
2022/03/17,0.282
2022/03/18,0.188
2022/03/19,0.476
2022/03/20,0.498
2022/03/21,0.015
2022/03/22,0.018
2022/03/23,0.022
2022/03/24,0.047
2022/03/25,0.046
2022/03/26,0.125
2022/03/27,0.309
2022/03/28,0.733
2022/03/29,0.116
2022/03/30,0.191
2022/03/31,0.022
2022/04/01,0.006
2022/04/02,0.029
2022/04/03,0.032
2022/04/04,0.091
2022/04/05,0.151
2022/04/06,0.07
2022/04/07,0.078
2022/04/08,0.039
2022/04/09,0.323
2022/04/10,0.141
2022/04/11,0.138
2022/04/12,0.032
2022/04/13,0.018
2022/04/14,0.101
2022/04/15,0.282
2022/04/16,0.286
2022/04/17,0.045
2022/04/18,0.067
2022/04/19,0.086
2022/04/20,0.082
2022/04/21,0.064
2022/04/22,0.033
2022/04/23,0.332
2022/04/24,0.265
2022/04/25,0.474
2022/04/26,0.326
2022/04/27,0.136
2022/04/28,0.023
2022/04/29,0.023
2022/04/30,0.014
2022/05/01,13.282
2022/05/02,13.97
2022/05/03,14.812
2022/05/04,0.023
2022/05/05,0.311
2022/05/06,0.196
2022/05/07,0.756
2022/05/08,0.277
2022/05/09,1.557
2022/05/10,1.429
2022/05/11,4.02
2022/05/12,6.661
2022/05/13,6.784
2022/05/14,10.148
2022/05/15,0.699
2022/05/16,0.246
2022/05/17,0.009
2022/05/18,0.01
2022/05/19,0.012
2022/05/20,0.014
2022/05/21,0.048
2022/05/22,0.07
2022/05/23,0.053
2022/05/24,0.067
2022/05/25,0
2022/05/26,0.153
2022/05/27,0.124
2022/05/28,0.41
2022/05/29,0.363
2022/05/30,0.169
2022/05/31,0.384
2022/06/01,0.07
2022/06/02,0.134
2022/06/03,0.03
2022/06/04,0.048
2022/06/05,0.02
2022/06/06,0.028
2022/06/07,0.119
2022/06/08,0.06
2022/06/09,0.025
2022/06/10,0.044
2022/06/11,0.006
2022/06/12,0.002
2022/06/13,5.173
2022/06/14,3.793
2022/06/15,0.994
2022/06/16,1.066
2022/06/17,1.157
2022/06/18,0.4
2022/06/19,0.339
2022/06/20,0.421
2022/06/21,0.064
2022/06/22,0.024
2022/06/23,0.02
2022/06/24,0.029
2022/06/25,0.231
2022/06/26,0.251
2022/06/27,0.041
2022/06/28,0.158
2022/06/29,0.326
2022/06/30,0.122
2022/07/01,0.434
2022/07/02,0.737
2022/07/03,0.155
2022/07/04,0.04
2022/07/05,0.066
2022/07/06,0.028
2022/07/07,0.007
2022/07/08,0.021
2022/07/09,0.026
2022/07/10,0.045
2022/07/11,0.088
2022/07/12,0.106
2022/07/13,0.029
2022/07/14,0.026
2022/07/15,0.021
2022/07/16,0.007
2022/07/17,0.052
2022/07/18,0.102
2022/07/19,0.18
2022/07/20,0.025
2022/07/21,0.069
2022/07/22,0.069
2022/07/23,0.108
2022/07/24,0.038
2022/07/25,0.105
2022/07/26,0.079
2022/07/27,0.071
2022/07/28,0.086
2022/07/29,0.027
2022/07/30,0.187
2022/07/31,0.127
2022/08/01,0.216
2022/08/02,0.176
2022/08/03,0.103
2022/08/04,0.041
2022/08/05,0.008
2022/08/06,0.039
2022/08/07,0.028
2022/08/08,0.141
2022/08/09,0.121
2022/08/10,0.108
2022/08/11,0.09
2022/08/12,0.143
2022/08/13,0.084
2022/08/14,0.023
2022/08/15,0.106
2022/08/16,0.112
2022/08/17,0.104
2022/08/18,0.015
2022/08/19,0.151
2022/08/20,0.194
2022/08/21,0.228
2022/08/22,0.078
2022/08/23,0.071
2022/08/24,0.013
2022/08/25,0.007
2022/08/26,0.027
2022/08/27,0.128
2022/08/28,0.16
2022/08/29,0.081
2022/08/30,0.19
2022/08/31,0.041
2022/09/01,0.056
2022/09/02,0.081
2022/09/03,0.138
2022/09/04,0.079
2022/09/05,0.057
2022/09/06,0.086
2022/09/07,0.133
2022/09/08,0.109
2022/09/09,0.059
2022/09/10,0.21
2022/09/11,0.055
2022/09/12,0.094
2022/09/13,0.336
2022/09/14,0.175
2022/09/15,0.163
2022/09/16,0.14
2022/09/17,0.429
2022/09/18,0.093
2022/09/19,0.095
2022/09/20,0.031
2022/09/21,0.093
2022/09/22,0.122
2022/09/23,0.129
2022/09/24,0.072
2022/09/25,0.07
2022/09/26,0.138
2022/09/27,0.098
2022/09/28,0.002
2022/09/29,0.004
2022/09/30,0.008
2022/10/01,0.101
2022/10/02,0.098
2022/10/03,0.027
2022/10/04,0.042
2022/10/05,0.04
2022/10/06,0.029
2022/10/07,0.03
2022/10/08,0.063
2022/10/09,0.058
2022/10/10,0.073
2022/10/11,0.051
2022/10/12,0.014
2022/10/13,0.065
2022/10/14,0.052
2022/10/15,0.134
2022/10/16,0.033
2022/10/17,0.258
2022/10/18,0.173
2022/10/19,0.009
2022/10/20,0.049
2022/10/21,0.073
2022/10/22,0.313
2022/10/23,0.299
2022/10/24,0.023
2022/10/25,0.05
2022/10/26,0.028
2022/10/27,0.027
2022/10/28,0.025
2022/10/29,0.002
2022/10/30,0.13
2022/10/31,0.18
2022/11/01,0.169
2022/11/02,0.049
2022/11/03,0.044
2022/11/04,0.011
2022/11/05,0.252
2022/11/06,0.253
2022/11/07,0.078
2022/11/08,2.576
2022/11/09,3.194
2022/11/10,0.204
2022/11/11,1.028
2022/11/12,1.583
2022/11/13,0.466
2022/11/14,0.066
2022/11/15,0.06
2022/11/16,0.13
2022/11/17,0.035
2022/11/18,0.046
2022/11/19,0.119
2022/11/20,0.044
2022/11/21,0.154
2022/11/22,0.075
2022/11/23,0.101
2022/11/24,0.145
2022/11/25,0.022
2022/11/26,0.018
2022/11/27,0.007
2022/11/28,0.076
2022/11/29,0.072
