Date,size3var
2019/09/15,42604
2019/09/16,21634396
2019/09/17,55957413
2019/09/18,14886059
2019/09/19,0
2019/09/20,0
2019/09/21,0
2019/09/22,0
2019/09/23,0
2019/09/24,0
2019/09/25,0
2019/09/26,0
2019/09/27,0
2019/09/28,0
2019/09/29,0
2019/09/30,0
2019/10/01,0
2019/10/02,0
2019/10/03,0
2019/10/04,0
2019/10/05,0
2019/10/06,0
2019/10/07,0
2019/10/08,0
2019/10/09,0
2019/10/10,0
2019/10/11,0
2019/10/12,0
2019/10/13,0
2019/10/14,0
2019/10/15,0
2019/10/16,0
2019/10/17,0
2019/10/18,0
2019/10/19,0
2019/10/20,0
2019/10/21,0
2019/10/22,0
2019/10/23,0
2019/10/24,0
2019/10/25,0
2019/10/26,0
2019/10/27,0
2019/10/28,0
2019/10/29,0
2019/10/30,0
2019/10/31,0
2019/11/01,0
2019/11/02,0
2019/11/03,0
2019/11/04,0
2019/11/05,0
2019/11/06,0
2019/11/07,0
2019/11/08,0
2019/11/09,0
2019/11/10,0
2019/11/11,0
2019/11/12,0
2019/11/13,0
2019/11/14,0
2019/11/15,0
2019/11/16,0
2019/11/17,0
2019/11/18,0
2019/11/19,0
2019/11/20,0
2019/11/21,0
2019/11/22,0
2019/11/23,0
2019/11/24,0
2019/11/25,0
2019/11/26,0
2019/11/27,0
2019/11/28,0
2019/11/29,0
2019/11/30,36867889
2019/12/01,112089638
2019/12/02,41431516
2019/12/03,1249770
2019/12/04,4191680
2019/12/05,5226112
2019/12/06,7181116
2019/12/07,4889129
2019/12/08,2274227
2019/12/09,5614821
2019/12/10,4328890
2019/12/11,44939
2019/12/12,46442
2019/12/13,13794
2019/12/14,571064
2019/12/15,536027
2019/12/16,3189430
2019/12/17,3690075
2019/12/18,301831
2019/12/19,195203
2019/12/20,188011
2019/12/21,1503362
2019/12/22,1622479
2019/12/23,1582880
2019/12/24,1520448
2019/12/25,1786036
2019/12/26,78280
2019/12/27,67809
2019/12/28,2039565
2019/12/29,2529662
2019/12/30,2455167
2019/12/31,2567286
2020/01/01,3349116
2020/01/02,3402691
2020/01/03,227584
2020/01/04,213126
2020/01/05,165497
2020/01/06,614172
2020/01/07,1318806
2020/01/08,736343
2020/01/09,796817
2020/01/10,1121864
2020/01/11,719965
2020/01/12,338684974
2020/01/13,312004820
2020/01/14,271767501
2020/01/15,158360
2020/01/16,661611
2020/01/17,641845
2020/01/18,503904
2020/01/19,614197
2020/01/20,28160
2020/01/21,785386
2020/01/22,1460010
2020/01/23,400025
2020/01/24,716397
2020/01/25,1324827
2020/01/26,1461850
2020/01/27,112813
2020/01/28,901312
2020/01/29,647486
2020/01/30,530163
2020/01/31,891539
2020/02/01,1162048
2020/02/02,2202795
2020/02/03,1550078
2020/02/04,2083956
2020/02/05,1916358
2020/02/06,1548907
2020/02/07,291298
2020/02/08,517969
2020/02/09,176121
2020/02/10,191642
2020/02/11,858839
2020/02/12,4047666
2020/02/13,2003722
2020/02/14,133457
2020/02/15,1729653
2020/02/16,2744424
2020/02/17,651590
2020/02/18,903962
2020/02/19,304650
2020/02/20,252503
2020/02/21,227820
2020/02/22,2009348
2020/02/23,1197175
2020/02/24,3031581
2020/02/25,3569024
2020/02/26,618729
2020/02/27,320272
2020/02/28,358006
2020/02/29,3052206
2020/03/01,2044299
2020/03/02,744030
2020/03/03,337497
2020/03/04,298220
2020/03/05,627994
2020/03/06,629152
2020/03/07,1188994
2020/03/08,1402225
2020/03/09,8483774
2020/03/10,3058760
2020/03/11,1937958
2020/03/12,1729745
2020/03/13,1833806
2020/03/14,4207999
2020/03/15,4200496
2020/03/16,2184435
2020/03/17,1713001
2020/03/18,885753
2020/03/19,1989211
2020/03/20,2237332
2020/03/21,117821
2020/03/22,378660
2020/03/23,256975
2020/03/24,81780
2020/03/25,292998
2020/03/26,427842
2020/03/27,472939
2020/03/28,979662
2020/03/29,2894767
2020/03/30,2534548
2020/03/31,4198413
2020/04/01,238158
2020/04/02,468336
2020/04/03,470720
2020/04/04,2299881
2020/04/05,2549217
2020/04/06,6151475
2020/04/07,6254290
2020/04/08,132729
2020/04/09,760657
2020/04/10,636271
2020/04/11,440865
2020/04/12,649285
2020/04/13,461579
2020/04/14,837979
2020/04/15,67242
2020/04/16,416270
2020/04/17,420172
2020/04/18,592071
2020/04/19,488548
2020/04/20,1525435
2020/04/21,1624221
2020/04/22,168372
2020/04/23,91379
2020/04/24,90808
2020/04/25,159839
2020/04/26,58949
2020/04/27,123930
2020/04/28,175623
2020/04/29,919582
2020/04/30,1205224
2020/05/01,1376555
2020/05/02,3874644
2020/05/03,686917
2020/05/04,1653365
2020/05/05,1146222
2020/05/06,2005100
2020/05/07,7888011
2020/05/08,3539101
2020/05/09,3633599
2020/05/10,80789
2020/05/11,8279
2020/05/12,120828
2020/05/13,602248
2020/05/14,309971
2020/05/15,585531
2020/05/16,481444
2020/05/17,598527
2020/05/18,323887
2020/05/19,358456
2020/05/20,238514
2020/05/21,535355
2020/05/22,179405
2020/05/23,674740
2020/05/24,688369
2020/05/25,1985
2020/05/26,492516
2020/05/27,491380
2020/05/28,423825
2020/05/29,2526961
2020/05/30,1994340
2020/05/31,1828008
2020/06/01,1281819
2020/06/02,146333
2020/06/03,1578731
2020/06/04,1278646
2020/06/05,452997
2020/06/06,525321
2020/06/07,629227
2020/06/08,2316
2020/06/09,20760
2020/06/10,1089412
2020/06/11,930727
2020/06/12,1879116
2020/06/13,3563790
2020/06/14,1369292
2020/06/15,3561340
2020/06/16,3519979
2020/06/17,298559
2020/06/18,144092
2020/06/19,1104809
2020/06/20,796482
2020/06/21,2247064
2020/06/22,5473606
2020/06/23,1918871
2020/06/24,523697
2020/06/25,347120
2020/06/26,2039896
2020/06/27,1449471
2020/06/28,1377225
2020/06/29,1371882
2020/06/30,263384
2020/07/01,92919
2020/07/02,612972
2020/07/03,226092
2020/07/04,3762044
2020/07/05,6531821
2020/07/06,4025704
2020/07/07,6818058
2020/07/08,699735
2020/07/09,154544
2020/07/10,1818312
2020/07/11,4005835
2020/07/12,989308
2020/07/13,9835313
2020/07/14,5045072
2020/07/15,1892332
2020/07/16,351771
2020/07/17,356282
2020/07/18,1032922
2020/07/19,2092927
2020/07/20,597371
2020/07/21,8175
2020/07/22,14582
2020/07/23,4951
2020/07/24,233871
2020/07/25,3135707
2020/07/26,3125968
2020/07/27,3329708
2020/07/28,2040713
2020/07/29,1119148
2020/07/30,30497
2020/07/31,343193
2020/08/01,744144
2020/08/02,1606995
2020/08/03,181494
2020/08/04,128230
2020/08/05,37080
2020/08/06,287475
2020/08/07,686165
2020/08/08,240572
2020/08/09,662581
2020/08/10,1310428
2020/08/11,308013
2020/08/12,347472
2020/08/13,552090
2020/08/14,485593
2020/08/15,2689507
2020/08/16,2298413
2020/08/17,1455448
2020/08/18,1091350
2020/08/19,343069
2020/08/20,374506
2020/08/21,1477883
2020/08/22,3563252
2020/08/23,5542604
2020/08/24,350783
2020/08/25,368002
2020/08/26,169207
2020/08/27,127353
2020/08/28,131927
2020/08/29,547151
2020/08/30,1230139
2020/08/31,455384
2020/09/01,9131
2020/09/02,458430
2020/09/03,708194
2020/09/04,976371
2020/09/05,1689278
2020/09/06,503307
2020/09/07,34293
2020/09/08,32072
2020/09/09,19902
2020/09/10,1763457
2020/09/11,1265650
2020/09/12,1045401
2020/09/13,86780
2020/09/14,803757
2020/09/15,367550
2020/09/16,497632
2020/09/17,99068938
2020/09/18,81135493
2020/09/19,70105783
2020/09/20,9884739
2020/09/21,535543
2020/09/22,1400999
2020/09/23,504068
2020/09/24,1067338
2020/09/25,464326
2020/09/26,186464
2020/09/27,94182
2020/09/28,985842
2020/09/29,1070695
2020/09/30,74900
2020/10/01,592220
2020/10/02,401116
2020/10/03,899727
2020/10/04,992641
2020/10/05,1690669
2020/10/06,1014062
2020/10/07,581952
2020/10/08,1031556
2020/10/09,131447
2020/10/10,563005
2020/10/11,781543
2020/10/12,2317394
2020/10/13,2262705
2020/10/14,342702
2020/10/15,726050
2020/10/16,758537
2020/10/17,3281714
2020/10/18,1938286
2020/10/19,2609063
2020/10/20,2907783
2020/10/21,148527
2020/10/22,66277
2020/10/23,560561
2020/10/24,5166361
2020/10/25,3360322
2020/10/26,4031740
2020/10/27,4208549
2020/10/28,431402
2020/10/29,270871
2020/10/30,149798
2020/10/31,225726
2020/11/01,610643
2020/11/02,985210
2020/11/03,1065652
2020/11/04,72320
2020/11/05,25145
2020/11/06,509629
2020/11/07,292310
2020/11/08,4635085
2020/11/09,3644190
2020/11/10,4569197
2020/11/11,2046599
2020/11/12,1964424
2020/11/13,1122003
2020/11/14,1320006
2020/11/15,1702879
2020/11/16,694936
2020/11/17,1675348
2020/11/18,515609
2020/11/19,583647
2020/11/20,715513
2020/11/21,750275
2020/11/22,2551
2020/11/23,852843
2020/11/24,667926
2020/11/25,76617
2020/11/26,107569
2020/11/27,1944905
2020/11/28,7442287
2020/11/29,3144262
2020/11/30,6965210
2020/12/01,6785307
2020/12/02,463883
2020/12/03,599027
2020/12/04,1017781
2020/12/05,2016170
2020/12/06,2194082
2020/12/07,1221857
2020/12/08,3046631
2020/12/09,909995
2020/12/10,1267569
2020/12/11,968973
2020/12/12,5091304
2020/12/13,5683789
2020/12/14,2712628
2020/12/15,2004260
2020/12/16,326406
2020/12/17,1061418
2020/12/18,1273438
2020/12/19,1634350
2020/12/20,311852
2020/12/21,1010913
2020/12/22,1307812
2020/12/23,9895426
2020/12/24,9052745
2020/12/25,20898176
2020/12/26,22445373
2020/12/27,15875768
2020/12/28,91157
2020/12/29,232089
2020/12/30,1513992
2020/12/31,2151535
2021/01/01,834406
2021/01/02,27701
2021/01/03,1159294
2021/01/04,1247194
2021/01/05,33365
2021/01/06,119340
2021/01/07,318038
2021/01/08,353931
2021/01/09,1021309
2021/01/10,217169
2021/01/11,1607971
2021/01/12,2212406
2021/01/13,3558380
2021/01/14,737851
2021/01/15,1096777
2021/01/16,15820
2021/01/17,115494
2021/01/18,791884
2021/01/19,2022150
2021/01/20,605979
2021/01/21,806318
2021/01/22,115183
2021/01/23,545284
2021/01/24,217206
2021/01/25,1767613
2021/01/26,1096964
2021/01/27,136954
2021/01/28,167212
2021/01/29,661546
2021/01/30,612639
2021/01/31,728104
2021/02/01,292038
2021/02/02,674307
2021/02/03,238790
2021/02/04,622002
2021/02/05,123103
2021/02/06,1862083
2021/02/07,1828991
2021/02/08,767206
2021/02/09,640875
2021/02/10,89754
2021/02/11,98770
2021/02/12,1013255
2021/02/13,791776
2021/02/14,830851
2021/02/15,719110
2021/02/16,184429
2021/02/17,498811
2021/02/18,983916
2021/02/19,186829
2021/02/20,228359
2021/02/21,772907
2021/02/22,1144290
2021/02/23,1082443
2021/02/24,133920
2021/02/25,641845
2021/02/26,559380
2021/02/27,226117
2021/02/28,146737
2021/03/01,293309
2021/03/02,357339
2021/03/03,1295779
2021/03/04,405962
2021/03/05,53094
2021/03/06,1163936
2021/03/07,1097772
2021/03/08,307233
2021/03/09,1223506
2021/03/10,750991
2021/03/11,585069
2021/03/12,499775
2021/03/13,34480
2021/03/14,134717
2021/03/15,113184
2021/03/16,198452
2021/03/17,1943198
2021/03/18,4065879
2021/03/19,4552404
2021/03/20,4070300
2021/03/21,111276
2021/03/22,540872
2021/03/23,575605
2021/03/24,73559
2021/03/25,58310
2021/03/26,899341
2021/03/27,914240
2021/03/28,13198
2021/03/29,797889
2021/03/30,1109687
2021/03/31,891373
2021/04/01,523883
2021/04/02,231273
2021/04/03,342962
2021/04/04,2259289
2021/04/05,1172929
2021/04/06,2632916
2021/04/07,754125
2021/04/08,503427
2021/04/09,184105
2021/04/10,420513
2021/04/11,1458613
2021/04/12,1018228
2021/04/13,1940613
2021/04/14,969528
2021/04/15,1840926
2021/04/16,1890257
2021/04/17,1867774
2021/04/18,515626
2021/04/19,57015
2021/04/20,101950
2021/04/21,3226135
2021/04/22,10015946
2021/04/23,3512372
2021/04/24,14295673
2021/04/25,11487797
2021/04/26,2621626
2021/04/27,2010507
2021/04/28,1222825
2021/04/29,1559652
2021/04/30,330701
2021/05/01,692498
2021/05/02,244516
2021/05/03,568669
2021/05/04,2410163
2021/05/05,1665912
2021/05/06,1166930
2021/05/07,27829
2021/05/08,3004549
2021/05/09,2618855
2021/05/10,225083
2021/05/11,930731
2021/05/12,539276
2021/05/13,61703
2021/05/14,1969845
2021/05/15,2551448
2021/05/16,78330
2021/05/17,1046956
2021/05/18,752361
2021/05/19,10557046
2021/05/20,8867896
2021/05/21,5843500
2021/05/22,4797522
2021/05/23,2501644
2021/05/24,1763932
2021/05/25,59343
2021/05/26,146224
2021/05/27,1314984
2021/05/28,1269212
2021/05/29,1571353
2021/05/30,2335425
2021/05/31,18568
2021/06/01,61781
2021/06/02,212352
2021/06/03,321968
2021/06/04,101038
2021/06/05,4645421
2021/06/06,8488252
2021/06/07,6269825
2021/06/08,12920780
2021/06/09,985994
2021/06/10,400198
2021/06/11,117286
2021/06/12,1907795
2021/06/13,2093274
2021/06/14,1271078
2021/06/15,1312707
2021/06/16,767711
2021/06/17,496547
2021/06/18,24726
2021/06/19,8522749
2021/06/20,6295634
2021/06/21,18273706
2021/06/22,13205504
2021/06/23,1803636
2021/06/24,3577269
2021/06/25,1249131
2021/06/26,3134501
2021/06/27,4060193
2021/06/28,6798933
2021/06/29,5085676
2021/06/30,1574012
2021/07/01,34208
2021/07/02,847166
2021/07/03,1860960
2021/07/04,409541
2021/07/05,687232
2021/07/06,1017538
2021/07/07,391007
2021/07/08,103517
2021/07/09,369322
2021/07/10,1390065
2021/07/11,2771546
2021/07/12,662491
2021/07/13,2874857
2021/07/14,4123049
2021/07/15,4311597
2021/07/16,1368262
2021/07/17,1590280
2021/07/18,408008
2021/07/19,5508302
2021/07/20,3366736
2021/07/21,637816
2021/07/22,2742888
2021/07/23,1185266
2021/07/24,214333
2021/07/25,30402
2021/07/26,788330
2021/07/27,551224
2021/07/28,58748
2021/07/29,1909867
2021/07/30,2340691
2021/07/31,177698
2021/08/01,6189755
2021/08/02,5354910
2021/08/03,101012
2021/08/04,5006354
2021/08/05,6141440
2021/08/06,1770531
2021/08/07,2606579
2021/08/08,2710133
2021/08/09,3699192
2021/08/10,5440868
2021/08/11,2810680
2021/08/12,4750395
2021/08/13,5510708
2021/08/14,7039767
2021/08/15,2439865
2021/08/16,7326102
2021/08/17,1935771
2021/08/18,2912773
2021/08/19,3265929
2021/08/20,201311
2021/08/21,2484178
2021/08/22,18760972
2021/08/23,16077494
2021/08/24,34824358
2021/08/25,19992531
2021/08/26,10916020
2021/08/27,1782155
2021/08/28,1076265
2021/08/29,1042125
2021/08/30,1842661
2021/08/31,5470979
2021/09/01,13888027
2021/09/02,10467607
2021/09/03,6429271
2021/09/04,975124
2021/09/05,1163206
2021/09/06,761826
2021/09/07,3361836
2021/09/08,13104844
2021/09/09,12906805
2021/09/10,5085112
2021/09/11,3339227
2021/09/12,10954523
2021/09/13,3826725
2021/09/14,3087048
2021/09/15,896288
2021/09/16,10886691
2021/09/17,9679787
2021/09/18,9160048
2021/09/19,4441760
2021/09/20,13066013
2021/09/21,2311219
2021/09/22,1193820
2021/09/23,1095671
2021/09/24,4062530
2021/09/25,5207772
2021/09/26,4063749
2021/09/27,3171226
2021/09/28,2725928
2021/09/29,1699776
2021/09/30,7459373
2021/10/01,6562441
2021/10/02,634666
2021/10/03,19660293
2021/10/04,18558986
2021/10/05,442631
2021/10/06,4039600
2021/10/07,16504592
2021/10/08,5705329
2021/10/09,3498263
2021/10/10,6942685
2021/10/11,989757
2021/10/12,1565786
2021/10/13,863609
2021/10/14,8883928
2021/10/15,7896833
2021/10/16,14633383
2021/10/17,15255522
2021/10/18,1715932
2021/10/19,50665
2021/10/20,77742
2021/10/21,873149
2021/10/22,1689016
2021/10/23,166448
2021/10/24,425426
2021/10/25,127324
2021/10/26,660369
2021/10/27,812438
2021/10/28,1094050
2021/10/29,4749343
2021/10/30,4331316
2021/10/31,545952
2021/11/01,1544714
2021/11/02,845866
2021/11/03,61272
2021/11/04,320072
2021/11/05,870768
2021/11/06,493743
2021/11/07,34729
2021/11/08,60092
2021/11/09,2918397
2021/11/10,3840004
2021/11/11,3071074
2021/11/12,6816298
2021/11/13,1446030
2021/11/14,1916717
2021/11/15,2816228
2021/11/16,7379709
2021/11/17,1889503
2021/11/18,1790580
2021/11/19,986047
2021/11/20,1296959
2021/11/21,5071503
2021/11/22,7288090
2021/11/23,56835
2021/11/24,57375
2021/11/25,2200996
2021/11/26,1883211
2021/11/27,707822
2021/11/28,142320
2021/11/29,167766
2021/11/30,523218
2021/12/01,1390935
2021/12/02,271679
2021/12/03,2162138
2021/12/04,3069641
2021/12/05,2919980
2021/12/06,1224126
2021/12/07,2878842
2021/12/08,3260194
2021/12/09,3485190
2021/12/10,647400
2021/12/11,404631
2021/12/12,359490
2021/12/13,7467638
2021/12/14,7087856
2021/12/15,1001669
2021/12/16,9793900
2021/12/17,14817621
2021/12/18,24380872
2021/12/19,10207505
2021/12/20,10277543
2021/12/21,608350
2021/12/22,263642
2021/12/23,2755939
2021/12/24,2757870
2021/12/25,3669
2021/12/26,88752
2021/12/27,10757067
2021/12/28,13289277
2021/12/29,4079558
2021/12/30,2578926
2021/12/31,3226127
2022/01/01,988087
2022/01/02,9090277
2022/01/03,15051046
2022/01/04,3075359
2022/01/05,3896563
2022/01/06,2821413
2022/01/07,1180350
2022/01/08,6603568
2022/01/09,25292674
2022/01/10,10603981
2022/01/11,4294568
2022/01/12,18653091
2022/01/13,12619068
2022/01/14,5090556
2022/01/15,176636
2022/01/16,34076
2022/01/17,479751
2022/01/18,276225
2022/01/19,4387721
2022/01/20,20675692
2022/01/21,12946033
2022/01/22,12486366
2022/01/23,8456416
2022/01/24,7364169
2022/01/25,11357582
2022/01/26,1615664
2022/01/27,3329295
2022/01/28,9804461
2022/01/29,10060559
2022/01/30,3299418
2022/01/31,2904788
2022/02/01,3588601
2022/02/02,7827036
2022/02/03,3579093
2022/02/04,10926135
2022/02/05,5140751
2022/02/06,4277026
2022/02/07,10558122
2022/02/08,11063849
2022/02/09,807916
2022/02/10,4276183
2022/02/11,3013676
2022/02/12,8368125
2022/02/13,6381498
2022/02/14,3533788
2022/02/15,3498274
2022/02/16,6946996
2022/02/17,9569295
2022/02/18,3327016
2022/02/19,1541344
2022/02/20,2420670
2022/02/21,64789003
2022/02/22,70883315
2022/02/23,85020948
2022/02/24,4413522
2022/02/25,2787672
2022/02/26,5203618
2022/02/27,11310672
2022/02/28,2452550
2022/03/01,251704
2022/03/02,7532009
2022/03/03,6001889
2022/03/04,20039139
2022/03/05,40167622
2022/03/06,7067348
2022/03/07,5418575
2022/03/08,6685875
2022/03/09,901693
2022/03/10,188333
2022/03/11,1982461
2022/03/12,3828298
2022/03/13,3828793
2022/03/14,2062940
2022/03/15,1103255
2022/03/16,3430
2022/03/17,7221636
2022/03/18,6648733
2022/03/19,1234695
2022/03/20,6581467
2022/03/21,7596466
2022/03/22,502781
2022/03/23,1681083
2022/03/24,1835947
2022/03/25,2613894
2022/03/26,7531254
2022/03/27,5572373
2022/03/28,1527775
2022/03/29,182928
2022/03/30,124073
2022/03/31,1334767
2022/04/01,1815296
2022/04/02,2435370
2022/04/03,4318280
2022/04/04,1177049
2022/04/05,1066763
2022/04/06,4457273
2022/04/07,26355146
2022/04/08,10379152
2022/04/09,18974943
2022/04/10,11976833
2022/04/11,4711910
2022/04/12,3874119
2022/04/13,160544
2022/04/14,5003
2022/04/15,3688283
2022/04/16,5000672
2022/04/17,2620427
2022/04/18,4664099
2022/04/19,271378
2022/04/20,5486313
2022/04/21,7608674
2022/04/22,6749088
2022/04/23,3217662
2022/04/24,5804703
2022/04/25,6275744
2022/04/26,6831033
2022/04/27,10065058
2022/04/28,11678518
2022/04/29,14143647
2022/04/30,5090125
2022/05/01,2130558
2022/05/02,1021254
2022/05/03,2687640
2022/05/04,3422265
2022/05/05,1595956
2022/05/06,1359438
2022/05/07,19601756
2022/05/08,27389302
2022/05/09,23887845
2022/05/10,57254446
2022/05/11,13126663
2022/05/12,481672
2022/05/13,26896429
2022/05/14,28407685
2022/05/15,449627
2022/05/16,1828841
2022/05/17,47931661
2022/05/18,42280884
2022/05/19,35089877
2022/05/20,2889254
2022/05/21,5354262
2022/05/22,10226572
2022/05/23,6873857
2022/05/24,6939859
2022/05/25,11360087
2022/05/26,35758478
2022/05/27,32248218
2022/05/28,51510979
2022/05/29,47144011
2022/05/30,42601142
2022/05/31,15010427
2022/06/01,98067747
2022/06/02,76668406
2022/06/03,28839184
2022/06/04,62777899
2022/06/05,9694727
2022/06/06,802272
2022/06/07,1791440
2022/06/08,4673646
2022/06/09,25530109
2022/06/10,64635954
2022/06/11,14705544
2022/06/12,1651112
2022/06/13,8664304
2022/06/14,3413922
2022/06/15,1853629
2022/06/16,25718985
2022/06/17,25034351
2022/06/18,900847
2022/06/19,729786
2022/06/20,944833
2022/06/21,5693267
2022/06/22,25304993
2022/06/23,8558778
2022/06/24,4636837
2022/06/25,5469276
2022/06/26,37313618
2022/06/27,23943862
2022/06/28,34649387
2022/06/29,16032793
2022/06/30,15198623
2022/07/01,91345345
2022/07/02,58016922
2022/07/03,2019084
2022/07/04,4034334
2022/07/05,3732005
2022/07/06,3323174
2022/07/07,3077573
2022/07/08,808918
2022/07/09,217567
2022/07/10,243383
2022/07/11,617956
2022/07/12,314237
2022/07/13,3345398
2022/07/14,1524333
2022/07/15,622551
2022/07/16,11974
2022/07/17,159262
2022/07/18,3655280
2022/07/19,9429214
2022/07/20,9473685
2022/07/21,2698168
2022/07/22,3042871
2022/07/23,2577204
2022/07/24,1307484
2022/07/25,2903006
2022/07/26,1339004
2022/07/27,4506972
2022/07/28,2199557
2022/07/29,1496549
2022/07/30,470296
2022/07/31,143192
2022/08/01,328193
2022/08/02,265301
2022/08/03,102869
2022/08/04,132777
2022/08/05,7099242
2022/08/06,8558440
2022/08/07,9754747
2022/08/08,995335
2022/08/09,1085406
2022/08/10,16965824
2022/08/11,14510498
2022/08/12,24358419
2022/08/13,4641021
2022/08/14,5736512
2022/08/15,5954146
2022/08/16,6575224
2022/08/17,904703
2022/08/18,567366
2022/08/19,11517393
2022/08/20,11728461
2022/08/21,11321879
2022/08/22,421021
2022/08/23,790616
2022/08/24,2667519
2022/08/25,3105611
2022/08/26,3893634
2022/08/27,186238
2022/08/28,2913498
2022/08/29,10615221
2022/08/30,12658893
2022/08/31,13234760
2022/09/01,61785011
2022/09/02,32161258
2022/09/03,6436670
2022/09/04,2152628
2022/09/05,995115
2022/09/06,7827390
2022/09/07,6141793
2022/09/08,428119
2022/09/09,548501
2022/09/10,8957301
2022/09/11,8113606
2022/09/12,8216940
2022/09/13,2208797
2022/09/14,1942142
2022/09/15,3156817
2022/09/16,1033951
2022/09/17,3951966
2022/09/18,8770111
2022/09/19,17021215
2022/09/20,3732783
2022/09/21,1009230
2022/09/22,28308
2022/09/23,847209
2022/09/24,14623948
2022/09/25,13052629
2022/09/26,8302263
2022/09/27,8194119
2022/09/28,491341
2022/09/29,721680
2022/09/30,472773
2022/10/01,1503657
2022/10/02,1473684
2022/10/03,1810541
2022/10/04,8484027
2022/10/05,16577784
2022/10/06,2702926
2022/10/07,5303201
2022/10/08,18246185
2022/10/09,131416520
2022/10/10,72586167
2022/10/11,11475123
2022/10/12,15639950
2022/10/13,40787630
2022/10/14,21121484
2022/10/15,25304707
2022/10/16,5514725
2022/10/17,18926558
2022/10/18,18831557
2022/10/19,3119479
2022/10/20,1146978
2022/10/21,46256
2022/10/22,21331663
2022/10/23,15530288
2022/10/24,9962999
2022/10/25,6623446
2022/10/26,16267559
2022/10/27,10162794
2022/10/28,9047454
2022/10/29,10883385
2022/10/30,762754
2022/10/31,519381
2022/11/01,212691
2022/11/02,573475
2022/11/03,1408231
2022/11/04,1611107
2022/11/05,4257353
2022/11/06,5628243
2022/11/07,11898716
2022/11/08,22161881
2022/11/09,23704622
2022/11/10,9389844
2022/11/11,19010066
2022/11/12,18758430
2022/11/13,13521673
2022/11/14,10930542
2022/11/15,9352908
2022/11/16,15483841
2022/11/17,3576212
2022/11/18,3675137
2022/11/19,5555636
2022/11/20,5191737
2022/11/21,10789094
2022/11/22,1762273
2022/11/23,323602
2022/11/24,9157180
2022/11/25,11006095
2022/11/26,1571818
2022/11/27,1856820
2022/11/28,3908034
2022/11/29,10744603
