Date,sentbyaddress90ema
2019/10/29,197192
2019/10/30,197113
2019/10/31,197013
2019/11/01,196940
2019/11/02,196249
2019/11/03,195446
2019/11/04,195191
2019/11/05,195624
2019/11/06,195596
2019/11/07,197109
2019/11/08,197084
2019/11/09,196386
2019/11/10,196033
2019/11/11,196102
2019/11/12,196440
2019/11/13,196668
2019/11/14,196515
2019/11/15,196294
2019/11/16,195610
2019/11/17,195197
2019/11/18,195178
2019/11/19,195135
2019/11/20,194949
2019/11/21,195272
2019/11/22,195940
2019/11/23,195371
2019/11/24,194400
2019/11/25,194440
2019/11/26,194072
2019/11/27,193588
2019/11/28,193039
2019/11/29,193028
2019/11/30,192192
2019/12/01,191589
2019/12/02,191879
2019/12/03,191561
2019/12/04,191324
2019/12/05,191037
2019/12/06,190555
2019/12/07,189419
2019/12/08,188012
2019/12/09,188128
2019/12/10,187893
2019/12/11,187695
2019/12/12,187349
2019/12/13,187057
2019/12/14,186173
2019/12/15,185368
2019/12/16,185257
2019/12/17,184908
2019/12/18,184788
2019/12/19,184593
2019/12/20,184312
2019/12/21,183708
2019/12/22,182827
2019/12/23,182657
2019/12/24,182152
2019/12/25,181467
2019/12/26,181124
2019/12/27,180653
2019/12/28,179870
2019/12/29,178871
2019/12/30,178761
2019/12/31,178125
2020/01/01,176891
2020/01/02,175945
2020/01/03,175594
2020/01/04,175084
2020/01/05,174373
2020/01/06,174308
2020/01/07,174289
2020/01/08,174529
2020/01/09,174646
2020/01/10,174455
2020/01/11,173964
2020/01/12,173187
2020/01/13,172803
2020/01/14,173256
2020/01/15,173821
2020/01/16,174675
2020/01/17,174923
2020/01/18,175040
2020/01/19,175015
2020/01/20,174914
2020/01/21,174746
2020/01/22,174224
2020/01/23,174213
2020/01/24,173305
2020/01/25,171978
2020/01/26,170697
2020/01/27,169923
2020/01/28,169397
2020/01/29,168991
2020/01/30,168577
2020/01/31,168344
2020/02/01,167926
2020/02/02,167383
2020/02/03,167793
2020/02/04,167483
2020/02/05,167788
2020/02/06,168039
2020/02/07,168448
2020/02/08,169131
2020/02/09,169871
2020/02/10,170382
2020/02/11,171285
2020/02/12,173057
2020/02/13,174416
2020/02/14,175304
2020/02/15,175973
2020/02/16,176367
2020/02/17,177033
2020/02/18,177866
2020/02/19,178356
2020/02/20,178750
2020/02/21,179375
2020/02/22,179849
2020/02/23,180547
2020/02/24,181312
2020/02/25,181373
2020/02/26,181669
2020/02/27,182224
2020/02/28,182639
2020/02/29,182606
2020/03/01,182211
2020/03/02,182785
2020/03/03,182683
2020/03/04,182872
2020/03/05,183546
2020/03/06,183724
2020/03/07,183557
2020/03/08,183291
2020/03/09,183816
2020/03/10,184050
2020/03/11,184213
2020/03/12,184150
2020/03/13,184851
2020/03/14,184971
2020/03/15,184836
2020/03/16,185411
2020/03/17,186010
2020/03/18,187206
2020/03/19,189499
2020/03/20,191029
2020/03/21,194236
2020/03/22,195398
2020/03/23,196873
2020/03/24,198169
2020/03/25,198894
2020/03/26,199873
2020/03/27,200875
2020/03/28,200711
2020/03/29,200195
2020/03/30,200326
2020/03/31,200326
2020/04/01,200293
2020/04/02,200474
2020/04/03,200666
2020/04/04,200204
2020/04/05,199583
2020/04/06,199771
2020/04/07,200144
2020/04/08,202038
2020/04/09,202350
2020/04/10,202649
2020/04/11,202533
2020/04/12,202731
2020/04/13,203444
2020/04/14,204928
2020/04/15,205825
2020/04/16,206320
2020/04/17,207213
2020/04/18,208229
2020/04/19,208936
2020/04/20,210004
2020/04/21,210683
2020/04/22,211087
2020/04/23,212030
2020/04/24,213080
2020/04/25,213608
2020/04/26,214042
2020/04/27,214872
2020/04/28,215669
2020/04/29,216699
2020/04/30,217756
2020/05/01,218599
2020/05/02,219387
2020/05/03,220428
2020/05/04,220766
2020/05/05,221067
2020/05/06,221742
2020/05/07,222382
2020/05/08,223154
2020/05/09,224249
2020/05/10,224948
2020/05/11,225712
2020/05/12,226143
2020/05/13,226048
2020/05/14,225988
2020/05/15,226436
2020/05/16,226775
2020/05/17,226786
2020/05/18,227134
2020/05/19,227696
2020/05/20,228022
2020/05/21,228377
2020/05/22,228933
2020/05/23,229657
2020/05/24,229693
2020/05/25,229894
2020/05/26,230443
2020/05/27,231084
2020/05/28,231885
2020/05/29,233461
2020/05/30,234439
2020/05/31,235062
2020/06/01,236070
2020/06/02,237711
2020/06/03,238649
2020/06/04,239809
2020/06/05,240502
2020/06/06,240730
2020/06/07,240567
2020/06/08,241312
2020/06/09,242525
2020/06/10,243372
2020/06/11,244198
2020/06/12,245459
2020/06/13,246331
2020/06/14,246660
2020/06/15,247434
2020/06/16,248348
2020/06/17,249061
2020/06/18,250463
2020/06/19,251523
2020/06/20,252772
2020/06/21,253660
2020/06/22,255032
2020/06/23,256685
2020/06/24,257949
2020/06/25,259065
2020/06/26,260293
2020/06/27,261476
2020/06/28,262850
2020/06/29,265362
2020/06/30,267146
2020/07/01,268664
2020/07/02,270114
2020/07/03,271165
2020/07/04,272214
2020/07/05,272355
2020/07/06,273130
2020/07/07,274443
2020/07/08,275594
2020/07/09,276731
2020/07/10,277544
2020/07/11,278483
2020/07/12,279008
2020/07/13,280362
2020/07/14,281498
2020/07/15,283135
2020/07/16,283873
2020/07/17,284521
2020/07/18,284668
2020/07/19,285150
2020/07/20,286181
2020/07/21,286373
2020/07/22,286997
2020/07/23,287819
2020/07/24,288252
2020/07/25,289121
2020/07/26,289955
2020/07/27,291274
2020/07/28,293407
2020/07/29,294081
2020/07/30,294980
2020/07/31,295902
2020/08/01,297220
2020/08/02,298095
2020/08/03,299284
2020/08/04,300717
2020/08/05,302177
2020/08/06,303814
2020/08/07,304854
2020/08/08,305597
2020/08/09,305748
2020/08/10,305979
2020/08/11,305994
2020/08/12,304533
2020/08/13,303860
2020/08/14,303523
2020/08/15,303695
2020/08/16,303843
2020/08/17,303815
2020/08/18,303612
2020/08/19,303678
2020/08/20,303692
2020/08/21,304194
2020/08/22,303972
2020/08/23,304195
2020/08/24,304370
2020/08/25,304248
2020/08/26,304422
2020/08/27,304515
2020/08/28,304122
2020/08/29,303251
2020/08/30,301598
2020/08/31,300925
2020/09/01,299870
2020/09/02,298557
2020/09/03,297410
2020/09/04,297371
2020/09/05,295798
2020/09/06,295081
2020/09/07,294547
2020/09/08,293824
2020/09/09,292645
2020/09/10,291295
2020/09/11,289937
2020/09/12,288730
2020/09/13,287198
2020/09/14,285965
2020/09/15,285314
2020/09/16,284222
2020/09/17,285461
2020/09/18,286346
2020/09/19,286535
2020/09/20,287365
2020/09/21,287975
2020/09/22,287894
2020/09/23,288038
2020/09/24,288550
2020/09/25,288372
2020/09/26,288265
2020/09/27,288012
2020/09/28,287973
2020/09/29,287983
2020/09/30,287957
2020/10/01,287817
2020/10/02,287515
2020/10/03,286843
2020/10/04,286492
2020/10/05,285714
2020/10/06,285325
2020/10/07,285147
2020/10/08,284881
2020/10/09,285106
2020/10/10,285287
2020/10/11,285292
2020/10/12,285460
2020/10/13,286371
2020/10/14,287008
2020/10/15,290520
2020/10/16,292976
2020/10/17,294327
2020/10/18,294392
2020/10/19,294934
2020/10/20,295242
2020/10/21,296106
2020/10/22,297657
2020/10/23,298763
2020/10/24,299208
2020/10/25,298702
2020/10/26,298751
2020/10/27,298854
2020/10/28,299438
2020/10/29,299324
2020/10/30,299567
2020/10/31,300279
2020/11/01,300426
2020/11/02,301085
2020/11/03,301638
2020/11/04,303449
2020/11/05,304225
2020/11/06,305631
2020/11/07,306641
2020/11/08,306928
2020/11/09,307893
2020/11/10,308471
2020/11/11,309221
2020/11/12,309549
2020/11/13,310184
2020/11/14,310982
2020/11/15,310982
2020/11/16,311471
2020/11/17,312196
2020/11/18,312440
2020/11/19,312788
2020/11/20,313621
2020/11/21,314830
2020/11/22,315824
2020/11/23,316950
2020/11/24,317767
2020/11/25,319102
2020/11/26,319204
2020/11/27,320184
2020/11/28,320413
2020/11/29,321325
2020/11/30,321674
2020/12/01,322111
2020/12/02,321955
2020/12/03,321940
2020/12/04,322000
2020/12/05,321932
2020/12/06,321467
2020/12/07,321271
2020/12/08,321207
2020/12/09,321079
2020/12/10,320591
2020/12/11,320519
2020/12/12,320927
2020/12/13,321626
2020/12/14,322665
2020/12/15,323287
2020/12/16,324695
2020/12/17,326851
2020/12/18,328068
2020/12/19,329429
2020/12/20,329185
2020/12/21,328841
2020/12/22,328558
2020/12/23,329206
2020/12/24,329136
2020/12/25,328862
2020/12/26,328699
2020/12/27,328738
2020/12/28,329281
2020/12/29,329650
2020/12/30,330024
2020/12/31,329984
2021/01/01,330500
2021/01/02,330244
2021/01/03,330875
2021/01/04,331574
2021/01/05,332504
2021/01/06,333884
2021/01/07,335801
2021/01/08,337054
2021/01/09,338715
2021/01/10,340049
2021/01/11,340903
2021/01/12,341108
2021/01/13,341269
2021/01/14,341891
2021/01/15,343001
2021/01/16,343877
2021/01/17,344166
2021/01/18,344758
2021/01/19,345581
2021/01/20,346228
2021/01/21,346010
2021/01/22,345742
2021/01/23,345830
2021/01/24,345645
2021/01/25,345564
2021/01/26,345927
2021/01/27,345263
2021/01/28,345426
2021/01/29,346336
2021/01/30,346944
2021/01/31,347091
2021/02/01,347437
2021/02/02,347998
2021/02/03,348983
2021/02/04,349586
2021/02/05,349875
2021/02/06,350010
2021/02/07,350203
2021/02/08,350656
2021/02/09,351209
2021/02/10,351663
2021/02/11,352353
2021/02/12,352906
2021/02/13,353033
2021/02/14,352885
2021/02/15,352450
2021/02/16,352728
2021/02/17,353122
2021/02/18,353556
2021/02/19,354479
2021/02/20,355336
2021/02/21,355735
2021/02/22,355720
2021/02/23,355320
2021/02/24,355598
2021/02/25,355655
2021/02/26,356019
2021/02/27,356234
2021/02/28,356114
2021/03/01,356396
2021/03/02,357046
2021/03/03,357026
2021/03/04,357266
2021/03/05,356690
2021/03/06,356422
2021/03/07,355658
2021/03/08,355548
2021/03/09,356089
2021/03/10,356858
2021/03/11,357499
2021/03/12,358284
2021/03/13,358741
2021/03/14,359328
2021/03/15,359869
2021/03/16,360291
2021/03/17,360407
2021/03/18,360539
2021/03/19,361045
2021/03/20,361326
2021/03/21,361098
2021/03/22,361112
2021/03/23,361877
2021/03/24,362386
2021/03/25,363224
2021/03/26,363921
2021/03/27,364255
2021/03/28,364242
2021/03/29,364606
2021/03/30,364863
2021/03/31,365185
2021/04/01,365923
2021/04/02,367447
2021/04/03,367889
2021/04/04,368033
2021/04/05,368431
2021/04/06,369183
2021/04/07,369541
2021/04/08,370053
2021/04/09,370554
2021/04/10,371516
2021/04/11,372076
2021/04/12,373186
2021/04/13,374077
2021/04/14,375529
2021/04/15,375461
2021/04/16,376903
2021/04/17,378248
2021/04/18,379034
2021/04/19,380687
2021/04/20,382592
2021/04/21,385227
2021/04/22,387867
2021/04/23,389889
2021/04/24,392066
2021/04/25,395017
2021/04/26,397575
2021/04/27,399521
2021/04/28,401473
2021/04/29,403570
2021/04/30,404823
2021/05/01,406794
2021/05/02,407542
2021/05/03,408794
2021/05/04,410635
2021/05/05,412463
2021/05/06,414213
2021/05/07,415699
2021/05/08,416879
2021/05/09,419556
2021/05/10,420547
2021/05/11,421512
2021/05/12,422150
2021/05/13,424237
2021/05/14,425981
2021/05/15,427005
2021/05/16,427505
2021/05/17,428151
2021/05/18,428297
2021/05/19,427723
2021/05/20,428368
2021/05/21,428366
2021/05/22,427177
2021/05/23,425490
2021/05/24,424680
2021/05/25,424365
2021/05/26,424141
2021/05/27,424369
2021/05/28,423686
2021/05/29,423798
2021/05/30,424185
2021/05/31,424071
2021/06/01,423752
2021/06/02,423841
2021/06/03,424730
2021/06/04,425408
2021/06/05,425586
2021/06/06,425537
2021/06/07,425145
2021/06/08,424009
2021/06/09,422989
2021/06/10,422041
2021/06/11,420700
2021/06/12,419550
2021/06/13,419165
2021/06/14,418382
2021/06/15,417696
2021/06/16,416950
2021/06/17,415803
2021/06/18,414462
2021/06/19,412460
2021/06/20,410666
2021/06/21,409424
2021/06/22,408830
2021/06/23,408404
2021/06/24,408297
2021/06/25,407957
2021/06/26,407284
2021/06/27,406076
2021/06/28,405983
2021/06/29,406240
2021/06/30,406099
2021/07/01,406116
2021/07/02,405674
2021/07/03,404557
2021/07/04,403445
2021/07/05,402709
2021/07/06,401857
2021/07/07,401203
2021/07/08,400433
2021/07/09,399677
2021/07/10,398384
2021/07/11,397127
2021/07/12,396143
2021/07/13,395037
2021/07/14,394124
2021/07/15,393538
2021/07/16,392697
2021/07/17,391803
2021/07/18,390667
2021/07/19,389960
2021/07/20,389429
2021/07/21,389176
2021/07/22,388869
2021/07/23,388775
2021/07/24,389166
2021/07/25,388512
2021/07/26,388530
2021/07/27,388803
2021/07/28,389176
2021/07/29,389620
2021/07/30,389925
2021/07/31,389978
2021/08/01,389696
2021/08/02,390345
2021/08/03,389932
2021/08/04,389489
2021/08/05,388488
2021/08/06,388113
2021/08/07,387383
2021/08/08,386720
2021/08/09,385938
2021/08/10,385214
2021/08/11,384569
2021/08/12,383729
2021/08/13,382934
2021/08/14,381871
2021/08/15,380766
2021/08/16,380642
2021/08/17,380304
2021/08/18,379705
2021/08/19,380016
2021/08/20,380199
2021/08/21,379908
2021/08/22,379232
2021/08/23,378831
2021/08/24,378032
2021/08/25,376719
2021/08/26,375578
2021/08/27,374109
2021/08/28,373103
2021/08/29,372029
2021/08/30,371202
2021/08/31,370720
2021/09/01,370378
2021/09/02,370280
2021/09/03,369353
2021/09/04,368569
2021/09/05,367552
2021/09/06,366943
2021/09/07,367063
2021/09/08,366357
2021/09/09,365908
2021/09/10,366370
2021/09/11,368355
2021/09/12,368959
2021/09/13,371046
2021/09/14,371538
2021/09/15,371932
2021/09/16,371912
2021/09/17,371742
2021/09/18,371472
2021/09/19,370950
2021/09/20,369929
2021/09/21,369642
2021/09/22,369435
2021/09/23,369211
2021/09/24,368389
2021/09/25,367979
2021/09/26,366780
2021/09/27,365890
2021/09/28,364761
2021/09/29,364034
2021/09/30,363028
2021/10/01,362722
2021/10/02,362340
2021/10/03,361917
2021/10/04,360880
2021/10/05,361193
2021/10/06,361809
2021/10/07,363402
2021/10/08,364501
2021/10/09,364953
2021/10/10,364893
2021/10/11,364974
2021/10/12,365017
2021/10/13,364676
2021/10/14,364779
2021/10/15,365019
2021/10/16,365356
2021/10/17,365479
2021/10/18,365749
2021/10/19,366506
2021/10/20,367630
2021/10/21,368629
2021/10/22,369550
2021/10/23,370921
2021/10/24,371902
2021/10/25,372626
2021/10/26,373508
2021/10/27,374229
2021/10/28,376554
2021/10/29,378523
2021/10/30,379499
2021/10/31,380054
2021/11/01,380980
2021/11/02,382449
2021/11/03,384139
2021/11/04,385401
2021/11/05,386295
2021/11/06,386834
2021/11/07,387568
2021/11/08,388630
2021/11/09,389203
2021/11/10,390858
2021/11/11,392169
2021/11/12,393468
2021/11/13,394630
2021/11/14,395763
2021/11/15,395932
2021/11/16,396207
2021/11/17,398357
2021/11/18,398349
2021/11/19,398724
2021/11/20,397836
2021/11/21,398434
2021/11/22,397625
2021/11/23,397355
2021/11/24,397517
2021/11/25,397449
2021/11/26,397531
2021/11/27,396739
2021/11/28,395645
2021/11/29,395631
2021/11/30,395972
2021/12/01,395566
2021/12/02,395769
2021/12/03,395258
2021/12/04,394389
2021/12/05,399673
2021/12/06,399543
2021/12/07,399390
2021/12/08,400313
2021/12/09,400404
2021/12/10,400558
2021/12/11,400181
2021/12/12,399948
2021/12/13,400056
2021/12/14,399922
2021/12/15,399907
2021/12/16,399996
2021/12/17,400251
2021/12/18,399634
2021/12/19,399084
2021/12/20,398943
2021/12/21,398367
2021/12/22,398946
2021/12/23,398927
2021/12/24,399808
2021/12/25,400778
2021/12/26,400682
2021/12/27,400567
2021/12/28,400315
2021/12/29,399710
2021/12/30,399717
2021/12/31,399216
2022/01/01,399008
2022/01/02,397830
2022/01/03,397228
2022/01/04,396915
2022/01/05,396605
2022/01/06,396440
2022/01/07,396080
2022/01/08,395639
2022/01/09,394280
2022/01/10,393026
2022/01/11,392804
2022/01/12,393666
2022/01/13,394367
2022/01/14,394336
2022/01/15,394345
2022/01/16,394113
2022/01/17,393898
2022/01/18,393462
2022/01/19,393306
2022/01/20,393104
2022/01/21,392140
2022/01/22,391670
2022/01/23,390666
2022/01/24,389728
2022/01/25,388983
2022/01/26,388013
2022/01/27,386872
2022/01/28,386208
2022/01/29,385530
2022/01/30,385297
2022/01/31,385244
2022/02/01,385080
2022/02/02,384724
2022/02/03,384046
2022/02/04,384190
2022/02/05,385198
2022/02/06,385765
2022/02/07,385664
2022/02/08,385844
2022/02/09,386187
2022/02/10,386743
2022/02/11,387266
2022/02/12,387569
2022/02/13,388119
2022/02/14,388587
2022/02/15,388786
2022/02/16,388449
2022/02/17,388021
2022/02/18,386895
2022/02/19,386430
2022/02/20,386281
2022/02/21,385310
2022/02/22,384579
2022/02/23,384236
2022/02/24,384145
2022/02/25,384286
2022/02/26,385074
2022/02/27,385200
2022/02/28,384881
2022/03/01,385061
2022/03/02,385721
2022/03/03,386215
2022/03/04,386527
2022/03/05,386418
2022/03/06,386719
2022/03/07,387057
2022/03/08,388732
2022/03/09,389911
2022/03/10,392665
2022/03/11,392880
2022/03/12,393362
2022/03/13,393036
2022/03/14,392768
2022/03/15,393990
2022/03/16,396472
2022/03/17,396373
2022/03/18,398990
2022/03/19,399329
2022/03/20,399445
2022/03/21,400345
2022/03/22,402019
2022/03/23,402431
2022/03/24,402408
2022/03/25,402312
2022/03/26,402558
2022/03/27,402474
2022/03/28,402501
2022/03/29,402568
2022/03/30,402268
2022/03/31,401992
2022/04/01,401366
2022/04/02,400248
2022/04/03,398815
2022/04/04,397291
2022/04/05,396127
2022/04/06,395163
2022/04/07,394114
2022/04/08,392948
2022/04/09,392470
2022/04/10,392055
2022/04/11,391329
2022/04/12,390340
2022/04/13,388949
2022/04/14,388621
2022/04/15,388084
2022/04/16,387543
2022/04/17,386678
2022/04/18,386154
2022/04/19,387753
2022/04/20,389564
2022/04/21,388785
2022/04/22,388603
2022/04/23,387920
2022/04/24,387660
2022/04/25,387316
2022/04/26,386959
2022/04/27,386830
2022/04/28,386728
2022/04/29,386498
2022/04/30,386626
2022/05/01,385555
2022/05/02,384241
2022/05/03,382844
2022/05/04,382367
2022/05/05,382812
2022/05/06,382405
2022/05/07,381836
2022/05/08,381840
2022/05/09,381783
2022/05/10,381991
2022/05/11,380990
2022/05/12,382723
2022/05/13,385054
2022/05/14,384879
2022/05/15,384534
2022/05/16,384628
2022/05/17,384377
2022/05/18,385411
2022/05/19,385066
2022/05/20,384475
2022/05/21,384241
2022/05/22,383548
2022/05/23,382794
2022/05/24,382414
2022/05/25,381469
2022/05/26,379860
2022/05/27,378670
2022/05/28,378468
2022/05/29,377977
2022/05/30,376412
2022/05/31,376341
2022/06/01,375353
2022/06/02,373676
2022/06/03,372165
2022/06/04,370485
2022/06/05,368756
2022/06/06,367657
2022/06/07,366313
2022/06/08,364614
2022/06/09,363419
2022/06/10,362913
2022/06/11,362265
2022/06/12,361108
2022/06/13,359953
2022/06/14,358893
2022/06/15,357875
2022/06/16,357623
2022/06/17,357909
2022/06/18,357038
2022/06/19,356385
2022/06/20,355800
2022/06/21,355103
2022/06/22,354244
2022/06/23,353323
2022/06/24,352853
2022/06/25,351367
2022/06/26,349670
2022/06/27,349051
2022/06/28,347989
2022/06/29,346981
2022/06/30,346177
2022/07/01,346579
2022/07/02,347429
2022/07/03,347581
2022/07/04,347717
2022/07/05,347884
2022/07/06,348203
2022/07/07,348757
2022/07/08,349073
2022/07/09,349540
2022/07/10,350095
2022/07/11,349987
2022/07/12,349945
2022/07/13,350700
2022/07/14,351869
2022/07/15,353705
2022/07/16,356351
2022/07/17,358287
2022/07/18,358925
2022/07/19,359225
2022/07/20,359837
2022/07/21,360782
2022/07/22,362099
2022/07/23,362629
2022/07/24,362985
2022/07/25,365937
2022/07/26,379019
2022/07/27,379657
2022/07/28,379766
2022/07/29,380553
2022/07/30,381444
2022/07/31,382264
2022/08/01,386045
2022/08/02,386895
2022/08/03,388224
2022/08/04,395414
2022/08/05,396326
2022/08/06,397319
2022/08/07,398267
2022/08/08,398191
2022/08/09,397727
2022/08/10,397398
2022/08/11,396425
2022/08/12,396202
2022/08/13,395959
2022/08/14,395453
2022/08/15,394643
2022/08/16,394398
2022/08/17,394338
2022/08/18,394499
2022/08/19,393801
2022/08/20,392994
2022/08/21,392701
2022/08/22,391736
2022/08/23,390874
2022/08/24,390058
2022/08/25,389572
2022/08/26,388620
2022/08/27,387992
2022/08/28,387101
2022/08/29,386070
2022/08/30,384783
2022/08/31,383522
2022/09/01,382808
2022/09/02,382618
2022/09/03,382927
2022/09/04,384609
2022/09/05,384774
2022/09/06,384324
2022/09/07,383381
2022/09/08,383050
2022/09/09,382999
2022/09/10,382490
2022/09/11,381889
2022/09/12,381074
2022/09/13,380826
2022/09/14,381068
2022/09/15,382144
2022/09/16,383470
2022/09/17,387535
2022/09/18,387746
2022/09/19,387413
2022/09/20,387181
2022/09/21,386587
2022/09/22,386385
2022/09/23,386575
2022/09/24,387507
2022/09/25,387538
2022/09/26,387706
2022/09/27,389103
2022/09/28,388388
2022/09/29,388269
2022/09/30,387949
2022/10/01,387417
2022/10/02,386838
2022/10/03,385851
2022/10/04,385210
2022/10/05,385116
2022/10/06,385914
2022/10/07,386473
2022/10/08,387891
2022/10/09,389807
2022/10/10,391427
2022/10/11,392548
2022/10/12,392977
2022/10/13,392588
2022/10/14,391847
2022/10/15,391859
2022/10/16,390945
2022/10/17,389802
2022/10/18,388235
2022/10/19,386997
2022/10/20,386621
2022/10/21,386204
2022/10/22,384873
2022/10/23,383933
2022/10/24,383216
2022/10/25,382242
2022/10/26,381999
2022/10/27,382007
2022/10/28,380982
2022/10/29,379981
2022/10/30,378913
2022/10/31,378187
2022/11/01,377789
2022/11/02,376568
2022/11/03,376037
2022/11/04,374750
2022/11/05,373751
2022/11/06,372183
2022/11/07,371743
2022/11/08,370888
2022/11/09,370675
2022/11/10,370020
2022/11/11,369211
2022/11/12,368335
2022/11/13,367046
2022/11/14,366550
2022/11/15,366577
2022/11/16,366431
2022/11/17,366737
2022/11/18,366437
2022/11/19,365455
2022/11/20,363932
2022/11/21,362492
2022/11/22,361187
2022/11/23,360608
2022/11/24,360763
2022/11/25,361382
2022/11/26,361328
2022/11/27,360620
2022/11/28,362037
2022/11/29,362368
