Date,fee_to_reward14trxUSD
2019/05/03,-1.927
2019/05/04,-2.111
2019/05/05,-2.267
2019/05/06,-2.367
2019/05/07,-2.393
2019/05/08,-2.39
2019/05/09,-2.368
2019/05/10,-2.314
2019/05/11,-2.261
2019/05/12,-2.208
2019/05/13,-2.115
2019/05/14,-1.959
2019/05/15,-1.705
2019/05/16,-1.279
2019/05/17,-0.826
2019/05/18,-0.454
2019/05/19,-0.191
2019/05/20,0.028
2019/05/21,0.16
2019/05/22,0.306
2019/05/23,0.413
2019/05/24,0.507
2019/05/25,0.517
2019/05/26,0.432
2019/05/27,0.406
2019/05/28,0.414
2019/05/29,0.448
2019/05/30,0.534
2019/05/31,0.608
2019/06/01,0.66
2019/06/02,0.618
2019/06/03,0.565
2019/06/04,0.508
2019/06/05,0.441
2019/06/06,0.358
2019/06/07,0.253
2019/06/08,0.255
2019/06/09,0.166
2019/06/10,0.188
2019/06/11,0.219
2019/06/12,0.165
2019/06/13,0.059
2019/06/14,-0.027
2019/06/15,-0.036
2019/06/16,-0.106
2019/06/17,-0.072
2019/06/18,-0.074
2019/06/19,-0.057
2019/06/20,0.055
2019/06/21,0.071
2019/06/22,0.01
2019/06/23,-0.091
2019/06/24,-0.178
2019/06/25,-0.151
2019/06/26,-0.06
2019/06/27,0.092
2019/06/28,0.276
2019/06/29,0.358
2019/06/30,0.364
2019/07/01,0.448
2019/07/02,0.498
2019/07/03,0.452
2019/07/04,0.328
2019/07/05,0.219
2019/07/06,0.095
2019/07/07,-0.101
2019/07/08,-0.233
2019/07/09,-0.356
2019/07/10,-0.493
2019/07/11,-0.487
2019/07/12,-0.516
2019/07/13,-0.61
2019/07/14,-0.712
2019/07/15,-0.76
2019/07/16,-0.552
2019/07/17,-0.299
2019/07/18,-0.184
2019/07/19,-0.066
2019/07/20,-0.091
2019/07/21,-0.212
2019/07/22,-0.372
2019/07/23,-0.538
2019/07/24,-0.53
2019/07/25,-0.406
2019/07/26,-0.375
2019/07/27,-0.416
2019/07/28,-0.535
2019/07/29,-0.659
2019/07/30,-0.771
2019/07/31,-0.851
2019/08/01,-0.77
2019/08/02,-0.682
2019/08/03,-0.554
2019/08/04,-0.549
2019/08/05,-0.574
2019/08/06,-0.6
2019/08/07,-0.64
2019/08/08,-0.674
2019/08/09,-0.692
2019/08/10,-0.745
2019/08/11,-0.832
2019/08/12,-0.892
2019/08/13,-0.953
2019/08/14,-0.968
2019/08/15,-0.906
2019/08/16,-0.854
2019/08/17,-0.86
2019/08/18,-0.897
2019/08/19,-0.864
2019/08/20,-0.778
2019/08/21,-0.613
2019/08/22,-0.432
2019/08/23,-0.27
2019/08/24,-0.158
2019/08/25,-0.026
2019/08/26,0.177
2019/08/27,0.348
2019/08/28,0.49
2019/08/29,0.606
2019/08/30,0.692
2019/08/31,0.725
2019/09/01,0.719
2019/09/02,0.746
2019/09/03,0.792
2019/09/04,0.839
2019/09/05,0.94
2019/09/06,1.099
2019/09/07,1.259
2019/09/08,1.433
2019/09/09,1.648
2019/09/10,1.912
2019/09/11,2.157
2019/09/12,2.404
2019/09/13,2.592
2019/09/14,2.751
2019/09/15,2.878
2019/09/16,2.976
2019/09/17,3.122
2019/09/18,3.29
2019/09/19,3.509
2019/09/20,3.719
2019/09/21,3.793
2019/09/22,3.685
2019/09/23,3.588
2019/09/24,3.557
2019/09/25,3.554
2019/09/26,3.464
2019/09/27,3.326
2019/09/28,3.15
2019/09/29,2.932
2019/09/30,2.665
2019/10/01,2.252
2019/10/02,1.766
2019/10/03,1.298
2019/10/04,0.825
2019/10/05,0.352
2019/10/06,-0.108
2019/10/07,-0.528
2019/10/08,-0.898
2019/10/09,-1.197
2019/10/10,-1.454
2019/10/11,-1.679
2019/10/12,-1.891
2019/10/13,-2.09
2019/10/14,-2.251
2019/10/15,-2.376
2019/10/16,-2.469
2019/10/17,-2.538
2019/10/18,-2.577
2019/10/19,-2.604
2019/10/20,-2.61
2019/10/21,-2.588
2019/10/22,-2.523
2019/10/23,-2.391
2019/10/24,-2.242
2019/10/25,-2.071
2019/10/26,-1.891
2019/10/27,-1.746
2019/10/28,-1.599
2019/10/29,-1.443
2019/10/30,-1.284
2019/10/31,-1.135
2019/11/01,-1.017
2019/11/02,-0.96
2019/11/03,-0.939
2019/11/04,-0.911
2019/11/05,-0.867
2019/11/06,-0.83
2019/11/07,-0.717
2019/11/08,-0.621
2019/11/09,-0.575
2019/11/10,-0.564
2019/11/11,-0.534
2019/11/12,-0.499
2019/11/13,-0.457
2019/11/14,-0.414
2019/11/15,-0.374
2019/11/16,-0.381
2019/11/17,-0.412
2019/11/18,-0.411
2019/11/19,-0.375
2019/11/20,-0.322
2019/11/21,-0.168
2019/11/22,0.222
2019/11/23,0.437
2019/11/24,0.523
2019/11/25,0.762
2019/11/26,0.988
2019/11/27,1.122
2019/11/28,1.188
2019/11/29,1.164
2019/11/30,1.051
2019/12/01,0.93
2019/12/02,0.81
2019/12/03,0.664
2019/12/04,0.533
2019/12/05,0.386
2019/12/06,0.214
2019/12/07,0.004
2019/12/08,-0.24
2019/12/09,-0.444
2019/12/10,-0.599
2019/12/11,-0.712
2019/12/12,-0.791
2019/12/13,-0.842
2019/12/14,-0.886
2019/12/15,-0.918
2019/12/16,-0.874
2019/12/17,-0.694
2019/12/18,-0.475
2019/12/19,-0.294
2019/12/20,-0.143
2019/12/21,-0.075
2019/12/22,-0.073
2019/12/23,-0.052
2019/12/24,-0.057
2019/12/25,-0.084
2019/12/26,-0.12
2019/12/27,-0.168
2019/12/28,-0.25
2019/12/29,-0.354
2019/12/30,-0.435
2019/12/31,-0.495
2020/01/01,-0.568
2020/01/02,-0.672
2020/01/03,-0.79
2020/01/04,-0.94
2020/01/05,-1.105
2020/01/06,-1.233
2020/01/07,-1.329
2020/01/08,-1.365
2020/01/09,-1.393
2020/01/10,-1.384
2020/01/11,-1.392
2020/01/12,-1.422
2020/01/13,-1.434
2020/01/14,-1.384
2020/01/15,-1.305
2020/01/16,-1.24
2020/01/17,-1.174
2020/01/18,-1.121
2020/01/19,-1.087
2020/01/20,-1.08
2020/01/21,-1.102
2020/01/22,-1.153
2020/01/23,-1.219
2020/01/24,-1.293
2020/01/25,-1.403
2020/01/26,-1.529
2020/01/27,-1.636
2020/01/28,-1.704
2020/01/29,-1.737
2020/01/30,-1.714
2020/01/31,-1.653
2020/02/01,-1.584
2020/02/02,-1.514
2020/02/03,-1.408
2020/02/04,-1.258
2020/02/05,-1.024
2020/02/06,-0.714
2020/02/07,-0.356
2020/02/08,-0.047
2020/02/09,0.188
2020/02/10,0.38
2020/02/11,0.557
2020/02/12,0.817
2020/02/13,1.092
2020/02/14,1.341
2020/02/15,1.535
2020/02/16,1.701
2020/02/17,1.803
2020/02/18,1.831
2020/02/19,1.826
2020/02/20,1.8
2020/02/21,1.671
2020/02/22,1.457
2020/02/23,1.234
2020/02/24,1.044
2020/02/25,0.906
2020/02/26,0.907
2020/02/27,0.915
2020/02/28,0.899
2020/02/29,0.798
2020/03/01,0.658
2020/03/02,0.503
2020/03/03,0.355
2020/03/04,0.219
2020/03/05,0.134
2020/03/06,0.06
2020/03/07,-0.02
2020/03/08,-0.006
2020/03/09,0.154
2020/03/10,0.276
2020/03/11,0.404
2020/03/12,2.041
2020/03/13,4.287
2020/03/14,5.405
2020/03/15,5.698
2020/03/16,5.843
2020/03/17,5.615
2020/03/18,5.132
2020/03/19,4.622
2020/03/20,4.071
2020/03/21,3.455
2020/03/22,2.83
2020/03/23,2.256
2020/03/24,1.733
2020/03/25,1.258
2020/03/26,0.83
2020/03/27,0.438
2020/03/28,0.06
2020/03/29,-0.311
2020/03/30,-0.627
2020/03/31,-0.881
2020/04/01,-1.097
2020/04/02,-1.257
2020/04/03,-1.383
2020/04/04,-1.516
2020/04/05,-1.653
2020/04/06,-1.693
2020/04/07,-1.677
2020/04/08,-1.642
2020/04/09,-1.601
2020/04/10,-1.544
2020/04/11,-1.521
2020/04/12,-1.53
2020/04/13,-1.511
2020/04/14,-1.457
2020/04/15,-1.391
2020/04/16,-1.243
2020/04/17,-1.101
2020/04/18,-0.951
2020/04/19,-0.824
2020/04/20,-0.658
2020/04/21,-0.472
2020/04/22,-0.283
2020/04/23,-0.087
2020/04/24,0.096
2020/04/25,0.221
2020/04/26,0.326
2020/04/27,0.42
2020/04/28,0.481
2020/04/29,0.657
2020/04/30,1.004
2020/05/01,1.218
2020/05/02,1.27
2020/05/03,1.245
2020/05/04,1.221
2020/05/05,1.213
2020/05/06,1.277
2020/05/07,1.451
2020/05/08,1.667
2020/05/09,1.826
2020/05/10,2.142
2020/05/11,2.427
2020/05/12,2.713
2020/05/13,3.076
2020/05/14,3.539
2020/05/15,3.875
2020/05/16,4.009
2020/05/17,4.019
2020/05/18,4.066
2020/05/19,4.062
2020/05/20,4.067
2020/05/21,4.192
2020/05/22,4.205
2020/05/23,3.99
2020/05/24,3.728
2020/05/25,3.527
2020/05/26,3.367
2020/05/27,3.253
2020/05/28,3.159
2020/05/29,3.023
2020/05/30,2.852
2020/05/31,2.614
2020/06/01,2.378
2020/06/02,2.185
2020/06/03,1.966
2020/06/04,1.754
2020/06/05,1.561
2020/06/06,1.414
2020/06/07,1.324
2020/06/08,1.276
2020/06/09,1.238
2020/06/10,1.233
2020/06/11,1.243
2020/06/12,1.221
2020/06/13,1.122
2020/06/14,0.948
2020/06/15,0.859
2020/06/16,0.815
2020/06/17,0.812
2020/06/18,0.81
2020/06/19,0.829
2020/06/20,0.806
2020/06/21,0.756
2020/06/22,0.776
2020/06/23,0.87
2020/06/24,1.013
2020/06/25,1.142
2020/06/26,1.228
2020/06/27,1.266
2020/06/28,1.256
2020/06/29,1.242
2020/06/30,1.289
2020/07/01,1.343
2020/07/02,1.37
2020/07/03,1.38
2020/07/04,1.316
2020/07/05,1.19
2020/07/06,1.081
2020/07/07,0.988
2020/07/08,0.966
2020/07/09,0.964
2020/07/10,0.924
2020/07/11,0.833
2020/07/12,0.7
2020/07/13,0.65
2020/07/14,0.62
2020/07/15,0.639
2020/07/16,0.708
2020/07/17,0.812
2020/07/18,0.905
2020/07/19,1.007
2020/07/20,1.168
2020/07/21,1.363
2020/07/22,1.56
2020/07/23,1.774
2020/07/24,1.965
2020/07/25,2.151
2020/07/26,2.275
2020/07/27,2.422
2020/07/28,2.487
2020/07/29,2.498
2020/07/30,2.455
2020/07/31,2.398
2020/08/01,2.283
2020/08/02,2.166
2020/08/03,2.03
2020/08/04,1.854
2020/08/05,1.647
2020/08/06,1.441
2020/08/07,1.292
2020/08/08,1.163
2020/08/09,1.084
2020/08/10,1.122
2020/08/11,1.249
2020/08/12,1.546
2020/08/13,1.946
2020/08/14,2.331
2020/08/15,2.555
2020/08/16,2.629
2020/08/17,2.616
2020/08/18,2.572
2020/08/19,2.51
2020/08/20,2.409
2020/08/21,2.336
2020/08/22,2.2
2020/08/23,1.995
2020/08/24,1.78
2020/08/25,1.578
2020/08/26,1.366
2020/08/27,1.163
2020/08/28,0.967
2020/08/29,0.8
2020/08/30,0.77
2020/08/31,0.849
2020/09/01,1.081
2020/09/02,1.402
2020/09/03,1.724
2020/09/04,1.935
2020/09/05,2.077
2020/09/06,2.066
2020/09/07,1.94
2020/09/08,1.732
2020/09/09,1.502
2020/09/10,1.319
2020/09/11,1.149
2020/09/12,0.952
2020/09/13,0.758
2020/09/14,0.637
2020/09/15,0.556
2020/09/16,0.482
2020/09/17,0.557
2020/09/18,0.672
2020/09/19,0.73
2020/09/20,0.711
2020/09/21,0.668
2020/09/22,0.604
2020/09/23,0.508
2020/09/24,0.376
2020/09/25,0.218
2020/09/26,0.028
2020/09/27,-0.171
2020/09/28,-0.331
2020/09/29,-0.433
2020/09/30,-0.516
2020/10/01,-0.607
2020/10/02,-0.705
2020/10/03,-0.827
2020/10/04,-0.949
2020/10/05,-1.056
2020/10/06,-1.124
2020/10/07,-1.188
2020/10/08,-1.251
2020/10/09,-1.313
2020/10/10,-1.395
2020/10/11,-1.509
2020/10/12,-1.594
2020/10/13,-1.653
2020/10/14,-1.687
2020/10/15,-1.699
2020/10/16,-1.712
2020/10/17,-1.782
2020/10/18,-1.884
2020/10/19,-1.966
2020/10/20,-2.018
2020/10/21,-2.01
2020/10/22,-1.974
2020/10/23,-1.935
2020/10/24,-1.96
2020/10/25,-2.021
2020/10/26,-2.044
2020/10/27,-2.068
2020/10/28,-2.041
2020/10/29,-1.965
2020/10/30,-1.864
2020/10/31,-1.807
2020/11/01,-1.801
2020/11/02,-1.746
2020/11/03,-1.697
2020/11/04,-1.676
2020/11/05,-1.64
2020/11/06,-1.556
2020/11/07,-1.452
2020/11/08,-1.423
2020/11/09,-1.397
2020/11/10,-1.346
2020/11/11,-1.278
2020/11/12,-1.185
2020/11/13,-1.077
2020/11/14,-1.04
2020/11/15,-1.048
2020/11/16,-1.032
2020/11/17,-0.898
2020/11/18,-0.674
2020/11/19,-0.503
2020/11/20,-0.311
2020/11/21,-0.123
2020/11/22,0.054
2020/11/23,0.251
2020/11/24,0.489
2020/11/25,0.652
2020/11/26,0.895
2020/11/27,0.966
2020/11/28,0.867
2020/11/29,0.65
2020/11/30,0.54
2020/12/01,0.519
2020/12/02,0.437
2020/12/03,0.33
2020/12/04,0.236
2020/12/05,0.091
2020/12/06,-0.082
2020/12/07,-0.217
2020/12/08,-0.27
2020/12/09,-0.261
2020/12/10,-0.239
2020/12/11,-0.188
2020/12/12,-0.194
2020/12/13,-0.227
2020/12/14,-0.209
2020/12/15,-0.092
2020/12/16,0.076
2020/12/17,0.391
2020/12/18,0.635
2020/12/19,0.783
2020/12/20,0.804
2020/12/21,0.844
2020/12/22,0.865
2020/12/23,0.963
2020/12/24,1.051
2020/12/25,1.136
2020/12/26,1.155
2020/12/27,1.193
2020/12/28,1.266
2020/12/29,1.337
2020/12/30,1.432
2020/12/31,1.502
2021/01/01,1.472
2021/01/02,1.441
2021/01/03,1.489
2021/01/04,1.674
2021/01/05,1.825
2021/01/06,1.922
2021/01/07,1.985
2021/01/08,2.021
2021/01/09,1.963
2021/01/10,1.836
2021/01/11,1.816
2021/01/12,1.71
2021/01/13,1.518
2021/01/14,1.308
2021/01/15,1.101
2021/01/16,0.893
2021/01/17,0.66
2021/01/18,0.443
2021/01/19,0.292
2021/01/20,0.161
2021/01/21,0.099
2021/01/22,0.093
2021/01/23,0.062
2021/01/24,0.015
2021/01/25,0.003
2021/01/26,-0.021
2021/01/27,-0.034
2021/01/28,-0.043
2021/01/29,0.009
2021/01/30,0.064
2021/01/31,0.145
2021/02/01,0.268
2021/02/02,0.429
2021/02/03,0.606
2021/02/04,0.827
2021/02/05,1.07
2021/02/06,1.256
2021/02/07,1.37
2021/02/08,1.462
2021/02/09,1.557
2021/02/10,1.633
2021/02/11,1.652
2021/02/12,1.635
2021/02/13,1.603
2021/02/14,1.524
2021/02/15,1.437
2021/02/16,1.347
2021/02/17,1.256
2021/02/18,1.177
2021/02/19,1.109
2021/02/20,1.057
2021/02/21,0.972
2021/02/22,0.927
2021/02/23,0.952
2021/02/24,0.951
2021/02/25,0.914
2021/02/26,0.848
2021/02/27,0.731
2021/02/28,0.582
2021/03/01,0.419
2021/03/02,0.26
2021/03/03,0.116
2021/03/04,-0.027
2021/03/05,-0.138
2021/03/06,-0.263
2021/03/07,-0.356
2021/03/08,-0.42
2021/03/09,-0.457
2021/03/10,-0.48
2021/03/11,-0.491
2021/03/12,-0.462
2021/03/13,-0.411
2021/03/14,-0.36
2021/03/15,-0.279
2021/03/16,-0.186
2021/03/17,-0.083
2021/03/18,0.013
2021/03/19,0.085
2021/03/20,0.122
2021/03/21,0.13
2021/03/22,0.156
2021/03/23,0.176
2021/03/24,0.199
2021/03/25,0.227
2021/03/26,0.23
2021/03/27,0.192
2021/03/28,0.132
2021/03/29,0.081
2021/03/30,0.051
2021/03/31,0.066
2021/04/01,0.104
2021/04/02,0.145
2021/04/03,0.16
2021/04/04,0.123
2021/04/05,0.084
2021/04/06,0.052
2021/04/07,0.027
2021/04/08,-0.019
2021/04/09,-0.081
2021/04/10,-0.168
2021/04/11,-0.286
2021/04/12,-0.395
2021/04/13,-0.481
2021/04/14,-0.528
2021/04/15,-0.582
2021/04/16,-0.57
2021/04/17,-0.532
2021/04/18,-0.466
2021/04/19,-0.365
2021/04/20,-0.202
2021/04/21,-0.049
2021/04/22,0.072
2021/04/23,0.148
2021/04/24,0.121
2021/04/25,0.005
2021/04/26,-0.151
2021/04/27,-0.321
2021/04/28,-0.477
2021/04/29,-0.621
2021/04/30,-0.776
2021/05/01,-0.942
2021/05/02,-1.126
2021/05/03,-1.272
2021/05/04,-1.376
2021/05/05,-1.46
2021/05/06,-1.513
2021/05/07,-1.536
2021/05/08,-1.452
2021/05/09,-1.291
2021/05/10,-1.003
2021/05/11,-0.594
2021/05/12,-0.134
2021/05/13,0.263
2021/05/14,0.559
2021/05/15,0.725
2021/05/16,0.77
2021/05/17,0.758
2021/05/18,0.698
2021/05/19,0.736
2021/05/20,0.745
2021/05/21,0.708
2021/05/22,0.574
2021/05/23,0.463
2021/05/24,0.312
2021/05/25,0.114
2021/05/26,-0.113
2021/05/27,-0.369
2021/05/28,-0.631
2021/05/29,-0.906
2021/05/30,-1.189
2021/05/31,-1.456
2021/06/01,-1.705
2021/06/02,-1.928
2021/06/03,-2.12
2021/06/04,-2.298
2021/06/05,-2.483
2021/06/06,-2.677
2021/06/07,-2.849
2021/06/08,-2.974
2021/06/09,-3.075
2021/06/10,-3.164
2021/06/11,-3.23
2021/06/12,-3.291
2021/06/13,-3.363
2021/06/14,-3.415
2021/06/15,-3.442
2021/06/16,-3.449
2021/06/17,-3.431
2021/06/18,-3.39
2021/06/19,-3.365
2021/06/20,-3.339
2021/06/21,-3.177
2021/06/22,-2.856
2021/06/23,-2.59
2021/06/24,-2.384
2021/06/25,-2.193
2021/06/26,-2.081
2021/06/27,-2.003
2021/06/28,-1.919
2021/06/29,-1.825
2021/06/30,-1.693
2021/07/01,-1.574
2021/07/02,-1.507
2021/07/03,-1.494
2021/07/04,-1.532
2021/07/05,-1.566
2021/07/06,-1.388
2021/07/07,-1.115
2021/07/08,-0.806
2021/07/09,-0.546
2021/07/10,-0.418
2021/07/11,-0.415
2021/07/12,-0.376
2021/07/13,-0.284
2021/07/14,-0.076
2021/07/15,0.194
2021/07/16,0.472
2021/07/17,0.65
2021/07/18,0.741
2021/07/19,0.779
2021/07/20,0.812
2021/07/21,0.779
2021/07/22,0.751
2021/07/23,0.71
2021/07/24,0.607
2021/07/25,0.465
2021/07/26,0.438
2021/07/27,0.459
2021/07/28,0.537
2021/07/29,0.591
2021/07/30,0.665
2021/07/31,0.732
2021/08/01,0.797
2021/08/02,0.877
2021/08/03,0.99
2021/08/04,1.098
2021/08/05,1.257
2021/08/06,1.394
2021/08/07,1.511
2021/08/08,1.579
2021/08/09,1.637
2021/08/10,1.695
2021/08/11,1.77
2021/08/12,1.817
2021/08/13,1.838
2021/08/14,1.809
2021/08/15,1.74
2021/08/16,1.681
2021/08/17,1.614
2021/08/18,1.523
2021/08/19,1.398
2021/08/20,1.087
2021/08/21,0.663
2021/08/22,0.184
2021/08/23,-0.288
2021/08/24,-0.725
2021/08/25,-1.119
2021/08/26,-1.469
2021/08/27,-1.773
2021/08/28,-2.051
2021/08/29,-2.292
2021/08/30,-2.478
2021/08/31,-2.62
2021/09/01,-2.725
2021/09/02,-2.811
2021/09/03,-2.843
2021/09/04,-2.848
2021/09/05,-2.837
2021/09/06,-2.813
2021/09/07,-2.719
2021/09/08,-2.597
2021/09/09,-2.459
2021/09/10,-2.347
2021/09/11,-2.305
2021/09/12,-2.323
2021/09/13,-2.329
2021/09/14,-2.347
2021/09/15,-2.377
2021/09/16,-2.391
2021/09/17,-2.418
2021/09/18,-2.477
2021/09/19,-2.534
2021/09/20,-2.536
2021/09/21,-2.494
2021/09/22,-2.46
2021/09/23,-2.417
2021/09/24,-2.374
2021/09/25,-2.376
2021/09/26,-2.347
2021/09/27,-2.287
2021/09/28,-2.21
2021/09/29,-2.139
2021/09/30,-2.026
2021/10/01,-1.921
2021/10/02,-1.856
2021/10/03,-1.824
2021/10/04,-1.751
2021/10/05,-1.59
2021/10/06,-1.365
2021/10/07,-1.055
2021/10/08,-0.785
2021/10/09,-0.639
2021/10/10,-0.553
2021/10/11,-0.463
2021/10/12,-0.398
2021/10/13,-0.346
2021/10/14,-0.253
2021/10/15,-0.091
2021/10/16,-0.035
2021/10/17,-0.055
2021/10/18,-0.071
2021/10/19,-0.113
2021/10/20,-0.169
2021/10/21,-0.187
2021/10/22,-0.209
2021/10/23,-0.265
2021/10/24,-0.32
2021/10/25,-0.334
2021/10/26,-0.281
2021/10/27,-0.089
2021/10/28,0.186
2021/10/29,0.471
2021/10/30,0.739
2021/10/31,0.942
2021/11/01,1.091
2021/11/02,1.228
2021/11/03,1.343
2021/11/04,1.405
2021/11/05,1.405
2021/11/06,1.333
2021/11/07,1.181
2021/11/08,1.049
2021/11/09,0.964
2021/11/10,0.922
2021/11/11,0.901
2021/11/12,0.865
2021/11/13,0.792
2021/11/14,0.665
2021/11/15,0.573
2021/11/16,0.507
2021/11/17,0.424
2021/11/18,0.356
2021/11/19,0.265
2021/11/20,0.134
2021/11/21,-0.005
2021/11/22,-0.102
2021/11/23,-0.162
2021/11/24,-0.191
2021/11/25,-0.207
2021/11/26,-0.206
2021/11/27,-0.218
2021/11/28,-0.263
2021/11/29,-0.304
2021/11/30,-0.317
2021/12/01,-0.326
2021/12/02,-0.341
2021/12/03,-0.372
2021/12/04,-0.339
2021/12/05,-0.36
2021/12/06,-0.377
2021/12/07,-0.417
2021/12/08,-0.484
2021/12/09,-0.562
2021/12/10,-0.613
2021/12/11,-0.704
2021/12/12,-0.828
2021/12/13,-0.917
2021/12/14,-1.003
2021/12/15,-1.066
2021/12/16,-1.122
2021/12/17,-1.16
2021/12/18,-1.233
2021/12/19,-1.303
2021/12/20,-1.355
2021/12/21,-1.408
2021/12/22,-1.443
2021/12/23,-1.456
2021/12/24,-1.459
2021/12/25,-1.471
2021/12/26,-1.514
2021/12/27,-1.534
2021/12/28,-1.505
2021/12/29,-1.415
2021/12/30,-1.309
2021/12/31,-1.221
2022/01/01,-1.178
2022/01/02,-1.137
2022/01/03,-1.091
2022/01/04,-1
2022/01/05,-0.845
2022/01/06,-0.68
2022/01/07,-0.486
2022/01/08,-0.347
2022/01/09,-0.25
2022/01/10,-0.101
2022/01/11,0.05
2022/01/12,0.219
2022/01/13,0.336
2022/01/14,0.422
2022/01/15,0.422
2022/01/16,0.369
2022/01/17,0.329
2022/01/18,0.278
2022/01/19,0.244
2022/01/20,0.225
2022/01/21,0.299
2022/01/22,0.414
2022/01/23,0.434
2022/01/24,0.464
2022/01/25,0.449
2022/01/26,0.425
2022/01/27,0.402
2022/01/28,0.356
2022/01/29,0.279
2022/01/30,0.193
2022/01/31,0.093
2022/02/01,0.014
2022/02/02,-0.043
2022/02/03,-0.1
2022/02/04,-0.166
2022/02/05,-0.227
2022/02/06,-0.337
2022/02/07,-0.411
2022/02/08,-0.483
2022/02/09,-0.54
2022/02/10,-0.577
2022/02/11,-0.621
2022/02/12,-0.689
2022/02/13,-0.786
2022/02/14,-0.88
2022/02/15,-0.941
2022/02/16,-0.973
2022/02/17,-0.983
2022/02/18,-1.003
2022/02/19,-1.034
2022/02/20,-1.059
2022/02/21,-1.075
2022/02/22,-1.066
2022/02/23,-1.041
2022/02/24,-0.976
2022/02/25,-0.937
2022/02/26,-0.943
2022/02/27,-0.983
2022/02/28,-1.021
2022/03/01,-1.048
2022/03/02,-1.062
2022/03/03,-1.063
2022/03/04,-1.076
2022/03/05,-1.117
2022/03/06,-1.156
2022/03/07,-1.165
2022/03/08,-1.135
2022/03/09,-1.122
2022/03/10,-1.117
2022/03/11,-1.122
2022/03/12,-1.163
2022/03/13,-1.209
2022/03/14,-1.232
2022/03/15,-1.24
2022/03/16,-1.212
2022/03/17,-1.113
2022/03/18,-0.96
2022/03/19,-0.859
2022/03/20,-0.792
2022/03/21,-0.737
2022/03/22,-0.686
2022/03/23,-0.658
2022/03/24,-0.616
2022/03/25,-0.584
2022/03/26,-0.589
2022/03/27,-0.54
2022/03/28,-0.413
2022/03/29,-0.283
2022/03/30,-0.174
2022/03/31,-0.084
2022/04/01,-0.001
2022/04/02,0.088
2022/04/03,0.15
2022/04/04,0.234
2022/04/05,0.337
2022/04/06,0.409
2022/04/07,0.46
2022/04/08,0.468
2022/04/09,0.394
2022/04/10,0.297
2022/04/11,0.214
2022/04/12,0.13
2022/04/13,0.046
2022/04/14,0.005
2022/04/15,-0.079
2022/04/16,-0.159
2022/04/17,-0.251
2022/04/18,-0.311
2022/04/19,-0.348
2022/04/20,-0.331
2022/04/21,-0.296
2022/04/22,-0.258
2022/04/23,-0.286
2022/04/24,-0.348
2022/04/25,-0.346
2022/04/26,-0.355
2022/04/27,-0.353
2022/04/28,-0.338
2022/04/29,-0.299
2022/04/30,-0.26
2022/05/01,0.245
2022/05/02,0.552
2022/05/03,0.691
2022/05/04,0.732
2022/05/05,0.765
2022/05/06,0.737
2022/05/07,0.6
2022/05/08,0.417
2022/05/09,0.353
2022/05/10,0.375
2022/05/11,0.686
2022/05/12,1.275
2022/05/13,1.649
2022/05/14,1.808
2022/05/15,1.758
2022/05/16,1.587
2022/05/17,1.353
2022/05/18,1.076
2022/05/19,0.798
2022/05/20,0.517
2022/05/21,0.233
2022/05/22,-0.058
2022/05/23,-0.315
2022/05/24,-0.537
2022/05/25,-0.727
2022/05/26,-0.845
2022/05/27,-0.919
2022/05/28,-1.022
2022/05/29,-1.142
2022/05/30,-1.22
2022/05/31,-1.232
2022/06/01,-1.222
2022/06/02,-1.218
2022/06/03,-1.198
2022/06/04,-1.153
2022/06/05,-1.11
2022/06/06,-1.048
2022/06/07,-0.946
2022/06/08,-0.814
2022/06/09,-0.688
2022/06/10,-0.578
2022/06/11,-0.485
2022/06/12,-0.4
2022/06/13,-0.037
2022/06/14,0.362
2022/06/15,0.763
2022/06/16,1.008
2022/06/17,1.128
2022/06/18,1.241
2022/06/19,1.283
2022/06/20,1.24
2022/06/21,1.163
2022/06/22,1.048
2022/06/23,0.93
2022/06/24,0.819
2022/06/25,0.66
2022/06/26,0.476
2022/06/27,0.308
2022/06/28,0.186
2022/06/29,0.144
2022/06/30,0.14
2022/07/01,0.096
2022/07/02,-0.018
2022/07/03,-0.17
2022/07/04,-0.318
2022/07/05,-0.444
2022/07/06,-0.539
2022/07/07,-0.611
2022/07/08,-0.678
2022/07/09,-0.742
2022/07/10,-0.822
2022/07/11,-0.869
2022/07/12,-0.893
2022/07/13,-0.877
2022/07/14,-0.845
2022/07/15,-0.809
2022/07/16,-0.76
2022/07/17,-0.734
2022/07/18,-0.679
2022/07/19,-0.592
2022/07/20,-0.508
2022/07/21,-0.444
2022/07/22,-0.419
2022/07/23,-0.444
2022/07/24,-0.501
2022/07/25,-0.533
2022/07/26,-0.56
2022/07/27,-0.542
2022/07/28,-0.496
2022/07/29,-0.453
2022/07/30,-0.457
2022/07/31,-0.497
2022/08/01,-0.493
2022/08/02,-0.487
2022/08/03,-0.501
2022/08/04,-0.536
2022/08/05,-0.586
2022/08/06,-0.667
2022/08/07,-0.757
2022/08/08,-0.8
2022/08/09,-0.806
2022/08/10,-0.741
2022/08/11,-0.666
2022/08/12,-0.612
2022/08/13,-0.595
2022/08/14,-0.597
2022/08/15,-0.566
2022/08/16,-0.567
2022/08/17,-0.571
2022/08/18,-0.595
2022/08/19,-0.567
2022/08/20,-0.568
2022/08/21,-0.598
2022/08/22,-0.599
2022/08/23,-0.597
2022/08/24,-0.59
2022/08/25,-0.568
2022/08/26,-0.517
