Date,mediantransactionvalue30trxUSD
2019/04/18,3.272
2019/04/19,3.297
2019/04/20,3.228
2019/04/21,3.092
2019/04/22,2.908
2019/04/23,2.694
2019/04/24,2.459
2019/04/25,2.213
2019/04/26,1.963
2019/04/27,1.713
2019/04/28,1.467
2019/04/29,1.225
2019/04/30,0.992
2019/05/01,0.766
2019/05/02,0.548
2019/05/03,0.34
2019/05/04,0.14
2019/05/05,-0.051
2019/05/06,-0.234
2019/05/07,-0.409
2019/05/08,-0.575
2019/05/09,-0.734
2019/05/10,-0.886
2019/05/11,-1.031
2019/05/12,-1.17
2019/05/13,-1.302
2019/05/14,-1.429
2019/05/15,-1.55
2019/05/16,-1.233
2019/05/17,-0.977
2019/05/18,-0.778
2019/05/19,-0.629
2019/05/20,-0.525
2019/05/21,-0.459
2019/05/22,-0.426
2019/05/23,-0.42
2019/05/24,-0.438
2019/05/25,-0.475
2019/05/26,-0.527
2019/05/27,-0.591
2019/05/28,-0.665
2019/05/29,-0.746
2019/05/30,-0.833
2019/05/31,-0.924
2019/06/01,-1.017
2019/06/02,-1.113
2019/06/03,-1.209
2019/06/04,-1.305
2019/06/05,-1.401
2019/06/06,-1.497
2019/06/07,-1.59
2019/06/08,-1.683
2019/06/09,-1.774
2019/06/10,-1.863
2019/06/11,-1.95
2019/06/12,-0.485
2019/06/13,0.729
2019/06/14,1.677
2019/06/15,2.37
2019/06/16,4.258
2019/06/17,5.534
2019/06/18,6.279
2019/06/19,6.608
2019/06/20,6.635
2019/06/21,6.456
2019/06/22,6.145
2019/06/23,5.756
2019/06/24,5.324
2019/06/25,4.876
2019/06/26,4.427
2019/06/27,3.988
2019/06/28,3.564
2019/06/29,3.159
2019/06/30,2.775
2019/07/01,2.412
2019/07/02,2.07
2019/07/03,1.748
2019/07/04,1.446
2019/07/05,1.161
2019/07/06,0.894
2019/07/07,0.642
2019/07/08,0.406
2019/07/09,0.183
2019/07/10,-0.028
2019/07/11,-0.226
2019/07/12,-0.414
2019/07/13,-0.591
2019/07/14,-0.759
2019/07/15,-0.918
2019/07/16,-1.069
2019/07/17,-1.212
2019/07/18,-1.348
2019/07/19,-1.478
2019/07/20,-1.602
2019/07/21,-1.72
2019/07/22,-1.832
2019/07/23,-1.94
2019/07/24,-2.042
2019/07/25,-2.141
2019/07/26,-2.235
2019/07/27,-2.325
2019/07/28,-2.412
2019/07/29,-2.495
2019/07/30,-2.575
2019/07/31,-2.651
2019/08/01,-2.725
2019/08/02,-2.796
2019/08/03,-2.865
2019/08/04,-2.931
2019/08/05,-2.995
2019/08/06,-3.056
2019/08/07,-3.116
2019/08/08,-3.173
2019/08/09,-3.229
2019/08/10,-3.282
2019/08/11,-3.334
2019/08/12,-3.384
2019/08/13,-3.433
2019/08/14,-3.48
2019/08/15,-3.526
2019/08/16,-3.571
2019/08/17,-3.614
2019/08/18,-3.656
2019/08/19,-3.696
2019/08/20,-3.736
2019/08/21,-3.774
2019/08/22,-3.811
2019/08/23,-3.848
2019/08/24,-3.883
2019/08/25,-3.918
2019/08/26,-3.951
2019/08/27,-3.984
2019/08/28,-4.016
2019/08/29,-4.047
2019/08/30,-4.077
2019/08/31,-4.106
2019/09/01,-4.135
2019/09/02,-4.163
2019/09/03,-4.191
2019/09/04,-4.217
2019/09/05,-4.243
2019/09/06,-4.269
2019/09/07,-4.294
2019/09/08,-4.318
2019/09/09,-4.342
2019/09/10,-4.366
2019/09/11,-4.388
2019/09/12,-4.411
2019/09/13,-4.433
2019/09/14,-4.454
2019/09/15,-4.475
2019/09/16,-4.496
2019/09/17,-4.516
2019/09/18,-4.535
2019/09/19,-4.555
2019/09/20,-4.574
2019/09/21,-4.592
2019/09/22,-4.61
2019/09/23,-4.628
2019/09/24,-4.646
2019/09/25,-4.663
2019/09/26,-4.68
2019/09/27,-4.696
2019/09/28,-4.713
2019/09/29,-4.728
2019/09/30,-4.744
2019/10/01,-4.759
2019/10/02,-4.775
2019/10/03,-4.789
2019/10/04,-4.804
2019/10/05,-4.818
2019/10/06,-4.832
2019/10/07,-4.846
2019/10/08,-4.86
2019/10/09,-4.873
2019/10/10,-4.886
2019/10/11,-4.899
2019/10/12,-4.912
2019/10/13,-4.925
2019/10/14,-4.937
2019/10/15,-4.949
2019/10/16,-4.961
2019/10/17,-4.973
2019/10/18,-4.984
2019/10/19,-4.996
2019/10/20,-5.007
2019/10/21,-5.018
2019/10/22,-5.029
2019/10/23,-5.039
2019/10/24,-5.05
2019/10/25,-5.06
2019/10/26,-5.071
2019/10/27,-5.081
2019/10/28,-5.091
2019/10/29,-5.1
2019/10/30,-5.11
2019/10/31,-5.12
2019/11/01,-5.129
2019/11/02,-5.138
2019/11/03,-5.147
2019/11/04,-5.156
2019/11/05,-5.165
2019/11/06,-5.174
2019/11/07,-5.183
2019/11/08,-5.191
2019/11/09,-5.2
2019/11/10,-5.208
2019/11/11,-5.216
2019/11/12,-5.224
2019/11/13,-5.232
2019/11/14,-5.24
2019/11/15,-5.248
2019/11/16,-5.255
2019/11/17,-5.263
2019/11/18,-5.271
2019/11/19,-5.278
2019/11/20,-5.285
2019/11/21,-5.292
2019/11/22,-5.3
2019/11/23,-5.307
2019/11/24,-5.314
2019/11/25,-5.32
2019/11/26,-5.327
2019/11/27,-5.334
2019/11/28,-5.341
2019/11/29,-5.347
2019/11/30,-5.354
2019/12/01,-5.36
2019/12/02,-5.366
2019/12/03,-5.372
2019/12/04,-5.379
2019/12/05,-5.385
2019/12/06,-5.391
2019/12/07,-5.397
2019/12/08,-5.403
2019/12/09,-5.409
2019/12/10,-5.414
2019/12/11,-5.42
2019/12/12,-5.426
2019/12/13,-5.431
2019/12/14,-5.437
2019/12/15,-5.442
2019/12/16,-5.448
2019/12/17,-5.453
2019/12/18,-5.458
2019/12/19,-5.464
2019/12/20,-5.469
2019/12/21,-5.474
2019/12/22,-5.479
2019/12/23,-5.484
2019/12/24,-5.489
2019/12/25,-5.494
2019/12/26,-5.499
2019/12/27,-5.504
2019/12/28,-5.508
2019/12/29,-5.513
2019/12/30,-5.518
2019/12/31,-5.522
2020/01/01,-5.527
2020/01/02,-5.531
2020/01/03,-5.536
2020/01/04,-5.54
2020/01/05,-5.545
2020/01/06,-5.549
2020/01/07,-5.554
2020/01/08,-5.558
2020/01/09,-5.562
2020/01/10,-5.566
2020/01/11,-5.57
2020/01/12,-5.575
2020/01/13,-5.579
2020/01/14,-5.583
2020/01/15,-5.587
2020/01/16,-5.591
2020/01/17,-5.595
2020/01/18,-5.598
2020/01/19,-5.602
2020/01/20,-5.606
2020/01/21,-5.61
2020/01/22,-5.614
2020/01/23,-5.617
2020/01/24,-5.621
2020/01/25,-5.625
2020/01/26,-5.628
2020/01/27,-5.632
2020/01/28,-5.636
2020/01/29,-5.639
2020/01/30,-5.643
2020/01/31,-5.646
2020/02/01,-5.65
2020/02/02,-5.653
2020/02/03,-5.656
2020/02/04,-5.66
2020/02/05,-5.663
2020/02/06,-5.666
2020/02/07,-5.67
2020/02/08,-5.673
2020/02/09,-5.676
2020/02/10,-5.679
2020/02/11,-5.683
2020/02/12,-5.686
2020/02/13,-5.689
2020/02/14,-5.692
2020/02/15,-5.695
2020/02/16,-5.698
2020/02/17,-5.701
2020/02/18,-5.704
2020/02/19,-5.707
2020/02/20,-5.71
2020/02/21,-5.713
2020/02/22,-5.716
2020/02/23,-5.719
2020/02/24,-5.722
2020/02/25,-5.724
2020/02/26,-5.727
2020/02/27,-5.73
2020/02/28,-5.733
2020/02/29,-5.735
2020/03/01,-5.738
2020/03/02,-5.741
2020/03/03,-5.744
2020/03/04,-5.746
2020/03/05,-5.749
2020/03/06,-5.752
2020/03/07,-5.754
2020/03/08,-5.757
2020/03/09,-5.759
2020/03/10,-5.762
2020/03/11,-5.764
2020/03/12,-5.767
2020/03/13,-5.769
2020/03/14,-5.772
2020/03/15,-5.774
2020/03/16,-5.777
2020/03/17,-5.779
2020/03/18,-5.782
2020/03/19,-5.784
2020/03/20,-5.786
2020/03/21,-5.789
2020/03/22,-5.791
2020/03/23,-5.793
2020/03/24,-5.796
2020/03/25,-5.798
2020/03/26,-5.8
2020/03/27,-5.803
2020/03/28,-5.805
2020/03/29,-5.807
2020/03/30,-5.809
2020/03/31,-5.811
2020/04/01,-5.814
2020/04/02,-5.816
2020/04/03,-5.818
2020/04/04,-5.82
2020/04/05,-5.822
2020/04/06,-5.824
2020/04/07,-5.826
2020/04/08,-5.828
2020/04/09,-5.831
2020/04/10,-5.833
2020/04/11,-5.835
2020/04/12,-5.837
2020/04/13,-5.839
2020/04/14,-5.841
2020/04/15,-5.843
2020/04/16,-5.845
2020/04/17,-5.847
2020/04/18,-5.849
2020/04/19,-5.85
2020/04/20,-5.852
2020/04/21,-5.854
2020/04/22,-5.856
2020/04/23,-5.858
2020/04/24,-5.86
2020/04/25,-5.862
2020/04/26,-5.864
2020/04/27,-5.866
2020/04/28,-5.867
2020/04/29,-5.869
2020/04/30,-5.871
2020/05/01,-5.873
2020/05/02,-5.875
2020/05/03,-5.876
2020/05/04,-5.878
2020/05/05,-5.88
2020/05/06,-5.882
2020/05/07,-5.883
2020/05/08,-5.885
2020/05/09,-5.887
2020/05/10,-5.888
2020/05/11,-5.89
2020/05/12,-5.892
2020/05/13,-5.893
2020/05/14,-5.895
2020/05/15,-5.897
2020/05/16,-5.898
2020/05/17,-5.9
2020/05/18,-5.902
2020/05/19,-5.903
2020/05/20,-5.905
2020/05/21,-5.906
2020/05/22,-5.908
2020/05/23,-5.91
2020/05/24,-5.911
2020/05/25,-5.913
2020/05/26,-5.914
2020/05/27,-5.916
2020/05/28,-5.917
2020/05/29,-5.919
2020/05/30,-5.92
2020/05/31,-5.922
2020/06/01,-5.923
2020/06/02,-5.925
2020/06/03,-5.926
2020/06/04,-5.928
2020/06/05,-5.929
2020/06/06,-5.931
2020/06/07,-5.932
2020/06/08,-5.934
2020/06/09,-5.935
2020/06/10,-5.936
2020/06/11,-5.938
2020/06/12,-5.939
2020/06/13,-5.941
2020/06/14,-5.942
2020/06/15,-5.943
2020/06/16,-5.945
2020/06/17,-5.946
2020/06/18,-5.948
2020/06/19,-5.949
2020/06/20,-5.95
2020/06/21,-5.952
2020/06/22,-5.953
2020/06/23,-5.954
2020/06/24,-5.956
2020/06/25,-5.957
2020/06/26,-5.958
2020/06/27,-5.96
2020/06/28,-5.961
2020/06/29,-5.962
2020/06/30,-5.963
2020/07/01,-5.965
2020/07/02,-5.966
2020/07/03,-5.967
2020/07/04,-5.968
2020/07/05,-5.97
2020/07/06,-5.971
2020/07/07,-5.972
2020/07/08,-5.973
2020/07/09,-5.975
2020/07/10,-5.976
2020/07/11,-5.977
2020/07/12,-5.978
2020/07/13,-5.979
2020/07/14,-5.981
2020/07/15,-5.982
2020/07/16,-5.983
2020/07/17,-5.984
2020/07/18,-5.985
2020/07/19,-5.986
2020/07/20,-5.988
2020/07/21,-5.989
2020/07/22,-5.99
2020/07/23,-5.991
2020/07/24,-5.992
2020/07/25,-5.993
2020/07/26,-5.994
2020/07/27,-5.995
2020/07/28,-5.997
2020/07/29,-5.998
2020/07/30,-5.999
2020/07/31,-6
2020/08/01,-6.001
2020/08/02,-6.002
2020/08/03,-6.003
2020/08/04,-6.004
2020/08/05,-6.005
2020/08/06,-6.006
2020/08/07,-6.007
2020/08/08,-6.008
2020/08/09,-6.009
2020/08/10,-6.011
2020/08/11,-6.012
2020/08/12,-6.013
2020/08/13,-6.014
2020/08/14,-6.015
2020/08/15,-6.016
2020/08/16,-6.017
2020/08/17,-6.018
2020/08/18,-6.019
2020/08/19,-6.02
2020/08/20,-6.021
2020/08/21,-6.022
2020/08/22,-6.023
2020/08/23,-6.024
2020/08/24,-6.025
2020/08/25,-6.026
2020/08/26,-6.027
2020/08/27,-6.028
2020/08/28,-6.028
2020/08/29,-6.029
2020/08/30,-6.03
2020/08/31,-6.031
2020/09/01,-6.032
2020/09/02,-6.033
2020/09/03,-6.034
2020/09/04,-6.035
2020/09/05,-6.036
2020/09/06,-6.037
2020/09/07,-6.038
2020/09/08,-6.039
2020/09/09,-6.04
2020/09/10,-6.041
2020/09/11,-6.041
2020/09/12,-6.042
2020/09/13,-6.043
2020/09/14,-6.044
2020/09/15,-6.045
2020/09/16,-6.046
2020/09/17,-6.047
2020/09/18,-6.048
2020/09/19,-6.049
2020/09/20,-6.049
2020/09/21,-6.05
2020/09/22,-6.051
2020/09/23,-6.052
2020/09/24,-6.053
2020/09/25,-6.054
2020/09/26,-6.055
2020/09/27,-6.055
2020/09/28,-6.056
2020/09/29,-6.057
2020/09/30,-6.058
2020/10/01,-6.059
2020/10/02,-6.06
2020/10/03,-6.06
2020/10/04,-6.061
2020/10/05,-6.062
2020/10/06,-6.063
2020/10/07,-6.064
2020/10/08,-6.064
2020/10/09,-6.065
2020/10/10,-6.066
2020/10/11,-6.067
2020/10/12,-6.068
2020/10/13,-6.068
2020/10/14,-6.069
2020/10/15,-6.07
2020/10/16,-6.071
2020/10/17,-6.071
2020/10/18,-6.072
2020/10/19,-6.073
2020/10/20,-6.074
2020/10/21,-6.075
2020/10/22,-6.075
2020/10/23,-6.076
2020/10/24,-6.077
2020/10/25,-6.078
2020/10/26,-6.078
2020/10/27,-6.079
2020/10/28,-6.08
2020/10/29,-6.081
2020/10/30,-6.081
2020/10/31,-6.082
2020/11/01,-6.083
2020/11/02,-6.083
2020/11/03,-6.084
2020/11/04,-6.085
2020/11/05,-6.086
2020/11/06,-6.086
2020/11/07,-6.087
2020/11/08,-6.088
2020/11/09,-6.088
2020/11/10,-6.089
2020/11/11,-6.09
2020/11/12,-6.091
2020/11/13,-6.091
2020/11/14,-6.092
2020/11/15,-6.093
2020/11/16,-6.093
2020/11/17,-6.094
2020/11/18,-6.095
2020/11/19,-6.095
2020/11/20,-6.096
2020/11/21,-6.097
2020/11/22,-6.097
2020/11/23,-6.098
2020/11/24,-6.099
2020/11/25,-6.099
2020/11/26,-6.1
2020/11/27,-6.101
2020/11/28,-6.101
2020/11/29,-6.102
2020/11/30,-6.103
2020/12/01,-6.103
2020/12/02,-6.104
2020/12/03,-6.105
2020/12/04,-6.105
2020/12/05,-6.106
2020/12/06,-6.107
2020/12/07,-6.107
2020/12/08,-6.108
2020/12/09,-6.108
2020/12/10,-6.109
2020/12/11,-6.11
2020/12/12,-6.11
2020/12/13,-6.111
2020/12/14,-6.112
2020/12/15,-6.112
2020/12/16,-6.113
2020/12/17,-6.113
2020/12/18,-6.114
2020/12/19,-6.115
2020/12/20,-6.115
2020/12/21,-6.116
2020/12/22,-6.116
2020/12/23,-6.117
2020/12/24,-6.118
2020/12/25,-6.118
2020/12/26,-6.119
2020/12/27,-6.119
2020/12/28,-6.12
2020/12/29,-6.121
2020/12/30,-6.121
2020/12/31,-6.122
2021/01/01,-6.122
2021/01/02,-6.123
2021/01/03,-6.123
2021/01/04,-6.124
2021/01/05,-6.125
2021/01/06,-6.125
2021/01/07,-6.126
2021/01/08,-6.126
2021/01/09,-6.127
2021/01/10,-6.127
2021/01/11,-6.128
2021/01/12,-6.129
2021/01/13,-6.129
2021/01/14,-6.13
2021/01/15,-6.13
2021/01/16,-6.131
2021/01/17,-6.131
2021/01/18,-6.132
2021/01/19,-6.132
2021/01/20,-6.133
2021/01/21,-6.133
2021/01/22,-6.134
2021/01/23,-6.135
2021/01/24,-6.135
2021/01/25,-6.136
2021/01/26,-6.136
2021/01/27,-6.137
2021/01/28,-6.137
2021/01/29,-6.138
2021/01/30,-6.138
2021/01/31,-6.139
2021/02/01,-6.139
2021/02/02,-6.14
2021/02/03,-6.14
2021/02/04,-6.141
2021/02/05,-6.141
2021/02/06,-6.142
2021/02/07,-6.142
2021/02/08,-6.143
2021/02/09,-6.143
2021/02/10,-6.144
2021/02/11,-6.144
2021/02/12,-6.145
2021/02/13,-6.145
2021/02/14,-6.146
2021/02/15,-6.146
2021/02/16,-6.147
2021/02/17,-6.147
2021/02/18,-6.148
2021/02/19,-6.148
2021/02/20,-6.149
2021/02/21,-6.149
2021/02/22,-6.15
2021/02/23,-6.15
2021/02/24,-6.151
2021/02/25,-6.151
2021/02/26,-6.152
2021/02/27,-6.152
2021/02/28,-6.153
2021/03/01,-6.153
2021/03/02,-6.154
2021/03/03,-6.154
2021/03/04,-6.155
2021/03/05,-6.155
2021/03/06,-6.156
2021/03/07,-6.156
2021/03/08,-6.157
2021/03/09,-6.157
2021/03/10,-6.157
2021/03/11,-6.158
2021/03/12,-6.158
2021/03/13,-6.159
2021/03/14,-6.159
2021/03/15,-6.16
2021/03/16,-6.16
2021/03/17,-6.161
2021/03/18,-6.161
2021/03/19,-6.162
2021/03/20,-6.162
2021/03/21,-6.162
2021/03/22,-6.163
2021/03/23,-6.163
2021/03/24,-6.164
2021/03/25,-6.164
2021/03/26,-6.165
2021/03/27,-6.165
2021/03/28,-6.166
2021/03/29,-6.166
2021/03/30,-6.166
2021/03/31,-6.167
2021/04/01,114179309186531696
2021/04/02,180.645
2021/04/03,87.097
2021/04/04,55.914
2021/04/05,40.323
2021/04/06,30.968
2021/04/07,24.731
2021/04/08,20.276
2021/04/09,16.935
2021/04/10,14.337
2021/04/11,12.258
2021/04/12,10.557
2021/04/13,9.14
2021/04/14,7.94
2021/04/15,6.912
2021/04/16,7.64
2021/04/17,13.03
2021/04/18,17.788
2021/04/19,22.621
2021/04/20,28.997
2021/04/21,30.291
2021/04/22,27.852
2021/04/23,24.446
2021/04/24,21.238
2021/04/25,18.366
2021/04/26,15.891
2021/04/27,13.786
2021/04/28,11.998
2021/04/29,10.471
2021/04/30,9.16
2021/05/01,8.025
2021/05/02,7.035
2021/05/03,6.167
2021/05/04,5.399
2021/05/05,4.716
2021/05/06,4.106
2021/05/07,3.557
2021/05/08,3.526
2021/05/09,3.926
2021/05/10,4.744
2021/05/11,6.392
2021/05/12,8.09
2021/05/13,9.148
2021/05/14,9.738
2021/05/15,9.925
2021/05/16,9.793
2021/05/17,9.355
2021/05/18,8.752
2021/05/19,8.073
2021/05/20,7.374
2021/05/21,6.685
2021/05/22,6.024
2021/05/23,5.4
2021/05/24,4.817
2021/05/25,4.274
2021/05/26,3.771
2021/05/27,3.305
2021/05/28,2.873
2021/05/29,2.482
2021/05/30,2.118
2021/05/31,1.781
2021/06/01,1.467
2021/06/02,1.174
2021/06/03,0.899
2021/06/04,0.641
2021/06/05,0.4
2021/06/06,0.173
2021/06/07,-0.04
2021/06/08,-0.241
2021/06/09,-0.43
2021/06/10,-0.609
2021/06/11,-0.778
2021/06/12,-0.938
2021/06/13,-1.089
2021/06/14,-1.233
2021/06/15,-1.37
2021/06/16,-1.499
2021/06/17,-1.623
2021/06/18,-1.741
2021/06/19,-1.853
2021/06/20,-1.96
2021/06/21,-2.063
2021/06/22,-2.161
2021/06/23,-2.255
2021/06/24,-2.345
2021/06/25,-2.431
2021/06/26,-2.514
2021/06/27,-2.593
2021/06/28,-2.637
2021/06/29,-2.682
2021/06/30,-2.727
2021/07/01,-2.773
2021/07/02,-2.819
2021/07/03,-2.865
2021/07/04,-2.911
2021/07/05,-2.957
2021/07/06,-3.003
2021/07/07,-3.048
2021/07/08,-3.093
2021/07/09,-3.138
2021/07/10,-3.181
2021/07/11,-3.225
2021/07/12,-3.267
2021/07/13,-3.309
2021/07/14,-3.351
2021/07/15,-3.391
2021/07/16,-3.431
2021/07/17,-3.471
2021/07/18,-3.509
2021/07/19,-3.547
2021/07/20,-3.584
2021/07/21,-3.621
2021/07/22,-3.657
2021/07/23,-3.692
2021/07/24,-3.726
2021/07/25,-3.76
2021/07/26,-3.793
2021/07/27,-3.784
2021/07/28,-3.745
2021/07/29,-3.711
2021/07/30,-3.683
2021/07/31,-3.659
2021/08/01,-3.64
2021/08/02,-3.624
2021/08/03,-3.612
2021/08/04,-3.604
2021/08/05,-3.599
2021/08/06,-3.597
2021/08/07,-3.598
2021/08/08,-3.601
2021/08/09,-3.606
2021/08/10,-3.613
2021/08/11,-3.622
2021/08/12,-3.633
2021/08/13,-3.645
2021/08/14,-3.659
2021/08/15,-3.665
2021/08/16,-3.674
2021/08/17,-3.684
2021/08/18,-3.696
2021/08/19,-3.708
2021/08/20,-3.722
2021/08/21,-3.737
2021/08/22,-3.753
2021/08/23,-3.77
2021/08/24,-3.622
2021/08/25,-3.455
2021/08/26,-3.284
2021/08/27,-2.592
2021/08/28,-1.422
2021/08/29,0.129
2021/08/30,1.421
2021/08/31,2.695
2021/09/01,4.194
2021/09/02,5.214
2021/09/03,5.795
2021/09/04,6.034
2021/09/05,6.026
2021/09/06,5.848
2021/09/07,5.559
2021/09/08,5.203
2021/09/09,4.811
2021/09/10,4.403
2021/09/11,4.04
2021/09/12,3.71
2021/09/13,3.628
2021/09/14,3.485
2021/09/15,3.405
2021/09/16,3.259
2021/09/17,3.065
2021/09/18,2.851
2021/09/19,2.64
2021/09/20,2.409
2021/09/21,2.167
2021/09/22,1.92
2021/09/23,1.817
2021/09/24,1.697
2021/09/25,1.559
2021/09/26,1.436
2021/09/27,1.395
2021/09/28,1.471
2021/09/29,1.553
2021/09/30,1.833
2021/10/01,2.133
2021/10/02,2.366
2021/10/03,2.601
2021/10/04,2.851
2021/10/05,3.172
2021/10/06,3.842
2021/10/07,4.323
2021/10/08,4.881
2021/10/09,5.238
2021/10/10,5.364
2021/10/11,5.304
2021/10/12,5.116
2021/10/13,4.947
2021/10/14,4.806
2021/10/15,4.648
2021/10/16,4.495
2021/10/17,4.275
2021/10/18,4.052
2021/10/19,3.783
2021/10/20,3.498
2021/10/21,3.245
2021/10/22,3.031
2021/10/23,2.881
2021/10/24,2.75
2021/10/25,2.676
2021/10/26,2.631
2021/10/27,2.526
2021/10/28,2.482
2021/10/29,2.526
2021/10/30,2.585
2021/10/31,2.56
2021/11/01,2.472
2021/11/02,2.358
2021/11/03,2.206
2021/11/04,2.027
2021/11/05,1.831
2021/11/06,1.683
2021/11/07,1.568
2021/11/08,1.428
2021/11/09,1.271
2021/11/10,1.119
2021/11/11,1.057
2021/11/12,1.081
2021/11/13,1.234
2021/11/14,1.464
2021/11/15,1.652
2021/11/16,1.747
2021/11/17,1.856
2021/11/18,1.886
2021/11/19,1.914
2021/11/20,1.91
2021/11/21,1.902
2021/11/22,1.86
2021/11/23,1.785
2021/11/24,1.673
2021/11/25,1.533
2021/11/26,1.375
2021/11/27,1.226
2021/11/28,1.092
2021/11/29,0.996
2021/11/30,0.912
2021/12/01,0.818
2021/12/02,0.706
2021/12/03,0.58
2021/12/04,0.444
2021/12/05,0.418
2021/12/06,0.365
2021/12/07,0.29
2021/12/08,0.206
2021/12/09,0.132
2021/12/10,0.067
2021/12/11,0.01
2021/12/12,-0.036
2021/12/13,-0.097
2021/12/14,-0.173
2021/12/15,-0.26
2021/12/16,-0.32
2021/12/17,-0.313
2021/12/18,-0.3
2021/12/19,-0.294
2021/12/20,-0.297
2021/12/21,-0.299
2021/12/22,-0.294
2021/12/23,-0.306
2021/12/24,-0.339
2021/12/25,-0.39
2021/12/26,-0.454
2021/12/27,-0.512
2021/12/28,-0.551
2021/12/29,-0.605
2021/12/30,-0.634
2021/12/31,-0.679
2022/01/01,-0.736
2022/01/02,-0.788
2022/01/03,-0.816
2022/01/04,-0.786
2022/01/05,-0.728
2022/01/06,-0.607
2022/01/07,-0.436
2022/01/08,-0.217
2022/01/09,0.16
2022/01/10,0.44
2022/01/11,0.644
2022/01/12,0.844
2022/01/13,1.043
2022/01/14,1.25
2022/01/15,1.458
2022/01/16,1.68
2022/01/17,1.877
2022/01/18,2.032
2022/01/19,2.155
2022/01/20,2.243
2022/01/21,2.274
2022/01/22,2.236
2022/01/23,2.201
2022/01/24,2.125
2022/01/25,2.048
2022/01/26,1.962
2022/01/27,1.862
2022/01/28,1.762
2022/01/29,1.692
2022/01/30,1.672
2022/01/31,1.661
2022/02/01,1.694
2022/02/02,1.741
2022/02/03,1.772
2022/02/04,1.795
2022/02/05,1.792
2022/02/06,1.762
2022/02/07,1.716
2022/02/08,1.645
2022/02/09,1.569
2022/02/10,1.481
2022/02/11,1.375
2022/02/12,1.256
2022/02/13,1.128
2022/02/14,0.993
2022/02/15,0.853
2022/02/16,0.703
2022/02/17,0.556
2022/02/18,0.404
2022/02/19,0.257
2022/02/20,0.107
2022/02/21,-0.002
2022/02/22,-0.099
2022/02/23,-0.18
2022/02/24,-0.267
2022/02/25,-0.348
2022/02/26,-0.428
2022/02/27,-0.508
2022/02/28,-0.589
2022/03/01,-0.67
2022/03/02,-0.747
2022/03/03,-0.82
2022/03/04,-0.89
2022/03/05,-0.96
2022/03/06,-1.027
2022/03/07,-1.094
2022/03/08,-1.162
2022/03/09,-1.234
2022/03/10,-1.309
2022/03/11,-1.38
2022/03/12,-1.448
2022/03/13,-1.512
2022/03/14,-1.574
2022/03/15,-1.632
2022/03/16,-1.688
2022/03/17,-1.745
2022/03/18,-1.757
2022/03/19,-1.777
2022/03/20,-1.799
2022/03/21,-1.82
2022/03/22,-1.829
2022/03/23,-1.841
2022/03/24,-1.852
2022/03/25,-1.86
2022/03/26,-1.87
2022/03/27,-1.877
2022/03/28,-1.894
2022/03/29,-1.918
2022/03/30,-1.949
2022/03/31,-1.985
2022/04/01,-2.019
2022/04/02,-2.047
2022/04/03,-2.041
2022/04/04,-2.002
2022/04/05,-1.927
2022/04/06,-1.86
2022/04/07,-1.766
2022/04/08,-1.658
2022/04/09,-1.56
2022/04/10,-1.453
2022/04/11,-1.366
2022/04/12,-1.305
2022/04/13,-1.267
2022/04/14,-1.231
2022/04/15,-1.207
2022/04/16,-1.191
2022/04/17,-1.182
2022/04/18,-1.178
2022/04/19,-1.17
2022/04/20,-1.15
2022/04/21,-1.148
2022/04/22,-1.109
2022/04/23,-1.08
2022/04/24,-1.06
2022/04/25,-1.059
2022/04/26,-1.053
2022/04/27,-1.008
2022/04/28,-0.965
2022/04/29,-0.938
2022/04/30,-0.933
2022/05/01,-0.944
2022/05/02,-0.949
2022/05/03,-0.95
2022/05/04,-0.946
2022/05/05,-0.95
2022/05/06,-0.948
2022/05/07,-0.954
2022/05/08,-0.967
2022/05/09,-0.994
2022/05/10,-1.018
2022/05/11,-1.054
2022/05/12,-1.1
2022/05/13,-1.139
2022/05/14,-1.183
2022/05/15,-1.229
2022/05/16,-1.282
2022/05/17,-1.335
2022/05/18,-1.393
2022/05/19,-1.456
2022/05/20,-1.522
2022/05/21,-1.584
2022/05/22,-1.642
2022/05/23,-1.703
2022/05/24,-1.764
2022/05/25,-1.824
2022/05/26,-1.886
2022/05/27,-1.95
2022/05/28,-2.006
2022/05/29,-2.054
2022/05/30,-2.105
2022/05/31,-2.158
2022/06/01,-2.204
2022/06/02,-2.253
2022/06/03,-2.303
2022/06/04,-2.355
2022/06/05,-2.408
2022/06/06,-2.461
2022/06/07,-2.514
2022/06/08,-2.568
2022/06/09,-2.622
2022/06/10,-2.676
2022/06/11,-2.729
2022/06/12,-2.782
2022/06/13,-2.834
2022/06/14,-2.885
2022/06/15,-2.936
2022/06/16,-2.986
2022/06/17,-3.036
2022/06/18,-3.084
2022/06/19,-3.132
2022/06/20,-3.179
2022/06/21,-3.225
2022/06/22,-3.27
2022/06/23,-3.314
2022/06/24,-3.357
2022/06/25,-3.4
2022/06/26,-3.441
2022/06/27,-3.482
2022/06/28,-3.522
2022/06/29,-3.561
2022/06/30,-3.599
2022/07/01,-3.637
2022/07/02,-3.673
2022/07/03,-3.709
2022/07/04,-3.744
2022/07/05,-3.779
2022/07/06,-3.812
2022/07/07,-3.845
2022/07/08,-3.877
2022/07/09,-3.909
2022/07/10,-3.94
2022/07/11,-3.97
2022/07/12,-3.999
2022/07/13,-4.028
2022/07/14,-4.057
2022/07/15,-4.062
2022/07/16,-4.043
