Date,transactionvalue7varUSD
2019/09/24,31175
2019/09/25,27240
2019/09/26,28871
2019/09/27,28751
2019/09/28,24743
2019/09/29,26019
2019/09/30,26170
2019/10/01,14850
2019/10/02,16496
2019/10/03,15319
2019/10/04,13777
2019/10/05,16644
2019/10/06,17839
2019/10/07,4785
2019/10/08,3127
2019/10/09,5072
2019/10/10,4622
2019/10/11,4514
2019/10/12,2372
2019/10/13,3255
2019/10/14,8593
2019/10/15,8910
2019/10/16,8372
2019/10/17,9282
2019/10/18,9358
2019/10/19,12065
2019/10/20,10665
2019/10/21,2749
2019/10/22,2706
2019/10/23,9787
2019/10/24,13296
2019/10/25,13697
2019/10/26,11901
2019/10/27,11722
2019/10/28,22969
2019/10/29,16601
2019/10/30,17572
2019/10/31,18804
2019/11/01,21279
2019/11/02,24338
2019/11/03,24497
2019/11/04,6126
2019/11/05,7954
2019/11/06,8093
2019/11/07,10367
2019/11/08,10287
2019/11/09,11378
2019/11/10,13515
2019/11/11,10938
2019/11/12,4633
2019/11/13,4446
2019/11/14,3971
2019/11/15,4225
2019/11/16,4191
2019/11/17,4307
2019/11/18,4327
2019/11/19,2559
2019/11/20,2554
2019/11/21,3914
2019/11/22,16108
2019/11/23,15070
2019/11/24,14288
2019/11/25,17055
2019/11/26,18540
2019/11/27,18770
2019/11/28,19555
2019/11/29,12617
2019/11/30,11645
2019/12/01,14433
2019/12/02,10241
2019/12/03,9885
2019/12/04,7048
2019/12/05,2480
2019/12/06,2859
2019/12/07,3673
2019/12/08,4053
2019/12/09,3193
2019/12/10,3895
2019/12/11,4744
2019/12/12,4337
2019/12/13,2779
2019/12/14,3001
2019/12/15,3271
2019/12/16,4380
2019/12/17,13090
2019/12/18,21917
2019/12/19,33994
2019/12/20,32849
2019/12/21,33384
2019/12/22,32071
2019/12/23,31647
2019/12/24,30886
2019/12/25,23329
2019/12/26,3738
2019/12/27,3705
2019/12/28,3029
2019/12/29,2013
2019/12/30,1097
2019/12/31,6271
2020/01/01,8638
2020/01/02,8382
2020/01/03,9940
2020/01/04,9462
2020/01/05,10233
2020/01/06,10666
2020/01/07,5857
2020/01/08,4779
2020/01/09,4616
2020/01/10,3457
2020/01/11,3212
2020/01/12,2308
2020/01/13,2198
2020/01/14,10390
2020/01/15,12000
2020/01/16,10792
2020/01/17,9384
2020/01/18,9187
2020/01/19,7306
2020/01/20,9365
2020/01/21,5681
2020/01/22,4042
2020/01/23,3808
2020/01/24,6060
2020/01/25,7514
2020/01/26,8240
2020/01/27,9022
2020/01/28,9614
2020/01/29,10169
2020/01/30,10967
2020/01/31,16527
2020/02/01,9699
2020/02/02,5283
2020/02/03,5101
2020/02/04,7032
2020/02/05,6995
2020/02/06,20134
2020/02/07,33405
2020/02/08,30222
2020/02/09,26956
2020/02/10,22003
2020/02/11,24594
2020/02/12,33205
2020/02/13,33488
2020/02/14,27224
2020/02/15,22671
2020/02/16,16692
2020/02/17,24257
2020/02/18,10760
2020/02/19,10216
2020/02/20,10813
2020/02/21,10994
2020/02/22,29034
2020/02/23,32723
2020/02/24,21257
2020/02/25,17218
2020/02/26,28154
2020/02/27,28256
2020/02/28,29396
2020/02/29,27852
2020/03/01,26972
2020/03/02,29711
2020/03/03,30915
2020/03/04,22301
2020/03/05,14003
2020/03/06,14602
2020/03/07,12945
2020/03/08,13008
2020/03/09,25709
2020/03/10,26148
2020/03/11,23021
2020/03/12,198932
2020/03/13,204902
2020/03/14,187685
2020/03/15,191702
2020/03/16,191686
2020/03/17,209698
2020/03/18,235813
2020/03/19,66694
2020/03/20,19986
2020/03/21,34020
2020/03/22,40793
2020/03/23,14886
2020/03/24,27512
2020/03/25,27467
2020/03/26,27529
2020/03/27,23738
2020/03/28,20738
2020/03/29,22542
2020/03/30,24151
2020/03/31,2551
2020/04/01,2047
2020/04/02,3282
2020/04/03,4497
2020/04/04,5165
2020/04/05,5967
2020/04/06,11030
2020/04/07,18667
2020/04/08,16394
2020/04/09,16669
2020/04/10,25298
2020/04/11,27328
2020/04/12,25780
2020/04/13,23874
2020/04/14,19362
2020/04/15,20443
2020/04/16,26160
2020/04/17,13187
2020/04/18,11235
2020/04/19,9254
2020/04/20,12677
2020/04/21,9975
2020/04/22,6299
2020/04/23,4176
2020/04/24,15070
2020/04/25,16334
2020/04/26,17140
2020/04/27,16375
2020/04/28,19935
2020/04/29,23333
2020/04/30,32373
2020/05/01,23857
2020/05/02,24420
2020/05/03,24271
2020/05/04,24180
2020/05/05,20860
2020/05/06,18322
2020/05/07,15324
2020/05/08,14680
2020/05/09,14171
2020/05/10,15930
2020/05/11,14937
2020/05/12,12953
2020/05/13,12971
2020/05/14,9065
2020/05/15,10292
2020/05/16,13703
2020/05/17,9904
2020/05/18,10197
2020/05/19,9917
2020/05/20,7476
2020/05/21,5227
2020/05/22,5155
2020/05/23,2915
2020/05/24,3761
2020/05/25,2215
2020/05/26,2273
2020/05/27,2472
2020/05/28,2866
2020/05/29,8562
2020/05/30,14537
2020/05/31,13361
2020/06/01,10157
2020/06/02,27180
2020/06/03,23782
2020/06/04,26889
2020/06/05,27624
2020/06/06,40345
2020/06/07,44746
2020/06/08,44591
2020/06/09,7234
2020/06/10,8497
2020/06/11,14948
2020/06/12,13784
2020/06/13,13640
2020/06/14,13201
2020/06/15,19861
2020/06/16,19942
2020/06/17,19782
2020/06/18,14789
2020/06/19,15121
2020/06/20,14357
2020/06/21,12842
2020/06/22,7702
2020/06/23,8882
2020/06/24,39961
2020/06/25,109248
2020/06/26,105537
2020/06/27,91058
2020/06/28,96011
2020/06/29,108563
2020/06/30,113634
2020/07/01,98938
2020/07/02,9992
2020/07/03,1631
2020/07/04,2398
2020/07/05,3258
2020/07/06,6244
2020/07/07,8258
2020/07/08,20128
2020/07/09,21277
2020/07/10,21764
2020/07/11,22937
2020/07/12,20786
2020/07/13,21549
2020/07/14,26584
2020/07/15,21857
2020/07/16,20945
2020/07/17,19572
2020/07/18,18211
2020/07/19,16105
2020/07/20,14150
2020/07/21,4867
2020/07/22,10521
2020/07/23,79588
2020/07/24,79398
2020/07/25,64367
2020/07/26,54066
2020/07/27,69632
2020/07/28,50656
2020/07/29,40345
2020/07/30,28769
2020/07/31,24927
2020/08/01,16982
2020/08/02,19302
2020/08/03,8709
2020/08/04,9739
2020/08/05,11210
2020/08/06,15181
2020/08/07,15972
2020/08/08,38768
2020/08/09,41432
2020/08/10,38115
2020/08/11,26294
2020/08/12,56794
2020/08/13,77579
2020/08/14,134894
2020/08/15,100256
2020/08/16,78706
2020/08/17,76885
2020/08/18,73836
2020/08/19,71078
2020/08/20,64539
2020/08/21,10588
2020/08/22,15027
2020/08/23,35885
2020/08/24,32835
2020/08/25,31483
2020/08/26,30064
2020/08/27,27001
2020/08/28,39146
2020/08/29,37669
2020/08/30,23208
2020/08/31,122131
2020/09/01,348880
2020/09/02,459945
2020/09/03,392300
2020/09/04,333633
2020/09/05,169532
2020/09/06,77990
2020/09/07,159568
2020/09/08,204092
2020/09/09,173282
2020/09/10,127017
2020/09/11,91058
2020/09/12,41507
2020/09/13,37679
2020/09/14,43245
2020/09/15,28010
2020/09/16,18801
2020/09/17,11551
2020/09/18,34362
2020/09/19,61259
2020/09/20,89987
2020/09/21,78203
2020/09/22,98923
2020/09/23,97250
2020/09/24,105098
2020/09/25,30440
2020/09/26,51073
2020/09/27,57182
2020/09/28,23315
2020/09/29,24474
2020/09/30,17270
2020/10/01,27498
2020/10/02,26926
2020/10/03,42785
2020/10/04,68835
2020/10/05,72458
2020/10/06,68418
2020/10/07,62232
2020/10/08,37799
2020/10/09,34321
2020/10/10,27126
2020/10/11,20242
2020/10/12,23994
2020/10/13,23020
2020/10/14,27931
2020/10/15,34728
2020/10/16,30759
2020/10/17,52641
2020/10/18,66805
2020/10/19,53767
2020/10/20,52284
2020/10/21,54104
2020/10/22,82739
2020/10/23,87221
2020/10/24,69815
2020/10/25,60971
2020/10/26,64572
2020/10/27,57781
2020/10/28,56004
2020/10/29,48953
2020/10/30,51672
2020/10/31,53186
2020/11/01,57736
2020/11/02,51513
2020/11/03,51117
2020/11/04,46629
2020/11/05,73399
2020/11/06,115583
2020/11/07,103494
2020/11/08,83200
2020/11/09,84339
2020/11/10,84308
2020/11/11,84926
2020/11/12,104423
2020/11/13,86152
2020/11/14,92436
2020/11/15,87694
2020/11/16,87676
2020/11/17,114215
2020/11/18,152041
2020/11/19,129374
2020/11/20,141582
2020/11/21,157342
2020/11/22,78497
2020/11/23,74577
2020/11/24,145374
2020/11/25,166415
2020/11/26,134893
2020/11/27,140750
2020/11/28,267629
2020/11/29,346991
2020/11/30,305345
2020/12/01,221724
2020/12/02,225213
2020/12/03,142729
2020/12/04,140949
2020/12/05,126871
2020/12/06,133581
2020/12/07,124693
2020/12/08,34821
2020/12/09,52904
2020/12/10,61009
2020/12/11,62363
2020/12/12,75383
2020/12/13,85139
2020/12/14,89718
2020/12/15,89553
2020/12/16,81223
2020/12/17,243175
2020/12/18,254921
2020/12/19,228312
2020/12/20,192708
2020/12/21,160192
2020/12/22,126416
2020/12/23,136964
2020/12/24,57125
2020/12/25,94021
2020/12/26,94961
2020/12/27,112835
2020/12/28,139696
2020/12/29,253002
2020/12/30,277399
2020/12/31,268678
2021/01/01,163266
2021/01/02,75194
2021/01/03,599042
2021/01/04,2299352
2021/01/05,2419386
2021/01/06,2683244
2021/01/07,2587927
2021/01/08,1857641
2021/01/09,877608
2021/01/10,977804
2021/01/11,853769
2021/01/12,993934
2021/01/13,1032423
2021/01/14,1565871
2021/01/15,1460695
2021/01/16,1548734
2021/01/17,1850645
2021/01/18,1519528
2021/01/19,2134708
2021/01/20,2740705
2021/01/21,2034905
2021/01/22,2013600
2021/01/23,2120552
2021/01/24,1755986
2021/01/25,1370545
2021/01/26,1086677
2021/01/27,490190
2021/01/28,462493
2021/01/29,711258
2021/01/30,414398
2021/01/31,517431
2021/02/01,596879
2021/02/02,866304
2021/02/03,1120817
2021/02/04,1493361
2021/02/05,1472266
2021/02/06,1278811
2021/02/07,1028678
2021/02/08,523329
2021/02/09,535393
2021/02/10,506418
2021/02/11,256988
2021/02/12,167223
2021/02/13,379969
2021/02/14,516513
2021/02/15,376534
2021/02/16,309888
2021/02/17,258786
2021/02/18,550626
2021/02/19,532224
2021/02/20,505121
2021/02/21,385026
2021/02/22,520547
2021/02/23,2084718
2021/02/24,1995972
2021/02/25,2135867
2021/02/26,2033076
2021/02/27,2623459
2021/02/28,2514351
2021/03/01,2516298
2021/03/02,350759
2021/03/03,314480
2021/03/04,295944
2021/03/05,115538
2021/03/06,66967
2021/03/07,1655840
2021/03/08,1666922
2021/03/09,1637814
2021/03/10,1482717
2021/03/11,1417784
2021/03/12,1203349
2021/03/13,1324916
2021/03/14,687653
2021/03/15,742625
2021/03/16,722960
2021/03/17,715519
2021/03/18,732875
2021/03/19,527214
2021/03/20,664105
2021/03/21,571850
2021/03/22,291566
2021/03/23,195295
2021/03/24,118376
2021/03/25,507694
2021/03/26,497318
2021/03/27,491641
2021/03/28,637783
2021/03/29,711334
2021/03/30,871109
2021/03/31,971765
2021/04/01,813147
2021/04/02,1547799
2021/04/03,1921475
2021/04/04,1204862
2021/04/05,1154854
2021/04/06,1177368
2021/04/07,1194581
2021/04/08,1183535
2021/04/09,1076297
2021/04/10,371232
2021/04/11,525375
2021/04/12,218751
2021/04/13,474042
2021/04/14,1138653
2021/04/15,1154191
2021/04/16,1391244
2021/04/17,1321465
2021/04/18,2071376
2021/04/19,1777711
2021/04/20,2194087
2021/04/21,2083739
2021/04/22,2713702
2021/04/23,2750399
2021/04/24,3211870
2021/04/25,2434243
2021/04/26,2428565
2021/04/27,2277131
2021/04/28,2366469
2021/04/29,1400392
2021/04/30,1186306
2021/05/01,862274
2021/05/02,628355
2021/05/03,1949833
2021/05/04,4703875
2021/05/05,4969462
2021/05/06,4803884
2021/05/07,4817401
2021/05/08,3783425
2021/05/09,1858535
2021/05/10,3680183
2021/05/11,3631776
2021/05/12,5164857
2021/05/13,6406826
2021/05/14,6253729
2021/05/15,7187598
2021/05/16,5955817
2021/05/17,5480636
2021/05/18,5757144
2021/05/19,17848456
2021/05/20,18870645
2021/05/21,18263536
2021/05/22,16979723
2021/05/23,14742612
2021/05/24,14555348
2021/05/25,12699534
2021/05/26,4038143
2021/05/27,1555984
2021/05/28,1961722
2021/05/29,2544389
2021/05/30,4046973
2021/05/31,4524732
2021/06/01,3200496
2021/06/02,2696580
2021/06/03,1229134
2021/06/04,640748
2021/06/05,805917
2021/06/06,1581956
2021/06/07,1556743
2021/06/08,2224416
2021/06/09,2642290
2021/06/10,2834720
2021/06/11,2898487
2021/06/12,3199161
2021/06/13,3296801
2021/06/14,3292497
2021/06/15,1684864
2021/06/16,941425
2021/06/17,954376
2021/06/18,1098733
2021/06/19,1354796
2021/06/20,1196022
2021/06/21,1860777
2021/06/22,3044921
2021/06/23,3118816
2021/06/24,3155035
2021/06/25,3112186
2021/06/26,3262650
2021/06/27,3509312
2021/06/28,2828484
2021/06/29,677034
2021/06/30,673442
2021/07/01,1002870
2021/07/02,1104449
2021/07/03,1276871
2021/07/04,1405978
2021/07/05,1447207
2021/07/06,1381045
2021/07/07,1415665
2021/07/08,1594096
2021/07/09,1365618
2021/07/10,1083862
2021/07/11,1449545
2021/07/12,1510213
2021/07/13,1499652
2021/07/14,1507966
2021/07/15,934933
2021/07/16,995765
2021/07/17,1234641
2021/07/18,1025865
2021/07/19,850506
2021/07/20,825061
2021/07/21,883826
2021/07/22,903306
2021/07/23,676101
2021/07/24,536309
2021/07/25,585117
2021/07/26,1327485
2021/07/27,1344723
2021/07/28,1243313
2021/07/29,1294065
2021/07/30,1322698
2021/07/31,1105051
2021/08/01,430760
2021/08/02,80622
2021/08/03,155074
2021/08/04,260569
2021/08/05,477776
2021/08/06,598811
2021/08/07,571085
2021/08/08,447667
2021/08/09,786398
2021/08/10,715207
2021/08/11,804319
2021/08/12,822187
2021/08/13,815629
2021/08/14,935038
2021/08/15,941625
2021/08/16,714172
2021/08/17,711896
2021/08/18,691233
2021/08/19,717276
2021/08/20,817270
2021/08/21,1104425
2021/08/22,1347756
2021/08/23,1251955
2021/08/24,2084861
2021/08/25,2214058
2021/08/26,2203653
2021/08/27,2190380
2021/08/28,1866137
2021/08/29,1410144
2021/08/30,1294281
2021/08/31,1587418
2021/09/01,2362437
2021/09/02,3535492
2021/09/03,3747848
2021/09/04,3077147
2021/09/05,3273518
2021/09/06,3207948
2021/09/07,3907001
2021/09/08,3807017
2021/09/09,2907488
2021/09/10,2616162
2021/09/11,2349908
2021/09/12,2884170
2021/09/13,3182279
2021/09/14,1931877
2021/09/15,2192303
2021/09/16,1953801
2021/09/17,2041397
2021/09/18,2114890
2021/09/19,2131441
2021/09/20,2688097
2021/09/21,2581013
2021/09/22,1909792
2021/09/23,1823929
2021/09/24,3466665
2021/09/25,4593647
2021/09/26,4810095
2021/09/27,5245482
2021/09/28,5804452
2021/09/29,6397606
2021/09/30,6768301
2021/10/01,4170760
2021/10/02,3678858
2021/10/03,301479
2021/10/04,359501
2021/10/05,1222962
2021/10/06,1382663
2021/10/07,1453618
2021/10/08,1588681
2021/10/09,2100805
2021/10/10,2009065
2021/10/11,2095931
2021/10/12,1673869
2021/10/13,1610878
2021/10/14,6179871
2021/10/15,7060213
2021/10/16,5710895
2021/10/17,4873806
2021/10/18,4256499
2021/10/19,3901717
2021/10/20,3796084
2021/10/21,2340671
2021/10/22,2023029
2021/10/23,2682224
2021/10/24,3783041
2021/10/25,3895061
2021/10/26,3909811
2021/10/27,4615070
2021/10/28,2713199
2021/10/29,3914833
2021/10/30,3915863
2021/10/31,3238035
2021/11/01,3132908
2021/11/02,3171030
2021/11/03,4340429
2021/11/04,3954277
2021/11/05,3156083
2021/11/06,2958937
2021/11/07,3638713
2021/11/08,3654794
2021/11/09,3607170
2021/11/10,1750059
2021/11/11,1678451
2021/11/12,1828214
2021/11/13,1900264
2021/11/14,1241794
2021/11/15,8256444
2021/11/16,8389616
2021/11/17,8489315
2021/11/18,8418317
2021/11/19,8459520
2021/11/20,7807507
2021/11/21,6875278
2021/11/22,817642
2021/11/23,359105
2021/11/24,399523
2021/11/25,303616
2021/11/26,1250360
2021/11/27,1966744
2021/11/28,2770166
2021/11/29,2820650
2021/11/30,4704556
2021/12/01,6278008
2021/12/02,6020375
2021/12/03,5986493
2021/12/04,5383605
2021/12/05,3814719
2021/12/06,3781279
2021/12/07,3692985
2021/12/08,3816160
2021/12/09,4027775
2021/12/10,4091580
2021/12/11,3646507
2021/12/12,5799044
2021/12/13,3765164
2021/12/14,3353782
2021/12/15,3301981
2021/12/16,3326318
2021/12/17,3178569
2021/12/18,3206124
2021/12/19,2862765
2021/12/20,1944957
2021/12/21,1347952
2021/12/22,1220274
2021/12/23,711025
2021/12/24,601728
2021/12/25,595092
2021/12/26,723590
2021/12/27,831014
2021/12/28,1133958
2021/12/29,1133220
2021/12/30,4355989
2021/12/31,4566884
2022/01/01,5019449
2022/01/02,4966598
2022/01/03,5470401
2022/01/04,5372093
2022/01/05,5486916
2022/01/06,3323747
2022/01/07,3311622
2022/01/08,3109050
2022/01/09,2974092
2022/01/10,2639747
2022/01/11,2888097
2022/01/12,2655844
2022/01/13,1506294
2022/01/14,489781
2022/01/15,695548
2022/01/16,690902
2022/01/17,647054
2022/01/18,647545
2022/01/19,1008227
2022/01/20,908669
2022/01/21,4911643
2022/01/22,4889191
2022/01/23,3775436
2022/01/24,3283308
2022/01/25,2838387
2022/01/26,2796442
2022/01/27,2516359
2022/01/28,982534
2022/01/29,1064156
2022/01/30,1499538
2022/01/31,843742
2022/02/01,837374
2022/02/02,593323
2022/02/03,693547
2022/02/04,721961
2022/02/05,854878
2022/02/06,1352195
2022/02/07,1539421
2022/02/08,1594856
2022/02/09,1532929
2022/02/10,2488580
2022/02/11,2613886
2022/02/12,2552316
2022/02/13,2383310
2022/02/14,2384874
2022/02/15,2365820
2022/02/16,2497424
2022/02/17,983984
2022/02/18,508934
2022/02/19,900795
2022/02/20,938831
2022/02/21,921363
2022/02/22,667936
2022/02/23,660497
2022/02/24,3477375
2022/02/25,3627000
2022/02/26,3305786
2022/02/27,3182531
2022/02/28,3186406
2022/03/01,3162957
2022/03/02,3012768
2022/03/03,998142
2022/03/04,887555
2022/03/05,996031
2022/03/06,1470079
2022/03/07,1380831
2022/03/08,871340
2022/03/09,768841
2022/03/10,707619
2022/03/11,463090
2022/03/12,751298
2022/03/13,676906
2022/03/14,571867
2022/03/15,1718878
2022/03/16,1792668
2022/03/17,1882832
2022/03/18,2049849
2022/03/19,1361685
2022/03/20,1390563
2022/03/21,1171290
2022/03/22,892191
2022/03/23,892362
2022/03/24,1055886
2022/03/25,1282025
2022/03/26,1970485
2022/03/27,1687328
2022/03/28,1870989
2022/03/29,2326923
2022/03/30,2589199
2022/03/31,2702808
2022/04/01,2808244
2022/04/02,1527011
2022/04/03,1137146
2022/04/04,1293685
2022/04/05,1035227
2022/04/06,900067
2022/04/07,800283
2022/04/08,573077
2022/04/09,1008166
2022/04/10,1418847
2022/04/11,2008752
2022/04/12,2043701
2022/04/13,1765955
2022/04/14,1505861
2022/04/15,1475174
2022/04/16,1318360
2022/04/17,1000350
2022/04/18,86155
2022/04/19,136227
2022/04/20,1001321
2022/04/21,964971
2022/04/22,947574
2022/04/23,1511219
2022/04/24,1870715
2022/04/25,2157794
2022/04/26,2181180
2022/04/27,1361011
2022/04/28,1418457
2022/04/29,2218670
2022/04/30,1837966
2022/05/01,1125615
2022/05/02,1474146
2022/05/03,2150680
2022/05/04,1950651
2022/05/05,1922506
2022/05/06,1699641
2022/05/07,1542104
2022/05/08,1812072
2022/05/09,2818287
2022/05/10,2923120
2022/05/11,5820632
2022/05/12,10287484
2022/05/13,9580731
2022/05/14,9970733
2022/05/15,11146110
2022/05/16,11021503
2022/05/17,12401160
2022/05/18,10629283
2022/05/19,3110741
2022/05/20,1901673
2022/05/21,2353261
2022/05/22,2468140
2022/05/23,1117977
2022/05/24,1151193
2022/05/25,1299829
2022/05/26,2128289
2022/05/27,2268216
2022/05/28,2222647
2022/05/29,2398843
2022/05/30,2267982
2022/05/31,2280433
2022/06/01,2009919
2022/06/02,1274299
2022/06/03,785419
2022/06/04,967517
2022/06/05,1057269
2022/06/06,1020039
2022/06/07,963119
2022/06/08,753835
2022/06/09,512167
2022/06/10,1059870
2022/06/11,1448164
2022/06/12,948442
2022/06/13,4148109
2022/06/14,4353850
2022/06/15,3449653
2022/06/16,2523931
2022/06/17,2940753
2022/06/18,3225952
2022/06/19,3879296
2022/06/20,1473798
2022/06/21,826943
2022/06/22,342404
2022/06/23,210693
2022/06/24,178178
2022/06/25,122862
2022/06/26,241082
2022/06/27,209593
2022/06/28,189428
2022/06/29,520871
2022/06/30,567565
2022/07/01,573784
2022/07/02,746431
2022/07/03,1007097
2022/07/04,1001030
2022/07/05,1014850
2022/07/06,492865
2022/07/07,761872
2022/07/08,746145
2022/07/09,795784
2022/07/10,673316
2022/07/11,676463
2022/07/12,682335
2022/07/13,717114
2022/07/14,278189
2022/07/15,515254
2022/07/16,372946
2022/07/17,317337
2022/07/18,617258
2022/07/19,1631679
2022/07/20,1617229
2022/07/21,2693356
2022/07/22,2957943
2022/07/23,3140360
2022/07/24,3342913
2022/07/25,3446103
2022/07/26,2641529
2022/07/27,2648382
2022/07/28,655560
2022/07/29,808022
2022/07/30,741449
2022/07/31,738496
2022/08/01,730947
2022/08/02,667828
2022/08/03,652693
2022/08/04,391603
2022/08/05,141533
2022/08/06,145934
2022/08/07,89440
2022/08/08,99656
2022/08/09,156044
2022/08/10,595492
2022/08/11,608858
2022/08/12,596249
2022/08/13,422924
2022/08/14,424190
2022/08/15,430691
2022/08/16,467947
2022/08/17,954132
2022/08/18,976192
2022/08/19,1013959
2022/08/20,1188011
2022/08/21,1342951
2022/08/22,1371539
2022/08/23,1394060
2022/08/24,379167
2022/08/25,377233
2022/08/26,198360
2022/08/27,174974
2022/08/28,75024
2022/08/29,160584
2022/08/30,168033
2022/08/31,166905
2022/09/01,141931
2022/09/02,362189
2022/09/03,574577
2022/09/04,1005181
2022/09/05,992750
2022/09/06,2414842
2022/09/07,2444296
2022/09/08,2445847
2022/09/09,2284764
2022/09/10,2199046
2022/09/11,1878153
2022/09/12,1960247
2022/09/13,3052810
2022/09/14,9883215
2022/09/15,10542558
2022/09/16,9990851
2022/09/17,10197504
2022/09/18,9922475
2022/09/19,10149640
2022/09/20,10307688
2022/09/21,3989487
2022/09/22,1184581
2022/09/23,633121
2022/09/24,718415
2022/09/25,885628
2022/09/26,627880
2022/09/27,596409
2022/09/28,470862
2022/09/29,544364
2022/09/30,487147
2022/10/01,523470
2022/10/02,642301
2022/10/03,636976
2022/10/04,617784
2022/10/05,664634
2022/10/06,213536
2022/10/07,96142
2022/10/08,117829
2022/10/09,179535
2022/10/10,145812
2022/10/11,156121
2022/10/12,157351
2022/10/13,386098
2022/10/14,395889
2022/10/15,402904
2022/10/16,327765
2022/10/17,306667
2022/10/18,311735
2022/10/19,306332
2022/10/20,115253
2022/10/21,145479
2022/10/22,121501
2022/10/23,93179
2022/10/24,169514
2022/10/25,688303
2022/10/26,1356290
2022/10/27,1316347
2022/10/28,1274835
2022/10/29,886447
2022/10/30,655358
2022/10/31,614736
2022/11/01,620734
2022/11/02,263262
2022/11/03,194814
2022/11/04,268884
2022/11/05,357241
2022/11/06,314815
2022/11/07,559582
2022/11/08,2697290
2022/11/09,4611820
2022/11/10,4682039
2022/11/11,4509160
2022/11/12,3587825
2022/11/13,2694144
2022/11/14,2922032
2022/11/15,2568725
2022/11/16,1084327
2022/11/17,170889
2022/11/18,147669
2022/11/19,281626
2022/11/20,281092
2022/11/21,934726
2022/11/22,956588
2022/11/23,994944
2022/11/24,1097212
2022/11/25,1187027
2022/11/26,1315663
2022/11/27,1424204
2022/11/28,357291
2022/11/29,118739
