Date,sentinusd14emaUSD
2022/08/31,2658278043
2022/09/01,2711821691
2022/09/02,2925527441
2022/09/03,2721758904
2022/09/04,2482586090
2022/09/05,2423009743
2022/09/06,2924546758
2022/09/07,2999443097
2022/09/08,3024219243
2022/09/09,3104023855
2022/09/10,2900136869
2022/09/11,2719144016
2022/09/12,2998943547
2022/09/13,3620746673
2022/09/14,4757266053
2022/09/15,5436128675
2022/09/16,5555905431
2022/09/17,5060981769
2022/09/18,4657422285
2022/09/19,4622388115
2022/09/20,4445800110
2022/09/21,4330531855
2022/09/22,4212661714
2022/09/23,4071148726
2022/09/24,3703404128
2022/09/25,3394019994
2022/09/26,3299294867
2022/09/27,3268959576
2022/09/28,3115736893
2022/09/29,3202117990
2022/09/30,3154821881
2022/10/01,2897262331
2022/10/02,2642205236
2022/10/03,2588937828
2022/10/04,2453663938
2022/10/05,2302972187
2022/10/06,2255564414
2022/10/07,2211834700
2022/10/08,2050447061
2022/10/09,1847052742
2022/10/10,1757555240
2022/10/11,1746376958
2022/10/12,1699845337
2022/10/13,1860508963
2022/10/14,1860411998
2022/10/15,1723338842
2022/10/16,1607265141
2022/10/17,1604388939
2022/10/18,1626484908
2022/10/19,1620383946
2022/10/20,1618114350
2022/10/21,1693092574
2022/10/22,1591485351
2022/10/23,1527579947
2022/10/24,1630569584
2022/10/25,1912966884
2022/10/26,2282317372
2022/10/27,2438629398
2022/10/28,2470104353
2022/10/29,2473622450
2022/10/30,2375965818
2022/10/31,2414779193
2022/11/01,2361985155
2022/11/02,2474216766
2022/11/03,2486743660
2022/11/04,2578642240
2022/11/05,2438019684
2022/11/06,2365647842
2022/11/07,2606603645
2022/11/08,3302392687
2022/11/09,4040249020
2022/11/10,4452125091
2022/11/11,4417636887
2022/11/12,4246523754
2022/11/13,4208642590
2022/11/14,4154445596
2022/11/15,4006505721
2022/11/16,3904748443
2022/11/17,3744809555
2022/11/18,3559162727
2022/11/19,3302940253
2022/11/20,3066858970
2022/11/21,3273092335
2022/11/22,3233560613
2022/11/23,3067784586
2022/11/24,2881694334
2022/11/25,2715341907
2022/11/26,2509018622
2022/11/27,2315960421
2022/11/28,2314488040
2022/11/29,2283306510
