Date,sentbyaddress30wma
2019/10/29,189846
2019/10/30,190183
2019/10/31,190443
2019/11/01,190785
2019/11/02,189307
2019/11/03,187459
2019/11/04,187177
2019/11/05,188872
2019/11/06,189136
2019/11/07,193888
2019/11/08,194061
2019/11/09,192311
2019/11/10,191621
2019/11/11,192216
2019/11/12,193567
2019/11/13,194518
2019/11/14,194321
2019/11/15,193925
2019/11/16,192162
2019/11/17,191204
2019/11/18,191443
2019/11/19,191596
2019/11/20,191281
2019/11/21,192453
2019/11/22,194618
2019/11/23,193118
2019/11/24,190441
2019/11/25,190776
2019/11/26,189918
2019/11/27,188684
2019/11/28,187284
2019/11/29,187478
2019/11/30,185254
2019/12/01,183741
2019/12/02,184873
2019/12/03,184151
2019/12/04,183612
2019/12/05,182917
2019/12/06,181708
2019/12/07,178603
2019/12/08,174901
2019/12/09,175727
2019/12/10,175473
2019/12/11,175317
2019/12/12,174760
2019/12/13,174423
2019/12/14,172398
2019/12/15,170642
2019/12/16,170950
2019/12/17,170520
2019/12/18,170756
2019/12/19,170796
2019/12/20,170607
2019/12/21,169485
2019/12/22,167622
2019/12/23,167968
2019/12/24,167309
2019/12/25,166070
2019/12/26,165888
2019/12/27,165336
2019/12/28,163861
2019/12/29,161753
2019/12/30,162315
2019/12/31,161287
2020/01/01,158494
2020/01/02,156642
2020/01/03,156574
2020/01/04,156057
2020/01/05,154974
2020/01/06,155800
2020/01/07,156685
2020/01/08,158227
2020/01/09,159441
2020/01/10,159752
2020/01/11,159198
2020/01/12,157815
2020/01/13,157614
2020/01/14,159825
2020/01/15,162297
2020/01/16,165617
2020/01/17,167119
2020/01/18,168236
2020/01/19,168938
2020/01/20,169411
2020/01/21,169649
2020/01/22,168789
2020/01/23,169444
2020/01/24,167436
2020/01/25,164180
2020/01/26,161084
2020/01/27,159495
2020/01/28,158604
2020/01/29,158008
2020/01/30,157409
2020/01/31,157316
2020/02/01,156586
2020/02/02,155432
2020/02/03,157073
2020/02/04,156555
2020/02/05,157799
2020/02/06,158884
2020/02/07,160435
2020/02/08,162813
2020/02/09,165362
2020/02/10,167208
2020/02/11,170147
2020/02/12,175540
2020/02/13,179628
2020/02/14,182333
2020/02/15,184417
2020/02/16,185749
2020/02/17,187894
2020/02/18,190510
2020/02/19,192088
2020/02/20,193349
2020/02/21,195253
2020/02/22,196632
2020/02/23,198643
2020/02/24,200723
2020/02/25,200569
2020/02/26,200955
2020/02/27,201994
2020/02/28,202525
2020/02/29,201661
2020/03/01,199666
2020/03/02,200474
2020/03/03,199210
2020/03/04,198719
2020/03/05,199649
2020/03/06,199039
2020/03/07,197409
2020/03/08,195481
2020/03/09,195891
2020/03/10,195463
2020/03/11,194862
2020/03/12,193612
2020/03/13,194663
2020/03/14,194133
2020/03/15,192958
2020/03/16,193933
2020/03/17,195007
2020/03/18,197831
2020/03/19,203881
2020/03/20,207671
2020/03/21,216360
2020/03/22,218948
2020/03/23,222443
2020/03/24,225375
2020/03/25,226622
2020/03/26,228628
2020/03/27,230634
2020/03/28,229175
2020/03/29,226700
2020/03/30,226143
2020/03/31,225156
2020/04/01,223993
2020/04/02,223480
2020/04/03,222944
2020/04/04,220463
2020/04/05,217557
2020/04/06,217031
2020/04/07,216989
2020/04/08,221336
2020/04/09,220994
2020/04/10,220589
2020/04/11,218929
2020/04/12,218152
2020/04/13,218905
2020/04/14,221873
2020/04/15,223016
2020/04/16,222963
2020/04/17,224075
2020/04/18,225593
2020/04/19,226349
2020/04/20,228252
2020/04/21,229251
2020/04/22,229505
2020/04/23,231434
2020/04/24,233744
2020/04/25,234526
2020/04/26,235082
2020/04/27,236854
2020/04/28,238456
2020/04/29,240636
2020/04/30,242841
2020/05/01,244345
2020/05/02,245619
2020/05/03,247590
2020/05/04,247438
2020/05/05,247081
2020/05/06,247704
2020/05/07,248176
2020/05/08,249005
2020/05/09,250890
2020/05/10,251564
2020/05/11,252386
2020/05/12,252147
2020/05/13,250319
2020/05/14,248617
2020/05/15,248503
2020/05/16,248097
2020/05/17,246721
2020/05/18,246377
2020/05/19,246708
2020/05/20,246355
2020/05/21,246143
2020/05/22,246534
2020/05/23,247400
2020/05/24,246279
2020/05/25,245705
2020/05/26,246162
2020/05/27,246877
2020/05/28,248089
2020/05/29,251589
2020/05/30,253349
2020/05/31,254103
2020/06/01,256010
2020/06/02,259786
2020/06/03,261506
2020/06/04,263847
2020/06/05,264766
2020/06/06,264323
2020/06/07,262749
2020/06/08,263880
2020/06/09,266431
2020/06/10,267897
2020/06/11,269311
2020/06/12,271978
2020/06/13,273415
2020/06/14,273180
2020/06/15,274241
2020/06/16,275675
2020/06/17,276445
2020/06/18,279204
2020/06/19,280920
2020/06/20,283136
2020/06/21,284238
2020/06/22,286732
2020/06/23,290020
2020/06/24,292063
2020/06/25,293590
2020/06/26,295404
2020/06/27,297043
2020/06/28,299219
2020/06/29,304782
2020/06/30,308158
2020/07/01,310684
2020/07/02,312994
2020/07/03,314172
2020/07/04,315333
2020/07/05,313834
2020/07/06,314193
2020/07/07,316058
2020/07/08,317318
2020/07/09,318497
2020/07/10,318734
2020/07/11,319321
2020/07/12,318672
2020/07/13,320486
2020/07/14,321630
2020/07/15,324166
2020/07/16,324007
2020/07/17,323574
2020/07/18,321640
2020/07/19,320745
2020/07/20,321479
2020/07/21,319765
2020/07/22,319324
2020/07/23,319510
2020/07/24,318621
2020/07/25,319053
2020/07/26,319398
2020/07/27,321193
2020/07/28,325384
2020/07/29,325294
2020/07/30,326023
2020/07/31,326900
2020/08/01,328998
2020/08/02,329836
2020/08/03,331611
2020/08/04,334106
2020/08/05,336589
2020/08/06,339556
2020/08/07,340786
2020/08/08,341155
2020/08/09,339811
2020/08/10,338716
2020/08/11,337008
2020/08/12,330960
2020/08/13,327347
2020/08/14,324805
2020/08/15,323877
2020/08/16,322904
2020/08/17,321430
2020/08/18,319414
2020/08/19,318202
2020/08/20,316896
2020/08/21,317002
2020/08/22,314992
2020/08/23,314337
2020/08/24,313543
2020/08/25,311922
2020/08/26,311221
2020/08/27,310377
2020/08/28,308282
2020/08/29,304840
2020/08/30,299198
2020/08/31,296557
2020/09/01,292938
2020/09/02,288673
2020/09/03,285052
2020/09/04,284863
2020/09/05,280321
2020/09/06,278516
2020/09/07,277392
2020/09/08,275823
2020/09/09,272979
2020/09/10,269722
2020/09/11,266515
2020/09/12,263684
2020/09/13,259907
2020/09/14,257058
2020/09/15,256009
2020/09/16,253741
2020/09/17,258387
2020/09/18,261979
2020/09/19,263541
2020/09/20,267016
2020/09/21,269905
2020/09/22,270762
2020/09/23,272335
2020/09/24,275036
2020/09/25,275721
2020/09/26,276666
2020/09/27,277234
2020/09/28,278432
2020/09/29,279727
2020/09/30,280785
2020/10/01,281474
2020/10/02,281615
2020/10/03,280581
2020/10/04,280420
2020/10/05,279037
2020/10/06,278693
2020/10/07,278930
2020/10/08,278885
2020/10/09,280240
2020/10/10,281359
2020/10/11,281843
2020/10/12,282684
2020/10/13,285593
2020/10/14,287525
2020/10/15,297756
2020/10/16,304702
2020/10/17,308207
2020/10/18,307993
2020/10/19,309244
2020/10/20,309794
2020/10/21,312026
2020/10/22,316289
2020/10/23,319172
2020/10/24,320066
2020/10/25,318182
2020/10/26,317907
2020/10/27,317751
2020/10/28,318962
2020/10/29,318073
2020/10/30,318215
2020/10/31,319695
2020/11/01,319458
2020/11/02,320661
2020/11/03,321438
2020/11/04,325821
2020/11/05,326999
2020/11/06,329927
2020/11/07,331583
2020/11/08,331016
2020/11/09,332406
2020/11/10,332595
2020/11/11,333224
2020/11/12,332557
2020/11/13,332815
2020/11/14,333543
2020/11/15,332198
2020/11/16,332484
2020/11/17,333540
2020/11/18,333127
2020/11/19,333030
2020/11/20,334334
2020/11/21,336762
2020/11/22,338632
2020/11/23,340930
2020/11/24,342290
2020/11/25,345053
2020/11/26,344116
2020/11/27,345722
2020/11/28,345102
2020/11/29,346425
2020/11/30,346044
2020/12/01,345930
2020/12/02,344030
2020/12/03,342567
2020/12/04,341335
2020/12/05,339858
2020/12/06,337253
2020/12/07,335555
2020/12/08,334315
2020/12/09,332883
2020/12/10,330466
2020/12/11,329313
2020/12/12,329617
2020/12/13,330771
2020/12/14,332939
2020/12/15,333901
2020/12/16,337124
2020/12/17,342515
2020/12/18,345123
2020/12/19,348105
2020/12/20,346328
2020/12/21,344317
2020/12/22,342576
2020/12/23,343646
2020/12/24,342670
2020/12/25,341152
2020/12/26,340075
2020/12/27,339585
2020/12/28,340646
2020/12/29,341185
2020/12/30,341797
2020/12/31,341196
2021/01/01,342253
2021/01/02,340997
2021/01/03,342331
2021/01/04,343830
2021/01/05,345962
2021/01/06,349315
2021/01/07,354157
2021/01/08,356953
2021/01/09,360858
2021/01/10,363668
2021/01/11,364977
2021/01/12,364352
2021/01/13,363617
2021/01/14,364289
2021/01/15,366392
2021/01/16,367871
2021/01/17,367769
2021/01/18,368626
2021/01/19,370244
2021/01/20,371260
2021/01/21,369646
2021/01/22,367826
2021/01/23,367087
2021/01/24,365501
2021/01/25,364166
2021/01/26,364082
2021/01/27,360939
2021/01/28,360265
2021/01/29,361776
2021/01/30,362374
2021/01/31,361563
2021/02/01,361341
2021/02/02,361681
2021/02/03,363268
2021/02/04,363735
2021/02/05,363315
2021/02/06,362528
2021/02/07,362062
2021/02/08,362443
2021/02/09,363240
2021/02/10,363832
2021/02/11,365160
2021/02/12,366057
2021/02/13,365681
2021/02/14,364528
2021/02/15,362622
2021/02/16,362889
2021/02/17,363495
2021/02/18,364247
2021/02/19,366480
2021/02/20,368536
2021/02/21,369181
2021/02/22,368551
2021/02/23,366777
2021/02/24,366967
2021/02/25,366472
2021/02/26,366890
2021/02/27,366771
2021/02/28,365656
2021/03/01,365790
2021/03/02,367034
2021/03/03,366281
2021/03/04,366308
2021/03/05,363963
2021/03/06,362618
2021/03/07,359871
2021/03/08,359080
2021/03/09,360207
2021/03/10,361990
2021/03/11,363405
2021/03/12,365262
2021/03/13,366161
2021/03/14,367476
2021/03/15,368682
2021/03/16,369517
2021/03/17,369411
2021/03/18,369286
2021/03/19,370268
2021/03/20,370595
2021/03/21,369442
2021/03/22,369083
2021/03/23,370994
2021/03/24,372159
2021/03/25,374256
2021/03/26,375856
2021/03/27,376380
2021/03/28,375859
2021/03/29,376464
2021/03/30,376748
2021/03/31,377182
2021/04/01,378836
2021/04/02,382819
2021/04/03,383552
2021/04/04,383396
2021/04/05,383902
2021/04/06,385384
2021/04/07,385583
2021/04/08,386183
2021/04/09,386756
2021/04/10,388713
2021/04/11,389490
2021/04/12,391908
2021/04/13,393662
2021/04/14,397058
2021/04/15,395966
2021/04/16,399318
2021/04/17,402316
2021/04/18,403602
2021/04/19,407422
2021/04/20,411913
2021/04/21,418421
2021/04/22,424811
2021/04/23,429322
2021/04/24,434213
2021/04/25,441328
2021/04/26,447196
2021/04/27,451147
2021/04/28,454982
2021/04/29,459132
2021/04/30,460683
2021/05/01,464249
2021/05/02,464145
2021/05/03,465557
2021/05/04,468615
2021/05/05,471497
2021/05/06,474037
2021/05/07,475723
2021/05/08,476402
2021/05/09,481384
2021/05/10,481276
2021/05/11,481046
2021/05/12,479775
2021/05/13,482739
2021/05/14,484609
2021/05/15,484341
2021/05/16,482384
2021/05/17,480869
2021/05/18,477890
2021/05/19,472759
2021/05/20,471285
2021/05/21,467973
2021/05/22,461335
2021/05/23,453443
2021/05/24,448295
2021/05/25,444762
2021/05/26,441726
2021/05/27,440211
2021/05/28,436147
2021/05/29,434577
2021/05/30,433970
2021/05/31,431956
2021/06/01,429499
2021/06/02,428281
2021/06/03,429500
2021/06/04,430216
2021/06/05,429590
2021/06/06,428438
2021/06/07,426399
2021/06/08,422285
2021/06/09,418790
2021/06/10,415631
2021/06/11,411439
2021/06/12,407913
2021/06/13,406877
2021/06/14,404869
2021/06/15,403287
2021/06/16,401616
2021/06/17,398880
2021/06/18,395648
2021/06/19,390492
2021/06/20,386106
2021/06/21,383434
2021/06/22,382627
2021/06/23,382208
2021/06/24,382694
2021/06/25,382503
2021/06/26,381360
2021/06/27,378725
2021/06/28,379374
2021/06/29,381102
2021/06/30,381732
2021/07/01,382854
2021/07/02,382638
2021/07/03,380500
2021/07/04,378542
2021/07/05,377833
2021/07/06,376873
2021/07/07,376566
2021/07/08,375954
2021/07/09,375350
2021/07/10,373145
2021/07/11,371048
2021/07/12,369710
2021/07/13,367987
2021/07/14,366880
2021/07/15,366738
2021/07/16,365852
2021/07/17,364818
2021/07/18,363045
2021/07/19,362487
2021/07/20,362325
2021/07/21,362870
2021/07/22,363189
2021/07/23,364130
2021/07/24,366498
2021/07/25,365816
2021/07/26,367137
2021/07/27,369184
2021/07/28,371435
2021/07/29,373911
2021/07/30,376025
2021/07/31,377413
2021/08/01,377850
2021/08/02,381020
2021/08/03,380978
2021/08/04,380784
2021/08/05,378922
2021/08/06,378877
2021/08/07,377766
2021/08/08,376829
2021/08/09,375521
2021/08/10,374311
2021/08/11,373258
2021/08/12,371584
2021/08/13,369987
2021/08/14,367565
2021/08/15,365022
2021/08/16,365340
2021/08/17,364969
2021/08/18,363758
2021/08/19,365190
2021/08/20,366207
2021/08/21,365822
2021/08/22,364305
2021/08/23,363629
2021/08/24,361855
2021/08/25,358559
2021/08/26,355834
2021/08/27,352240
2021/08/28,350116
2021/08/29,347903
2021/08/30,346513
2021/08/31,346210
2021/09/01,346347
2021/09/02,347314
2021/09/03,345855
2021/09/04,344846
2021/09/05,343123
2021/09/06,342640
2021/09/07,344287
2021/09/08,343487
2021/09/09,343428
2021/09/10,346033
2021/09/11,353069
2021/09/12,355942
2021/09/13,363104
2021/09/14,365442
2021/09/15,367388
2021/09/16,368115
2021/09/17,368388
2021/09/18,368333
2021/09/19,367594
2021/09/20,365442
2021/09/21,365474
2021/09/22,365702
2021/09/23,365872
2021/09/24,364235
2021/09/25,363724
2021/09/26,360818
2021/09/27,358729
2021/09/28,355889
2021/09/29,354175
2021/09/30,351601
2021/10/01,351084
2021/10/02,350337
2021/10/03,349491
2021/10/04,346781
2021/10/05,348008
2021/10/06,350033
2021/10/07,354856
2021/10/08,358201
2021/10/09,359550
2021/10/10,359338
2021/10/11,359592
2021/10/12,359929
2021/10/13,359202
2021/10/14,360002
2021/10/15,361263
2021/10/16,362854
2021/10/17,363819
2021/10/18,365210
2021/10/19,368007
2021/10/20,371817
2021/10/21,375135
2021/10/22,378164
2021/10/23,382468
2021/10/24,385557
2021/10/25,387774
2021/10/26,390385
2021/10/27,392367
2021/10/28,398933
2021/10/29,404246
2021/10/30,406481
2021/10/31,407320
2021/11/01,409164
2021/11/02,412494
2021/11/03,416345
2021/11/04,418737
2021/11/05,419989
2021/11/06,420175
2021/11/07,421018
2021/11/08,422858
2021/11/09,423223
2021/11/10,426686
2021/11/11,429042
2021/11/12,431264
2021/11/13,432952
2021/11/14,434463
2021/11/15,433066
2021/11/16,431940
2021/11/17,436259
2021/11/18,434129
2021/11/19,433127
2021/11/20,428448
2021/11/21,428190
2021/11/22,423810
2021/11/23,421111
2021/11/24,419730
2021/11/25,417680
2021/11/26,416109
2021/11/27,411987
2021/11/28,407183
2021/11/29,405735
2021/11/30,405388
2021/12/01,402857
2021/12/02,402183
2021/12/03,399521
2021/12/04,395959
2021/12/05,410588
2021/12/06,409216
2021/12/07,407808
2021/12/08,409605
2021/12/09,409006
2021/12/10,408624
2021/12/11,406814
2021/12/12,405547
2021/12/13,405397
2021/12/14,404633
2021/12/15,404323
2021/12/16,404328
2021/12/17,404832
2021/12/18,402974
2021/12/19,401326
2021/12/20,400930
2021/12/21,399175
2021/12/22,400889
2021/12/23,400744
2021/12/24,403215
2021/12/25,405932
2021/12/26,405474
2021/12/27,404964
2021/12/28,403971
2021/12/29,401836
2021/12/30,401506
2021/12/31,399709
2022/01/01,398739
2022/01/02,394943
2022/01/03,392820
2022/01/04,391476
2022/01/05,390660
2022/01/06,390273
2022/01/07,389312
2022/01/08,388222
2022/01/09,384468
2022/01/10,381093
2022/01/11,380767
2022/01/12,383623
2022/01/13,386003
2022/01/14,386213
2022/01/15,386552
2022/01/16,386202
2022/01/17,385947
2022/01/18,385004
2022/01/19,384855
2022/01/20,384576
2022/01/21,382021
2022/01/22,381019
2022/01/23,378476
2022/01/24,376261
2022/01/25,374759
2022/01/26,372636
2022/01/27,370059
2022/01/28,368920
2022/01/29,367734
2022/01/30,367905
2022/01/31,368593
2022/02/01,368969
2022/02/02,368700
2022/02/03,367464
2022/02/04,368662
2022/02/05,372390
2022/02/06,374797
2022/02/07,375217
2022/02/08,376443
2022/02/09,378026
2022/02/10,380124
2022/02/11,382097
2022/02/12,383503
2022/02/13,385707
2022/02/14,387666
2022/02/15,388832
2022/02/16,388408
2022/02/17,387718
2022/02/18,384962
2022/02/19,384181
2022/02/20,384338
2022/02/21,382007
2022/02/22,380377
2022/02/23,379827
2022/02/24,379951
2022/02/25,380696
2022/02/26,383252
2022/02/27,383735
2022/02/28,382847
2022/03/01,383369
2022/03/02,385274
2022/03/03,386664
2022/03/04,387485
2022/03/05,387022
2022/03/06,387698
2022/03/07,388482
2022/03/08,393272
2022/03/09,396601
2022/03/10,404501
2022/03/11,404860
2022/03/12,406015
2022/03/13,404824
2022/03/14,403852
2022/03/15,407277
2022/03/16,414405
2022/03/17,413905
2022/03/18,421386
2022/03/19,422043
2022/03/20,421968
2022/03/21,424058
2022/03/22,428316
2022/03/23,428768
2022/03/24,427805
2022/03/25,426514
2022/03/26,426163
2022/03/27,424785
2022/03/28,423712
2022/03/29,422789
2022/03/30,420766
2022/03/31,418753
2022/04/01,415701
2022/04/02,411257
2022/04/03,405937
2022/04/04,400400
2022/04/05,395933
2022/04/06,392098
2022/04/07,388057
2022/04/08,383855
2022/04/09,381814
2022/04/10,380240
2022/04/11,377785
2022/04/12,374634
2022/04/13,370305
2022/04/14,369125
2022/04/15,367471
2022/04/16,366075
2022/04/17,363755
2022/04/18,362740
2022/04/19,368036
2022/04/20,373939
2022/04/21,372294
2022/04/22,372611
2022/04/23,371532
2022/04/24,371748
2022/04/25,371746
2022/04/26,371774
2022/04/27,372506
2022/04/28,373360
2022/04/29,373879
2022/04/30,375465
2022/05/01,373532
2022/05/02,370892
2022/05/03,367980
2022/05/04,367705
2022/05/05,370041
2022/05/06,369778
2022/05/07,368988
2022/05/08,369824
2022/05/09,370392
2022/05/10,371715
2022/05/11,369467
2022/05/12,375230
2022/05/13,382614
2022/05/14,382445
2022/05/15,381758
2022/05/16,382329
2022/05/17,381836
2022/05/18,385048
2022/05/19,384128
2022/05/20,382657
2022/05/21,382437
2022/05/22,380813
2022/05/23,379024
2022/05/24,378302
2022/05/25,375918
2022/05/26,371595
2022/05/27,368536
2022/05/28,368417
2022/05/29,367463
2022/05/30,363368
2022/05/31,363746
2022/06/01,361347
2022/06/02,356851
2022/06/03,352782
2022/06/04,348239
2022/06/05,343673
2022/06/06,341002
2022/06/07,337621
2022/06/08,333273
2022/06/09,330491
2022/06/10,329827
2022/06/11,328707
2022/06/12,326320
2022/06/13,324253
2022/06/14,322534
2022/06/15,320997
2022/06/16,321804
2022/06/17,324233
2022/06/18,323416
2022/06/19,323290
2022/06/20,323390
2022/06/21,323218
2022/06/22,322588
2022/06/23,321790
2022/06/24,322374
2022/06/25,319960
2022/06/26,316878
2022/06/27,316965
2022/06/28,315812
2022/06/29,314871
2022/06/30,314470
2022/07/01,317694
2022/07/02,322188
2022/07/03,324505
2022/07/04,326674
2022/07/05,328822
2022/07/06,331288
2022/07/07,334373
2022/07/08,336648
2022/07/09,339230
2022/07/10,341970
2022/07/11,342726
2022/07/12,343643
2022/07/13,346813
2022/07/14,351086
2022/07/15,357194
2022/07/16,365533
2022/07/17,371684
2022/07/18,373993
2022/07/19,375199
2022/07/20,377244
2022/07/21,380187
2022/07/22,384109
2022/07/23,385581
2022/07/24,386418
2022/07/25,394800
2022/07/26,432651
2022/07/27,433339
2022/07/28,432329
2022/07/29,433136
2022/07/30,434055
2022/07/31,434585
2022/08/01,443746
2022/08/02,444180
2022/08/03,445924
2022/08/04,464758
2022/08/05,464852
2022/08/06,465084
2022/08/07,465102
2022/08/08,462007
2022/08/09,457714
2022/08/10,453785
2022/08/11,447863
2022/08/12,444068
2022/08/13,440198
2022/08/14,435579
2022/08/15,430170
2022/08/16,426614
2022/08/17,423719
2022/08/18,421456
2022/08/19,416623
2022/08/20,411475
2022/08/21,407882
2022/08/22,402386
2022/08/23,397211
2022/08/24,392174
2022/08/25,388359
2022/08/26,384421
2022/08/27,381506
2022/08/28,377831
2022/08/29,373832
2022/08/30,369192
2022/08/31,364741
2022/09/01,362304
2022/09/02,361514
2022/09/03,362335
2022/09/04,367892
2022/09/05,369057
2022/09/06,368532
2022/09/07,366695
2022/09/08,366708
2022/09/09,367542
2022/09/10,367033
2022/09/11,366205
2022/09/12,364777
2022/09/13,365046
2022/09/14,366749
2022/09/15,370841
2022/09/16,375637
2022/09/17,388449
2022/09/18,389849
2022/09/19,389597
2022/09/20,389582
2022/09/21,388499
2022/09/22,388501
2022/09/23,389589
2022/09/24,392777
2022/09/25,393249
2022/09/26,394037
2022/09/27,398363
2022/09/28,396360
2022/09/29,396023
2022/09/30,394969
2022/10/01,393173
2022/10/02,391179
2022/10/03,387977
2022/10/04,385844
2022/10/05,385496
2022/10/06,387785
2022/10/07,389303
2022/10/08,393226
2022/10/09,398524
2022/10/10,402877
2022/10/11,405644
2022/10/12,406265
2022/10/13,404367
2022/10/14,401399
2022/10/15,400665
2022/10/16,397295
2022/10/17,393393
2022/10/18,388663
2022/10/19,384970
2022/10/20,383814
2022/10/21,382526
2022/10/22,378514
2022/10/23,375676
2022/10/24,373544
2022/10/25,370780
2022/10/26,370205
2022/10/27,370404
2022/10/28,367720
2022/10/29,365083
2022/10/30,362291
2022/10/31,360521
2022/11/01,359708
2022/11/02,356455
2022/11/03,355190
2022/11/04,351682
2022/11/05,349071
2022/11/06,344927
2022/11/07,344223
2022/11/08,342490
2022/11/09,342887
2022/11/10,342196
2022/11/11,341229
2022/11/12,340182
2022/11/13,337964
2022/11/14,338099
2022/11/15,339836
2022/11/16,341033
2022/11/17,343501
2022/11/18,344075
2022/11/19,342585
2022/11/20,339546
2022/11/21,336808
2022/11/22,334430
2022/11/23,334184
2022/11/24,336087
2022/11/25,339304
2022/11/26,340547
2022/11/27,339914
2022/11/28,345491
2022/11/29,347777
