Date,activeaddresses30std
2019/10/27,45549
2019/10/28,45736
2019/10/29,43466
2019/10/30,43434
2019/10/31,43491
2019/11/01,43493
2019/11/02,44387
2019/11/03,46029
2019/11/04,45531
2019/11/05,45043
2019/11/06,44892
2019/11/07,55117
2019/11/08,53174
2019/11/09,54544
2019/11/10,54373
2019/11/11,54596
2019/11/12,52566
2019/11/13,52791
2019/11/14,52675
2019/11/15,52798
2019/11/16,55295
2019/11/17,55378
2019/11/18,55411
2019/11/19,54387
2019/11/20,54417
2019/11/21,56724
2019/11/22,59228
2019/11/23,60802
2019/11/24,64911
2019/11/25,65217
2019/11/26,64934
2019/11/27,65634
2019/11/28,66781
2019/11/29,66793
2019/11/30,93395
2019/12/01,93831
2019/12/02,93828
2019/12/03,92594
2019/12/04,92680
2019/12/05,91692
2019/12/06,91952
2019/12/07,87760
2019/12/08,93642
2019/12/09,93673
2019/12/10,93698
2019/12/11,92262
2019/12/12,90858
2019/12/13,89370
2019/12/14,90254
2019/12/15,91191
2019/12/16,91134
2019/12/17,91112
2019/12/18,90346
2019/12/19,88867
2019/12/20,88321
2019/12/21,84233
2019/12/22,79570
2019/12/23,79561
2019/12/24,79424
2019/12/25,76787
2019/12/26,76364
2019/12/27,76331
2019/12/28,76946
2019/12/29,78061
2019/12/30,59731
2019/12/31,60270
2020/01/01,59706
2020/01/02,60666
2020/01/03,59330
2020/01/04,58245
2020/01/05,58301
2020/01/06,57906
2020/01/07,54294
2020/01/08,52622
2020/01/09,53045
2020/01/10,52286
2020/01/11,51980
2020/01/12,52461
2020/01/13,52001
2020/01/14,54932
2020/01/15,58903
2020/01/16,65031
2020/01/17,65421
2020/01/18,66098
2020/01/19,66067
2020/01/20,65691
2020/01/21,64172
2020/01/22,64301
2020/01/23,64192
2020/01/24,66077
2020/01/25,70176
2020/01/26,75599
2020/01/27,76152
2020/01/28,74697
2020/01/29,74738
2020/01/30,74527
2020/01/31,70772
2020/02/01,68965
2020/02/02,69579
2020/02/03,70486
2020/02/04,69798
2020/02/05,70274
2020/02/06,70925
2020/02/07,71390
2020/02/08,73676
2020/02/09,76229
2020/02/10,78239
2020/02/11,81588
2020/02/12,97263
2020/02/13,103929
2020/02/14,105300
2020/02/15,104823
2020/02/16,104923
2020/02/17,106200
2020/02/18,108609
2020/02/19,109548
2020/02/20,110043
2020/02/21,109930
2020/02/22,109576
2020/02/23,105991
2020/02/24,100341
2020/02/25,90276
2020/02/26,85557
2020/02/27,81490
2020/02/28,77945
2020/02/29,74785
2020/03/01,72211
2020/03/02,67073
2020/03/03,59928
2020/03/04,59086
2020/03/05,53406
2020/03/06,51870
2020/03/07,51799
2020/03/08,52607
2020/03/09,52917
2020/03/10,52862
2020/03/11,52893
2020/03/12,52495
2020/03/13,45192
2020/03/14,39690
2020/03/15,40181
2020/03/16,42158
2020/03/17,42900
2020/03/18,46510
2020/03/19,61643
2020/03/20,68168
2020/03/21,88757
2020/03/22,90636
2020/03/23,93496
2020/03/24,94640
2020/03/25,94778
2020/03/26,94509
2020/03/27,94597
2020/03/28,95511
2020/03/29,98159
2020/03/30,96139
2020/03/31,93679
2020/04/01,94006
2020/04/02,92176
2020/04/03,91375
2020/04/04,93309
2020/04/05,95392
2020/04/06,93489
2020/04/07,90777
2020/04/08,93901
2020/04/09,93153
2020/04/10,92048
2020/04/11,91947
2020/04/12,91694
2020/04/13,90453
2020/04/14,88969
2020/04/15,89409
2020/04/16,89388
2020/04/17,89940
2020/04/18,86760
2020/04/19,85308
2020/04/20,73716
2020/04/21,74376
2020/04/22,72799
2020/04/23,75268
2020/04/24,79201
2020/04/25,79992
2020/04/26,80566
2020/04/27,80445
2020/04/28,75466
2020/04/29,79288
2020/04/30,81382
2020/05/01,79679
2020/05/02,78338
2020/05/03,77538
2020/05/04,70361
2020/05/05,59768
2020/05/06,59173
2020/05/07,58057
2020/05/08,58881
2020/05/09,58907
2020/05/10,57671
2020/05/11,49631
2020/05/12,42133
2020/05/13,40221
2020/05/14,40753
2020/05/15,40118
2020/05/16,38303
2020/05/17,38544
2020/05/18,38577
2020/05/19,37466
2020/05/20,37503
2020/05/21,37568
2020/05/22,37661
2020/05/23,38028
2020/05/24,38326
2020/05/25,37782
2020/05/26,37858
2020/05/27,40262
2020/05/28,58509
2020/05/29,63668
2020/05/30,64963
2020/05/31,65235
2020/06/01,67693
2020/06/02,75992
2020/06/03,75983
2020/06/04,76504
2020/06/05,76495
2020/06/06,76405
2020/06/07,76847
2020/06/08,78650
2020/06/09,79728
2020/06/10,80198
2020/06/11,80494
2020/06/12,79596
2020/06/13,77858
2020/06/14,78421
2020/06/15,78116
2020/06/16,76736
2020/06/17,76705
2020/06/18,78575
2020/06/19,79405
2020/06/20,80332
2020/06/21,80688
2020/06/22,84386
2020/06/23,86897
2020/06/24,87960
2020/06/25,89516
2020/06/26,91470
2020/06/27,67886
2020/06/28,68178
2020/06/29,74320
2020/06/30,77652
2020/07/01,80108
2020/07/02,80899
2020/07/03,80906
2020/07/04,80879
2020/07/05,81615
2020/07/06,78251
2020/07/07,73216
2020/07/08,74347
2020/07/09,74648
2020/07/10,73058
2020/07/11,71515
2020/07/12,70933
2020/07/13,70224
2020/07/14,61560
2020/07/15,62476
2020/07/16,60389
2020/07/17,57399
2020/07/18,57693
2020/07/19,57139
2020/07/20,57217
2020/07/21,54686
2020/07/22,54867
2020/07/23,55716
2020/07/24,55766
2020/07/25,56835
2020/07/26,57933
2020/07/27,65259
2020/07/28,76161
2020/07/29,75825
2020/07/30,75988
2020/07/31,77645
2020/08/01,80020
2020/08/02,80223
2020/08/03,80780
2020/08/04,74204
2020/08/05,75604
2020/08/06,78995
2020/08/07,81134
2020/08/08,80653
2020/08/09,78769
2020/08/10,76531
2020/08/11,71159
2020/08/12,72980
2020/08/13,73089
2020/08/14,73259
2020/08/15,72750
2020/08/16,71895
2020/08/17,67085
2020/08/18,63008
2020/08/19,62779
2020/08/20,60112
2020/08/21,59381
2020/08/22,61261
2020/08/23,59922
2020/08/24,59765
2020/08/25,60143
2020/08/26,58036
2020/08/27,50802
2020/08/28,52536
2020/08/29,58326
2020/08/30,64969
2020/08/31,64049
2020/09/01,64509
2020/09/02,62966
2020/09/03,60916
2020/09/04,57645
2020/09/05,57905
2020/09/06,55568
2020/09/07,56855
2020/09/08,59631
2020/09/09,60439
2020/09/10,60320
2020/09/11,61808
2020/09/12,63679
2020/09/13,68122
2020/09/14,69129
2020/09/15,69025
2020/09/16,69945
2020/09/17,138997
2020/09/18,149520
2020/09/19,150144
2020/09/20,150418
2020/09/21,151103
2020/09/22,151115
2020/09/23,151013
2020/09/24,151191
2020/09/25,151214
2020/09/26,151538
2020/09/27,152265
2020/09/28,151156
2020/09/29,149250
2020/09/30,149166
2020/10/01,148841
2020/10/02,149408
2020/10/03,151007
2020/10/04,151771
2020/10/05,151420
2020/10/06,151016
2020/10/07,150976
2020/10/08,150696
2020/10/09,149655
2020/10/10,149099
2020/10/11,148491
2020/10/12,147301
2020/10/13,144790
2020/10/14,143757
2020/10/15,155902
2020/10/16,157701
2020/10/17,112066
2020/10/18,99403
2020/10/19,99101
2020/10/20,97514
2020/10/21,98496
2020/10/22,105214
2020/10/23,108713
2020/10/24,108608
2020/10/25,110512
2020/10/26,109822
2020/10/27,108222
2020/10/28,108473
2020/10/29,108475
2020/10/30,108382
2020/10/31,108243
2020/11/01,106909
2020/11/02,104024
2020/11/03,100379
2020/11/04,98576
2020/11/05,97163
2020/11/06,96001
2020/11/07,92514
2020/11/08,92739
2020/11/09,91287
2020/11/10,88360
2020/11/11,86588
2020/11/12,87066
2020/11/13,87003
2020/11/14,69515
2020/11/15,64851
2020/11/16,64540
2020/11/17,64597
2020/11/18,65113
2020/11/19,66178
2020/11/20,67641
2020/11/21,65608
2020/11/22,65187
2020/11/23,68360
2020/11/24,64628
2020/11/25,66956
2020/11/26,64762
2020/11/27,64503
2020/11/28,66840
2020/11/29,67015
2020/11/30,67280
2020/12/01,65114
2020/12/02,66144
2020/12/03,65785
2020/12/04,65242
2020/12/05,65524
2020/12/06,67962
2020/12/07,68407
2020/12/08,65310
2020/12/09,65328
2020/12/10,66659
2020/12/11,66531
2020/12/12,66372
2020/12/13,70482
2020/12/14,80607
2020/12/15,81551
2020/12/16,89439
2020/12/17,103534
2020/12/18,106879
2020/12/19,107709
2020/12/20,109134
2020/12/21,109450
2020/12/22,109686
2020/12/23,113645
2020/12/24,112733
2020/12/25,112408
2020/12/26,112262
2020/12/27,112240
2020/12/28,108624
2020/12/29,106500
2020/12/30,107481
2020/12/31,107506
2021/01/01,104842
2021/01/02,103388
2021/01/03,103858
2021/01/04,103023
2021/01/05,97360
2021/01/06,96879
2021/01/07,99314
2021/01/08,98709
2021/01/09,93477
2021/01/10,89035
2021/01/11,87661
2021/01/12,88178
2021/01/13,88276
2021/01/14,88229
2021/01/15,87017
2021/01/16,80518
2021/01/17,80631
2021/01/18,81037
2021/01/19,74494
2021/01/20,68214
2021/01/21,62609
2021/01/22,61960
2021/01/23,59290
2021/01/24,59385
2021/01/25,58607
2021/01/26,57742
2021/01/27,60037
2021/01/28,60230
2021/01/29,64541
2021/01/30,65635
2021/01/31,66509
2021/02/01,68031
2021/02/02,72145
2021/02/03,78386
2021/02/04,81352
2021/02/05,85706
2021/02/06,86361
2021/02/07,87994
2021/02/08,90203
2021/02/09,95701
2021/02/10,100047
2021/02/11,100871
2021/02/12,100410
2021/02/13,100290
2021/02/14,99907
2021/02/15,99202
2021/02/16,94153
2021/02/17,93507
2021/02/18,95657
2021/02/19,98345
2021/02/20,96870
2021/02/21,91875
2021/02/22,86460
2021/02/23,78962
2021/02/24,75585
2021/02/25,71836
2021/02/26,56264
2021/02/27,51518
2021/02/28,54350
2021/03/01,54036
2021/03/02,53188
2021/03/03,53121
2021/03/04,53227
2021/03/05,57315
2021/03/06,58393
2021/03/07,60046
2021/03/08,60407
2021/03/09,61601
2021/03/10,62429
2021/03/11,64107
2021/03/12,66209
2021/03/13,67454
2021/03/14,67545
2021/03/15,69136
2021/03/16,70202
2021/03/17,66074
2021/03/18,67957
2021/03/19,69056
2021/03/20,69844
2021/03/21,68542
2021/03/22,67199
2021/03/23,68962
2021/03/24,70885
2021/03/25,73659
2021/03/26,74668
2021/03/27,73741
2021/03/28,72903
2021/03/29,72798
2021/03/30,68648
2021/03/31,68055
2021/04/01,74136
2021/04/02,80000
2021/04/03,80589
2021/04/04,72186
2021/04/05,67198
2021/04/06,60245
2021/04/07,54498
2021/04/08,53959
2021/04/09,53404
2021/04/10,56973
2021/04/11,57169
2021/04/12,59836
2021/04/13,61932
2021/04/14,149321
2021/04/15,149939
2021/04/16,214418
2021/04/17,222503
2021/04/18,225318
2021/04/19,231784
2021/04/20,242401
2021/04/21,252949
2021/04/22,263490
2021/04/23,268620
2021/04/24,271760
2021/04/25,274829
2021/04/26,277233
2021/04/27,277807
2021/04/28,282337
2021/04/29,287556
2021/04/30,287900
2021/05/01,288960
2021/05/02,289296
2021/05/03,289764
2021/05/04,289987
2021/05/05,291007
2021/05/06,293201
2021/05/07,293438
2021/05/08,301373
2021/05/09,313615
2021/05/10,318178
2021/05/11,323183
2021/05/12,324132
2021/05/13,325303
2021/05/14,265516
2021/05/15,254993
2021/05/16,126243
2021/05/17,127621
2021/05/18,126261
2021/05/19,131115
2021/05/20,132962
2021/05/21,141998
2021/05/22,152691
2021/05/23,174607
2021/05/24,185561
2021/05/25,194828
2021/05/26,200831
2021/05/27,206243
2021/05/28,210849
2021/05/29,210712
2021/05/30,212448
2021/05/31,214319
2021/06/01,217282
2021/06/02,220619
2021/06/03,221352
2021/06/04,222890
2021/06/05,226415
2021/06/06,231953
2021/06/07,223297
2021/06/08,206037
2021/06/09,198396
2021/06/10,179747
2021/06/11,172378
2021/06/12,160740
2021/06/13,148357
2021/06/14,136175
2021/06/15,127430
2021/06/16,119845
2021/06/17,114846
2021/06/18,113843
2021/06/19,114711
2021/06/20,122412
2021/06/21,123432
2021/06/22,123131
2021/06/23,123149
2021/06/24,122662
2021/06/25,120732
2021/06/26,119528
2021/06/27,119348
2021/06/28,132257
2021/06/29,127378
2021/06/30,121575
2021/07/01,117998
2021/07/02,114853
2021/07/03,108968
2021/07/04,105850
2021/07/05,104987
2021/07/06,109185
2021/07/07,110862
2021/07/08,111335
2021/07/09,111307
2021/07/10,112202
2021/07/11,113276
2021/07/12,112511
2021/07/13,112348
2021/07/14,112353
2021/07/15,112745
2021/07/16,112609
2021/07/17,112802
2021/07/18,112393
2021/07/19,105466
2021/07/20,98012
2021/07/21,96701
2021/07/22,96730
2021/07/23,96773
2021/07/24,97571
2021/07/25,98399
2021/07/26,98148
2021/07/27,107922
2021/07/28,91260
2021/07/29,91440
2021/07/30,92375
2021/07/31,93220
2021/08/01,92767
2021/08/02,92054
2021/08/03,88090
2021/08/04,86353
2021/08/05,85553
2021/08/06,84318
2021/08/07,84256
2021/08/08,84137
2021/08/09,81345
2021/08/10,77057
2021/08/11,75909
2021/08/12,75320
2021/08/13,75364
2021/08/14,76248
2021/08/15,77597
2021/08/16,76773
2021/08/17,74900
2021/08/18,74410
2021/08/19,75218
2021/08/20,75975
2021/08/21,75822
2021/08/22,76540
2021/08/23,76428
2021/08/24,73682
2021/08/25,75869
2021/08/26,65290
2021/08/27,132971
2021/08/28,132081
2021/08/29,131360
2021/08/30,130351
2021/08/31,130314
2021/09/01,128782
2021/09/02,129436
2021/09/03,129513
2021/09/04,129187
2021/09/05,129480
2021/09/06,129278
2021/09/07,130591
2021/09/08,130567
2021/09/09,130646
2021/09/10,131629
2021/09/11,139119
2021/09/12,140916
2021/09/13,144828
2021/09/14,145511
2021/09/15,145526
2021/09/16,145524
2021/09/17,145509
2021/09/18,144111
2021/09/19,142686
2021/09/20,143369
2021/09/21,143340
2021/09/22,143148
2021/09/23,143469
2021/09/24,143500
2021/09/25,143152
2021/09/26,82001
2021/09/27,82698
2021/09/28,84346
2021/09/29,84822
2021/09/30,86038
2021/10/01,87200
2021/10/02,86768
2021/10/03,86175
2021/10/04,87806
2021/10/05,87142
2021/10/06,98761
2021/10/07,106960
2021/10/08,113049
2021/10/09,114482
2021/10/10,114392
2021/10/11,108753
2021/10/12,107837
2021/10/13,104051
2021/10/14,103850
2021/10/15,105628
2021/10/16,106356
2021/10/17,106261
2021/10/18,107025
2021/10/19,108099
2021/10/20,109301
2021/10/21,111627
2021/10/22,114104
2021/10/23,117669
2021/10/24,118303
2021/10/25,119884
2021/10/26,115363
2021/10/27,113271
2021/10/28,147555
2021/10/29,158136
2021/10/30,158101
2021/10/31,158466
2021/11/01,157095
2021/11/02,156631
2021/11/03,154281
2021/11/04,155179
2021/11/05,154997
2021/11/06,154352
2021/11/07,154503
2021/11/08,155293
2021/11/09,152543
2021/11/10,153233
2021/11/11,151950
2021/11/12,149501
2021/11/13,148806
2021/11/14,148620
2021/11/15,147022
2021/11/16,143186
2021/11/17,142989
2021/11/18,142448
2021/11/19,142789
2021/11/20,146526
2021/11/21,146408
2021/11/22,148786
2021/11/23,149525
2021/11/24,149653
2021/11/25,149764
2021/11/26,150021
2021/11/27,86714
2021/11/28,88359
2021/11/29,87698
2021/11/30,87646
2021/12/01,89845
2021/12/02,87909
2021/12/03,85627
2021/12/04,89079
2021/12/05,107059
2021/12/06,108457
2021/12/07,108198
2021/12/08,108296
2021/12/09,108415
2021/12/10,104820
2021/12/11,104005
2021/12/12,102120
2021/12/13,99945
2021/12/14,98255
2021/12/15,98461
2021/12/16,98583
2021/12/17,94105
2021/12/18,94857
2021/12/19,96971
2021/12/20,95201
2021/12/21,95011
2021/12/22,94316
2021/12/23,94793
2021/12/24,96294
2021/12/25,99207
2021/12/26,99203
2021/12/27,98635
2021/12/28,93189
2021/12/29,93298
2021/12/30,93389
2021/12/31,92575
2022/01/01,92881
2022/01/02,95154
2022/01/03,92047
2022/01/04,64325
2022/01/05,63446
2022/01/06,63576
2022/01/07,61124
2022/01/08,61663
2022/01/09,69284
2022/01/10,71240
2022/01/11,75819
2022/01/12,82328
2022/01/13,86799
2022/01/14,86274
2022/01/15,85655
2022/01/16,83855
2022/01/17,82829
2022/01/18,80678
2022/01/19,80149
2022/01/20,79519
2022/01/21,82144
2022/01/22,83865
2022/01/23,86533
2022/01/24,86577
2022/01/25,87369
2022/01/26,90312
2022/01/27,94161
2022/01/28,96077
2022/01/29,95986
2022/01/30,95820
2022/01/31,95798
2022/02/01,94367
2022/02/02,94548
2022/02/03,96150
2022/02/04,95705
2022/02/05,99704
2022/02/06,100212
2022/02/07,100525
2022/02/08,97175
2022/02/09,94327
2022/02/10,88551
2022/02/11,78284
2022/02/12,68100
2022/02/13,67267
2022/02/14,65886
2022/02/15,66056
2022/02/16,66482
2022/02/17,66671
2022/02/18,71413
2022/02/19,70794
2022/02/20,86978
2022/02/21,89507
2022/02/22,88455
2022/02/23,86819
2022/02/24,87203
2022/02/25,85453
2022/02/26,82273
2022/02/27,81520
2022/02/28,83444
2022/03/01,83606
2022/03/02,83578
2022/03/03,83548
2022/03/04,83508
2022/03/05,84600
2022/03/06,84878
2022/03/07,79083
2022/03/08,78977
2022/03/09,78948
2022/03/10,82431
2022/03/11,83330
2022/03/12,82743
2022/03/13,86932
2022/03/14,88783
2022/03/15,89798
2022/03/16,94267
2022/03/17,93985
2022/03/18,99926
2022/03/19,99996
2022/03/20,95926
2022/03/21,95842
2022/03/22,82451
2022/03/23,80124
2022/03/24,78699
2022/03/25,78741
2022/03/26,78851
2022/03/27,79043
2022/03/28,79361
2022/03/29,79262
2022/03/30,77328
2022/03/31,77354
2022/04/01,77677
2022/04/02,81403
2022/04/03,87159
2022/04/04,90325
2022/04/05,93653
2022/04/06,95287
2022/04/07,94833
2022/04/08,96752
2022/04/09,92273
2022/04/10,92576
2022/04/11,94005
2022/04/12,94385
2022/04/13,97653
2022/04/14,96245
2022/04/15,88240
2022/04/16,88631
2022/04/17,75792
2022/04/18,75714
2022/04/19,80964
2022/04/20,89136
2022/04/21,82394
2022/04/22,81666
2022/04/23,81982
2022/04/24,81681
2022/04/25,81269
2022/04/26,80845
2022/04/27,77042
2022/04/28,72613
2022/04/29,72092
2022/04/30,71561
2022/05/01,70733
2022/05/02,74579
2022/05/03,77295
2022/05/04,76877
2022/05/05,79546
2022/05/06,79526
2022/05/07,80260
2022/05/08,79924
2022/05/09,79922
2022/05/10,80686
2022/05/11,83630
2022/05/12,88046
2022/05/13,98089
2022/05/14,97948
2022/05/15,99198
2022/05/16,98723
2022/05/17,96737
2022/05/18,97194
2022/05/19,94252
2022/05/20,86496
2022/05/21,87555
2022/05/22,88856
2022/05/23,90045
2022/05/24,90294
2022/05/25,90790
2022/05/26,93851
2022/05/27,93999
2022/05/28,93850
2022/05/29,93668
2022/05/30,94231
2022/05/31,94560
2022/06/01,92853
2022/06/02,91316
2022/06/03,92034
2022/06/04,89180
2022/06/05,91018
2022/06/06,91503
2022/06/07,92495
2022/06/08,93032
2022/06/09,90694
2022/06/10,89970
2022/06/11,81145
2022/06/12,55080
2022/06/13,57338
2022/06/14,58219
2022/06/15,57631
2022/06/16,56387
2022/06/17,47302
2022/06/18,47819
2022/06/19,49621
2022/06/20,49959
2022/06/21,51981
2022/06/22,53275
2022/06/23,55085
2022/06/24,54691
2022/06/25,59700
2022/06/26,65926
2022/06/27,65007
2022/06/28,65645
2022/06/29,67316
2022/06/30,60221
2022/07/01,62334
2022/07/02,71676
2022/07/03,73637
2022/07/04,75753
2022/07/05,79411
2022/07/06,81903
2022/07/07,86339
2022/07/08,91174
2022/07/09,95802
2022/07/10,98727
2022/07/11,99879
2022/07/12,99642
2022/07/13,100865
2022/07/14,103887
2022/07/15,109577
2022/07/16,118975
2022/07/17,127163
2022/07/18,127500
2022/07/19,125855
2022/07/20,124932
2022/07/21,122990
2022/07/22,121959
2022/07/23,117091
2022/07/24,114655
2022/07/25,112072
2022/07/26,222522
2022/07/27,219853
2022/07/28,215029
2022/07/29,209032
2022/07/30,204140
2022/07/31,203800
2022/08/01,209852
2022/08/02,208762
2022/08/03,207873
2022/08/04,229782
2022/08/05,228592
2022/08/06,228162
2022/08/07,227732
2022/08/08,227980
2022/08/09,229464
2022/08/10,229096
2022/08/11,230479
2022/08/12,231041
2022/08/13,232655
2022/08/14,235276
2022/08/15,237740
2022/08/16,238746
2022/08/17,240067
2022/08/18,240238
2022/08/19,243211
2022/08/20,246514
2022/08/21,248029
2022/08/22,250602
2022/08/23,252141
2022/08/24,253538
2022/08/25,159048
2022/08/26,161545
2022/08/27,163686
2022/08/28,166818
2022/08/29,169207
2022/08/30,171658
2022/08/31,159196
2022/09/01,158687
2022/09/02,154047
2022/09/03,81107
2022/09/04,78699
2022/09/05,73985
2022/09/06,64311
2022/09/07,61049
2022/09/08,60135
2022/09/09,57209
2022/09/10,58450
2022/09/11,55794
2022/09/12,54846
2022/09/13,54720
2022/09/14,58282
2022/09/15,178159
2022/09/16,300105
2022/09/17,378367
2022/09/18,379181
2022/09/19,379533
2022/09/20,379277
2022/09/21,379315
2022/09/22,379384
2022/09/23,379653
2022/09/24,380164
2022/09/25,380470
2022/09/26,381144
2022/09/27,384962
2022/09/28,385105
2022/09/29,385687
2022/09/30,386134
2022/10/01,386055
2022/10/02,385570
2022/10/03,384809
2022/10/04,381556
2022/10/05,380821
2022/10/06,383175
2022/10/07,384993
2022/10/08,389853
2022/10/09,393888
2022/10/10,397622
2022/10/11,399214
2022/10/12,399653
2022/10/13,399621
2022/10/14,398115
2022/10/15,365211
2022/10/16,270511
2022/10/17,95341
2022/10/18,100156
2022/10/19,102161
2022/10/20,102169
2022/10/21,101798
2022/10/22,106604
2022/10/23,109359
2022/10/24,110368
2022/10/25,112590
2022/10/26,112613
2022/10/27,107522
2022/10/28,109002
2022/10/29,111930
2022/10/30,113512
2022/10/31,114682
2022/11/01,115170
2022/11/02,117357
2022/11/03,117349
2022/11/04,121063
2022/11/05,120552
2022/11/06,121401
2022/11/07,108093
2022/11/08,93939
2022/11/09,78396
2022/11/10,69324
2022/11/11,65821
2022/11/12,63003
2022/11/13,62630
2022/11/14,63639
2022/11/15,66014
2022/11/16,66485
2022/11/17,68036
2022/11/18,68089
2022/11/19,69482
2022/11/20,72665
2022/11/21,77721
2022/11/22,82270
2022/11/23,82942
2022/11/24,83332
2022/11/25,82515
2022/11/26,79380
2022/11/27,82288
2022/11/28,87974
2022/11/29,88428
2022/11/30,88476
