Date,price30trxUSD
2019/05/11,0.344
2019/05/12,0.345
2019/05/13,0.349
2019/05/14,0.357
2019/05/15,0.374
2019/05/16,0.401
2019/05/17,0.433
2019/05/18,0.468
2019/05/19,0.508
2019/05/20,0.549
2019/05/21,0.591
2019/05/22,0.634
2019/05/23,0.674
2019/05/24,0.713
2019/05/25,0.749
2019/05/26,0.783
2019/05/27,0.817
2019/05/28,0.851
2019/05/29,0.883
2019/05/30,0.914
2019/05/31,0.94
2019/06/01,0.963
2019/06/02,0.984
2019/06/03,1
2019/06/04,1.01
2019/06/05,1.014
2019/06/06,1.013
2019/06/07,1.008
2019/06/08,1
2019/06/09,0.988
2019/06/10,0.972
2019/06/11,0.954
2019/06/12,0.935
2019/06/13,0.916
2019/06/14,0.898
2019/06/15,0.881
2019/06/16,0.865
2019/06/17,0.851
2019/06/18,0.837
2019/06/19,0.823
2019/06/20,0.81
2019/06/21,0.799
2019/06/22,0.792
2019/06/23,0.79
2019/06/24,0.789
2019/06/25,0.791
2019/06/26,0.798
2019/06/27,0.804
2019/06/28,0.809
2019/06/29,0.812
2019/06/30,0.815
2019/07/01,0.814
2019/07/02,0.81
2019/07/03,0.803
2019/07/04,0.796
2019/07/05,0.785
2019/07/06,0.774
2019/07/07,0.761
2019/07/08,0.749
2019/07/09,0.737
2019/07/10,0.726
2019/07/11,0.71
2019/07/12,0.692
2019/07/13,0.671
2019/07/14,0.646
2019/07/15,0.615
2019/07/16,0.579
2019/07/17,0.538
2019/07/18,0.494
2019/07/19,0.449
2019/07/20,0.404
2019/07/21,0.36
2019/07/22,0.315
2019/07/23,0.271
2019/07/24,0.227
2019/07/25,0.184
2019/07/26,0.143
2019/07/27,0.102
2019/07/28,0.063
2019/07/29,0.025
2019/07/30,-0.011
2019/07/31,-0.045
2019/08/01,-0.078
2019/08/02,-0.107
2019/08/03,-0.134
2019/08/04,-0.159
2019/08/05,-0.18
2019/08/06,-0.198
2019/08/07,-0.214
2019/08/08,-0.228
2019/08/09,-0.242
2019/08/10,-0.255
2019/08/11,-0.267
2019/08/12,-0.279
2019/08/13,-0.29
2019/08/14,-0.301
2019/08/15,-0.314
2019/08/16,-0.328
2019/08/17,-0.343
2019/08/18,-0.358
2019/08/19,-0.371
2019/08/20,-0.384
2019/08/21,-0.396
2019/08/22,-0.408
2019/08/23,-0.419
2019/08/24,-0.429
2019/08/25,-0.439
2019/08/26,-0.448
2019/08/27,-0.456
2019/08/28,-0.464
2019/08/29,-0.473
2019/08/30,-0.483
2019/08/31,-0.494
2019/09/01,-0.505
2019/09/02,-0.515
2019/09/03,-0.523
2019/09/04,-0.531
2019/09/05,-0.538
2019/09/06,-0.545
2019/09/07,-0.551
2019/09/08,-0.555
2019/09/09,-0.557
2019/09/10,-0.558
2019/09/11,-0.558
2019/09/12,-0.557
2019/09/13,-0.555
2019/09/14,-0.552
2019/09/15,-0.546
2019/09/16,-0.539
2019/09/17,-0.528
2019/09/18,-0.513
2019/09/19,-0.495
2019/09/20,-0.474
2019/09/21,-0.451
2019/09/22,-0.426
2019/09/23,-0.401
2019/09/24,-0.377
2019/09/25,-0.359
2019/09/26,-0.345
2019/09/27,-0.334
2019/09/28,-0.326
2019/09/29,-0.319
2019/09/30,-0.315
2019/10/01,-0.31
2019/10/02,-0.307
2019/10/03,-0.303
2019/10/04,-0.301
2019/10/05,-0.299
2019/10/06,-0.297
2019/10/07,-0.295
2019/10/08,-0.293
2019/10/09,-0.29
2019/10/10,-0.284
2019/10/11,-0.278
2019/10/12,-0.272
2019/10/13,-0.265
2019/10/14,-0.258
2019/10/15,-0.251
2019/10/16,-0.245
2019/10/17,-0.24
2019/10/18,-0.235
2019/10/19,-0.232
2019/10/20,-0.229
2019/10/21,-0.226
2019/10/22,-0.224
2019/10/23,-0.223
2019/10/24,-0.224
2019/10/25,-0.226
2019/10/26,-0.225
2019/10/27,-0.223
2019/10/28,-0.22
2019/10/29,-0.215
2019/10/30,-0.209
2019/10/31,-0.202
2019/11/01,-0.195
2019/11/02,-0.187
2019/11/03,-0.179
2019/11/04,-0.17
2019/11/05,-0.161
2019/11/06,-0.151
2019/11/07,-0.14
2019/11/08,-0.13
2019/11/09,-0.12
2019/11/10,-0.109
2019/11/11,-0.099
2019/11/12,-0.09
2019/11/13,-0.08
2019/11/14,-0.071
2019/11/15,-0.063
2019/11/16,-0.056
2019/11/17,-0.05
2019/11/18,-0.044
2019/11/19,-0.039
2019/11/20,-0.036
2019/11/21,-0.036
2019/11/22,-0.039
2019/11/23,-0.046
2019/11/24,-0.056
2019/11/25,-0.069
2019/11/26,-0.085
2019/11/27,-0.101
2019/11/28,-0.118
2019/11/29,-0.135
2019/11/30,-0.152
2019/12/01,-0.168
2019/12/02,-0.185
2019/12/03,-0.201
2019/12/04,-0.217
2019/12/05,-0.232
2019/12/06,-0.247
2019/12/07,-0.26
2019/12/08,-0.273
2019/12/09,-0.284
2019/12/10,-0.295
2019/12/11,-0.306
2019/12/12,-0.316
2019/12/13,-0.326
2019/12/14,-0.335
2019/12/15,-0.344
2019/12/16,-0.352
2019/12/17,-0.362
2019/12/18,-0.374
2019/12/19,-0.386
2019/12/20,-0.399
2019/12/21,-0.412
2019/12/22,-0.424
2019/12/23,-0.436
2019/12/24,-0.447
2019/12/25,-0.458
2019/12/26,-0.468
2019/12/27,-0.478
2019/12/28,-0.487
2019/12/29,-0.495
2019/12/30,-0.501
2019/12/31,-0.506
2020/01/01,-0.509
2020/01/02,-0.512
2020/01/03,-0.513
2020/01/04,-0.513
2020/01/05,-0.511
2020/01/06,-0.507
2020/01/07,-0.5
2020/01/08,-0.492
2020/01/09,-0.482
2020/01/10,-0.471
2020/01/11,-0.459
2020/01/12,-0.445
2020/01/13,-0.431
2020/01/14,-0.414
2020/01/15,-0.392
2020/01/16,-0.369
2020/01/17,-0.342
2020/01/18,-0.311
2020/01/19,-0.279
2020/01/20,-0.247
2020/01/21,-0.214
2020/01/22,-0.181
2020/01/23,-0.149
2020/01/24,-0.118
2020/01/25,-0.09
2020/01/26,-0.063
2020/01/27,-0.036
2020/01/28,-0.009
2020/01/29,0.018
2020/01/30,0.045
2020/01/31,0.073
2020/02/01,0.101
2020/02/02,0.129
2020/02/03,0.159
2020/02/04,0.188
2020/02/05,0.217
2020/02/06,0.25
2020/02/07,0.285
2020/02/08,0.324
2020/02/09,0.365
2020/02/10,0.406
2020/02/11,0.447
2020/02/12,0.493
2020/02/13,0.543
2020/02/14,0.598
2020/02/15,0.655
2020/02/16,0.711
2020/02/17,0.762
2020/02/18,0.813
2020/02/19,0.862
2020/02/20,0.906
2020/02/21,0.945
2020/02/22,0.98
2020/02/23,1.01
2020/02/24,1.037
2020/02/25,1.057
2020/02/26,1.069
2020/02/27,1.072
2020/02/28,1.067
2020/02/29,1.056
2020/03/01,1.039
2020/03/02,1.018
2020/03/03,0.994
2020/03/04,0.967
2020/03/05,0.939
2020/03/06,0.911
2020/03/07,0.883
2020/03/08,0.854
2020/03/09,0.821
2020/03/10,0.784
2020/03/11,0.744
2020/03/12,0.697
2020/03/13,0.64
2020/03/14,0.576
2020/03/15,0.507
2020/03/16,0.433
2020/03/17,0.356
2020/03/18,0.278
2020/03/19,0.2
2020/03/20,0.126
2020/03/21,0.054
2020/03/22,-0.015
2020/03/23,-0.082
2020/03/24,-0.144
2020/03/25,-0.203
2020/03/26,-0.258
2020/03/27,-0.309
2020/03/28,-0.357
2020/03/29,-0.403
2020/03/30,-0.445
2020/03/31,-0.485
2020/04/01,-0.521
2020/04/02,-0.554
2020/04/03,-0.582
2020/04/04,-0.607
2020/04/05,-0.628
2020/04/06,-0.644
2020/04/07,-0.653
2020/04/08,-0.657
2020/04/09,-0.656
2020/04/10,-0.652
2020/04/11,-0.646
2020/04/12,-0.637
2020/04/13,-0.628
2020/04/14,-0.616
2020/04/15,-0.604
2020/04/16,-0.59
2020/04/17,-0.573
2020/04/18,-0.553
2020/04/19,-0.529
2020/04/20,-0.503
2020/04/21,-0.477
2020/04/22,-0.45
2020/04/23,-0.421
2020/04/24,-0.39
2020/04/25,-0.357
2020/04/26,-0.323
2020/04/27,-0.287
2020/04/28,-0.25
2020/04/29,-0.211
2020/04/30,-0.17
2020/05/01,-0.128
2020/05/02,-0.085
2020/05/03,-0.042
2020/05/04,-0.002
2020/05/05,0.037
2020/05/06,0.075
2020/05/07,0.11
2020/05/08,0.144
2020/05/09,0.176
2020/05/10,0.203
2020/05/11,0.225
2020/05/12,0.242
2020/05/13,0.257
2020/05/14,0.27
2020/05/15,0.281
2020/05/16,0.291
2020/05/17,0.3
2020/05/18,0.309
2020/05/19,0.318
2020/05/20,0.328
2020/05/21,0.335
2020/05/22,0.341
2020/05/23,0.346
2020/05/24,0.35
2020/05/25,0.353
2020/05/26,0.354
2020/05/27,0.354
2020/05/28,0.354
2020/05/29,0.356
2020/05/30,0.36
2020/05/31,0.367
2020/06/01,0.376
2020/06/02,0.387
2020/06/03,0.399
2020/06/04,0.412
2020/06/05,0.426
2020/06/06,0.439
2020/06/07,0.452
2020/06/08,0.464
2020/06/09,0.476
2020/06/10,0.487
2020/06/11,0.497
2020/06/12,0.504
2020/06/13,0.51
2020/06/14,0.514
2020/06/15,0.515
2020/06/16,0.514
2020/06/17,0.511
2020/06/18,0.508
2020/06/19,0.502
2020/06/20,0.495
2020/06/21,0.487
2020/06/22,0.478
2020/06/23,0.471
2020/06/24,0.464
2020/06/25,0.456
2020/06/26,0.447
2020/06/27,0.436
2020/06/28,0.425
2020/06/29,0.412
2020/06/30,0.398
2020/07/01,0.385
2020/07/02,0.371
2020/07/03,0.358
2020/07/04,0.344
2020/07/05,0.331
2020/07/06,0.318
2020/07/07,0.307
2020/07/08,0.298
2020/07/09,0.29
2020/07/10,0.283
2020/07/11,0.276
2020/07/12,0.271
2020/07/13,0.266
2020/07/14,0.261
2020/07/15,0.256
2020/07/16,0.251
2020/07/17,0.245
2020/07/18,0.239
2020/07/19,0.233
2020/07/20,0.227
2020/07/21,0.222
2020/07/22,0.218
2020/07/23,0.217
2020/07/24,0.22
2020/07/25,0.227
2020/07/26,0.24
2020/07/27,0.258
2020/07/28,0.281
2020/07/29,0.307
2020/07/30,0.336
2020/07/31,0.367
2020/08/01,0.404
2020/08/02,0.446
2020/08/03,0.492
2020/08/04,0.541
2020/08/05,0.591
2020/08/06,0.643
2020/08/07,0.693
2020/08/08,0.741
2020/08/09,0.786
2020/08/10,0.829
2020/08/11,0.868
2020/08/12,0.901
2020/08/13,0.932
2020/08/14,0.962
2020/08/15,0.993
2020/08/16,1.022
2020/08/17,1.048
2020/08/18,1.072
2020/08/19,1.091
2020/08/20,1.105
2020/08/21,1.115
2020/08/22,1.118
2020/08/23,1.117
2020/08/24,1.112
2020/08/25,1.102
2020/08/26,1.089
2020/08/27,1.072
2020/08/28,1.053
2020/08/29,1.033
2020/08/30,1.013
2020/08/31,0.995
2020/09/01,0.981
2020/09/02,0.969
2020/09/03,0.956
2020/09/04,0.94
2020/09/05,0.917
2020/09/06,0.889
2020/09/07,0.857
2020/09/08,0.821
2020/09/09,0.783
2020/09/10,0.745
2020/09/11,0.707
2020/09/12,0.671
2020/09/13,0.637
2020/09/14,0.603
2020/09/15,0.57
2020/09/16,0.539
2020/09/17,0.509
2020/09/18,0.482
2020/09/19,0.456
2020/09/20,0.432
2020/09/21,0.407
2020/09/22,0.381
2020/09/23,0.354
2020/09/24,0.326
2020/09/25,0.299
2020/09/26,0.272
2020/09/27,0.247
2020/09/28,0.224
2020/09/29,0.202
2020/09/30,0.182
2020/10/01,0.163
2020/10/02,0.144
2020/10/03,0.125
2020/10/04,0.108
2020/10/05,0.092
2020/10/06,0.076
2020/10/07,0.061
2020/10/08,0.046
2020/10/09,0.033
2020/10/10,0.022
2020/10/11,0.014
2020/10/12,0.008
2020/10/13,0.005
2020/10/14,0.003
2020/10/15,0.002
2020/10/16,0.002
2020/10/17,0.002
2020/10/18,0.003
2020/10/19,0.005
2020/10/20,0.006
2020/10/21,0.009
2020/10/22,0.015
2020/10/23,0.022
2020/10/24,0.032
2020/10/25,0.042
2020/10/26,0.053
2020/10/27,0.064
2020/10/28,0.074
2020/10/29,0.083
2020/10/30,0.091
2020/10/31,0.098
2020/11/01,0.104
2020/11/02,0.109
2020/11/03,0.113
2020/11/04,0.116
2020/11/05,0.12
2020/11/06,0.127
2020/11/07,0.138
2020/11/08,0.15
2020/11/09,0.164
2020/11/10,0.179
2020/11/11,0.195
2020/11/12,0.213
2020/11/13,0.231
2020/11/14,0.25
2020/11/15,0.267
2020/11/16,0.284
2020/11/17,0.301
2020/11/18,0.318
2020/11/19,0.335
2020/11/20,0.352
2020/11/21,0.372
2020/11/22,0.395
2020/11/23,0.422
2020/11/24,0.455
2020/11/25,0.489
2020/11/26,0.52
2020/11/27,0.546
2020/11/28,0.569
2020/11/29,0.591
2020/11/30,0.613
2020/12/01,0.637
2020/12/02,0.661
2020/12/03,0.684
2020/12/04,0.706
2020/12/05,0.726
2020/12/06,0.744
2020/12/07,0.759
2020/12/08,0.772
2020/12/09,0.78
2020/12/10,0.785
2020/12/11,0.785
2020/12/12,0.783
2020/12/13,0.779
2020/12/14,0.775
2020/12/15,0.769
2020/12/16,0.764
2020/12/17,0.761
2020/12/18,0.761
2020/12/19,0.761
2020/12/20,0.763
2020/12/21,0.763
2020/12/22,0.761
2020/12/23,0.757
2020/12/24,0.751
2020/12/25,0.743
2020/12/26,0.735
2020/12/27,0.729
2020/12/28,0.727
2020/12/29,0.728
2020/12/30,0.732
2020/12/31,0.739
2021/01/01,0.746
2021/01/02,0.755
2021/01/03,0.77
2021/01/04,0.798
2021/01/05,0.837
2021/01/06,0.888
2021/01/07,0.951
2021/01/08,1.022
2021/01/09,1.099
2021/01/10,1.181
2021/01/11,1.255
2021/01/12,1.321
2021/01/13,1.377
2021/01/14,1.429
2021/01/15,1.478
2021/01/16,1.523
2021/01/17,1.563
2021/01/18,1.599
2021/01/19,1.636
2021/01/20,1.67
2021/01/21,1.697
2021/01/22,1.715
2021/01/23,1.727
2021/01/24,1.736
2021/01/25,1.745
2021/01/26,1.749
2021/01/27,1.748
2021/01/28,1.743
2021/01/29,1.735
2021/01/30,1.725
2021/01/31,1.711
2021/02/01,1.694
2021/02/02,1.677
2021/02/03,1.665
2021/02/04,1.659
2021/02/05,1.656
2021/02/06,1.656
2021/02/07,1.656
2021/02/08,1.655
2021/02/09,1.656
2021/02/10,1.658
2021/02/11,1.66
2021/02/12,1.662
2021/02/13,1.663
2021/02/14,1.664
2021/02/15,1.662
2021/02/16,1.657
2021/02/17,1.649
2021/02/18,1.642
2021/02/19,1.635
2021/02/20,1.629
2021/02/21,1.621
2021/02/22,1.609
2021/02/23,1.587
2021/02/24,1.558
2021/02/25,1.523
2021/02/26,1.481
2021/02/27,1.433
2021/02/28,1.379
2021/03/01,1.323
2021/03/02,1.267
2021/03/03,1.212
2021/03/04,1.158
2021/03/05,1.103
2021/03/06,1.051
2021/03/07,1.002
2021/03/08,0.958
2021/03/09,0.921
2021/03/10,0.888
2021/03/11,0.858
2021/03/12,0.832
2021/03/13,0.808
2021/03/14,0.788
2021/03/15,0.769
2021/03/16,0.751
2021/03/17,0.734
2021/03/18,0.717
2021/03/19,0.701
2021/03/20,0.686
2021/03/21,0.671
2021/03/22,0.656
2021/03/23,0.639
2021/03/24,0.62
2021/03/25,0.599
2021/03/26,0.577
2021/03/27,0.554
2021/03/28,0.532
2021/03/29,0.512
2021/03/30,0.493
2021/03/31,0.478
2021/04/01,0.465
2021/04/02,0.458
2021/04/03,0.454
2021/04/04,0.454
2021/04/05,0.456
2021/04/06,0.461
2021/04/07,0.466
2021/04/08,0.472
2021/04/09,0.478
2021/04/10,0.485
2021/04/11,0.493
2021/04/12,0.502
2021/04/13,0.512
2021/04/14,0.525
2021/04/15,0.541
2021/04/16,0.56
2021/04/17,0.58
2021/04/18,0.596
2021/04/19,0.609
2021/04/20,0.619
2021/04/21,0.629
2021/04/22,0.641
2021/04/23,0.65
2021/04/24,0.657
2021/04/25,0.661
2021/04/26,0.666
2021/04/27,0.673
2021/04/28,0.683
2021/04/29,0.696
2021/04/30,0.71
2021/05/01,0.728
2021/05/02,0.748
2021/05/03,0.772
2021/05/04,0.803
2021/05/05,0.837
2021/05/06,0.875
2021/05/07,0.915
2021/05/08,0.958
2021/05/09,1.006
2021/05/10,1.058
2021/05/11,1.111
2021/05/12,1.166
2021/05/13,1.217
2021/05/14,1.265
2021/05/15,1.307
2021/05/16,1.342
2021/05/17,1.365
2021/05/18,1.379
2021/05/19,1.377
2021/05/20,1.361
2021/05/21,1.333
2021/05/22,1.293
2021/05/23,1.239
2021/05/24,1.18
2021/05/25,1.118
2021/05/26,1.058
2021/05/27,1
2021/05/28,0.94
2021/05/29,0.879
2021/05/30,0.817
2021/05/31,0.756
2021/06/01,0.698
2021/06/02,0.643
2021/06/03,0.593
2021/06/04,0.546
2021/06/05,0.501
2021/06/06,0.46
2021/06/07,0.421
2021/06/08,0.383
2021/06/09,0.346
2021/06/10,0.31
2021/06/11,0.275
2021/06/12,0.239
2021/06/13,0.204
2021/06/14,0.172
2021/06/15,0.142
2021/06/16,0.113
2021/06/17,0.085
2021/06/18,0.057
2021/06/19,0.028
2021/06/20,-0.001
2021/06/21,-0.032
2021/06/22,-0.065
2021/06/23,-0.098
2021/06/24,-0.132
2021/06/25,-0.167
2021/06/26,-0.202
2021/06/27,-0.238
2021/06/28,-0.27
2021/06/29,-0.3
2021/06/30,-0.326
2021/07/01,-0.349
2021/07/02,-0.37
2021/07/03,-0.387
2021/07/04,-0.401
2021/07/05,-0.412
2021/07/06,-0.42
2021/07/07,-0.424
2021/07/08,-0.427
2021/07/09,-0.429
2021/07/10,-0.431
2021/07/11,-0.433
2021/07/12,-0.434
2021/07/13,-0.436
2021/07/14,-0.439
2021/07/15,-0.443
2021/07/16,-0.447
2021/07/17,-0.452
2021/07/18,-0.458
2021/07/19,-0.464
2021/07/20,-0.471
2021/07/21,-0.478
2021/07/22,-0.483
2021/07/23,-0.487
2021/07/24,-0.487
2021/07/25,-0.485
2021/07/26,-0.478
2021/07/27,-0.469
2021/07/28,-0.457
2021/07/29,-0.443
2021/07/30,-0.425
2021/07/31,-0.405
2021/08/01,-0.38
2021/08/02,-0.352
2021/08/03,-0.323
2021/08/04,-0.292
2021/08/05,-0.258
2021/08/06,-0.221
2021/08/07,-0.179
2021/08/08,-0.133
2021/08/09,-0.085
2021/08/10,-0.034
2021/08/11,0.019
2021/08/12,0.072
2021/08/13,0.125
2021/08/14,0.178
2021/08/15,0.231
2021/08/16,0.281
2021/08/17,0.329
2021/08/18,0.372
2021/08/19,0.411
2021/08/20,0.448
2021/08/21,0.483
2021/08/22,0.514
2021/08/23,0.544
2021/08/24,0.572
2021/08/25,0.595
2021/08/26,0.615
2021/08/27,0.631
2021/08/28,0.644
2021/08/29,0.655
2021/08/30,0.664
2021/08/31,0.671
2021/09/01,0.68
2021/09/02,0.691
2021/09/03,0.706
2021/09/04,0.723
2021/09/05,0.741
2021/09/06,0.759
2021/09/07,0.775
2021/09/08,0.786
2021/09/09,0.793
2021/09/10,0.794
2021/09/11,0.791
2021/09/12,0.785
2021/09/13,0.774
2021/09/14,0.761
2021/09/15,0.747
2021/09/16,0.734
2021/09/17,0.72
2021/09/18,0.705
2021/09/19,0.689
2021/09/20,0.669
2021/09/21,0.646
2021/09/22,0.618
2021/09/23,0.59
2021/09/24,0.56
2021/09/25,0.528
2021/09/26,0.495
2021/09/27,0.463
2021/09/28,0.43
2021/09/29,0.397
2021/09/30,0.365
2021/10/01,0.335
2021/10/02,0.309
2021/10/03,0.288
2021/10/04,0.269
2021/10/05,0.254
2021/10/06,0.242
2021/10/07,0.233
2021/10/08,0.228
2021/10/09,0.225
2021/10/10,0.223
2021/10/11,0.223
2021/10/12,0.222
2021/10/13,0.223
2021/10/14,0.225
2021/10/15,0.229
2021/10/16,0.236
2021/10/17,0.245
2021/10/18,0.254
2021/10/19,0.264
2021/10/20,0.275
2021/10/21,0.288
2021/10/22,0.303
2021/10/23,0.318
2021/10/24,0.333
2021/10/25,0.349
2021/10/26,0.365
2021/10/27,0.38
2021/10/28,0.395
2021/10/29,0.41
2021/10/30,0.426
2021/10/31,0.441
2021/11/01,0.456
2021/11/02,0.471
2021/11/03,0.486
2021/11/04,0.502
2021/11/05,0.516
2021/11/06,0.53
2021/11/07,0.543
2021/11/08,0.557
2021/11/09,0.571
2021/11/10,0.584
2021/11/11,0.596
2021/11/12,0.607
2021/11/13,0.616
2021/11/14,0.623
2021/11/15,0.629
2021/11/16,0.63
2021/11/17,0.628
2021/11/18,0.621
2021/11/19,0.611
2021/11/20,0.599
2021/11/21,0.586
2021/11/22,0.572
2021/11/23,0.555
2021/11/24,0.539
2021/11/25,0.522
2021/11/26,0.505
2021/11/27,0.487
2021/11/28,0.467
2021/11/29,0.448
2021/11/30,0.432
2021/12/01,0.419
2021/12/02,0.406
2021/12/03,0.395
2021/12/04,0.381
2021/12/05,0.366
2021/12/06,0.35
2021/12/07,0.335
2021/12/08,0.321
2021/12/09,0.307
2021/12/10,0.292
2021/12/11,0.276
2021/12/12,0.259
2021/12/13,0.242
2021/12/14,0.222
2021/12/15,0.202
2021/12/16,0.183
2021/12/17,0.163
2021/12/18,0.144
2021/12/19,0.125
2021/12/20,0.107
2021/12/21,0.089
2021/12/22,0.073
2021/12/23,0.058
2021/12/24,0.045
2021/12/25,0.032
2021/12/26,0.021
2021/12/27,0.012
2021/12/28,0.002
2021/12/29,-0.009
2021/12/30,-0.02
2021/12/31,-0.032
2022/01/01,-0.044
2022/01/02,-0.056
2022/01/03,-0.068
2022/01/04,-0.078
2022/01/05,-0.089
2022/01/06,-0.101
2022/01/07,-0.116
2022/01/08,-0.133
2022/01/09,-0.152
2022/01/10,-0.172
2022/01/11,-0.193
2022/01/12,-0.214
2022/01/13,-0.233
2022/01/14,-0.252
2022/01/15,-0.269
2022/01/16,-0.285
2022/01/17,-0.301
2022/01/18,-0.316
2022/01/19,-0.331
2022/01/20,-0.345
2022/01/21,-0.361
2022/01/22,-0.38
2022/01/23,-0.402
2022/01/24,-0.427
2022/01/25,-0.453
2022/01/26,-0.479
2022/01/27,-0.505
2022/01/28,-0.531
2022/01/29,-0.556
2022/01/30,-0.58
2022/01/31,-0.602
2022/02/01,-0.621
2022/02/02,-0.637
2022/02/03,-0.652
2022/02/04,-0.663
2022/02/05,-0.671
2022/02/06,-0.675
2022/02/07,-0.675
2022/02/08,-0.671
2022/02/09,-0.664
2022/02/10,-0.654
2022/02/11,-0.643
2022/02/12,-0.631
2022/02/13,-0.618
2022/02/14,-0.606
2022/02/15,-0.592
2022/02/16,-0.576
2022/02/17,-0.56
2022/02/18,-0.544
2022/02/19,-0.53
2022/02/20,-0.519
2022/02/21,-0.508
2022/02/22,-0.5
2022/02/23,-0.493
2022/02/24,-0.489
2022/02/25,-0.485
2022/02/26,-0.48
2022/02/27,-0.475
2022/02/28,-0.47
2022/03/01,-0.463
2022/03/02,-0.454
2022/03/03,-0.444
2022/03/04,-0.435
2022/03/05,-0.427
2022/03/06,-0.42
2022/03/07,-0.415
2022/03/08,-0.411
2022/03/09,-0.406
2022/03/10,-0.402
2022/03/11,-0.398
2022/03/12,-0.395
2022/03/13,-0.392
2022/03/14,-0.39
2022/03/15,-0.387
2022/03/16,-0.384
2022/03/17,-0.379
2022/03/18,-0.373
2022/03/19,-0.363
2022/03/20,-0.352
2022/03/21,-0.34
2022/03/22,-0.326
2022/03/23,-0.31
2022/03/24,-0.292
2022/03/25,-0.273
2022/03/26,-0.251
2022/03/27,-0.229
2022/03/28,-0.203
2022/03/29,-0.176
2022/03/30,-0.146
2022/03/31,-0.116
2022/04/01,-0.085
2022/04/02,-0.054
2022/04/03,-0.022
2022/04/04,0.01
2022/04/05,0.041
2022/04/06,0.07
2022/04/07,0.096
2022/04/08,0.12
2022/04/09,0.14
2022/04/10,0.158
2022/04/11,0.173
2022/04/12,0.184
2022/04/13,0.191
2022/04/14,0.197
2022/04/15,0.2
2022/04/16,0.2
2022/04/17,0.199
2022/04/18,0.196
2022/04/19,0.193
2022/04/20,0.188
2022/04/21,0.184
2022/04/22,0.178
2022/04/23,0.171
2022/04/24,0.162
2022/04/25,0.153
2022/04/26,0.143
2022/04/27,0.132
2022/04/28,0.12
2022/04/29,0.108
2022/04/30,0.096
2022/05/01,0.082
2022/05/02,0.068
2022/05/03,0.054
2022/05/04,0.041
2022/05/05,0.028
2022/05/06,0.015
2022/05/07,0.001
2022/05/08,-0.015
2022/05/09,-0.033
2022/05/10,-0.054
2022/05/11,-0.076
2022/05/12,-0.103
2022/05/13,-0.133
2022/05/14,-0.164
2022/05/15,-0.196
2022/05/16,-0.229
2022/05/17,-0.262
2022/05/18,-0.295
2022/05/19,-0.327
2022/05/20,-0.359
2022/05/21,-0.39
2022/05/22,-0.421
2022/05/23,-0.449
2022/05/24,-0.476
2022/05/25,-0.502
2022/05/26,-0.527
2022/05/27,-0.553
2022/05/28,-0.578
2022/05/29,-0.603
2022/05/30,-0.625
2022/05/31,-0.645
2022/06/01,-0.663
2022/06/02,-0.681
2022/06/03,-0.697
2022/06/04,-0.713
2022/06/05,-0.727
2022/06/06,-0.739
2022/06/07,-0.751
2022/06/08,-0.761
2022/06/09,-0.769
2022/06/10,-0.777
2022/06/11,-0.786
2022/06/12,-0.796
2022/06/13,-0.81
2022/06/14,-0.827
2022/06/15,-0.847
2022/06/16,-0.869
2022/06/17,-0.894
2022/06/18,-0.921
2022/06/19,-0.95
2022/06/20,-0.978
2022/06/21,-1.006
2022/06/22,-1.034
2022/06/23,-1.061
2022/06/24,-1.086
2022/06/25,-1.108
2022/06/26,-1.128
2022/06/27,-1.146
2022/06/28,-1.161
2022/06/29,-1.176
2022/06/30,-1.19
2022/07/01,-1.204
2022/07/02,-1.217
2022/07/03,-1.228
2022/07/04,-1.239
2022/07/05,-1.247
2022/07/06,-1.253
2022/07/07,-1.256
2022/07/08,-1.256
2022/07/09,-1.254
2022/07/10,-1.249
2022/07/11,-1.244
2022/07/12,-1.238
2022/07/13,-1.231
2022/07/14,-1.224
2022/07/15,-1.214
2022/07/16,-1.201
2022/07/17,-1.184
2022/07/18,-1.161
2022/07/19,-1.133
2022/07/20,-1.1
2022/07/21,-1.062
2022/07/22,-1.021
2022/07/23,-0.977
2022/07/24,-0.93
2022/07/25,-0.882
2022/07/26,-0.835
2022/07/27,-0.788
2022/07/28,-0.739
2022/07/29,-0.686
2022/07/30,-0.632
2022/07/31,-0.577
2022/08/01,-0.521
2022/08/02,-0.468
2022/08/03,-0.416
2022/08/04,-0.365
2022/08/05,-0.316
2022/08/06,-0.268
2022/08/07,-0.221
2022/08/08,-0.174
2022/08/09,-0.13
2022/08/10,-0.086
2022/08/11,-0.042
2022/08/12,0.003
2022/08/13,0.049
2022/08/14,0.095
2022/08/15,0.14
2022/08/16,0.182
2022/08/17,0.222
2022/08/18,0.258
2022/08/19,0.289
2022/08/20,0.312
2022/08/21,0.33
2022/08/22,0.341
2022/08/23,0.348
2022/08/24,0.352
2022/08/25,0.354
2022/08/26,0.353
2022/08/27,0.347
2022/08/28,0.338
2022/08/29,0.325
2022/08/30,0.31
2022/08/31,0.295
2022/09/01,0.279
2022/09/02,0.264
2022/09/03,0.248
2022/09/04,0.232
2022/09/05,0.216
2022/09/06,0.202
2022/09/07,0.187
2022/09/08,0.174
2022/09/09,0.163
2022/09/10,0.155
2022/09/11,0.15
2022/09/12,0.146
2022/09/13,0.142
2022/09/14,0.138
2022/09/15,0.132
2022/09/16,0.123
2022/09/17,0.112
2022/09/18,0.098
2022/09/19,0.082
2022/09/20,0.063
