Date,transactions3sma
2019/10/27,700477
2019/10/28,693704
2019/10/29,690637
2019/10/30,715525
2019/10/31,723119
2019/11/01,722249
2019/11/02,680035
2019/11/03,622367
2019/11/04,610957
2019/11/05,660383
2019/11/06,705923
2019/11/07,768119
2019/11/08,754747
2019/11/09,720172
2019/11/10,637503
2019/11/11,641175
2019/11/12,676060
2019/11/13,710789
2019/11/14,700572
2019/11/15,692035
2019/11/16,653072
2019/11/17,626626
2019/11/18,643767
2019/11/19,690057
2019/11/20,719925
2019/11/21,729400
2019/11/22,749138
2019/11/23,729771
2019/11/24,674433
2019/11/25,663813
2019/11/26,679834
2019/11/27,705859
2019/11/28,659257
2019/11/29,656202
2019/11/30,626173
2019/12/01,623503
2019/12/02,627050
2019/12/03,635602
2019/12/04,650914
2019/12/05,629726
2019/12/06,617427
2019/12/07,559801
2019/12/08,500809
2019/12/09,521419
2019/12/10,569246
2019/12/11,630805
2019/12/12,630863
2019/12/13,627499
2019/12/14,602764
2019/12/15,566550
2019/12/16,570940
2019/12/17,602892
2019/12/18,648325
2019/12/19,643453
2019/12/20,632566
2019/12/21,593261
2019/12/22,563217
2019/12/23,568983
2019/12/24,588128
2019/12/25,599847
2019/12/26,584851
2019/12/27,577243
2019/12/28,560995
2019/12/29,525490
2019/12/30,526969
2019/12/31,539591
2020/01/01,535056
2020/01/02,508793
2020/01/03,517935
2020/01/04,548785
2020/01/05,555126
2020/01/06,570088
2020/01/07,599222
2020/01/08,642254
2020/01/09,640545
2020/01/10,626751
2020/01/11,592035
2020/01/12,559553
2020/01/13,546317
2020/01/14,587029
2020/01/15,645179
2020/01/16,687932
2020/01/17,689535
2020/01/18,666123
2020/01/19,640029
2020/01/20,614266
2020/01/21,591199
2020/01/22,557332
2020/01/23,541754
2020/01/24,521145
2020/01/25,495061
2020/01/26,453818
2020/01/27,446953
2020/01/28,477210
2020/01/29,518118
2020/01/30,547955
2020/01/31,566980
2020/02/01,565057
2020/02/02,553071
2020/02/03,565682
2020/02/04,558587
2020/02/05,585482
2020/02/06,580587
2020/02/07,614512
2020/02/08,631469
2020/02/09,638844
2020/02/10,653013
2020/02/11,668890
2020/02/12,725401
2020/02/13,757402
2020/02/14,778251
2020/02/15,745247
2020/02/16,710823
2020/02/17,685336
2020/02/18,696946
2020/02/19,708395
2020/02/20,706473
2020/02/21,685326
2020/02/22,655334
2020/02/23,627564
2020/02/24,633284
2020/02/25,654750
2020/02/26,687629
2020/02/27,696556
2020/02/28,702702
2020/02/29,674547
2020/03/01,645886
2020/03/02,643481
2020/03/03,657126
2020/03/04,668948
2020/03/05,681827
2020/03/06,686960
2020/03/07,675968
2020/03/08,656785
2020/03/09,692547
2020/03/10,735746
2020/03/11,752579
2020/03/12,744811
2020/03/13,773931
2020/03/14,763519
2020/03/15,729143
2020/03/16,707859
2020/03/17,734949
2020/03/18,771877
2020/03/19,798518
2020/03/20,818204
2020/03/21,847893
2020/03/22,808619
2020/03/23,801645
2020/03/24,779778
2020/03/25,786176
2020/03/26,776590
2020/03/27,762215
2020/03/28,729661
2020/03/29,674829
2020/03/30,666571
2020/03/31,687912
2020/04/01,712920
2020/04/02,711770
2020/04/03,708750
2020/04/04,689731
2020/04/05,654214
2020/04/06,670412
2020/04/07,722919
2020/04/08,794993
2020/04/09,780399
2020/04/10,767789
2020/04/11,717889
2020/04/12,701565
2020/04/13,701120
2020/04/14,745603
2020/04/15,783477
2020/04/16,798819
2020/04/17,789375
2020/04/18,786361
2020/04/19,770142
2020/04/20,784557
2020/04/21,794508
2020/04/22,810789
2020/04/23,809960
2020/04/24,821241
2020/04/25,821834
2020/04/26,813685
2020/04/27,811814
2020/04/28,827198
2020/04/29,859142
2020/04/30,878564
2020/05/01,874793
2020/05/02,830862
2020/05/03,794272
2020/05/04,776571
2020/05/05,783081
2020/05/06,797660
2020/05/07,832025
2020/05/08,866104
2020/05/09,886422
2020/05/10,887097
2020/05/11,887030
2020/05/12,882462
2020/05/13,875065
2020/05/14,852647
2020/05/15,855318
2020/05/16,861322
2020/05/17,857377
2020/05/18,847028
2020/05/19,838049
2020/05/20,853687
2020/05/21,857040
2020/05/22,879788
2020/05/23,884137
2020/05/24,870154
2020/05/25,856596
2020/05/26,872779
2020/05/27,896266
2020/05/28,906819
2020/05/29,917584
2020/05/30,912828
2020/05/31,893774
2020/06/01,887309
2020/06/02,920293
2020/06/03,936380
2020/06/04,936558
2020/06/05,910255
2020/06/06,926199
2020/06/07,930659
2020/06/08,952063
2020/06/09,944356
2020/06/10,943057
2020/06/11,929432
2020/06/12,918180
2020/06/13,882639
2020/06/14,835867
2020/06/15,843522
2020/06/16,867409
2020/06/17,898982
2020/06/18,899503
2020/06/19,913174
2020/06/20,933734
2020/06/21,958138
2020/06/22,1006852
2020/06/23,1066194
2020/06/24,1094129
2020/06/25,1077349
2020/06/26,1043335
2020/06/27,1025427
2020/06/28,1010727
2020/06/29,1023656
2020/06/30,1055049
2020/07/01,1070648
2020/07/02,1064958
2020/07/03,1035218
2020/07/04,1002501
2020/07/05,949487
2020/07/06,948791
2020/07/07,988198
2020/07/08,1058909
2020/07/09,1075686
2020/07/10,1065786
2020/07/11,1029360
2020/07/12,1005232
2020/07/13,1044241
2020/07/14,1082818
2020/07/15,1120618
2020/07/16,1092828
2020/07/17,1085975
2020/07/18,1072691
2020/07/19,1077353
2020/07/20,1099219
2020/07/21,1115414
2020/07/22,1133945
2020/07/23,1135032
2020/07/24,1143761
2020/07/25,1156250
2020/07/26,1153227
2020/07/27,1191618
2020/07/28,1207234
2020/07/29,1215887
2020/07/30,1183561
2020/07/31,1182389
2020/08/01,1184961
2020/08/02,1172097
2020/08/03,1158082
2020/08/04,1155539
2020/08/05,1174477
2020/08/06,1187508
2020/08/07,1216093
2020/08/08,1215995
2020/08/09,1220417
2020/08/10,1233846
2020/08/11,1257792
2020/08/12,1257813
2020/08/13,1230866
2020/08/14,1213300
2020/08/15,1172839
2020/08/16,1153899
2020/08/17,1147376
2020/08/18,1187850
2020/08/19,1209374
2020/08/20,1209714
2020/08/21,1218879
2020/08/22,1180742
2020/08/23,1160585
2020/08/24,1129062
2020/08/25,1140968
2020/08/26,1155533
2020/08/27,1146998
2020/08/28,1144902
2020/08/29,1133160
2020/08/30,1135106
2020/08/31,1169754
2020/09/01,1207991
2020/09/02,1220923
2020/09/03,1192183
2020/09/04,1157352
2020/09/05,1110583
2020/09/06,1069593
2020/09/07,1039684
2020/09/08,1034949
2020/09/09,1043594
2020/09/10,1066756
2020/09/11,1082660
2020/09/12,1076654
2020/09/13,1050348
2020/09/14,1052106
2020/09/15,1070524
2020/09/16,1068179
2020/09/17,1176955
2020/09/18,1228612
2020/09/19,1246942
2020/09/20,1143373
2020/09/21,1106324
2020/09/22,1103489
2020/09/23,1099753
2020/09/24,1084378
2020/09/25,1068809
2020/09/26,1035629
2020/09/27,995276
2020/09/28,1010375
2020/09/29,1044933
2020/09/30,1082453
2020/10/01,1062005
2020/10/02,1033306
2020/10/03,992469
2020/10/04,981373
2020/10/05,989890
2020/10/06,1032215
2020/10/07,1048859
2020/10/08,1046111
2020/10/09,1034800
2020/10/10,1035123
2020/10/11,1030208
2020/10/12,1044405
2020/10/13,1074753
2020/10/14,1104495
2020/10/15,1156936
2020/10/16,1168183
2020/10/17,1154131
2020/10/18,1069539
2020/10/19,1058804
2020/10/20,1076773
2020/10/21,1131321
2020/10/22,1151358
2020/10/23,1160358
2020/10/24,1111292
2020/10/25,1036679
2020/10/26,1021167
2020/10/27,1043270
2020/10/28,1101404
2020/10/29,1108641
2020/10/30,1119490
2020/10/31,1102816
2020/11/01,1083784
2020/11/02,1099070
2020/11/03,1108994
2020/11/04,1137824
2020/11/05,1128344
2020/11/06,1145882
2020/11/07,1144041
2020/11/08,1106719
2020/11/09,1098627
2020/11/10,1107205
2020/11/11,1133911
2020/11/12,1117763
2020/11/13,1117404
2020/11/14,1107564
2020/11/15,1086956
2020/11/16,1070001
2020/11/17,1105317
2020/11/18,1133107
2020/11/19,1138853
2020/11/20,1135472
2020/11/21,1152601
2020/11/22,1160946
2020/11/23,1177866
2020/11/24,1200496
2020/11/25,1219876
2020/11/26,1206442
2020/11/27,1160714
2020/11/28,1089518
2020/11/29,1029718
2020/11/30,1056727
2020/12/01,1116735
2020/12/02,1142555
2020/12/03,1119309
2020/12/04,1106635
2020/12/05,1101412
2020/12/06,1074858
2020/12/07,1064246
2020/12/08,1095543
2020/12/09,1134312
2020/12/10,1130955
2020/12/11,1121804
2020/12/12,1102218
2020/12/13,1118976
2020/12/14,1158787
2020/12/15,1199860
2020/12/16,1239548
2020/12/17,1273111
2020/12/18,1265999
2020/12/19,1233034
2020/12/20,1143709
2020/12/21,1128042
2020/12/22,1122785
2020/12/23,1182786
2020/12/24,1181384
2020/12/25,1179156
2020/12/26,1140907
2020/12/27,1152450
2020/12/28,1191239
2020/12/29,1213619
2020/12/30,1230380
2020/12/31,1199411
2021/01/01,1176037
2021/01/02,1157099
2021/01/03,1180613
2021/01/04,1226809
2021/01/05,1255978
2021/01/06,1271317
2021/01/07,1279116
2021/01/08,1289318
2021/01/09,1273038
2021/01/10,1243716
2021/01/11,1240827
2021/01/12,1218799
2021/01/13,1190775
2021/01/14,1158858
2021/01/15,1179418
2021/01/16,1201687
2021/01/17,1184541
2021/01/18,1181463
2021/01/19,1201095
2021/01/20,1228040
2021/01/21,1214785
2021/01/22,1191638
2021/01/23,1167217
2021/01/24,1147068
2021/01/25,1155207
2021/01/26,1173183
2021/01/27,1180928
2021/01/28,1175470
2021/01/29,1208592
2021/01/30,1234346
2021/01/31,1252376
2021/02/01,1254539
2021/02/02,1282755
2021/02/03,1306083
2021/02/04,1309220
2021/02/05,1313891
2021/02/06,1284865
2021/02/07,1258457
2021/02/08,1244735
2021/02/09,1277974
2021/02/10,1307880
2021/02/11,1306141
2021/02/12,1293726
2021/02/13,1271062
2021/02/14,1249776
2021/02/15,1223134
2021/02/16,1211652
2021/02/17,1228931
2021/02/18,1258281
2021/02/19,1293515
2021/02/20,1319850
2021/02/21,1298214
2021/02/22,1294401
2021/02/23,1282859
2021/02/24,1300089
2021/02/25,1273616
2021/02/26,1251402
2021/02/27,1223810
2021/02/28,1206177
2021/03/01,1189405
2021/03/02,1201989
2021/03/03,1220385
2021/03/04,1236711
2021/03/05,1226197
2021/03/06,1201354
2021/03/07,1183088
2021/03/08,1185680
2021/03/09,1223956
2021/03/10,1249276
2021/03/11,1272060
2021/03/12,1288837
2021/03/13,1301266
2021/03/14,1298974
2021/03/15,1297543
2021/03/16,1302757
2021/03/17,1300893
2021/03/18,1293683
2021/03/19,1287763
2021/03/20,1284433
2021/03/21,1253183
2021/03/22,1258593
2021/03/23,1270809
2021/03/24,1305296
2021/03/25,1319363
2021/03/26,1308322
2021/03/27,1282088
2021/03/28,1236173
2021/03/29,1237528
2021/03/30,1260931
2021/03/31,1308492
2021/04/01,1341194
2021/04/02,1360409
2021/04/03,1339986
2021/04/04,1283276
2021/04/05,1262718
2021/04/06,1276873
2021/04/07,1315128
2021/04/08,1310938
2021/04/09,1299299
2021/04/10,1300092
2021/04/11,1290934
2021/04/12,1306634
2021/04/13,1318451
2021/04/14,1361597
2021/04/15,1311383
2021/04/16,1336886
2021/04/17,1359106
2021/04/18,1425581
2021/04/19,1442203
2021/04/20,1476389
2021/04/21,1532586
2021/04/22,1566060
2021/04/23,1559907
2021/04/24,1501156
2021/04/25,1438518
2021/04/26,1408973
2021/04/27,1428703
2021/04/28,1471454
2021/04/29,1498871
2021/04/30,1496517
2021/05/01,1466505
2021/05/02,1428752
2021/05/03,1444552
2021/05/04,1480735
2021/05/05,1514542
2021/05/06,1529064
2021/05/07,1526321
2021/05/08,1590323
2021/05/09,1651791
2021/05/10,1714657
2021/05/11,1716380
2021/05/12,1685539
2021/05/13,1642896
2021/05/14,1581442
2021/05/15,1530915
2021/05/16,1476433
2021/05/17,1448079
2021/05/18,1432265
2021/05/19,1444285
2021/05/20,1448458
2021/05/21,1429090
2021/05/22,1369920
2021/05/23,1304955
2021/05/24,1286885
2021/05/25,1288813
2021/05/26,1309539
2021/05/27,1302421
2021/05/28,1307632
2021/05/29,1296629
2021/05/30,1292928
2021/05/31,1290532
2021/06/01,1284175
2021/06/02,1295422
2021/06/03,1308633
2021/06/04,1317783
2021/06/05,1272000
2021/06/06,1204335
2021/06/07,1178917
2021/06/08,1193713
2021/06/09,1213629
2021/06/10,1201298
2021/06/11,1188706
2021/06/12,1167873
2021/06/13,1146600
2021/06/14,1148356
2021/06/15,1179131
2021/06/16,1204589
2021/06/17,1214722
2021/06/18,1196749
2021/06/19,1146442
2021/06/20,1092553
2021/06/21,1105681
2021/06/22,1188102
2021/06/23,1236330
2021/06/24,1235479
2021/06/25,1212106
2021/06/26,1194934
2021/06/27,1160779
2021/06/28,1219702
2021/06/29,1257656
2021/06/30,1293545
2021/07/01,1229415
2021/07/02,1201833
2021/07/03,1171942
2021/07/04,1136487
2021/07/05,1125260
2021/07/06,1202886
2021/07/07,1264765
2021/07/08,1303009
2021/07/09,1259099
2021/07/10,1208479
2021/07/11,1154859
2021/07/12,1144117
2021/07/13,1158881
2021/07/14,1199258
2021/07/15,1222093
2021/07/16,1227295
2021/07/17,1207871
2021/07/18,1177495
2021/07/19,1176228
2021/07/20,1185604
2021/07/21,1194380
2021/07/22,1196922
2021/07/23,1200400
2021/07/24,1210513
2021/07/25,1185848
2021/07/26,1204992
2021/07/27,1235864
2021/07/28,1293009
2021/07/29,1292512
2021/07/30,1267249
2021/07/31,1237929
2021/08/01,1215092
2021/08/02,1224137
2021/08/03,1226584
2021/08/04,1237658
2021/08/05,1201056
2021/08/06,1198508
2021/08/07,1190039
2021/08/08,1198209
2021/08/09,1200400
2021/08/10,1204977
2021/08/11,1221723
2021/08/12,1213953
2021/08/13,1208914
2021/08/14,1184092
2021/08/15,1160762
2021/08/16,1179735
2021/08/17,1210469
2021/08/18,1235760
2021/08/19,1236255
2021/08/20,1238892
2021/08/21,1234088
2021/08/22,1210235
2021/08/23,1205425
2021/08/24,1225523
2021/08/25,1225818
2021/08/26,1202298
2021/08/27,1159638
2021/08/28,1141952
2021/08/29,1132648
2021/08/30,1159288
2021/08/31,1184152
2021/09/01,1210137
2021/09/02,1230817
2021/09/03,1228305
2021/09/04,1216299
2021/09/05,1174729
2021/09/06,1177301
2021/09/07,1216963
2021/09/08,1231004
2021/09/09,1235457
2021/09/10,1214335
2021/09/11,1237896
2021/09/12,1235036
2021/09/13,1242631
2021/09/14,1236668
2021/09/15,1235440
2021/09/16,1221063
2021/09/17,1206509
2021/09/18,1185044
2021/09/19,1153000
2021/09/20,1148660
2021/09/21,1165360
2021/09/22,1180544
2021/09/23,1186709
2021/09/24,1173172
2021/09/25,1155605
2021/09/26,1120767
2021/09/27,1114506
2021/09/28,1110187
2021/09/29,1125965
2021/09/30,1119960
2021/10/01,1152912
2021/10/02,1146922
2021/10/03,1151700
2021/10/04,1123212
2021/10/05,1162470
2021/10/06,1231673
2021/10/07,1305934
2021/10/08,1323054
2021/10/09,1274395
2021/10/10,1205597
2021/10/11,1171081
2021/10/12,1174984
2021/10/13,1192302
2021/10/14,1206839
2021/10/15,1239981
2021/10/16,1237040
2021/10/17,1209403
2021/10/18,1174296
2021/10/19,1195120
2021/10/20,1233539
2021/10/21,1260073
2021/10/22,1264253
2021/10/23,1256093
2021/10/24,1250772
2021/10/25,1265256
2021/10/26,1301860
2021/10/27,1338257
2021/10/28,1408593
2021/10/29,1445780
2021/10/30,1448518
2021/10/31,1379745
2021/11/01,1341545
2021/11/02,1347191
2021/11/03,1384870
2021/11/04,1388354
2021/11/05,1369689
2021/11/06,1315923
2021/11/07,1290860
2021/11/08,1287312
2021/11/09,1313387
2021/11/10,1351303
2021/11/11,1357511
2021/11/12,1361173
2021/11/13,1331079
2021/11/14,1307106
2021/11/15,1288608
2021/11/16,1291703
2021/11/17,1317535
2021/11/18,1315739
2021/11/19,1297752
2021/11/20,1233389
2021/11/21,1225618
2021/11/22,1214192
2021/11/23,1249147
2021/11/24,1276331
2021/11/25,1302983
2021/11/26,1313827
2021/11/27,1270705
2021/11/28,1215434
2021/11/29,1198822
2021/11/30,1221422
2021/12/01,1250086
2021/12/02,1255952
2021/12/03,1232806
2021/12/04,1237490
2021/12/05,1277892
2021/12/06,1288987
2021/12/07,1285345
2021/12/08,1255284
2021/12/09,1257472
2021/12/10,1261793
2021/12/11,1229486
2021/12/12,1206256
2021/12/13,1208004
2021/12/14,1213176
2021/12/15,1238780
2021/12/16,1209606
2021/12/17,1228091
2021/12/18,1195228
2021/12/19,1189270
2021/12/20,1166231
2021/12/21,1180819
2021/12/22,1212731
2021/12/23,1227398
2021/12/24,1258857
2021/12/25,1280925
2021/12/26,1268158
2021/12/27,1252807
2021/12/28,1233312
2021/12/29,1248407
2021/12/30,1249650
2021/12/31,1240689
2022/01/01,1216943
2022/01/02,1184680
2022/01/03,1183021
2022/01/04,1196463
2022/01/05,1226706
2022/01/06,1227813
2022/01/07,1216871
2022/01/08,1194953
2022/01/09,1160228
2022/01/10,1175130
2022/01/11,1206389
2022/01/12,1264730
2022/01/13,1281305
2022/01/14,1261576
2022/01/15,1225410
2022/01/16,1185421
2022/01/17,1178841
2022/01/18,1177066
2022/01/19,1197129
2022/01/20,1194166
2022/01/21,1200957
2022/01/22,1194788
2022/01/23,1157473
2022/01/24,1143210
2022/01/25,1134211
2022/01/26,1156955
2022/01/27,1152480
2022/01/28,1139120
2022/01/29,1139467
2022/01/30,1156189
2022/01/31,1169372
2022/02/01,1177959
2022/02/02,1167564
2022/02/03,1145528
2022/02/04,1144220
2022/02/05,1171672
2022/02/06,1192634
2022/02/07,1190748
2022/02/08,1172667
2022/02/09,1183336
2022/02/10,1197448
2022/02/11,1198510
2022/02/12,1168097
2022/02/13,1137970
2022/02/14,1125822
2022/02/15,1151817
2022/02/16,1178283
2022/02/17,1176441
2022/02/18,1196428
2022/02/19,1181584
2022/02/20,1248875
2022/02/21,1209460
2022/02/22,1202477
2022/02/23,1137065
2022/02/24,1152676
2022/02/25,1155571
2022/02/26,1162294
2022/02/27,1143588
2022/02/28,1133655
2022/03/01,1131576
2022/03/02,1153580
2022/03/03,1173276
2022/03/04,1175238
2022/03/05,1137539
2022/03/06,1122892
2022/03/07,1125265
2022/03/08,1164480
2022/03/09,1182839
2022/03/10,1201180
2022/03/11,1175749
2022/03/12,1156517
2022/03/13,1093929
2022/03/14,1086789
2022/03/15,1109982
2022/03/16,1174710
2022/03/17,1200250
2022/03/18,1225496
2022/03/19,1189361
2022/03/20,1170872
2022/03/21,1136429
2022/03/22,1167417
2022/03/23,1182541
2022/03/24,1178992
2022/03/25,1154391
2022/03/26,1140871
2022/03/27,1131106
2022/03/28,1154859
2022/03/29,1180199
2022/03/30,1190041
2022/03/31,1173073
2022/04/01,1159605
2022/04/02,1140427
2022/04/03,1104980
2022/04/04,1086742
2022/04/05,1084229
2022/04/06,1106361
2022/04/07,1114032
2022/04/08,1119795
2022/04/09,1105789
2022/04/10,1097938
2022/04/11,1100886
2022/04/12,1110009
2022/04/13,1097924
2022/04/14,1099264
2022/04/15,1098754
2022/04/16,1095855
2022/04/17,1071177
2022/04/18,1068659
2022/04/19,1120395
2022/04/20,1186490
2022/04/21,1191985
2022/04/22,1168760
2022/04/23,1105408
2022/04/24,1089359
2022/04/25,1090828
2022/04/26,1115418
2022/04/27,1145327
2022/04/28,1147423
2022/04/29,1161700
2022/04/30,1178422
2022/05/01,1178180
2022/05/02,1159508
2022/05/03,1114786
2022/05/04,1097275
2022/05/05,1122521
2022/05/06,1135540
2022/05/07,1118618
2022/05/08,1085083
2022/05/09,1099009
2022/05/10,1149491
2022/05/11,1190661
2022/05/12,1247132
2022/05/13,1293623
2022/05/14,1269982
2022/05/15,1190544
2022/05/16,1117859
2022/05/17,1116504
2022/05/18,1145994
2022/05/19,1135666
2022/05/20,1128030
2022/05/21,1100239
2022/05/22,1087665
2022/05/23,1078682
2022/05/24,1080741
2022/05/25,1093739
2022/05/26,1088845
2022/05/27,1086429
2022/05/28,1078150
2022/05/29,1076226
2022/05/30,1068510
2022/05/31,1094956
2022/06/01,1103582
2022/06/02,1110910
2022/06/03,1083691
2022/06/04,1062864
2022/06/05,1034465
2022/06/06,1026743
2022/06/07,1034137
2022/06/08,1046017
2022/06/09,1038732
2022/06/10,1048220
2022/06/11,1044509
2022/06/12,1044234
2022/06/13,1054229
2022/06/14,1072609
2022/06/15,1097731
2022/06/16,1094690
2022/06/17,1102630
2022/06/18,1089742
2022/06/19,1062530
2022/06/20,1039811
2022/06/21,1024653
2022/06/22,1014656
2022/06/23,989837
2022/06/24,992040
2022/06/25,975459
2022/06/26,959378
2022/06/27,950921
2022/06/28,963467
2022/06/29,992082
2022/06/30,1012143
2022/07/01,1079395
2022/07/02,1140667
2022/07/03,1174923
2022/07/04,1166144
2022/07/05,1163852
2022/07/06,1165312
2022/07/07,1179422
2022/07/08,1182860
2022/07/09,1185965
2022/07/10,1170823
2022/07/11,1155339
2022/07/12,1143722
2022/07/13,1152382
2022/07/14,1166782
2022/07/15,1194015
2022/07/16,1216134
2022/07/17,1234794
2022/07/18,1233450
2022/07/19,1211545
2022/07/20,1193514
2022/07/21,1190458
2022/07/22,1199183
2022/07/23,1183521
2022/07/24,1156157
2022/07/25,1180877
2022/07/26,1359031
2022/07/27,1384079
2022/07/28,1344996
2022/07/29,1182796
2022/07/30,1176897
2022/07/31,1176775
2022/08/01,1226733
2022/08/02,1235545
2022/08/03,1266425
2022/08/04,1305559
2022/08/05,1305758
2022/08/06,1271537
2022/08/07,1173980
2022/08/08,1160686
2022/08/09,1152990
2022/08/10,1150806
2022/08/11,1128075
2022/08/12,1129978
2022/08/13,1111930
2022/08/14,1113150
2022/08/15,1104337
2022/08/16,1097696
2022/08/17,1096660
2022/08/18,1101147
2022/08/19,1103479
2022/08/20,1102422
2022/08/21,1088882
2022/08/22,1077759
2022/08/23,1070969
2022/08/24,1059826
2022/08/25,1064700
2022/08/26,1058717
2022/08/27,1060093
2022/08/28,1043587
2022/08/29,1052065
2022/08/30,1053403
2022/08/31,1056767
2022/09/01,1057420
2022/09/02,1067832
2022/09/03,1067982
2022/09/04,1077302
2022/09/05,1080009
2022/09/06,1093790
2022/09/07,1078849
2022/09/08,1074519
2022/09/09,1080198
2022/09/10,1056819
2022/09/11,1038869
2022/09/12,1030536
2022/09/13,1062219
2022/09/14,1090449
2022/09/15,1156006
2022/09/16,1228887
2022/09/17,1299855
2022/09/18,1263606
2022/09/19,1205727
2022/09/20,1148045
2022/09/21,1129124
2022/09/22,1122486
2022/09/23,1112774
2022/09/24,1115799
2022/09/25,1112106
2022/09/26,1119214
2022/09/27,1154243
2022/09/28,1155073
2022/09/29,1151186
2022/09/30,1155050
2022/10/01,1171161
2022/10/02,1182600
2022/10/03,1209685
2022/10/04,1218762
2022/10/05,1220589
2022/10/06,1185764
2022/10/07,1184127
2022/10/08,1187703
2022/10/09,1142991
2022/10/10,1124002
2022/10/11,1107410
2022/10/12,1109301
2022/10/13,1109547
2022/10/14,1090076
2022/10/15,1077965
2022/10/16,1030148
2022/10/17,1030537
2022/10/18,1038768
2022/10/19,1074742
2022/10/20,1102251
2022/10/21,1120338
2022/10/22,1077276
2022/10/23,1028670
2022/10/24,1002809
2022/10/25,1032338
2022/10/26,1063989
2022/10/27,1088170
2022/10/28,1092047
2022/10/29,1070073
2022/10/30,1043969
2022/10/31,1045174
2022/11/01,1056236
2022/11/02,1050393
2022/11/03,1060636
2022/11/04,1041352
2022/11/05,1020060
2022/11/06,976349
2022/11/07,1007208
2022/11/08,1067201
2022/11/09,1152802
2022/11/10,1178776
2022/11/11,1174416
2022/11/12,1112346
2022/11/13,1095282
2022/11/14,1119901
2022/11/15,1154392
2022/11/16,1137844
2022/11/17,1108036
2022/11/18,1065227
2022/11/19,1007925
2022/11/20,949203
2022/11/21,934359
2022/11/22,951370
2022/11/23,966481
2022/11/24,975231
2022/11/25,987297
2022/11/26,974771
2022/11/27,938482
2022/11/28,968015
2022/11/29,1005481
