Date,activeaddresses14trx
2019/05/10,-0.093
2019/05/11,-0.045
2019/05/12,-0.006
2019/05/13,0.062
2019/05/14,0.17
2019/05/15,0.313
2019/05/16,0.489
2019/05/17,0.635
2019/05/18,0.722
2019/05/19,0.757
2019/05/20,0.78
2019/05/21,0.816
2019/05/22,0.838
2019/05/23,0.851
2019/05/24,0.868
2019/05/25,0.867
2019/05/26,0.834
2019/05/27,0.839
2019/05/28,0.861
2019/05/29,0.908
2019/05/30,0.936
2019/05/31,0.962
2019/06/01,1.052
2019/06/02,1.127
2019/06/03,1.158
2019/06/04,1.136
2019/06/05,1.054
2019/06/06,0.982
2019/06/07,0.853
2019/06/08,0.681
2019/06/09,0.524
2019/06/10,0.369
2019/06/11,0.26
2019/06/12,0.24
2019/06/13,0.218
2019/06/14,0.189
2019/06/15,0.173
2019/06/16,0.222
2019/06/17,0.227
2019/06/18,0.223
2019/06/19,0.194
2019/06/20,0.133
2019/06/21,0.09
2019/06/22,0.055
2019/06/23,0.004
2019/06/24,-0.036
2019/06/25,-0.07
2019/06/26,-0.069
2019/06/27,-0.066
2019/06/28,-0.083
2019/06/29,-0.121
2019/06/30,-0.19
2019/07/01,-0.257
2019/07/02,-0.289
2019/07/03,-0.304
2019/07/04,-0.315
2019/07/05,-0.339
2019/07/06,-0.389
2019/07/07,-0.467
2019/07/08,-0.524
2019/07/09,-0.544
2019/07/10,-0.553
2019/07/11,-0.567
2019/07/12,-0.568
2019/07/13,-0.606
2019/07/14,-0.652
2019/07/15,-0.663
2019/07/16,-0.694
2019/07/17,-0.701
2019/07/18,-0.702
2019/07/19,-0.703
2019/07/20,-0.725
2019/07/21,-0.775
2019/07/22,-0.796
2019/07/23,-0.815
2019/07/24,-0.844
2019/07/25,-0.874
2019/07/26,-0.881
2019/07/27,-0.881
2019/07/28,-0.88
2019/07/29,-0.858
2019/07/30,-0.792
2019/07/31,-0.728
2019/08/01,-0.678
2019/08/02,-0.622
2019/08/03,-0.601
2019/08/04,-0.629
2019/08/05,-0.591
2019/08/06,-0.502
2019/08/07,-0.409
2019/08/08,-0.32
2019/08/09,-0.223
2019/08/10,-0.147
2019/08/11,-0.108
2019/08/12,-0.042
2019/08/13,0.027
2019/08/14,0.1
2019/08/15,0.149
2019/08/16,0.198
2019/08/17,0.209
2019/08/18,0.184
2019/08/19,0.172
2019/08/20,0.179
2019/08/21,0.199
2019/08/22,0.218
2019/08/23,0.244
2019/08/24,0.247
2019/08/25,0.225
2019/08/26,0.215
2019/08/27,0.214
2019/08/28,0.208
2019/08/29,0.203
2019/08/30,0.187
2019/08/31,0.149
2019/09/01,0.091
2019/09/02,0.06
2019/09/03,0.044
2019/09/04,0.03
2019/09/05,0.043
2019/09/06,0.065
2019/09/07,0.066
2019/09/08,0.048
2019/09/09,0.05
2019/09/10,0.04
2019/09/11,0.032
2019/09/12,0.03
2019/09/13,-0.001
2019/09/14,-0.045
2019/09/15,-0.091
2019/09/16,-0.103
2019/09/17,-0.109
2019/09/18,-0.105
2019/09/19,-0.106
2019/09/20,-0.09
2019/09/21,-0.118
2019/09/22,-0.183
2019/09/23,-0.257
2019/09/24,-0.299
2019/09/25,-0.327
2019/09/26,-0.354
2019/09/27,-0.38
2019/09/28,-0.414
2019/09/29,-0.467
2019/09/30,-0.495
2019/10/01,-0.506
2019/10/02,-0.508
2019/10/03,-0.525
2019/10/04,-0.553
2019/10/05,-0.575
2019/10/06,-0.601
2019/10/07,-0.61
2019/10/08,-0.592
2019/10/09,-0.53
2019/10/10,-0.454
2019/10/11,-0.372
2019/10/12,-0.32
2019/10/13,-0.307
2019/10/14,-0.293
2019/10/15,-0.263
2019/10/16,-0.236
2019/10/17,-0.21
2019/10/18,-0.158
2019/10/19,-0.115
2019/10/20,-0.106
2019/10/21,-0.092
2019/10/22,-0.075
2019/10/23,-0.06
2019/10/24,-0.045
2019/10/25,-0.024
2019/10/26,-0.002
2019/10/27,-0.009
2019/10/28,-0.002
2019/10/29,0.01
2019/10/30,0.022
2019/10/31,0.033
2019/11/01,0.038
2019/11/02,0.009
2019/11/03,-0.049
2019/11/04,-0.092
2019/11/05,-0.093
2019/11/06,-0.083
2019/11/07,-0.006
2019/11/08,0.052
2019/11/09,0.059
2019/11/10,0.046
2019/11/11,0.051
2019/11/12,0.069
2019/11/13,0.091
2019/11/14,0.106
2019/11/15,0.103
2019/11/16,0.065
2019/11/17,0.009
2019/11/18,-0.025
2019/11/19,-0.037
2019/11/20,-0.049
2019/11/21,-0.022
2019/11/22,0.031
2019/11/23,0.038
2019/11/24,-0.006
2019/11/25,-0.021
2019/11/26,-0.047
2019/11/27,-0.086
2019/11/28,-0.136
2019/11/29,-0.171
2019/11/30,-0.322
2019/12/01,-0.433
2019/12/02,-0.468
2019/12/03,-0.48
2019/12/04,-0.476
2019/12/05,-0.463
2019/12/06,-0.455
2019/12/07,-0.487
2019/12/08,-0.563
2019/12/09,-0.579
2019/12/10,-0.571
2019/12/11,-0.545
2019/12/12,-0.517
2019/12/13,-0.484
2019/12/14,-0.483
2019/12/15,-0.497
2019/12/16,-0.482
2019/12/17,-0.455
2019/12/18,-0.404
2019/12/19,-0.358
2019/12/20,-0.315
2019/12/21,-0.304
2019/12/22,-0.327
2019/12/23,-0.329
2019/12/24,-0.335
2019/12/25,-0.354
2019/12/26,-0.358
2019/12/27,-0.362
2019/12/28,-0.379
2019/12/29,-0.424
2019/12/30,-0.436
2019/12/31,-0.448
2020/01/01,-0.496
2020/01/02,-0.551
2020/01/03,-0.563
2020/01/04,-0.558
2020/01/05,-0.554
2020/01/06,-0.509
2020/01/07,-0.439
2020/01/08,-0.342
2020/01/09,-0.233
2020/01/10,-0.138
2020/01/11,-0.075
2020/01/12,-0.057
2020/01/13,-0.039
2020/01/14,0.021
2020/01/15,0.118
2020/01/16,0.246
2020/01/17,0.357
2020/01/18,0.439
2020/01/19,0.483
2020/01/20,0.496
2020/01/21,0.486
2020/01/22,0.442
2020/01/23,0.389
2020/01/24,0.291
2020/01/25,0.154
2020/01/26,-0.014
2020/01/27,-0.159
2020/01/28,-0.273
2020/01/29,-0.352
2020/01/30,-0.4
2020/01/31,-0.419
2020/02/01,-0.428
2020/02/02,-0.437
2020/02/03,-0.393
2020/02/04,-0.35
2020/02/05,-0.277
2020/02/06,-0.184
2020/02/07,-0.076
2020/02/08,0.054
2020/02/09,0.191
2020/02/10,0.323
2020/02/11,0.471
2020/02/12,0.682
2020/02/13,0.888
2020/02/14,1.041
2020/02/15,1.139
2020/02/16,1.171
2020/02/17,1.175
2020/02/18,1.173
2020/02/19,1.148
2020/02/20,1.102
2020/02/21,1.049
2020/02/22,0.975
2020/02/23,0.899
2020/02/24,0.836
2020/02/25,0.766
2020/02/26,0.703
2020/02/27,0.652
2020/02/28,0.604
2020/02/29,0.532
2020/03/01,0.444
2020/03/02,0.383
2020/03/03,0.316
2020/03/04,0.26
2020/03/05,0.23
2020/03/06,0.203
2020/03/07,0.162
2020/03/08,0.109
2020/03/09,0.09
2020/03/10,0.079
2020/03/11,0.069
2020/03/12,0.058
2020/03/13,0.098
2020/03/14,0.118
2020/03/15,0.109
2020/03/16,0.126
2020/03/17,0.153
2020/03/18,0.203
2020/03/19,0.31
2020/03/20,0.428
2020/03/21,0.601
2020/03/22,0.727
2020/03/23,0.829
2020/03/24,0.894
2020/03/25,0.908
2020/03/26,0.895
2020/03/27,0.861
2020/03/28,0.774
2020/03/29,0.638
2020/03/30,0.519
2020/03/31,0.41
2020/04/01,0.303
2020/04/02,0.213
2020/04/03,0.14
2020/04/04,0.051
2020/04/05,-0.052
2020/04/06,-0.107
2020/04/07,-0.136
2020/04/08,-0.103
2020/04/09,-0.076
2020/04/10,-0.054
2020/04/11,-0.058
2020/04/12,-0.07
2020/04/13,-0.063
2020/04/14,-0.018
2020/04/15,0.037
2020/04/16,0.088
2020/04/17,0.144
2020/04/18,0.207
2020/04/19,0.257
2020/04/20,0.316
2020/04/21,0.368
2020/04/22,0.406
2020/04/23,0.45
2020/04/24,0.502
2020/04/25,0.532
2020/04/26,0.542
2020/04/27,0.557
2020/04/28,0.568
2020/04/29,0.595
2020/04/30,0.625
2020/05/01,0.638
2020/05/02,0.624
2020/05/03,0.602
2020/05/04,0.561
2020/05/05,0.504
2020/05/06,0.453
2020/05/07,0.416
2020/05/08,0.397
2020/05/09,0.397
2020/05/10,0.402
2020/05/11,0.408
2020/05/12,0.402
2020/05/13,0.371
2020/05/14,0.329
2020/05/15,0.294
2020/05/16,0.258
2020/05/17,0.216
2020/05/18,0.186
2020/05/19,0.172
2020/05/20,0.161
2020/05/21,0.158
2020/05/22,0.167
2020/05/23,0.178
2020/05/24,0.169
2020/05/25,0.155
2020/05/26,0.156
2020/05/27,0.174
2020/05/28,0.114
2020/05/29,0.115
2020/05/30,0.136
2020/05/31,0.155
2020/06/01,0.192
2020/06/02,0.264
2020/06/03,0.322
2020/06/04,0.379
2020/06/05,0.416
2020/06/06,0.421
2020/06/07,0.395
2020/06/08,0.388
2020/06/09,0.387
2020/06/10,0.383
2020/06/11,0.378
2020/06/12,0.378
2020/06/13,0.36
2020/06/14,0.315
2020/06/15,0.287
2020/06/16,0.273
2020/06/17,0.265
2020/06/18,0.277
2020/06/19,0.297
2020/06/20,0.32
2020/06/21,0.336
2020/06/22,0.371
2020/06/23,0.425
2020/06/24,0.479
2020/06/25,0.523
2020/06/26,0.56
2020/06/27,0.583
2020/06/28,0.588
2020/06/29,0.613
2020/06/30,0.645
2020/07/01,0.669
2020/07/02,0.68
2020/07/03,0.672
2020/07/04,0.641
2020/07/05,0.57
2020/07/06,0.506
2020/07/07,0.461
2020/07/08,0.432
2020/07/09,0.412
2020/07/10,0.388
2020/07/11,0.358
2020/07/12,0.317
2020/07/13,0.309
2020/07/14,0.316
2020/07/15,0.337
2020/07/16,0.346
2020/07/17,0.345
2020/07/18,0.319
2020/07/19,0.284
2020/07/20,0.267
2020/07/21,0.245
2020/07/22,0.23
2020/07/23,0.228
2020/07/24,0.224
2020/07/25,0.228
2020/07/26,0.238
2020/07/27,0.276
2020/07/28,0.343
2020/07/29,0.383
2020/07/30,0.408
2020/07/31,0.428
2020/08/01,0.447
2020/08/02,0.454
2020/08/03,0.464
2020/08/04,0.476
2020/08/05,0.493
2020/08/06,0.514
2020/08/07,0.531
2020/08/08,0.524
2020/08/09,0.492
2020/08/10,0.46
2020/08/11,0.424
2020/08/12,0.365
2020/08/13,0.306
2020/08/14,0.248
2020/08/15,0.189
2020/08/16,0.132
2020/08/17,0.08
2020/08/18,0.035
2020/08/19,0.005
2020/08/20,-0.021
2020/08/21,-0.026
2020/08/22,-0.043
2020/08/23,-0.057
2020/08/24,-0.064
2020/08/25,-0.071
2020/08/26,-0.072
2020/08/27,-0.073
2020/08/28,-0.085
2020/08/29,-0.116
2020/08/30,-0.164
2020/08/31,-0.184
2020/09/01,-0.178
2020/09/02,-0.164
2020/09/03,-0.151
2020/09/04,-0.126
2020/09/05,-0.134
2020/09/06,-0.155
2020/09/07,-0.18
2020/09/08,-0.213
2020/09/09,-0.249
2020/09/10,-0.28
2020/09/11,-0.309
2020/09/12,-0.338
2020/09/13,-0.374
2020/09/14,-0.399
2020/09/15,-0.403
2020/09/16,-0.404
2020/09/17,-0.244
2020/09/18,-0.058
2020/09/19,0.087
2020/09/20,0.205
2020/09/21,0.294
2020/09/22,0.345
2020/09/23,0.364
2020/09/24,0.37
2020/09/25,0.348
2020/09/26,0.304
2020/09/27,0.241
2020/09/28,0.188
2020/09/29,0.148
2020/09/30,0.122
2020/10/01,0.087
2020/10/02,0.042
2020/10/03,-0.019
2020/10/04,-0.086
2020/10/05,-0.151
2020/10/06,-0.199
2020/10/07,-0.239
2020/10/08,-0.273
2020/10/09,-0.286
2020/10/10,-0.288
2020/10/11,-0.288
2020/10/12,-0.278
2020/10/13,-0.242
2020/10/14,-0.194
2020/10/15,-0.073
2020/10/16,0.058
2020/10/17,0.163
2020/10/18,0.217
2020/10/19,0.257
2020/10/20,0.279
2020/10/21,0.307
2020/10/22,0.354
2020/10/23,0.401
2020/10/24,0.409
2020/10/25,0.369
2020/10/26,0.322
2020/10/27,0.27
2020/10/28,0.231
2020/10/29,0.19
2020/10/30,0.153
2020/10/31,0.129
2020/11/01,0.1
2020/11/02,0.087
2020/11/03,0.079
2020/11/04,0.092
2020/11/05,0.104
2020/11/06,0.13
2020/11/07,0.149
2020/11/08,0.142
2020/11/09,0.139
2020/11/10,0.136
2020/11/11,0.131
2020/11/12,0.117
2020/11/13,0.109
2020/11/14,0.101
2020/11/15,0.077
2020/11/16,0.06
2020/11/17,0.067
2020/11/18,0.079
2020/11/19,0.098
2020/11/20,0.128
2020/11/21,0.165
2020/11/22,0.201
2020/11/23,0.243
2020/11/24,0.288
2020/11/25,0.332
2020/11/26,0.344
2020/11/27,0.336
2020/11/28,0.292
2020/11/29,0.236
2020/11/30,0.197
2020/12/01,0.172
2020/12/02,0.137
2020/12/03,0.104
2020/12/04,0.081
2020/12/05,0.055
2020/12/06,0.013
2020/12/07,-0.025
2020/12/08,-0.051
2020/12/09,-0.068
2020/12/10,-0.091
2020/12/11,-0.105
2020/12/12,-0.095
2020/12/13,-0.058
2020/12/14,0.016
2020/12/15,0.096
2020/12/16,0.191
2020/12/17,0.308
2020/12/18,0.405
2020/12/19,0.47
2020/12/20,0.476
2020/12/21,0.448
2020/12/22,0.403
2020/12/23,0.39
2020/12/24,0.365
2020/12/25,0.343
2020/12/26,0.323
2020/12/27,0.304
2020/12/28,0.295
2020/12/29,0.29
2020/12/30,0.29
2020/12/31,0.282
2021/01/01,0.27
2021/01/02,0.251
2021/01/03,0.243
2021/01/04,0.247
2021/01/05,0.26
2021/01/06,0.287
2021/01/07,0.328
2021/01/08,0.369
2021/01/09,0.407
2021/01/10,0.429
2021/01/11,0.433
2021/01/12,0.411
2021/01/13,0.368
2021/01/14,0.326
2021/01/15,0.294
2021/01/16,0.265
2021/01/17,0.224
2021/01/18,0.194
2021/01/19,0.179
2021/01/20,0.168
2021/01/21,0.145
2021/01/22,0.118
2021/01/23,0.091
2021/01/24,0.06
2021/01/25,0.041
2021/01/26,0.032
2021/01/27,0.01
2021/01/28,0.003
2021/01/29,0.023
2021/01/30,0.054
2021/01/31,0.092
2021/02/01,0.138
2021/02/02,0.191
2021/02/03,0.25
2021/02/04,0.303
2021/02/05,0.356
2021/02/06,0.397
2021/02/07,0.426
2021/02/08,0.448
2021/02/09,0.474
2021/02/10,0.499
2021/02/11,0.519
2021/02/12,0.536
2021/02/13,0.54
2021/02/14,0.524
2021/02/15,0.481
2021/02/16,0.438
2021/02/17,0.398
2021/02/18,0.375
2021/02/19,0.368
2021/02/20,0.372
2021/02/21,0.366
2021/02/22,0.348
2021/02/23,0.314
2021/02/24,0.286
2021/02/25,0.254
2021/02/26,0.222
2021/02/27,0.196
2021/02/28,0.159
2021/03/01,0.122
2021/03/02,0.101
2021/03/03,0.085
2021/03/04,0.077
2021/03/05,0.051
2021/03/06,0.025
2021/03/07,-0.005
2021/03/08,-0.029
2021/03/09,-0.031
2021/03/10,-0.02
2021/03/11,0.007
2021/03/12,0.044
2021/03/13,0.082
2021/03/14,0.116
2021/03/15,0.148
2021/03/16,0.178
2021/03/17,0.197
2021/03/18,0.219
2021/03/19,0.237
2021/03/20,0.252
2021/03/21,0.245
2021/03/22,0.238
2021/03/23,0.236
2021/03/24,0.24
2021/03/25,0.255
2021/03/26,0.265
2021/03/27,0.265
2021/03/28,0.248
2021/03/29,0.229
2021/03/30,0.216
2021/03/31,0.212
2021/04/01,0.226
2021/04/02,0.254
2021/04/03,0.273
2021/04/04,0.271
2021/04/05,0.263
2021/04/06,0.261
2021/04/07,0.254
2021/04/08,0.242
2021/04/09,0.23
2021/04/10,0.231
2021/04/11,0.228
2021/04/12,0.233
2021/04/13,0.242
2021/04/14,0.128
2021/04/15,0.037
2021/04/16,-0.15
2021/04/17,-0.221
2021/04/18,-0.231
2021/04/19,-0.182
2021/04/20,-0.08
2021/04/21,0.053
2021/04/22,0.204
2021/04/23,0.342
2021/04/24,0.455
2021/04/25,0.547
2021/04/26,0.62
2021/04/27,0.672
2021/04/28,0.723
2021/04/29,0.773
2021/04/30,0.79
2021/05/01,0.786
2021/05/02,0.761
2021/05/03,0.728
2021/05/04,0.702
2021/05/05,0.68
2021/05/06,0.665
2021/05/07,0.649
2021/05/08,0.666
2021/05/09,0.717
2021/05/10,0.76
2021/05/11,0.805
2021/05/12,0.826
2021/05/13,0.831
2021/05/14,0.818
2021/05/15,0.783
2021/05/16,0.722
2021/05/17,0.642
2021/05/18,0.547
2021/05/19,0.441
2021/05/20,0.341
2021/05/21,0.231
2021/05/22,0.111
2021/05/23,-0.028
2021/05/24,-0.16
2021/05/25,-0.281
2021/05/26,-0.382
2021/05/27,-0.464
2021/05/28,-0.533
2021/05/29,-0.574
2021/05/30,-0.597
2021/05/31,-0.605
2021/06/01,-0.608
2021/06/02,-0.609
2021/06/03,-0.599
2021/06/04,-0.589
2021/06/05,-0.589
2021/06/06,-0.603
2021/06/07,-0.618
2021/06/08,-0.644
2021/06/09,-0.674
2021/06/10,-0.701
2021/06/11,-0.73
2021/06/12,-0.763
2021/06/13,-0.789
2021/06/14,-0.805
2021/06/15,-0.804
2021/06/16,-0.791
2021/06/17,-0.775
2021/06/18,-0.765
2021/06/19,-0.778
2021/06/20,-0.803
2021/06/21,-0.815
2021/06/22,-0.8
2021/06/23,-0.771
2021/06/24,-0.729
2021/06/25,-0.677
2021/06/26,-0.63
2021/06/27,-0.592
2021/06/28,-0.486
2021/06/29,-0.385
2021/06/30,-0.303
2021/07/01,-0.235
2021/07/02,-0.189
2021/07/03,-0.17
2021/07/04,-0.172
2021/07/05,-0.178
2021/07/06,-0.154
2021/07/07,-0.117
2021/07/08,-0.084
2021/07/09,-0.06
2021/07/10,-0.059
2021/07/11,-0.075
2021/07/12,-0.09
2021/07/13,-0.102
2021/07/14,-0.107
2021/07/15,-0.099
2021/07/16,-0.092
2021/07/17,-0.092
2021/07/18,-0.098
2021/07/19,-0.1
2021/07/20,-0.099
2021/07/21,-0.094
2021/07/22,-0.082
2021/07/23,-0.067
2021/07/24,-0.041
2021/07/25,-0.032
2021/07/26,-0.016
2021/07/27,0.039
2021/07/28,0.112
2021/07/29,0.171
2021/07/30,0.215
2021/07/31,0.245
2021/08/01,0.256
2021/08/02,0.269
2021/08/03,0.268
2021/08/04,0.256
2021/08/05,0.223
2021/08/06,0.192
2021/08/07,0.163
2021/08/08,0.136
2021/08/09,0.108
2021/08/10,0.082
2021/08/11,0.059
2021/08/12,0.035
2021/08/13,0.011
2021/08/14,-0.016
2021/08/15,-0.048
2021/08/16,-0.058
2021/08/17,-0.056
2021/08/18,-0.057
2021/08/19,-0.041
2021/08/20,-0.014
2021/08/21,0.005
2021/08/22,0.01
2021/08/23,0.016
2021/08/24,0.015
2021/08/25,0
2021/08/26,-0.023
2021/08/27,-0.142
2021/08/28,-0.225
2021/08/29,-0.278
2021/08/30,-0.306
2021/08/31,-0.309
2021/09/01,-0.289
2021/09/02,-0.251
2021/09/03,-0.223
2021/09/04,-0.201
2021/09/05,-0.189
2021/09/06,-0.175
2021/09/07,-0.141
2021/09/08,-0.115
2021/09/09,-0.087
2021/09/10,-0.049
2021/09/11,0.019
2021/09/12,0.083
2021/09/13,0.154
2021/09/14,0.212
2021/09/15,0.255
2021/09/16,0.282
2021/09/17,0.286
2021/09/18,0.278
2021/09/19,0.254
2021/09/20,0.212
2021/09/21,0.173
2021/09/22,0.141
2021/09/23,0.118
2021/09/24,0.085
2021/09/25,0.053
2021/09/26,0.002
2021/09/27,-0.046
2021/09/28,-0.093
2021/09/29,-0.129
2021/09/30,-0.159
2021/10/01,-0.158
2021/10/02,-0.156
2021/10/03,-0.154
2021/10/04,-0.162
2021/10/05,-0.146
2021/10/06,-0.085
2021/10/07,0
2021/10/08,0.094
2021/10/09,0.172
2021/10/10,0.216
2021/10/11,0.242
2021/10/12,0.255
2021/10/13,0.254
2021/10/14,0.254
2021/10/15,0.261
2021/10/16,0.265
2021/10/17,0.257
2021/10/18,0.249
2021/10/19,0.249
2021/10/20,0.261
2021/10/21,0.277
2021/10/22,0.296
2021/10/23,0.319
2021/10/24,0.343
2021/10/25,0.367
2021/10/26,0.394
2021/10/27,0.416
2021/10/28,0.33
2021/10/29,0.312
2021/10/30,0.318
2021/10/31,0.32
2021/11/01,0.329
2021/11/02,0.349
2021/11/03,0.382
2021/11/04,0.41
2021/11/05,0.428
2021/11/06,0.429
2021/11/07,0.425
2021/11/08,0.418
2021/11/09,0.403
2021/11/10,0.4
2021/11/11,0.394
2021/11/12,0.387
2021/11/13,0.379
2021/11/14,0.367
2021/11/15,0.344
2021/11/16,0.314
2021/11/17,0.3
2021/11/18,0.271
2021/11/19,0.233
2021/11/20,0.174
2021/11/21,0.125
2021/11/22,0.069
2021/11/23,0.018
2021/11/24,-0.01
2021/11/25,-0.035
2021/11/26,-0.057
2021/11/27,-0.085
2021/11/28,-0.131
2021/11/29,-0.163
2021/11/30,-0.177
2021/12/01,-0.194
2021/12/02,-0.198
2021/12/03,-0.208
2021/12/04,-0.229
2021/12/05,-0.185
2021/12/06,-0.161
2021/12/07,-0.142
2021/12/08,-0.111
2021/12/09,-0.091
2021/12/10,-0.077
2021/12/11,-0.074
2021/12/12,-0.074
2021/12/13,-0.072
2021/12/14,-0.073
2021/12/15,-0.065
2021/12/16,-0.065
2021/12/17,-0.049
2021/12/18,-0.048
2021/12/19,-0.063
2021/12/20,-0.079
2021/12/21,-0.093
2021/12/22,-0.096
2021/12/23,-0.088
2021/12/24,-0.06
2021/12/25,-0.021
2021/12/26,0.003
2021/12/27,0.024
2021/12/28,0.037
2021/12/29,0.04
2021/12/30,0.046
2021/12/31,0.044
2022/01/01,0.035
2022/01/02,0.007
2022/01/03,-0.019
2022/01/04,-0.04
2022/01/05,-0.052
2022/01/06,-0.062
2022/01/07,-0.074
2022/01/08,-0.087
2022/01/09,-0.118
2022/01/10,-0.12
2022/01/11,-0.096
2022/01/12,-0.051
2022/01/13,0.004
2022/01/14,0.04
2022/01/15,0.063
2022/01/16,0.07
2022/01/17,0.069
2022/01/18,0.057
2022/01/19,0.05
2022/01/20,0.04
2022/01/21,0.017
2022/01/22,-0.014
2022/01/23,-0.06
2022/01/24,-0.11
2022/01/25,-0.15
2022/01/26,-0.192
2022/01/27,-0.236
2022/01/28,-0.273
2022/01/29,-0.3
2022/01/30,-0.309
2022/01/31,-0.302
2022/02/01,-0.285
2022/02/02,-0.266
2022/02/03,-0.256
2022/02/04,-0.239
2022/02/05,-0.194
2022/02/06,-0.146
2022/02/07,-0.113
2022/02/08,-0.086
2022/02/09,-0.06
2022/02/10,-0.032
2022/02/11,-0.01
2022/02/12,-0.004
2022/02/13,-0.006
2022/02/14,-0.011
2022/02/15,-0.01
2022/02/16,0
2022/02/17,0.001
2022/02/18,0.024
2022/02/19,0.04
2022/02/20,0.088
2022/02/21,0.096
2022/02/22,0.08
2022/02/23,0.06
2022/02/24,0.035
2022/02/25,0.008
2022/02/26,-0.009
2022/02/27,-0.03
2022/02/28,-0.061
2022/03/01,-0.082
2022/03/02,-0.091
2022/03/03,-0.096
2022/03/04,-0.096
2022/03/05,-0.108
2022/03/06,-0.117
2022/03/07,-0.119
2022/03/08,-0.105
2022/03/09,-0.087
2022/03/10,-0.052
2022/03/11,-0.037
2022/03/12,-0.028
2022/03/13,-0.044
2022/03/14,-0.069
2022/03/15,-0.071
2022/03/16,-0.045
2022/03/17,-0.026
2022/03/18,0.018
2022/03/19,0.041
2022/03/20,0.045
2022/03/21,0.043
2022/03/22,0.055
2022/03/23,0.058
2022/03/24,0.053
2022/03/25,0.043
2022/03/26,0.026
2022/03/27,0.005
2022/03/28,-0.002
2022/03/29,-0.001
2022/03/30,-0.008
2022/03/31,-0.015
2022/04/01,-0.026
2022/04/02,-0.053
2022/04/03,-0.095
2022/04/04,-0.142
2022/04/05,-0.189
2022/04/06,-0.227
2022/04/07,-0.257
2022/04/08,-0.284
2022/04/09,-0.303
2022/04/10,-0.311
2022/04/11,-0.318
2022/04/12,-0.327
2022/04/13,-0.342
2022/04/14,-0.351
2022/04/15,-0.352
2022/04/16,-0.35
2022/04/17,-0.355
2022/04/18,-0.352
2022/04/19,-0.311
2022/04/20,-0.237
2022/04/21,-0.181
2022/04/22,-0.128
2022/04/23,-0.1
2022/04/24,-0.085
2022/04/25,-0.072
2022/04/26,-0.061
2022/04/27,-0.044
2022/04/28,-0.03
2022/04/29,-0.016
2022/04/30,0.002
2022/05/01,0.013
2022/05/02,-0.004
2022/05/03,-0.039
2022/05/04,-0.07
2022/05/05,-0.07
2022/05/06,-0.07
2022/05/07,-0.078
2022/05/08,-0.084
2022/05/09,-0.086
2022/05/10,-0.074
2022/05/11,-0.084
2022/05/12,-0.062
2022/05/13,-0.004
2022/05/14,0.029
2022/05/15,0.036
2022/05/16,0.036
2022/05/17,0.03
2022/05/18,0.038
2022/05/19,0.027
2022/05/20,0.003
2022/05/21,-0.025
2022/05/22,-0.062
2022/05/23,-0.099
2022/05/24,-0.128
2022/05/25,-0.153
2022/05/26,-0.184
2022/05/27,-0.212
2022/05/28,-0.23
2022/05/29,-0.241
2022/05/30,-0.26
2022/05/31,-0.252
2022/06/01,-0.242
2022/06/02,-0.233
2022/06/03,-0.228
2022/06/04,-0.229
2022/06/05,-0.237
2022/06/06,-0.242
2022/06/07,-0.248
2022/06/08,-0.254
2022/06/09,-0.253
2022/06/10,-0.237
2022/06/11,-0.227
2022/06/12,-0.23
2022/06/13,-0.242
2022/06/14,-0.251
2022/06/15,-0.259
2022/06/16,-0.249
2022/06/17,-0.22
2022/06/18,-0.202
2022/06/19,-0.196
2022/06/20,-0.193
2022/06/21,-0.199
2022/06/22,-0.207
2022/06/23,-0.223
2022/06/24,-0.231
2022/06/25,-0.252
2022/06/26,-0.284
2022/06/27,-0.297
2022/06/28,-0.308
2022/06/29,-0.319
2022/06/30,-0.321
2022/07/01,-0.29
2022/07/02,-0.223
2022/07/03,-0.152
2022/07/04,-0.081
2022/07/05,-0.008
2022/07/06,0.062
2022/07/07,0.131
2022/07/08,0.201
2022/07/09,0.267
2022/07/10,0.325
2022/07/11,0.364
2022/07/12,0.385
2022/07/13,0.404
2022/07/14,0.424
2022/07/15,0.453
2022/07/16,0.496
2022/07/17,0.544
2022/07/18,0.568
2022/07/19,0.566
2022/07/20,0.549
2022/07/21,0.527
2022/07/22,0.507
2022/07/23,0.472
2022/07/24,0.426
2022/07/25,0.411
2022/07/26,0.563
2022/07/27,0.644
2022/07/28,0.659
2022/07/29,0.635
2022/07/30,0.592
2022/07/31,0.531
2022/08/01,0.514
2022/08/02,0.479
2022/08/03,0.45
2022/08/04,0.499
2022/08/05,0.51
2022/08/06,0.49
2022/08/07,0.458
2022/08/08,0.406
2022/08/09,0.332
2022/08/10,0.253
2022/08/11,0.162
2022/08/12,0.078
2022/08/13,-0.003
2022/08/14,-0.083
2022/08/15,-0.163
2022/08/16,-0.231
2022/08/17,-0.288
2022/08/18,-0.328
2022/08/19,-0.373
2022/08/20,-0.419
2022/08/21,-0.453
2022/08/22,-0.488
2022/08/23,-0.515
2022/08/24,-0.54
2022/08/25,-0.553
2022/08/26,-0.567
2022/08/27,-0.577
2022/08/28,-0.589
2022/08/29,-0.599
2022/08/30,-0.606
2022/08/31,-0.612
2022/09/01,-0.603
2022/09/02,-0.579
2022/09/03,-0.544
2022/09/04,-0.48
2022/09/05,-0.414
2022/09/06,-0.363
2022/09/07,-0.328
2022/09/08,-0.296
2022/09/09,-0.263
2022/09/10,-0.246
2022/09/11,-0.236
2022/09/12,-0.23
