Date,size90std
2017/07/30,4798
2017/07/31,4749
2017/08/01,4682
2017/08/02,4622
2017/08/03,4552
2017/08/04,4488
2017/08/05,4433
2017/08/06,4376
2017/08/07,4359
2017/08/08,4392
2017/08/09,4338
2017/08/10,4363
2017/08/11,4421
2017/08/12,4423
2017/08/13,4417
2017/08/14,4542
2017/08/15,4730
2017/08/16,4962
2017/08/17,5187
2017/08/18,5365
2017/08/19,5478
2017/08/20,5458
2017/08/21,5555
2017/08/22,5609
2017/08/23,5641
2017/08/24,5635
2017/08/25,5684
2017/08/26,5685
2017/08/27,5674
2017/08/28,5856
2017/08/29,6057
2017/08/30,6255
2017/08/31,6388
2017/09/01,6537
2017/09/02,6542
2017/09/03,6504
2017/09/04,6716
2017/09/05,6908
2017/09/06,7249
2017/09/07,7482
2017/09/08,7664
2017/09/09,7721
2017/09/10,7728
2017/09/11,7768
2017/09/12,7825
2017/09/13,7847
2017/09/14,7871
2017/09/15,7954
2017/09/16,7949
2017/09/17,7923
2017/09/18,7960
2017/09/19,7884
2017/09/20,7866
2017/09/21,7856
2017/09/22,7856
2017/09/23,7833
2017/09/24,7864
2017/09/25,7897
2017/09/26,7941
2017/09/27,7980
2017/09/28,8052
2017/09/29,8135
2017/09/30,8237
2017/10/01,8359
2017/10/02,8448
2017/10/03,8519
2017/10/04,8534
2017/10/05,8563
2017/10/06,8606
2017/10/07,8511
2017/10/08,8511
2017/10/09,8516
2017/10/10,8571
2017/10/11,8579
2017/10/12,8595
2017/10/13,8585
2017/10/14,8529
2017/10/15,8468
2017/10/16,8416
2017/10/17,8340
2017/10/18,8248
2017/10/19,8129
2017/10/20,7954
2017/10/21,7872
2017/10/22,7861
2017/10/23,7778
2017/10/24,7620
2017/10/25,7449
2017/10/26,7312
2017/10/27,7858
2017/10/28,8372
2017/10/29,8917
2017/10/30,9432
2017/10/31,9914
2017/11/01,9827
2017/11/02,9761
2017/11/03,9692
2017/11/04,9656
2017/11/05,9660
2017/11/06,9654
2017/11/07,9612
2017/11/08,9605
2017/11/09,9610
2017/11/10,9612
2017/11/11,9617
2017/11/12,9635
2017/11/13,9640
2017/11/14,9635
2017/11/15,9632
2017/11/16,9628
2017/11/17,9629
2017/11/18,9610
2017/11/19,9613
2017/11/20,9608
2017/11/21,9602
2017/11/22,9591
2017/11/23,9591
2017/11/24,9588
2017/11/25,9586
2017/11/26,9579
2017/11/27,9653
2017/11/28,9655
2017/11/29,9665
2017/11/30,9661
2017/12/01,9670
2017/12/02,9666
2017/12/03,9659
2017/12/04,9660
2017/12/05,9594
2017/12/06,9595
2017/12/07,9547
2017/12/08,9606
2017/12/09,9633
2017/12/10,9683
2017/12/11,9798
2017/12/12,9990
2017/12/13,10200
2017/12/14,10380
2017/12/15,10575
2017/12/16,10758
2017/12/17,10928
2017/12/18,11171
2017/12/19,11573
2017/12/20,11769
2017/12/21,12077
2017/12/22,12321
2017/12/23,12452
2017/12/24,12460
2017/12/25,12487
2017/12/26,12524
2017/12/27,12596
2017/12/28,12688
2017/12/29,12894
2017/12/30,13090
2017/12/31,13156
2018/01/01,13202
2018/01/02,13434
2018/01/03,13756
2018/01/04,14111
2018/01/05,14452
2018/01/06,14747
2018/01/07,14977
2018/01/08,15237
2018/01/09,15516
2018/01/10,15696
2018/01/11,15888
2018/01/12,16062
2018/01/13,16249
2018/01/14,16359
2018/01/15,16511
2018/01/16,16660
2018/01/17,16783
2018/01/18,16912
2018/01/19,16899
2018/01/20,16825
2018/01/21,16779
2018/01/22,16738
2018/01/23,16692
2018/01/24,16639
2018/01/25,16007
2018/01/26,15352
2018/01/27,14622
2018/01/28,13841
2018/01/29,12998
2018/01/30,12917
2018/01/31,12832
2018/02/01,12758
2018/02/02,12557
2018/02/03,12311
2018/02/04,12141
2018/02/05,11981
2018/02/06,11815
2018/02/07,11631
2018/02/08,11446
2018/02/09,11201
2018/02/10,10972
2018/02/11,10799
2018/02/12,10674
2018/02/13,10576
2018/02/14,10414
2018/02/15,10249
2018/02/16,10067
2018/02/17,9858
2018/02/18,9748
2018/02/19,9600
2018/02/20,9419
2018/02/21,9238
2018/02/22,9027
2018/02/23,8878
2018/02/24,8711
2018/02/25,8742
2018/02/26,8677
2018/02/27,8610
2018/02/28,8512
2018/03/01,8437
2018/03/02,8315
2018/03/03,8265
2018/03/04,8237
2018/03/05,8175
2018/03/06,8166
2018/03/07,8031
2018/03/08,8025
2018/03/09,8011
2018/03/10,8072
2018/03/11,8187
2018/03/12,8222
2018/03/13,8269
2018/03/14,8336
2018/03/15,8401
2018/03/16,8477
2018/03/17,8623
2018/03/18,8655
2018/03/19,8583
2018/03/20,8617
2018/03/21,8574
2018/03/22,8627
2018/03/23,8695
2018/03/24,8809
2018/03/25,9007
2018/03/26,9097
2018/03/27,9211
2018/03/28,9310
2018/03/29,9330
2018/03/30,9323
2018/03/31,9422
2018/04/01,9560
2018/04/02,9555
2018/04/03,9400
2018/04/04,9181
2018/04/05,8944
2018/04/06,8765
2018/04/07,8694
2018/04/08,8506
2018/04/09,8237
2018/04/10,8098
2018/04/11,7893
2018/04/12,7675
2018/04/13,7411
2018/04/14,7271
2018/04/15,6965
2018/04/16,6540
2018/04/17,6107
2018/04/18,5694
2018/04/19,5523
2018/04/20,5475
2018/04/21,5340
2018/04/22,5258
2018/04/23,5232
2018/04/24,5268
2018/04/25,5310
2018/04/26,5260
2018/04/27,5293
2018/04/28,5303
2018/04/29,5283
2018/04/30,5309
2018/05/01,5300
2018/05/02,5270
2018/05/03,5277
2018/05/04,5455
2018/05/05,5482
2018/05/06,5449
2018/05/07,5404
2018/05/08,5422
2018/05/09,5467
2018/05/10,5591
2018/05/11,5649
2018/05/12,5675
2018/05/13,5692
2018/05/14,5775
2018/05/15,5821
2018/05/16,5865
2018/05/17,5903
2018/05/18,5942
2018/05/19,5974
2018/05/20,5993
2018/05/21,6024
2018/05/22,6065
2018/05/23,6137
2018/05/24,6189
2018/05/25,6228
2018/05/26,6230
2018/05/27,6242
2018/05/28,6288
2018/05/29,6333
2018/05/30,6376
2018/05/31,6482
2018/06/01,6515
2018/06/02,6534
2018/06/03,6565
2018/06/04,6630
2018/06/05,6675
2018/06/06,6691
2018/06/07,6697
2018/06/08,6678
2018/06/09,6645
2018/06/10,6661
2018/06/11,6669
2018/06/12,6657
2018/06/13,6668
2018/06/14,6648
2018/06/15,6558
2018/06/16,6585
2018/06/17,6596
2018/06/18,6574
2018/06/19,6578
2018/06/20,6525
2018/06/21,6473
2018/06/22,6344
2018/06/23,6137
2018/06/24,6055
2018/06/25,5946
2018/06/26,5817
2018/06/27,5697
2018/06/28,5607
2018/06/29,5445
2018/06/30,5215
2018/07/01,5029
2018/07/02,5008
2018/07/03,4912
2018/07/04,4935
2018/07/05,4800
2018/07/06,4604
2018/07/07,4479
2018/07/08,4358
2018/07/09,4170
2018/07/10,4018
2018/07/11,3998
2018/07/12,3995
2018/07/13,3864
2018/07/14,3814
2018/07/15,3913
2018/07/16,3900
2018/07/17,3890
2018/07/18,3880
2018/07/19,3843
2018/07/20,3855
2018/07/21,3974
2018/07/22,4022
2018/07/23,4005
2018/07/24,3995
2018/07/25,3991
2018/07/26,3990
2018/07/27,3990
2018/07/28,4076
2018/07/29,4063
2018/07/30,4057
2018/07/31,4035
2018/08/01,3999
2018/08/02,3904
2018/08/03,3908
2018/08/04,3929
2018/08/05,3937
2018/08/06,3936
2018/08/07,4003
2018/08/08,4210
2018/08/09,4493
2018/08/10,4592
2018/08/11,4630
2018/08/12,4641
2018/08/13,4631
2018/08/14,4622
2018/08/15,4656
2018/08/16,4642
2018/08/17,4656
2018/08/18,4652
2018/08/19,4617
2018/08/20,4613
2018/08/21,4593
2018/08/22,4557
2018/08/23,4545
2018/08/24,4545
2018/08/25,4566
2018/08/26,4541
2018/08/27,4530
2018/08/28,4544
2018/08/29,4451
2018/08/30,4426
2018/08/31,4408
2018/09/01,4384
2018/09/02,4311
2018/09/03,4286
2018/09/04,4270
2018/09/05,4295
2018/09/06,4280
2018/09/07,4300
2018/09/08,4316
2018/09/09,4298
2018/09/10,4297
2018/09/11,4253
2018/09/12,4253
2018/09/13,4265
2018/09/14,4263
2018/09/15,4282
2018/09/16,4387
2018/09/17,4412
2018/09/18,4431
2018/09/19,4462
2018/09/20,4458
2018/09/21,4500
2018/09/22,4511
2018/09/23,4525
2018/09/24,4688
2018/09/25,4809
2018/09/26,5018
2018/09/27,5203
2018/09/28,5308
2018/09/29,5335
2018/09/30,5288
2018/10/01,5294
2018/10/02,5223
2018/10/03,5224
2018/10/04,5158
2018/10/05,5129
2018/10/06,5259
2018/10/07,5502
2018/10/08,5645
2018/10/09,5730
2018/10/10,5860
2018/10/11,5928
2018/10/12,5914
2018/10/13,5964
2018/10/14,6173
2018/10/15,6266
2018/10/16,6353
2018/10/17,6430
2018/10/18,6503
2018/10/19,6519
2018/10/20,6663
2018/10/21,6794
2018/10/22,6809
2018/10/23,6870
2018/10/24,6873
2018/10/25,6872
2018/10/26,6864
2018/10/27,7021
2018/10/28,7146
2018/10/29,7153
2018/10/30,7156
2018/10/31,7185
2018/11/01,7229
2018/11/02,7294
2018/11/03,7401
2018/11/04,7494
2018/11/05,7533
2018/11/06,7470
2018/11/07,7402
2018/11/08,7407
2018/11/09,7453
2018/11/10,7525
2018/11/11,7584
2018/11/12,7612
2018/11/13,7645
2018/11/14,7663
2018/11/15,7702
2018/11/16,7751
2018/11/17,7847
2018/11/18,7925
2018/11/19,7890
2018/11/20,7886
2018/11/21,7883
2018/11/22,7901
2018/11/23,7885
2018/11/24,7929
2018/11/25,7930
2018/11/26,7881
2018/11/27,7855
2018/11/28,7828
2018/11/29,7839
2018/11/30,7816
2018/12/01,7841
2018/12/02,7845
2018/12/03,7834
2018/12/04,7765
2018/12/05,7734
2018/12/06,7658
2018/12/07,7582
2018/12/08,7585
2018/12/09,7567
2018/12/10,7553
2018/12/11,7504
2018/12/12,7469
2018/12/13,7339
2018/12/14,7214
2018/12/15,7039
2018/12/16,6928
2018/12/17,6764
2018/12/18,6762
2018/12/19,6673
2018/12/20,6494
2018/12/21,6366
2018/12/22,6211
2018/12/23,5849
2018/12/24,5485
2018/12/25,4958
2018/12/26,4362
2018/12/27,3835
2018/12/28,3804
2018/12/29,3611
2018/12/30,3407
2018/12/31,3156
2019/01/01,3182
2019/01/02,3008
2019/01/03,2953
2019/01/04,2964
2019/01/05,2925
2019/01/06,2948
2019/01/07,2947
2019/01/08,2942
2019/01/09,2941
2019/01/10,2909
2019/01/11,2916
2019/01/12,2894
2019/01/13,2921
2019/01/14,2926
2019/01/15,2927
2019/01/16,2927
2019/01/17,2922
2019/01/18,2893
2019/01/19,2873
2019/01/20,2847
2019/01/21,2947
2019/01/22,3065
2019/01/23,3005
2019/01/24,2996
2019/01/25,2948
2019/01/26,2911
2019/01/27,2886
2019/01/28,2981
2019/01/29,3112
2019/01/30,3206
2019/01/31,3258
2019/02/01,3264
2019/02/02,3235
2019/02/03,3248
2019/02/04,3262
2019/02/05,3274
2019/02/06,3279
2019/02/07,3280
2019/02/08,3269
2019/02/09,3269
2019/02/10,3270
2019/02/11,3318
2019/02/12,3365
2019/02/13,3543
2019/02/14,3700
2019/02/15,3777
2019/02/16,3761
2019/02/17,3844
2019/02/18,4018
2019/02/19,4218
2019/02/20,4415
2019/02/21,4624
2019/02/22,4764
2019/02/23,4783
2019/02/24,4912
2019/02/25,5171
2019/02/26,5388
2019/02/27,5539
2019/02/28,5677
2019/03/01,5642
2019/03/02,5611
2019/03/03,5665
2019/03/04,5660
2019/03/05,5661
2019/03/06,5670
2019/03/07,5685
2019/03/08,5671
2019/03/09,5660
2019/03/10,5725
2019/03/11,5734
2019/03/12,5718
2019/03/13,5709
2019/03/14,5710
2019/03/15,5693
2019/03/16,5683
2019/03/17,5742
2019/03/18,5741
2019/03/19,5755
2019/03/20,5756
2019/03/21,5759
2019/03/22,5733
2019/03/23,5732
2019/03/24,5753
2019/03/25,5724
2019/03/26,5727
2019/03/27,5718
2019/03/28,5710
2019/03/29,5696
2019/03/30,5609
2019/03/31,5574
2019/04/01,5438
2019/04/02,5478
2019/04/03,5526
2019/04/04,5541
2019/04/05,5519
2019/04/06,5488
2019/04/07,5497
2019/04/08,5484
2019/04/09,5469
2019/04/10,5499
2019/04/11,5567
2019/04/12,5504
2019/04/13,5456
2019/04/14,5482
2019/04/15,5477
2019/04/16,5490
2019/04/17,5475
2019/04/18,5458
2019/04/19,5439
2019/04/20,5417
2019/04/21,5413
2019/04/22,5390
2019/04/23,5403
2019/04/24,5402
2019/04/25,5388
2019/04/26,5357
2019/04/27,5400
2019/04/28,5412
2019/04/29,5399
2019/04/30,5393
2019/05/01,5391
2019/05/02,5454
2019/05/03,5439
2019/05/04,5398
2019/05/05,5340
2019/05/06,5370
2019/05/07,5560
2019/05/08,5589
2019/05/09,5600
2019/05/10,5574
2019/05/11,5573
2019/05/12,5576
2019/05/13,5597
2019/05/14,5617
2019/05/15,5676
2019/05/16,5791
2019/05/17,5879
2019/05/18,5891
2019/05/19,5854
2019/05/20,5865
2019/05/21,5844
2019/05/22,5858
2019/05/23,5873
2019/05/24,5956
2019/05/25,5927
2019/05/26,5801
2019/05/27,5822
2019/05/28,5833
2019/05/29,5867
2019/05/30,5942
2019/05/31,5890
2019/06/01,5833
2019/06/02,5866
2019/06/03,5910
2019/06/04,5925
2019/06/05,5875
2019/06/06,5865
2019/06/07,5813
2019/06/08,5824
2019/06/09,5750
2019/06/10,5826
2019/06/11,5905
2019/06/12,5890
2019/06/13,5829
2019/06/14,5713
2019/06/15,5599
2019/06/16,5575
2019/06/17,5650
2019/06/18,5641
2019/06/19,5700
2019/06/20,5799
2019/06/21,5697
2019/06/22,5573
2019/06/23,5546
2019/06/24,5536
2019/06/25,5582
2019/06/26,5623
2019/06/27,5633
2019/06/28,5740
2019/06/29,5717
2019/06/30,5715
2019/07/01,5797
2019/07/02,5833
2019/07/03,5827
2019/07/04,5771
2019/07/05,5635
2019/07/06,5552
2019/07/07,5534
2019/07/08,5702
2019/07/09,5699
2019/07/10,5702
2019/07/11,5740
2019/07/12,5604
2019/07/13,5566
2019/07/14,5626
2019/07/15,6249
2019/07/16,6359
2019/07/17,6343
2019/07/18,6317
2019/07/19,6265
2019/07/20,6368
2019/07/21,6543
2019/07/22,6611
2019/07/23,6635
2019/07/24,6605
2019/07/25,6601
2019/07/26,6476
2019/07/27,6484
2019/07/28,6561
2019/07/29,6579
2019/07/30,6571
2019/07/31,6613
2019/08/01,6609
2019/08/02,6511
2019/08/03,6435
2019/08/04,6559
2019/08/05,6529
2019/08/06,6549
2019/08/07,6560
2019/08/08,6583
2019/08/09,6602
2019/08/10,6695
2019/08/11,6845
2019/08/12,6886
2019/08/13,6910
2019/08/14,6894
2019/08/15,6902
2019/08/16,6920
2019/08/17,6986
2019/08/18,7059
2019/08/19,7072
2019/08/20,7073
2019/08/21,7073
2019/08/22,7067
2019/08/23,7081
2019/08/24,7108
2019/08/25,7071
2019/08/26,7055
2019/08/27,7032
2019/08/28,7018
2019/08/29,7027
2019/08/30,7025
2019/08/31,7050
2019/09/01,7057
2019/09/02,7041
2019/09/03,7045
2019/09/04,7059
2019/09/05,7063
2019/09/06,6970
2019/09/07,6986
2019/09/08,6944
2019/09/09,6884
2019/09/10,6895
2019/09/11,6919
2019/09/12,6929
2019/09/13,6946
2019/09/14,7008
2019/09/15,6995
2019/09/16,7571
2019/09/17,8805
2019/09/18,9813
2019/09/19,10786
