Date,activeaddresses30mom
2019/09/14,-32249
2019/09/15,-55008
2019/09/16,52840
2019/09/17,37855
2019/09/18,-5289
2019/09/19,-37987
2019/09/20,-11346
2019/09/21,-80622
2019/09/22,-113548
2019/09/23,-52484
2019/09/24,12576
2019/09/25,-46884
2019/09/26,-60737
2019/09/27,-49589
2019/09/28,-71317
2019/09/29,-78211
2019/09/30,-4528
2019/10/01,5746
2019/10/02,-60370
2019/10/03,-83940
2019/10/04,-77621
2019/10/05,-98700
2019/10/06,-102413
2019/10/07,-36364
2019/10/08,-10803
2019/10/09,-22496
2019/10/10,-2335
2019/10/11,-19513
2019/10/12,-67822
2019/10/13,-42217
2019/10/14,-14016
2019/10/15,3803
2019/10/16,-66433
2019/10/17,-37326
2019/10/18,-7803
2019/10/19,-23089
2019/10/20,-89744
2019/10/21,31136
2019/10/22,46692
2019/10/23,24520
2019/10/24,-26320
2019/10/25,-273
2019/10/26,10323
2019/10/27,-24260
2019/10/28,35589
2019/10/29,53863
2019/10/30,-1252
2019/10/31,2507
2019/11/01,1687
2019/11/02,-8243
2019/11/03,-12931
2019/11/04,12217
2019/11/05,67425
2019/11/06,20103
2019/11/07,82479
2019/11/08,-32823
2019/11/09,-63697
2019/11/10,-45679
2019/11/11,42724
2019/11/12,66506
2019/11/13,27792
2019/11/14,-7096
2019/11/15,-5997
2019/11/16,-41052
2019/11/17,-73174
2019/11/18,2550
2019/11/19,44612
2019/11/20,-11479
2019/11/21,40809
2019/11/22,46609
2019/11/23,-36823
2019/11/24,-76171
2019/11/25,10144
2019/11/26,5296
2019/11/27,-46810
2019/11/28,-48353
2019/11/29,-18985
2019/11/30,-193068
2019/12/01,-36993
2019/12/02,62708
2019/12/03,32039
2019/12/04,-9335
2019/12/05,-54627
2019/12/06,-46180
2019/12/07,-178012
2019/12/08,-125213
2019/12/09,36498
2019/12/10,-5234
2019/12/11,-48282
2019/12/12,-59688
2019/12/13,-53770
2019/12/14,-82520
2019/12/15,-64204
2019/12/16,19904
2019/12/17,3661
2019/12/18,-19142
2019/12/19,-49558
2019/12/20,-29209
2019/12/21,-115732
2019/12/22,-136035
2019/12/23,-783
2019/12/24,4443
2019/12/25,-92787
2019/12/26,-21073
2019/12/27,-28343
2019/12/28,-37235
2019/12/29,-87294
2019/12/30,143041
2019/12/31,-32983
2020/01/01,-137283
2020/01/02,-77960
2020/01/03,-28116
2020/01/04,-38679
2020/01/05,-39598
2020/01/06,55829
2020/01/07,82901
2020/01/08,-15483
2020/01/09,5639
2020/01/10,-13704
2020/01/11,-24903
2020/01/12,-51582
2020/01/13,26306
2020/01/14,69168
2020/01/15,35522
2020/01/16,59321
2020/01/17,4821
2020/01/18,15811
2020/01/19,-1145
2020/01/20,31095
2020/01/21,45070
2020/01/22,-28152
2020/01/23,8948
2020/01/24,-24611
2020/01/25,-70217
2020/01/26,-69700
2020/01/27,-11351
2020/01/28,23010
2020/01/29,-22131
2020/01/30,9647
2020/01/31,60858
2020/02/01,29449
2020/02/02,-28649
2020/02/03,45794
2020/02/04,19481
2020/02/05,11234
2020/02/06,14340
2020/02/07,7365
2020/02/08,30127
2020/02/09,46774
2020/02/10,69428
2020/02/11,121441
2020/02/12,159177
2020/02/13,75098
2020/02/14,20107
2020/02/15,-7033
2020/02/16,3292
2020/02/17,36679
2020/02/18,71176
2020/02/19,54827
2020/02/20,50760
2020/02/21,81036
2020/02/22,45671
2020/02/23,106017
2020/02/24,139994
2020/02/25,132518
2020/02/26,103625
2020/02/27,101877
2020/02/28,81969
2020/02/29,41369
2020/03/01,32125
2020/03/02,91221
2020/03/03,62722
2020/03/04,22425
2020/03/05,85961
2020/03/06,28624
2020/03/07,869
2020/03/08,-10303
2020/03/09,23029
2020/03/10,3776
2020/03/11,-1346
2020/03/12,-32815
2020/03/13,-34170
2020/03/14,-68951
2020/03/15,-50850
2020/03/16,26663
2020/03/17,42971
2020/03/18,45893
2020/03/19,92687
2020/03/20,82118
2020/03/21,169003
2020/03/22,59450
2020/03/23,102454
2020/03/24,69408
2020/03/25,23319
2020/03/26,55051
2020/03/27,40747
2020/03/28,-26368
2020/03/29,-46563
2020/03/30,52739
2020/03/31,51144
2020/04/01,-11582
2020/04/02,43276
2020/04/03,28417
2020/04/04,-41978
2020/04/05,-32161
2020/04/06,70828
2020/04/07,64200
2020/04/08,77407
2020/04/09,27990
2020/04/10,34000
2020/04/11,1671
2020/04/12,-53239
2020/04/13,50668
2020/04/14,114706
2020/04/15,28936
2020/04/16,25490
2020/04/17,19173
2020/04/18,-36835
2020/04/19,-29009
2020/04/20,-75661
2020/04/21,10707
2020/04/22,-21472
2020/04/23,30435
2020/04/24,68235
2020/04/25,24366
2020/04/26,21058
2020/04/27,110355
2020/04/28,131246
2020/04/29,100953
2020/04/30,99812
2020/05/01,91043
2020/05/02,49594
2020/05/03,62664
2020/05/04,88014
2020/05/05,89934
2020/05/06,36863
2020/05/07,60812
2020/05/08,11265
2020/05/09,90110
2020/05/10,81890
2020/05/11,115199
2020/05/12,78441
2020/05/13,17985
2020/05/14,-19003
2020/05/15,27520
2020/05/16,27257
2020/05/17,-3846
2020/05/18,14775
2020/05/19,45859
2020/05/20,2280
2020/05/21,25708
2020/05/22,47769
2020/05/23,9443
2020/05/24,-36050
2020/05/25,13208
2020/05/26,47363
2020/05/27,32692
2020/05/28,-115797
2020/05/29,42916
2020/05/30,17863
2020/05/31,15941
2020/06/01,79505
2020/06/02,105614
2020/06/03,71867
2020/06/04,100327
2020/06/05,47377
2020/06/06,5611
2020/06/07,-28055
2020/06/08,33901
2020/06/09,31121
2020/06/10,21295
2020/06/11,44895
2020/06/12,85862
2020/06/13,41241
2020/06/14,-12157
2020/06/15,61592
2020/06/16,79064
2020/06/17,46418
2020/06/18,65955
2020/06/19,70591
2020/06/20,62157
2020/06/21,35481
2020/06/22,92557
2020/06/23,146270
2020/06/24,115303
2020/06/25,76182
2020/06/26,64598
2020/06/27,208541
2020/06/28,7485
2020/06/29,100105
2020/06/30,126280
2020/07/01,65832
2020/07/02,12804
2020/07/03,53157
2020/07/04,12267
2020/07/05,-11172
2020/07/06,77086
2020/07/07,124348
2020/07/08,56306
2020/07/09,64838
2020/07/10,53155
2020/07/11,45889
2020/07/12,13530
2020/07/13,136607
2020/07/14,152636
2020/07/15,101682
2020/07/16,57342
2020/07/17,58716
2020/07/18,-4761
2020/07/19,9786
2020/07/20,62056
2020/07/21,38923
2020/07/22,10549
2020/07/23,13850
2020/07/24,4722
2020/07/25,38424
2020/07/26,36396
2020/07/27,103615
2020/07/28,145172
2020/07/29,-8910
2020/07/30,3458
2020/07/31,39438
2020/08/01,60614
2020/08/02,54530
2020/08/03,103335
2020/08/04,158333
2020/08/05,111293
2020/08/06,88114
2020/08/07,76414
2020/08/08,33464
2020/08/09,35085
2020/08/10,75884
2020/08/11,87807
2020/08/12,-50613
2020/08/13,-6637
2020/08/14,-20648
2020/08/15,9331
2020/08/16,15291
2020/08/17,52294
2020/08/18,46274
2020/08/19,12666
2020/08/20,33630
2020/08/21,56063
2020/08/22,-29632
2020/08/23,21584
2020/08/24,6114
2020/08/25,-9552
2020/08/26,-48991
2020/08/27,-91202
2020/08/28,-25810
2020/08/29,-69311
2020/08/30,-99314
2020/08/31,-20528
2020/09/01,13298
2020/09/02,-36570
2020/09/03,-52612
2020/09/04,-36530
2020/09/05,-137531
2020/09/06,-108567
2020/09/07,-60195
2020/09/08,-50776
2020/09/09,-90120
2020/09/10,-69798
2020/09/11,-23681
2020/09/12,-60895
2020/09/13,-83435
2020/09/14,-39870
2020/09/15,-13211
2020/09/16,-47646
2020/09/17,316348
2020/09/18,128743
2020/09/19,33102
2020/09/20,6123
2020/09/21,62769
2020/09/22,2013
2020/09/23,-12723
2020/09/24,18977
2020/09/25,-36690
2020/09/26,-37209
2020/09/27,-26571
2020/09/28,53790
2020/09/29,78271
2020/09/30,-4741
2020/10/01,-57388
2020/10/02,-53733
2020/10/03,-65732
2020/10/04,-91655
2020/10/05,7612
2020/10/06,16225
2020/10/07,1405
2020/10/08,7574
2020/10/09,44583
2020/10/10,24867
2020/10/11,18311
2020/10/12,40320
2020/10/13,113568
2020/10/14,70183
2020/10/15,193104
2020/10/16,155365
2020/10/17,-274057
2020/10/18,-168807
2020/10/19,-7310
2020/10/20,-33785
2020/10/21,14326
2020/10/22,94879
2020/10/23,76478
2020/10/24,-22490
2020/10/25,-37236
2020/10/26,30504
2020/10/27,41828
2020/10/28,25748
2020/10/29,-10906
2020/10/30,-9870
2020/10/31,53838
2020/11/01,34013
2020/11/02,106065
2020/11/03,85308
2020/11/04,126012
2020/11/05,62553
2020/11/06,109279
2020/11/07,84410
2020/11/08,-3927
2020/11/09,57720
2020/11/10,66033
2020/11/11,44109
2020/11/12,-23934
2020/11/13,17936
2020/11/14,-146463
2020/11/15,-113728
2020/11/16,-13796
2020/11/17,95132
2020/11/18,22542
2020/11/19,45630
2020/11/20,19839
2020/11/21,-15635
2020/11/22,-4370
2020/11/23,99310
2020/11/24,161378
2020/11/25,101629
2020/11/26,37876
2020/11/27,13033
2020/11/28,-21700
2020/11/29,-2517
2020/11/30,31297
2020/12/01,72587
2020/12/02,-28671
2020/12/03,11161
2020/12/04,-16288
2020/12/05,-9661
2020/12/06,-83514
2020/12/07,-19559
2020/12/08,51713
2020/12/09,-2369
2020/12/10,-28997
2020/12/11,6209
2020/12/12,67759
2020/12/13,71014
2020/12/14,130302
2020/12/15,134385
2020/12/16,134076
2020/12/17,131829
2020/12/18,90064
2020/12/19,41764
2020/12/20,-58069
2020/12/21,-52370
2020/12/22,-32337
2020/12/23,55489
2020/12/24,-35857
2020/12/25,-8166
2020/12/26,61494
2020/12/27,53803
2020/12/28,140034
2020/12/29,103327
2020/12/30,56415
2020/12/31,26198
2021/01/01,82313
2021/01/02,47285
2021/01/03,72436
2021/01/04,112732
2021/01/05,156204
2021/01/06,149709
2021/01/07,152436
2021/01/08,131228
2021/01/09,169396
2021/01/10,107304
2021/01/11,51378
2021/01/12,-18506
2021/01/13,-81252
2021/01/14,-9488
2021/01/15,-22786
2021/01/16,-80141
2021/01/17,-58490
2021/01/18,29883
2021/01/19,134351
2021/01/20,99119
2021/01/21,52910
2021/01/22,-51375
2021/01/23,36125
2021/01/24,-1499
2021/01/25,36121
2021/01/26,38694
2021/01/27,-41436
2021/01/28,31670
2021/01/29,68726
2021/01/30,81916
2021/01/31,78585
2021/02/01,114621
2021/02/02,76702
2021/02/03,84343
2021/02/04,57692
2021/02/05,51719
2021/02/06,8363
2021/02/07,27681
2021/02/08,32607
2021/02/09,93369
2021/02/10,106999
2021/02/11,134803
2021/02/12,162037
2021/02/13,96126
2021/02/14,38718
2021/02/15,15289
2021/02/16,107030
2021/02/17,59457
2021/02/18,80603
2021/02/19,120401
2021/02/20,161188
2021/02/21,103742
2021/02/22,87200
2021/02/23,72555
2021/02/24,83403
2021/02/25,55006
2021/02/26,112136
2021/02/27,67438
2021/02/28,-34097
2021/03/01,4765
2021/03/02,44704
2021/03/03,4346
2021/03/04,12607
2021/03/05,-79274
2021/03/06,-28764
2021/03/07,-63892
2021/03/08,-17032
2021/03/09,36324
2021/03/10,22315
2021/03/11,18547
2021/03/12,23532
2021/03/13,18753
2021/03/14,1280
2021/03/15,33697
2021/03/16,70451
2021/03/17,87134
2021/03/18,71159
2021/03/19,57413
2021/03/20,15206
2021/03/21,-58083
2021/03/22,-20031
2021/03/23,51278
2021/03/24,73020
2021/03/25,129798
2021/03/26,41834
2021/03/27,49365
2021/03/28,18760
2021/03/29,27447
2021/03/30,102464
2021/03/31,95376
2021/04/01,95876
2021/04/02,125501
2021/04/03,61303
2021/04/04,85132
2021/04/05,86509
2021/04/06,132723
2021/04/07,80266
2021/04/08,23271
2021/04/09,40988
2021/04/10,57546
2021/04/11,13332
2021/04/12,64021
2021/04/13,70434
2021/04/14,-360466
2021/04/15,-35848
2021/04/16,-404835
2021/04/17,142828
2021/04/18,88406
2021/04/19,146283
2021/04/20,259302
2021/04/21,224197
2021/04/22,214844
2021/04/23,152719
2021/04/24,97915
2021/04/25,142715
2021/04/26,162952
2021/04/27,183041
2021/04/28,216141
2021/04/29,208621
2021/04/30,91790
2021/05/01,67740
2021/05/02,29441
2021/05/03,104286
2021/05/04,195690
2021/05/05,169225
2021/05/06,152893
2021/05/07,163809
2021/05/08,301229
2021/05/09,342324
2021/05/10,214602
2021/05/11,293455
2021/05/12,175980
2021/05/13,190453
2021/05/14,586763
2021/05/15,230063
2021/05/16,571722
2021/05/17,-26146
2021/05/18,13997
2021/05/19,-62602
2021/05/20,-82639
2021/05/21,-167889
2021/05/22,-205098
2021/05/23,-231230
2021/05/24,-153561
2021/05/25,-153902
2021/05/26,-130961
2021/05/27,-122204
2021/05/28,-193407
2021/05/29,-153125
2021/05/30,-58949
2021/05/31,-78829
2021/06/01,-77926
2021/06/02,-110014
2021/06/03,-124587
2021/06/04,-154523
2021/06/05,-219098
2021/06/06,-228163
2021/06/07,-341127
2021/06/08,-436289
2021/06/09,-350375
2021/06/10,-377960
2021/06/11,-323407
2021/06/12,-354659
2021/06/13,-305411
2021/06/14,-262957
2021/06/15,-187877
2021/06/16,-176075
2021/06/17,-171134
2021/06/18,-181980
2021/06/19,-292865
2021/06/20,-209569
2021/06/21,-117267
2021/06/22,14115
2021/06/23,-53284
2021/06/24,-47406
2021/06/25,-65853
2021/06/26,-105643
2021/06/27,-109386
2021/06/28,81083
2021/06/29,-66271
2021/06/30,-101289
2021/07/01,-68040
2021/07/02,-95568
2021/07/03,-155667
2021/07/04,-140307
2021/07/05,-63206
2021/07/06,67890
2021/07/07,29012
2021/07/08,37310
2021/07/09,16728
2021/07/10,-40347
2021/07/11,-26196
2021/07/12,26701
2021/07/13,10100
2021/07/14,10303
2021/07/15,12037
2021/07/16,-17296
2021/07/17,-16514
2021/07/18,12518
2021/07/19,103125
2021/07/20,102881
2021/07/21,42401
2021/07/22,2347
2021/07/23,18509
2021/07/24,31556
2021/07/25,-45079
2021/07/26,53789
2021/07/27,180613
2021/07/28,-81561
2021/07/29,2788
2021/07/30,32468
2021/07/31,25580
2021/08/01,31131
2021/08/02,109610
2021/08/03,81147
2021/08/04,48575
2021/08/05,-105779
2021/08/06,-33224
2021/08/07,-7031
2021/08/08,13999
2021/08/09,50417
2021/08/10,65419
2021/08/11,33341
2021/08/12,11834
2021/08/13,-1211
2021/08/14,-42123
2021/08/15,-21534
2021/08/16,72914
2021/08/17,63478
2021/08/18,11372
2021/08/19,69522
2021/08/20,64516
2021/08/21,8431
2021/08/22,-18329
2021/08/23,-10510
2021/08/24,38179
2021/08/25,-49776
2021/08/26,-164892
2021/08/27,-442942
2021/08/28,-73782
2021/08/29,-61349
2021/08/30,-50194
2021/08/31,-2435
2021/09/01,-30491
2021/09/02,18619
2021/09/03,-44593
2021/09/04,14827
2021/09/05,-59086
2021/09/06,-25714
2021/09/07,34400
2021/09/08,-17250
2021/09/09,4487
2021/09/10,28685
2021/09/11,125042
2021/09/12,65042
2021/09/13,112572
2021/09/14,91164
2021/09/15,442
2021/09/16,-106
2021/09/17,3729
2021/09/18,-48031
2021/09/19,-73131
2021/09/20,-57317
2021/09/21,13324
2021/09/22,-12339
2021/09/23,25395
2021/09/24,-1156
2021/09/25,16860
2021/09/26,249264
2021/09/27,-10864
2021/09/28,-24448
2021/09/29,-12649
2021/09/30,-41164
2021/10/01,23103
2021/10/02,-51373
2021/10/03,13087
2021/10/04,-26886
2021/10/05,86472
2021/10/06,154228
2021/10/07,85511
2021/10/08,139711
2021/10/09,61226
2021/10/10,-30651
2021/10/11,-87453
2021/10/12,-27260
2021/10/13,-74993
2021/10/14,-3860
2021/10/15,31267
2021/10/16,22244
2021/10/17,20933
2021/10/18,41308
2021/10/19,86472
2021/10/20,143735
2021/10/21,90427
2021/10/22,88609
2021/10/23,86712
2021/10/24,140528
2021/10/25,132072
2021/10/26,213464
2021/10/27,157588
2021/10/28,-177724
2021/10/29,251380
2021/10/30,189503
2021/10/31,48762
2021/11/01,144863
2021/11/02,178453
2021/11/03,236006
2021/11/04,105893
2021/11/05,-4375
2021/11/06,-25320
2021/11/07,4645
2021/11/08,63941
2021/11/09,107851
2021/11/10,143950
2021/11/11,112274
2021/11/12,129136
2021/11/13,93262
2021/11/14,64604
2021/11/15,54283
2021/11/16,84347
2021/11/17,127775
2021/11/18,14160
2021/11/19,-14151
2021/11/20,-68027
2021/11/21,8031
2021/11/22,-67602
2021/11/23,-36455
2021/11/24,14281
2021/11/25,-46478
2021/11/26,-32562
2021/11/27,274842
2021/11/28,-229515
2021/11/29,-74369
2021/11/30,2954
2021/12/01,-76832
2021/12/02,-63261
2021/12/03,-144745
2021/12/04,-132756
2021/12/05,131717
2021/12/06,-50997
2021/12/07,-46453
2021/12/08,2156
2021/12/09,-39970
2021/12/10,-89847
2021/12/11,-84185
2021/12/12,-72664
2021/12/13,-57109
2021/12/14,-70059
2021/12/15,6200
2021/12/16,-48920
2021/12/17,-42619
2021/12/18,-37895
2021/12/19,-63192
2021/12/20,34680
2021/12/21,-47433
2021/12/22,50617
2021/12/23,33154
2021/12/24,18057
2021/12/25,60043
2021/12/26,-7489
2021/12/27,53165
2021/12/28,88579
2021/12/29,-7272
2021/12/30,4134
2021/12/31,23735
2022/01/01,-30441
2022/01/02,-27268
2022/01/03,44346
2022/01/04,-194041
2022/01/05,30133
2022/01/06,-9282
2022/01/07,-83625
2022/01/08,-18755
2022/01/09,-91946
2022/01/10,67948
2022/01/11,76885
2022/01/12,81908
2022/01/13,93309
2022/01/14,-29946
2022/01/15,27788
2022/01/16,-71896
2022/01/17,29952
2022/01/18,27505
2022/01/19,36637
2022/01/20,18595
2022/01/21,-64586
2022/01/22,-74116
2022/01/23,-159654
2022/01/24,-145474
2022/01/25,-40593
2022/01/26,-103415
2022/01/27,-95449
2022/01/28,-62871
2022/01/29,-85679
2022/01/30,-21993
2022/01/31,-3150
2022/02/01,49954
2022/02/02,-15700
2022/02/03,-61680
2022/02/04,-24735
2022/02/05,65010
2022/02/06,36027
2022/02/07,-18088
2022/02/08,65723
2022/02/09,-55536
2022/02/10,-71113
2022/02/11,-105312
2022/02/12,-138384
2022/02/13,-48976
2022/02/14,-44627
2022/02/15,4148
2022/02/16,6242
2022/02/17,-18668
2022/02/18,36566
2022/02/19,-15732
2022/02/20,160148
2022/02/21,-41790
2022/02/22,12731
2022/02/23,31617
2022/02/24,-12736
2022/02/25,28946
2022/02/26,69610
2022/02/27,11795
2022/02/28,-24533
2022/03/01,-13354
2022/03/02,-2719
2022/03/03,-18379
2022/03/04,3221
2022/03/05,-13545
2022/03/06,-24598
2022/03/07,-92230
2022/03/08,-1641
2022/03/09,21764
2022/03/10,60235
2022/03/11,-57440
2022/03/12,-41660
2022/03/13,-92081
2022/03/14,-32046
2022/03/15,51479
2022/03/16,86295
2022/03/17,-21315
2022/03/18,64801
2022/03/19,-2653
2022/03/20,-115354
2022/03/21,-22476
2022/03/22,-89236
2022/03/23,52498
2022/03/24,30653
2022/03/25,-1913
2022/03/26,-3058
2022/03/27,-5541
2022/03/28,9730
2022/03/29,46292
2022/03/30,29332
2022/03/31,-1737
2022/04/01,-34532
2022/04/02,-66458
2022/04/03,-89421
2022/04/04,-33815
2022/04/05,-61725
2022/04/06,-54113
2022/04/07,-96148
2022/04/08,-86860
2022/04/09,-123469
2022/04/10,-10901
2022/04/11,-58403
2022/04/12,-4923
2022/04/13,-43482
2022/04/14,-108015
2022/04/15,-141505
2022/04/16,-75611
2022/04/17,-201733
2022/04/18,-48402
2022/04/19,67276
2022/04/20,75898
2022/04/21,-102817
2022/04/22,-14313
2022/04/23,-65064
2022/04/24,-53837
2022/04/25,-18625
2022/04/26,-22164
2022/04/27,-46820
2022/04/28,-58150
2022/04/29,-12910
2022/04/30,-7179
2022/05/01,-24055
2022/05/02,-52253
2022/05/03,-31230
2022/05/04,9879
2022/05/05,81292
2022/05/06,3694
2022/05/07,-26354
2022/05/08,14986
2022/05/09,890
2022/05/10,23983
2022/05/11,-46937
2022/05/12,108293
2022/05/13,181955
2022/05/14,4215
2022/05/15,-28880
2022/05/16,15435
2022/05/17,39699
2022/05/18,59206
2022/05/19,-127269
2022/05/20,-165898
2022/05/21,-38968
2022/05/22,-89757
2022/05/23,-22704
2022/05/24,-9397
2022/05/25,-43770
2022/05/26,-78004
2022/05/27,-77559
2022/05/28,-49282
2022/05/29,-53334
2022/05/30,-111798
2022/05/31,8396
2022/06/01,36793
2022/06/02,27479
2022/06/03,-25044
2022/06/04,-120169
2022/06/05,-73030
2022/06/06,-19164
2022/06/07,-58032
2022/06/08,-61890
2022/06/09,-76745
2022/06/10,46517
2022/06/11,-144151
2022/06/12,-224007
2022/06/13,-79185
2022/06/14,-33202
2022/06/15,-68266
2022/06/16,-18005
2022/06/17,-52646
2022/06/18,-33839
2022/06/19,-40060
2022/06/20,-37726
2022/06/21,-36782
2022/06/22,-37001
2022/06/23,-78637
2022/06/24,-40124
2022/06/25,-53861
2022/06/26,-90573
2022/06/27,-35916
2022/06/28,-66868
2022/06/29,-34011
2022/06/30,-103402
2022/07/01,19361
2022/07/02,71915
2022/07/03,30178
2022/07/04,43978
2022/07/05,75807
2022/07/06,43228
2022/07/07,78880
2022/07/08,85248
2022/07/09,71348
2022/07/10,37778
2022/07/11,53954
2022/07/12,73389
2022/07/13,109336
2022/07/14,101835
2022/07/15,138163
2022/07/16,118131
2022/07/17,100852
2022/07/18,93504
2022/07/19,87635
2022/07/20,81817
2022/07/21,115149
2022/07/22,128045
2022/07/23,95344
2022/07/24,59195
2022/07/25,225425
2022/07/26,698842
2022/07/27,99821
2022/07/28,91142
2022/07/29,115213
2022/07/30,110696
2022/07/31,12236
2022/08/01,145532
2022/08/02,45219
2022/08/03,98033
2022/08/04,324197
2022/08/05,53467
2022/08/06,20821
2022/08/07,35289
2022/08/08,-10437
2022/08/09,-42510
2022/08/10,9884
2022/08/11,-26879
2022/08/12,-18716
2022/08/13,-52450
2022/08/14,-103878
2022/08/15,-143438
2022/08/16,-123956
2022/08/17,-50626
2022/08/18,-6816
2022/08/19,-75762
2022/08/20,-95703
2022/08/21,-81447
2022/08/22,-64486
2022/08/23,-42966
2022/08/24,-173400
2022/08/25,-609763
2022/08/26,-110084
2022/08/27,-60872
2022/08/28,-97736
2022/08/29,-111110
2022/08/30,-90524
2022/08/31,-272339
2022/09/01,-84815
2022/09/02,-120892
2022/09/03,-370571
2022/09/04,-18540
2022/09/05,-56103
2022/09/06,-119665
2022/09/07,-92937
2022/09/08,-32209
2022/09/09,-41927
2022/09/10,-44145
2022/09/11,-72038
2022/09/12,-54129
2022/09/13,-3599
2022/09/14,49849
2022/09/15,-496352
2022/09/16,-719413
2022/09/17,-742031
2022/09/18,33354
2022/09/19,17982
2022/09/20,-9768
2022/09/21,2305
2022/09/22,3144
2022/09/23,14638
2022/09/24,18802
2022/09/25,18395
2022/09/26,32249
2022/09/27,126876
2022/09/28,13754
2022/09/29,40290
2022/09/30,38170
2022/10/01,-4526
2022/10/02,-24665
2022/10/03,-69023
2022/10/04,-101206
2022/10/05,-25449
2022/10/06,74302
2022/10/07,72757
2022/10/08,120437
2022/10/09,102144
2022/10/10,134050
2022/10/11,76227
2022/10/12,34585
2022/10/13,-1843
2022/10/14,-79936
2022/10/15,464207
2022/10/16,614476
2022/10/17,639570
2022/10/18,-93429
2022/10/19,-46762
2022/10/20,7972
2022/10/21,16270
2022/10/22,-79342
2022/10/23,-57153
2022/10/24,-64743
2022/10/25,-53401
2022/10/26,-27840
2022/10/27,-85758
2022/10/28,-35021
2022/10/29,-81664
2022/10/30,-57784
2022/10/31,-47839
2022/11/01,-29575
2022/11/02,-30494
2022/11/03,9111
2022/11/04,-106810
2022/11/05,-165849
2022/11/06,-157696
2022/11/07,-147517
2022/11/08,-184458
2022/11/09,-132098
2022/11/10,-100443
2022/11/11,-62200
2022/11/12,-80062
2022/11/13,-39727
2022/11/14,9780
2022/11/15,85117
2022/11/16,28183
2022/11/17,74781
2022/11/18,-5748
2022/11/19,-131849
2022/11/20,-128674
2022/11/21,-54871
2022/11/22,-68732
2022/11/23,-50513
2022/11/24,22822
2022/11/25,-13405
2022/11/26,-85833
2022/11/27,-67575
2022/11/28,99783
2022/11/29,23923
2022/11/30,-15804
