Date,sentinusd30momUSD
2022/07/04,813870423
2022/07/05,653595777
2022/07/06,-735610010
2022/07/07,695893904
2022/07/08,-12248270
2022/07/09,-1460702421
2022/07/10,-3414726723
2022/07/11,-3347369828
2022/07/12,-1413144991
2022/07/13,-6836648845
2022/07/14,-4402230839
2022/07/15,-1979422804
2022/07/16,-2547271677
2022/07/17,-1943990494
2022/07/18,595953185
2022/07/19,3635867285
2022/07/20,396363604
2022/07/21,4751867877
2022/07/22,-1715770
2022/07/23,-1127455869
2022/07/24,-1291395921
2022/07/25,960025498
2022/07/26,1355018934
2022/07/27,844424852
2022/07/28,1728829577
2022/07/29,-113970142
2022/07/30,-1505547455
2022/07/31,-1396757531
2022/08/01,1523965938
2022/08/02,1701037762
2022/08/03,-68177472
2022/08/04,43858965
2022/08/05,439659272
2022/08/06,-2782832715
2022/08/07,-574529271
2022/08/08,1527718246
2022/08/09,1452059672
2022/08/10,2413599702
2022/08/11,1026112757
2022/08/12,-133746402
2022/08/13,212822073
2022/08/14,-2049465754
2022/08/15,1596845080
2022/08/16,509526506
2022/08/17,812099008
2022/08/18,-3779799171
2022/08/19,220654818
2022/08/20,-5732304245
2022/08/21,-1097800410
2022/08/22,507815896
2022/08/23,851062341
2022/08/24,-294253388
2022/08/25,-416547481
2022/08/26,-605829698
2022/08/27,-1904165433
2022/08/28,-1583155286
2022/08/29,1660271262
2022/08/30,1726582361
2022/08/31,116982276
2022/09/01,506170173
2022/09/02,2226485624
2022/09/03,-729993992
2022/09/04,-1662888444
2022/09/05,423224379
2022/09/06,4238257479
2022/09/07,906102254
2022/09/08,342505752
2022/09/09,-799550401
2022/09/10,-1935194396
2022/09/11,-1284586848
2022/09/12,2299211099
2022/09/13,5829112211
2022/09/14,8645436790
2022/09/15,7495251335
2022/09/16,966799149
2022/09/17,-593250619
2022/09/18,-1596991228
2022/09/19,2692391358
2022/09/20,1981025788
2022/09/21,1701860591
2022/09/22,1346320662
2022/09/23,913238897
2022/09/24,-977163618
2022/09/25,-1500985390
2022/09/26,557230834
2022/09/27,878991812
2022/09/28,-1259673052
2022/09/29,737291641
2022/09/30,-103188461
2022/10/01,-1836730143
2022/10/02,-3330280702
2022/10/03,845436262
2022/10/04,646420850
2022/10/05,-712287681
2022/10/06,-4237123468
2022/10/07,-1558677736
2022/10/08,-2183836785
2022/10/09,-3097764163
2022/10/10,-399049981
2022/10/11,131027650
2022/10/12,-3420250702
2022/10/13,-4757644454
2022/10/14,-10284860303
2022/10/15,-9016372383
2022/10/16,-5481668261
2022/10/17,-258284344
2022/10/18,-264176933
2022/10/19,-2813938320
2022/10/20,-1694616096
2022/10/21,-1400837165
2022/10/22,-2515467400
2022/10/23,-2039119488
2022/10/24,986937990
2022/10/25,2365526213
2022/10/26,1999513997
2022/10/27,382877378
2022/10/28,554902118
2022/10/29,-1267105048
2022/10/30,-1106199459
2022/10/31,1443940873
2022/11/01,1034489792
2022/11/02,961022565
2022/11/03,993784816
2022/11/04,1852507206
2022/11/05,-423440823
2022/11/06,-32360691
2022/11/07,3171388954
2022/11/08,7300031791
2022/11/09,7660493708
2022/11/10,5455601431
2022/11/11,2796073760
2022/11/12,229465860
2022/11/13,2102633301
2022/11/14,2969801797
2022/11/15,2192110456
2022/11/16,1657632512
2022/11/17,935098072
2022/11/18,771730655
2022/11/19,34132192
2022/11/20,-648120400
2022/11/21,3682570810
2022/11/22,1864409601
2022/11/23,-309761818
2022/11/24,-2076441636
2022/11/25,-3049044413
2022/11/26,-2286740299
2022/11/27,-1613609450
2022/11/28,-191572510
2022/11/29,339428850
