Date,sentinusd90emaUSD
2019/05/17,477620859
2019/05/18,479082886
2019/05/19,481832662
2019/05/20,488533269
2019/05/21,493579666
2019/05/22,498805482
2019/05/23,504162038
2019/05/24,506695794
2019/05/25,505851932
2019/05/26,508218088
2019/05/27,516332827
2019/05/28,520199790
2019/05/29,531461165
2019/05/30,541888016
2019/05/31,549745981
2019/06/01,548681209
2019/06/02,545995817
2019/06/03,550607259
2019/06/04,556197857
2019/06/05,562326315
2019/06/06,560910997
2019/06/07,559764981
2019/06/08,554317886
2019/06/09,551577432
2019/06/10,552575178
2019/06/11,552191663
2019/06/12,553543131
2019/06/13,556895255
2019/06/14,560002425
2019/06/15,568829071
2019/06/16,573707799
2019/06/17,575068431
2019/06/18,579369608
2019/06/19,584248839
2019/06/20,585258062
2019/06/21,591542575
2019/06/22,597552651
2019/06/23,599096444
2019/06/24,603015904
2019/06/25,609490527
2019/06/26,623587836
2019/06/27,635173542
2019/06/28,639180182
2019/06/29,642366956
2019/06/30,641508676
2019/07/01,643085783
2019/07/02,643388905
2019/07/03,642624368
2019/07/04,639812312
2019/07/05,636088176
2019/07/06,629416026
2019/07/07,624823462
2019/07/08,623066818
2019/07/09,638501965
2019/07/10,640889448
2019/07/11,649199772
2019/07/12,646097367
2019/07/13,638034775
2019/07/14,636155350
2019/07/15,637326881
2019/07/16,635599870
2019/07/17,634817504
2019/07/18,632357420
2019/07/19,628037344
2019/07/20,621147144
2019/07/21,612991671
2019/07/22,607497297
2019/07/23,601512855
2019/07/24,595492141
2019/07/25,590446130
2019/07/26,589631664
2019/07/27,582075140
2019/07/28,573754018
2019/07/29,569092121
2019/07/30,564501975
2019/07/31,559987856
2019/08/01,561424654
2019/08/02,558285867
2019/08/03,552166205
2019/08/04,544735065
2019/08/05,547126806
2019/08/06,546590245
2019/08/07,543429622
2019/08/08,542055609
2019/08/09,538908396
2019/08/10,533354272
2019/08/11,527156856
2019/08/12,522653752
2019/08/13,518740996
2019/08/14,517460687
2019/08/15,516702770
2019/08/16,513709378
2019/08/17,507412753
2019/08/18,501438033
2019/08/19,497935944
2019/08/20,497504688
2019/08/21,493921425
2019/08/22,490516247
2019/08/23,487389172
2019/08/24,481929366
2019/08/25,476458261
2019/08/26,473789569
2019/08/27,469983119
2019/08/28,467354820
2019/08/29,464619865
2019/08/30,461948250
2019/08/31,460956091
2019/09/01,455409393
2019/09/02,452202206
2019/09/03,452461083
2019/09/04,449996500
2019/09/05,446538901
2019/09/06,443686424
2019/09/07,441165657
2019/09/08,437635297
2019/09/09,435720685
2019/09/10,432043606
2019/09/11,429847533
2019/09/12,426517729
2019/09/13,424862982
2019/09/14,420290221
2019/09/15,416543772
2019/09/16,417344844
2019/09/17,418926480
2019/09/18,421959652
2019/09/19,421741526
2019/09/20,421424022
2019/09/21,417184258
2019/09/22,412906271
2019/09/23,412029438
2019/09/24,416993311
2019/09/25,418119290
2019/09/26,419060270
2019/09/27,417847107
2019/09/28,414767973
2019/09/29,410429387
2019/09/30,411398913
2019/10/01,409050487
2019/10/02,404900921
2019/10/03,399890754
2019/10/04,395427809
2019/10/05,390052201
2019/10/06,385142142
2019/10/07,382170979
2019/10/08,380307508
2019/10/09,379513223
2019/10/10,377315053
2019/10/11,375023236
2019/10/12,371684925
2019/10/13,366786440
2019/10/14,367144071
2019/10/15,364470644
2019/10/16,362224043
2019/10/17,358915519
2019/10/18,357514037
2019/10/19,353013725
2019/10/20,349810746
2019/10/21,347337004
2019/10/22,344826205
2019/10/23,346474201
2019/10/24,347635863
2019/10/25,347350019
2019/10/26,349012424
2019/10/27,346204026
2019/10/28,351242383
2019/10/29,351659339
2019/10/30,351023300
2019/10/31,350220901
2019/11/01,348144435
2019/11/02,344294095
2019/11/03,340984550
2019/11/04,340799274
2019/11/05,342598581
2019/11/06,340748639
2019/11/07,338292268
2019/11/08,336758612
2019/11/09,332782265
2019/11/10,328798332
2019/11/11,326686178
2019/11/12,326390656
2019/11/13,324570627
2019/11/14,322071206
2019/11/15,320980825
2019/11/16,317330947
2019/11/17,313574316
2019/11/18,312275929
2019/11/19,311104182
2019/11/20,309429448
2019/11/21,309835684
2019/11/22,314414968
2019/11/23,311615531
2019/11/24,308249564
2019/11/25,310623607
2019/11/26,308149375
2019/11/27,308767333
2019/11/28,308896649
2019/11/29,306800254
2019/11/30,304468010
2019/12/01,300522766
2019/12/02,299556411
2019/12/03,297150888
2019/12/04,295157935
2019/12/05,293161169
2019/12/06,291367017
2019/12/07,287447967
2019/12/08,282977652
2019/12/09,280574419
2019/12/10,279473116
2019/12/11,276188329
2019/12/12,273854311
2019/12/13,271322592
2019/12/14,267888416
2019/12/15,264048645
2019/12/16,263066266
2019/12/17,264915027
2019/12/18,267573650
2019/12/19,270901735
2019/12/20,268815398
2019/12/21,265296046
2019/12/22,261774317
2019/12/23,261297611
2019/12/24,258995356
2019/12/25,257363591
2019/12/26,254965002
2019/12/27,252856931
2019/12/28,250088293
2019/12/29,247545783
2019/12/30,246422022
2019/12/31,247013027
2020/01/01,243367995
2020/01/02,241202126
2020/01/03,241255398
2020/01/04,239304878
2020/01/05,236770147
2020/01/06,236760322
2020/01/07,235975751
2020/01/08,236898717
2020/01/09,235798836
2020/01/10,234688855
2020/01/11,233819881
2020/01/12,231880465
2020/01/13,231340923
2020/01/14,235096135
2020/01/15,237540574
2020/01/16,238356933
2020/01/17,239016782
2020/01/18,240328298
2020/01/19,239488302
2020/01/20,238112722
2020/01/21,236525632
2020/01/22,234750037
2020/01/23,233630561
2020/01/24,233807445
2020/01/25,230265799
2020/01/26,227419578
2020/01/27,226440433
2020/01/28,225981726
2020/01/29,225936012
2020/01/30,226273815
2020/01/31,228943972
2020/02/01,228310412
2020/02/02,227863681
2020/02/03,228381471
2020/02/04,229866510
2020/02/05,231632004
2020/02/06,237241741
2020/02/07,243694603
2020/02/08,244693572
2020/02/09,245888035
2020/02/10,249436043
2020/02/11,251122243
2020/02/12,261178177
2020/02/13,269034834
2020/02/14,274577300
2020/02/15,280061422
2020/02/16,283652159
2020/02/17,292340648
2020/02/18,299446035
2020/02/19,303727191
2020/02/20,309934626
2020/02/21,312988807
2020/02/22,311440830
2020/02/23,311971807
2020/02/24,315176831
2020/02/25,318832784
2020/02/26,326532222
2020/02/27,332737379
2020/02/28,334374312
2020/02/29,332761047
2020/03/01,333468379
2020/03/02,338664464
2020/03/03,340015059
2020/03/04,339898411
2020/03/05,341220750
2020/03/06,343449687
2020/03/07,342245431
2020/03/08,343944365
2020/03/09,353397690
2020/03/10,357292607
2020/03/11,359998308
2020/03/12,383676429
2020/03/13,397845321
2020/03/14,398125122
2020/03/15,397931652
2020/03/16,404757073
2020/03/17,404302251
2020/03/18,402376341
2020/03/19,404022470
2020/03/20,406481449
2020/03/21,402446243
2020/03/22,398568897
2020/03/23,397204379
2020/03/24,401679336
2020/03/25,399825977
2020/03/26,397365394
2020/03/27,393803356
2020/03/28,390470558
2020/03/29,385323265
2020/03/30,381603891
2020/03/31,379303971
2020/04/01,375115577
2020/04/02,373689921
2020/04/03,372393508
2020/04/04,367927975
2020/04/05,362895826
2020/04/06,364126092
2020/04/07,366693365
2020/04/08,365467493
2020/04/09,363178977
2020/04/10,366111224
2020/04/11,361525897
2020/04/12,357375577
2020/04/13,356677614
2020/04/14,353608671
2020/04/15,350626928
2020/04/16,352844394
2020/04/17,351411751
2020/04/18,350482080
2020/04/19,348565771
2020/04/20,350947057
2020/04/21,351317483
2020/04/22,351301133
2020/04/23,352404455
2020/04/24,358732806
2020/04/25,357041935
2020/04/26,355094965
2020/04/27,356208862
2020/04/28,353985483
2020/04/29,358439524
2020/04/30,365337436
2020/05/01,364104557
2020/05/02,361793094
2020/05/03,359726357
2020/05/04,359388648
2020/05/05,358811360
2020/05/06,360906051
2020/05/07,366639288
2020/05/08,368814412
2020/05/09,367620761
2020/05/10,373072827
2020/05/11,374726566
2020/05/12,376586810
2020/05/13,378971554
2020/05/14,380655064
2020/05/15,380743570
2020/05/16,377952681
2020/05/17,375753116
2020/05/18,377374168
2020/05/19,376563864
2020/05/20,376102142
2020/05/21,376885954
2020/05/22,376916851
2020/05/23,376228212
2020/05/24,373625912
2020/05/25,372262805
2020/05/26,372498427
2020/05/27,371204410
2020/05/28,372806627
2020/05/29,377222571
2020/05/30,381410137
2020/05/31,384408470
2020/06/01,387007545
2020/06/02,398590324
2020/06/03,397793304
2020/06/04,397534188
2020/06/05,398944670
2020/06/06,395118509
2020/06/07,392474350
2020/06/08,392312828
2020/06/09,392537256
2020/06/10,393939691
2020/06/11,397972232
2020/06/12,397688152
2020/06/13,393352160
2020/06/14,389953842
2020/06/15,394511992
2020/06/16,394272004
2020/06/17,393970380
2020/06/18,394741304
2020/06/19,395928542
2020/06/20,392507574
2020/06/21,391575040
2020/06/22,396176980
2020/06/23,400285864
2020/06/24,413642887
2020/06/25,433624661
2020/06/26,438413033
2020/06/27,437962493
2020/06/28,434985932
2020/06/29,433207479
2020/06/30,433677983
2020/07/01,433455544
2020/07/02,433111194
2020/07/03,432676987
2020/07/04,429205608
2020/07/05,424888016
2020/07/06,427233622
2020/07/07,429835834
2020/07/08,437446080
2020/07/09,440980394
2020/07/10,444297127
2020/07/11,440377797
2020/07/12,437297033
2020/07/13,442201144
2020/07/14,449409722
2020/07/15,449551430
2020/07/16,451097496
2020/07/17,450957892
2020/07/18,448086782
2020/07/19,446748294
2020/07/20,448738955
2020/07/21,451481813
2020/07/22,457521535
2020/07/23,477721062
2020/07/24,485908010
2020/07/25,493473982
2020/07/26,505480308
2020/07/27,529344593
2020/07/28,540551926
2020/07/29,550264161
2020/07/30,562477567
2020/07/31,575512727
2020/08/01,587294772
2020/08/02,601970077
2020/08/03,616304982
2020/08/04,631826930
2020/08/05,639095293
2020/08/06,646864052
2020/08/07,657233502
2020/08/08,656860586
2020/08/09,658615952
2020/08/10,672735100
2020/08/11,684281693
2020/08/12,704414379
2020/08/13,723508280
2020/08/14,750855584
2020/08/15,755606114
2020/08/16,758722866
2020/08/17,770335371
2020/08/18,781166503
2020/08/19,791043530
2020/08/20,801082371
2020/08/21,811602230
2020/08/22,812411015
2020/08/23,807609368
2020/08/24,815463134
2020/08/25,821908701
2020/08/26,828043269
2020/08/27,829406496
2020/08/28,840999476
2020/08/29,847000049
2020/08/30,860399098
2020/08/31,893798214
2020/09/01,944307963
2020/09/02,989385280
2020/09/03,1027297535
2020/09/04,1060111464
2020/09/05,1087485335
2020/09/06,1103035745
2020/09/07,1110807334
2020/09/08,1115745416
2020/09/09,1124346920
2020/09/10,1146792468
2020/09/11,1161563199
2020/09/12,1171880391
2020/09/13,1183677962
2020/09/14,1202511589
2020/09/15,1212593727
2020/09/16,1224505782
2020/09/17,1249867889
2020/09/18,1279900394
2020/09/19,1281831579
2020/09/20,1282683772
2020/09/21,1294407848
2020/09/22,1293887958
2020/09/23,1297742223
2020/09/24,1295476831
2020/09/25,1290469687
2020/09/26,1280156167
2020/09/27,1272375176
2020/09/28,1270543662
2020/09/29,1271592678
2020/09/30,1273097217
2020/10/01,1275438185
2020/10/02,1273118116
2020/10/03,1259400248
2020/10/04,1245474166
2020/10/05,1237708998
2020/10/06,1231123436
2020/10/07,1230167725
2020/10/08,1225669442
2020/10/09,1224468321
2020/10/10,1216745472
2020/10/11,1206159392
2020/10/12,1207141258
2020/10/13,1202920701
2020/10/14,1206128860
2020/10/15,1200460628
2020/10/16,1198242341
2020/10/17,1183831206
2020/10/18,1169400972
2020/10/19,1162495963
2020/10/20,1156234304
2020/10/21,1162603592
2020/10/22,1170597788
2020/10/23,1171433175
2020/10/24,1162112776
2020/10/25,1149685150
2020/10/26,1153584515
2020/10/27,1152404400
2020/10/28,1157561770
2020/10/29,1151477348
2020/10/30,1153862775
2020/10/31,1145644570
2020/11/01,1133722424
2020/11/02,1137429392
2020/11/03,1137042267
2020/11/04,1140922593
2020/11/05,1151653302
2020/11/06,1167657442
2020/11/07,1178083150
2020/11/08,1167821153
2020/11/09,1169568487
2020/11/10,1169326060
2020/11/11,1175122305
2020/11/12,1189486741
2020/11/13,1196757152
2020/11/14,1189794214
2020/11/15,1180517507
2020/11/16,1181009793
2020/11/17,1197516724
2020/11/18,1214962485
2020/11/19,1219536121
2020/11/20,1232411738
2020/11/21,1256273846
2020/11/22,1270868425
2020/11/23,1301104987
2020/11/24,1340749192
2020/11/25,1349356283
2020/11/26,1377555814
2020/11/27,1383691825
2020/11/28,1372995743
2020/11/29,1364246850
2020/11/30,1377150545
2020/12/01,1401053263
2020/12/02,1402103613
2020/12/03,1403154545
2020/12/04,1406895273
2020/12/05,1399612683
2020/12/06,1389941889
2020/12/07,1395259929
2020/12/08,1397142305
2020/12/09,1407814464
2020/12/10,1414020101
2020/12/11,1418531423
2020/12/12,1408839563
2020/12/13,1399147590
2020/12/14,1395546173
2020/12/15,1396351937
2020/12/16,1408920509
2020/12/17,1447835505
2020/12/18,1459193574
2020/12/19,1470560295
2020/12/20,1463884711
2020/12/21,1479272787
2020/12/22,1488163543
2020/12/23,1493676920
2020/12/24,1498077747
2020/12/25,1489458983
2020/12/26,1484408387
2020/12/27,1501322061
2020/12/28,1525787148
2020/12/29,1557593553
2020/12/30,1582659436
2020/12/31,1597468358
2021/01/01,1603166815
2021/01/02,1610388889
2021/01/03,1685249577
2021/01/04,1818018331
2021/01/05,1889117096
2021/01/06,1988853349
2021/01/07,2096715294
2021/01/08,2207848095
2021/01/09,2246023289
2021/01/10,2293903635
2021/01/11,2403954463
2021/01/12,2439442374
2021/01/13,2477409367
2021/01/14,2593989819
2021/01/15,2635832563
2021/01/16,2655093323
2021/01/17,2662124518
2021/01/18,2681739192
2021/01/19,2787840582
2021/01/20,2896889546
2021/01/21,2955265133
2021/01/22,3012297531
2021/01/23,3013576154
2021/01/24,3037701294
2021/01/25,3095238159
2021/01/26,3144197017
2021/01/27,3187421561
2021/01/28,3215487311
2021/01/29,3302954922
2021/01/30,3328133969
2021/01/31,3343748635
2021/02/01,3362999472
2021/02/02,3447826263
2021/02/03,3535071385
2021/02/04,3640832445
2021/02/05,3718973942
2021/02/06,3765712428
2021/02/07,3787850216
2021/02/08,3851200512
2021/02/09,3905927203
2021/02/10,3959410132
2021/02/11,3989759574
2021/02/12,4033194201
2021/02/13,4034160585
2021/02/14,4032098233
2021/02/15,4051226654
2021/02/16,4072600712
2021/02/17,4108090602
2021/02/18,4175727318
2021/02/19,4213081592
2021/02/20,4275675777
2021/02/21,4281447173
2021/02/22,4354067044
2021/02/23,4502434150
2021/02/24,4544069480
2021/02/25,4562707576
2021/02/26,4599447840
2021/02/27,4582858461
2021/02/28,4585308754
2021/03/01,4595043738
2021/03/02,4601257331
2021/03/03,4594466457
2021/03/04,4599438558
2021/03/05,4590506178
2021/03/06,4585138382
2021/03/07,4676329223
2021/03/08,4697411917
2021/03/09,4722236760
2021/03/10,4740207926
2021/03/11,4759452931
2021/03/12,4808287624
2021/03/13,4799820668
2021/03/14,4766356852
2021/03/15,4805537559
2021/03/16,4821244106
2021/03/17,4827244787
2021/03/18,4823706225
2021/03/19,4805353508
2021/03/20,4772788971
2021/03/21,4745910507
2021/03/22,4748444634
2021/03/23,4738037752
2021/03/24,4727231883
2021/03/25,4771319273
2021/03/26,4769796106
2021/03/27,4736811271
2021/03/28,4694668734
2021/03/29,4709256596
2021/03/30,4739874821
2021/03/31,4778984794
2021/04/01,4801994089
2021/04/02,4883955709
2021/04/03,4973366851
2021/04/04,4960193598
2021/04/05,5013984027
2021/04/06,5037358379
2021/04/07,5061336474
2021/04/08,5071565539
2021/04/09,5075858742
2021/04/10,5082442774
2021/04/11,5056842359
2021/04/12,5067707110
2021/04/13,5122030035
2021/04/14,5210069478
2021/04/15,5228374567
2021/04/16,5311579357
2021/04/17,5335747487
2021/04/18,5484711148
2021/04/19,5521968909
2021/04/20,5540629008
2021/04/21,5597911282
2021/04/22,5749677982
2021/04/23,5845395646
2021/04/24,5825863780
2021/04/25,5796762502
2021/04/26,5828398859
2021/04/27,5877515345
2021/04/28,5954234266
2021/04/29,6017501855
2021/04/30,6073251887
2021/05/01,6088696796
2021/05/02,6070270284
2021/05/03,6218775508
2021/05/04,6439080334
2021/05/05,6567287912
2021/05/06,6651741949
2021/05/07,6783709297
2021/05/08,6909459028
2021/05/09,6983933747
2021/05/10,7274633003
2021/05/11,7510557881
2021/05/12,7773797682
2021/05/13,8069691881
2021/05/14,8183646610
2021/05/15,8206069739
2021/05/16,8255574066
2021/05/17,8404252456
2021/05/18,8468521203
2021/05/19,8904547834
2021/05/20,9171792526
2021/05/21,9281842489
2021/05/22,9284673816
2021/05/23,9390470141
2021/05/24,9505585924
2021/05/25,9590168771
2021/05/26,9645490023
2021/05/27,9702873646
2021/05/28,9714737776
2021/05/29,9686530413
2021/05/30,9614657287
2021/05/31,9528750892
2021/06/01,9513752192
2021/06/02,9459741890
2021/06/03,9419255298
2021/06/04,9372503420
2021/06/05,9268918092
2021/06/06,9134779292
2021/06/07,9057263371
2021/06/08,9070922278
2021/06/09,9054238525
2021/06/10,8959431370
2021/06/11,8869536377
2021/06/12,8752831168
2021/06/13,8625346585
2021/06/14,8563868891
2021/06/15,8482577416
2021/06/16,8448801381
2021/06/17,8381845564
2021/06/18,8332133686
2021/06/19,8207070520
2021/06/20,8096809520
2021/06/21,8094439103
2021/06/22,8138061281
2021/06/23,8058872688
2021/06/24,7991873923
2021/06/25,7941314055
2021/06/26,7824397123
2021/06/27,7713994216
2021/06/28,7657815399
2021/06/29,7608154332
2021/06/30,7538249125
2021/07/01,7512911256
2021/07/02,7477212200
2021/07/03,7360255661
2021/07/04,7252049592
2021/07/05,7171751851
2021/07/06,7116187895
2021/07/07,7074582438
2021/07/08,7074722892
2021/07/09,7032485868
2021/07/10,6945780578
2021/07/11,6828618209
2021/07/12,6794005891
2021/07/13,6738985216
2021/07/14,6701814209
2021/07/15,6641223705
2021/07/16,6612286433
2021/07/17,6515906235
2021/07/18,6421758320
2021/07/19,6370451946
2021/07/20,6316058279
2021/07/21,6290862206
2021/07/22,6248283920
2021/07/23,6194753518
2021/07/24,6123870518
2021/07/25,6033419834
2021/07/26,6055424315
2021/07/27,6035782801
2021/07/28,5999522526
2021/07/29,5980089465
2021/07/30,5961190206
2021/07/31,5941293007
2021/08/01,5904738816
2021/08/02,5876402499
2021/08/03,5870851865
2021/08/04,5880906852
2021/08/05,5893310600
2021/08/06,5910446401
2021/08/07,5908523021
2021/08/08,5884566769
2021/08/09,5945112428
2021/08/10,5956238771
2021/08/11,5947880558
2021/08/12,5941197941
2021/08/13,5953582908
2021/08/14,5928531402
2021/08/15,5898290789
2021/08/16,5952294292
2021/08/17,5967280322
2021/08/18,5978554194
2021/08/19,5972016689
2021/08/20,6007196686
2021/08/21,5963692880
2021/08/22,5920651859
2021/08/23,5967282558
2021/08/24,6041831868
2021/08/25,6071934220
2021/08/26,6056500383
2021/08/27,6069327462
2021/08/28,6037235273
2021/08/29,6014113955
2021/08/30,6032578671
2021/08/31,6111238368
2021/09/01,6194504283
2021/09/02,6319920094
2021/09/03,6393929206
2021/09/04,6386446246
2021/09/05,6348311385
2021/09/06,6365809488
2021/09/07,6497594872
2021/09/08,6551174454
2021/09/09,6596548013
2021/09/10,6626922676
2021/09/11,6645596168
2021/09/12,6590938597
2021/09/13,6583430043
2021/09/14,6556582716
2021/09/15,6625299952
2021/09/16,6610715350
2021/09/17,6640001371
2021/09/18,6604639337
2021/09/19,6543827334
2021/09/20,6592351210
2021/09/21,6628773723
2021/09/22,6641446139
2021/09/23,6635935949
2021/09/24,6728949829
2021/09/25,6649760977
2021/09/26,6732726913
2021/09/27,6701154838
2021/09/28,6653995869
2021/09/29,6602183920
2021/09/30,6553894653
2021/10/01,6545526822
2021/10/02,6496461837
2021/10/03,6436691498
2021/10/04,6417708486
2021/10/05,6462013337
2021/10/06,6500114095
2021/10/07,6545453351
2021/10/08,6580002294
2021/10/09,6512221487
2021/10/10,6457005942
2021/10/11,6430147372
2021/10/12,6411943459
2021/10/13,6426158801
2021/10/14,6581037859
2021/10/15,6672225122
2021/10/16,6675910981
2021/10/17,6652534756
2021/10/18,6667970118
2021/10/19,6668655536
2021/10/20,6705135612
2021/10/21,6825011988
2021/10/22,6876164809
2021/10/23,6838246803
2021/10/24,6774287413
2021/10/25,6769650306
2021/10/26,6777222451
2021/10/27,6878063391
2021/10/28,6890899707
2021/10/29,7025564741
2021/10/30,6997469165
2021/10/31,6965596498
2021/11/01,6991242802
2021/11/02,7055378108
2021/11/03,7205952450
2021/11/04,7251875300
2021/11/05,7286049544
2021/11/06,7250062423
2021/11/07,7184345915
2021/11/08,7226213399
2021/11/09,7266410945
2021/11/10,7311702058
2021/11/11,7345266976
2021/11/12,7395048793
2021/11/13,7356429125
2021/11/14,7318109040
2021/11/15,7542889584
2021/11/16,7613764638
2021/11/17,7632401593
2021/11/18,7668692704
2021/11/19,7685847572
2021/11/20,7650450655
2021/11/21,7641925995
2021/11/22,7648735264
2021/11/23,7655169077
2021/11/24,7689504281
2021/11/25,7685431431
2021/11/26,7771090111
2021/11/27,7703358696
2021/11/28,7627296374
2021/11/29,7645787907
2021/11/30,7757134367
2021/12/01,7857937290
2021/12/02,7890233415
2021/12/03,7952598547
2021/12/04,8077674215
2021/12/05,8056616176
2021/12/06,8170039705
2021/12/07,8211298703
2021/12/08,8221066364
2021/12/09,8225726891
2021/12/10,8235412706
2021/12/11,8167467671
2021/12/12,8054359294
2021/12/13,8103163003
2021/12/14,8119472297
2021/12/15,8105459007
2021/12/16,8101249348
2021/12/17,8078700375
2021/12/18,8008899334
2021/12/19,7906522796
2021/12/20,7862054835
2021/12/21,7822617374
2021/12/22,7786021706
2021/12/23,7766285996
2021/12/24,7732406020
2021/12/25,7684935592
2021/12/26,7587552988
2021/12/27,7573615215
2021/12/28,7578056265
2021/12/29,7548250737
2021/12/30,7656924338
2021/12/31,7679974065
2022/01/01,7600949824
2022/01/02,7504136532
2022/01/03,7438139431
2022/01/04,7424394903
2022/01/05,7440181144
2022/01/06,7482482138
2022/01/07,7504733956
2022/01/08,7441119932
2022/01/09,7349364624
2022/01/10,7314488237
2022/01/11,7267631772
2022/01/12,7238909758
2022/01/13,7230560459
2022/01/14,7190793096
2022/01/15,7109641269
2022/01/16,7029055084
2022/01/17,6983128804
2022/01/18,6936375865
2022/01/19,6940760781
2022/01/20,6918136297
2022/01/21,7024815624
2022/01/22,7072319514
2022/01/23,7040794322
2022/01/24,7064979912
2022/01/25,7038423875
2022/01/26,7037134642
2022/01/27,7025808103
2022/01/28,6992496136
2022/01/29,6928072654
2022/01/30,6866640620
2022/01/31,6837578946
2022/02/01,6807951094
2022/02/02,6754044345
2022/02/03,6751952534
2022/02/04,6733158797
2022/02/05,6669824135
2022/02/06,6581946336
2022/02/07,6578079511
2022/02/08,6564972996
2022/02/09,6543337769
2022/02/10,6599698225
2022/02/11,6604605632
2022/02/12,6539005855
2022/02/13,6456907158
2022/02/14,6417771900
2022/02/15,6402939661
2022/02/16,6357375186
2022/02/17,6330137582
2022/02/18,6296298962
2022/02/19,6208186869
2022/02/20,6142577478
2022/02/21,6105454267
2022/02/22,6052760660
2022/02/23,6008017926
2022/02/24,6087037067
2022/02/25,6077738829
2022/02/26,6011520635
2022/02/27,5945339476
2022/02/28,5924786787
2022/03/01,5933302177
2022/03/02,5912869693
2022/03/03,5883196095
2022/03/04,5867197737
2022/03/05,5794243616
2022/03/06,5708428704
2022/03/07,5677847816
2022/03/08,5649243361
2022/03/09,5608742839
2022/03/10,5576873623
2022/03/11,5525573248
2022/03/12,5438398912
2022/03/13,5363030790
2022/03/14,5310476489
2022/03/15,5346316272
2022/03/16,5332761281
2022/03/17,5318845428
2022/03/18,5327441688
2022/03/19,5315241185
2022/03/20,5244582775
2022/03/21,5231060336
2022/03/22,5255286544
2022/03/23,5237586021
2022/03/24,5251413122
2022/03/25,5273936016
2022/03/26,5204164735
2022/03/27,5149790366
2022/03/28,5175918258
2022/03/29,5227190651
2022/03/30,5263161926
2022/03/31,5292327920
2022/04/01,5325396974
2022/04/02,5312353342
2022/04/03,5265414637
2022/04/04,5247844705
2022/04/05,5246158458
2022/04/06,5266038492
2022/04/07,5278062875
2022/04/08,5261595200
2022/04/09,5206299941
2022/04/10,5142055548
2022/04/11,5180891840
2022/04/12,5153048576
2022/04/13,5126086519
2022/04/14,5098926788
2022/04/15,5077761329
2022/04/16,5041852774
2022/04/17,4998769620
2022/04/18,4983532624
2022/04/19,4984450566
2022/04/20,5045028064
2022/04/21,5035574662
2022/04/22,5028498184
2022/04/23,4961431059
2022/04/24,4900041343
2022/04/25,4925980519
2022/04/26,4927084750
2022/04/27,4915619729
2022/04/28,4920738612
2022/04/29,4972885211
2022/04/30,4933135803
2022/05/01,4927752547
2022/05/02,4971941167
2022/05/03,5026593978
2022/05/04,5034222099
2022/05/05,5044826254
2022/05/06,5051870385
2022/05/07,5007094091
2022/05/08,4975163765
2022/05/09,5066533037
2022/05/10,5143127983
2022/05/11,5295276521
2022/05/12,5534030048
2022/05/13,5621518947
2022/05/14,5562115452
2022/05/15,5495193886
2022/05/16,5540971068
2022/05/17,5504943941
2022/05/18,5482985359
2022/05/19,5458318317
2022/05/20,5454352282
2022/05/21,5374548044
2022/05/22,5304244987
2022/05/23,5288742902
2022/05/24,5242630077
2022/05/25,5176231343
2022/05/26,5197687715
2022/05/27,5205078189
2022/05/28,5132081032
2022/05/29,5058000378
2022/05/30,5025350737
2022/05/31,5009599041
2022/06/01,4992470919
2022/06/02,4972808861
2022/06/03,4924831153
2022/06/04,4846097199
2022/06/05,4771013802
2022/06/06,4729602553
2022/06/07,4706962451
2022/06/08,4659184319
2022/06/09,4612018756
2022/06/10,4616269454
2022/06/11,4632528902
2022/06/12,4616365588
2022/06/13,4730240466
2022/06/14,4773704152
2022/06/15,4797628090
2022/06/16,4789979821
2022/06/17,4767957151
2022/06/18,4750191126
2022/06/19,4702520123
2022/06/20,4665415471
2022/06/21,4621839549
2022/06/22,4573369855
2022/06/23,4527780794
2022/06/24,4484104704
2022/06/25,4420109069
2022/06/26,4352672746
2022/06/27,4315150562
2022/06/28,4270898606
2022/06/29,4262525314
2022/06/30,4239716816
2022/07/01,4205799494
2022/07/02,4142147580
2022/07/03,4069850875
2022/07/04,4027794958
2022/07/05,3985060969
2022/07/06,3944756156
2022/07/07,3954659796
2022/07/08,3923146595
2022/07/09,3860054336
2022/07/10,3805782785
2022/07/11,3766286560
2022/07/12,3738103407
2022/07/13,3721024733
2022/07/14,3689916658
2022/07/15,3694156303
2022/07/16,3654776168
2022/07/17,3614977964
2022/07/18,3635650013
2022/07/19,3692383590
2022/07/20,3686191028
2022/07/21,3768573179
2022/07/22,3738818883
2022/07/23,3686792352
2022/07/24,3633217197
2022/07/25,3609021847
2022/07/26,3589192254
2022/07/27,3587008648
2022/07/28,3596756066
2022/07/29,3600694255
2022/07/30,3559342540
2022/07/31,3509680531
2022/08/01,3494821692
2022/08/02,3474137374
2022/08/03,3443675656
2022/08/04,3414743386
2022/08/05,3396635867
2022/08/06,3357424949
2022/08/07,3326410772
2022/08/08,3310009811
2022/08/09,3299740550
2022/08/10,3324412279
2022/08/11,3328492577
2022/08/12,3317476857
2022/08/13,3299915375
2022/08/14,3267683274
2022/08/15,3272771669
2022/08/16,3252567552
2022/08/17,3299052995
2022/08/18,3280111799
2022/08/19,3287829713
2022/08/20,3252982349
2022/08/21,3210432238
2022/08/22,3181179389
2022/08/23,3157421273
2022/08/24,3137215870
2022/08/25,3118600748
2022/08/26,3113444875
2022/08/27,3091750498
2022/08/28,3071993089
2022/08/29,3078750658
2022/08/30,3077597973
2022/08/31,3074806493
2022/09/01,3074477897
2022/09/02,3101733654
