Date,transactions30trx
2022/09/23,-0.06
2022/09/24,-0.053
2022/09/25,-0.047
2022/09/26,-0.041
2022/09/27,-0.034
2022/09/28,-0.028
2022/09/29,-0.023
2022/09/30,-0.016
2022/10/01,-0.009
2022/10/02,-0.002
2022/10/03,0.008
2022/10/04,0.017
2022/10/05,0.026
2022/10/06,0.035
2022/10/07,0.043
2022/10/08,0.05
2022/10/09,0.054
2022/10/10,0.057
2022/10/11,0.058
2022/10/12,0.058
2022/10/13,0.056
2022/10/14,0.053
2022/10/15,0.048
2022/10/16,0.039
2022/10/17,0.031
2022/10/18,0.021
2022/10/19,0.013
2022/10/20,0.006
2022/10/21,0
2022/10/22,-0.009
2022/10/23,-0.019
2022/10/24,-0.029
2022/10/25,-0.039
2022/10/26,-0.047
2022/10/27,-0.054
2022/10/28,-0.06
2022/10/29,-0.067
2022/10/30,-0.074
2022/10/31,-0.08
2022/11/01,-0.086
2022/11/02,-0.092
2022/11/03,-0.096
2022/11/04,-0.102
2022/11/05,-0.109
2022/11/06,-0.117
2022/11/07,-0.123
2022/11/08,-0.126
2022/11/09,-0.124
2022/11/10,-0.12
2022/11/11,-0.115
2022/11/12,-0.111
2022/11/13,-0.106
2022/11/14,-0.099
2022/11/15,-0.091
2022/11/16,-0.084
2022/11/17,-0.077
2022/11/18,-0.073
2022/11/19,-0.074
2022/11/20,-0.078
2022/11/21,-0.083
2022/11/22,-0.09
2022/11/23,-0.098
2022/11/24,-0.106
2022/11/25,-0.114
2022/11/26,-0.123
2022/11/27,-0.134
2022/11/28,-0.142
2022/11/29,-0.148
