Date,activeaddresses7wma
2019/10/29,328407
2019/10/30,328986
2019/10/31,329716
2019/11/01,328428
2019/11/02,317346
2019/11/03,305591
2019/11/04,305063
2019/11/05,315559
2019/11/06,319762
2019/11/07,344364
2019/11/08,346176
2019/11/09,335142
2019/11/10,328365
2019/11/11,331702
2019/11/12,333679
2019/11/13,335363
2019/11/14,333165
2019/11/15,330375
2019/11/16,319553
2019/11/17,310419
2019/11/18,312468
2019/11/19,316860
2019/11/20,316809
2019/11/21,330521
2019/11/22,343886
2019/11/23,334171
2019/11/24,317235
2019/11/25,321775
2019/11/26,315110
2019/11/27,307734
2019/11/28,299556
2019/11/29,300607
2019/11/30,260631
2019/12/01,263236
2019/12/02,279573
2019/12/03,285692
2019/12/04,291739
2019/12/05,296149
2019/12/06,296602
2019/12/07,285468
2019/12/08,264205
2019/12/09,273674
2019/12/10,277904
2019/12/11,282817
2019/12/12,284910
2019/12/13,288370
2019/12/14,281031
2019/12/15,274269
2019/12/16,278323
2019/12/17,280597
2019/12/18,288036
2019/12/19,289172
2019/12/20,290592
2019/12/21,283266
2019/12/22,271704
2019/12/23,273439
2019/12/24,270000
2019/12/25,263701
2019/12/26,266756
2019/12/27,266264
2019/12/28,262717
2019/12/29,253081
2019/12/30,258261
2019/12/31,256879
2020/01/01,244490
2020/01/02,238304
2020/01/03,246538
2020/01/04,250487
2020/01/05,250300
2020/01/06,260680
2020/01/07,270813
2020/01/08,282944
2020/01/09,290766
2020/01/10,291450
2020/01/11,285999
2020/01/12,274753
2020/01/13,272608
2020/01/14,282811
2020/01/15,295908
2020/01/16,311354
2020/01/17,316422
2020/01/18,317273
2020/01/19,312715
2020/01/20,305669
2020/01/21,297711
2020/01/22,285605
2020/01/23,279874
2020/01/24,264691
2020/01/25,248513
2020/01/26,231990
2020/01/27,229446
2020/01/28,230920
2020/01/29,236713
2020/01/30,243673
2020/01/31,252404
2020/02/01,256433
2020/02/02,256799
2020/02/03,270024
2020/02/04,270494
2020/02/05,279594
2020/02/06,288033
2020/02/07,296559
2020/02/08,308377
2020/02/09,317193
2020/02/10,322845
2020/02/11,334862
2020/02/12,361772
2020/02/13,374726
2020/02/14,374656
2020/02/15,369695
2020/02/16,358265
2020/02/17,352518
2020/02/18,351155
2020/02/19,345013
2020/02/20,340668
2020/02/21,340614
2020/02/22,335916
2020/02/23,334973
2020/02/24,337858
2020/02/25,334840
2020/02/26,336388
2020/02/27,339773
2020/02/28,340675
2020/02/29,332560
2020/03/01,324060
2020/03/02,328270
2020/03/03,323434
2020/03/04,323875
2020/03/05,330346
2020/03/06,331681
2020/03/07,327321
2020/03/08,321702
2020/03/09,329222
2020/03/10,331364
2020/03/11,331166
2020/03/12,330314
2020/03/13,348259
2020/03/14,345795
2020/03/15,337327
2020/03/16,344793
2020/03/17,349738
2020/03/18,359696
2020/03/19,384050
2020/03/20,396500
2020/03/21,428315
2020/03/22,428535
2020/03/23,430923
2020/03/24,426096
2020/03/25,412633
2020/03/26,402004
2020/03/27,393710
2020/03/28,371952
2020/03/29,349639
2020/03/30,346922
2020/03/31,345196
2020/04/01,341151
2020/04/02,343021
2020/04/03,346873
2020/04/04,339598
2020/04/05,330198
2020/04/06,340336
2020/04/07,346912
2020/04/08,369462
2020/04/09,371102
2020/04/10,372450
2020/04/11,364863
2020/04/12,360786
2020/04/13,363030
2020/04/14,375999
2020/04/15,381657
2020/04/16,385662
2020/04/17,393191
2020/04/18,401643
2020/04/19,401523
2020/04/20,408240
2020/04/21,409464
2020/04/22,408527
2020/04/23,415153
2020/04/24,422414
2020/04/25,419792
2020/04/26,416491
2020/04/27,420262
2020/04/28,422058
2020/04/29,431571
2020/04/30,437417
2020/05/01,436275
2020/05/02,429871
2020/05/03,427816
2020/05/04,419484
2020/05/05,410306
2020/05/06,408874
2020/05/07,412155
2020/05/08,420418
2020/05/09,430329
2020/05/10,436448
2020/05/11,441272
2020/05/12,439445
2020/05/13,429236
2020/05/14,421179
2020/05/15,420292
2020/05/16,417106
2020/05/17,411914
2020/05/18,415361
2020/05/19,421594
2020/05/20,424933
2020/05/21,429198
2020/05/22,435219
2020/05/23,438498
2020/05/24,431676
2020/05/25,428434
2020/05/26,433109
2020/05/27,441135
2020/05/28,408976
2020/05/29,429268
2020/05/30,439802
2020/05/31,442566
2020/06/01,454103
2020/06/02,474149
2020/06/03,477400
2020/06/04,485522
2020/06/05,480433
2020/06/06,469456
2020/06/07,455482
2020/06/08,460218
2020/06/09,462093
2020/06/10,462879
2020/06/11,464719
2020/06/12,470399
2020/06/13,465701
2020/06/14,453552
2020/06/15,456973
2020/06/16,461765
2020/06/17,465325
2020/06/18,475657
2020/06/19,483502
2020/06/20,490709
2020/06/21,492257
2020/06/22,503630
2020/06/23,517224
2020/06/24,524258
2020/06/25,526967
2020/06/26,529766
2020/06/27,528580
2020/06/28,524352
2020/06/29,534522
2020/06/30,543196
2020/07/01,546245
2020/07/02,546312
2020/07/03,541937
2020/07/04,532618
2020/07/05,511238
2020/07/06,506702
2020/07/07,511806
2020/07/08,518678
2020/07/09,525163
2020/07/10,525779
2020/07/11,525634
2020/07/12,520038
2020/07/13,533950
2020/07/14,542293
2020/07/15,552457
2020/07/16,551287
2020/07/17,549496
2020/07/18,538409
2020/07/19,530280
2020/07/20,534716
2020/07/21,530371
2020/07/22,532819
2020/07/23,541568
2020/07/24,543028
2020/07/25,550517
2020/07/26,556047
2020/07/27,573446
2020/07/28,596709
2020/07/29,592054
2020/07/30,589690
2020/07/31,591067
2020/08/01,593516
2020/08/02,589210
2020/08/03,591513
2020/08/04,595516
2020/08/05,604131
2020/08/06,612300
2020/08/07,616287
2020/08/08,607830
2020/08/09,594879
2020/08/10,592060
2020/08/11,587752
2020/08/12,570866
2020/08/13,565187
2020/08/14,561210
2020/08/15,556861
2020/08/16,554242
2020/08/17,552285
2020/08/18,552624
2020/08/19,558608
2020/08/20,558794
2020/08/21,569942
2020/08/22,563228
2020/08/23,563420
2020/08/24,565549
2020/08/25,563451
2020/08/26,565358
2020/08/27,564776
2020/08/28,557083
2020/08/29,543731
2020/08/30,528035
2020/08/31,537427
2020/09/01,549470
2020/09/02,554840
2020/09/03,557455
2020/09/04,567326
2020/09/05,551881
2020/09/06,541934
2020/09/07,531965
2020/09/08,521273
2020/09/09,513167
2020/09/10,510564
2020/09/11,507527
2020/09/12,505933
2020/09/13,497670
2020/09/14,499029
2020/09/15,508056
2020/09/16,507795
2020/09/17,599312
2020/09/18,635781
2020/09/19,637098
2020/09/20,639276
2020/09/21,634555
2020/09/22,617885
2020/09/23,598924
2020/09/24,582414
2020/09/25,566612
2020/09/26,554101
2020/09/27,539649
2020/09/28,540795
2020/09/29,546039
2020/09/30,552894
2020/10/01,548953
2020/10/02,541981
2020/10/03,529862
2020/10/04,519537
2020/10/05,511038
2020/10/06,511838
2020/10/07,511129
2020/10/08,511018
2020/10/09,520426
2020/10/10,526896
2020/10/11,528058
2020/10/12,532237
2020/10/13,546892
2020/10/14,556846
2020/10/15,602742
2020/10/16,623289
2020/10/17,624301
2020/10/18,607255
2020/10/19,602112
2020/10/20,592914
2020/10/21,594107
2020/10/22,605484
2020/10/23,613478
2020/10/24,601998
2020/10/25,578555
2020/10/26,570639
2020/10/27,562263
2020/10/28,562765
2020/10/29,557792
2020/10/30,558468
2020/10/31,567359
2020/11/01,565536
2020/11/02,574035
2020/11/03,576440
2020/11/04,589294
2020/11/05,592002
2020/11/06,602258
2020/11/07,602641
2020/11/08,589365
2020/11/09,589919
2020/11/10,588969
2020/11/11,586244
2020/11/12,579909
2020/11/13,582429
2020/11/14,583054
2020/11/15,574759
2020/11/16,575835
2020/11/17,588637
2020/11/18,594157
2020/11/19,602163
2020/11/20,611628
2020/11/21,622340
2020/11/22,627814
2020/11/23,635828
2020/11/24,643357
2020/11/25,649109
2020/11/26,635638
2020/11/27,625111
2020/11/28,600670
2020/11/29,586889
2020/11/30,589712
2020/12/01,594571
2020/12/02,587610
2020/12/03,589165
2020/12/04,595262
2020/12/05,593917
2020/12/06,581226
2020/12/07,577543
2020/12/08,579837
2020/12/09,583185
2020/12/10,577432
2020/12/11,580142
2020/12/12,593824
2020/12/13,614410
2020/12/14,642405
2020/12/15,657148
2020/12/16,678231
2020/12/17,705607
2020/12/18,709515
2020/12/19,700840
2020/12/20,669593
2020/12/21,645629
2020/12/22,627959
2020/12/23,640740
2020/12/24,633005
2020/12/25,636405
2020/12/26,641506
2020/12/27,646924
2020/12/28,655989
2020/12/29,659666
2020/12/30,663374
2020/12/31,661531
2021/01/01,659680
2021/01/02,654357
2021/01/03,660371
2021/01/04,668351
2021/01/05,676829
2021/01/06,690803
2021/01/07,708103
2021/01/08,716646
2021/01/09,723885
2021/01/10,719701
2021/01/11,711263
2021/01/12,694449
2021/01/13,675597
2021/01/14,669683
2021/01/15,672568
2021/01/16,672907
2021/01/17,664103
2021/01/18,670729
2021/01/19,681670
2021/01/20,685626
2021/01/21,677882
2021/01/22,672288
2021/01/23,669076
2021/01/24,663440
2021/01/25,666874
2021/01/26,671045
2021/01/27,662248
2021/01/28,671360
2021/01/29,690524
2021/01/30,703146
2021/01/31,713291
2021/02/01,726113
2021/02/02,737989
2021/02/03,752384
2021/02/04,756122
2021/02/05,762934
2021/02/06,762839
2021/02/07,761445
2021/02/08,761795
2021/02/09,768842
2021/02/10,774448
2021/02/11,777820
2021/02/12,783208
2021/02/13,781116
2021/02/14,770336
2021/02/15,750760
2021/02/16,745594
2021/02/17,743478
2021/02/18,752660
2021/02/19,766743
2021/02/20,780808
2021/02/21,780340
2021/02/22,775795
2021/02/23,762597
2021/02/24,762413
2021/02/25,755011
2021/02/26,749837
2021/02/27,751693
2021/02/28,741566
2021/03/01,739534
2021/03/02,747955
2021/03/03,749959
2021/03/04,755905
2021/03/05,742913
2021/03/06,738728
2021/03/07,732271
2021/03/08,731687
2021/03/09,743920
2021/03/10,754695
2021/03/11,770583
2021/03/12,786064
2021/03/13,794444
2021/03/14,798775
2021/03/15,801403
2021/03/16,802721
2021/03/17,798193
2021/03/18,801767
2021/03/19,803075
2021/03/20,803920
2021/03/21,791470
2021/03/22,790636
2021/03/23,795014
2021/03/24,801436
2021/03/25,813903
2021/03/26,815298
2021/03/27,811915
2021/03/28,801890
2021/03/29,798320
2021/03/30,799827
2021/03/31,805829
2021/04/01,821610
2021/04/02,839592
2021/04/03,842478
2021/04/04,831958
2021/04/05,828218
2021/04/06,831650
2021/04/07,826760
2021/04/08,820979
2021/04/09,820761
2021/04/10,832814
2021/04/11,833542
2021/04/12,842404
2021/04/13,849624
2021/04/14,749641
2021/04/15,745242
2021/04/16,644862
2021/04/17,705422
2021/04/18,747065
2021/04/19,800033
2021/04/20,865023
2021/04/21,926107
2021/04/22,969184
2021/04/23,989821
2021/04/24,982889
2021/04/25,977689
2021/04/26,970830
2021/04/27,961757
2021/04/28,970137
2021/04/29,982002
2021/04/30,969376
2021/05/01,962693
2021/05/02,949714
2021/05/03,944396
2021/05/04,950618
2021/05/05,956552
2021/05/06,967249
2021/05/07,974345
2021/05/08,1012333
2021/05/09,1057818
2021/05/10,1072470
2021/05/11,1091569
2021/05/12,1085943
2021/05/13,1082052
2021/05/14,1068693
2021/05/15,1046638
2021/05/16,1016559
2021/05/17,989760
2021/05/18,962678
2021/05/19,937751
2021/05/20,928357
2021/05/21,903499
2021/05/22,878284
2021/05/23,839636
2021/05/24,821514
2021/05/25,809590
2021/05/26,807738
2021/05/27,808302
2021/05/28,809933
2021/05/29,826029
2021/05/30,839323
2021/05/31,847437
2021/06/01,846811
2021/06/02,843110
2021/06/03,846559
2021/06/04,842321
2021/06/05,825314
2021/06/06,804795
2021/06/07,792970
2021/06/08,774220
2021/06/09,758914
2021/06/10,749743
2021/06/11,738535
2021/06/12,727279
2021/06/13,723710
2021/06/14,724817
2021/06/15,733877
2021/06/16,740297
2021/06/17,741443
2021/06/18,734647
2021/06/19,710612
2021/06/20,689730
2021/06/21,688143
2021/06/22,700765
2021/06/23,709850
2021/06/24,722217
2021/06/25,735625
2021/06/26,737354
2021/06/27,732528
2021/06/28,786206
2021/06/29,793160
2021/06/30,789050
2021/07/01,786227
2021/07/02,774185
2021/07/03,755328
2021/07/04,734411
2021/07/05,721104
2021/07/06,742213
2021/07/07,757505
2021/07/08,763293
2021/07/09,763617
2021/07/10,751796
2021/07/11,737357
2021/07/12,732020
2021/07/13,727008
2021/07/14,728787
2021/07/15,739621
2021/07/16,741384
2021/07/17,739284
2021/07/18,735648
2021/07/19,736043
2021/07/20,736799
2021/07/21,738418
2021/07/22,743086
2021/07/23,748603
2021/07/24,759384
2021/07/25,750333
2021/07/26,756375
2021/07/27,789330
2021/07/28,812471
2021/07/29,814402
2021/07/30,812672
2021/07/31,810010
2021/08/01,799729
2021/08/02,799531
2021/08/03,788164
2021/08/04,779817
2021/08/05,762649
2021/08/06,761680
2021/08/07,760102
2021/08/08,759481
2021/08/09,756433
2021/08/10,756631
2021/08/11,758472
2021/08/12,755807
2021/08/13,752470
2021/08/14,746817
2021/08/15,738494
2021/08/16,751189
2021/08/17,759185
2021/08/18,758255
2021/08/19,773009
2021/08/20,785313
2021/08/21,784298
2021/08/22,775636
2021/08/23,774079
2021/08/24,767841
2021/08/25,755612
2021/08/26,743700
2021/08/27,660833
2021/08/28,667169
2021/08/29,675891
2021/08/30,688003
2021/08/31,705855
2021/09/01,728226
2021/09/02,751017
2021/09/03,754471
2021/09/04,749732
2021/09/05,739549
2021/09/06,737019
2021/09/07,749601
2021/09/08,745527
2021/09/09,749661
2021/09/10,761993
2021/09/11,791290
2021/09/12,800979
2021/09/13,815802
2021/09/14,817663
2021/09/15,815835
2021/09/16,808539
2021/09/17,793440
2021/09/18,781976
2021/09/19,767968
2021/09/20,749530
2021/09/21,747172
2021/09/22,748284
2021/09/23,754604
2021/09/24,747384
2021/09/25,745161
2021/09/26,727766
2021/09/27,723028
2021/09/28,715620
2021/09/29,715902
2021/09/30,714805
2021/10/01,736672
2021/10/02,739473
2021/10/03,741489
2021/10/04,733754
2021/10/05,749487
2021/10/06,785850
2021/10/07,814186
2021/10/08,834892
2021/10/09,840020
2021/10/10,826355
2021/10/11,817017
2021/10/12,805282
2021/10/13,790810
2021/10/14,789346
2021/10/15,796166
2021/10/16,799136
2021/10/17,795366
2021/10/18,798484
2021/10/19,805750
2021/10/20,818839
2021/10/21,826870
2021/10/22,834549
2021/10/23,844914
2021/10/24,852891
2021/10/25,859479
2021/10/26,868001
2021/10/27,870676
2021/10/28,786359
2021/10/29,826584
2021/10/30,844148
2021/10/31,845820
2021/11/01,855727
2021/11/02,872791
2021/11/03,895742
2021/11/04,906832
2021/11/05,900857
2021/11/06,890752
2021/11/07,888181
2021/11/08,886431
2021/11/09,879756
2021/11/10,888953
2021/11/11,891124
2021/11/12,894544
2021/11/13,897235
2021/11/14,896811
2021/11/15,887815
2021/11/16,879941
2021/11/17,890650
2021/11/18,877682
2021/11/19,866963
2021/11/20,842835
2021/11/21,843129
2021/11/22,829221
2021/11/23,825065
2021/11/24,836519
2021/11/25,838770
2021/11/26,840820
2021/11/27,833384
2021/11/28,812157
2021/11/29,815540
2021/11/30,822602
2021/12/01,816546
2021/12/02,824293
2021/12/03,818156
2021/12/04,807161
2021/12/05,859777
2021/12/06,849683
2021/12/07,847424
2021/12/08,859904
2021/12/09,854105
2021/12/10,850879
2021/12/11,840079
2021/12/12,831676
2021/12/13,833731
2021/12/14,829652
2021/12/15,836909
2021/12/16,831363
2021/12/17,846296
2021/12/18,837045
2021/12/19,822066
2021/12/20,817808
2021/12/21,814165
2021/12/22,820025
2021/12/23,829685
2021/12/24,848249
2021/12/25,865940
2021/12/26,863048
2021/12/27,863846
2021/12/28,859046
2021/12/29,850034
2021/12/30,849621
2021/12/31,842027
2022/01/01,834489
2022/01/02,817091
2022/01/03,813447
2022/01/04,814130
2022/01/05,818241
2022/01/06,818997
2022/01/07,816385
2022/01/08,815548
2022/01/09,798566
2022/01/10,816296
2022/01/11,837812
2022/01/12,861368
2022/01/13,879790
2022/01/14,875070
2022/01/15,870064
2022/01/16,858953
2022/01/17,848405
2022/01/18,832874
2022/01/19,832109
2022/01/20,829067
2022/01/21,817401
2022/01/22,808389
2022/01/23,790536
2022/01/24,778490
2022/01/25,778346
2022/01/26,768618
2022/01/27,760286
2022/01/28,759959
2022/01/29,762468
2022/01/30,774131
2022/01/31,785644
2022/02/01,795490
2022/02/02,799442
2022/02/03,793094
2022/02/04,798204
2022/02/05,821034
2022/02/06,827868
2022/02/07,820875
2022/02/08,819225
2022/02/09,821408
2022/02/10,824906
2022/02/11,822230
2022/02/12,809031
2022/02/13,802306
2022/02/14,799418
2022/02/15,803566
2022/02/16,811000
2022/02/17,805016
2022/02/18,825736
2022/02/19,826036
2022/02/20,857301
2022/02/21,833268
2022/02/22,813922
2022/02/23,804798
2022/02/24,795582
2022/02/25,786990
2022/02/26,790232
2022/02/27,783978
2022/02/28,776777
2022/03/01,780907
2022/03/02,788478
2022/03/03,791693
2022/03/04,794616
2022/03/05,783966
2022/03/06,784981
2022/03/07,788107
2022/03/08,800302
2022/03/09,804103
2022/03/10,821991
2022/03/11,811485
2022/03/12,808406
2022/03/13,787551
2022/03/14,773592
2022/03/15,784840
2022/03/16,806731
2022/03/17,806451
2022/03/18,833898
2022/03/19,826699
2022/03/20,816634
2022/03/21,810200
2022/03/22,817700
2022/03/23,810360
2022/03/24,803454
2022/03/25,796772
2022/03/26,792094
2022/03/27,787435
2022/03/28,794505
2022/03/29,800070
2022/03/30,795606
2022/03/31,795534
2022/04/01,791861
2022/04/02,777016
2022/04/03,758402
2022/04/04,743112
2022/04/05,734065
2022/04/06,732890
2022/04/07,733255
2022/04/08,730921
2022/04/09,735389
2022/04/10,741641
2022/04/11,740641
2022/04/12,736114
2022/04/13,726814
2022/04/14,726207
2022/04/15,728295
2022/04/16,726637
2022/04/17,719466
2022/04/18,722798
2022/04/19,751826
2022/04/20,784062
2022/04/21,781290
2022/04/22,785618
2022/04/23,773149
2022/04/24,763335
2022/04/25,759046
2022/04/26,752827
2022/04/27,755368
2022/04/28,757954
2022/04/29,760226
2022/04/30,768272
2022/05/01,766432
2022/05/02,745306
2022/05/03,726867
2022/05/04,722354
2022/05/05,739912
2022/05/06,740962
2022/05/07,735448
2022/05/08,738254
2022/05/09,742944
2022/05/10,753294
2022/05/11,736689
2022/05/12,757394
2022/05/13,790777
2022/05/14,782052
2022/05/15,766656
2022/05/16,760160
2022/05/17,753698
2022/05/18,762053
2022/05/19,745695
2022/05/20,731301
2022/05/21,726054
2022/05/22,716753
2022/05/23,709592
2022/05/24,709775
2022/05/25,708643
2022/05/26,700700
2022/05/27,699869
2022/05/28,702997
2022/05/29,705167
2022/05/30,697194
2022/05/31,712565
2022/06/01,715114
2022/06/02,715145
2022/06/03,712203
2022/06/04,705676
2022/06/05,696957
2022/06/06,695844
2022/06/07,690025
2022/06/08,687499
2022/06/09,690443
2022/06/10,700970
2022/06/11,698584
2022/06/12,689768
2022/06/13,680442
2022/06/14,678085
2022/06/15,674975
2022/06/16,684691
2022/06/17,698467
2022/06/18,695773
2022/06/19,689548
2022/06/20,686484
2022/06/21,678121
2022/06/22,671972
2022/06/23,661640
2022/06/24,661787
2022/06/25,651243
2022/06/26,639346
2022/06/27,646878
2022/06/28,645648
2022/06/29,643565
2022/06/30,647370
2022/07/01,669930
2022/07/02,700984
2022/07/03,714141
2022/07/04,722848
2022/07/05,734469
2022/07/06,740455
2022/07/07,747889
2022/07/08,753698
2022/07/09,759150
2022/07/10,763811
2022/07/11,759333
2022/07/12,752928
2022/07/13,755085
2022/07/14,759974
2022/07/15,772373
2022/07/16,790701
2022/07/17,807097
2022/07/18,802934
2022/07/19,792360
2022/07/20,782984
2022/07/21,777625
2022/07/22,777228
2022/07/23,764835
2022/07/24,754697
2022/07/25,776913
2022/07/26,911419
2022/07/27,893770
2022/07/28,864546
2022/07/29,841344
2022/07/30,823360
2022/07/31,798966
2022/08/01,818069
2022/08/02,797049
2022/08/03,808127
2022/08/04,878723
2022/08/05,867678
2022/08/06,852126
2022/08/07,841775
2022/08/08,818811
2022/08/09,792610
2022/08/10,773501
2022/08/11,746421
2022/08/12,742484
2022/08/13,735424
2022/08/14,725632
2022/08/15,716850
2022/08/16,715757
2022/08/17,715346
2022/08/18,721637
2022/08/19,711173
2022/08/20,701779
2022/08/21,702455
2022/08/22,694574
2022/08/23,691509
2022/08/24,685296
2022/08/25,686669
2022/08/26,682338
2022/08/27,679963
2022/08/28,673149
2022/08/29,668791
2022/08/30,664835
2022/08/31,660621
2022/09/01,666698
2022/09/02,677106
2022/09/03,684998
2022/09/04,710317
2022/09/05,718910
2022/09/06,714850
2022/09/07,705899
2022/09/08,702486
2022/09/09,701856
2022/09/10,689882
2022/09/11,682418
2022/09/12,678219
2022/09/13,683851
2022/09/14,699709
2022/09/15,581606
2022/09/16,424997
2022/09/17,293632
2022/09/18,364282
2022/09/19,428394
2022/09/20,493064
2022/09/21,552416
2022/09/22,618492
2022/09/23,666454
2022/09/24,696826
2022/09/25,694220
2022/09/26,697568
2022/09/27,719624
2022/09/28,710976
2022/09/29,708955
2022/09/30,704819
2022/10/01,699459
2022/10/02,694229
2022/10/03,676932
2022/10/04,672633
2022/10/05,678693
2022/10/06,698436
2022/10/07,711689
2022/10/08,741164
2022/10/09,764386
2022/10/10,779711
2022/10/11,777839
2022/10/12,762484
2022/10/13,745708
2022/10/14,722355
2022/10/15,706531
2022/10/16,677489
2022/10/17,661668
2022/10/18,646558
2022/10/19,642635
2022/10/20,655860
2022/10/21,665490
2022/10/22,654505
2022/10/23,650366
2022/10/24,650726
2022/10/25,646099
2022/10/26,652385
2022/10/27,662225
2022/10/28,657391
2022/10/29,649356
2022/10/30,645259
2022/10/31,642447
2022/11/01,643728
2022/11/02,631859
2022/11/03,642986
2022/11/04,632102
2022/11/05,622707
2022/11/06,611866
2022/11/07,623360
2022/11/08,622926
2022/11/09,633216
2022/11/10,637852
2022/11/11,642477
2022/11/12,639624
2022/11/13,637214
2022/11/14,650495
2022/11/15,663776
2022/11/16,666416
2022/11/17,675692
2022/11/18,669766
2022/11/19,647445
2022/11/20,624173
2022/11/21,601914
2022/11/22,585344
2022/11/23,583323
2022/11/24,597458
2022/11/25,615306
2022/11/26,618874
2022/11/27,610690
2022/11/28,638962
2022/11/29,646683
2022/11/30,642449
