Date,transactions3wma
2019/10/27,684027
2019/10/28,694456
2019/10/29,701415
2019/10/30,714906
2019/10/31,729202
2019/11/01,720148
2019/11/02,654511
2019/11/03,600050
2019/11/04,624259
2019/11/05,688407
2019/11/06,712082
2019/11/07,787806
2019/11/08,753315
2019/11/09,677945
2019/11/10,622541
2019/11/11,658867
2019/11/12,692609
2019/11/13,711355
2019/11/14,695713
2019/11/15,686951
2019/11/16,639264
2019/11/17,612813
2019/11/18,666736
2019/11/19,712618
2019/11/20,712475
2019/11/21,733960
2019/11/22,766635
2019/11/23,707900
2019/11/24,641455
2019/11/25,685682
2019/11/26,693643
2019/11/27,691204
2019/11/28,649815
2019/11/29,655470
2019/11/30,619805
2019/12/01,614253
2019/12/02,643107
2019/12/03,634846
2019/12/04,647546
2019/12/05,630913
2019/12/06,602865
2019/12/07,538214
2019/12/08,478649
2019/12/09,545976
2019/12/10,601068
2019/12/11,629119
2019/12/12,631536
2019/12/13,626860
2019/12/14,588682
2019/12/15,550798
2019/12/16,584864
2019/12/17,622893
2019/12/18,653094
2019/12/19,638965
2019/12/20,624407
2019/12/21,580813
2019/12/22,549150
2019/12/23,583359
2019/12/24,600275
2019/12/25,588757
2019/12/26,582156
2019/12/27,579726
2019/12/28,549279
2019/12/29,508847
2019/12/30,538315
2019/12/31,551938
2020/01/01,515406
2020/01/02,500697
2020/01/03,537121
2020/01/04,557691
2020/01/05,545630
2020/01/06,581330
2020/01/07,619525
2020/01/08,646793
2020/01/09,636366
2020/01/10,618640
2020/01/11,580071
2020/01/12,546029
2020/01/13,548947
2020/01/14,611662
2020/01/15,667347
2020/01/16,691582
2020/01/17,685894
2020/01/18,655209
2020/01/19,629831
2020/01/20,609450
2020/01/21,581798
2020/01/22,543082
2020/01/23,540683
2020/01/24,518373
2020/01/25,475558
2020/01/26,442430
2020/01/27,453791
2020/01/28,493456
2020/01/29,530616
2020/01/30,554583
2020/01/31,572285
2020/02/01,561675
2020/02/02,544194
2020/02/03,578254
2020/02/04,557651
2020/02/05,583747
2020/02/06,594259
2020/02/07,617091
2020/02/08,640659
2020/02/09,639241
2020/02/10,654199
2020/02/11,682332
2020/02/12,746968
2020/02/13,766649
2020/02/14,773862
2020/02/15,734312
2020/02/16,692433
2020/02/17,684705
2020/02/18,709029
2020/02/19,708474
2020/02/20,699076
2020/02/21,681111
2020/02/22,641377
2020/02/23,616855
2020/02/24,646924
2020/02/25,665411
2020/02/26,690501
2020/02/27,703927
2020/02/28,699996
2020/02/29,658878
2020/03/01,635854
2020/03/02,653649
2020/03/03,662610
2020/03/04,666030
2020/03/05,691613
2020/03/06,689099
2020/03/07,661115
2020/03/08,654413
2020/03/09,718063
2020/03/10,752083
2020/03/11,740743
2020/03/12,744844
2020/03/13,796411
2020/03/14,750361
2020/03/15,697428
2020/03/16,724903
2020/03/17,752524
2020/03/18,769268
2020/03/19,815338
2020/03/20,827158
2020/03/21,846807
2020/03/22,795958
2020/03/23,792268
2020/03/24,787395
2020/03/25,780201
2020/03/26,773354
2020/03/27,759447
2020/03/28,712202
2020/03/29,651363
2020/03/30,675951
2020/03/31,708540
2020/04/01,706087
2020/04/02,709904
2020/04/03,715363
2020/04/04,673964
2020/04/05,636099
2020/04/06,694634
2020/04/07,751164
2020/04/08,804816
2020/04/09,771071
2020/04/10,753693
2020/04/11,710060
2020/04/12,690380
2020/04/13,711750
2020/04/14,768176
2020/04/15,791451
2020/04/16,794880
2020/04/17,788290
2020/04/18,785158
2020/04/19,762814
2020/04/20,792186
2020/04/21,806389
2020/04/22,804395
2020/04/23,812199
2020/04/24,830622
2020/04/25,816151
2020/04/26,806209
2020/04/27,819963
2020/04/28,833282
2020/04/29,868574
2020/04/30,888732
2020/05/01,863019
2020/05/02,808618
2020/05/03,788031
2020/05/04,777912
2020/05/05,782386
2020/05/06,807559
2020/05/07,847294
2020/05/08,875159
2020/05/09,889298
2020/05/10,885663
2020/05/11,885892
2020/05/12,882716
2020/05/13,869966
2020/05/14,842584
2020/05/15,860606
2020/05/16,870435
2020/05/17,844006
2020/05/18,844140
2020/05/19,844645
2020/05/20,853309
2020/05/21,860317
2020/05/22,889939
2020/05/23,884257
2020/05/24,855066
2020/05/25,857793
2020/05/26,887982
2020/05/27,899701
2020/05/28,905201
2020/05/29,926426
2020/05/30,908609
2020/05/31,877246
2020/06/01,895296
2020/06/02,942093
2020/06/03,931128
2020/06/04,928142
2020/06/05,910861
2020/06/06,928831
2020/06/07,937624
2020/06/08,955398
2020/06/09,940904
2020/06/10,938671
2020/06/11,929808
2020/06/12,909751
2020/06/13,867295
2020/06/14,818484
2020/06/15,856691
2020/06/16,887394
2020/06/17,893558
2020/06/18,900989
2020/06/19,924209
2020/06/20,938329
2020/06/21,964991
2020/06/22,1031963
2020/06/23,1088258
2020/06/24,1090592
2020/06/25,1064399
2020/06/26,1034425
2020/06/27,1021327
2020/06/28,1007433
2020/06/29,1030164
2020/06/30,1073995
2020/07/01,1068690
2020/07/02,1052925
2020/07/03,1031495
2020/07/04,987029
2020/07/05,925816
2020/07/06,961079
2020/07/07,1018936
2020/07/08,1070942
2020/07/09,1076659
2020/07/10,1056219
2020/07/11,1014791
2020/07/12,999091
2020/07/13,1072392
2020/07/14,1099602
2020/07/15,1113873
2020/07/16,1087796
2020/07/17,1080432
2020/07/18,1073199
2020/07/19,1078077
2020/07/20,1111251
2020/07/21,1121689
2020/07/22,1133002
2020/07/23,1139510
2020/07/24,1145135
2020/07/25,1161007
2020/07/26,1151829
2020/07/27,1205943
2020/07/28,1221311
2020/07/29,1199619
2020/07/30,1173915
2020/07/31,1191554
2020/08/01,1186142
2020/08/02,1156605
2020/08/03,1158953
2020/08/04,1161882
2020/08/05,1175461
2020/08/06,1196165
2020/08/07,1227259
2020/08/08,1210416
2020/08/09,1216993
2020/08/10,1251775
2020/08/11,1261974
2020/08/12,1247685
2020/08/13,1223348
2020/08/14,1208688
2020/08/15,1155955
2020/08/16,1145695
2020/08/17,1159733
2020/08/18,1200673
2020/08/19,1215194
2020/08/20,1202003
2020/08/21,1225523
2020/08/22,1167323
2020/08/23,1138214
2020/08/24,1139012
2020/08/25,1143581
2020/08/26,1156206
2020/08/27,1146727
2020/08/28,1139184
2020/08/29,1132229
2020/08/30,1136857
2020/08/31,1187232
2020/09/01,1225205
2020/09/02,1211816
2020/09/03,1176172
2020/09/04,1150684
2020/09/05,1092461
2020/09/06,1050503
2020/09/07,1041447
2020/09/08,1034955
2020/09/09,1043782
2020/09/10,1082466
2020/09/11,1086295
2020/09/12,1062257
2020/09/13,1044954
2020/09/14,1059624
2020/09/15,1078489
2020/09/16,1060734
2020/09/17,1229652
2020/09/18,1263578
2020/09/19,1194273
2020/09/20,1118456
2020/09/21,1113601
2020/09/22,1101187
2020/09/23,1091493
2020/09/24,1085385
2020/09/25,1060591
2020/09/26,1018466
2020/09/27,983891
2020/09/28,1026296
2020/09/29,1065226
2020/09/30,1082279
2020/10/01,1050423
2020/10/02,1020489
2020/10/03,982100
2020/10/04,978592
2020/10/05,1001750
2020/10/06,1048556
2020/10/07,1050141
2020/10/08,1035435
2020/10/09,1037165
2020/10/10,1037940
2020/10/11,1022729
2020/10/12,1053707
2020/10/13,1095202
2020/10/14,1104789
2020/10/15,1177285
2020/10/16,1179384
2020/10/17,1121179
2020/10/18,1041969
2020/10/19,1071664
2020/10/20,1095101
2020/10/21,1136391
2020/10/22,1165253
2020/10/23,1155911
2020/10/24,1081811
2020/10/25,1008768
2020/10/26,1033498
2020/10/27,1062147
2020/10/28,1110316
2020/10/29,1113538
2020/10/30,1114724
2020/10/31,1099773
2020/11/01,1073741
2020/11/02,1110284
2020/11/03,1120428
2020/11/04,1134553
2020/11/05,1129856
2020/11/06,1151670
2020/11/07,1144590
2020/11/08,1080802
2020/11/09,1101290
2020/11/10,1130703
2020/11/11,1125392
2020/11/12,1108063
2020/11/13,1127370
2020/11/14,1102199
2020/11/15,1067131
2020/11/16,1076409
2020/11/17,1127915
2020/11/18,1135655
2020/11/19,1130475
2020/11/20,1142485
2020/11/21,1160840
2020/11/22,1158432
2020/11/23,1184775
2020/11/24,1215877
2020/11/25,1218591
2020/11/26,1195318
2020/11/27,1143542
2020/11/28,1059352
2020/11/29,1011558
2020/11/30,1088657
2020/12/01,1146474
2020/12/02,1123801
2020/12/03,1109612
2020/12/04,1117126
2020/12/05,1091670
2020/12/06,1058221
2020/12/07,1072043
2020/12/08,1114727
2020/12/09,1142366
2020/12/10,1121424
2020/12/11,1117027
2020/12/12,1102157
2020/12/13,1122400
2020/12/14,1183708
2020/12/15,1211957
2020/12/16,1242911
2020/12/17,1294277
2020/12/18,1254697
2020/12/19,1203133
2020/12/20,1123768
2020/12/21,1125388
2020/12/22,1134918
2020/12/23,1200679
2020/12/24,1180658
2020/12/25,1160174
2020/12/26,1140377
2020/12/27,1158610
2020/12/28,1210776
2020/12/29,1218508
2020/12/30,1225525
2020/12/31,1192273
2021/01/01,1160859
2021/01/02,1158260
2021/01/03,1196920
2021/01/04,1244197
2021/01/05,1259966
2021/01/06,1272194
2021/01/07,1285820
2021/01/08,1290738
2021/01/09,1261876
2021/01/10,1230658
2021/01/11,1248942
2021/01/12,1211283
2021/01/13,1165150
2021/01/14,1162029
2021/01/15,1196194
2021/01/16,1203154
2021/01/17,1168859
2021/01/18,1185565
2021/01/19,1220952
2021/01/20,1227369
2021/01/21,1202444
2021/01/22,1186449
2021/01/23,1160963
2021/01/24,1136226
2021/01/25,1166297
2021/01/26,1185992
2021/01/27,1169890
2021/01/28,1174843
2021/01/29,1234090
2021/01/30,1238914
2021/01/31,1244203
2021/02/01,1268240
2021/02/02,1292417
2021/02/03,1308492
2021/02/04,1310382
2021/02/05,1314224
2021/02/06,1271193
2021/02/07,1244079
2021/02/08,1252720
2021/02/09,1294125
2021/02/10,1315316
2021/02/11,1296637
2021/02/12,1288717
2021/02/13,1268036
2021/02/14,1235837
2021/02/15,1216136
2021/02/16,1213527
2021/02/17,1236953
2021/02/18,1271700
2021/02/19,1304368
2021/02/20,1326364
2021/02/21,1283198
2021/02/22,1290180
2021/02/23,1294420
2021/02/24,1295594
2021/02/25,1261929
2021/02/26,1243241
2021/02/27,1218756
2021/02/28,1196780
2021/03/01,1186654
2021/03/02,1212043
2021/03/03,1228572
2021/03/04,1235831
2021/03/05,1221796
2021/03/06,1188957
2021/03/07,1178332
2021/03/08,1194996
2021/03/09,1239830
2021/03/10,1255884
2021/03/11,1273630
2021/03/12,1300439
2021/03/13,1302697
2021/03/14,1291009
2021/03/15,1302216
2021/03/16,1307940
2021/03/17,1292711
2021/03/18,1292145
2021/03/19,1290919
2021/03/20,1278192
2021/03/21,1238979
2021/03/22,1266118
2021/03/23,1286301
2021/03/24,1305630
2021/03/25,1327814
2021/03/26,1301050
2021/03/27,1262271
2021/03/28,1227186
2021/03/29,1244051
2021/03/30,1275773
2021/03/31,1322609
2021/04/01,1352366
2021/04/02,1361079
2021/04/03,1327541
2021/04/04,1256485
2021/04/05,1263320
2021/04/06,1299861
2021/04/07,1317743
2021/04/08,1302368
2021/04/09,1297340
2021/04/10,1305198
2021/04/11,1283604
2021/04/12,1312129
2021/04/13,1334045
2021/04/14,1367990
2021/04/15,1285862
2021/04/16,1343659
2021/04/17,1401716
2021/04/18,1420546
2021/04/19,1446176
2021/04/20,1502855
2021/04/21,1547338
2021/04/22,1569678
2021/04/23,1555198
2021/04/24,1469796
2021/04/25,1413893
2021/04/26,1418867
2021/04/27,1438527
2021/04/28,1482977
2021/04/29,1512609
2021/04/30,1483788
2021/05/01,1449314
2021/05/02,1424790
2021/05/03,1454729
2021/05/04,1500512
2021/05/05,1519583
2021/05/06,1528411
2021/05/07,1527824
2021/05/08,1620104
2021/05/09,1683242
2021/05/10,1715592
2021/05/11,1716289
2021/05/12,1670137
2021/05/13,1621648
2021/05/14,1566044
2021/05/15,1511571
2021/05/16,1458671
2021/05/17,1443768
2021/05/18,1432255
2021/05/19,1446709
2021/05/20,1454140
2021/05/21,1413386
2021/05/22,1340673
2021/05/23,1287839
2021/05/24,1291731
2021/05/25,1293012
2021/05/26,1311821
2021/05/27,1302744
2021/05/28,1304073
2021/05/29,1296969
2021/05/30,1288796
2021/05/31,1291276
2021/06/01,1283187
2021/06/02,1298112
2021/06/03,1319161
2021/06/04,1315746
2021/06/05,1245193
2021/06/06,1176456
2021/06/07,1187063
2021/06/08,1208136
2021/06/09,1208417
2021/06/10,1195880
2021/06/11,1186874
2021/06/12,1158410
2021/06/13,1136841
2021/06/14,1157820
2021/06/15,1195692
2021/06/16,1206681
2021/06/17,1213865
2021/06/18,1191595
2021/06/19,1118315
2021/06/20,1073737
2021/06/21,1132244
2021/06/22,1228129
2021/06/23,1235065
2021/06/24,1220406
2021/06/25,1216332
2021/06/26,1185509
2021/06/27,1140315
2021/06/28,1261976
2021/06/29,1284285
2021/06/30,1261564
2021/07/01,1220646
2021/07/02,1196726
2021/07/03,1157081
2021/07/04,1123782
2021/07/05,1129486
2021/07/06,1244566
2021/07/07,1288612
2021/07/08,1287543
2021/07/09,1247884
2021/07/10,1187895
2021/07/11,1134538
2021/07/12,1152841
2021/07/13,1172489
2021/07/14,1204496
2021/07/15,1234853
2021/07/16,1223316
2021/07/17,1191980
2021/07/18,1172466
2021/07/19,1181327
2021/07/20,1189588
2021/07/21,1194372
2021/07/22,1198604
2021/07/23,1201736
2021/07/24,1214291
2021/07/25,1173458
2021/07/26,1210844
2021/07/27,1267410
2021/07/28,1299619
2021/07/29,1282679
2021/07/30,1257592
2021/07/31,1230128
2021/08/01,1206473
2021/08/02,1233661
2021/08/03,1231425
2021/08/04,1230053
2021/08/05,1191056
2021/08/06,1196538
2021/08/07,1196501
2021/08/08,1193567
2021/08/09,1203760
2021/08/10,1209643
2021/08/11,1224359
2021/08/12,1211139
2021/08/13,1202688
2021/08/14,1178202
2021/08/15,1148803
2021/08/16,1195406
2021/08/17,1231611
2021/08/18,1226961
2021/08/19,1236807
2021/08/20,1248706
2021/08/21,1222639
2021/08/22,1197542
2021/08/23,1215236
2021/08/24,1236049
2021/08/25,1215678
2021/08/26,1190300
2021/08/27,1148687
2021/08/28,1134728
2021/08/29,1137327
2021/08/30,1170500
2021/08/31,1194013
2021/09/01,1214489
2021/09/02,1239937
2021/09/03,1223917
2021/09/04,1204307
2021/09/05,1164321
2021/09/06,1180203
2021/09/07,1245588
2021/09/08,1226330
2021/09/09,1220753
2021/09/10,1225378
2021/09/11,1242776
2021/09/12,1229464
2021/09/13,1245691
2021/09/14,1239996
2021/09/15,1225457
2021/09/16,1219916
2021/09/17,1203173
2021/09/18,1171517
2021/09/19,1143108
2021/09/20,1153888
2021/09/21,1176205
2021/09/22,1180414
2021/09/23,1186668
2021/09/24,1169657
2021/09/25,1143610
2021/09/26,1110075
2021/09/27,1116644
2021/09/28,1113452
2021/09/29,1126292
2021/09/30,1121255
2021/10/01,1164764
2021/10/02,1147257
2021/10/03,1138908
2021/10/04,1123814
2021/10/05,1180045
2021/10/06,1267727
2021/10/07,1324038
2021/10/08,1314588
2021/10/09,1248989
2021/10/10,1180742
2021/10/11,1169686
2021/10/12,1185929
2021/10/13,1193363
2021/10/14,1210761
2021/10/15,1258838
2021/10/16,1229363
2021/10/17,1182935
2021/10/18,1177070
2021/10/19,1211673
2021/10/20,1243833
2021/10/21,1265701
2021/10/22,1263687
2021/10/23,1249041
2021/10/24,1251650
2021/10/25,1276012
2021/10/26,1315770
2021/10/27,1350092
2021/10/28,1436214
2021/10/29,1460085
2021/10/30,1426554
2021/10/31,1354387
2021/11/01,1335381
2021/11/02,1362436
2021/11/03,1397451
2021/11/04,1381109
2021/11/05,1356763
2021/11/06,1299879
2021/11/07,1280416
2021/11/08,1299495
2021/11/09,1322912
2021/11/10,1361591
2021/11/11,1359761
2021/11/12,1353571
2021/11/13,1323216
2021/11/14,1295539
2021/11/15,1286803
2021/11/16,1297374
2021/11/17,1328132
2021/11/18,1311490
2021/11/19,1281514
2021/11/20,1212702
2021/11/21,1226477
2021/11/22,1224422
2021/11/23,1249823
2021/11/24,1296495
2021/11/25,1309062
2021/11/26,1306332
2021/11/27,1255982
2021/11/28,1188456
2021/11/29,1204583
2021/11/30,1245635
2021/12/01,1245745
2021/12/02,1253345
2021/12/03,1231113
2021/12/04,1232559
2021/12/05,1307059
2021/12/06,1290500
2021/12/07,1258392
2021/12/08,1263873
2021/12/09,1261900
2021/12/10,1252031
2021/12/11,1220827
2021/12/12,1196908
2021/12/13,1215269
2021/12/14,1218718
2021/12/15,1241361
2021/12/16,1199699
2021/12/17,1230073
2021/12/18,1195964
2021/12/19,1167141
2021/12/20,1173125
2021/12/21,1191829
2021/12/22,1218077
2021/12/23,1234332
2021/12/24,1269640
2021/12/25,1289971
2021/12/26,1252980
2021/12/27,1244881
2021/12/28,1238993
2021/12/29,1248452
2021/12/30,1252092
2021/12/31,1234343
2022/01/01,1204493
2022/01/02,1175472
2022/01/03,1187718
2022/01/04,1206866
2022/01/05,1233448
2022/01/06,1226343
2022/01/07,1206681
2022/01/08,1190182
2022/01/09,1146867
2022/01/10,1183350
2022/01/11,1234610
2022/01/12,1273089
2022/01/13,1282184
2022/01/14,1250761
2022/01/15,1207398
2022/01/16,1176170
2022/01/17,1182819
2022/01/18,1178162
2022/01/19,1201200
2022/01/20,1197550
2022/01/21,1195416
2022/01/22,1197257
2022/01/23,1138804
2022/01/24,1133622
2022/01/25,1150837
2022/01/26,1156790
2022/01/27,1145154
2022/01/28,1137694
2022/01/29,1141712
2022/01/30,1163904
2022/01/31,1174364
2022/02/01,1176137
2022/02/02,1163490
2022/02/03,1135208
2022/02/04,1146941
2022/02/05,1192343
2022/02/06,1193449
2022/02/07,1178801
2022/02/08,1173817
2022/02/09,1190428
2022/02/10,1201598
2022/02/11,1194857
2022/02/12,1152925
2022/02/13,1126525
2022/02/14,1131301
2022/02/15,1164707
2022/02/16,1186145
2022/02/17,1168002
2022/02/18,1206078
2022/02/19,1182945
2022/02/20,1264088
2022/02/21,1206825
2022/02/22,1166701
2022/02/23,1139279
2022/02/24,1161337
2022/02/25,1153948
2022/02/26,1160064
2022/02/27,1141450
2022/02/28,1123705
2022/03/01,1137659
2022/03/02,1167409
2022/03/03,1174213
2022/03/04,1171300
2022/03/05,1122672
2022/03/06,1115525
2022/03/07,1141363
2022/03/08,1176543
2022/03/09,1183464
2022/03/10,1206841
2022/03/11,1165918
2022/03/12,1138357
2022/03/13,1081012
2022/03/14,1083003
2022/03/15,1134712
2022/03/16,1197727
2022/03/17,1197638
2022/03/18,1230485
2022/03/19,1181540
2022/03/20,1146393
2022/03/21,1142264
2022/03/22,1184335
2022/03/23,1182845
2022/03/24,1167559
2022/03/25,1151446
2022/03/26,1136189
2022/03/27,1127091
2022/03/28,1170550
2022/03/29,1193070
2022/03/30,1179070
2022/03/31,1167610
2022/04/01,1160820
2022/04/02,1128352
2022/04/03,1088528
2022/04/04,1088428
2022/04/05,1088621
2022/04/06,1110093
2022/04/07,1120809
2022/04/08,1116003
2022/04/09,1098683
2022/04/10,1097908
2022/04/11,1105571
2022/04/12,1111390
2022/04/13,1090377
2022/04/14,1100058
2022/04/15,1105923
2022/04/16,1086189
2022/04/17,1059887
2022/04/18,1076018
2022/04/19,1148936
2022/04/20,1209506
2022/04/21,1176223
2022/04/22,1152642
2022/04/23,1094001
2022/04/24,1077185
2022/04/25,1107119
2022/04/26,1124330
2022/04/27,1147373
2022/04/28,1152467
2022/04/29,1162796
2022/04/30,1187782
2022/05/01,1175964
2022/05/02,1142907
2022/05/03,1101906
2022/05/04,1095640
2022/05/05,1140904
2022/05/06,1137925
2022/05/07,1095899
2022/05/08,1080189
2022/05/09,1116818
2022/05/10,1168780
2022/05/11,1199389
2022/05/12,1267936
2022/05/13,1315572
2022/05/14,1238653
2022/05/15,1148383
2022/05/16,1115287
2022/05/17,1124217
2022/05/18,1154921
2022/05/19,1128608
2022/05/20,1117180
2022/05/21,1100434
2022/05/22,1078137
2022/05/23,1077236
2022/05/24,1088253
2022/05/25,1095202
2022/05/26,1083922
2022/05/27,1086234
2022/05/28,1077921
2022/05/29,1071549
2022/05/30,1068596
2022/05/31,1108912
2022/06/01,1107076
2022/06/02,1101437
2022/06/03,1079724
2022/06/04,1052280
2022/06/05,1024403
2022/06/06,1029330
2022/06/07,1041450
2022/06/08,1045756
2022/06/09,1033978
2022/06/10,1054336
2022/06/11,1046035
2022/06/12,1034598
2022/06/13,1067199
2022/06/14,1083463
2022/06/15,1095658
2022/06/16,1096949
2022/06/17,1104894
2022/06/18,1082746
2022/06/19,1047212
2022/06/20,1037158
2022/06/21,1023684
2022/06/22,1005699
2022/06/23,982354
2022/06/24,997172
2022/06/25,970622
2022/06/26,942753
2022/06/27,960115
2022/06/28,972943
2022/06/29,993992
2022/06/30,1025094
2022/07/01,1108190
2022/07/02,1163184
2022/07/03,1171376
2022/07/04,1159914
2022/07/05,1168094
2022/07/06,1166884
2022/07/07,1181393
2022/07/08,1188092
2022/07/09,1182035
2022/07/10,1163503
2022/07/11,1151276
2022/07/12,1141555
2022/07/13,1157135
2022/07/14,1175727
2022/07/15,1201134
2022/07/16,1224747
2022/07/17,1239452
2022/07/18,1228838
2022/07/19,1199876
2022/07/20,1189829
2022/07/21,1195270
2022/07/22,1200891
2022/07/23,1173533
2022/07/24,1142924
2022/07/25,1202776
2022/07/26,1451802
2022/07/27,1371010
2022/07/28,1258276
2022/07/29,1181943
2022/07/30,1180420
2022/07/31,1171095
2022/08/01,1253808
2022/08/02,1243534
2022/08/03,1251206
2022/08/04,1347795
2022/08/05,1298407
2022/08/06,1219641
2022/08/07,1167338
2022/08/08,1163798
2022/08/09,1146025
2022/08/10,1149720
2022/08/11,1123670
2022/08/12,1125056
2022/08/13,1113185
2022/08/14,1108404
2022/08/15,1104032
2022/08/16,1095020
2022/08/17,1095803
2022/08/18,1106406
2022/08/19,1102487
2022/08/20,1098792
2022/08/21,1086206
2022/08/22,1071735
2022/08/23,1070714
2022/08/24,1057139
2022/08/25,1064508
2022/08/26,1061042
2022/08/27,1055658
2022/08/28,1038133
2022/08/29,1057941
2022/08/30,1057890
2022/08/31,1048756
2022/09/01,1062952
2022/09/02,1075843
2022/09/03,1059720
2022/09/04,1082288
2022/09/05,1089299
2022/09/06,1087759
2022/09/07,1075012
2022/09/08,1074753
2022/09/09,1084477
2022/09/10,1043457
2022/09/11,1027288
2022/09/12,1042338
2022/09/13,1073673
2022/09/14,1097149
2022/09/15,1184745
2022/09/16,1262667
2022/09/17,1309262
2022/09/18,1237780
2022/09/19,1175082
2022/09/20,1146734
2022/09/21,1122777
2022/09/22,1117364
2022/09/23,1116068
2022/09/24,1114284
2022/09/25,1109993
2022/09/26,1124549
2022/09/27,1172089
2022/09/28,1149821
2022/09/29,1137063
2022/09/30,1174413
2022/10/01,1175907
2022/10/02,1172265
2022/10/03,1234536
2022/10/04,1222328
2022/10/05,1197625
2022/10/06,1188664
2022/10/07,1185961
2022/10/08,1183939
2022/10/09,1124353
2022/10/10,1114553
2022/10/11,1117706
2022/10/12,1101103
2022/10/13,1108517
2022/10/14,1089691
2022/10/15,1063588
2022/10/16,1014945
2022/10/17,1036403
2022/10/18,1052415
2022/10/19,1077332
2022/10/20,1117756
2022/10/21,1125041
2022/10/22,1044581
2022/10/23,1010828
2022/10/24,1016113
2022/10/25,1038710
2022/10/26,1074903
2022/10/27,1098801
2022/10/28,1084532
2022/10/29,1057909
2022/10/30,1039610
2022/10/31,1049249
2022/11/01,1062655
2022/11/02,1042509
2022/11/03,1064301
2022/11/04,1041051
2022/11/05,996408
2022/11/06,967801
2022/11/07,1032982
2022/11/08,1095402
2022/11/09,1171625
2022/11/10,1187540
2022/11/11,1157636
2022/11/12,1087147
2022/11/13,1097695
2022/11/14,1146466
2022/11/15,1154971
2022/11/16,1119672
2022/11/17,1102451
2022/11/18,1052676
2022/11/19,976007
2022/11/20,935661
2022/11/21,943036
2022/11/22,957319
2022/11/23,967917
2022/11/24,979777
2022/11/25,991723
2022/11/26,965569
2022/11/27,918851
2022/11/28,993471
2022/11/29,1033157
