Date,activeaddresses7var
2019/06/17,3300940411
2019/06/18,3314783971
2019/06/19,2497835216
2019/06/20,3134282338
2019/06/21,3101518863
2019/06/22,3081914622
2019/06/23,594067135
2019/06/24,597456726
2019/06/25,490458393
2019/06/26,952962321
2019/06/27,580014190
2019/06/28,701979766
2019/06/29,957615735
2019/06/30,1644871722
2019/07/01,1711034320
2019/07/02,1808511582
2019/07/03,1052285790
2019/07/04,817727413
2019/07/05,868681436
2019/07/06,1230421276
2019/07/07,1746046170
2019/07/08,1747139314
2019/07/09,1414482389
2019/07/10,1099644949
2019/07/11,937386723
2019/07/12,986427730
2019/07/13,1437269406
2019/07/14,1267085490
2019/07/15,1341963654
2019/07/16,1271420098
2019/07/17,1166704021
2019/07/18,1157862429
2019/07/19,920021444
2019/07/20,907319809
2019/07/21,1455333952
2019/07/22,1010324939
2019/07/23,981273515
2019/07/24,761535875
2019/07/25,633408544
2019/07/26,553237064
2019/07/27,545713655
2019/07/28,337110196
2019/07/29,220529686
2019/07/30,805094919
2019/07/31,656601512
2019/08/01,544286399
2019/08/02,556654744
2019/08/03,815859376
2019/08/04,1725697351
2019/08/05,2335540265
2019/08/06,2644210396
2019/08/07,2764492408
2019/08/08,2753289806
2019/08/09,2922487274
2019/08/10,2345557811
2019/08/11,729812130
2019/08/12,748368049
2019/08/13,572592908
2019/08/14,631666432
2019/08/15,641483834
2019/08/16,647153193
2019/08/17,798207142
2019/08/18,839928490
2019/08/19,668774726
2019/08/20,670870253
2019/08/21,675091065
2019/08/22,689973844
2019/08/23,732344759
2019/08/24,592260881
2019/08/25,372639521
2019/08/26,383826978
2019/08/27,370122873
2019/08/28,319538875
2019/08/29,314394911
2019/08/30,233852986
2019/08/31,342907207
2019/09/01,496203074
2019/09/02,480261305
2019/09/03,430232459
2019/09/04,417923514
2019/09/05,614409226
2019/09/06,696970850
2019/09/07,602944388
2019/09/08,391000483
2019/09/09,422904744
2019/09/10,477471466
2019/09/11,471642091
2019/09/12,323091907
2019/09/13,424673790
2019/09/14,504902212
2019/09/15,542491098
2019/09/16,525310648
2019/09/17,531380656
2019/09/18,534749330
2019/09/19,476496187
2019/09/20,431787496
2019/09/21,822500076
2019/09/22,1462925618
2019/09/23,1352490482
2019/09/24,1306763307
2019/09/25,1117069915
2019/09/26,1042025551
2019/09/27,506446018
2019/09/28,480875363
2019/09/29,494392525
2019/09/30,473968651
2019/10/01,331411942
2019/10/02,270957886
2019/10/03,329470197
2019/10/04,387405347
2019/10/05,389183862
2019/10/06,346409365
2019/10/07,257372847
2019/10/08,281145059
2019/10/09,767169235
2019/10/10,844553894
2019/10/11,720067847
2019/10/12,700565273
2019/10/13,789780611
2019/10/14,772878841
2019/10/15,782930159
2019/10/16,533970438
2019/10/17,421203453
2019/10/18,545707119
2019/10/19,505319794
2019/10/20,369260818
2019/10/21,355982586
2019/10/22,339852775
2019/10/23,337159688
2019/10/24,334159695
2019/10/25,179286533
2019/10/26,189560768
2019/10/27,162737152
2019/10/28,187126488
2019/10/29,194086955
2019/10/30,194548908
2019/10/31,194696032
2019/11/01,183195599
2019/11/02,404159027
2019/11/03,626937927
2019/11/04,536309374
2019/11/05,712203631
2019/11/06,722437015
2019/11/07,1931594333
2019/11/08,1934189424
2019/11/09,1899220674
2019/11/10,1518509399
2019/11/11,1465053585
2019/11/12,1436847405
2019/11/13,1436357451
2019/11/14,502908624
2019/11/15,505314865
2019/11/16,549691187
2019/11/17,669379800
2019/11/18,581346038
2019/11/19,518801837
2019/11/20,407062065
2019/11/21,769161299
2019/11/22,1108598451
2019/11/23,1010785818
2019/11/24,1404461911
2019/11/25,1444757879
2019/11/26,1506111223
2019/11/27,1614870682
2019/11/28,1260543082
2019/11/29,549082387
2019/11/30,3723977439
2019/12/01,3695611929
2019/12/02,3722995694
2019/12/03,3746733821
2019/12/04,3806137353
2019/12/05,3844680753
2019/12/06,3730703410
2019/12/07,905005626
2019/12/08,1808198440
2019/12/09,1463153560
2019/12/10,1419940794
2019/12/11,1382393387
2019/12/12,1323741913
2019/12/13,1338106150
2019/12/14,1216483256
2019/12/15,598131817
2019/12/16,436024031
2019/12/17,414200408
2019/12/18,492747600
2019/12/19,493483398
2019/12/20,490084323
2019/12/21,438616993
2019/12/22,596723567
2019/12/23,544625355
2019/12/24,539593597
2019/12/25,382091276
2019/12/26,344823968
2019/12/27,261764528
2019/12/28,277469162
2019/12/29,397678115
2019/12/30,344178115
2019/12/31,338948490
2020/01/01,645883649
2020/01/02,560238715
2020/01/03,650861238
2020/01/04,681766643
2020/01/05,591936498
2020/01/06,702878760
2020/01/07,906279968
2020/01/08,692067412
2020/01/09,421960870
2020/01/10,416440390
2020/01/11,411475398
2020/01/12,499034316
2020/01/13,491171604
2020/01/14,690969041
2020/01/15,996278702
2020/01/16,1466610272
2020/01/17,1491244356
2020/01/18,1252601302
2020/01/19,612541565
2020/01/20,511874831
2020/01/21,619349826
2020/01/22,722650291
2020/01/23,283537330
2020/01/24,527853243
2020/01/25,825169525
2020/01/26,1170462061
2020/01/27,943310083
2020/01/28,674354910
2020/01/29,664277450
2020/01/30,550235960
2020/01/31,679592069
2020/02/01,540724649
2020/02/02,99686429
2020/02/03,360203147
2020/02/04,309853804
2020/02/05,449812285
2020/02/06,559834978
2020/02/07,668787471
2020/02/08,739746574
2020/02/09,432348392
2020/02/10,492731172
2020/02/11,333798724
2020/02/12,1570147243
2020/02/13,1590320623
2020/02/14,1279668713
2020/02/15,1202637478
2020/02/16,1344406979
2020/02/17,1276043554
2020/02/18,1278122521
2020/02/19,495016599
2020/02/20,159307626
2020/02/21,120852724
2020/02/22,158037106
2020/02/23,115585105
2020/02/24,132171907
2020/02/25,78451544
2020/02/26,80800018
2020/02/27,101702263
2020/02/28,101103147
2020/02/29,207216892
2020/03/01,351274972
2020/03/02,339472770
2020/03/03,386218285
2020/03/04,358684980
2020/03/05,381740658
2020/03/06,354987933
2020/03/07,337805765
2020/03/08,321818951
2020/03/09,385342194
2020/03/10,343592869
2020/03/11,343379272
2020/03/12,270277590
2020/03/13,910826885
2020/03/14,794070683
2020/03/15,765372981
2020/03/16,853148938
2020/03/17,888990555
2020/03/18,1015572110
2020/03/19,1957821437
2020/03/20,2193751282
2020/03/21,3558512157
2020/03/22,2116195588
2020/03/23,1804728742
2020/03/24,1330378077
2020/03/25,1503977729
2020/03/26,1562794878
2020/03/27,1681358787
2020/03/28,867169884
2020/03/29,1730716912
2020/03/30,1231830250
2020/03/31,926656187
2020/04/01,872861897
2020/04/02,681624358
2020/04/03,483571665
2020/04/04,560898133
2020/04/05,497526330
2020/04/06,669865526
2020/04/07,746884238
2020/04/08,1705320811
2020/04/09,1707909833
2020/04/10,1711173036
2020/04/11,1483024984
2020/04/12,916490181
2020/04/13,914656702
2020/04/14,1240720351
2020/04/15,825238320
2020/04/16,841865097
2020/04/17,920244908
2020/04/18,554628529
2020/04/19,195173488
2020/04/20,182708666
2020/04/21,155846447
2020/04/22,152297064
2020/04/23,165664217
2020/04/24,252971709
2020/04/25,266493988
2020/04/26,210707663
2020/04/27,230703231
2020/04/28,227458122
2020/04/29,318076601
2020/04/30,386334071
2020/05/01,371381059
2020/05/02,392324325
2020/05/03,299265001
2020/05/04,433304474
2020/05/05,599489467
2020/05/06,369562443
2020/05/07,190192290
2020/05/08,307639958
2020/05/09,463913696
2020/05/10,536120221
2020/05/11,439608053
2020/05/12,168597291
2020/05/13,334360578
2020/05/14,463713195
2020/05/15,428392683
2020/05/16,321093800
2020/05/17,259765755
2020/05/18,163636163
2020/05/19,231165250
2020/05/20,180090147
2020/05/21,147528829
2020/05/22,219624055
2020/05/23,203161455
2020/05/24,171591848
2020/05/25,192080302
2020/05/26,232314632
2020/05/27,349806533
2020/05/28,2381588905
2020/05/29,3145823376
2020/05/30,3355209666
2020/05/31,3242994669
2020/06/01,3423980747
2020/06/02,4222077844
2020/06/03,4235699403
2020/06/04,603695844
2020/06/05,586206626
2020/06/06,826102065
2020/06/07,1130150236
2020/06/08,1152300992
2020/06/09,654534984
2020/06/10,648138349
2020/06/11,535656451
2020/06/12,600032184
2020/06/13,537227190
2020/06/14,567498379
2020/06/15,501596555
2020/06/16,517443885
2020/06/17,541869510
2020/06/18,755142628
2020/06/19,862403979
2020/06/20,807722760
2020/06/21,125046429
2020/06/22,331527180
2020/06/23,611914759
2020/06/24,514138146
2020/06/25,503331336
2020/06/26,449508890
2020/06/27,365813707
2020/06/28,156109825
2020/06/29,362967167
2020/06/30,487001611
2020/07/01,504038046
2020/07/02,479025332
2020/07/03,505612312
2020/07/04,634300816
2020/07/05,1496976784
2020/07/06,1236414244
2020/07/07,947716962
2020/07/08,906794165
2020/07/09,927521688
2020/07/10,921912712
2020/07/11,891998751
2020/07/12,302282396
2020/07/13,624241959
2020/07/14,761810449
2020/07/15,968007779
2020/07/16,970736044
2020/07/17,898700560
2020/07/18,1057146248
2020/07/19,896888305
2020/07/20,750977021
2020/07/21,658912359
2020/07/22,382741430
2020/07/23,534224647
2020/07/24,538478275
2020/07/25,402983289
2020/07/26,232299650
2020/07/27,837756146
2020/07/28,1531095307
2020/07/29,1402181970
2020/07/30,1374071899
2020/07/31,1066776056
2020/08/01,966433951
2020/08/02,890103593
2020/08/03,803867764
2020/08/04,288264185
2020/08/05,277967079
2020/08/06,281170548
2020/08/07,258441679
2020/08/08,396644563
2020/08/09,654577597
2020/08/10,667083374
2020/08/11,681389748
2020/08/12,1061415338
2020/08/13,736754923
2020/08/14,373442545
2020/08/15,382778357
2020/08/16,392376589
2020/08/17,228547347
2020/08/18,92891382
2020/08/19,69106436
2020/08/20,66834652
2020/08/21,312453843
2020/08/22,379080740
2020/08/23,359557090
2020/08/24,346924266
2020/08/25,343786887
2020/08/26,340862619
2020/08/27,332528783
2020/08/28,205600486
2020/08/29,528820729
2020/08/30,971565702
2020/08/31,1048299568
2020/09/01,1327898656
2020/09/02,1301680818
2020/09/03,1281170268
2020/09/04,1433855932
2020/09/05,1613688256
2020/09/06,1266225028
2020/09/07,1328297455
2020/09/08,1145705995
2020/09/09,1021200553
2020/09/10,835023228
2020/09/11,59091430
2020/09/12,34362286
2020/09/13,157535271
2020/09/14,134221423
2020/09/15,296663256
2020/09/16,294016160
2020/09/17,16806664953
2020/09/18,18669025061
2020/09/19,17457926511
2020/09/20,14908084764
2020/09/21,13060026699
2020/09/22,12430737475
2020/09/23,10788291395
2020/09/24,2056105928
2020/09/25,531026183
2020/09/26,771222783
2020/09/27,815942611
2020/09/28,481596609
2020/09/29,502155424
2020/09/30,586073180
2020/10/01,485072809
2020/10/02,580322566
2020/10/03,862044056
2020/10/04,998589507
2020/10/05,1016693427
2020/10/06,731784291
2020/10/07,235444279
2020/10/08,154563985
2020/10/09,330492451
2020/10/10,321230118
2020/10/11,217627797
2020/10/12,142096713
2020/10/13,560962107
2020/10/14,650127660
2020/10/15,4307787846
2020/10/16,4863004636
2020/10/17,4352771191
2020/10/18,4131977166
2020/10/19,3572828578
2020/10/20,3691091402
2020/10/21,3535899176
2020/10/22,1776196405
2020/10/23,1446041471
2020/10/24,1706425305
2020/10/25,2445533432
2020/10/26,2570809226
2020/10/27,2704118278
2020/10/28,2540016323
2020/10/29,1422260770
2020/10/30,563431653
2020/10/31,720104308
2020/11/01,201608667
2020/11/02,322676702
2020/11/03,264981095
2020/11/04,594586998
2020/11/05,507908216
2020/11/06,611464700
2020/11/07,604675724
2020/11/08,710387408
2020/11/09,708677596
2020/11/10,680144278
2020/11/11,530656517
2020/11/12,606934793
2020/11/13,365021975
2020/11/14,333305303
2020/11/15,290643055
2020/11/16,252609546
2020/11/17,575849499
2020/11/18,635892142
2020/11/19,644906978
2020/11/20,821380358
2020/11/21,972165519
2020/11/22,337686182
2020/11/23,198852136
2020/11/24,308441438
2020/11/25,208975681
2020/11/26,526749474
2020/11/27,748381646
2020/11/28,1860599656
2020/11/29,2174356844
2020/11/30,1877159007
2020/12/01,1422106684
2020/12/02,845812435
2020/12/03,849035357
2020/12/04,913029287
2020/12/05,489649044
2020/12/06,710596335
2020/12/07,590368508
2020/12/08,383512798
2020/12/09,379387194
2020/12/10,430148996
2020/12/11,314568118
2020/12/12,688039072
2020/12/13,1097444594
2020/12/14,2404124878
2020/12/15,2635781454
2020/12/16,3105177432
2020/12/17,2820029074
2020/12/18,1473558938
2020/12/19,1047900420
2020/12/20,2950753151
2020/12/21,3846555828
2020/12/22,4402428328
2020/12/23,4238676467
2020/12/24,2402167336
2020/12/25,1873262104
2020/12/26,1791361705
2020/12/27,1336066688
2020/12/28,1047797167
2020/12/29,590905452
2020/12/30,273442207
2020/12/31,132833944
2021/01/01,128227125
2021/01/02,177520191
2021/01/03,230238701
2021/01/04,344960921
2021/01/05,486494557
2021/01/06,876686524
2021/01/07,1248997395
2021/01/08,1086326753
2021/01/09,459858018
2021/01/10,340509630
2021/01/11,427110445
2021/01/12,982078574
2021/01/13,1573544060
2021/01/14,1161106113
2021/01/15,921434533
2021/01/16,507353500
2021/01/17,520639043
2021/01/18,568495648
2021/01/19,723968778
2021/01/20,449055705
2021/01/21,560651225
2021/01/22,563727065
2021/01/23,571081192
2021/01/24,483030823
2021/01/25,461787313
2021/01/26,294443847
2021/01/27,344018767
2021/01/28,477195194
2021/01/29,1146176242
2021/01/30,1361018483
2021/01/31,1214225412
2021/02/01,1466119368
2021/02/02,1616032193
2021/02/03,571664158
2021/02/04,249740754
2021/02/05,327742058
2021/02/06,229328350
2021/02/07,111013574
2021/02/08,97975662
2021/02/09,186572395
2021/02/10,238946517
2021/02/11,227558047
2021/02/12,285213537
2021/02/13,228469464
2021/02/14,400432257
2021/02/15,1166264434
2021/02/16,1086684262
2021/02/17,922259104
2021/02/18,985769475
2021/02/19,1196209390
2021/02/20,1589134413
2021/02/21,1461603116
2021/02/22,757857856
2021/02/23,1023859119
2021/02/24,958354683
2021/02/25,1000809066
2021/02/26,703893238
2021/02/27,231700405
2021/02/28,398693689
2021/03/01,401190192
2021/03/02,443740154
2021/03/03,389810201
2021/03/04,452942726
2021/03/05,790312226
2021/03/06,745016792
2021/03/07,716665564
2021/03/08,714083731
2021/03/09,878749117
2021/03/10,1096209962
2021/03/11,1554454979
2021/03/12,1441478339
2021/03/13,1259440785
2021/03/14,557242496
2021/03/15,90775994
2021/03/16,74391838
2021/03/17,82661798
2021/03/18,101285129
2021/03/19,86041555
2021/03/20,87457691
2021/03/21,397457947
2021/03/22,393552012
2021/03/23,421079378
2021/03/24,466539056
2021/03/25,764962561
2021/03/26,768670623
2021/03/27,791556346
2021/03/28,624269980
2021/03/29,625071306
2021/03/30,625827213
2021/03/31,675538033
2021/04/01,973354243
2021/04/02,1608888141
2021/04/03,1483892865
2021/04/04,1180522714
2021/04/05,1004782455
2021/04/06,950677357
2021/04/07,995290974
2021/04/08,823001550
2021/04/09,319532232
2021/04/10,601559651
2021/04/11,340472331
2021/04/12,430509276
2021/04/13,530533711
2021/04/14,20401598775
2021/04/15,20311539863
2021/04/16,38953423394
2021/04/17,43910675690
2021/04/18,46416214851
2021/04/19,50397715024
2021/04/20,57735381603
2021/04/21,43773036130
2021/04/22,45611432604
2021/04/23,1829303916
2021/04/24,1892223115
2021/04/25,995223881
2021/04/26,955310947
2021/04/27,951797674
2021/04/28,861618850
2021/04/29,778038497
2021/04/30,1087813277
2021/05/01,1147709435
2021/05/02,1482808474
2021/05/03,1539337576
2021/05/04,1597917378
2021/05/05,1331070706
2021/05/06,984857240
2021/05/07,891229876
2021/05/08,3488913219
2021/05/09,6078432257
2021/05/10,5065532735
2021/05/11,4912260694
2021/05/12,3989070702
2021/05/13,3187960018
2021/05/14,2150526038
2021/05/15,2894355774
2021/05/16,2625231040
2021/05/17,3555532320
2021/05/18,2836531294
2021/05/19,3371079483
2021/05/20,2068115931
2021/05/21,1934039002
2021/05/22,1911527679
2021/05/23,4038378654
2021/05/24,3801315131
2021/05/25,3329896289
2021/05/26,2801914305
2021/05/27,989084765
2021/05/28,739941139
2021/05/29,1241367258
2021/05/30,697639242
2021/05/31,613354905
2021/06/01,401459818
2021/06/02,393135403
2021/06/03,363625745
2021/06/04,261904065
2021/06/05,709078462
2021/06/06,1314609393
2021/06/07,1249910760
2021/06/08,1739579915
2021/06/09,1926684071
2021/06/10,1026503430
2021/06/11,440461417
2021/06/12,452766664
2021/06/13,418699540
2021/06/14,155331133
2021/06/15,319194309
2021/06/16,400710692
2021/06/17,393698071
2021/06/18,462128009
2021/06/19,1565476914
2021/06/20,2422350748
2021/06/21,2316689571
2021/06/22,2226320119
2021/06/23,2039494056
2021/06/24,2204916732
2021/06/25,2559591596
2021/06/26,1578583416
2021/06/27,492194329
2021/06/28,5730358631
2021/06/29,5785622507
2021/06/30,5661018588
2021/07/01,5589477509
2021/07/02,5846263365
2021/07/03,6210275825
2021/07/04,6564314639
2021/07/05,1294463121
2021/07/06,1784004437
2021/07/07,2233552025
2021/07/08,2255092297
2021/07/09,2213126844
2021/07/10,2180806714
2021/07/11,2125118965
2021/07/12,2027549920
2021/07/13,1235236094
2021/07/14,625843000
2021/07/15,683950330
2021/07/16,651628354
2021/07/17,536880993
2021/07/18,305178577
2021/07/19,292938883
2021/07/20,285214029
2021/07/21,286106539
2021/07/22,163525111
2021/07/23,223828308
2021/07/24,360000102
2021/07/25,409257788
2021/07/26,453329123
2021/07/27,2490004996
2021/07/28,3304876464
2021/07/29,3124057538
2021/07/30,2909260068
2021/07/31,2878392653
2021/08/01,1929093077
2021/08/02,1710158215
2021/08/03,1015627996
2021/08/04,289208386
2021/08/05,783105746
2021/08/06,724080340
2021/08/07,638772674
2021/08/08,638720033
2021/08/09,308876344
2021/08/10,280713410
2021/08/11,272469376
2021/08/12,56309872
2021/08/13,57011683
2021/08/14,103654480
2021/08/15,202512103
2021/08/16,524317091
2021/08/17,650843872
2021/08/18,640599551
2021/08/19,1033803117
2021/08/20,1248951687
2021/08/21,1008473271
2021/08/22,670071957
2021/08/23,633376635
2021/08/24,698996531
2021/08/25,955672107
2021/08/26,854152235
2021/08/27,13057406151
2021/08/28,12475748630
2021/08/29,12328467854
2021/08/30,11708735555
2021/08/31,11856488872
2021/09/01,12770469253
2021/09/02,13784014093
2021/09/03,618581414
2021/09/04,592103588
2021/09/05,761779653
2021/09/06,771568577
2021/09/07,1079887464
2021/09/08,972279724
2021/09/09,731207889
2021/09/10,916617297
2021/09/11,2422676821
2021/09/12,1876596804
2021/09/13,1797794975
2021/09/14,1799742021
2021/09/15,1079010299
2021/09/16,839417293
2021/09/17,1253229851
2021/09/18,821134637
2021/09/19,1127841143
2021/09/20,999466849
2021/09/21,676912699
2021/09/22,442735180
2021/09/23,402681112
2021/09/24,500440370
2021/09/25,459766071
2021/09/26,1062859973
2021/09/27,1032015852
2021/09/28,1046616147
2021/09/29,861462439
2021/09/30,369961112
2021/10/01,1324877928
2021/10/02,1321840440
2021/10/03,869946326
2021/10/04,951011788
2021/10/05,1241295240
2021/10/06,3685351998
2021/10/07,4613942582
2021/10/08,5471376655
2021/10/09,4767694304
2021/10/10,4241813776
2021/10/11,2420325454
2021/10/12,2565023675
2021/10/13,2175938786
2021/10/14,1328938940
2021/10/15,576448438
2021/10/16,457983340
2021/10/17,358389568
2021/10/18,352379440
2021/10/19,414274470
2021/10/20,520949438
2021/10/21,623547703
2021/10/22,739221299
2021/10/23,866150444
2021/10/24,403527508
2021/10/25,197824107
2021/10/26,168531314
2021/10/27,168284877
2021/10/28,14300043317
2021/10/29,17517437218
2021/10/30,18084297483
2021/10/31,18036173161
2021/11/01,18147679521
2021/11/02,18534613783
2021/11/03,19557893336
2021/11/04,1450903933
2021/11/05,663587717
2021/11/06,826671043
2021/11/07,605801371
2021/11/08,591407161
2021/11/09,609558524
2021/11/10,427765692
2021/11/11,405223317
2021/11/12,428570040
2021/11/13,277661286
2021/11/14,248926677
2021/11/15,408936684
2021/11/16,474846685
2021/11/17,554701358
2021/11/18,871533176
2021/11/19,1022723949
2021/11/20,1975329537
2021/11/21,1781841327
2021/11/22,2137942185
2021/11/23,2118232904
2021/11/24,1110607245
2021/11/25,1114883450
2021/11/26,1115789753
2021/11/27,807171085
2021/11/28,1528545873
2021/11/29,1446534664
2021/11/30,1545331486
2021/12/01,1068806240
2021/12/02,1131316082
2021/12/03,1112743463
2021/12/04,1350456395
2021/12/05,5745054308
2021/12/06,5939734468
2021/12/07,5923876816
2021/12/08,5968926754
2021/12/09,6036101505
2021/12/10,5615163282
2021/12/11,4804232710
2021/12/12,636496994
2021/12/13,517479172
2021/12/14,549707498
2021/12/15,255126256
2021/12/16,316130999
2021/12/17,761302292
2021/12/18,850939161
2021/12/19,1298701508
2021/12/20,1304023967
2021/12/21,1329932820
2021/12/22,1156686708
2021/12/23,1304142981
2021/12/24,1544956779
2021/12/25,1936323593
2021/12/26,1237073860
2021/12/27,972662376
2021/12/28,683189023
2021/12/29,826442270
2021/12/30,826749985
2021/12/31,581864182
2022/01/01,187934153
2022/01/02,790180481
2022/01/03,674030622
2022/01/04,626566847
2022/01/05,656527041
2022/01/06,438916725
2022/01/07,419897290
2022/01/08,414819140
2022/01/09,786017168
2022/01/10,1412423620
2022/01/11,2336034479
2022/01/12,3442493099
2022/01/13,4007672803
2022/01/14,3705170485
2022/01/15,3403510573
2022/01/16,1551386908
2022/01/17,1753767392
2022/01/18,1905493190
2022/01/19,1077407042
2022/01/20,181154165
2022/01/21,430656362
2022/01/22,520646139
2022/01/23,1131760679
2022/01/24,1239436679
2022/01/25,1217909165
2022/01/26,761783865
2022/01/27,382304446
2022/01/28,330512128
2022/01/29,262322427
2022/01/30,445786930
2022/01/31,646300366
2022/02/01,826518336
2022/02/02,695122392
2022/02/03,499109506
2022/02/04,406479894
2022/02/05,1227429845
2022/02/06,1301737921
2022/02/07,1399521948
2022/02/08,1404019355
2022/02/09,1358864016
2022/02/10,845812393
2022/02/11,819893148
2022/02/12,449683105
2022/02/13,374201990
2022/02/14,365510498
2022/02/15,399509592
2022/02/16,485452627
2022/02/17,446851008
2022/02/18,1302005696
2022/02/19,1089387075
2022/02/20,2682665667
2022/02/21,3645217295
2022/02/22,4393549019
2022/02/23,4505423669
2022/02/24,4563298375
2022/02/25,3805490048
2022/02/26,3804862997
2022/02/27,428830672
2022/02/28,395243993
2022/03/01,338662793
2022/03/02,453229569
2022/03/03,462369252
2022/03/04,464906697
2022/03/05,573280827
2022/03/06,565590169
2022/03/07,348211009
2022/03/08,643346622
2022/03/09,644686210
2022/03/10,1274623309
2022/03/11,1494690006
2022/03/12,1067340710
2022/03/13,1914244377
2022/03/14,2301949874
2022/03/15,2271575856
2022/03/16,3214530565
2022/03/17,2467560684
2022/03/18,3713989518
2022/03/19,3768875853
2022/03/20,2929478173
2022/03/21,2229542566
2022/03/22,2324161077
2022/03/23,1885049450
2022/03/24,1965614391
2022/03/25,626023256
2022/03/26,653776651
2022/03/27,621158734
2022/03/28,712439573
2022/03/29,344852959
2022/03/30,382412142
2022/03/31,376765642
2022/04/01,397703508
2022/04/02,827404359
2022/04/03,1520254766
2022/04/04,1507416289
2022/04/05,979792949
2022/04/06,832696519
2022/04/07,437065955
2022/04/08,134107786
2022/04/09,173231388
2022/04/10,173007919
2022/04/11,106929901
2022/04/12,126335441
2022/04/13,285576712
2022/04/14,262648838
2022/04/15,267387516
2022/04/16,236311158
2022/04/17,194689437
2022/04/18,201924768
2022/04/19,1849154496
2022/04/20,3464120174
2022/04/21,3325751420
2022/04/22,3230798689
2022/04/23,3286401893
2022/04/24,2782713814
2022/04/25,2579783094
2022/04/26,2021391733
2022/04/27,415585878
2022/04/28,426597682
2022/04/29,327233175
2022/04/30,252634769
2022/05/01,117772463
2022/05/02,1008448867
2022/05/03,1675936810
2022/05/04,1513649478
2022/05/05,2072827005
2022/05/06,1999690858
2022/05/07,1686845041
2022/05/08,1617753961
2022/05/09,1251206609
2022/05/10,821801373
2022/05/11,1319049897
2022/05/12,1771318052
2022/05/13,3936838172
2022/05/14,3729302272
2022/05/15,4122446336
2022/05/16,4162329474
2022/05/17,4201361252
2022/05/18,3322392291
2022/05/19,3241069993
2022/05/20,837713464
2022/05/21,890370958
2022/05/22,1025142606
2022/05/23,1079562843
2022/05/24,1022060732
2022/05/25,88850584
2022/05/26,206782305
2022/05/27,208111707
2022/05/28,216133133
2022/05/29,206287956
2022/05/30,332522264
2022/05/31,777460738
2022/06/01,785108527
2022/06/02,616914264
2022/06/03,611669659
2022/06/04,692239121
2022/06/05,836304967
2022/06/06,697748488
2022/06/07,196414150
2022/06/08,120699318
2022/06/09,98732720
2022/06/10,315983948
2022/06/11,319317173
2022/06/12,430781869
2022/06/13,585061475
2022/06/14,595828874
2022/06/15,614698017
2022/06/16,769691047
2022/06/17,899018664
2022/06/18,913356664
2022/06/19,896946180
2022/06/20,768950080
2022/06/21,897188501
2022/06/22,954630827
2022/06/23,871696217
2022/06/24,124259664
2022/06/25,293636313
2022/06/26,556139479
2022/06/27,590477144
2022/06/28,584736652
2022/06/29,555229964
2022/06/30,582981362
2022/07/01,1557591997
2022/07/02,3089759415
2022/07/03,2488925030
2022/07/04,2566957383
2022/07/05,2157770021
2022/07/06,1137411740
2022/07/07,283537036
2022/07/08,321560560
2022/07/09,280112726
2022/07/10,237606641
2022/07/11,181134495
2022/07/12,258155043
2022/07/13,231008287
2022/07/14,278673964
2022/07/15,584579247
2022/07/16,1255554808
2022/07/17,1757712114
2022/07/18,1450927618
2022/07/19,1208099411
2022/07/20,1285469988
2022/07/21,1322272333
2022/07/22,1259252734
2022/07/23,1013780830
2022/07/24,341571954
2022/07/25,1328541500
2022/07/26,36260358625
2022/07/27,35727923950
2022/07/28,36710815626
2022/07/29,37445133861
2022/07/30,36639055263
2022/07/31,36160330702
2022/08/01,36869596517
2022/08/02,3529508723
2022/08/03,3754663926
2022/08/04,12365921195
2022/08/05,11574253868
2022/08/06,11315512484
2022/08/07,10116295543
2022/08/08,10089841656
2022/08/09,11157586929
2022/08/10,11861943074
2022/08/11,1146087638
2022/08/12,966562739
2022/08/13,894923666
2022/08/14,405731344
2022/08/15,349977000
2022/08/16,347463511
2022/08/17,220621924
2022/08/18,265536484
2022/08/19,350191719
2022/08/20,474477624
2022/08/21,475221436
2022/08/22,595396777
2022/08/23,566516763
2022/08/24,549420455
2022/08/25,154805419
2022/08/26,190653859
2022/08/27,192738422
2022/08/28,158893806
2022/08/29,196879313
2022/08/30,175334841
2022/08/31,204777865
2022/09/01,153036586
2022/09/02,368513059
2022/09/03,492940255
2022/09/04,1612441951
2022/09/05,1525176898
2022/09/06,1271665745
2022/09/07,1040179871
2022/09/08,1021227612
2022/09/09,1021566605
2022/09/10,1308309604
2022/09/11,450088690
2022/09/12,218393119
2022/09/13,280811083
2022/09/14,713935293
2022/09/15,28020792682
2022/09/16,72961679337
2022/09/17,100839617356
2022/09/18,103813939654
2022/09/19,105303464235
2022/09/20,104943129352
2022/09/21,99381391111
2022/09/22,98676486428
2022/09/23,59061092464
2022/09/24,167536747
2022/09/25,129319550
2022/09/26,151235177
2022/09/27,1114436503
2022/09/28,1149499665
2022/09/29,1132624634
2022/09/30,1118783145
2022/10/01,1156344303
2022/10/02,1177378057
2022/10/03,1751501442
2022/10/04,380866542
2022/10/05,444877918
2022/10/06,1215522085
2022/10/07,1561199936
2022/10/08,3188895742
2022/10/09,3936864838
2022/10/10,2505027798
2022/10/11,1446172882
2022/10/12,1356262882
2022/10/13,1919080391
2022/10/14,3005364831
2022/10/15,2605062078
2022/10/16,2884122280
2022/10/17,1736209196
2022/10/18,1232742484
2022/10/19,913881644
2022/10/20,985246833
2022/10/21,1161166310
2022/10/22,1220173517
2022/10/23,1096204954
2022/10/24,1077894893
2022/10/25,980608352
2022/10/26,1042044276
