Date,transactionvalue30varUSD
2019/09/16,7523
2019/09/17,9491
2019/09/18,12790
2019/09/19,12226
2019/09/20,12493
2019/09/21,12779
2019/09/22,13038
2019/09/23,12877
2019/09/24,17752
2019/09/25,18904
2019/09/26,19702
2019/09/27,19810
2019/09/28,19870
2019/09/29,20575
2019/09/30,20997
2019/10/01,19495
2019/10/02,20036
2019/10/03,21412
2019/10/04,22387
2019/10/05,23958
2019/10/06,25140
2019/10/07,25457
2019/10/08,25441
2019/10/09,25453
2019/10/10,25400
2019/10/11,25744
2019/10/12,26013
2019/10/13,27459
2019/10/14,27179
2019/10/15,27470
2019/10/16,27230
2019/10/17,26193
2019/10/18,22729
2019/10/19,23551
2019/10/20,23290
2019/10/21,23435
2019/10/22,23767
2019/10/23,23636
2019/10/24,16623
2019/10/25,14098
2019/10/26,12338
2019/10/27,11342
2019/10/28,16439
2019/10/29,16791
2019/10/30,14687
2019/10/31,14550
2019/11/01,14513
2019/11/02,14474
2019/11/03,14448
2019/11/04,13878
2019/11/05,14121
2019/11/06,14210
2019/11/07,14986
2019/11/08,14961
2019/11/09,15746
2019/11/10,16578
2019/11/11,16683
2019/11/12,16020
2019/11/13,15054
2019/11/14,15261
2019/11/15,15242
2019/11/16,15574
2019/11/17,16359
2019/11/18,15512
2019/11/19,15463
2019/11/20,15496
2019/11/21,15312
2019/11/22,16443
2019/11/23,16062
2019/11/24,16500
2019/11/25,15973
2019/11/26,16221
2019/11/27,10917
2019/11/28,10751
2019/11/29,10669
2019/11/30,10606
2019/12/01,11501
2019/12/02,11327
2019/12/03,11404
2019/12/04,10905
2019/12/05,9377
2019/12/06,9381
2019/12/07,9623
2019/12/08,10403
2019/12/09,10322
2019/12/10,10010
2019/12/11,10642
2019/12/12,10496
2019/12/13,10723
2019/12/14,11231
2019/12/15,11845
2019/12/16,11705
2019/12/17,12816
2019/12/18,14729
2019/12/19,18235
2019/12/20,18388
2019/12/21,18951
2019/12/22,16369
2019/12/23,16394
2019/12/24,16422
2019/12/25,14890
2019/12/26,15031
2019/12/27,14080
2019/12/28,13028
2019/12/29,13054
2019/12/30,13040
2019/12/31,13710
2020/01/01,14246
2020/01/02,14266
2020/01/03,14643
2020/01/04,14688
2020/01/05,14755
2020/01/06,14697
2020/01/07,14185
2020/01/08,14488
2020/01/09,14436
2020/01/10,14015
2020/01/11,13938
2020/01/12,13848
2020/01/13,13411
2020/01/14,14785
2020/01/15,15509
2020/01/16,14406
2020/01/17,12604
2020/01/18,9416
2020/01/19,9341
2020/01/20,8771
2020/01/21,8165
2020/01/22,8157
2020/01/23,7944
2020/01/24,8609
2020/01/25,9384
2020/01/26,9615
2020/01/27,9340
2020/01/28,9240
2020/01/29,9330
2020/01/30,8849
2020/01/31,9617
2020/02/01,9405
2020/02/02,9337
2020/02/03,9073
2020/02/04,9594
2020/02/05,10103
2020/02/06,15427
2020/02/07,21812
2020/02/08,21356
2020/02/09,20981
2020/02/10,21843
2020/02/11,20999
2020/02/12,27153
2020/02/13,30537
2020/02/14,31933
2020/02/15,34175
2020/02/16,35002
2020/02/17,42512
2020/02/18,44745
2020/02/19,43897
2020/02/20,44778
2020/02/21,42860
2020/02/22,41932
2020/02/23,41687
2020/02/24,36117
2020/02/25,32139
2020/02/26,33982
2020/02/27,33571
2020/02/28,31756
2020/02/29,31842
2020/03/01,31903
2020/03/02,30205
2020/03/03,27817
2020/03/04,26374
2020/03/05,26440
2020/03/06,25513
2020/03/07,26496
2020/03/08,25395
2020/03/09,26975
2020/03/10,25566
2020/03/11,25371
2020/03/12,69492
2020/03/13,76195
2020/03/14,76709
2020/03/15,77288
2020/03/16,78186
2020/03/17,79880
2020/03/18,81101
2020/03/19,81426
2020/03/20,81633
2020/03/21,87149
2020/03/22,91867
2020/03/23,91523
2020/03/24,91234
2020/03/25,93515
2020/03/26,96303
2020/03/27,97083
2020/03/28,97865
2020/03/29,102178
2020/03/30,104218
2020/03/31,105904
2020/04/01,107235
2020/04/02,107956
2020/04/03,108440
2020/04/04,111423
2020/04/05,114779
2020/04/06,114483
2020/04/07,114392
2020/04/08,108751
2020/04/09,108717
2020/04/10,108640
2020/04/11,45974
2020/04/12,27840
2020/04/13,26865
2020/04/14,26726
2020/04/15,19086
2020/04/16,19719
2020/04/17,19747
2020/04/18,18917
2020/04/19,17032
2020/04/20,17377
2020/04/21,17203
2020/04/22,17256
2020/04/23,13101
2020/04/24,17437
2020/04/25,17478
2020/04/26,17374
2020/04/27,17531
2020/04/28,17138
2020/04/29,18157
2020/04/30,21594
2020/05/01,20905
2020/05/02,21194
2020/05/03,21455
2020/05/04,20622
2020/05/05,19168
2020/05/06,19181
2020/05/07,20580
2020/05/08,20630
2020/05/09,20677
2020/05/10,21216
2020/05/11,19680
2020/05/12,18374
2020/05/13,18663
2020/05/14,17431
2020/05/15,16080
2020/05/16,17013
2020/05/17,17193
2020/05/18,17040
2020/05/19,16725
2020/05/20,16680
2020/05/21,16661
2020/05/22,16759
2020/05/23,16951
2020/05/24,14922
2020/05/25,14921
2020/05/26,14460
2020/05/27,14837
2020/05/28,14060
2020/05/29,13904
2020/05/30,12279
2020/05/31,12730
2020/06/01,12315
2020/06/02,18327
2020/06/03,18517
2020/06/04,18561
2020/06/05,18479
2020/06/06,18770
2020/06/07,19749
2020/06/08,19460
2020/06/09,17625
2020/06/10,17578
2020/06/11,18344
2020/06/12,17995
2020/06/13,19145
2020/06/14,19805
2020/06/15,20367
2020/06/16,19978
2020/06/17,19844
2020/06/18,19751
2020/06/19,19699
2020/06/20,21025
2020/06/21,21285
2020/06/22,21505
2020/06/23,20922
2020/06/24,27824
2020/06/25,47596
2020/06/26,47216
2020/06/27,47573
2020/06/28,48740
2020/06/29,48993
2020/06/30,48782
2020/07/01,48914
2020/07/02,42194
2020/07/03,42189
2020/07/04,43129
2020/07/05,44306
2020/07/06,42780
2020/07/07,41795
2020/07/08,43399
2020/07/09,43503
2020/07/10,43737
2020/07/11,44596
2020/07/12,45555
2020/07/13,43955
2020/07/14,44256
2020/07/15,43624
2020/07/16,43476
2020/07/17,43568
2020/07/18,44750
2020/07/19,45275
2020/07/20,43522
2020/07/21,42914
2020/07/22,43493
2020/07/23,59453
2020/07/24,55124
2020/07/25,36916
2020/07/26,41992
2020/07/27,60074
2020/07/28,61391
2020/07/29,62459
2020/07/30,66197
2020/07/31,69202
2020/08/01,71517
2020/08/02,77517
2020/08/03,78573
2020/08/04,79462
2020/08/05,78740
2020/08/06,77729
2020/08/07,78717
2020/08/08,78920
2020/08/09,78665
2020/08/10,73809
2020/08/11,67987
2020/08/12,75423
2020/08/13,83199
2020/08/14,98488
2020/08/15,93742
2020/08/16,86883
2020/08/17,76249
2020/08/18,66088
2020/08/19,58875
2020/08/20,52542
2020/08/21,48853
2020/08/22,48512
2020/08/23,53144
2020/08/24,50985
2020/08/25,50882
2020/08/26,47973
2020/08/27,48609
2020/08/28,49975
2020/08/29,49968
2020/08/30,52919
2020/08/31,81538
2020/09/01,158767
2020/09/02,228721
2020/09/03,279083
2020/09/04,310286
2020/09/05,337659
2020/09/06,341193
2020/09/07,322937
2020/09/08,305934
2020/09/09,302767
2020/09/10,307830
2020/09/11,310943
2020/09/12,311855
2020/09/13,311888
2020/09/14,309905
2020/09/15,295566
2020/09/16,292717
2020/09/17,287220
2020/09/18,290385
2020/09/19,285321
2020/09/20,279961
2020/09/21,259305
2020/09/22,227848
2020/09/23,217957
2020/09/24,213223
2020/09/25,209584
2020/09/26,206850
2020/09/27,215371
2020/09/28,211007
2020/09/29,212559
2020/09/30,213122
2020/10/01,181417
2020/10/02,151326
2020/10/03,145844
2020/10/04,145307
2020/10/05,129718
2020/10/06,131113
2020/10/07,131843
2020/10/08,134788
2020/10/09,135195
2020/10/10,127454
2020/10/11,128978
2020/10/12,124722
2020/10/13,120939
2020/10/14,103794
2020/10/15,104036
2020/10/16,94060
2020/10/17,92909
2020/10/18,64354
2020/10/19,64439
2020/10/20,64271
2020/10/21,53776
2020/10/22,55606
2020/10/23,51043
2020/10/24,52111
2020/10/25,55560
2020/10/26,57586
2020/10/27,57717
2020/10/28,59259
2020/10/29,57923
2020/10/30,56186
2020/10/31,51881
2020/11/01,53568
2020/11/02,53305
2020/11/03,50705
2020/11/04,52164
2020/11/05,60063
2020/11/06,72509
2020/11/07,79818
2020/11/08,81894
2020/11/09,81649
2020/11/10,79460
2020/11/11,81945
2020/11/12,95743
2020/11/13,97098
2020/11/14,96065
2020/11/15,98569
2020/11/16,89828
2020/11/17,91995
2020/11/18,103699
2020/11/19,100884
2020/11/20,106321
2020/11/21,128587
2020/11/22,136627
2020/11/23,161089
2020/11/24,198847
2020/11/25,199327
2020/11/26,224787
2020/11/27,225070
2020/11/28,221424
2020/11/29,224419
2020/11/30,213133
2020/12/01,206368
2020/12/02,203427
2020/12/03,197574
2020/12/04,194783
2020/12/05,200932
2020/12/06,208334
2020/12/07,208425
2020/12/08,191336
2020/12/09,188150
2020/12/10,181136
2020/12/11,180200
2020/12/12,189838
2020/12/13,201252
2020/12/14,195211
2020/12/15,180804
2020/12/16,176299
2020/12/17,201354
2020/12/18,199481
2020/12/19,198949
2020/12/20,204612
2020/12/21,201947
2020/12/22,201602
2020/12/23,185333
2020/12/24,148085
2020/12/25,154874
2020/12/26,133634
2020/12/27,142589
2020/12/28,149113
2020/12/29,175710
2020/12/30,191679
2020/12/31,185931
2021/01/01,185883
2021/01/02,185177
2021/01/03,393798
2021/01/04,1016709
2021/01/05,1150741
2021/01/06,1461929
2021/01/07,1795153
2021/01/08,2161352
2021/01/09,2171617
2021/01/10,2201455
2021/01/11,2469212
2021/01/12,2392993
2021/01/13,2333767
2021/01/14,2716038
2021/01/15,2670734
2021/01/16,2658326
2021/01/17,2601458
2021/01/18,2541852
2021/01/19,2671736
2021/01/20,2921724
2021/01/21,2870555
2021/01/22,2761578
2021/01/23,2638847
2021/01/24,2394999
2021/01/25,2184016
2021/01/26,2066067
2021/01/27,1956705
2021/01/28,1877989
2021/01/29,1827929
2021/01/30,1668984
2021/01/31,1475342
2021/02/01,1278795
2021/02/02,1323832
2021/02/03,1282454
2021/02/04,1407677
2021/02/05,1431358
2021/02/06,1409585
2021/02/07,1375161
2021/02/08,1348803
2021/02/09,1330279
2021/02/10,1283104
2021/02/11,1250926
2021/02/12,1230497
2021/02/13,1128939
2021/02/14,1153605
2021/02/15,1086730
2021/02/16,979681
2021/02/17,896548
2021/02/18,858034
2021/02/19,736841
2021/02/20,757317
2021/02/21,774913
2021/02/22,724565
2021/02/23,1205065
2021/02/24,1207645
2021/02/25,1209212
2021/02/26,1211126
2021/02/27,1256625
2021/02/28,1246631
2021/03/01,1218685
2021/03/02,1168565
2021/03/03,1148042
2021/03/04,1142342
2021/03/05,1149990
2021/03/06,1057000
2021/03/07,1304452
2021/03/08,1303170
2021/03/09,1287874
2021/03/10,1273384
2021/03/11,1272291
2021/03/12,1287771
2021/03/13,1325250
2021/03/14,1447102
2021/03/15,1405164
2021/03/16,1355760
2021/03/17,1357330
2021/03/18,1381143
2021/03/19,1446791
2021/03/20,1511954
2021/03/21,1577358
2021/03/22,1556287
2021/03/23,1576433
2021/03/24,1526193
2021/03/25,903604
2021/03/26,877331
2021/03/27,931058
2021/03/28,971909
2021/03/29,960084
2021/03/30,980197
2021/03/31,1002882
2021/04/01,1006108
2021/04/02,1170221
2021/04/03,1435061
2021/04/04,1427899
2021/04/05,1499053
2021/04/06,1155978
2021/04/07,1157235
2021/04/08,1151637
2021/04/09,1148743
2021/04/10,1146277
2021/04/11,1127183
2021/04/12,1114838
2021/04/13,1110326
2021/04/14,1283602
2021/04/15,1306703
2021/04/16,1444496
2021/04/17,1427069
2021/04/18,1968643
2021/04/19,1848479
2021/04/20,1764529
2021/04/21,1745192
2021/04/22,2008106
2021/04/23,2011909
2021/04/24,2072951
2021/04/25,2117673
2021/04/26,1946609
2021/04/27,1715680
2021/04/28,1727934
2021/04/29,1733533
2021/04/30,1747345
2021/05/01,1724133
2021/05/02,1756724
2021/05/03,2050811
2021/05/04,2882497
2021/05/05,3108361
2021/05/06,3127773
2021/05/07,3329300
2021/05/08,3340520
2021/05/09,3235343
2021/05/10,4228306
2021/05/11,4504345
2021/05/12,5323980
2021/05/13,6733654
2021/05/14,6829496
2021/05/15,6722782
2021/05/16,6709978
2021/05/17,6815610
2021/05/18,6763006
2021/05/19,11278867
2021/05/20,12245321
2021/05/21,12130364
2021/05/22,12152990
2021/05/23,12335452
2021/05/24,11774077
2021/05/25,10866068
2021/05/26,10359770
2021/05/27,9966149
2021/05/28,9729750
2021/05/29,9578964
2021/05/30,9806266
2021/05/31,9913018
2021/06/01,9077938
2021/06/02,9553734
2021/06/03,9853447
2021/06/04,10199236
2021/06/05,10854536
2021/06/06,12015176
2021/06/07,12493820
2021/06/08,12289158
2021/06/09,12013232
2021/06/10,12480488
2021/06/11,12491917
2021/06/12,12164955
2021/06/13,12915345
2021/06/14,13077554
2021/06/15,13447231
2021/06/16,13167883
2021/06/17,13366290
2021/06/18,8124599
2021/06/19,6401929
2021/06/20,6054610
2021/06/21,6000579
2021/06/22,5171399
2021/06/23,4260541
2021/06/24,3484585
2021/06/25,2980862
2021/06/26,2557724
2021/06/27,2417443
2021/06/28,2334758
2021/06/29,2332762
2021/06/30,2360098
2021/07/01,2185033
2021/07/02,2167627
2021/07/03,2324607
2021/07/04,2417231
2021/07/05,2455418
2021/07/06,2407508
2021/07/07,2405019
2021/07/08,2007117
2021/07/09,1736469
2021/07/10,1795424
2021/07/11,2004798
2021/07/12,1990004
2021/07/13,1932277
2021/07/14,1905311
2021/07/15,1928622
2021/07/16,1822966
2021/07/17,1939616
2021/07/18,1983735
2021/07/19,1937845
2021/07/20,1927791
2021/07/21,1661732
2021/07/22,1084496
2021/07/23,1086793
2021/07/24,1110051
2021/07/25,1149000
2021/07/26,1261151
2021/07/27,1236122
2021/07/28,1235977
2021/07/29,1226885
2021/07/30,1238610
2021/07/31,1149296
2021/08/01,1072490
2021/08/02,993895
2021/08/03,973650
2021/08/04,1047603
2021/08/05,1163353
2021/08/06,1264410
2021/08/07,1190263
2021/08/08,1186426
2021/08/09,1506115
2021/08/10,1365149
2021/08/11,1368413
2021/08/12,1379030
2021/08/13,1441068
2021/08/14,1409364
2021/08/15,1406054
2021/08/16,1436944
2021/08/17,1273878
2021/08/18,1272839
2021/08/19,1224693
2021/08/20,1297621
2021/08/21,1313190
2021/08/22,1295090
2021/08/23,1248489
2021/08/24,1197471
2021/08/25,1244087
2021/08/26,1215245
2021/08/27,1163207
2021/08/28,1162579
2021/08/29,1151043
2021/08/30,1141671
2021/08/31,1330455
2021/09/01,1501782
2021/09/02,2013244
2021/09/03,2219351
2021/09/04,2228067
2021/09/05,2300900
2021/09/06,2288363
2021/09/07,2677724
2021/09/08,2729087
2021/09/09,2773515
2021/09/10,2722191
2021/09/11,2674232
2021/09/12,2871222
2021/09/13,2800978
2021/09/14,2765770
2021/09/15,2892707
2021/09/16,2917527
2021/09/17,2924061
2021/09/18,2936677
2021/09/19,3151300
2021/09/20,3004807
2021/09/21,2783042
2021/09/22,2779790
2021/09/23,2732824
2021/09/24,3097068
2021/09/25,3389731
2021/09/26,3773709
2021/09/27,3699018
2021/09/28,3730680
2021/09/29,3919602
2021/09/30,3961945
2021/10/01,3843592
2021/10/02,3549362
2021/10/03,3540962
2021/10/04,3545618
2021/10/05,3511363
2021/10/06,3515826
2021/10/07,3051264
2021/10/08,2934865
2021/10/09,3069088
2021/10/10,3147426
2021/10/11,3156784
2021/10/12,3055460
2021/10/13,3062530
2021/10/14,4040607
2021/10/15,4077523
2021/10/16,4061824
2021/10/17,4035015
2021/10/18,4000244
2021/10/19,3836310
2021/10/20,3759194
2021/10/21,4199755
2021/10/22,4273906
2021/10/23,4351336
2021/10/24,4076414
2021/10/25,3830372
2021/10/26,3282688
2021/10/27,3518347
2021/10/28,3460048
2021/10/29,3694118
2021/10/30,3668905
2021/10/31,3730611
2021/11/01,3609957
2021/11/02,3444683
2021/11/03,3886045
2021/11/04,3888491
2021/11/05,3895543
2021/11/06,3977458
2021/11/07,4212734
2021/11/08,3916223
2021/11/09,3699546
2021/11/10,3597234
2021/11/11,3508324
2021/11/12,3522842
2021/11/13,2907484
2021/11/14,2850288
2021/11/15,4693441
2021/11/16,4741567
2021/11/17,4740031
2021/11/18,4724433
2021/11/19,4725993
2021/11/20,4446154
2021/11/21,4423579
2021/11/22,4271607
2021/11/23,3910831
2021/11/24,3846524
2021/11/25,3814819
2021/11/26,3902040
2021/11/27,4055087
2021/11/28,4088732
2021/11/29,3929273
2021/11/30,4140719
2021/12/01,4515722
2021/12/02,4524282
2021/12/03,4359479
2021/12/04,4957400
2021/12/05,5052984
2021/12/06,5309704
2021/12/07,4874134
2021/12/08,4878799
2021/12/09,4880154
2021/12/10,4873525
2021/12/11,5135981
2021/12/12,5806797
2021/12/13,5614953
2021/12/14,5364088
2021/12/15,3981002
2021/12/16,3924384
2021/12/17,3968616
2021/12/18,4187273
2021/12/19,4658993
2021/12/20,4694521
2021/12/21,4752999
2021/12/22,4837213
2021/12/23,4869131
2021/12/24,4961388
2021/12/25,5100600
2021/12/26,5308318
2021/12/27,5136526
2021/12/28,4916347
2021/12/29,4969692
2021/12/30,4975757
2021/12/31,4506805
2022/01/01,4692142
2022/01/02,4754029
2022/01/03,3950539
2022/01/04,3942740
2022/01/05,3120188
2022/01/06,3040849
2022/01/07,3085683
2022/01/08,3109701
2022/01/09,3205385
2022/01/10,3185252
2022/01/11,2986081
2022/01/12,2698207
2022/01/13,2550836
2022/01/14,2542485
2022/01/15,2571022
2022/01/16,2684249
2022/01/17,2689193
2022/01/18,2581387
2022/01/19,2608921
2022/01/20,2608603
2022/01/21,3400331
2022/01/22,3601708
2022/01/23,3596914
2022/01/24,3683094
2022/01/25,3458025
2022/01/26,3474383
2022/01/27,3452348
2022/01/28,3456074
2022/01/29,2815337
2022/01/30,2753091
2022/01/31,2673641
2022/02/01,2498013
2022/02/02,2492913
2022/02/03,2511072
2022/02/04,2445561
2022/02/05,2319736
2022/02/06,2365730
2022/02/07,2355137
2022/02/08,2234407
2022/02/09,2235144
2022/02/10,2433799
2022/02/11,2446738
2022/02/12,2547050
2022/02/13,2736102
2022/02/14,2633227
2022/02/15,2497964
2022/02/16,2535431
2022/02/17,2520378
2022/02/18,2539729
2022/02/19,2820238
2022/02/20,2105790
2022/02/21,1798346
2022/02/22,1821474
2022/02/23,1592268
2022/02/24,2058725
2022/02/25,1972397
2022/02/26,1995413
2022/02/27,2061484
2022/02/28,2051035
2022/03/01,2079968
2022/03/02,2073440
2022/03/03,2070726
2022/03/04,2064667
2022/03/05,2067391
2022/03/06,2226505
2022/03/07,2203133
2022/03/08,2102438
2022/03/09,2053197
2022/03/10,2025578
2022/03/11,2043890
2022/03/12,1763217
2022/03/13,1706279
2022/03/14,1726929
2022/03/15,1854464
2022/03/16,1849436
2022/03/17,1807183
2022/03/18,1832967
2022/03/19,1821070
2022/03/20,1919010
2022/03/21,1836558
2022/03/22,1856675
2022/03/23,1855675
2022/03/24,1907488
2022/03/25,1994940
2022/03/26,1473496
2022/03/27,1456295
2022/03/28,1509661
2022/03/29,1690550
2022/03/30,1829225
2022/03/31,1853602
2022/04/01,1984524
2022/04/02,1990924
2022/04/03,2006251
2022/04/04,1931443
2022/04/05,1781616
2022/04/06,1845106
2022/04/07,1877114
2022/04/08,1850432
2022/04/09,1916861
2022/04/10,2006176
2022/04/11,1888883
2022/04/12,1724875
2022/04/13,1652353
2022/04/14,1594953
2022/04/15,1598239
2022/04/16,1628702
2022/04/17,1676941
2022/04/18,1679109
2022/04/19,1499680
2022/04/20,1625155
2022/04/21,1599369
2022/04/22,1593249
2022/04/23,1752749
2022/04/24,1838348
2022/04/25,1715048
2022/04/26,1611163
2022/04/27,1584928
2022/04/28,1441862
2022/04/29,1479323
2022/04/30,1472428
2022/05/01,1358698
2022/05/02,1520279
2022/05/03,1741463
2022/05/04,1756221
2022/05/05,1752513
2022/05/06,1711740
2022/05/07,1731958
2022/05/08,1754483
2022/05/09,2125861
2022/05/10,2209341
2022/05/11,3111563
2022/05/12,4928727
2022/05/13,5039622
2022/05/14,5157213
2022/05/15,5334253
2022/05/16,5349096
2022/05/17,5291192
2022/05/18,5297020
2022/05/19,5306368
2022/05/20,5255114
2022/05/21,5584813
2022/05/22,5823799
2022/05/23,5544353
2022/05/24,5402461
2022/05/25,5661528
2022/05/26,5684757
2022/05/27,5647936
2022/05/28,5958822
2022/05/29,6194062
2022/05/30,6112810
2022/05/31,6128434
2022/06/01,6058724
2022/06/02,5886700
2022/06/03,5990460
2022/06/04,6294241
2022/06/05,6545797
2022/06/06,6555057
2022/06/07,6542069
2022/06/08,6152214
2022/06/09,5883305
2022/06/10,4610587
2022/06/11,2218411
2022/06/12,1763751
2022/06/13,2716160
2022/06/14,2884767
2022/06/15,2660071
2022/06/16,2665150
2022/06/17,2665143
2022/06/18,2660894
2022/06/19,2650211
2022/06/20,2546367
2022/06/21,2498391
2022/06/22,2524646
2022/06/23,2541213
2022/06/24,2502168
2022/06/25,2436423
2022/06/26,2454079
2022/06/27,2389060
2022/06/28,2327335
2022/06/29,2336587
2022/06/30,2333584
2022/07/01,2356715
2022/07/02,2498764
2022/07/03,2683867
2022/07/04,2625485
2022/07/05,2589963
2022/07/06,2640456
2022/07/07,2645518
2022/07/08,2663465
2022/07/09,2810405
2022/07/10,2849546
2022/07/11,2718567
2022/07/12,2698573
2022/07/13,1439904
2022/07/14,1003251
2022/07/15,735386
2022/07/16,657670
2022/07/17,632507
2022/07/18,633783
2022/07/19,936276
2022/07/20,935178
2022/07/21,1415136
2022/07/22,1420718
2022/07/23,1466736
2022/07/24,1516434
2022/07/25,1506183
2022/07/26,1498663
2022/07/27,1506233
2022/07/28,1547779
2022/07/29,1494076
2022/07/30,1501867
2022/07/31,1546927
2022/08/01,1501402
2022/08/02,1419045
2022/08/03,1426754
2022/08/04,1441440
2022/08/05,1434887
2022/08/06,1398136
2022/08/07,1408949
2022/08/08,1346480
2022/08/09,1307485
2022/08/10,1364097
2022/08/11,1382269
2022/08/12,1382170
2022/08/13,1374620
2022/08/14,1374241
2022/08/15,1366214
2022/08/16,1336972
2022/08/17,1474371
2022/08/18,1210276
2022/08/19,1230954
2022/08/20,763928
2022/08/21,797529
2022/08/22,768139
2022/08/23,726518
2022/08/24,724089
2022/08/25,709115
2022/08/26,702720
2022/08/27,657178
2022/08/28,628975
2022/08/29,633032
2022/08/30,596834
2022/08/31,603257
2022/09/01,607656
2022/09/02,669587
2022/09/03,677218
2022/09/04,760179
2022/09/05,735935
2022/09/06,1063570
2022/09/07,1074271
2022/09/08,1077999
2022/09/09,1046258
2022/09/10,1066378
2022/09/11,1101271
2022/09/12,1226420
2022/09/13,1818016
2022/09/14,3977895
2022/09/15,4672587
2022/09/16,4666630
2022/09/17,4740439
2022/09/18,4804827
2022/09/19,4733555
2022/09/20,4602857
2022/09/21,4526366
2022/09/22,4465013
2022/09/23,4425590
2022/09/24,4532956
2022/09/25,4663856
2022/09/26,4640053
2022/09/27,4614673
2022/09/28,4677635
2022/09/29,4672208
2022/09/30,4696674
2022/10/01,4850202
2022/10/02,5006588
2022/10/03,4967901
2022/10/04,4900323
2022/10/05,4979931
2022/10/06,4805198
2022/10/07,4859679
2022/10/08,4998062
2022/10/09,5167969
2022/10/10,5218851
2022/10/11,5220934
2022/10/12,5174408
2022/10/13,4514284
2022/10/14,2050690
2022/10/15,1013023
2022/10/16,757088
2022/10/17,754994
2022/10/18,755626
2022/10/19,613727
2022/10/20,572138
2022/10/21,490298
2022/10/22,430981
2022/10/23,383415
2022/10/24,395000
2022/10/25,523391
2022/10/26,729706
2022/10/27,772895
2022/10/28,793375
2022/10/29,721804
2022/10/30,708268
2022/10/31,716330
2022/11/01,690320
2022/11/02,752889
2022/11/03,753921
2022/11/04,788413
2022/11/05,788779
2022/11/06,786305
2022/11/07,853292
2022/11/08,1529819
2022/11/09,2279459
2022/11/10,2654206
2022/11/11,2637442
2022/11/12,2641428
2022/11/13,2630085
2022/11/14,2505013
2022/11/15,2375128
2022/11/16,2307329
2022/11/17,2260911
2022/11/18,2197493
2022/11/19,2159324
2022/11/20,2183176
2022/11/21,2138347
2022/11/22,1998407
2022/11/23,2010102
2022/11/24,2074885
2022/11/25,2098355
2022/11/26,2199929
2022/11/27,2295085
2022/11/28,2307539
2022/11/29,2285755
