Date,fee_to_reward90smaUSD
2019/06/24,3.81
2019/06/25,3.827
2019/06/26,3.846
2019/06/27,3.865
2019/06/28,3.891
2019/06/29,3.899
2019/06/30,3.898
2019/07/01,3.914
2019/07/02,3.909
2019/07/03,3.903
2019/07/04,3.902
2019/07/05,3.915
2019/07/06,3.922
2019/07/07,3.911
2019/07/08,3.921
2019/07/09,3.906
2019/07/10,3.819
2019/07/11,3.772
2019/07/12,3.723
2019/07/13,3.672
2019/07/14,3.614
2019/07/15,3.546
2019/07/16,3.506
2019/07/17,3.436
2019/07/18,3.397
2019/07/19,3.419
2019/07/20,3.418
2019/07/21,3.412
2019/07/22,3.407
2019/07/23,3.405
2019/07/24,3.435
2019/07/25,3.459
2019/07/26,3.466
2019/07/27,3.47
2019/07/28,3.467
2019/07/29,3.469
2019/07/30,3.471
2019/07/31,3.472
2019/08/01,3.496
2019/08/02,3.509
2019/08/03,3.527
2019/08/04,3.517
2019/08/05,3.509
2019/08/06,3.51
2019/08/07,3.508
2019/08/08,3.506
2019/08/09,3.51
2019/08/10,3.506
2019/08/11,3.494
2019/08/12,3.483
2019/08/13,3.459
2019/08/14,3.424
2019/08/15,3.407
2019/08/16,3.394
2019/08/17,3.379
2019/08/18,3.359
2019/08/19,3.358
2019/08/20,3.346
2019/08/21,3.346
2019/08/22,3.339
2019/08/23,3.339
2019/08/24,3.343
2019/08/25,3.335
2019/08/26,3.337
2019/08/27,3.328
2019/08/28,3.314
2019/08/29,3.306
2019/08/30,3.299
2019/08/31,3.301
2019/09/01,3.294
2019/09/02,3.296
2019/09/03,3.299
2019/09/04,3.303
2019/09/05,3.318
2019/09/06,3.319
2019/09/07,3.343
2019/09/08,3.342
2019/09/09,3.359
2019/09/10,3.398
2019/09/11,3.434
2019/09/12,3.466
2019/09/13,3.484
2019/09/14,3.525
2019/09/15,3.544
2019/09/16,3.582
2019/09/17,3.628
2019/09/18,3.664
2019/09/19,3.738
2019/09/20,3.814
2019/09/21,3.868
2019/09/22,3.899
2019/09/23,3.94
2019/09/24,3.997
2019/09/25,4.052
2019/09/26,4.084
2019/09/27,4.139
2019/09/28,4.192
2019/09/29,4.217
2019/09/30,4.248
2019/10/01,4.255
2019/10/02,4.263
2019/10/03,4.272
2019/10/04,4.275
2019/10/05,4.285
2019/10/06,4.275
2019/10/07,4.276
2019/10/08,4.283
2019/10/09,4.272
2019/10/10,4.278
2019/10/11,4.29
2019/10/12,4.292
2019/10/13,4.283
2019/10/14,4.242
2019/10/15,4.222
2019/10/16,4.229
2019/10/17,4.217
2019/10/18,4.231
2019/10/19,4.242
2019/10/20,4.251
2019/10/21,4.261
2019/10/22,4.248
2019/10/23,4.241
2019/10/24,4.256
2019/10/25,4.274
2019/10/26,4.297
2019/10/27,4.306
2019/10/28,4.319
2019/10/29,4.331
2019/10/30,4.322
2019/10/31,4.327
2019/11/01,4.323
2019/11/02,4.333
2019/11/03,4.338
2019/11/04,4.345
2019/11/05,4.357
2019/11/06,4.363
2019/11/07,4.383
2019/11/08,4.398
2019/11/09,4.409
2019/11/10,4.413
2019/11/11,4.428
2019/11/12,4.436
2019/11/13,4.438
2019/11/14,4.448
2019/11/15,4.465
2019/11/16,4.474
2019/11/17,4.471
2019/11/18,4.476
2019/11/19,4.477
2019/11/20,4.48
2019/11/21,4.502
2019/11/22,4.558
2019/11/23,4.554
2019/11/24,4.541
2019/11/25,4.578
2019/11/26,4.599
2019/11/27,4.608
2019/11/28,4.618
2019/11/29,4.625
2019/11/30,4.626
2019/12/01,4.627
2019/12/02,4.628
2019/12/03,4.625
2019/12/04,4.618
2019/12/05,4.6
2019/12/06,4.582
2019/12/07,4.554
2019/12/08,4.516
2019/12/09,4.481
2019/12/10,4.451
2019/12/11,4.416
2019/12/12,4.386
2019/12/13,4.352
2019/12/14,4.313
2019/12/15,4.273
2019/12/16,4.229
2019/12/17,4.197
2019/12/18,4.144
2019/12/19,4.082
2019/12/20,4.041
2019/12/21,4.008
2019/12/22,3.946
2019/12/23,3.88
2019/12/24,3.807
2019/12/25,3.753
2019/12/26,3.699
2019/12/27,3.645
2019/12/28,3.592
2019/12/29,3.546
2019/12/30,3.543
2019/12/31,3.541
2020/01/01,3.522
2020/01/02,3.511
2020/01/03,3.505
2020/01/04,3.496
2020/01/05,3.483
2020/01/06,3.474
2020/01/07,3.458
2020/01/08,3.453
2020/01/09,3.444
2020/01/10,3.444
2020/01/11,3.439
2020/01/12,3.427
2020/01/13,3.419
2020/01/14,3.417
2020/01/15,3.415
2020/01/16,3.405
2020/01/17,3.402
2020/01/18,3.394
2020/01/19,3.382
2020/01/20,3.365
2020/01/21,3.337
2020/01/22,3.316
2020/01/23,3.291
2020/01/24,3.267
2020/01/25,3.247
2020/01/26,3.221
2020/01/27,3.196
2020/01/28,3.172
2020/01/29,3.151
2020/01/30,3.137
2020/01/31,3.13
2020/02/01,3.119
2020/02/02,3.102
2020/02/03,3.087
2020/02/04,3.077
2020/02/05,3.06
2020/02/06,3.056
2020/02/07,3.06
2020/02/08,3.057
2020/02/09,3.044
2020/02/10,3.035
2020/02/11,3.027
2020/02/12,3.031
2020/02/13,3.033
2020/02/14,3.041
2020/02/15,3.046
2020/02/16,3.046
2020/02/17,3.04
2020/02/18,3.033
2020/02/19,3.012
2020/02/20,2.963
2020/02/21,2.955
2020/02/22,2.944
2020/02/23,2.897
2020/02/24,2.869
2020/02/25,2.856
2020/02/26,2.856
2020/02/27,2.853
2020/02/28,2.852
2020/02/29,2.834
2020/03/01,2.817
2020/03/02,2.806
2020/03/03,2.792
2020/03/04,2.784
2020/03/05,2.785
2020/03/06,2.788
2020/03/07,2.792
2020/03/08,2.799
2020/03/09,2.816
2020/03/10,2.815
2020/03/11,2.82
2020/03/12,3.031
2020/03/13,3.216
2020/03/14,3.226
2020/03/15,3.22
2020/03/16,3.256
2020/03/17,3.259
2020/03/18,3.262
2020/03/19,3.28
2020/03/20,3.299
2020/03/21,3.305
2020/03/22,3.3
2020/03/23,3.306
2020/03/24,3.313
2020/03/25,3.317
2020/03/26,3.321
2020/03/27,3.328
2020/03/28,3.329
2020/03/29,3.321
2020/03/30,3.32
2020/03/31,3.328
2020/04/01,3.337
2020/04/02,3.35
2020/04/03,3.366
2020/04/04,3.373
2020/04/05,3.373
2020/04/06,3.393
2020/04/07,3.404
2020/04/08,3.416
2020/04/09,3.423
2020/04/10,3.438
2020/04/11,3.446
2020/04/12,3.448
2020/04/13,3.452
2020/04/14,3.461
2020/04/15,3.472
2020/04/16,3.495
2020/04/17,3.509
2020/04/18,3.527
2020/04/19,3.543
2020/04/20,3.572
2020/04/21,3.601
2020/04/22,3.63
2020/04/23,3.662
2020/04/24,3.697
2020/04/25,3.725
2020/04/26,3.754
2020/04/27,3.783
2020/04/28,3.807
2020/04/29,3.853
2020/04/30,3.919
2020/05/01,3.949
2020/05/02,3.967
2020/05/03,3.988
2020/05/04,4.015
2020/05/05,4.04
2020/05/06,4.075
2020/05/07,4.122
2020/05/08,4.175
2020/05/09,4.217
2020/05/10,4.3
2020/05/11,4.36
2020/05/12,4.42
2020/05/13,4.506
2020/05/14,4.616
2020/05/15,4.697
2020/05/16,4.756
2020/05/17,4.824
2020/05/18,4.927
2020/05/19,5.015
2020/05/20,5.117
2020/05/21,5.27
2020/05/22,5.381
2020/05/23,5.441
2020/05/24,5.524
2020/05/25,5.632
2020/05/26,5.729
2020/05/27,5.845
2020/05/28,5.964
2020/05/29,6.073
2020/05/30,6.177
2020/05/31,6.26
2020/06/01,6.357
2020/06/02,6.468
2020/06/03,6.549
2020/06/04,6.64
2020/06/05,6.737
2020/06/06,6.835
2020/06/07,6.933
2020/06/08,7.05
2020/06/09,7.154
2020/06/10,7.067
2020/06/11,7.006
2020/06/12,7.101
2020/06/13,7.173
2020/06/14,7.172
2020/06/15,7.279
2020/06/16,7.388
2020/06/17,7.488
2020/06/18,7.586
2020/06/19,7.71
2020/06/20,7.806
2020/06/21,7.897
2020/06/22,8.037
2020/06/23,8.198
2020/06/24,8.364
2020/06/25,8.515
2020/06/26,8.659
2020/06/27,8.799
2020/06/28,8.924
2020/06/29,9.064
2020/06/30,9.247
2020/07/01,9.41
2020/07/02,9.561
2020/07/03,9.725
2020/07/04,9.851
2020/07/05,9.948
2020/07/06,10.081
2020/07/07,10.221
2020/07/08,10.402
2020/07/09,10.565
2020/07/10,10.704
2020/07/11,10.827
2020/07/12,10.931
2020/07/13,11.108
2020/07/14,11.261
2020/07/15,11.428
2020/07/16,11.621
2020/07/17,11.817
2020/07/18,11.999
2020/07/19,12.19
2020/07/20,12.425
2020/07/21,12.67
2020/07/22,12.909
2020/07/23,13.176
2020/07/24,13.44
2020/07/25,13.723
2020/07/26,13.973
2020/07/27,14.291
2020/07/28,14.519
2020/07/29,14.735
2020/07/30,14.979
2020/07/31,15.256
2020/08/01,15.485
2020/08/02,15.736
2020/08/03,15.966
2020/08/04,16.152
2020/08/05,16.311
2020/08/06,16.487
2020/08/07,16.726
2020/08/08,16.901
2020/08/09,17.133
2020/08/10,17.446
2020/08/11,17.76
2020/08/12,18.194
2020/08/13,18.681
2020/08/14,19.14
2020/08/15,19.459
2020/08/16,19.711
2020/08/17,19.997
2020/08/18,20.304
2020/08/19,20.581
2020/08/20,20.871
2020/08/21,21.28
2020/08/22,21.555
2020/08/23,21.753
2020/08/24,21.987
2020/08/25,22.227
2020/08/26,22.431
2020/08/27,22.664
2020/08/28,22.892
2020/08/29,23.165
2020/08/30,23.6
2020/08/31,24.06
2020/09/01,24.692
2020/09/02,25.332
2020/09/03,25.923
2020/09/04,26.357
2020/09/05,26.816
2020/09/06,27.106
2020/09/07,27.373
2020/09/08,27.602
2020/09/09,27.867
2020/09/10,28.247
2020/09/11,28.615
2020/09/12,28.916
2020/09/13,29.178
2020/09/14,29.565
2020/09/15,29.927
2020/09/16,30.258
2020/09/17,30.861
2020/09/18,31.393
2020/09/19,31.774
2020/09/20,32.035
2020/09/21,32.33
2020/09/22,32.607
2020/09/23,32.858
2020/09/24,33.084
2020/09/25,33.3
2020/09/26,33.476
2020/09/27,33.637
2020/09/28,33.838
2020/09/29,34.103
2020/09/30,34.331
2020/10/01,34.505
2020/10/02,34.704
2020/10/03,34.86
2020/10/04,35.003
2020/10/05,35.162
2020/10/06,35.325
2020/10/07,35.452
2020/10/08,35.6
2020/10/09,35.758
2020/10/10,35.876
2020/10/11,35.878
2020/10/12,35.984
2020/10/13,36.067
2020/10/14,36.136
2020/10/15,36.202
2020/10/16,36.252
2020/10/17,36.182
2020/10/18,36.073
2020/10/19,36.014
2020/10/20,35.974
2020/10/21,35.961
2020/10/22,35.93
2020/10/23,35.851
2020/10/24,35.703
2020/10/25,35.495
2020/10/26,35.437
2020/10/27,35.328
2020/10/28,35.294
2020/10/29,35.253
2020/10/30,35.24
2020/10/31,35.117
2020/11/01,34.988
2020/11/02,34.989
2020/11/03,34.954
2020/11/04,34.873
2020/11/05,34.783
2020/11/06,34.752
2020/11/07,34.672
2020/11/08,34.401
2020/11/09,34.158
2020/11/10,33.802
2020/11/11,33.42
2020/11/12,33.1
2020/11/13,32.917
2020/11/14,32.684
2020/11/15,32.434
2020/11/16,32.201
2020/11/17,32.058
2020/11/18,31.96
2020/11/19,31.687
2020/11/20,31.585
2020/11/21,31.521
2020/11/22,31.42
2020/11/23,31.339
2020/11/24,31.335
2020/11/25,31.234
2020/11/26,31.281
2020/11/27,31.096
2020/11/28,30.679
2020/11/29,30.208
2020/11/30,29.767
2020/12/01,29.328
2020/12/02,28.813
2020/12/03,28.454
2020/12/04,28.081
2020/12/05,27.81
2020/12/06,27.568
2020/12/07,27.4
2020/12/08,27.249
2020/12/09,27.008
2020/12/10,26.778
2020/12/11,26.653
2020/12/12,26.424
2020/12/13,26.087
2020/12/14,25.834
2020/12/15,25.694
2020/12/16,25.261
2020/12/17,25.053
2020/12/18,24.844
2020/12/19,24.67
2020/12/20,24.388
2020/12/21,24.224
2020/12/22,24.079
2020/12/23,24.07
2020/12/24,24.025
2020/12/25,24.04
2020/12/26,23.99
2020/12/27,23.934
2020/12/28,23.859
2020/12/29,23.82
2020/12/30,23.87
2020/12/31,23.899
2021/01/01,23.89
2021/01/02,23.937
2021/01/03,24.069
2021/01/04,24.274
2021/01/05,24.406
2021/01/06,24.528
2021/01/07,24.673
2021/01/08,24.873
2021/01/09,25.023
2021/01/10,25.078
2021/01/11,25.341
2021/01/12,25.386
2021/01/13,25.38
2021/01/14,25.448
2021/01/15,25.628
2021/01/16,25.783
2021/01/17,25.829
2021/01/18,25.892
2021/01/19,25.975
2021/01/20,26.04
2021/01/21,26.21
2021/01/22,26.493
2021/01/23,26.674
2021/01/24,26.77
2021/01/25,26.977
2021/01/26,27.064
2021/01/27,27.165
2021/01/28,27.271
2021/01/29,27.55
2021/01/30,27.798
2021/01/31,27.989
2021/02/01,28.276
2021/02/02,28.624
2021/02/03,28.932
2021/02/04,29.274
2021/02/05,29.644
2021/02/06,30.028
2021/02/07,30.325
2021/02/08,30.649
2021/02/09,31.021
2021/02/10,31.363
2021/02/11,31.642
2021/02/12,32.014
2021/02/13,32.4
2021/02/14,32.673
2021/02/15,32.881
2021/02/16,33.08
2021/02/17,33.379
2021/02/18,33.638
2021/02/19,33.91
2021/02/20,34.199
2021/02/21,34.368
2021/02/22,34.614
2021/02/23,35.037
2021/02/24,35.191
2021/02/25,35.51
2021/02/26,35.873
2021/02/27,36.18
2021/02/28,36.302
2021/03/01,36.406
2021/03/02,36.644
2021/03/03,36.881
2021/03/04,37.062
2021/03/05,37.361
2021/03/06,37.577
2021/03/07,37.816
2021/03/08,38.01
2021/03/09,38.207
2021/03/10,38.421
2021/03/11,38.612
2021/03/12,38.945
2021/03/13,39.258
2021/03/14,39.479
2021/03/15,39.693
2021/03/16,39.908
2021/03/17,40.011
2021/03/18,40.246
2021/03/19,40.489
2021/03/20,40.756
2021/03/21,40.908
2021/03/22,41.162
2021/03/23,41.288
2021/03/24,41.484
2021/03/25,41.676
2021/03/26,41.875
2021/03/27,41.951
2021/03/28,42.001
2021/03/29,42.112
2021/03/30,42.212
2021/03/31,42.408
2021/04/01,42.684
2021/04/02,42.865
2021/04/03,42.885
2021/04/04,42.72
2021/04/05,42.742
2021/04/06,42.801
2021/04/07,42.847
2021/04/08,42.828
2021/04/09,42.896
2021/04/10,42.94
2021/04/11,42.731
2021/04/12,42.789
2021/04/13,42.918
2021/04/14,43.05
2021/04/15,43.093
2021/04/16,43.297
2021/04/17,43.511
2021/04/18,43.715
2021/04/19,43.885
2021/04/20,44.186
2021/04/21,44.319
2021/04/22,44.406
2021/04/23,44.549
2021/04/24,44.555
2021/04/25,44.447
2021/04/26,44.416
2021/04/27,44.369
2021/04/28,44.36
2021/04/29,44.246
2021/04/30,44.137
2021/05/01,43.963
2021/05/02,43.705
2021/05/03,43.499
2021/05/04,43.308
2021/05/05,43.014
2021/05/06,42.733
2021/05/07,42.54
2021/05/08,42.531
2021/05/09,42.474
2021/05/10,42.509
2021/05/11,42.637
2021/05/12,42.806
2021/05/13,42.842
2021/05/14,42.796
2021/05/15,42.729
2021/05/16,42.584
2021/05/17,42.475
2021/05/18,42.351
2021/05/19,42.432
2021/05/20,42.353
2021/05/21,42.209
2021/05/22,42.024
2021/05/23,41.872
2021/05/24,41.516
2021/05/25,41.24
2021/05/26,40.99
2021/05/27,40.712
2021/05/28,40.509
2021/05/29,40.277
2021/05/30,40.026
2021/05/31,39.782
2021/06/01,39.517
2021/06/02,39.29
2021/06/03,39.017
2021/06/04,38.803
2021/06/05,38.476
2021/06/06,38.12
2021/06/07,37.788
2021/06/08,37.505
2021/06/09,37.199
2021/06/10,36.809
2021/06/11,36.444
2021/06/12,36.078
2021/06/13,35.626
2021/06/14,35.21
2021/06/15,34.789
2021/06/16,34.382
2021/06/17,34.011
2021/06/18,33.674
2021/06/19,33.307
2021/06/20,32.875
2021/06/21,32.601
2021/06/22,32.368
2021/06/23,31.97
2021/06/24,31.615
2021/06/25,31.339
2021/06/26,31.001
2021/06/27,30.638
2021/06/28,30.271
2021/06/29,29.847
2021/06/30,29.458
2021/07/01,29.059
2021/07/02,28.687
2021/07/03,28.369
2021/07/04,27.978
2021/07/05,27.596
2021/07/06,27.363
2021/07/07,27.152
2021/07/08,26.935
2021/07/09,26.715
2021/07/10,26.476
2021/07/11,26.161
2021/07/12,25.909
2021/07/13,25.632
2021/07/14,25.492
2021/07/15,25.207
2021/07/16,24.95
2021/07/17,24.611
2021/07/18,24.225
2021/07/19,23.759
2021/07/20,23.405
2021/07/21,23.043
2021/07/22,22.755
2021/07/23,22.593
2021/07/24,22.439
2021/07/25,22.261
2021/07/26,22.169
2021/07/27,22.027
2021/07/28,21.917
2021/07/29,21.819
2021/07/30,21.771
2021/07/31,21.751
2021/08/01,21.655
2021/08/02,21.561
2021/08/03,21.519
2021/08/04,21.439
2021/08/05,21.403
2021/08/06,21.187
2021/08/07,20.968
2021/08/08,20.593
2021/08/09,20.163
2021/08/10,19.767
2021/08/11,19.518
2021/08/12,19.309
2021/08/13,19.179
2021/08/14,19.07
2021/08/15,18.916
2021/08/16,18.811
2021/08/17,18.467
2021/08/18,18.263
2021/08/19,18.085
2021/08/20,17.865
2021/08/21,17.484
2021/08/22,17.213
2021/08/23,17.014
2021/08/24,16.84
2021/08/25,16.712
2021/08/26,16.578
2021/08/27,16.486
2021/08/28,16.398
2021/08/29,16.299
2021/08/30,16.225
2021/08/31,16.145
2021/09/01,16.055
2021/09/02,15.981
2021/09/03,15.975
2021/09/04,15.977
2021/09/05,15.94
2021/09/06,15.864
2021/09/07,15.856
2021/09/08,15.849
2021/09/09,15.823
2021/09/10,15.798
2021/09/11,15.763
2021/09/12,15.691
2021/09/13,15.646
2021/09/14,15.588
2021/09/15,15.52
2021/09/16,15.463
2021/09/17,15.427
2021/09/18,15.366
2021/09/19,15.188
2021/09/20,14.979
2021/09/21,14.924
2021/09/22,14.862
2021/09/23,14.777
2021/09/24,14.744
2021/09/25,14.67
2021/09/26,14.599
2021/09/27,14.526
2021/09/28,14.425
2021/09/29,14.346
2021/09/30,14.317
2021/10/01,14.287
2021/10/02,14.254
2021/10/03,14.194
2021/10/04,14.009
2021/10/05,13.882
2021/10/06,13.771
2021/10/07,13.718
2021/10/08,13.695
2021/10/09,13.663
2021/10/10,13.559
2021/10/11,13.452
2021/10/12,13.278
2021/10/13,13.11
2021/10/14,12.972
2021/10/15,12.909
2021/10/16,12.804
2021/10/17,12.69
2021/10/18,12.573
2021/10/19,12.486
2021/10/20,12.366
2021/10/21,12.273
2021/10/22,12.209
2021/10/23,12.134
2021/10/24,11.971
2021/10/25,11.838
2021/10/26,11.699
2021/10/27,11.632
2021/10/28,11.538
2021/10/29,11.443
2021/10/30,11.341
2021/10/31,11.207
2021/11/01,11.052
2021/11/02,10.922
2021/11/03,10.741
2021/11/04,10.581
2021/11/05,10.407
2021/11/06,10.243
2021/11/07,10.041
2021/11/08,9.851
2021/11/09,9.649
2021/11/10,9.477
2021/11/11,9.303
2021/11/12,9.142
2021/11/13,8.973
2021/11/14,8.761
2021/11/15,8.585
2021/11/16,8.427
2021/11/17,8.275
2021/11/18,8.299
2021/11/19,8.322
2021/11/20,8.334
2021/11/21,8.331
2021/11/22,8.332
2021/11/23,8.332
2021/11/24,8.334
2021/11/25,8.328
2021/11/26,8.34
2021/11/27,8.336
2021/11/28,8.303
2021/11/29,8.281
2021/11/30,8.27
2021/12/01,8.265
2021/12/02,8.227
2021/12/03,8.197
2021/12/04,8.202
2021/12/05,8.17
2021/12/06,8.111
2021/12/07,8.057
2021/12/08,8.002
2021/12/09,7.972
2021/12/10,7.988
2021/12/11,7.988
2021/12/12,7.95
2021/12/13,7.948
2021/12/14,7.939
2021/12/15,7.925
2021/12/16,7.922
2021/12/17,7.938
2021/12/18,7.924
2021/12/19,7.891
2021/12/20,7.863
2021/12/21,7.849
2021/12/22,7.834
2021/12/23,7.826
2021/12/24,7.837
2021/12/25,7.814
2021/12/26,7.779
2021/12/27,7.76
2021/12/28,7.759
2021/12/29,7.747
2021/12/30,7.742
2021/12/31,7.743
2022/01/01,7.736
2022/01/02,7.713
2022/01/03,7.67
2022/01/04,7.637
2022/01/05,7.596
2022/01/06,7.579
2022/01/07,7.601
2022/01/08,7.595
2022/01/09,7.571
2022/01/10,7.58
2022/01/11,7.579
2022/01/12,7.568
2022/01/13,7.525
2022/01/14,7.535
2022/01/15,7.53
2022/01/16,7.507
2022/01/17,7.507
2022/01/18,7.502
2022/01/19,7.487
2022/01/20,7.483
2022/01/21,7.516
2022/01/22,7.537
2022/01/23,7.512
2022/01/24,7.494
2022/01/25,7.429
2022/01/26,7.369
2022/01/27,7.321
2022/01/28,7.268
2022/01/29,7.223
2022/01/30,7.179
2022/01/31,7.119
2022/02/01,7.067
2022/02/02,7.028
2022/02/03,6.991
2022/02/04,6.962
2022/02/05,6.949
2022/02/06,6.894
2022/02/07,6.846
2022/02/08,6.786
2022/02/09,6.731
2022/02/10,6.688
2022/02/11,6.65
2022/02/12,6.619
2022/02/13,6.556
2022/02/14,6.498
2022/02/15,6.462
2022/02/16,6.417
2022/02/17,6.387
2022/02/18,6.361
2022/02/19,6.329
2022/02/20,6.283
2022/02/21,6.234
2022/02/22,6.188
2022/02/23,6.146
2022/02/24,6.108
2022/02/25,6.066
2022/02/26,6.029
2022/02/27,5.979
2022/02/28,5.926
2022/03/01,5.882
2022/03/02,5.841
2022/03/03,5.807
2022/03/04,5.737
2022/03/05,5.702
2022/03/06,5.654
2022/03/07,5.624
2022/03/08,5.603
2022/03/09,5.571
2022/03/10,5.528
2022/03/11,5.507
2022/03/12,5.484
2022/03/13,5.445
2022/03/14,5.42
2022/03/15,5.389
2022/03/16,5.368
2022/03/17,5.352
2022/03/18,5.357
2022/03/19,5.337
2022/03/20,5.313
2022/03/21,5.298
2022/03/22,5.28
2022/03/23,5.255
2022/03/24,5.239
2022/03/25,5.225
2022/03/26,5.215
2022/03/27,5.207
2022/03/28,5.196
2022/03/29,5.17
2022/03/30,5.149
2022/03/31,5.135
2022/04/01,5.133
2022/04/02,5.125
2022/04/03,5.111
2022/04/04,5.093
2022/04/05,5.066
2022/04/06,5.04
2022/04/07,5.007
2022/04/08,4.988
2022/04/09,4.959
2022/04/10,4.91
2022/04/11,4.875
2022/04/12,4.828
2022/04/13,4.797
2022/04/14,4.772
2022/04/15,4.748
2022/04/16,4.73
2022/04/17,4.695
2022/04/18,4.672
2022/04/19,4.643
2022/04/20,4.62
2022/04/21,4.569
2022/04/22,4.521
2022/04/23,4.494
2022/04/24,4.447
2022/04/25,4.43
2022/04/26,4.397
2022/04/27,4.364
2022/04/28,4.341
2022/04/29,4.325
2022/04/30,4.304
2022/05/01,4.374
2022/05/02,4.347
2022/05/03,4.316
2022/05/04,4.293
2022/05/05,4.285
2022/05/06,4.264
2022/05/07,4.247
2022/05/08,4.215
2022/05/09,4.217
2022/05/10,4.218
2022/05/11,4.264
2022/05/12,4.339
2022/05/13,4.351
2022/05/14,4.358
2022/05/15,4.347
2022/05/16,4.331
2022/05/17,4.315
2022/05/18,4.296
2022/05/19,4.288
2022/05/20,4.278
2022/05/21,4.263
2022/05/22,4.243
2022/05/23,4.225
2022/05/24,4.208
2022/05/25,4.183
2022/05/26,4.181
2022/05/27,4.183
2022/05/28,4.174
2022/05/29,4.158
2022/05/30,4.151
2022/05/31,4.15
2022/06/01,4.143
2022/06/02,4.137
2022/06/03,4.14
2022/06/04,4.141
2022/06/05,4.133
2022/06/06,4.125
2022/06/07,4.132
2022/06/08,4.14
2022/06/09,4.145
2022/06/10,4.156
2022/06/11,4.163
2022/06/12,4.166
2022/06/13,4.223
2022/06/14,4.251
2022/06/15,4.27
2022/06/16,4.264
2022/06/17,4.273
2022/06/18,4.297
2022/06/19,4.308
2022/06/20,4.311
2022/06/21,4.321
2022/06/22,4.323
2022/06/23,4.331
2022/06/24,4.347
2022/06/25,4.335
2022/06/26,4.316
2022/06/27,4.31
2022/06/28,4.313
2022/06/29,4.325
2022/06/30,4.333
2022/07/01,4.324
2022/07/02,4.31
2022/07/03,4.289
2022/07/04,4.271
2022/07/05,4.261
2022/07/06,4.254
2022/07/07,4.251
2022/07/08,4.254
2022/07/09,4.252
2022/07/10,4.241
2022/07/11,4.24
2022/07/12,4.239
2022/07/13,4.235
2022/07/14,4.242
2022/07/15,4.243
2022/07/16,4.25
2022/07/17,4.243
2022/07/18,4.245
2022/07/19,4.243
2022/07/20,4.24
2022/07/21,4.236
2022/07/22,4.24
2022/07/23,4.238
2022/07/24,4.22
2022/07/25,4.22
2022/07/26,4.215
2022/07/27,4.216
2022/07/28,4.213
2022/07/29,4.21
2022/07/30,4.111
2022/07/31,4.1
2022/08/01,4.104
2022/08/02,4.1
2022/08/03,4.081
2022/08/04,4.07
2022/08/05,4.072
2022/08/06,4.066
2022/08/07,4.035
2022/08/08,4.01
2022/08/09,3.938
2022/08/10,3.852
2022/08/11,3.829
2022/08/12,3.813
2022/08/13,3.805
2022/08/14,3.796
2022/08/15,3.794
2022/08/16,3.786
2022/08/17,3.777
2022/08/18,3.769
2022/08/19,3.774
2022/08/20,3.772
2022/08/21,3.763
2022/08/22,3.761
2022/08/23,3.757
2022/08/24,3.743
2022/08/25,3.734
2022/08/26,3.74
2022/08/27,3.738
2022/08/28,3.726
2022/08/29,3.715
2022/08/30,3.713
2022/08/31,3.715
2022/09/01,3.709
2022/09/02,3.698
2022/09/03,3.683
2022/09/04,3.666
2022/09/05,3.649
2022/09/06,3.634
2022/09/07,3.629
2022/09/08,3.628
2022/09/09,3.621
2022/09/10,3.607
2022/09/11,3.541
2022/09/12,3.506
2022/09/13,3.478
2022/09/14,3.465
2022/09/15,3.461
2022/09/16,3.432
2022/09/17,3.406
2022/09/18,3.39
2022/09/19,3.375
2022/09/20,3.363
2022/09/21,3.356
2022/09/22,3.338
2022/09/23,3.333
2022/09/24,3.321
2022/09/25,3.306
2022/09/26,3.293
2022/09/27,3.269
2022/09/28,3.25
2022/09/29,3.242
2022/09/30,3.244
2022/10/01,3.238
2022/10/02,3.227
2022/10/03,3.217
2022/10/04,3.207
2022/10/05,3.201
2022/10/06,3.195
2022/10/07,3.189
2022/10/08,3.181
2022/10/09,3.167
2022/10/10,3.159
2022/10/11,3.143
2022/10/12,3.131
2022/10/13,3.126
2022/10/14,3.113
2022/10/15,3.102
2022/10/16,3.085
2022/10/17,3.076
2022/10/18,3.071
2022/10/19,3.067
2022/10/20,3.073
2022/10/21,3.084
2022/10/22,3.082
2022/10/23,3.074
2022/10/24,3.07
2022/10/25,3.063
2022/10/26,3.057
2022/10/27,3.051
2022/10/28,3.054
2022/10/29,3.057
2022/10/30,3.041
2022/10/31,3.041
2022/11/01,3.039
2022/11/02,3.046
2022/11/03,3.05
2022/11/04,3.061
2022/11/05,3.058
2022/11/06,3.049
2022/11/07,3.045
2022/11/08,3.068
2022/11/09,3.109
2022/11/10,3.146
2022/11/11,3.168
2022/11/12,3.172
2022/11/13,3.17
2022/11/14,3.183
2022/11/15,3.187
2022/11/16,3.19
2022/11/17,3.183
2022/11/18,3.181
2022/11/19,3.176
2022/11/20,3.169
2022/11/21,3.171
2022/11/22,3.173
2022/11/23,3.166
2022/11/24,3.155
2022/11/25,3.151
2022/11/26,3.145
2022/11/27,3.132
2022/11/28,3.121
2022/11/29,3.109
