Date,sentbyaddress90mom
2019/09/26,-35775
2019/09/27,-29814
2019/09/28,-9971
2019/09/29,-55483
2019/09/30,-86482
2019/10/01,-55668
2019/10/02,-50845
2019/10/03,-56657
2019/10/04,-39768
2019/10/05,-4988
2019/10/06,-57450
2019/10/07,-64927
2019/10/08,-35886
2019/10/09,15880
2019/10/10,-17409
2019/10/11,36492
2019/10/12,-129
2019/10/13,-59080
2019/10/14,18993
2019/10/15,-18017
2019/10/16,-12344
2019/10/17,-19534
2019/10/18,33486
2019/10/19,29972
2019/10/20,-15513
2019/10/21,13662
2019/10/22,27605
2019/10/23,17206
2019/10/24,-5108
2019/10/25,17036
2019/10/26,22633
2019/10/27,-22778
2019/10/28,-34057
2019/10/29,663
2019/10/30,17211
2019/10/31,-9816
2019/11/01,31676
2019/11/02,-9516
2019/11/03,-70827
2019/11/04,-56940
2019/11/05,5556
2019/11/06,-18707
2019/11/07,43093
2019/11/08,-10327
2019/11/09,-16632
2019/11/10,-61384
2019/11/11,-11579
2019/11/12,-8570
2019/11/13,12160
2019/11/14,-30183
2019/11/15,7396
2019/11/16,-14469
2019/11/17,-33459
2019/11/18,-24529
2019/11/19,-26744
2019/11/20,-26246
2019/11/21,-16870
2019/11/22,20358
2019/11/23,-26749
2019/11/24,-71308
2019/11/25,-29297
2019/11/26,-34450
2019/11/27,-42493
2019/11/28,-38679
2019/11/29,-1614
2019/11/30,-36479
2019/12/01,-65433
2019/12/02,-18622
2019/12/03,-43536
2019/12/04,-60963
2019/12/05,-52398
2019/12/06,-38916
2019/12/07,-65870
2019/12/08,-109045
2019/12/09,-17151
2019/12/10,-37524
2019/12/11,-42402
2019/12/12,-20908
2019/12/13,-21612
2019/12/14,-53531
2019/12/15,-81070
2019/12/16,-38804
2019/12/17,-51545
2019/12/18,-37718
2019/12/19,-48883
2019/12/20,-2448
2019/12/21,-4915
2019/12/22,-25483
2019/12/23,-20471
2019/12/24,-22047
2019/12/25,-32862
2019/12/26,-16974
2019/12/27,-17863
2019/12/28,-12296
2019/12/29,-55483
2019/12/30,-23046
2019/12/31,-42844
2020/01/01,-45080
2020/01/02,-30705
2020/01/03,-11695
2020/01/04,-13618
2020/01/05,-35712
2020/01/06,-17164
2020/01/07,-47152
2020/01/08,-24154
2020/01/09,-32102
2020/01/10,-16060
2020/01/11,-12435
2020/01/12,-48214
2020/01/13,-38787
2020/01/14,3390
2020/01/15,10035
2020/01/16,4182
2020/01/17,-2942
2020/01/18,9826
2020/01/19,-15416
2020/01/20,-21135
2020/01/21,-21609
2020/01/22,-37721
2020/01/23,-26906
2020/01/24,-65465
2020/01/25,-58541
2020/01/26,-84174
2020/01/27,-57525
2020/01/28,-47631
2020/01/29,-41618
2020/01/30,-43552
2020/01/31,-7534
2020/02/01,-10383
2020/02/02,-40595
2020/02/03,-28849
2020/02/04,-40655
2020/02/05,-83087
2020/02/06,-16752
2020/02/07,21284
2020/02/08,19194
2020/02/09,3632
2020/02/10,-18312
2020/02/11,4598
2020/02/12,62224
2020/02/13,48433
2020/02/14,49681
2020/02/15,28910
2020/02/16,-478
2020/02/17,13527
2020/02/18,28229
2020/02/19,-9477
2020/02/20,-29390
2020/02/21,37136
2020/02/22,49737
2020/02/23,15392
2020/02/24,37658
2020/02/25,12053
2020/02/26,26213
2020/02/27,14428
2020/02/28,46086
2020/02/29,16366
2020/03/01,-40149
2020/03/02,30925
2020/03/03,-2627
2020/03/04,13021
2020/03/05,44420
2020/03/06,52771
2020/03/07,50732
2020/03/08,-21816
2020/03/09,29733
2020/03/10,15571
2020/03/11,19507
2020/03/12,7289
2020/03/13,69218
2020/03/14,40760
2020/03/15,-1458
2020/03/16,41587
2020/03/17,33227
2020/03/18,64499
2020/03/19,119757
2020/03/20,102246
2020/03/21,193377
2020/03/22,72018
2020/03/23,102812
2020/03/24,104837
2020/03/25,65309
2020/03/26,83739
2020/03/27,100442
2020/03/28,59004
2020/03/29,3375
2020/03/30,56315
2020/03/31,78339
2020/04/01,64981
2020/04/02,48527
2020/04/03,56846
2020/04/04,36937
2020/04/05,503
2020/04/06,34721
2020/04/07,31536
2020/04/08,106419
2020/04/09,50278
2020/04/10,63878
2020/04/11,58743
2020/04/12,55839
2020/04/13,41716
2020/04/14,72033
2020/04/15,33045
2020/04/16,42410
2020/04/17,66720
2020/04/18,79555
2020/04/19,69935
2020/04/20,90279
2020/04/21,89861
2020/04/22,55394
2020/04/23,121086
2020/04/24,146855
2020/04/25,123416
2020/04/26,97897
2020/04/27,105817
2020/04/28,100181
2020/04/29,112413
2020/04/30,106828
2020/05/01,106770
2020/05/02,111194
2020/05/03,80747
2020/05/04,82116
2020/05/05,53123
2020/05/06,72532
2020/05/07,64229
2020/05/08,58022
2020/05/09,70153
2020/05/10,62915
2020/05/11,48243
2020/05/12,-6578
2020/05/13,-13079
2020/05/14,8497
2020/05/15,40623
2020/05/16,47999
2020/05/17,20552
2020/05/18,27699
2020/05/19,52538
2020/05/20,46260
2020/05/21,37007
2020/05/22,52746
2020/05/23,50209
2020/05/24,15963
2020/05/25,54732
2020/05/26,60064
2020/05/27,52644
2020/05/28,66468
2020/05/29,122436
2020/05/30,113320
2020/05/31,54511
2020/06/01,102733
2020/06/02,119456
2020/06/03,66841
2020/06/04,99839
2020/06/05,95182
2020/06/06,79402
2020/06/07,26162
2020/06/08,80013
2020/06/09,105040
2020/06/10,99702
2020/06/11,64919
2020/06/12,111235
2020/06/13,106316
2020/06/14,50328
2020/06/15,69205
2020/06/16,48574
2020/06/17,-10786
2020/06/18,53787
2020/06/19,-38274
2020/06/20,61224
2020/06/21,30701
2020/06/22,60273
2020/06/23,99042
2020/06/24,70749
2020/06/25,63286
2020/06/26,121532
2020/06/27,136882
2020/06/28,117815
2020/06/29,176827
2020/06/30,147758
2020/07/01,127645
2020/07/02,125454
2020/07/03,138280
2020/07/04,146973
2020/07/05,70434
2020/07/06,90892
2020/07/07,46587
2020/07/08,110578
2020/07/09,111335
2020/07/10,116367
2020/07/11,108682
2020/07/12,67249
2020/07/13,69641
2020/07/14,86316
2020/07/15,127635
2020/07/16,69755
2020/07/17,59917
2020/07/18,50810
2020/07/19,49052
2020/07/20,91199
2020/07/21,65822
2020/07/22,60759
2020/07/23,64588
2020/07/24,70459
2020/07/25,94423
2020/07/26,75281
2020/07/27,98838
2020/07/28,125754
2020/07/29,59258
2020/07/30,78921
2020/07/31,82474
2020/08/01,89096
2020/08/02,101244
2020/08/03,117725
2020/08/04,112713
2020/08/05,116291
2020/08/06,119114
2020/08/07,78213
2020/08/08,82560
2020/08/09,52774
2020/08/10,70942
2020/08/11,84831
2020/08/12,16196
2020/08/13,27524
2020/08/14,46687
2020/08/15,84059
2020/08/16,67827
2020/08/17,49885
2020/08/18,52032
2020/08/19,62423
2020/08/20,50641
2020/08/21,64675
2020/08/22,62808
2020/08/23,75269
2020/08/24,57273
2020/08/25,39257
2020/08/26,44590
2020/08/27,5089
2020/08/28,8670
2020/08/29,1692
2020/08/30,-52863
2020/08/31,-39814
2020/09/01,-27420
2020/09/02,-51328
2020/09/03,-24963
2020/09/04,44780
2020/09/05,-7566
2020/09/06,-11269
2020/09/07,-25733
2020/09/08,-19420
2020/09/09,-40764
2020/09/10,-70311
2020/09/11,-55661
2020/09/12,-26299
2020/09/13,-62847
2020/09/14,-57896
2020/09/15,-24432
2020/09/16,-77231
2020/09/17,41865
2020/09/18,17423
2020/09/19,1733
2020/09/20,8193
2020/09/21,-15087
2020/09/22,-29893
2020/09/23,-14305
2020/09/24,-3631
2020/09/25,-33627
2020/09/26,-40505
2020/09/27,-100366
2020/09/28,-60341
2020/09/29,-47735
2020/09/30,-47885
2020/10/01,-36333
2020/10/02,-44859
2020/10/03,-21620
2020/10/04,-36790
2020/10/05,-81783
2020/10/06,-58779
2020/10/07,-50092
2020/10/08,-40676
2020/10/09,-25129
2020/10/10,-9075
2020/10/11,-55085
2020/10/12,-39115
2020/10/13,-29099
2020/10/14,-1324
2020/10/15,133436
2020/10/16,111046
2020/10/17,47891
2020/10/18,-34812
2020/10/19,24120
2020/10/20,-5761
2020/10/21,10146
2020/10/22,59125
2020/10/23,20217
2020/10/24,-8111
2020/10/25,-73782
2020/10/26,-87332
2020/10/27,-20670
2020/10/28,-9550
2020/10/29,-42682
2020/10/30,-45473
2020/10/31,-5106
2020/11/01,-45198
2020/11/02,-34071
2020/11/03,-40903
2020/11/04,7362
2020/11/05,-12413
2020/11/06,29592
2020/11/07,39098
2020/11/08,3420
2020/11/09,44214
2020/11/10,94630
2020/11/11,68732
2020/11/12,35612
2020/11/13,27099
2020/11/14,36031
2020/11/15,8410
2020/11/16,38685
2020/11/17,37831
2020/11/18,18960
2020/11/19,1786
2020/11/20,56565
2020/11/21,54516
2020/11/22,47881
2020/11/23,68233
2020/11/24,41995
2020/11/25,69835
2020/11/26,37091
2020/11/27,99306
2020/11/28,102558
2020/11/29,90970
2020/11/30,84285
2020/12/01,101413
2020/12/02,68623
2020/12/03,25648
2020/12/04,98896
2020/12/05,55729
2020/12/06,29972
2020/12/07,50940
2020/12/08,78185
2020/12/09,84099
2020/12/10,69397
2020/12/11,82327
2020/12/12,120009
2020/12/13,121624
2020/12/14,112594
2020/12/15,115345
2020/12/16,46780
2020/12/17,96998
2020/12/18,87318
2020/12/19,65712
2020/12/20,3170
2020/12/21,29262
2020/12/22,21504
2020/12/23,46715
2020/12/24,45538
2020/12/25,33223
2020/12/26,44666
2020/12/27,44259
2020/12/28,64971
2020/12/29,59287
2020/12/30,65083
2020/12/31,54158
2021/01/01,96462
2021/01/02,48027
2021/01/03,107868
2021/01/04,94609
2021/01/05,96693
2021/01/06,122231
2021/01/07,126001
2021/01/08,99519
2021/01/09,127074
2021/01/10,106476
2021/01/11,51994
2021/01/12,34851
2021/01/13,-98360
2021/01/14,-32649
2021/01/15,37901
2021/01/16,85603
2021/01/17,37987
2021/01/18,62109
2021/01/19,47669
2021/01/20,8376
2021/01/21,-11709
2021/01/22,14824
2021/01/23,73564
2021/01/24,36443
2021/01/25,38585
2021/01/26,36600
2021/01/27,21470
2021/01/28,42307
2021/01/29,54865
2021/01/30,67000
2021/01/31,23265
2021/02/01,36561
2021/02/02,-11019
2021/02/03,54036
2021/02/04,8203
2021/02/05,11197
2021/02/06,36295
2021/02/07,7936
2021/02/08,36634
2021/02/09,33221
2021/02/10,47713
2021/02/11,44633
2021/02/12,31004
2021/02/13,47695
2021/02/14,13057
2021/02/15,-11367
2021/02/16,41841
2021/02/17,42330
2021/02/18,22207
2021/02/19,26912
2021/02/20,33434
2021/02/21,6418
2021/02/22,927
2021/02/23,-40986
2021/02/24,44242
2021/02/25,-5615
2021/02/26,41638
2021/02/27,3870
2021/02/28,13576
2021/03/01,27384
2021/03/02,70985
2021/03/03,34829
2021/03/04,43301
2021/03/05,12122
2021/03/06,43725
2021/03/07,9106
2021/03/08,32266
2021/03/09,64837
2021/03/10,92161
2021/03/11,68710
2021/03/12,54188
2021/03/13,26351
2021/03/14,16484
2021/03/15,32993
2021/03/16,-8276
2021/03/17,-57182
2021/03/18,-15867
2021/03/19,-6433
2021/03/20,55557
2021/03/21,37361
2021/03/22,45820
2021/03/23,37845
2021/03/24,59052
2021/03/25,83833
2021/03/26,73451
2021/03/27,48663
2021/03/28,10221
2021/03/29,34727
2021/03/30,29645
2021/03/31,51293
2021/04/01,45323
2021/04/02,116399
2021/04/03,28602
2021/04/04,11794
2021/04/05,12210
2021/04/06,7367
2021/04/07,-35648
2021/04/08,6
2021/04/09,-19749
2021/04/10,14937
2021/04/11,18105
2021/04/12,72353
2021/04/13,65263
2021/04/14,70532
2021/04/15,-19931
2021/04/16,58210
2021/04/17,81080
2021/04/18,42908
2021/04/19,72049
2021/04/20,92306
2021/04/21,166184
2021/04/22,171560
2021/04/23,130136
2021/04/24,151510
2021/04/25,184366
2021/04/26,149326
2021/04/27,170404
2021/04/28,135674
2021/04/29,110050
2021/04/30,86577
2021/05/01,140851
2021/05/02,78007
2021/05/03,91518
2021/05/04,99790
2021/05/05,117367
2021/05/06,129327
2021/05/07,125825
2021/05/08,110630
2021/05/09,167874
2021/05/10,88801
2021/05/11,92569
2021/05/12,67480
2021/05/13,139646
2021/05/14,144902
2021/05/15,126288
2021/05/16,116641
2021/05/17,91771
2021/05/18,64174
2021/05/19,29279
2021/05/20,61555
2021/05/21,34798
2021/05/22,754
2021/05/23,-4650
2021/05/24,51154
2021/05/25,42367
2021/05/26,55980
2021/05/27,62285
2021/05/28,27506
2021/05/29,77976
2021/05/30,72480
2021/05/31,33008
2021/06/01,53484
2021/06/02,59798
2021/06/03,133261
2021/06/04,111095
2021/06/05,111807
2021/06/06,72755
2021/06/07,27516
2021/06/08,-17597
2021/06/09,-8468
2021/06/10,-13373
2021/06/11,-18045
2021/06/12,-17043
2021/06/13,18046
2021/06/14,4490
2021/06/15,21602
2021/06/16,17358
2021/06/17,-18781
2021/06/18,-19086
2021/06/19,-27574
2021/06/20,-30922
2021/06/21,-41728
2021/06/22,-2688
2021/06/23,-11043
2021/06/24,8633
2021/06/25,13664
2021/06/26,13701
2021/06/27,-28493
2021/06/28,25520
2021/06/29,38178
2021/06/30,1093
2021/07/01,-28428
2021/07/02,-1537
2021/07/03,-19606
2021/07/04,-32149
2021/07/05,-32693
2021/07/06,-21523
2021/07/07,-20758
2021/07/08,-26682
2021/07/09,-48314
2021/07/10,-56156
2021/07/11,-81357
2021/07/12,-61391
2021/07/13,-94296
2021/07/14,-18939
2021/07/15,-73632
2021/07/16,-82852
2021/07/17,-61961
2021/07/18,-114123
2021/07/19,-108861
2021/07/20,-136692
2021/07/21,-127432
2021/07/22,-104671
2021/07/23,-104321
2021/07/24,-119785
2021/07/25,-152006
2021/07/26,-96775
2021/07/27,-87396
2021/07/28,-91099
2021/07/29,-51191
2021/07/30,-91030
2021/07/31,-48458
2021/08/01,-87372
2021/08/02,-73375
2021/08/03,-122241
2021/08/04,-122287
2021/08/05,-137895
2021/08/06,-97993
2021/08/07,-183783
2021/08/08,-107434
2021/08/09,-113287
2021/08/10,-97515
2021/08/11,-161271
2021/08/12,-157261
2021/08/13,-125037
2021/08/14,-115162
2021/08/15,-125295
2021/08/16,-59650
2021/08/17,-36921
2021/08/18,-104032
2021/08/19,-34434
2021/08/20,14093
2021/08/21,16552
2021/08/22,-39517
2021/08/23,-49331
2021/08/24,-71720
2021/08/25,-116225
2021/08/26,-68499
2021/08/27,-119992
2021/08/28,-113091
2021/08/29,-94741
2021/08/30,-75224
2021/08/31,-78491
2021/09/01,-109127
2021/09/02,-89688
2021/09/03,-105379
2021/09/04,-89699
2021/09/05,-85404
2021/09/06,-33597
2021/09/07,-5193
2021/09/08,-44905
2021/09/09,-15122
2021/09/10,18582
2021/09/11,54657
2021/09/12,12264
2021/09/13,76742
2021/09/14,9717
2021/09/15,24662
2021/09/16,16253
2021/09/17,40822
2021/09/18,28635
2021/09/19,-6432
2021/09/20,-57924
2021/09/21,-32583
2021/09/22,-43342
2021/09/23,-33532
2021/09/24,-45518
2021/09/25,-2581
2021/09/26,-88419
2021/09/27,-91424
2021/09/28,-85310
2021/09/29,-75183
2021/09/30,-67754
2021/10/01,-5734
2021/10/02,-8641
2021/10/03,-26844
2021/10/04,-49230
2021/10/05,3036
2021/10/06,23090
2021/10/07,68218
2021/10/08,72569
2021/10/09,43864
2021/10/10,9872
2021/10/11,22771
2021/10/12,13445
2021/10/13,-17950
2021/10/14,14077
2021/10/15,23673
2021/10/16,40205
2021/10/17,12472
2021/10/18,11991
2021/10/19,22263
2021/10/20,42433
2021/10/21,28503
2021/10/22,3949
2021/10/23,72566
2021/10/24,26209
2021/10/25,3837
2021/10/26,7015
2021/10/27,-3078
2021/10/28,76564
2021/10/29,73770
2021/10/30,45786
2021/10/31,-14447
2021/11/01,50631
2021/11/02,78006
2021/11/03,115422
2021/11/04,70120
2021/11/05,71223
2021/11/06,53599
2021/11/07,69059
2021/11/08,82875
2021/11/09,58872
2021/11/10,118154
2021/11/11,102981
2021/11/12,116665
2021/11/13,114762
2021/11/14,71024
2021/11/15,38214
2021/11/16,55369
2021/11/17,100220
2021/11/18,9654
2021/11/19,48423
2021/11/20,9184
2021/11/21,64032
2021/11/22,19169
2021/11/23,67043
2021/11/24,79956
2021/11/25,85614
2021/11/26,72876
2021/11/27,37229
2021/11/28,12594
2021/11/29,45733
2021/11/30,55970
2021/12/01,11617
2021/12/02,76689
2021/12/03,38860
2021/12/04,33406
2021/12/05,294932
2021/12/06,21372
2021/12/07,57668
2021/12/08,95464
2021/12/09,17471
2021/12/10,-49236
2021/12/11,-12412
2021/12/12,-74341
2021/12/13,11389
2021/12/14,4505
2021/12/15,28223
2021/12/16,39793
2021/12/17,52098
2021/12/18,24479
2021/12/19,50141
2021/12/20,35762
2021/12/21,12530
2021/12/22,65481
2021/12/23,66224
2021/12/24,89290
2021/12/25,130546
2021/12/26,70158
2021/12/27,80898
2021/12/28,57420
2021/12/29,54531
2021/12/30,50927
2021/12/31,31598
2022/01/01,46613
2022/01/02,30694
2022/01/03,-4663
2022/01/04,-6263
2022/01/05,-51452
2022/01/06,-24325
2022/01/07,-5021
2022/01/08,13836
2022/01/09,-34808
2022/01/10,-29746
2022/01/11,33432
2022/01/12,62680
2022/01/13,49862
2022/01/14,12626
2022/01/15,23813
2022/01/16,5984
2022/01/17,-15859
2022/01/18,-43584
2022/01/19,-26751
2022/01/20,-26391
2022/01/21,-82718
2022/01/22,-44759
2022/01/23,-58839
2022/01/24,-64787
2022/01/25,-50486
2022/01/26,-135206
2022/01/27,-130009
2022/01/28,-66282
2022/01/29,-49373
2022/01/30,-47268
2022/01/31,-64923
2022/02/01,-81547
2022/02/02,-72668
2022/02/03,-72263
2022/02/04,-20211
2022/02/05,9856
2022/02/06,-24920
2022/02/07,-33523
2022/02/08,-70638
2022/02/09,-49118
2022/02/10,-39714
2022/02/11,-35825
2022/02/12,-45139
2022/02/13,9134
2022/02/14,999
2022/02/15,-96417
2022/02/16,-24537
2022/02/17,-46419
2022/02/18,-21546
2022/02/19,-59295
2022/02/20,18032
2022/02/21,-43222
2022/02/22,-52718
2022/02/23,-25436
2022/02/24,-21087
2022/02/25,29075
2022/02/26,73179
2022/02/27,-4202
2022/02/28,-40431
2022/03/01,15555
2022/03/02,10297
2022/03/03,35647
2022/03/04,44688
2022/03/05,-253245
2022/03/06,6362
2022/03/07,9492
2022/03/08,21887
2022/03/09,37951
2022/03/10,107811
2022/03/11,19010
2022/03/12,25211
2022/03/13,-26306
2022/03/14,-13097
2022/03/15,49115
2022/03/16,102948
2022/03/17,-19610
2022/03/18,143247
2022/03/19,39832
2022/03/20,11938
2022/03/21,67692
2022/03/22,51746
2022/03/23,22700
2022/03/24,-37588
2022/03/25,-45974
2022/03/26,17116
2022/03/27,3278
2022/03/28,14645
2022/03/29,32714
2022/03/30,-11083
2022/03/31,12766
2022/04/01,-16219
2022/04/02,5106
2022/04/03,-35423
2022/04/04,-53510
2022/04/05,-38461
2022/04/06,-36829
2022/04/07,-32637
2022/04/08,-34986
2022/04/09,37394
2022/04/10,36423
2022/04/11,-23938
2022/04/12,-85673
2022/04/13,-98532
2022/04/14,-18940
2022/04/15,-30557
2022/04/16,-20324
2022/04/17,-36146
2022/04/18,-11227
2022/04/19,72579
2022/04/20,86029
2022/04/21,4900
2022/04/22,9713
2022/04/23,11517
2022/04/24,28127
2022/04/25,16183
2022/04/26,26239
2022/04/27,44942
2022/04/28,25565
2022/04/29,20863
2022/04/30,17427
2022/05/01,-44968
2022/05/02,-52053
2022/05/03,-48184
2022/05/04,7262
2022/05/05,12039
2022/05/06,-65778
2022/05/07,-54463
2022/05/08,827
2022/05/09,-14607
2022/05/10,-10198
2022/05/11,-75073
2022/05/12,49328
2022/05/13,87738
2022/05/14,-35488
2022/05/15,-40262
2022/05/16,-8809
2022/05/17,-266
2022/05/18,62468
2022/05/19,32902
2022/05/20,-7555
2022/05/21,-5835
2022/05/22,10612
2022/05/23,-2781
2022/05/24,-3452
2022/05/25,-40723
2022/05/26,-82295
2022/05/27,-94397
2022/05/28,-21337
2022/05/29,-14588
2022/05/30,-86314
2022/05/31,-41876
2022/06/01,-76835
2022/06/02,-101336
2022/06/03,-76615
2022/06/04,-104388
2022/06/05,-110302
2022/06/06,-144500
2022/06/07,-135883
2022/06/08,-226259
2022/06/09,-92164
2022/06/10,-74420
2022/06/11,-45075
2022/06/12,-71261
2022/06/13,-139771
2022/06/14,-195230
2022/06/15,-79365
2022/06/16,-169055
2022/06/17,-43798
2022/06/18,-86294
2022/06/19,-113118
2022/06/20,-146729
2022/06/21,-96667
2022/06/22,-85396
2022/06/23,-85674
2022/06/24,-81565
2022/06/25,-113470
2022/06/26,-129598
2022/06/27,-83984
2022/06/28,-88227
2022/06/29,-87554
2022/06/30,-63127
2022/07/01,13937
2022/07/02,50217
2022/07/03,24894
2022/07/04,9392
2022/07/05,3083
2022/07/06,14956
2022/07/07,32389
2022/07/08,-8076
2022/07/09,-3283
2022/07/10,15796
2022/07/11,-1163
2022/07/12,21049
2022/07/13,10254
2022/07/14,39677
2022/07/15,71971
2022/07/16,125911
2022/07/17,81591
2022/07/18,-71582
2022/07/19,-97613
2022/07/20,32929
2022/07/21,22378
2022/07/22,63204
2022/07/23,10088
2022/07/24,6822
2022/07/25,126236
2022/07/26,580101
2022/07/27,25842
2022/07/28,8361
2022/07/29,23238
2022/07/30,83169
2022/07/31,93003
2022/08/01,233629
2022/08/02,63598
2022/08/03,44717
2022/08/04,351069
2022/08/05,80393
2022/08/06,59493
2022/08/07,61229
2022/08/08,3580
2022/08/09,40612
2022/08/10,-77102
2022/08/11,-135638
2022/08/12,9158
2022/08/13,15997
2022/08/14,-15890
2022/08/15,-14589
2022/08/16,-47961
2022/08/17,21996
2022/08/18,43456
2022/08/19,-11057
2022/08/20,4364
2022/08/21,30390
2022/08/22,-16715
2022/08/23,13121
2022/08/24,45521
2022/08/25,42185
2022/08/26,-23214
2022/08/27,3935
2022/08/28,40697
2022/08/29,-33055
2022/08/30,-3839
2022/08/31,28356
2022/09/01,46121
2022/09/02,78425
2022/09/03,104854
2022/09/04,140688
2022/09/05,85649
2022/09/06,75301
2022/09/07,31144
2022/09/08,27945
2022/09/09,47276
2022/09/10,50264
2022/09/11,46566
2022/09/12,33098
2022/09/13,57175
2022/09/14,45475
2022/09/15,59386
2022/09/16,124185
2022/09/17,241127
2022/09/18,67331
2022/09/19,48552
2022/09/20,60798
2022/09/21,47855
2022/09/22,45429
2022/09/23,109785
2022/09/24,154829
2022/09/25,67371
2022/09/26,94507
2022/09/27,149094
2022/09/28,46212
2022/09/29,18514
2022/09/30,-11558
2022/10/01,9372
2022/10/02,7346
2022/10/03,-13411
2022/10/04,-5701
2022/10/05,7492
2022/10/06,58311
2022/10/07,41031
2022/10/08,76189
2022/10/09,129873
2022/10/10,115476
2022/10/11,58132
2022/10/12,8189
2022/10/13,-60166
2022/10/14,-115232
2022/10/15,-52015
2022/10/16,-37074
2022/10/17,-33587
2022/10/18,-68583
2022/10/19,-70946
2022/10/20,-50800
2022/10/21,-18578
2022/10/22,-53177
2022/10/23,-155211
2022/10/24,-609880
2022/10/25,-69125
2022/10/26,-13434
2022/10/27,-33219
2022/10/28,-85677
2022/10/29,-83345
2022/10/30,-222914
2022/10/31,-78849
2022/11/01,-87262
2022/11/02,-393133
2022/11/03,-84512
2022/11/04,-124036
2022/11/05,-111196
2022/11/06,-92364
2022/11/07,-24918
2022/11/08,-49878
2022/11/09,8032
2022/11/10,-45376
2022/11/11,-51953
2022/11/12,-43587
2022/11/13,-48929
2022/11/14,-38982
2022/11/15,-23931
2022/11/16,-41686
2022/11/17,17588
2022/11/18,-4031
2022/11/19,-57878
2022/11/20,-52627
2022/11/21,-54075
2022/11/22,-50670
2022/11/23,-33076
2022/11/24,21366
2022/11/25,28886
2022/11/26,11500
2022/11/27,-11090
2022/11/28,97603
2022/11/29,49693
