Date,sentinusd3wmaUSD
2022/09/02,3669023482
2022/09/03,2646812545
2022/09/04,1648838342
2022/09/05,1560079912
2022/09/06,3925516974
2022/09/07,4143941016
2022/09/08,3785478090
2022/09/09,3454176531
2022/09/10,2525897705
2022/09/11,1900094696
2022/09/12,3185528984
2022/09/13,5694228739
2022/09/14,9429416759
2022/09/15,10249659697
2022/09/16,8474246082
2022/09/17,4674929719
2022/09/18,2687544535
2022/09/19,3182757880
2022/09/20,3452925314
2022/09/21,3622414459
2022/09/22,3466678645
2022/09/23,3321373786
2022/09/24,2281387854
2022/09/25,1654418690
2022/09/26,2021642520
2022/09/27,2660921128
2022/09/28,2531085043
2022/09/29,3100357409
2022/09/30,3031528535
2022/10/01,2187960874
2022/10/02,1374441673
2022/10/03,1653315418
2022/10/04,1698814071
2022/10/05,1560315732
2022/10/06,1677262821
2022/10/07,1833513044
2022/10/08,1467813207
2022/10/09,917569231
2022/10/10,929811863
2022/10/11,1316297833
2022/10/12,1452571186
2022/10/13,2197160887
2022/10/14,2131063339
2022/10/15,1520245996
2022/10/16,1013811106
2022/10/17,1215836062
2022/10/18,1555749910
2022/10/19,1644682352
2022/10/20,1623608337
2022/10/21,1888134124
2022/10/22,1459563207
2022/10/23,1229852048
2022/10/24,1675905786
2022/10/25,2826307879
2022/10/26,3974397921
2022/10/27,3913118852
2022/10/28,3269414228
2022/10/29,2715585155
2022/10/30,2148544142
2022/10/31,2330013983
2022/11/01,2188633617
2022/11/02,2719313444
2022/11/03,2688462299
2022/11/04,2978001368
2022/11/05,2248675615
2022/11/06,1984936959
2022/11/07,2972147317
2022/11/08,5619321330
2022/11/09,7721967473
2022/11/10,7814268417
2022/11/11,5945890828
2022/11/12,4153185309
2022/11/13,3724880903
2022/11/14,3744268972
2022/11/15,3450239150
2022/11/16,3270322770
2022/11/17,2941194859
2022/11/18,2618519122
2022/11/19,2053767663
2022/11/20,1704073097
2022/11/21,3090497178
2022/11/22,3281560386
2022/11/23,2756256546
2022/11/24,1995568055
2022/11/25,1706101533
2022/11/26,1407326959
2022/11/27,1192188668
2022/11/28,1700805700
2022/11/29,1985466156
