Date,sentinusd90rocUSD
2022/09/20,36.479
2022/09/21,43.305
2022/09/22,35.662
2022/09/23,100.427
2022/09/24,-2.862
2022/09/25,-47.72
2022/09/26,16.592
2022/09/27,-21.032
2022/09/28,-34.265
2022/09/29,39.574
2022/09/30,117.419
2022/10/01,43.45
2022/10/02,-54.351
2022/10/03,7.646
2022/10/04,-26.813
2022/10/05,-69.889
2022/10/06,-22.746
2022/10/07,83.153
2022/10/08,-27.991
2022/10/09,-73.864
2022/10/10,-52.663
2022/10/11,-43.475
2022/10/12,-39.392
2022/10/13,-25.188
2022/10/14,-2.238
2022/10/15,-54.86
2022/10/16,-81.28
2022/10/17,-74.494
2022/10/18,-48.1
2022/10/19,-78.738
2022/10/20,-33.601
2022/10/21,58.97
2022/10/22,-25.465
2022/10/23,-56.08
2022/10/24,-15.028
2022/10/25,7.413
2022/10/26,16.191
2022/10/27,-8.509
2022/10/28,55.578
2022/10/29,92.079
2022/10/30,-38.552
2022/10/31,4.44
2022/11/01,-3.319
2022/11/02,50.603
2022/11/03,-0.875
2022/11/04,96.955
2022/11/05,-21.698
2022/11/06,-26.546
2022/11/07,46.788
2022/11/08,76.944
2022/11/09,151.742
2022/11/10,152.162
2022/11/11,66.511
2022/11/12,70.959
2022/11/13,13.238
2022/11/14,61.555
2022/11/15,-43.273
2022/11/16,33.074
2022/11/17,-25.503
2022/11/18,38.195
2022/11/19,24.34
2022/11/20,-18.468
2022/11/21,119.676
2022/11/22,32.998
2022/11/23,-13.099
2022/11/24,-42.021
2022/11/25,-23.152
2022/11/26,-46.738
2022/11/27,-68.602
2022/11/28,-23.837
2022/11/29,-29.484
