Date,activeaddresses14mom
2019/09/16,6279
2019/09/17,-14901
2019/09/18,5534
2019/09/19,-49860
2019/09/20,-7306
2019/09/21,-50216
2019/09/22,-60765
2019/09/23,-87955
2019/09/24,1228
2019/09/25,-29795
2019/09/26,-49187
2019/09/27,-2565
2019/09/28,-26548
2019/09/29,-53344
2019/09/30,-57398
2019/10/01,-31238
2019/10/02,-46602
2019/10/03,-60009
2019/10/04,-96825
2019/10/05,3561
2019/10/06,5368
2019/10/07,9886
2019/10/08,-20686
2019/10/09,29787
2019/10/10,25622
2019/10/11,28474
2019/10/12,598
2019/10/13,-338
2019/10/14,-14692
2019/10/15,9086
2019/10/16,216
2019/10/17,31713
2019/10/18,75352
2019/10/19,25751
2019/10/20,5363
2019/10/21,17284
2019/10/22,-3270
2019/10/23,-40939
2019/10/24,-22757
2019/10/25,-10555
2019/10/26,28958
2019/10/27,15392
2019/10/28,23057
2019/10/29,-3284
2019/10/30,7783
2019/10/31,8595
2019/11/01,-37112
2019/11/02,-45163
2019/11/03,-20012
2019/11/04,-15358
2019/11/05,26101
2019/11/06,5469
2019/11/07,88113
2019/11/08,-2763
2019/11/09,-48398
2019/11/10,7055
2019/11/11,7733
2019/11/12,12305
2019/11/13,14352
2019/11/14,-517
2019/11/15,-7468
2019/11/16,-1096
2019/11/17,15109
2019/11/18,16084
2019/11/19,-17450
2019/11/20,-14298
2019/11/21,-44940
2019/11/22,38493
2019/11/23,4117
2019/11/24,-41047
2019/11/25,-3622
2019/11/26,-45818
2019/11/27,-51545
2019/11/28,-44541
2019/11/29,-5205
2019/11/30,-143421
2019/12/01,-931
2019/12/02,14995
2019/12/03,-32585
2019/12/04,-13214
2019/12/05,-69335
2019/12/06,-87320
2019/12/07,-53076
2019/12/08,-51805
2019/12/09,-22044
2019/12/10,-3475
2019/12/11,6261
2019/12/12,970
2019/12/13,-20433
2019/12/14,110031
2019/12/15,-34679
2019/12/16,-43900
2019/12/17,-13269
2019/12/18,6277
2019/12/19,-12381
2019/12/20,2673
2019/12/21,17340
2019/12/22,27671
2019/12/23,-33164
2019/12/24,-31370
2019/12/25,-48127
2019/12/26,-7203
2019/12/27,-26118
2019/12/28,744
2019/12/29,-28295
2019/12/30,-20284
2019/12/31,-37575
2020/01/01,-103146
2020/01/02,-60987
2020/01/03,-12121
2020/01/04,7718
2020/01/05,9117
2020/01/06,3536
2020/01/07,26653
2020/01/08,55260
2020/01/09,23237
2020/01/10,20900
2020/01/11,13302
2020/01/12,15279
2020/01/13,-6704
2020/01/14,67472
2020/01/15,128905
2020/01/16,124012
2020/01/17,39214
2020/01/18,42109
2020/01/19,41126
2020/01/20,-7394
2020/01/21,-10160
2020/01/22,-45833
2020/01/23,-28061
2020/01/24,-59034
2020/01/25,-52517
2020/01/26,-44236
2020/01/27,-36913
2020/01/28,-74453
2020/01/29,-77937
2020/01/30,-87249
2020/01/31,-47109
2020/02/01,-47349
2020/02/02,-39625
2020/02/03,22417
2020/02/04,-16472
2020/02/05,42922
2020/02/06,32045
2020/02/07,87236
2020/02/08,123581
2020/02/09,137374
2020/02/10,94081
2020/02/11,113710
2020/02/12,174604
2020/02/13,132923
2020/02/14,88154
2020/02/15,87530
2020/02/16,71155
2020/02/17,32994
2020/02/18,92821
2020/02/19,36199
2020/02/20,26260
2020/02/21,27838
2020/02/22,-12517
2020/02/23,209
2020/02/24,18049
2020/02/25,-33159
2020/02/26,-92465
2020/02/27,-47674
2020/02/28,-16075
2020/02/29,-38847
2020/03/01,-18276
2020/03/02,7193
2020/03/03,-48079
2020/03/04,-9985
2020/03/05,18729
2020/03/06,-9490
2020/03/07,-12757
2020/03/08,-29084
2020/03/09,6616
2020/03/10,8632
2020/03/11,-10890
2020/03/12,-20982
2020/03/13,58465
2020/03/14,22603
2020/03/15,5179
2020/03/16,22972
2020/03/17,51404
2020/03/18,56462
2020/03/19,99547
2020/03/20,89693
2020/03/21,194394
2020/03/22,97591
2020/03/23,66908
2020/03/24,65841
2020/03/25,42714
2020/03/26,54707
2020/03/27,-17548
2020/03/28,-5091
2020/03/29,-11788
2020/03/30,-12771
2020/03/31,-10103
2020/04/01,-50282
2020/04/02,-97490
2020/04/03,-63686
2020/04/04,-192252
2020/04/05,-101101
2020/04/06,-44383
2020/04/07,-34292
2020/04/08,60704
2020/04/09,-18429
2020/04/10,-17637
2020/04/11,7057
2020/04/12,51789
2020/04/13,20532
2020/04/14,68741
2020/04/15,63490
2020/04/16,33618
2020/04/17,47218
2020/04/18,104690
2020/04/19,92845
2020/04/20,47905
2020/04/21,44098
2020/04/22,-31971
2020/04/23,68286
2020/04/24,76949
2020/04/25,77402
2020/04/26,56749
2020/04/27,54596
2020/04/28,4752
2020/04/29,59246
2020/04/30,64219
2020/05/01,21588
2020/05/02,-11061
2020/05/03,27987
2020/05/04,-28577
2020/05/05,-21874
2020/05/06,13952
2020/05/07,-3915
2020/05/08,3734
2020/05/09,47315
2020/05/10,43195
2020/05/11,11901
2020/05/12,-1016
2020/05/13,-62436
2020/05/14,-50074
2020/05/15,-33
2020/05/16,11281
2020/05/17,-19292
2020/05/18,31451
2020/05/19,48770
2020/05/20,13322
2020/05/21,8994
2020/05/22,4533
2020/05/23,-12381
2020/05/24,-40991
2020/05/25,-24589
2020/05/26,25671
2020/05/27,69303
2020/05/28,-92042
2020/05/29,74642
2020/05/30,54825
2020/05/31,41375
2020/06/01,53669
2020/06/02,87742
2020/06/03,41010
2020/06/04,52745
2020/06/05,13560
2020/06/06,-7747
2020/06/07,11729
2020/06/08,68008
2020/06/09,26953
2020/06/10,504
2020/06/11,159676
2020/06/12,-19490
2020/06/13,-26696
2020/06/14,-28131
2020/06/15,-6632
2020/06/16,-45842
2020/06/17,6002
2020/06/18,14398
2020/06/19,36536
2020/06/20,65540
2020/06/21,68069
2020/06/22,46275
2020/06/23,74158
2020/06/24,69419
2020/06/25,56958
2020/06/26,48039
2020/06/27,75258
2020/06/28,94284
2020/06/29,93338
2020/06/30,88591
2020/07/01,73083
2020/07/02,34591
2020/07/03,23576
2020/07/04,2855
2020/07/05,-33093
2020/07/06,-23218
2020/07/07,-10193
2020/07/08,9011
2020/07/09,15609
2020/07/10,-10939
2020/07/11,-2976
2020/07/12,-13445
2020/07/13,9806
2020/07/14,-1775
2020/07/15,29218
2020/07/16,-1304
2020/07/17,11561
2020/07/18,-2630
2020/07/19,57494
2020/07/20,50510
2020/07/21,-17356
2020/07/22,518
2020/07/23,23170
2020/07/24,20986
2020/07/25,49493
2020/07/26,70905
2020/07/27,42266
2020/07/28,86820
2020/07/29,-17254
2020/07/30,34707
2020/07/31,53805
2020/08/01,99966
2020/08/02,68320
2020/08/03,44134
2020/08/04,86317
2020/08/05,77526
2020/08/06,64071
2020/08/07,80703
2020/08/08,10649
2020/08/09,-12250
2020/08/10,-30707
2020/08/11,-70810
2020/08/12,-31897
2020/08/13,-11870
2020/08/14,-30868
2020/08/15,-52587
2020/08/16,-27678
2020/08/17,-53671
2020/08/18,-54565
2020/08/19,-48117
2020/08/20,-71840
2020/08/21,-19833
2020/08/22,-39926
2020/08/23,7485
2020/08/24,-20277
2020/08/25,-26454
2020/08/26,43888
2020/08/27,2255
2020/08/28,-22416
2020/08/29,-43935
2020/08/30,-60800
2020/08/31,27144
2020/09/01,35344
2020/09/02,-5102
2020/09/03,75
2020/09/04,-15067
2020/09/05,-43828
2020/09/06,-49448
2020/09/07,-55660
2020/09/08,-53474
2020/09/09,-71836
2020/09/10,-49406
2020/09/11,-29768
2020/09/12,-3454
2020/09/13,-14989
2020/09/14,-71929
2020/09/15,-54187
2020/09/16,-64747
2020/09/17,314395
2020/09/18,117156
2020/09/19,98793
2020/09/20,94857
2020/09/21,83038
2020/09/22,60274
2020/09/23,57120
2020/09/24,62321
2020/09/25,30879
2020/09/26,25941
2020/09/27,34448
2020/09/28,49725
2020/09/29,30682
2020/09/30,70049
2020/10/01,-338392
2020/10/02,-187578
2020/10/03,-98759
2020/10/04,-112845
2020/10/05,-98985
2020/10/06,-35236
2020/10/07,-41532
2020/10/08,-64877
2020/10/09,9437
2020/10/10,12670
2020/10/11,15114
2020/10/12,-16924
2020/10/13,20308
2020/10/14,2995
2020/10/15,196305
2020/10/16,144351
2020/10/17,106070
2020/10/18,40004
2020/10/19,83871
2020/10/20,44847
2020/10/21,95959
2020/10/22,147579
2020/10/23,89015
2020/10/24,14964
2020/10/25,-24668
2020/10/26,16125
2020/10/27,-37292
2020/10/28,5290
2020/10/29,-173328
2020/10/30,-95186
2020/10/31,-10497
2020/11/01,15242
2020/11/02,14616
2020/11/03,6248
2020/11/04,12701
2020/11/05,-67562
2020/11/06,-8731
2020/11/07,42023
2020/11/08,42746
2020/11/09,39886
2020/11/10,39319
2020/11/11,1437
2020/11/12,7280
2020/11/13,30801
2020/11/14,-3996
2020/11/15,-3390
2020/11/16,-13791
2020/11/17,49828
2020/11/18,-19599
2020/11/19,27924
2020/11/20,6519
2020/11/21,47534
2020/11/22,88572
2020/11/23,56554
2020/11/24,70677
2020/11/25,73645
2020/11/26,24518
2020/11/27,387
2020/11/28,-48565
2020/11/29,16025
2020/11/30,34596
2020/12/01,-7303
2020/12/02,-36597
2020/12/03,-28221
2020/12/04,-23426
2020/12/05,-61588
2020/12/06,-87875
2020/12/07,-76846
2020/12/08,-66919
2020/12/09,-64112
2020/12/10,-27554
2020/12/11,-5387
2020/12/12,96739
2020/12/13,104332
2020/12/14,95009
2020/12/15,58408
2020/12/16,148956
2020/12/17,170496
2020/12/18,86753
2020/12/19,79349
2020/12/20,31964
2020/12/21,14723
2020/12/22,4522
2020/12/23,114412
2020/12/24,63817
2020/12/25,59270
2020/12/26,18253
2020/12/27,-16824
2020/12/28,-38833
2020/12/29,-15033
2020/12/30,-43065
2020/12/31,-112934
2021/01/01,-44348
2021/01/02,-22700
2021/01/03,107079
2021/01/04,103514
2021/01/05,100666
2021/01/06,17374
2021/01/07,121374
2021/01/08,75282
2021/01/09,80348
2021/01/10,48114
2021/01/11,8083
2021/01/12,-17501
2021/01/13,-42658
2021/01/14,22722
2021/01/15,43857
2021/01/16,43070
2021/01/17,-44173
2021/01/18,-3500
2021/01/19,10111
2021/01/20,-35867
2021/01/21,-95004
2021/01/22,-68191
2021/01/23,-69454
2021/01/24,-49533
2021/01/25,2996
2021/01/26,40376
2021/01/27,983
2021/01/28,26125
2021/01/29,48447
2021/01/30,49123
2021/01/31,92727
2021/02/01,62038
2021/02/02,49430
2021/02/03,88738
2021/02/04,105448
2021/02/05,120468
2021/02/06,93612
2021/02/07,104462
2021/02/08,76834
2021/02/09,102789
2021/02/10,156518
2021/02/11,85632
2021/02/12,50653
2021/02/13,36932
2021/02/14,3990
2021/02/15,-56262
2021/02/16,-13845
2021/02/17,-28386
2021/02/18,33022
2021/02/19,32815
2021/02/20,57821
2021/02/21,7870
2021/02/22,-14861
2021/02/23,-70347
2021/02/24,-20600
2021/02/25,-39421
2021/02/26,-48918
2021/02/27,-2563
2021/02/28,-24368
2021/03/01,38599
2021/03/02,30401
2021/03/03,6927
2021/03/04,-18566
2021/03/05,-110937
2021/03/06,-84504
2021/03/07,-47166
2021/03/08,-10620
2021/03/09,68231
2021/03/10,15746
2021/03/11,66330
2021/03/12,67914
2021/03/13,36947
2021/03/14,86030
2021/03/15,65864
2021/03/16,29737
2021/03/17,26526
2021/03/18,44707
2021/03/19,108301
2021/03/20,76992
2021/03/21,38624
2021/03/22,54822
2021/03/23,22824
2021/03/24,35844
2021/03/25,40904
2021/03/26,-2298
2021/03/27,-8809
2021/03/28,-31438
2021/03/29,-8813
2021/03/30,7645
2021/03/31,46841
2021/04/01,55118
2021/04/02,75015
2021/04/03,27531
2021/04/04,32278
2021/04/05,22036
2021/04/06,34279
2021/04/07,-3374
2021/04/08,-38296
2021/04/09,14900
2021/04/10,74511
2021/04/11,62486
2021/04/12,73521
2021/04/13,54000
2021/04/14,-389978
2021/04/15,-101987
2021/04/16,-503810
2021/04/17,126232
2021/04/18,111575
2021/04/19,136766
2021/04/20,165203
2021/04/21,198753
2021/04/22,214397
2021/04/23,147575
2021/04/24,81273
2021/04/25,127085
2021/04/26,90122
2021/04/27,81169
2021/04/28,567794
2021/04/29,252114
2021/04/30,543466
2021/05/01,-19970
2021/05/02,16050
2021/05/03,-14466
2021/05/04,-31334
2021/05/05,-32936
2021/05/06,-27672
2021/05/07,7716
2021/05/08,165018
2021/05/09,214509
2021/05/10,126161
2021/05/11,172900
2021/05/12,33360
2021/05/13,35832
2021/05/14,104995
2021/05/15,60336
2021/05/16,38471
2021/05/17,-4200
2021/05/18,-70118
2021/05/19,-95061
2021/05/20,-70329
2021/05/21,-132945
2021/05/22,-291930
2021/05/23,-425979
2021/05/24,-286890
2021/05/25,-320272
2021/05/26,-216819
2021/05/27,-231488
2021/05/28,-212376
2021/05/29,-131074
2021/05/30,-87205
2021/05/31,-72653
2021/06/01,-75873
2021/06/02,-61878
2021/06/03,-73282
2021/06/04,-19570
2021/06/05,-41672
2021/06/06,10783
2021/06/07,-22548
2021/06/08,-67878
2021/06/09,-93253
2021/06/10,-82856
2021/06/11,-96640
2021/06/12,-165702
2021/06/13,-141467
2021/06/14,-123792
2021/06/15,-71480
2021/06/16,-70261
2021/06/17,-116665
2021/06/18,-122518
2021/06/19,-144096
2021/06/20,-114351
2021/06/21,-68070
2021/06/22,24425
2021/06/23,10201
2021/06/24,10282
2021/06/25,40735
2021/06/26,17528
2021/06/27,-16351
2021/06/28,212966
2021/06/29,34401
2021/06/30,2133
2021/07/01,27221
2021/07/02,24534
2021/07/03,63916
2021/07/04,49692
2021/07/05,12389
2021/07/06,64558
2021/07/07,59748
2021/07/08,16838
2021/07/09,-10672
2021/07/10,-17560
2021/07/11,-13450
2021/07/12,-220084
2021/07/13,-65096
2021/07/14,-12200
2021/07/15,8597
2021/07/16,8011
2021/07/17,22488
2021/07/18,30307
2021/07/19,22235
2021/07/20,-79360
2021/07/21,-54681
2021/07/22,-10538
2021/07/23,11982
2021/07/24,82185
2021/07/25,21852
2021/07/26,44616
2021/07/27,154162
2021/07/28,121102
2021/07/29,25152
2021/07/30,51897
2021/07/31,69315
2021/08/01,43147
2021/08/02,70401
2021/08/03,27958
2021/08/04,18563
2021/08/05,-43568
2021/08/06,8015
2021/08/07,-21749
2021/08/08,48406
2021/08/09,-20932
2021/08/10,-128644
2021/08/11,-105182
2021/08/12,-56050
2021/08/13,-45879
2021/08/14,-59106
2021/08/15,-44654
2021/08/16,-14208
2021/08/17,12638
2021/08/18,-14968
2021/08/19,95941
2021/08/20,43059
2021/08/21,4924
2021/08/22,-20346
2021/08/23,21258
2021/08/24,-5388
2021/08/25,-38501
2021/08/26,-22564
2021/08/27,-320629
2021/08/28,-6507
2021/08/29,12082
2021/08/30,-53793
2021/08/31,-22766
2021/09/01,28538
2021/09/02,-22945
2021/09/03,-90546
2021/09/04,-37172
2021/09/05,-32742
2021/09/06,-36953
2021/09/07,44627
2021/09/08,11594
2021/09/09,40735
2021/09/10,366445
2021/09/11,142774
2021/09/12,80512
2021/09/13,103660
2021/09/14,48945
2021/09/15,16725
2021/09/16,-6087
2021/09/17,33354
2021/09/18,33083
2021/09/19,29014
2021/09/20,-26679
2021/09/21,-41422
2021/09/22,26169
2021/09/23,15520
2021/09/24,-68342
2021/09/25,-130746
2021/09/26,-136407
2021/09/27,-129943
2021/09/28,-103530
2021/09/29,-66884
2021/09/30,-63824
2021/10/01,47912
2021/10/02,-26287
2021/10/03,-4328
2021/10/04,-6741
2021/10/05,40406
2021/10/06,129614
2021/10/07,104743
2021/10/08,152461
2021/10/09,85101
2021/10/10,86530
2021/10/11,66185
2021/10/12,77700
2021/10/13,41316
2021/10/14,86249
2021/10/15,24889
2021/10/16,67530
2021/10/17,41200
2021/10/18,101277
2021/10/19,29014
2021/10/20,-37172
2021/10/21,-36506
2021/10/22,-24933
2021/10/23,41006
2021/10/24,102837
2021/10/25,88779
2021/10/26,104317
2021/10/27,102638
2021/10/28,-277394
2021/10/29,153229
2021/10/30,103435
2021/10/31,75741
2021/11/01,77268
2021/11/02,87653
2021/11/03,85530
2021/11/04,55872
2021/11/05,36630
2021/11/06,-7289
2021/11/07,16578
2021/11/08,16970
2021/11/09,-19083
2021/11/10,52547
2021/11/11,367698
2021/11/12,-80928
2021/11/13,-9992
2021/11/14,40731
2021/11/15,-23050
2021/11/16,-52906
2021/11/17,-6954
2021/11/18,-62719
2021/11/19,-46948
2021/11/20,-79213
2021/11/21,-21547
2021/11/22,-90537
2021/11/23,-41469
2021/11/24,-40890
2021/11/25,-54435
2021/11/26,-59060
2021/11/27,-95814
2021/11/28,-140890
2021/11/29,-25217
2021/11/30,-5652
2021/12/01,-127339
2021/12/02,10232
2021/12/03,-45064
2021/12/04,-8857
2021/12/05,160316
2021/12/06,9316
2021/12/07,6580
2021/12/08,4845
2021/12/09,-12575
2021/12/10,-4738
2021/12/11,8671
2021/12/12,75923
2021/12/13,7268
2021/12/14,-32282
2021/12/15,59982
2021/12/16,-38565
2021/12/17,95172
2021/12/18,32142
2021/12/19,-241857
2021/12/20,6464
2021/12/21,-22527
2021/12/22,-42076
2021/12/23,31655
2021/12/24,67014
2021/12/25,89793
2021/12/26,6115
2021/12/27,14460
2021/12/28,17748
2021/12/29,-38689
2021/12/30,47402
2021/12/31,-60985
2022/01/01,17686
2022/01/02,-9140
2022/01/03,809
2022/01/04,13708
2022/01/05,-11168
2022/01/06,-35856
2022/01/07,-96837
2022/01/08,-91373
2022/01/09,-89195
2022/01/10,23454
2022/01/11,64229
2022/01/12,96448
2022/01/13,56893
2022/01/14,6301
2022/01/15,19664
2022/01/16,50544
2022/01/17,17748
2022/01/18,-20311
2022/01/19,12968
2022/01/20,5350
2022/01/21,-23037
2022/01/22,-23706
2022/01/23,-694
2022/01/24,-123629
2022/01/25,-111363
2022/01/26,-170863
2022/01/27,-171010
2022/01/28,-71614
2022/01/29,-66065
2022/01/30,-11082
2022/01/31,-15416
2022/02/01,13309
2022/02/02,-51528
2022/02/03,-66567
2022/02/04,28683
2022/02/05,103270
2022/02/06,98844
2022/02/07,36013
2022/02/08,17121
2022/02/09,71333
2022/02/10,88565
2022/02/11,54007
2022/02/12,4188
2022/02/13,-20682
2022/02/14,-21813
2022/02/15,4738
2022/02/16,39690
2022/02/17,22701
2022/02/18,74269
2022/02/19,-75392
2022/02/20,101084
2022/02/21,-47408
2022/02/22,-53686
2022/02/23,-36476
2022/02/24,-52986
2022/02/25,-36605
2022/02/26,36984
2022/02/27,-10843
2022/02/28,-45971
2022/03/01,-28584
2022/03/02,-24377
2022/03/03,13598
2022/03/04,-84873
2022/03/05,-64380
2022/03/06,-156063
2022/03/07,52830
2022/03/08,84472
2022/03/09,26160
2022/03/10,90092
2022/03/11,-15053
2022/03/12,-22705
2022/03/13,-49869
2022/03/14,-3325
2022/03/15,44151
2022/03/16,67201
2022/03/17,1802
2022/03/18,101270
2022/03/19,33593
2022/03/20,-16487
2022/03/21,-5638
2022/03/22,13489
2022/03/23,-16674
2022/03/24,-83268
2022/03/25,19051
2022/03/26,-14384
2022/03/27,49935
2022/03/28,78760
2022/03/29,-16030
2022/03/30,-102934
2022/03/31,-9006
2022/04/01,-123710
2022/04/02,-50207
2022/04/03,-58940
2022/04/04,-75719
2022/04/05,-128552
2022/04/06,-53781
2022/04/07,-42329
2022/04/08,-58787
2022/04/09,-30319
2022/04/10,-20413
2022/04/11,-90838
2022/04/12,-101084
2022/04/13,-76139
2022/04/14,-62127
2022/04/15,-39772
2022/04/16,-7351
2022/04/17,-11042
2022/04/18,19006
2022/04/19,112514
2022/04/20,124373
2022/04/21,6820
2022/04/22,55873
2022/04/23,-24863
2022/04/24,-23885
2022/04/25,25394
2022/04/26,32694
2022/04/27,75422
2022/04/28,33835
2022/04/29,25661
2022/04/30,59426
2022/05/01,53968
2022/05/02,-54058
2022/05/03,-157446
2022/05/04,-141738
2022/05/05,55557
2022/05/06,-35774
2022/05/07,-3619
2022/05/08,10036
2022/05/09,-10804
2022/05/10,25734
2022/05/11,-90955
2022/05/12,65359
2022/05/13,118726
2022/05/14,-50733
2022/05/15,-44597
2022/05/16,60337
2022/05/17,59887
2022/05/18,68333
2022/05/19,-96047
2022/05/20,-45219
2022/05/21,-5794
2022/05/22,-48870
2022/05/23,-48457
2022/05/24,-57265
2022/05/25,28561
2022/05/26,-153603
2022/05/27,-184092
2022/05/28,-19662
2022/05/29,1207
2022/05/30,-67807
2022/05/31,22665
2022/06/01,-76471
2022/06/02,-2698
2022/06/03,-884
2022/06/04,-25644
2022/06/05,-19047
2022/06/06,-79
2022/06/07,-38599
2022/06/08,-28924
2022/06/09,26993
2022/06/10,33121
2022/06/11,-29510
2022/06/12,-51947
2022/06/13,-18120
2022/06/14,-86195
2022/06/15,-44722
2022/06/16,14403
2022/06/17,40731
2022/06/18,-9717
2022/06/19,-12249
2022/06/20,-24356
2022/06/21,-27620
2022/06/22,-23568
2022/06/23,-59157
2022/06/24,-58080
2022/06/25,-63313
2022/06/26,-50658
2022/06/27,23607
2022/06/28,-32459
2022/06/29,-33552
2022/06/30,-62732
2022/07/01,-4464
2022/07/02,103056
2022/07/03,69354
2022/07/04,56060
2022/07/05,93542
2022/07/06,80150
2022/07/07,118918
2022/07/08,96448
2022/07/09,152202
2022/07/10,161472
2022/07/11,60360
2022/07/12,88310
2022/07/13,125227
2022/07/14,119042
2022/07/15,74080
2022/07/16,60619
2022/07/17,111405
2022/07/18,39809
2022/07/19,-421
2022/07/20,14233
2022/07/21,8649
2022/07/22,19229
2022/07/23,-35161
2022/07/24,-36663
2022/07/25,108158
2022/07/26,574795
2022/07/27,14092
2022/07/28,-43152
2022/07/29,-56502
2022/07/30,-70167
2022/07/31,-93080
2022/08/01,155084
2022/08/02,26938
2022/08/03,72276
2022/08/04,302590
2022/08/05,5572
2022/08/06,44395
2022/08/07,72542
2022/08/08,-83660
2022/08/09,-579880
2022/08/10,-29577
2022/08/11,-29711
2022/08/12,-8702
2022/08/13,-44104
2022/08/14,-42034
2022/08/15,-228351
2022/08/16,-57770
2022/08/17,-108850
2022/08/18,-331434
2022/08/19,-114996
2022/08/20,-107875
2022/08/21,-97507
2022/08/22,-89210
2022/08/23,-37119
2022/08/24,-75126
2022/08/25,-8089
2022/08/26,-77276
2022/08/27,-51574
2022/08/28,-50360
2022/08/29,-37839
2022/08/30,-59648
2022/08/31,-66629
2022/09/01,-51061
2022/09/02,27146
2022/09/03,27722
2022/09/04,68479
2022/09/05,52778
2022/09/06,-4157
2022/09/07,-3197
2022/09/08,-2326
2022/09/09,38580
2022/09/10,-12984
2022/09/11,16996
2022/09/12,12877
2022/09/13,44891
2022/09/14,93837
2022/09/15,-469307
2022/09/16,-707371
2022/09/17,-702894
2022/09/18,-63102
2022/09/19,-33790
2022/09/20,12390
2022/09/21,6032
2022/09/22,-1766
2022/09/23,-18561
2022/09/24,54858
2022/09/25,13157
2022/09/26,34804
2022/09/27,80115
2022/09/28,-73934
2022/09/29,476994
2022/09/30,690954
2022/10/01,686444
2022/10/02,-30873
2022/10/03,-59283
2022/10/04,-22959
2022/10/05,25024
2022/10/06,67001
2022/10/07,54922
2022/10/08,99309
2022/10/09,122329
2022/10/10,88817
2022/10/11,-33653
2022/10/12,33708
2022/10/13,2758
2022/10/14,-24269
2022/10/15,-574
2022/10/16,-68230
2022/10/17,5699
2022/10/18,-55325
2022/10/19,-55103
2022/10/20,-53940
2022/10/21,-50455
2022/10/22,-201545
2022/10/23,-177858
2022/10/24,-143935
2022/10/25,-116471
2022/10/26,-27621
2022/10/27,-3800
2022/10/28,-29019
2022/10/29,-68877
2022/10/30,18694
2022/10/31,-965
2022/11/01,32981
2022/11/02,-43015
2022/11/03,-21820
2022/11/04,-98056
2022/11/05,-19506
2022/11/06,-45621
2022/11/07,16535
2022/11/08,-8728
2022/11/09,-15441
2022/11/10,-48338
2022/11/11,6529
2022/11/12,4360
2022/11/13,-6212
2022/11/14,57045
2022/11/15,46462
2022/11/16,64376
2022/11/17,10345
2022/11/18,45959
2022/11/19,-19940
2022/11/20,-21433
2022/11/21,-108899
2022/11/22,-62132
2022/11/23,-62350
2022/11/24,6794
2022/11/25,21174
2022/11/26,-9571
2022/11/27,-56867
2022/11/28,21126
2022/11/29,-42500
2022/11/30,-44952
