Date,transactions90ema
2019/10/30,692060
2019/10/31,693204
2019/11/01,693464
2019/11/02,691211
2019/11/03,688572
2019/11/04,688181
2019/11/05,689303
2019/11/06,689708
2019/11/07,693393
2019/11/08,693520
2019/11/09,691552
2019/11/10,689746
2019/11/11,690195
2019/11/12,690600
2019/11/13,691105
2019/11/14,690850
2019/11/15,690678
2019/11/16,688612
2019/11/17,686668
2019/11/18,687719
2019/11/19,688770
2019/11/20,688792
2019/11/21,690420
2019/11/22,692713
2019/11/23,691372
2019/11/24,689295
2019/11/25,690912
2019/11/26,690667
2019/11/27,690321
2019/11/28,688844
2019/11/29,688442
2019/11/30,686166
2019/12/01,684603
2019/12/02,684528
2019/12/03,682902
2019/12/04,682421
2019/12/05,680997
2019/12/06,678638
2019/12/07,674450
2019/12/08,669312
2019/12/09,668568
2019/12/10,667756
2019/12/11,666824
2019/12/12,666139
2019/12/13,665158
2019/12/14,662652
2019/12/15,659671
2019/12/16,659121
2019/12/17,658855
2019/12/18,658952
2019/12/19,658098
2019/12/20,657136
2019/12/21,654680
2019/12/22,651938
2019/12/23,651492
2019/12/24,650422
2019/12/25,648547
2019/12/26,647186
2019/12/27,645709
2019/12/28,642866
2019/12/29,639290
2019/12/30,638084
2019/12/31,636241
2020/01/01,632511
2020/01/02,629722
2020/01/03,628666
2020/01/04,627136
2020/01/05,624884
2020/01/06,624920
2020/01/07,625394
2020/01/08,626017
2020/01/09,625916
2020/01/10,625458
2020/01/11,623791
2020/01/12,621597
2020/01/13,620362
2020/01/14,621491
2020/01/15,623181
2020/01/16,624730
2020/01/17,625869
2020/01/18,625919
2020/01/19,625688
2020/01/20,625107
2020/01/21,623653
2020/01/22,621238
2020/01/23,619728
2020/01/24,617034
2020/01/25,613044
2020/01/26,608995
2020/01/27,606084
2020/01/28,604330
2020/01/29,603170
2020/01/30,602354
2020/01/31,601936
2020/02/01,600702
2020/02/02,599150
2020/02/03,599634
2020/02/04,597983
2020/02/05,598264
2020/02/06,598445
2020/02/07,599056
2020/02/08,600432
2020/02/09,601051
2020/02/10,602540
2020/02/11,604886
2020/02/12,609133
2020/02/13,612554
2020/02/14,616054
2020/02/15,617881
2020/02/16,618839
2020/02/17,620521
2020/02/18,623015
2020/02/19,624615
2020/02/20,626043
2020/02/21,627021
2020/02/22,626556
2020/02/23,626111
2020/02/24,627464
2020/02/25,628405
2020/02/26,630087
2020/02/27,631942
2020/02/28,633189
2020/02/29,632909
2020/03/01,632812
2020/03/02,633882
2020/03/03,634487
2020/03/04,635135
2020/03/05,637002
2020/03/06,637877
2020/03/07,637726
2020/03/08,638272
2020/03/09,641476
2020/03/10,644094
2020/03/11,645610
2020/03/12,648141
2020/03/13,652533
2020/03/14,653176
2020/03/15,653275
2020/03/16,656150
2020/03/17,658501
2020/03/18,660917
2020/03/19,665380
2020/03/20,668826
2020/03/21,672973
2020/03/22,674582
2020/03/23,677366
2020/03/24,679883
2020/03/25,681762
2020/03/26,683756
2020/03/27,685185
2020/03/28,684801
2020/03/29,683113
2020/03/30,684012
2020/03/31,685061
2020/04/01,685016
2020/04/02,685797
2020/04/03,686608
2020/04/04,685275
2020/04/05,683708
2020/04/06,685633
2020/04/07,687783
2020/04/08,690914
2020/04/09,691718
2020/04/10,692903
2020/04/11,692631
2020/04/12,692321
2020/04/13,693464
2020/04/14,696112
2020/04/15,698223
2020/04/16,700247
2020/04/17,702124
2020/04/18,703904
2020/04/19,704734
2020/04/20,707463
2020/04/21,709781
2020/04/22,711556
2020/04/23,714080
2020/04/24,716997
2020/04/25,718652
2020/04/26,720483
2020/04/27,723136
2020/04/28,725670
2020/04/29,729453
2020/04/30,733189
2020/05/01,735254
2020/05/02,735929
2020/05/03,737111
2020/05/04,737922
2020/05/05,738969
2020/05/06,741045
2020/05/07,744035
2020/05/08,747194
2020/05/09,750429
2020/05/10,753258
2020/05/11,756210
2020/05/12,758945
2020/05/13,761099
2020/05/14,762401
2020/05/15,765176
2020/05/16,767589
2020/05/17,768488
2020/05/18,770447
2020/05/19,772152
2020/05/20,773982
2020/05/21,776041
2020/05/22,779124
2020/05/23,781086
2020/05/24,782068
2020/05/25,784124
2020/05/26,787044
2020/05/27,789443
2020/05/28,792033
2020/05/29,795488
2020/05/30,797389
2020/05/31,798547
2020/06/01,801433
2020/06/02,805378
2020/06/03,807421
2020/06/04,810124
2020/06/05,812144
2020/06/06,815090
2020/06/07,817918
2020/06/08,821177
2020/06/09,823417
2020/06/10,825977
2020/06/11,828160
2020/06/12,829504
2020/06/13,829587
2020/06/14,828608
2020/06/15,830447
2020/06/16,832083
2020/06/17,833131
2020/06/18,834905
2020/06/19,837345
2020/06/20,839632
2020/06/21,842872
2020/06/22,848350
2020/06/23,854308
2020/06/24,859067
2020/06/25,863082
2020/06/26,866474
2020/06/27,869785
2020/06/28,872595
2020/06/29,876630
2020/06/30,881788
2020/07/01,885363
2020/07/02,888742
2020/07/03,891673
2020/07/04,892873
2020/07/05,892592
2020/07/06,895392
2020/07/07,899109
2020/07/08,903353
2020/07/09,907023
2020/07/10,909832
2020/07/11,911438
2020/07/12,913340
2020/07/13,918581
2020/07/14,922539
2020/07/15,926689
2020/07/16,929805
2020/07/17,933064
2020/07/18,936107
2020/07/19,939323
2020/07/20,943815
2020/07/21,947689
2020/07/22,951873
2020/07/23,956161
2020/07/24,960339
2020/07/25,965068
2020/07/26,968866
2020/07/27,975297
2020/07/28,980727
2020/07/29,984751
2020/07/30,988701
2020/07/31,993759
2020/08/01,997667
2020/08/02,1000485
2020/08/03,1004360
2020/08/04,1007867
2020/08/05,1011710
2020/08/06,1016197
2020/08/07,1021329
2020/08/08,1024869
2020/08/09,1029359
2020/08/10,1035087
2020/08/11,1039903
2020/08/12,1044064
2020/08/13,1047692
2020/08/14,1051074
2020/08/15,1052321
2020/08/16,1054519
2020/08/17,1057320
2020/08/18,1061099
2020/08/19,1064523
2020/08/20,1067127
2020/08/21,1071294
2020/08/22,1071980
2020/08/23,1073090
2020/08/24,1075048
2020/08/25,1076436
2020/08/26,1078410
2020/08/27,1079688
2020/08/28,1080836
2020/08/29,1081938
2020/08/30,1083267
2020/08/31,1086621
2020/09/01,1090117
2020/09/02,1092119
2020/09/03,1093383
2020/09/04,1094434
2020/09/05,1093258
2020/09/06,1091794
2020/09/07,1090908
2020/09/08,1089497
2020/09/09,1088686
2020/09/10,1089396
2020/09/11,1089066
2020/09/12,1087869
2020/09/13,1086862
2020/09/14,1086704
2020/09/15,1086773
2020/09/16,1085636
2020/09/17,1092677
2020/09/18,1096020
2020/09/19,1095888
2020/09/20,1095875
2020/09/21,1096706
2020/09/22,1096372
2020/09/23,1096102
2020/09/24,1095914
2020/09/25,1094570
2020/09/26,1092152
2020/09/27,1089390
2020/09/28,1089186
2020/09/29,1089165
2020/09/30,1088942
2020/10/01,1087400
2020/10/02,1085526
2020/10/03,1082691
2020/10/04,1080553
2020/10/05,1079392
2020/10/06,1079482
2020/10/07,1078513
2020/10/08,1077215
2020/10/09,1076607
2020/10/10,1075722
2020/10/11,1074161
2020/10/12,1074557
2020/10/13,1075718
2020/10/14,1076119
2020/10/15,1079929
2020/10/16,1081714
2020/10/17,1081055
2020/10/18,1079180
2020/10/19,1080273
2020/10/20,1080832
2020/10/21,1082557
2020/10/22,1084898
2020/10/23,1085948
2020/10/24,1084326
2020/10/25,1081708
2020/10/26,1081805
2020/10/27,1081732
2020/10/28,1083004
2020/10/29,1083550
2020/10/30,1084154
2020/10/31,1084273
2020/11/01,1083536
2020/11/02,1085148
2020/11/03,1085900
2020/11/04,1087028
2020/11/05,1087938
2020/11/06,1089785
2020/11/07,1090707
2020/11/08,1089075
2020/11/09,1090363
2020/11/10,1091838
2020/11/11,1091942
2020/11/12,1092103
2020/11/13,1093516
2020/11/14,1092934
2020/11/15,1091714
2020/11/16,1092018
2020/11/17,1093798
2020/11/18,1094391
2020/11/19,1095014
2020/11/20,1096506
2020/11/21,1098169
2020/11/22,1099259
2020/11/23,1101773
2020/11/24,1104813
2020/11/25,1107035
2020/11/26,1108492
2020/11/27,1108369
2020/11/28,1105818
2020/11/29,1103359
2020/11/30,1105130
2020/12/01,1106607
2020/12/02,1105833
2020/12/03,1106017
2020/12/04,1106639
2020/12/05,1105520
2020/12/06,1103960
2020/12/07,1103928
2020/12/08,1104932
2020/12/09,1105940
2020/12/10,1105643
2020/12/11,1106006
2020/12/12,1105700
2020/12/13,1106513
2020/12/14,1109482
2020/12/15,1111807
2020/12/16,1115103
2020/12/17,1120096
2020/12/18,1121719
2020/12/19,1122624
2020/12/20,1121562
2020/12/21,1122120
2020/12/22,1122669
2020/12/23,1125562
2020/12/24,1125939
2020/12/25,1126258
2020/12/26,1126550
2020/12/27,1127667
2020/12/28,1130505
2020/12/29,1132179
2020/12/30,1134278
2020/12/31,1134928
2021/01/01,1134965
2021/01/02,1135753
2021/01/03,1137922
2021/01/04,1140938
2021/01/05,1143518
2021/01/06,1146528
2021/01/07,1149869
2021/01/08,1152926
2021/01/09,1154655
2021/01/10,1155884
2021/01/11,1158619
2021/01/12,1158770
2021/01/13,1158061
2021/01/14,1158643
2021/01/15,1160150
2021/01/16,1160879
2021/01/17,1160268
2021/01/18,1161536
2021/01/19,1163530
2021/01/20,1164637
2021/01/21,1164935
2021/01/22,1165328
2021/01/23,1164786
2021/01/24,1163752
2021/01/25,1164707
2021/01/26,1165364
2021/01/27,1164828
2021/01/28,1165399
2021/01/29,1168225
2021/01/30,1169324
2021/01/31,1170986
2021/02/01,1173831
2021/02/02,1176668
2021/02/03,1179706
2021/02/04,1182567
2021/02/05,1185519
2021/02/06,1186449
2021/02/07,1187420
2021/02/08,1189361
2021/02/09,1192398
2021/02/10,1195210
2021/02/11,1196866
2021/02/12,1198919
2021/02/13,1200094
2021/02/14,1200238
2021/02/15,1200461
2021/02/16,1200845
2021/02/17,1202112
2021/02/18,1204229
2021/02/19,1206852
2021/02/20,1209724
2021/02/21,1210247
2021/02/22,1212487
2021/02/23,1214474
2021/02/24,1216028
2021/02/25,1216396
2021/02/26,1216832
2021/02/27,1216516
2021/02/28,1215710
2021/03/01,1215056
2021/03/02,1215608
2021/03/03,1216035
2021/03/04,1216450
2021/03/05,1216278
2021/03/06,1215053
2021/03/07,1214284
2021/03/08,1214331
2021/03/09,1215672
2021/03/10,1216560
2021/03/11,1218059
2021/03/12,1220424
2021/03/13,1222027
2021/03/14,1223255
2021/03/15,1225412
2021/03/16,1227249
2021/03/17,1228239
2021/03/18,1229811
2021/03/19,1231161
2021/03/20,1231845
2021/03/21,1231277
2021/03/22,1232952
2021/03/23,1234402
2021/03/24,1236052
2021/03/25,1238549
2021/03/26,1239149
2021/03/27,1238965
2021/03/28,1238370
2021/03/29,1239063
2021/03/30,1240424
2021/03/31,1242933
2021/04/01,1245682
2021/04/02,1248164
2021/04/03,1249157
2021/04/04,1248030
2021/04/05,1249105
2021/04/06,1251010
2021/04/07,1252365
2021/04/08,1253068
2021/04/09,1254119
2021/04/10,1255458
2021/04/11,1255489
2021/04/12,1257522
2021/04/13,1259565
2021/04/14,1262351
2021/04/15,1260922
2021/04/16,1264572
2021/04/17,1268713
2021/04/18,1271528
2021/04/19,1276040
2021/04/20,1282183
2021/04/21,1288407
2021/04/22,1294755
2021/04/23,1300082
2021/04/24,1302038
2021/04/25,1303957
2021/04/26,1307133
2021/04/27,1310236
2021/04/28,1314793
2021/04/29,1319539
2021/04/30,1322213
2021/05/01,1324529
2021/05/02,1326571
2021/05/03,1330133
2021/05/04,1334660
2021/05/05,1338709
2021/05/06,1342961
2021/05/07,1347026
2021/05/08,1355022
2021/05/09,1362969
2021/05/10,1370739
2021/05/11,1378328
2021/05/12,1383729
2021/05/13,1388231
2021/05/14,1391384
2021/05/15,1393167
2021/05/16,1393869
2021/05/17,1395028
2021/05/18,1395688
2021/05/19,1397127
2021/05/20,1398490
2021/05/21,1397797
2021/05/22,1395289
2021/05/23,1392409
2021/05/24,1390658
2021/05/25,1388433
2021/05/26,1387071
2021/05/27,1384968
2021/05/28,1383212
2021/05/29,1381239
2021/05/30,1379020
2021/05/31,1377237
2021/06/01,1374976
2021/06/02,1373636
2021/06/03,1372842
2021/06/04,1371281
2021/06/05,1367004
2021/06/06,1361894
2021/06/07,1358898
2021/06/08,1355869
2021/06/09,1352317
2021/06/10,1348718
2021/06/11,1345082
2021/06/12,1340394
2021/06/13,1335654
2021/06/14,1332421
2021/06/15,1330041
2021/06/16,1327207
2021/06/17,1324828
2021/06/18,1321429
2021/06/19,1315468
2021/06/20,1309793
2021/06/21,1307591
2021/06/22,1307368
2021/06/23,1305051
2021/06/24,1302897
2021/06/25,1301236
2021/06/26,1297922
2021/06/27,1293672
2021/06/28,1296099
2021/06/29,1295401
2021/06/30,1293572
2021/07/01,1291773
2021/07/02,1289351
2021/07/03,1285685
2021/07/04,1281722
2021/07/05,1278780
2021/07/06,1280465
2021/07/07,1280696
2021/07/08,1280299
2021/07/09,1279055
2021/07/10,1275979
2021/07/11,1272150
2021/07/12,1270377
2021/07/13,1268466
2021/07/14,1267464
2021/07/15,1267299
2021/07/16,1265799
2021/07/17,1263575
2021/07/18,1261493
2021/07/19,1260037
2021/07/20,1258558
2021/07/21,1257165
2021/07/22,1255971
2021/07/23,1254811
2021/07/24,1254167
2021/07/25,1251412
2021/07/26,1251615
2021/07/27,1253076
2021/07/28,1254114
2021/07/29,1254224
2021/07/30,1253963
2021/07/31,1253048
2021/08/01,1251676
2021/08/02,1252067
2021/08/03,1251355
2021/08/04,1250750
2021/08/05,1248748
2021/08/06,1247941
2021/08/07,1246853
2021/08/08,1245475
2021/08/09,1244884
2021/08/10,1244165
2021/08/11,1243951
2021/08/12,1242881
2021/08/13,1241874
2021/08/14,1240073
2021/08/15,1237551
2021/08/16,1237911
2021/08/17,1238224
2021/08/18,1237410
2021/08/19,1237806
2021/08/20,1238295
2021/08/21,1237163
2021/08/22,1235992
2021/08/23,1236204
2021/08/24,1236442
2021/08/25,1235307
2021/08/26,1233983
2021/08/27,1231457
2021/08/28,1229265
2021/08/29,1227460
2021/08/30,1226835
2021/08/31,1226384
2021/09/01,1226356
2021/09/02,1227118
2021/09/03,1226495
2021/09/04,1225673
2021/09/05,1223709
2021/09/06,1223331
2021/09/07,1225193
2021/09/08,1224166
2021/09/09,1224071
2021/09/10,1224524
2021/09/11,1225065
2021/09/12,1224762
2021/09/13,1225701
2021/09/14,1225823
2021/09/15,1225422
2021/09/16,1225399
2021/09/17,1224567
2021/09/18,1222779
2021/09/19,1220701
2021/09/20,1219687
2021/09/21,1219107
2021/09/22,1218111
2021/09/23,1217560
2021/09/24,1216134
2021/09/25,1214045
2021/09/26,1211287
2021/09/27,1209586
2021/09/28,1207356
2021/09/29,1205785
2021/09/30,1203809
2021/10/01,1203879
2021/10/02,1201989
2021/10/03,1200412
2021/10/04,1198678
2021/10/05,1199491
2021/10/06,1202531
2021/10/07,1205647
2021/10/08,1207436
2021/10/09,1207093
2021/10/10,1205573
2021/10/11,1205087
2021/10/12,1205054
2021/10/13,1204720
2021/10/14,1205211
2021/10/15,1207360
2021/10/16,1206782
2021/10/17,1205406
2021/10/18,1205236
2021/10/19,1206077
2021/10/20,1207250
2021/10/21,1208789
2021/10/22,1209828
2021/10/23,1210380
2021/10/24,1211499
2021/10/25,1213433
2021/10/26,1216320
2021/10/27,1219708
2021/10/28,1226100
2021/10/29,1231160
2021/10/30,1234403
2021/10/31,1235936
2021/11/01,1238262
2021/11/02,1241721
2021/11/03,1245578
2021/11/04,1247921
2021/11/05,1249937
2021/11/06,1250069
2021/11/07,1250661
2021/11/08,1252383
2021/11/09,1254180
2021/11/10,1257181
2021/11/11,1259169
2021/11/12,1261059
2021/11/13,1261925
2021/11/14,1262228
2021/11/15,1262830
2021/11/16,1263861
2021/11/17,1265825
2021/11/18,1266230
2021/11/19,1266001
2021/11/20,1263674
2021/11/21,1263614
2021/11/22,1262688
2021/11/23,1262739
2021/11/24,1264492
2021/11/25,1265304
2021/11/26,1266013
2021/11/27,1264850
2021/11/28,1262011
2021/11/29,1261696
2021/11/30,1262119
2021/12/01,1261229
2021/12/02,1261318
2021/12/03,1260223
2021/12/04,1259684
2021/12/05,1262471
2021/12/06,1262082
2021/12/07,1261262
2021/12/08,1262032
2021/12/09,1261797
2021/12/10,1261268
2021/12/11,1259908
2021/12/12,1258188
2021/12/13,1257854
2021/12/14,1256910
2021/12/15,1256944
2021/12/16,1254714
2021/12/17,1255057
2021/12/18,1252965
2021/12/19,1250429
2021/12/20,1249348
2021/12/21,1248344
2021/12/22,1248013
2021/12/23,1247952
2021/12/24,1249053
2021/12/25,1250162
2021/12/26,1249212
2021/12/27,1249272
2021/12/28,1249091
2021/12/29,1249160
2021/12/30,1249304
2021/12/31,1248531
2022/01/01,1247047
2022/01/02,1245109
2022/01/03,1244320
2022/01/04,1243814
2022/01/05,1243942
2022/01/06,1243251
2022/01/07,1242047
2022/01/08,1240769
2022/01/09,1237858
2022/01/10,1237755
2022/01/11,1238632
2022/01/12,1239615
2022/01/13,1240566
2022/01/14,1240081
2022/01/15,1238647
2022/01/16,1236983
2022/01/17,1236142
2022/01/18,1234678
2022/01/19,1234425
2022/01/20,1233445
2022/01/21,1232488
2022/01/22,1231876
2022/01/23,1228491
2022/01/24,1226702
2022/01/25,1225624
2022/01/26,1223877
2022/01/27,1221894
2022/01/28,1220041
2022/01/29,1218439
2022/01/30,1217679
2022/01/31,1216787
2022/02/01,1215823
2022/02/02,1214435
2022/02/03,1212162
2022/02/04,1211213
2022/02/05,1211736
2022/02/06,1210904
2022/02/07,1209859
2022/02/08,1209220
2022/02/09,1209147
2022/02/10,1209070
2022/02/11,1208519
2022/02/12,1206456
2022/02/13,1204452
2022/02/14,1203201
2022/02/15,1202969
2022/02/16,1202787
2022/02/17,1201451
2022/02/18,1202575
2022/02/19,1201423
2022/02/20,1204553
2022/02/21,1203010
2022/02/22,1201389
2022/02/23,1200207
2022/02/24,1199789
2022/02/25,1198429
2022/02/26,1197756
2022/02/27,1196158
2022/02/28,1194223
2022/03/01,1193505
2022/03/02,1193451
2022/03/03,1192874
2022/03/04,1192315
2022/03/05,1189803
2022/03/06,1188340
2022/03/07,1188037
2022/03/08,1188204
2022/03/09,1187987
2022/03/10,1188901
2022/03/11,1187372
2022/03/12,1185905
2022/03/13,1182739
2022/03/14,1180874
2022/03/15,1181079
2022/03/16,1182287
2022/03/17,1182116
2022/03/18,1183959
2022/03/19,1182720
2022/03/20,1181321
2022/03/21,1180910
2022/03/22,1181782
2022/03/23,1181401
2022/03/24,1180754
2022/03/25,1180007
2022/03/26,1178773
2022/03/27,1177540
2022/03/28,1178430
2022/03/29,1178902
2022/03/30,1178315
2022/03/31,1178069
2022/04/01,1177661
2022/04/02,1175837
2022/04/03,1173308
2022/04/04,1171802
2022/04/05,1169941
2022/04/06,1169001
2022/04/07,1168095
2022/04/08,1166696
2022/04/09,1164904
2022/04/10,1163570
2022/04/11,1162465
2022/04/12,1161367
2022/04/13,1159315
2022/04/14,1158391
2022/04/15,1157349
2022/04/16,1155194
2022/04/17,1152734
2022/04/18,1151650
2022/04/19,1153032
2022/04/20,1154977
2022/04/21,1154206
2022/04/22,1154000
2022/04/23,1151747
2022/04/24,1149989
2022/04/25,1149973
2022/04/26,1149429
2022/04/27,1149695
2022/04/28,1149823
2022/04/29,1150224
2022/04/30,1151574
2022/05/01,1151645
2022/05/02,1150775
2022/05/03,1149165
2022/05/04,1148134
2022/05/05,1149006
2022/05/06,1148293
2022/05/07,1146165
2022/05/08,1144869
2022/05/09,1145165
2022/05/10,1146435
2022/05/11,1147847
2022/05/12,1151801
2022/05/13,1155990
2022/05/14,1155634
2022/05/15,1154179
2022/05/16,1153524
2022/05/17,1153133
2022/05/18,1153677
2022/05/19,1152352
2022/05/20,1151483
2022/05/21,1150231
2022/05/22,1148152
2022/05/23,1146783
2022/05/24,1145771
2022/05/25,1144647
2022/05/26,1143032
2022/05/27,1141943
2022/05/28,1140358
2022/05/29,1138710
2022/05/30,1137207
2022/05/31,1137470
2022/06/01,1136454
2022/06/02,1135484
2022/06/03,1133990
2022/06/04,1131678
2022/06/05,1128940
2022/06/06,1127080
2022/06/07,1125408
2022/06/08,1123591
2022/06/09,1121368
2022/06/10,1120447
2022/06/11,1118495
2022/06/12,1116366
2022/06/13,1116214
2022/06/14,1115566
2022/06/15,1115158
2022/06/16,1114832
2022/06/17,1114739
2022/06/18,1113499
2022/06/19,1111415
2022/06/20,1109899
2022/06/21,1107766
2022/06/22,1105149
2022/06/23,1102134
2022/06/24,1100317
2022/06/25,1096770
2022/06/26,1092879
2022/06/27,1090708
2022/06/28,1088200
2022/06/29,1086384
2022/06/30,1085678
2022/07/01,1087714
2022/07/02,1089949
2022/07/03,1091424
2022/07/04,1092755
2022/07/05,1094728
2022/07/06,1096194
2022/07/07,1098350
2022/07/08,1100427
2022/07/09,1101972
2022/07/10,1103004
2022/07/11,1103957
2022/07/12,1104659
2022/07/13,1106202
2022/07/14,1108034
2022/07/15,1110442
2022/07/16,1113317
2022/07/17,1116223
2022/07/18,1118362
2022/07/19,1119619
2022/07/20,1121197
2022/07/21,1123026
2022/07/22,1124755
2022/07/23,1125188
2022/07/24,1125125
2022/07/25,1128438
2022/07/26,1140536
2022/07/27,1141787
2022/07/28,1142157
2022/07/29,1143260
2022/07/30,1144062
2022/07/31,1144373
2022/08/01,1148721
2022/08/02,1149984
2022/08/03,1152202
2022/08/04,1158958
2022/08/05,1160009
2022/08/06,1159750
2022/08/07,1159908
2022/08/08,1160062
2022/08/09,1159294
2022/08/10,1159318
2022/08/11,1157986
2022/08/12,1157389
2022/08/13,1156265
2022/08/14,1155081
2022/08/15,1153967
2022/08/16,1152480
2022/08/17,1151310
2022/08/18,1150575
2022/08/19,1149317
2022/08/20,1148147
2022/08/21,1146589
2022/08/22,1144684
2022/08/23,1143169
2022/08/24,1140985
2022/08/25,1139525
2022/08/26,1137728
2022/08/27,1135755
2022/08/28,1133322
2022/08/29,1132220
2022/08/30,1130457
2022/08/31,1128362
2022/09/01,1127412
2022/09/02,1126440
2022/09/03,1124444
2022/09/04,1124195
2022/09/05,1123472
2022/09/06,1122449
2022/09/07,1121259
2022/09/08,1120316
2022/09/09,1119737
2022/09/10,1117065
2022/09/11,1115030
2022/09/12,1114017
2022/09/13,1113560
2022/09/14,1113464
2022/09/15,1116808
2022/09/16,1121095
2022/09/17,1125512
2022/09/18,1126202
2022/09/19,1126466
2022/09/20,1126962
2022/09/21,1126372
2022/09/22,1126194
2022/09/23,1126056
2022/09/24,1125686
2022/09/25,1125280
2022/09/26,1125630
2022/09/27,1127579
2022/09/28,1127186
2022/09/29,1127238
2022/09/30,1129406
2022/10/01,1130035
2022/10/02,1130779
2022/10/03,1134655
2022/10/04,1135768
2022/10/05,1136506
2022/10/06,1137960
2022/10/07,1138892
2022/10/08,1139797
2022/10/09,1138231
2022/10/10,1137905
2022/10/11,1137738
2022/10/12,1136341
2022/10/13,1136073
2022/10/14,1134662
2022/10/15,1132535
2022/10/16,1129198
2022/10/17,1127964
2022/10/18,1126526
2022/10/19,1125693
2022/10/20,1126350
2022/10/21,1126141
2022/10/22,1122476
2022/10/23,1119999
2022/10/24,1118224
2022/10/25,1116681
2022/10/26,1116418
2022/10/27,1116316
2022/10/28,1115071
2022/10/29,1113394
2022/10/30,1111638
2022/10/31,1110574
2022/11/01,1109726
2022/11/02,1107665
2022/11/03,1107364
2022/11/04,1105315
2022/11/05,1101947
2022/11/06,1098890
2022/11/07,1099062
2022/11/08,1099787
2022/11/09,1102421
2022/11/10,1104228
2022/11/11,1104552
2022/11/12,1102989
2022/11/13,1103658
2022/11/14,1105618
2022/11/15,1106306
2022/11/16,1105811
2022/11/17,1105758
2022/11/18,1103620
2022/11/19,1099406
2022/11/20,1095622
2022/11/21,1092728
2022/11/22,1089876
2022/11/23,1087297
2022/11/24,1085163
2022/11/25,1083272
2022/11/26,1080013
2022/11/27,1075647
2022/11/28,1075912
2022/11/29,1075285
