Date,fee_to_reward7emaUSD
2019/06/23,3.29
2019/06/24,3.284
2019/06/25,3.668
2019/06/26,3.922
2019/06/27,4.201
2019/06/28,4.412
2019/06/29,4.135
2019/06/30,3.907
2019/07/01,4.241
2019/07/02,4.177
2019/07/03,3.856
2019/07/04,3.545
2019/07/05,3.55
2019/07/06,3.43
2019/07/07,3.079
2019/07/08,3.211
2019/07/09,3.159
2019/07/10,3.016
2019/07/11,3.484
2019/07/12,3.318
2019/07/13,3.028
2019/07/14,2.924
2019/07/15,3.05
2019/07/16,3.972
2019/07/17,4.213
2019/07/18,3.81
2019/07/19,3.875
2019/07/20,3.404
2019/07/21,3.034
2019/07/22,2.825
2019/07/23,2.715
2019/07/24,3.259
2019/07/25,3.671
2019/07/26,3.37
2019/07/27,3.104
2019/07/28,2.788
2019/07/29,2.699
2019/07/30,2.66
2019/07/31,2.7
2019/08/01,3.208
2019/08/02,3.234
2019/08/03,3.389
2019/08/04,3.001
2019/08/05,2.884
2019/08/06,2.855
2019/08/07,2.78
2019/08/08,2.764
2019/08/09,2.783
2019/08/10,2.64
2019/08/11,2.481
2019/08/12,2.51
2019/08/13,2.456
2019/08/14,2.556
2019/08/15,2.768
2019/08/16,2.73
2019/08/17,2.545
2019/08/18,2.42
2019/08/19,2.604
2019/08/20,2.757
2019/08/21,3.008
2019/08/22,3.106
2019/08/23,3.11
2019/08/24,3.025
2019/08/25,3.134
2019/08/26,3.412
2019/08/27,3.417
2019/08/28,3.426
2019/08/29,3.439
2019/08/30,3.434
2019/08/31,3.344
2019/09/01,3.273
2019/09/02,3.404
2019/09/03,3.509
2019/09/04,3.564
2019/09/05,3.798
2019/09/06,4.075
2019/09/07,4.209
2019/09/08,4.4
2019/09/09,4.704
2019/09/10,5.08
2019/09/11,5.28
2019/09/12,5.563
2019/09/13,5.662
2019/09/14,5.842
2019/09/15,6.011
2019/09/16,6.178
2019/09/17,6.647
2019/09/18,7.075
2019/09/19,7.683
2019/09/20,8.119
2019/09/21,7.995
2019/09/22,7.513
2019/09/23,7.754
2019/09/24,8.283
2019/09/25,8.695
2019/09/26,8.522
2019/09/27,8.44
2019/09/28,8.338
2019/09/29,8.126
2019/09/30,7.789
2019/10/01,6.713
2019/10/02,5.876
2019/10/03,5.503
2019/10/04,4.965
2019/10/05,4.451
2019/10/06,4.011
2019/10/07,3.771
2019/10/08,3.64
2019/10/09,3.7
2019/10/10,3.631
2019/10/11,3.528
2019/10/12,3.329
2019/10/13,3.154
2019/10/14,3.139
2019/10/15,3.145
2019/10/16,3.151
2019/10/17,3.118
2019/10/18,3.145
2019/10/19,3.082
2019/10/20,3.082
2019/10/21,3.126
2019/10/22,3.263
2019/10/23,3.537
2019/10/24,3.589
2019/10/25,3.691
2019/10/26,3.74
2019/10/27,3.606
2019/10/28,3.64
2019/10/29,3.703
2019/10/30,3.762
2019/10/31,3.763
2019/11/01,3.682
2019/11/02,3.465
2019/11/03,3.332
2019/11/04,3.354
2019/11/05,3.412
2019/11/06,3.383
2019/11/07,3.688
2019/11/08,3.659
2019/11/09,3.496
2019/11/10,3.37
2019/11/11,3.439
2019/11/12,3.459
2019/11/13,3.495
2019/11/14,3.505
2019/11/15,3.511
2019/11/16,3.34
2019/11/17,3.237
2019/11/18,3.333
2019/11/19,3.454
2019/11/20,3.523
2019/11/21,3.921
2019/11/22,4.875
2019/11/23,4.442
2019/11/24,4.111
2019/11/25,4.774
2019/11/26,4.911
2019/11/27,4.756
2019/11/28,4.645
2019/11/29,4.408
2019/11/30,4.099
2019/12/01,4.048
2019/12/02,4.014
2019/12/03,3.867
2019/12/04,3.861
2019/12/05,3.724
2019/12/06,3.538
2019/12/07,3.273
2019/12/08,2.996
2019/12/09,3.003
2019/12/10,3.057
2019/12/11,3.113
2019/12/12,3.152
2019/12/13,3.183
2019/12/14,3.145
2019/12/15,3.133
2019/12/16,3.375
2019/12/17,3.892
2019/12/18,4.101
2019/12/19,4.045
2019/12/20,4.019
2019/12/21,3.782
2019/12/22,3.572
2019/12/23,3.649
2019/12/24,3.571
2019/12/25,3.485
2019/12/26,3.439
2019/12/27,3.37
2019/12/28,3.213
2019/12/29,3.074
2019/12/30,3.099
2019/12/31,3.116
2020/01/01,3.019
2020/01/02,2.841
2020/01/03,2.718
2020/01/04,2.515
2020/01/05,2.357
2020/01/06,2.385
2020/01/07,2.399
2020/01/08,2.531
2020/01/09,2.498
2020/01/10,2.571
2020/01/11,2.473
2020/01/12,2.359
2020/01/13,2.366
2020/01/14,2.527
2020/01/15,2.6
2020/01/16,2.548
2020/01/17,2.545
2020/01/18,2.504
2020/01/19,2.436
2020/01/20,2.347
2020/01/21,2.239
2020/01/22,2.126
2020/01/23,2.039
2020/01/24,1.97
2020/01/25,1.815
2020/01/26,1.705
2020/01/27,1.69
2020/01/28,1.728
2020/01/29,1.768
2020/01/30,1.868
2020/01/31,1.935
2020/02/01,1.936
2020/02/02,1.927
2020/02/03,2.006
2020/02/04,2.115
2020/02/05,2.335
2020/02/06,2.56
2020/02/07,2.755
2020/02/08,2.751
2020/02/09,2.688
2020/02/10,2.686
2020/02/11,2.74
2020/02/12,3.029
2020/02/13,3.198
2020/02/14,3.286
2020/02/15,3.31
2020/02/16,3.383
2020/02/17,3.363
2020/02/18,3.294
2020/02/19,3.29
2020/02/20,3.3
2020/02/21,3.074
2020/02/22,2.838
2020/02/23,2.754
2020/02/24,2.778
2020/02/25,2.863
2020/02/26,3.22
2020/02/27,3.262
2020/02/28,3.22
2020/02/29,2.984
2020/03/01,2.842
2020/03/02,2.746
2020/03/03,2.705
2020/03/04,2.678
2020/03/05,2.768
2020/03/06,2.762
2020/03/07,2.705
2020/03/08,2.948
2020/03/09,3.391
2020/03/10,3.346
2020/03/11,3.427
2020/03/12,8.131
2020/03/13,11.036
2020/03/14,9.271
2020/03/15,7.837
2020/03/16,8.062
2020/03/17,7.286
2020/03/18,6.493
2020/03/19,6.278
2020/03/20,5.902
2020/03/21,5.296
2020/03/22,4.829
2020/03/23,4.594
2020/03/24,4.394
2020/03/25,4.211
2020/03/26,4.054
2020/03/27,3.871
2020/03/28,3.597
2020/03/29,3.303
2020/03/30,3.261
2020/03/31,3.3
2020/04/01,3.256
2020/04/02,3.322
2020/04/03,3.321
2020/04/04,3.125
2020/04/05,2.957
2020/04/06,3.274
2020/04/07,3.44
2020/04/08,3.46
2020/04/09,3.435
2020/04/10,3.463
2020/04/11,3.282
2020/04/12,3.097
2020/04/13,3.167
2020/04/14,3.278
2020/04/15,3.304
2020/04/16,3.631
2020/04/17,3.633
2020/04/18,3.706
2020/04/19,3.659
2020/04/20,3.856
2020/04/21,4.006
2020/04/22,4.107
2020/04/23,4.238
2020/04/24,4.304
2020/04/25,4.198
2020/04/26,4.216
2020/04/27,4.263
2020/04/28,4.22
2020/04/29,4.746
2020/04/30,5.58
2020/05/01,5.328
2020/05/02,4.888
2020/05/03,4.688
2020/05/04,4.744
2020/05/05,4.871
2020/05/06,5.237
2020/05/07,5.836
2020/05/08,6.237
2020/05/09,6.252
2020/05/10,7.224
2020/05/11,7.501
2020/05/12,7.951
2020/05/13,8.823
2020/05/14,9.967
2020/05/15,10.158
2020/05/16,9.853
2020/05/17,9.74
2020/05/18,10.386
2020/05/19,10.586
2020/05/20,11.082
2020/05/21,12.355
2020/05/22,12.285
2020/05/23,11.196
2020/05/24,10.962
2020/05/25,11.434
2020/05/26,11.834
2020/05/27,12.338
2020/05/28,12.705
2020/05/29,12.55
2020/05/30,12.348
2020/05/31,11.756
2020/06/01,11.632
2020/06/02,11.871
2020/06/03,11.493
2020/06/04,11.36
2020/06/05,11.337
2020/06/06,11.617
2020/06/07,12.094
2020/06/08,12.505
2020/06/09,12.652
2020/06/10,13.071
2020/06/11,13.375
2020/06/12,13.168
2020/06/13,12.384
2020/06/14,11.444
2020/06/15,12.22
2020/06/16,12.665
2020/06/17,13.159
2020/06/18,13.252
2020/06/19,13.608
2020/06/20,13.214
2020/06/21,12.929
2020/06/22,13.81
2020/06/23,14.878
2020/06/24,15.804
2020/06/25,16.086
2020/06/26,15.978
2020/06/27,15.75
2020/06/28,15.411
2020/06/29,15.549
2020/06/30,16.56
2020/07/01,16.984
2020/07/02,16.966
2020/07/03,17.046
2020/07/04,16.226
2020/07/05,15.406
2020/07/06,15.537
2020/07/07,15.672
2020/07/08,16.666
2020/07/09,17.053
2020/07/10,16.614
2020/07/11,15.852
2020/07/12,15.095
2020/07/13,16.186
2020/07/14,16.442
2020/07/15,17.23
2020/07/16,18.19
2020/07/17,19.022
2020/07/18,19.252
2020/07/19,19.833
2020/07/20,21.277
2020/07/21,22.572
2020/07/22,23.475
2020/07/23,24.732
2020/07/24,25.47
2020/07/25,26.526
2020/07/26,26.615
2020/07/27,28.159
2020/07/28,27.822
2020/07/29,27.748
2020/07/30,27.442
2020/07/31,27.699
2020/08/01,26.949
2020/08/02,27.1
2020/08/03,26.801
2020/08/04,25.882
2020/08/05,24.9
2020/08/06,24.49
2020/08/07,25.307
2020/08/08,25.468
2020/08/09,26.388
2020/08/10,29.162
2020/08/11,31.798
2020/08/12,36.957
2020/08/13,41.363
2020/08/14,43.597
2020/08/15,42.215
2020/08/16,40.415
2020/08/17,39.538
2020/08/18,39.708
2020/08/19,40.057
2020/08/20,39.592
2020/08/21,40.867
2020/08/22,39.4
2020/08/23,37.23
2020/08/24,36.451
2020/08/25,36.192
2020/08/26,35.193
2020/08/27,34.654
2020/08/28,34.049
2020/08/29,34.18
2020/08/30,38.244
2020/08/31,42.181
2020/09/01,48.436
2020/09/02,53.462
2020/09/03,56.209
2020/09/04,55.035
2020/09/05,55.002
2020/09/06,51.21
2020/09/07,47.682
2020/09/08,44.493
2020/09/09,42.912
2020/09/10,43.875
2020/09/11,43.688
2020/09/12,41.682
2020/09/13,40.796
2020/09/14,42.802
2020/09/15,43.923
2020/09/16,43.771
2020/09/17,50.051
2020/09/18,52.516
2020/09/19,50.978
2020/09/20,48.236
2020/09/21,47.315
2020/09/22,46.38
2020/09/23,44.66
2020/09/24,42.502
2020/09/25,40.489
2020/09/26,37.929
2020/09/27,36.07
2020/09/28,36.459
2020/09/29,37.886
2020/09/30,37.755
2020/10/01,36.562
2020/10/02,35.335
2020/10/03,33.248
2020/10/04,32.14
2020/10/05,31.699
2020/10/06,32.362
2020/10/07,31.668
2020/10/08,30.906
2020/10/09,30.139
2020/10/10,28.464
2020/10/11,26.247
2020/10/12,26.377
2020/10/13,26.554
2020/10/14,26.74
2020/10/15,26.918
2020/10/16,26.297
2020/10/17,23.546
2020/10/18,21.601
2020/10/19,21.49
2020/10/20,21.759
2020/10/21,23.162
2020/10/22,23.588
2020/10/23,23.33
2020/10/24,20.896
2020/10/25,19.183
2020/10/26,19.799
2020/10/27,19.276
2020/10/28,20.306
2020/10/29,21.437
2020/10/30,21.969
2020/10/31,20.596
2020/11/01,19.015
2020/11/02,20.057
2020/11/03,19.744
2020/11/04,18.809
2020/11/05,19.013
2020/11/06,20.055
2020/11/07,20.526
2020/11/08,18.67
2020/11/09,18.468
2020/11/10,18.941
2020/11/11,19.255
2020/11/12,19.816
2020/11/13,20.263
2020/11/14,18.718
2020/11/15,17.639
2020/11/16,18.031
2020/11/17,20.575
2020/11/18,22.792
2020/11/19,22.122
2020/11/20,23.045
2020/11/21,23.524
2020/11/22,23.888
2020/11/23,24.963
2020/11/24,26.665
2020/11/25,25.984
2020/11/26,28.605
2020/11/27,25.939
2020/11/28,22.689
2020/11/29,19.92
2020/11/30,21.822
2020/12/01,23.612
2020/12/02,22.226
2020/12/03,21.473
2020/12/04,21.445
2020/12/05,19.954
2020/12/06,18.785
2020/12/07,19.04
2020/12/08,20.434
2020/12/09,21.59
2020/12/10,21.79
2020/12/11,22.451
2020/12/12,21.229
2020/12/13,20.535
2020/12/14,21.532
2020/12/15,23.824
2020/12/16,25.359
2020/12/17,29.309
2020/12/18,28.873
2020/12/19,27.745
2020/12/20,25.587
2020/12/21,26.409
2020/12/22,26.406
2020/12/23,28.622
2020/12/24,29.055
2020/12/25,29.695
2020/12/26,28.779
2020/12/27,29.714
2020/12/28,31.151
2020/12/29,31.825
2020/12/30,33.23
2020/12/31,33.487
2021/01/01,31.672
2021/01/02,32.001
2021/01/03,34.567
2021/01/04,39.132
2021/01/05,39.727
2021/01/06,39.696
2021/01/07,39.985
2021/01/08,40.355
2021/01/09,38.54
2021/01/10,36.822
2021/01/11,40.3
2021/01/12,38.083
2021/01/13,35.285
2021/01/14,34.095
2021/01/15,33.45
2021/01/16,32.511
2021/01/17,30.714
2021/01/18,30.092
2021/01/19,31.268
2021/01/20,31.148
2021/01/21,32.81
2021/01/22,34.377
2021/01/23,33.362
2021/01/24,32.596
2021/01/25,33.525
2021/01/26,32.967
2021/01/27,33.19
2021/01/28,33.174
2021/01/29,35.287
2021/01/30,35.615
2021/01/31,36.801
2021/02/01,38.76
2021/02/02,40.897
2021/02/03,42.499
2021/02/04,45.384
2021/02/05,47.834
2021/02/06,47.792
2021/02/07,46.989
2021/02/08,47.631
2021/02/09,49.138
2021/02/10,49.925
2021/02/11,49.117
2021/02/12,48.722
2021/02/13,48.843
2021/02/14,47.578
2021/02/15,47.4
2021/02/16,47.386
2021/02/17,47.299
2021/02/18,47.763
2021/02/19,48.174
2021/02/20,48.876
2021/02/21,47.52
2021/02/22,49.104
2021/02/23,52.351
2021/02/24,51.827
2021/02/25,50.551
2021/02/26,49.309
2021/02/27,46.796
2021/02/28,44.722
2021/03/01,43.127
2021/03/02,42.208
2021/03/03,41.795
2021/03/04,40.749
2021/03/05,41.178
2021/03/06,39.56
2021/03/07,39.999
2021/03/08,40.509
2021/03/09,41.092
2021/03/10,41.23
2021/03/11,41.318
2021/03/12,42.872
2021/03/13,43.809
2021/03/14,43.955
2021/03/15,45.467
2021/03/16,46.436
2021/03/17,47.418
2021/03/18,47.753
2021/03/19,47.369
2021/03/20,46.308
2021/03/21,45.363
2021/03/22,46.348
2021/03/23,46.407
2021/03/24,46.801
2021/03/25,47.343
2021/03/26,46.484
2021/03/27,44.706
2021/03/28,43.52
2021/03/29,43.601
2021/03/30,44.308
2021/03/31,46.203
2021/04/01,47.416
2021/04/02,47.89
2021/04/03,46.936
2021/04/04,44.678
2021/04/05,44.401
2021/04/06,44.524
2021/04/07,44.636
2021/04/08,43.418
2021/04/09,42.357
2021/04/10,40.681
2021/04/11,38.487
2021/04/12,38.033
2021/04/13,38.144
2021/04/14,39.224
2021/04/15,38.25
2021/04/16,40.715
2021/04/17,41.684
2021/04/18,42.9
2021/04/19,44.694
2021/04/20,47.994
2021/04/21,48.448
2021/04/22,48.046
2021/04/23,46.836
2021/04/24,42.83
2021/04/25,38.775
2021/04/26,36.216
2021/04/27,34.556
2021/04/28,34.003
2021/04/29,33.353
2021/04/30,31.702
2021/05/01,29.963
2021/05/02,27.813
2021/05/03,28.062
2021/05/04,28.582
2021/05/05,28.326
2021/05/06,28.708
2021/05/07,29.104
2021/05/08,32.772
2021/05/09,35.697
2021/05/10,40.966
2021/05/11,46.681
2021/05/12,50.483
2021/05/13,50.561
2021/05/14,49.174
2021/05/15,46.337
2021/05/16,43.206
2021/05/17,41.78
2021/05/18,40.3
2021/05/19,44.344
2021/05/20,43.824
2021/05/21,42.387
2021/05/22,38.484
2021/05/23,38.901
2021/05/24,36.689
2021/05/25,33.864
2021/05/26,31.46
2021/05/27,28.737
2021/05/28,26.806
2021/05/29,24.497
2021/05/30,22.317
2021/05/31,21.104
2021/06/01,20.007
2021/06/02,19.307
2021/06/03,18.959
2021/06/04,18.086
2021/06/05,16.517
2021/06/06,14.887
2021/06/07,14.405
2021/06/08,14.858
2021/06/09,14.649
2021/06/10,14.1
2021/06/11,14.014
2021/06/12,13.381
2021/06/13,12.362
2021/06/14,12.24
2021/06/15,12.301
2021/06/16,12.262
2021/06/17,12.399
2021/06/18,12.503
2021/06/19,11.759
2021/06/20,11.424
2021/06/21,14.038
2021/06/22,17.29
2021/06/23,16.254
2021/06/24,15.171
2021/06/25,15.014
2021/06/26,13.638
2021/06/27,13.024
2021/06/28,13.125
2021/06/29,13.28
2021/06/30,13.978
2021/07/01,13.832
2021/07/02,13.01
2021/07/03,12.085
2021/07/04,11.147
2021/07/05,10.996
2021/07/06,14.24
2021/07/07,15.886
2021/07/08,16.819
2021/07/09,16.584
2021/07/10,15.03
2021/07/11,13.36
2021/07/12,13.961
2021/07/13,14.854
2021/07/14,16.833
2021/07/15,18.244
2021/07/16,19.036
2021/07/17,18.285
2021/07/18,17.543
2021/07/19,17.148
2021/07/20,17.347
2021/07/21,16.586
2021/07/22,16.747
2021/07/23,16.626
2021/07/24,15.654
2021/07/25,14.879
2021/07/26,16.471
2021/07/27,17.261
2021/07/28,18.305
2021/07/29,18.211
2021/07/30,18.77
2021/07/31,18.982
2021/08/01,19.26
2021/08/02,19.877
2021/08/03,20.843
2021/08/04,21.299
2021/08/05,22.751
2021/08/06,23.131
2021/08/07,23.557
2021/08/08,23.402
2021/08/09,23.843
2021/08/10,24.452
2021/08/11,25.436
2021/08/12,25.624
2021/08/13,25.745
2021/08/14,25.312
2021/08/15,24.886
2021/08/16,25.278
2021/08/17,25.33
2021/08/18,24.975
2021/08/19,24.241
2021/08/20,19.926
2021/08/21,16.413
2021/08/22,13.721
2021/08/23,12.167
2021/08/24,11.281
2021/08/25,10.714
2021/08/26,10.272
2021/08/27,10.026
2021/08/28,9.492
2021/08/29,9.249
2021/08/30,9.463
2021/08/31,9.6
2021/09/01,9.645
2021/09/02,9.427
2021/09/03,9.9
2021/09/04,9.961
2021/09/05,9.871
2021/09/06,9.766
2021/09/07,10.649
2021/09/08,10.926
2021/09/09,11.057
2021/09/10,10.601
2021/09/11,9.48
2021/09/12,8.468
2021/09/13,8.459
2021/09/14,8.085
2021/09/15,7.737
2021/09/16,7.718
2021/09/17,7.362
2021/09/18,6.739
2021/09/19,6.523
2021/09/20,6.951
2021/09/21,7.271
2021/09/22,7.037
2021/09/23,7.004
2021/09/24,6.884
2021/09/25,6.283
2021/09/26,6.472
2021/09/27,6.661
2021/09/28,6.739
2021/09/29,6.62
2021/09/30,6.952
2021/10/01,6.869
2021/10/02,6.482
2021/10/03,6.159
2021/10/04,6.452
2021/10/05,7.181
2021/10/06,7.785
2021/10/07,8.624
2021/10/08,8.538
2021/10/09,7.776
2021/10/10,7.424
2021/10/11,7.557
2021/10/12,7.451
2021/10/13,7.419
2021/10/14,7.808
2021/10/15,8.455
2021/10/16,7.812
2021/10/17,7.286
2021/10/18,7.307
2021/10/19,7.101
2021/10/20,6.942
2021/10/21,7.177
2021/10/22,7.113
2021/10/23,6.799
2021/10/24,6.737
2021/10/25,6.972
2021/10/26,7.452
2021/10/27,8.574
2021/10/28,9.426
2021/10/29,9.828
2021/10/30,10.095
2021/10/31,10.006
2021/11/01,9.95
2021/11/02,10.191
2021/11/03,10.351
2021/11/04,10.235
2021/11/05,9.973
2021/11/06,9.523
2021/11/07,8.883
2021/11/08,8.95
2021/11/09,9.278
2021/11/10,9.627
2021/11/11,9.829
2021/11/12,9.75
2021/11/13,9.43
2021/11/14,8.899
2021/11/15,9.091
2021/11/16,9.235
2021/11/17,9.018
2021/11/18,9.065
2021/11/19,8.768
2021/11/20,8.271
2021/11/21,8.002
2021/11/22,8.194
2021/11/23,8.391
2021/11/24,8.563
2021/11/25,8.615
2021/11/26,8.713
2021/11/27,8.569
2021/11/28,8.201
2021/11/29,8.16
2021/11/30,8.331
2021/12/01,8.315
2021/12/02,8.217
2021/12/03,8.02
2021/12/04,8.533
2021/12/05,8.038
2021/12/06,8.02
2021/12/07,7.756
2021/12/08,7.424
2021/12/09,7.203
2021/12/10,7.31
2021/12/11,6.833
2021/12/12,6.375
2021/12/13,6.481
2021/12/14,6.335
2021/12/15,6.354
2021/12/16,6.267
2021/12/17,6.269
2021/12/18,5.853
2021/12/19,5.72
2021/12/20,5.708
2021/12/21,5.562
2021/12/22,5.557
2021/12/23,5.607
2021/12/24,5.58
2021/12/25,5.42
2021/12/26,5.088
2021/12/27,5.133
2021/12/28,5.392
2021/12/29,5.768
2021/12/30,5.86
2021/12/31,5.751
2022/01/01,5.449
2022/01/02,5.416
2022/01/03,5.431
2022/01/04,5.716
2022/01/05,6.158
2022/01/06,6.307
2022/01/07,6.607
2022/01/08,6.395
2022/01/09,6.25
2022/01/10,6.675
2022/01/11,6.827
2022/01/12,7.105
2022/01/13,6.967
2022/01/14,6.918
2022/01/15,6.505
2022/01/16,6.202
2022/01/17,6.277
2022/01/18,6.202
2022/01/19,6.277
2022/01/20,6.368
2022/01/21,6.972
2022/01/22,7.337
2022/01/23,6.854
2022/01/24,6.972
2022/01/25,6.738
2022/01/26,6.7
2022/01/27,6.716
2022/01/28,6.564
2022/01/29,6.337
2022/01/30,6.207
2022/01/31,6.039
2022/02/01,6.082
2022/02/02,6.147
2022/02/03,6.078
2022/02/04,5.947
2022/02/05,5.904
2022/02/06,5.486
2022/02/07,5.599
2022/02/08,5.509
2022/02/09,5.504
2022/02/10,5.548
2022/02/11,5.425
2022/02/12,5.189
2022/02/13,4.889
2022/02/14,4.783
2022/02/15,4.864
2022/02/16,4.945
2022/02/17,5
2022/02/18,4.863
2022/02/19,4.729
2022/02/20,4.685
2022/02/21,4.663
2022/02/22,4.744
2022/02/23,4.79
2022/02/24,4.995
2022/02/25,4.834
2022/02/26,4.564
2022/02/27,4.319
2022/02/28,4.264
2022/03/01,4.255
2022/03/02,4.267
2022/03/03,4.278
2022/03/04,4.164
2022/03/05,3.956
2022/03/06,3.897
2022/03/07,3.985
2022/03/08,4.13
2022/03/09,4.011
2022/03/10,3.93
2022/03/11,3.84
2022/03/12,3.619
2022/03/13,3.525
2022/03/14,3.563
2022/03/15,3.577
2022/03/16,3.695
2022/03/17,3.995
2022/03/18,4.253
2022/03/19,4.065
2022/03/20,3.938
2022/03/21,3.9
2022/03/22,3.892
2022/03/23,3.799
2022/03/24,3.86
2022/03/25,3.82
2022/03/26,3.661
2022/03/27,3.878
2022/03/28,4.221
2022/03/29,4.296
2022/03/30,4.273
2022/03/31,4.257
2022/04/01,4.286
2022/04/02,4.37
2022/04/03,4.323
2022/04/04,4.472
2022/04/05,4.622
2022/04/06,4.579
2022/04/07,4.562
2022/04/08,4.437
2022/04/09,4.114
2022/04/10,3.991
2022/04/11,4.007
2022/04/12,3.953
2022/04/13,3.904
2022/04/14,4.041
2022/04/15,3.818
2022/04/16,3.778
2022/04/17,3.661
2022/04/18,3.732
2022/04/19,3.78
2022/04/20,3.97
2022/04/21,4.036
2022/04/22,4.054
2022/04/23,3.779
2022/04/24,3.609
2022/04/25,3.827
2022/04/26,3.772
2022/04/27,3.794
2022/04/28,3.836
2022/04/29,3.931
2022/04/30,3.939
2022/05/01,5.909
2022/05/02,5.387
2022/05/03,4.915
2022/05/04,4.642
2022/05/05,4.685
2022/05/06,4.497
2022/05/07,4.046
2022/05/08,3.786
2022/05/09,4.21
2022/05/10,4.557
2022/05/11,5.866
2022/05/12,7.347
2022/05/13,6.896
2022/05/14,6.327
2022/05/15,5.62
2022/05/16,5.127
2022/05/17,4.777
2022/05/18,4.455
2022/05/19,4.272
2022/05/20,4.068
2022/05/21,3.849
2022/05/22,3.589
2022/05/23,3.533
2022/05/24,3.487
2022/05/25,3.455
2022/05/26,3.637
2022/05/27,3.724
2022/05/28,3.478
2022/05/29,3.278
2022/05/30,3.353
2022/05/31,3.561
2022/06/01,3.594
2022/06/02,3.519
2022/06/03,3.544
2022/06/04,3.614
2022/06/05,3.582
2022/06/06,3.648
2022/06/07,3.819
2022/06/08,3.963
2022/06/09,3.981
2022/06/10,3.96
2022/06/11,3.933
2022/06/12,3.942
2022/06/13,5.14
2022/06/14,5.501
2022/06/15,5.79
2022/06/16,5.45
2022/06/17,5.168
2022/06/18,5.304
2022/06/19,5.167
2022/06/20,4.909
2022/06/21,4.802
2022/06/22,4.645
2022/06/23,4.602
2022/06/24,4.596
2022/06/25,4.324
2022/06/26,4.123
2022/06/27,4.078
2022/06/28,4.181
2022/06/29,4.468
2022/06/30,4.614
2022/07/01,4.414
2022/07/02,4.05
2022/07/03,3.788
2022/07/04,3.692
2022/07/05,3.675
2022/07/06,3.709
2022/07/07,3.73
2022/07/08,3.671
2022/07/09,3.608
2022/07/10,3.459
2022/07/11,3.529
2022/07/12,3.562
2022/07/13,3.685
2022/07/14,3.726
2022/07/15,3.721
2022/07/16,3.768
2022/07/17,3.665
2022/07/18,3.775
2022/07/19,3.92
2022/07/20,3.933
2022/07/21,3.877
2022/07/22,3.741
2022/07/23,3.532
2022/07/24,3.381
2022/07/25,3.437
2022/07/26,3.422
2022/07/27,3.573
2022/07/28,3.673
2022/07/29,3.668
2022/07/30,3.486
2022/07/31,3.329
2022/08/01,3.467
2022/08/02,3.456
2022/08/03,3.368
2022/08/04,3.258
2022/08/05,3.168
2022/08/06,3
2022/08/07,2.904
2022/08/08,3.015
2022/08/09,3.103
2022/08/10,3.34
2022/08/11,3.375
2022/08/12,3.315
2022/08/13,3.179
2022/08/14,3.105
2022/08/15,3.207
2022/08/16,3.09
2022/08/17,3.062
2022/08/18,2.969
2022/08/19,3.132
2022/08/20,3.02
2022/08/21,2.902
2022/08/22,2.975
2022/08/23,2.967
2022/08/24,2.963
2022/08/25,3.005
2022/08/26,3.092
2022/08/27,2.946
2022/08/28,2.835
2022/08/29,2.903
2022/08/30,3.068
2022/08/31,3.177
2022/09/01,3.142
2022/09/02,3.063
2022/09/03,2.838
2022/09/04,2.711
2022/09/05,2.717
2022/09/06,2.799
2022/09/07,3.003
2022/09/08,3.209
2022/09/09,3.216
2022/09/10,3.088
2022/09/11,3.012
2022/09/12,3.107
2022/09/13,3.38
2022/09/14,3.347
2022/09/15,3.5
2022/09/16,3.401
2022/09/17,3.14
2022/09/18,3.044
2022/09/19,3.06
2022/09/20,3.081
2022/09/21,3.253
2022/09/22,3.179
2022/09/23,3.153
2022/09/24,2.978
2022/09/25,2.883
2022/09/26,2.989
2022/09/27,3.044
2022/09/28,3.107
2022/09/29,3.114
2022/09/30,3.11
2022/10/01,2.943
2022/10/02,2.813
2022/10/03,2.805
2022/10/04,2.83
2022/10/05,2.937
2022/10/06,2.925
2022/10/07,2.915
2022/10/08,2.776
2022/10/09,2.68
2022/10/10,2.747
2022/10/11,2.727
2022/10/12,2.728
2022/10/13,2.855
2022/10/14,2.835
2022/10/15,2.711
2022/10/16,2.695
2022/10/17,2.905
2022/10/18,3.058
2022/10/19,3.126
2022/10/20,3.311
2022/10/21,3.466
2022/10/22,3.278
2022/10/23,3.169
2022/10/24,3.146
2022/10/25,3.206
2022/10/26,3.271
2022/10/27,3.225
2022/10/28,3.217
2022/10/29,3.198
2022/10/30,3
2022/10/31,3.101
2022/11/01,3.074
2022/11/02,3.181
2022/11/03,3.204
2022/11/04,3.275
2022/11/05,3.039
2022/11/06,2.915
2022/11/07,2.936
2022/11/08,3.74
2022/11/09,4.606
2022/11/10,5.052
2022/11/11,4.981
2022/11/12,4.563
2022/11/13,4.253
2022/11/14,4.156
2022/11/15,3.957
2022/11/16,3.714
2022/11/17,3.523
2022/11/18,3.27
2022/11/19,2.978
2022/11/20,2.877
2022/11/21,2.923
2022/11/22,2.996
2022/11/23,2.866
2022/11/24,2.737
2022/11/25,2.583
2022/11/26,2.444
2022/11/27,2.313
2022/11/28,2.372
2022/11/29,2.38
