Date,size14ema
2019/10/28,44.565
2019/10/29,38.623
2019/10/30,33.473
2019/10/31,29.01
2019/11/01,25.142
2019/11/02,21.79
2019/11/03,18.885
2019/11/04,16.367
2019/11/05,14.184
2019/11/06,12.293
2019/11/07,10.654
2019/11/08,9.234
2019/11/09,8.002
2019/11/10,6.935
2019/11/11,6.011
2019/11/12,5.209
2019/11/13,4.515
2019/11/14,3.913
2019/11/15,3.391
2019/11/16,2.939
2019/11/17,2.547
2019/11/18,2.207
2019/11/19,1.913
2019/11/20,1.658
2019/11/21,1.437
2019/11/22,1.245
2019/11/23,1.079
2019/11/24,0.935
2019/11/25,0.811
2019/11/26,0.703
2019/11/27,0.609
2019/11/28,0.528
2019/11/29,0.457
2019/11/30,1718
2019/12/01,4947
2019/12/02,7896
2019/12/03,10088
2019/12/04,12656
2019/12/05,14259
2019/12/06,15427
2019/12/07,15955
2019/12/08,16580
2019/12/09,17692
2019/12/10,18692
2019/12/11,19489
2019/12/12,20204
2019/12/13,20785
2019/12/14,21096
2019/12/15,21339
2019/12/16,22068
2019/12/17,22747
2019/12/18,23461
2019/12/19,23957
2019/12/20,24388
2019/12/21,24414
2019/12/22,24413
2019/12/23,24780
2019/12/24,24770
2019/12/25,24675
2019/12/26,24660
2019/12/27,24658
2019/12/28,24247
2019/12/29,23818
2019/12/30,23921
2019/12/31,23964
2020/01/01,23508
2020/01/02,23059
2020/01/03,22570
2020/01/04,22098
2020/01/05,21606
2020/01/06,21431
2020/01/07,21395
2020/01/08,21526
2020/01/09,21350
2020/01/10,21180
2020/01/11,20802
2020/01/12,25791
2020/01/13,25518
2020/01/14,25152
2020/01/15,24914
2020/01/16,24448
2020/01/17,24143
2020/01/18,23647
2020/01/19,23237
2020/01/20,22827
2020/01/21,22253
2020/01/22,21581
2020/01/23,21181
2020/01/24,20923
2020/01/25,20338
2020/01/26,19873
2020/01/27,19537
2020/01/28,19474
2020/01/29,19419
2020/01/30,19577
2020/01/31,19809
2020/02/01,19669
2020/02/02,19421
2020/02/03,19603
2020/02/04,19344
2020/02/05,19477
2020/02/06,19579
2020/02/07,19827
2020/02/08,20112
2020/02/09,20222
2020/02/10,20421
2020/02/11,20788
2020/02/12,21552
2020/02/13,22096
2020/02/14,22622
2020/02/15,22681
2020/02/16,22612
2020/02/17,22815
2020/02/18,23003
2020/02/19,23004
2020/02/20,23059
2020/02/21,22953
2020/02/22,22560
2020/02/23,22203
2020/02/24,22394
2020/02/25,22623
2020/02/26,23005
2020/02/27,23232
2020/02/28,23338
2020/02/29,22987
2020/03/01,22776
2020/03/02,22777
2020/03/03,22724
2020/03/04,22558
2020/03/05,22673
2020/03/06,22655
2020/03/07,22407
2020/03/08,22576
2020/03/09,23284
2020/03/10,23528
2020/03/11,23695
2020/03/12,24232
2020/03/13,24679
2020/03/14,24495
2020/03/15,24319
2020/03/16,24592
2020/03/17,24638
2020/03/18,24565
2020/03/19,24944
2020/03/20,25230
2020/03/21,25410
2020/03/22,25435
2020/03/23,25434
2020/03/24,25523
2020/03/25,25423
2020/03/26,25321
2020/03/27,25047
2020/03/28,24673
2020/03/29,23950
2020/03/30,23812
2020/03/31,23845
2020/04/01,23756
2020/04/02,23902
2020/04/03,23932
2020/04/04,23586
2020/04/05,23156
2020/04/06,23540
2020/04/07,23759
2020/04/08,23977
2020/04/09,23907
2020/04/10,23996
2020/04/11,23862
2020/04/12,23715
2020/04/13,23794
2020/04/14,23947
2020/04/15,24038
2020/04/16,24317
2020/04/17,24397
2020/04/18,24381
2020/04/19,24226
2020/04/20,24490
2020/04/21,24627
2020/04/22,24707
2020/04/23,24874
2020/04/24,24962
2020/04/25,24965
2020/04/26,24978
2020/04/27,25083
2020/04/28,25213
2020/04/29,25575
2020/04/30,25987
2020/05/01,25974
2020/05/02,25692
2020/05/03,25576
2020/05/04,25758
2020/05/05,25595
2020/05/06,25904
2020/05/07,26639
2020/05/08,26698
2020/05/09,26839
2020/05/10,26933
2020/05/11,27021
2020/05/12,26996
2020/05/13,26824
2020/05/14,26661
2020/05/15,26743
2020/05/16,26740
2020/05/17,26565
2020/05/18,26561
2020/05/19,26595
2020/05/20,26740
2020/05/21,26989
2020/05/22,27196
2020/05/23,27148
2020/05/24,27094
2020/05/25,27047
2020/05/26,27205
2020/05/27,27143
2020/05/28,27255
2020/05/29,27696
2020/05/30,27639
2020/05/31,27855
2020/06/01,28133
2020/06/02,28404
2020/06/03,28269
2020/06/04,28346
2020/06/05,28226
2020/06/06,28341
2020/06/07,28451
2020/06/08,28530
2020/06/09,28569
2020/06/10,28911
2020/06/11,29105
2020/06/12,28947
2020/06/13,28520
2020/06/14,28080
2020/06/15,28264
2020/06/16,28345
2020/06/17,28315
2020/06/18,28403
2020/06/19,28703
2020/06/20,29013
2020/06/21,29678
2020/06/22,30622
2020/06/23,31485
2020/06/24,32412
2020/06/25,33189
2020/06/26,33472
2020/06/27,33872
2020/06/28,33838
2020/06/29,33970
2020/06/30,34042
2020/07/01,34204
2020/07/02,34498
2020/07/03,34690
2020/07/04,34342
2020/07/05,33728
2020/07/06,33851
2020/07/07,34102
2020/07/08,34448
2020/07/09,34696
2020/07/10,34558
2020/07/11,34138
2020/07/12,34031
2020/07/13,34669
2020/07/14,34792
2020/07/15,34998
2020/07/16,34983
2020/07/17,35048
2020/07/18,35345
2020/07/19,35834
2020/07/20,36228
2020/07/21,36586
2020/07/22,36920
2020/07/23,37194
2020/07/24,37575
2020/07/25,38319
2020/07/26,38408
2020/07/27,38950
2020/07/28,39146
2020/07/29,39269
2020/07/30,39371
2020/07/31,39627
2020/08/01,39569
2020/08/02,39395
2020/08/03,39360
2020/08/04,39283
2020/08/05,39275
2020/08/06,39381
2020/08/07,39629
2020/08/08,39796
2020/08/09,40192
2020/08/10,40649
2020/08/11,40867
2020/08/12,41083
2020/08/13,41048
2020/08/14,41088
2020/08/15,40628
2020/08/16,40466
2020/08/17,40480
2020/08/18,40679
2020/08/19,40725
2020/08/20,40694
2020/08/21,41041
2020/08/22,40730
2020/08/23,40363
2020/08/24,40238
2020/08/25,39996
2020/08/26,39843
2020/08/27,39594
2020/08/28,39455
2020/08/29,39495
2020/08/30,39731
2020/08/31,39911
2020/09/01,40096
2020/09/02,40052
2020/09/03,39957
2020/09/04,39628
2020/09/05,39167
2020/09/06,38725
2020/09/07,38400
2020/09/08,38089
2020/09/09,37864
2020/09/10,38021
2020/09/11,37886
2020/09/12,37734
2020/09/13,37698
2020/09/14,37859
2020/09/15,37943
2020/09/16,37849
2020/09/17,40663
2020/09/18,41200
2020/09/19,40915
2020/09/20,40436
2020/09/21,40191
2020/09/22,40194
2020/09/23,40018
2020/09/24,39707
2020/09/25,39381
2020/09/26,39015
2020/09/27,38690
2020/09/28,38693
2020/09/29,38712
2020/09/30,38644
2020/10/01,38421
2020/10/02,38200
2020/10/03,37756
2020/10/04,37674
2020/10/05,37709
2020/10/06,37956
2020/10/07,37956
2020/10/08,37844
2020/10/09,37770
2020/10/10,37484
2020/10/11,37188
2020/10/12,37384
2020/10/13,37493
2020/10/14,37461
2020/10/15,37711
2020/10/16,37737
2020/10/17,37370
2020/10/18,37043
2020/10/19,37220
2020/10/20,37414
2020/10/21,37666
2020/10/22,37849
2020/10/23,37816
2020/10/24,37262
2020/10/25,36795
2020/10/26,36951
2020/10/27,37123
2020/10/28,37437
2020/10/29,37592
2020/10/30,37744
2020/10/31,37733
2020/11/01,37612
2020/11/02,37826
2020/11/03,37945
2020/11/04,38032
2020/11/05,38158
2020/11/06,38439
2020/11/07,38561
2020/11/08,38128
2020/11/09,38293
2020/11/10,38548
2020/11/11,38320
2020/11/12,38269
2020/11/13,38423
2020/11/14,38182
2020/11/15,37985
2020/11/16,38044
2020/11/17,38287
2020/11/18,38286
2020/11/19,38277
2020/11/20,38513
2020/11/21,38721
2020/11/22,38913
2020/11/23,39335
2020/11/24,39641
2020/11/25,39877
2020/11/26,40007
2020/11/27,39767
2020/11/28,39027
2020/11/29,38456
2020/11/30,38669
2020/12/01,38907
2020/12/02,38900
2020/12/03,39117
2020/12/04,39403
2020/12/05,39210
2020/12/06,39091
2020/12/07,39273
2020/12/08,39716
2020/12/09,39849
2020/12/10,39857
2020/12/11,40180
2020/12/12,39725
2020/12/13,39475
2020/12/14,39635
2020/12/15,39817
2020/12/16,40110
2020/12/17,40563
2020/12/18,40588
2020/12/19,40622
2020/12/20,40488
2020/12/21,40700
2020/12/22,40874
2020/12/23,41919
2020/12/24,42026
2020/12/25,43610
2020/12/26,43882
2020/12/27,44068
2020/12/28,44328
2020/12/29,44398
2020/12/30,44215
2020/12/31,43821
2021/01/01,43439
2021/01/02,43096
2021/01/03,43110
2021/01/04,43132
2021/01/05,43197
2021/01/06,43320
2021/01/07,43542
2021/01/08,43542
2021/01/09,43406
2021/01/10,43295
2021/01/11,43554
2021/01/12,43314
2021/01/13,42988
2021/01/14,42985
2021/01/15,43013
2021/01/16,42999
2021/01/17,42916
2021/01/18,43123
2021/01/19,43485
2021/01/20,43553
2021/01/21,43595
2021/01/22,43545
2021/01/23,43350
2021/01/24,43249
2021/01/25,43499
2021/01/26,43596
2021/01/27,43723
2021/01/28,43921
2021/01/29,44266
2021/01/30,44315
2021/01/31,44375
2021/02/01,44570
2021/02/02,44864
2021/02/03,44970
2021/02/04,44954
2021/02/05,45028
2021/02/06,44669
2021/02/07,44457
2021/02/08,44457
2021/02/09,44527
2021/02/10,44493
2021/02/11,44546
2021/02/12,44827
2021/02/13,45101
2021/02/14,45067
2021/02/15,45129
2021/02/16,45045
2021/02/17,45201
2021/02/18,45421
2021/02/19,45470
2021/02/20,45524
2021/02/21,45317
2021/02/22,45473
2021/02/23,45490
2021/02/24,45543
2021/02/25,45345
2021/02/26,45318
2021/02/27,45172
2021/02/28,45084
2021/03/01,44840
2021/03/02,44797
2021/03/03,44962
2021/03/04,45047
2021/03/05,45191
2021/03/06,44981
2021/03/07,44903
2021/03/08,44913
2021/03/09,45188
2021/03/10,45212
2021/03/11,45452
2021/03/12,45615
2021/03/13,45815
2021/03/14,46049
2021/03/15,46301
2021/03/16,46376
2021/03/17,46137
2021/03/18,46589
2021/03/19,46452
2021/03/20,46257
2021/03/21,46059
2021/03/22,46109
2021/03/23,46139
2021/03/24,46096
2021/03/25,46062
2021/03/26,45762
2021/03/27,45501
2021/03/28,45243
2021/03/29,45287
2021/03/30,45379
2021/03/31,45695
2021/04/01,45865
2021/04/02,45962
2021/04/03,45912
2021/04/04,45526
2021/04/05,45440
2021/04/06,45647
2021/04/07,45717
2021/04/08,45655
2021/04/09,45722
2021/04/10,45568
2021/04/11,45252
2021/04/12,45307
2021/04/13,45463
2021/04/14,45806
2021/04/15,45660
2021/04/16,45820
2021/04/17,46112
2021/04/18,46442
2021/04/19,46705
2021/04/20,47033
2021/04/21,47768
2021/04/22,48984
2021/04/23,49919
2021/04/24,49724
2021/04/25,49654
2021/04/26,49994
2021/04/27,50290
2021/04/28,50858
2021/04/29,51422
2021/04/30,51724
2021/05/01,51908
2021/05/02,52229
2021/05/03,52587
2021/05/04,53291
2021/05/05,53573
2021/05/06,53868
2021/05/07,54115
2021/05/08,54824
2021/05/09,55352
2021/05/10,55742
2021/05/11,55847
2021/05/12,56002
2021/05/13,56148
2021/05/14,55872
2021/05/15,55546
2021/05/16,55281
2021/05/17,55332
2021/05/18,55268
2021/05/19,56181
2021/05/20,56406
2021/05/21,56408
2021/05/22,55910
2021/05/23,55840
2021/05/24,55805
2021/05/25,55697
2021/05/26,55726
2021/05/27,55384
2021/05/28,55270
2021/05/29,54763
2021/05/30,54280
2021/05/31,53876
2021/06/01,53588
2021/06/02,53426
2021/06/03,53383
2021/06/04,53265
2021/06/05,52597
2021/06/06,51639
2021/06/07,51625
2021/06/08,51934
2021/06/09,52079
2021/06/10,52123
2021/06/11,52268
2021/06/12,51960
2021/06/13,51746
2021/06/14,51850
2021/06/15,52001
2021/06/16,52344
2021/06/17,52613
2021/06/18,52823
2021/06/19,52191
2021/06/20,51965
2021/06/21,52785
2021/06/22,53520
2021/06/23,53766
2021/06/24,53761
2021/06/25,54119
2021/06/26,53858
2021/06/27,53634
2021/06/28,54177
2021/06/29,54302
2021/06/30,54392
2021/07/01,54429
2021/07/02,54224
2021/07/03,53838
2021/07/04,53631
2021/07/05,53595
2021/07/06,53749
2021/07/07,53865
2021/07/08,53885
2021/07/09,54099
2021/07/10,53900
2021/07/11,53587
2021/07/12,53582
2021/07/13,53865
2021/07/14,54484
2021/07/15,55324
2021/07/16,55699
2021/07/17,56017
2021/07/18,56476
2021/07/19,57427
2021/07/20,58176
2021/07/21,58646
2021/07/22,58701
2021/07/23,58883
2021/07/24,59035
2021/07/25,59218
2021/07/26,59598
2021/07/27,59903
2021/07/28,60245
2021/07/29,60117
2021/07/30,59989
2021/07/31,60005
2021/08/01,60650
2021/08/02,61254
2021/08/03,61836
2021/08/04,62942
2021/08/05,64069
2021/08/06,65308
2021/08/07,65855
2021/08/08,66683
2021/08/09,67673
2021/08/10,69011
2021/08/11,69703
2021/08/12,70072
2021/08/13,71140
2021/08/14,72070
2021/08/15,72432
2021/08/16,72305
2021/08/17,72319
2021/08/18,71798
2021/08/19,71392
2021/08/20,70897
2021/08/21,70968
2021/08/22,71925
2021/08/23,73134
2021/08/24,75629
2021/08/25,76897
2021/08/26,77919
2021/08/27,78472
2021/08/28,79173
2021/08/29,79885
2021/08/30,80823
2021/08/31,80875
2021/09/01,80477
2021/09/02,79523
2021/09/03,78516
2021/09/04,77965
2021/09/05,77202
2021/09/06,76685
2021/09/07,76668
2021/09/08,75485
2021/09/09,75131
2021/09/10,74749
2021/09/11,74969
2021/09/12,75690
2021/09/13,75742
2021/09/14,76092
2021/09/15,76282
2021/09/16,77431
2021/09/17,77719
2021/09/18,77725
2021/09/19,78410
2021/09/20,79500
2021/09/21,80196
2021/09/22,80702
2021/09/23,80905
2021/09/24,81731
2021/09/25,81806
2021/09/26,82323
2021/09/27,82862
2021/09/28,83744
2021/09/29,84216
2021/09/30,84042
2021/10/01,83663
2021/10/02,83339
2021/10/03,84310
2021/10/04,85081
2021/10/05,85963
2021/10/06,86083
2021/10/07,85504
2021/10/08,85017
2021/10/09,84058
2021/10/10,82912
2021/10/11,82145
2021/10/12,81662
2021/10/13,81362
2021/10/14,80207
2021/10/15,79824
2021/10/16,78244
2021/10/17,77275
2021/10/18,76363
2021/10/19,75618
2021/10/20,74881
2021/10/21,74540
2021/10/22,74357
2021/10/23,74081
2021/10/24,73747
2021/10/25,73447
2021/10/26,72962
2021/10/27,72489
2021/10/28,71814
2021/10/29,70789
2021/10/30,69671
2021/10/31,68881
2021/11/01,68422
2021/11/02,68083
2021/11/03,67710
2021/11/04,67281
2021/11/05,66715
2021/11/06,66216
2021/11/07,65840
2021/11/08,65535
2021/11/09,65743
2021/11/10,66061
2021/11/11,65787
2021/11/12,65260
2021/11/13,65178
2021/11/14,65139
2021/11/15,65563
2021/11/16,66359
2021/11/17,66949
2021/11/18,67142
2021/11/19,67523
2021/11/20,67483
2021/11/21,68183
2021/11/22,68844
2021/11/23,69341
2021/11/24,69826
2021/11/25,69802
2021/11/26,70055
2021/11/27,70162
2021/11/28,70355
2021/11/29,70549
2021/11/30,70501
2021/12/01,70291
2021/12/02,70217
2021/12/03,69694
2021/12/04,69766
2021/12/05,69729
2021/12/06,69445
2021/12/07,68898
2021/12/08,69013
2021/12/09,68952
2021/12/10,68799
2021/12/11,68559
2021/12/12,68264
2021/12/13,68820
2021/12/14,69163
2021/12/15,69274
2021/12/16,68593
2021/12/17,69247
2021/12/18,70080
2021/12/19,69795
2021/12/20,69803
2021/12/21,69675
2021/12/22,69545
2021/12/23,69911
2021/12/24,70209
2021/12/25,70479
2021/12/26,70624
2021/12/27,71718
2021/12/28,72781
2021/12/29,74208
2021/12/30,75070
2021/12/31,75613
2022/01/01,75968
2022/01/02,77180
2022/01/03,78547
2022/01/04,79160
2022/01/05,80234
2022/01/06,80832
2022/01/07,81621
2022/01/08,82857
2022/01/09,84992
2022/01/10,86322
2022/01/11,87360
2022/01/12,87099
2022/01/13,87437
2022/01/14,87859
2022/01/15,88200
2022/01/16,88555
2022/01/17,89022
2022/01/18,89290
2022/01/19,89011
2022/01/20,87817
2022/01/21,87857
2022/01/22,87721
2022/01/23,86879
2022/01/24,86954
2022/01/25,87267
2022/01/26,87703
2022/01/27,88495
2022/01/28,88164
2022/01/29,88214
2022/01/30,88512
2022/01/31,88214
2022/02/01,88469
2022/02/02,89088
2022/02/03,89017
2022/02/04,88486
2022/02/05,87764
2022/02/06,86730
2022/02/07,86887
2022/02/08,86730
2022/02/09,86760
2022/02/10,87270
2022/02/11,87726
2022/02/12,87296
2022/02/13,87343
2022/02/14,87562
2022/02/15,88169
2022/02/16,89138
2022/02/17,90543
2022/02/18,91642
2022/02/19,92990
2022/02/20,94238
2022/02/21,97555
2022/02/22,97926
2022/02/23,98051
2022/02/24,97688
2022/02/25,97847
2022/02/26,97250
2022/02/27,96393
2022/02/28,95489
2022/03/01,94810
2022/03/02,94941
2022/03/03,94999
2022/03/04,93812
2022/03/05,91965
2022/03/06,90520
2022/03/07,89835
2022/03/08,89499
2022/03/09,89227
2022/03/10,88860
2022/03/11,88990
2022/03/12,88483
2022/03/13,88215
2022/03/14,88276
2022/03/15,88337
2022/03/16,88372
2022/03/17,87651
2022/03/18,87070
2022/03/19,86233
2022/03/20,86340
2022/03/21,86313
2022/03/22,86522
2022/03/23,86893
2022/03/24,86774
2022/03/25,86640
2022/03/26,85764
2022/03/27,85275
2022/03/28,84975
2022/03/29,84709
2022/03/30,84581
2022/03/31,84733
2022/04/01,85038
2022/04/02,85631
2022/04/03,86496
2022/04/04,87113
2022/04/05,87445
2022/04/06,88405
2022/04/07,90231
2022/04/08,91615
2022/04/09,91693
2022/04/10,92450
2022/04/11,92614
2022/04/12,92643
2022/04/13,92668
2022/04/14,92709
2022/04/15,92192
2022/04/16,91608
2022/04/17,91612
2022/04/18,91781
2022/04/19,91877
2022/04/20,92647
2022/04/21,92465
2022/04/22,92721
2022/04/23,92376
2022/04/24,92834
2022/04/25,93123
2022/04/26,92694
2022/04/27,93339
2022/04/28,92992
2022/04/29,92426
2022/04/30,91473
2022/05/01,90976
2022/05/02,90359
2022/05/03,90352
2022/05/04,90336
2022/05/05,90684
2022/05/06,90908
2022/05/07,89890
2022/05/08,88570
2022/05/09,88974
2022/05/10,90217
2022/05/11,91520
2022/05/12,92513
2022/05/13,91979
2022/05/14,91311
2022/05/15,90898
2022/05/16,90811
2022/05/17,92545
2022/05/18,92179
2022/05/19,92360
2022/05/20,92481
2022/05/21,93257
2022/05/22,94286
2022/05/23,94325
2022/05/24,94887
2022/05/25,95946
2022/05/26,98195
2022/05/27,98359
2022/05/28,98078
2022/05/29,99953
2022/05/30,100317
2022/05/31,101362
2022/06/01,104633
2022/06/02,107677
2022/06/03,108703
2022/06/04,108646
2022/06/05,108746
2022/06/06,108539
2022/06/07,108788
2022/06/08,109277
2022/06/09,108154
2022/06/10,106116
2022/06/11,104312
2022/06/12,103129
2022/06/13,102678
2022/06/14,102162
2022/06/15,101407
2022/06/16,99497
2022/06/17,97565
2022/06/18,96150
2022/06/19,94704
2022/06/20,93362
2022/06/21,92913
2022/06/22,93448
2022/06/23,93237
2022/06/24,93565
2022/06/25,94086
2022/06/26,96134
2022/06/27,97167
2022/06/28,96897
2022/06/29,97762
2022/06/30,97403
2022/07/01,95119
2022/07/02,92814
2022/07/03,91267
2022/07/04,90114
2022/07/05,89543
2022/07/06,88474
2022/07/07,87842
2022/07/08,87146
2022/07/09,86649
2022/07/10,86060
2022/07/11,85454
2022/07/12,85111
2022/07/13,85216
2022/07/14,85068
2022/07/15,84973
2022/07/16,84860
2022/07/17,84888
2022/07/18,85379
2022/07/19,84803
2022/07/20,84736
2022/07/21,84736
2022/07/22,84217
2022/07/23,83968
2022/07/24,83924
2022/07/25,84259
2022/07/26,84309
2022/07/27,83909
2022/07/28,83953
2022/07/29,83870
2022/07/30,83695
2022/07/31,83538
2022/08/01,83566
2022/08/02,83538
2022/08/03,83618
2022/08/04,83586
2022/08/05,84358
2022/08/06,84173
2022/08/07,83956
2022/08/08,84074
2022/08/09,84151
2022/08/10,85395
2022/08/11,85537
2022/08/12,84991
2022/08/13,84662
2022/08/14,84971
2022/08/15,84482
2022/08/16,84125
2022/08/17,84046
2022/08/18,83940
2022/08/19,84827
2022/08/20,84635
2022/08/21,84485
2022/08/22,84530
2022/08/23,84682
2022/08/24,84306
2022/08/25,84468
2022/08/26,84729
2022/08/27,84959
2022/08/28,85639
2022/08/29,86810
2022/08/30,88405
2022/08/31,88600
2022/09/01,87391
2022/09/02,85960
2022/09/03,84276
2022/09/04,82880
2022/09/05,81915
2022/09/06,81720
2022/09/07,81658
2022/09/08,81392
2022/09/09,81366
2022/09/10,80413
2022/09/11,80040
2022/09/12,80200
2022/09/13,80135
2022/09/14,79828
2022/09/15,79234
2022/09/16,78837
2022/09/17,77881
2022/09/18,78007
2022/09/19,78463
2022/09/20,79141
2022/09/21,79730
2022/09/22,80192
2022/09/23,80360
2022/09/24,79559
2022/09/25,78728
2022/09/26,78882
2022/09/27,78863
2022/09/28,78775
2022/09/29,78503
2022/09/30,78270
2022/10/01,78414
2022/10/02,78535
2022/10/03,78260
2022/10/04,78968
2022/10/05,79919
2022/10/06,80212
2022/10/07,80270
2022/10/08,79223
2022/10/09,75764
2022/10/10,73079
2022/10/11,71515
2022/10/12,70681
2022/10/13,71446
2022/10/14,71195
2022/10/15,70253
2022/10/16,70014
2022/10/17,70642
2022/10/18,71761
2022/10/19,72399
2022/10/20,73022
2022/10/21,73524
2022/10/22,72672
2022/10/23,72568
2022/10/24,72864
2022/10/25,73574
2022/10/26,75034
2022/10/27,76405
2022/10/28,76694
2022/10/29,76879
2022/10/30,76832
2022/10/31,76798
2022/11/01,76896
2022/11/02,76733
2022/11/03,76457
2022/11/04,76625
2022/11/05,76102
2022/11/06,76322
2022/11/07,76958
2022/11/08,78561
2022/11/09,80457
2022/11/10,81100
2022/11/11,81280
2022/11/12,80444
2022/11/13,79629
2022/11/14,79900
2022/11/15,79466
2022/11/16,78473
2022/11/17,77965
2022/11/18,76899
2022/11/19,75898
2022/11/20,75710
2022/11/21,75926
2022/11/22,76106
2022/11/23,76105
2022/11/24,75338
2022/11/25,74393
2022/11/26,73973
2022/11/27,73238
2022/11/28,73244
2022/11/29,73669
