Date,sentinusd3momUSD
2022/07/11,-512104619
2022/07/12,1431504299
2022/07/13,1570324955
2022/07/14,296902796
2022/07/15,1398867435
2022/07/16,-1058663570
2022/07/17,-461649453
2022/07/18,672735656
2022/07/19,4314667604
2022/07/20,1566664178
2022/07/21,2879022709
2022/07/22,-3802275063
2022/07/23,-2039010341
2022/07/24,-6185456101
2022/07/25,117576101
2022/07/26,1335163626
2022/07/27,2240715412
2022/07/28,1498187348
2022/07/29,1069168323
2022/07/30,-1770646971
2022/07/31,-2730795023
2022/08/01,-942340304
2022/08/02,834493992
2022/08/03,788408071
2022/08/04,-706345952
2022/08/05,37166019
2022/08/06,-475590089
2022/08/07,-180977524
2022/08/08,-10684205
2022/08/09,1230219338
2022/08/10,2476024354
2022/08/11,929898810
2022/08/12,-15481119
2022/08/13,-1903874834
2022/08/14,-1676711076
2022/08/15,671927912
2022/08/16,-164945020
2022/08/17,3534300418
2022/08/18,-1061976647
2022/08/19,1277792490
2022/08/20,-3665380544
2022/08/21,-1120276302
2022/08/22,-1751849263
2022/08/23,397910485
2022/08/24,921123123
2022/08/25,410800249
2022/08/26,783823374
2022/08/27,-111724697
2022/08/28,-97439482
2022/08/29,495453988
2022/08/30,899952772
2022/08/31,757797258
2022/09/01,-319607097
2022/09/02,1288311334
2022/09/03,-1553322220
2022/09/04,-2131892598
2022/09/05,-2278851334
2022/09/06,4787273947
2022/09/07,2558306494
2022/09/08,1149500711
2022/09/09,-2561783525
2022/09/10,-1911397841
2022/09/11,-1642573718
2022/09/12,1194886666
2022/09/13,6087595530
2022/09/14,10601951550
2022/09/15,5031095216
2022/09/16,-1328012643
2022/09/17,-10300664057
2022/09/18,-7814450073
2022/09/19,-1939788335
2022/09/20,1454000105
2022/09/21,1547002556
2022/09/22,-948160210
2022/09/23,-146663768
2022/09/24,-2268223961
2022/09/25,-2063482679
2022/09/26,-467732759
2022/09/27,1758715949
2022/09/28,736766327
2022/09/29,1080013578
2022/09/30,-224383015
2022/10/01,-896664188
2022/10/02,-2779261010
2022/10/03,-604697497
2022/10/04,351258395
2022/10/05,339141688
2022/10/06,-295285784
2022/10/07,353207907
2022/10/08,-322048394
2022/10/09,-1422424220
2022/10/10,-751770086
2022/10/11,672290716
2022/10/12,872400128
2022/10/13,1729001058
2022/10/14,186063597
2022/10/15,-565026465
2022/10/16,-2052036451
2022/10/17,-274088098
2022/10/18,937745376
2022/10/19,727941607
2022/10/20,17668353
2022/10/21,410342325
2022/10/22,-649689290
2022/10/23,-491167159
2022/10/24,119551194
2022/10/25,2817510934
2022/10/26,3570900725
2022/10/27,1154655337
2022/10/28,-1073857769
2022/10/29,-2186605466
2022/10/30,-1713459852
2022/10/31,-7625432
2022/11/01,-477666170
2022/11/02,1462524526
2022/11/03,-98897662
2022/11/04,1157159102
2022/11/05,-1679749171
2022/11/06,-672937599
2022/11/07,996833354
2022/11/08,6301048393
2022/11/09,6941084313
2022/11/10,2956503193
2022/11/11,-3631557902
2022/11/12,-5702026791
2022/11/13,-3166904533
2022/11/14,-391298428
2022/11/15,-89391854
2022/11/16,-719088887
2022/11/17,-1096958349
2022/11/18,-692438195
2022/11/19,-1605831967
2022/11/20,-1172876148
2022/11/21,2261150865
2022/11/22,1339110251
2022/11/23,457909776
2022/11/24,-2941501512
2022/11/25,-1342553290
2022/11/26,-822323144
2022/11/27,-611025583
2022/11/28,670866437
2022/11/29,912709297
