Date,fee_to_reward7varUSD
2019/08/11,0.081
2019/08/12,0.081
2019/08/13,0.076
2019/08/14,0.096
2019/08/15,0.196
2019/08/16,0.187
2019/08/17,0.215
2019/08/18,0.209
2019/08/19,0.256
2019/08/20,0.274
2019/08/21,0.4
2019/08/22,0.399
2019/08/23,0.392
2019/08/24,0.251
2019/08/25,0.083
2019/08/26,0.194
2019/08/27,0.186
2019/08/28,0.171
2019/08/29,0.172
2019/08/30,0.157
2019/08/31,0.108
2019/09/01,0.133
2019/09/02,0.055
2019/09/03,0.079
2019/09/04,0.089
2019/09/05,0.216
2019/09/06,0.397
2019/09/07,0.35
2019/09/08,0.25
2019/09/09,0.376
2019/09/10,0.548
2019/09/11,0.374
2019/09/12,0.416
2019/09/13,0.369
2019/09/14,0.219
2019/09/15,0.094
2019/09/16,0.073
2019/09/17,0.446
2019/09/18,0.721
2019/09/19,1.455
2019/09/20,1.548
2019/09/21,1.217
2019/09/22,1.436
2019/09/23,1.174
2019/09/24,1.492
2019/09/25,1.742
2019/09/26,1.672
2019/09/27,1.527
2019/09/28,1.467
2019/09/29,0.78
2019/09/30,1.178
2019/10/01,3.361
2019/10/02,3.923
2019/10/03,3.949
2019/10/04,3.733
2019/10/05,2.903
2019/10/06,1.673
2019/10/07,0.257
2019/10/08,0.253
2019/10/09,0.297
2019/10/10,0.128
2019/10/11,0.126
2019/10/12,0.144
2019/10/13,0.154
2019/10/14,0.152
2019/10/15,0.151
2019/10/16,0.068
2019/10/17,0.046
2019/10/18,0.046
2019/10/19,0.037
2019/10/20,0.011
2019/10/21,0.014
2019/10/22,0.053
2019/10/23,0.219
2019/10/24,0.213
2019/10/25,0.233
2019/10/26,0.162
2019/10/27,0.142
2019/10/28,0.105
2019/10/29,0.103
2019/10/30,0.062
2019/10/31,0.062
2019/11/01,0.064
2019/11/02,0.146
2019/11/03,0.182
2019/11/04,0.173
2019/11/05,0.146
2019/11/06,0.1
2019/11/07,0.292
2019/11/08,0.294
2019/11/09,0.262
2019/11/10,0.253
2019/11/11,0.254
2019/11/12,0.254
2019/11/13,0.246
2019/11/14,0.069
2019/11/15,0.067
2019/11/16,0.092
2019/11/17,0.099
2019/11/18,0.098
2019/11/19,0.121
2019/11/20,0.131
2019/11/21,0.485
2019/11/22,2.502
2019/11/23,2.385
2019/11/24,2.315
2019/11/25,2.891
2019/11/26,2.757
2019/11/27,2.594
2019/11/28,2.663
2019/11/29,1.452
2019/11/30,1.442
2019/12/01,1.235
2019/12/02,0.382
2019/12/03,0.152
2019/12/04,0.116
2019/12/05,0.078
2019/12/06,0.123
2019/12/07,0.248
2019/12/08,0.374
2019/12/09,0.279
2019/12/10,0.261
2019/12/11,0.165
2019/12/12,0.161
2019/12/13,0.177
2019/12/14,0.138
2019/12/15,0.012
2019/12/16,0.109
2019/12/17,0.647
2019/12/18,0.754
2019/12/19,0.699
2019/12/20,0.628
2019/12/21,0.617
2019/12/22,0.661
2019/12/23,0.662
2019/12/24,0.326
2019/12/25,0.154
2019/12/26,0.127
2019/12/27,0.077
2019/12/28,0.109
2019/12/29,0.143
2019/12/30,0.063
2019/12/31,0.055
2020/01/01,0.062
2020/01/02,0.095
2020/01/03,0.103
2020/01/04,0.186
2020/01/05,0.249
2020/01/06,0.175
2020/01/07,0.081
2020/01/08,0.11
2020/01/09,0.11
2020/01/10,0.135
2020/01/11,0.106
2020/01/12,0.087
2020/01/13,0.087
2020/01/14,0.126
2020/01/15,0.115
2020/01/16,0.115
2020/01/17,0.103
2020/01/18,0.091
2020/01/19,0.066
2020/01/20,0.091
2020/01/21,0.076
2020/01/22,0.064
2020/01/23,0.075
2020/01/24,0.052
2020/01/25,0.067
2020/01/26,0.061
2020/01/27,0.04
2020/01/28,0.036
2020/01/29,0.041
2020/01/30,0.072
2020/01/31,0.094
2020/02/01,0.066
2020/02/02,0.028
2020/02/03,0.022
2020/02/04,0.037
2020/02/05,0.118
2020/02/06,0.23
2020/02/07,0.312
2020/02/08,0.243
2020/02/09,0.15
2020/02/10,0.106
2020/02/11,0.078
2020/02/12,0.199
2020/02/13,0.252
2020/02/14,0.271
2020/02/15,0.248
2020/02/16,0.167
2020/02/17,0.089
2020/02/18,0.062
2020/02/19,0.04
2020/02/20,0.026
2020/02/21,0.127
2020/02/22,0.253
2020/02/23,0.217
2020/02/24,0.185
2020/02/25,0.188
2020/02/26,0.451
2020/02/27,0.458
2020/02/28,0.407
2020/02/29,0.371
2020/03/01,0.386
2020/03/02,0.428
2020/03/03,0.447
2020/03/04,0.139
2020/03/05,0.084
2020/03/06,0.053
2020/03/07,0.038
2020/03/08,0.157
2020/03/09,0.561
2020/03/10,0.511
2020/03/11,0.462
2020/03/12,43.809
2020/03/13,62.852
2020/03/14,60.633
2020/03/15,60.836
2020/03/16,58.214
2020/03/17,55.544
2020/03/18,54.822
2020/03/19,28.673
2020/03/20,2.615
2020/03/21,2.806
2020/03/22,2.853
2020/03/23,0.582
2020/03/24,0.537
2020/03/25,0.568
2020/03/26,0.181
2020/03/27,0.035
2020/03/28,0.119
2020/03/29,0.263
2020/03/30,0.216
2020/03/31,0.174
2020/04/01,0.136
2020/04/02,0.128
2020/04/03,0.128
2020/04/04,0.157
2020/04/05,0.151
2020/04/06,0.316
2020/04/07,0.377
2020/04/08,0.376
2020/04/09,0.371
2020/04/10,0.377
2020/04/11,0.334
2020/04/12,0.311
2020/04/13,0.202
2020/04/14,0.154
2020/04/15,0.146
2020/04/16,0.388
2020/04/17,0.393
2020/04/18,0.336
2020/04/19,0.161
2020/04/20,0.196
2020/04/21,0.219
2020/04/22,0.168
2020/04/23,0.169
2020/04/24,0.136
2020/04/25,0.14
2020/04/26,0.05
2020/04/27,0.049
2020/04/28,0.056
2020/04/29,0.558
2020/04/30,2.06
2020/05/01,2.049
2020/05/02,2.17
2020/05/03,2.214
2020/05/04,2.156
2020/05/05,1.989
2020/05/06,1.992
2020/05/07,1.656
2020/05/08,2.152
2020/05/09,1.476
2020/05/10,2.666
2020/05/11,2.198
2020/05/12,1.78
2020/05/13,2.649
2020/05/14,5.039
2020/05/15,4.447
2020/05/16,2.548
2020/05/17,2.654
2020/05/18,2.451
2020/05/19,2.084
2020/05/20,2.363
2020/05/21,5.032
2020/05/22,4.912
2020/05/23,5.866
2020/05/24,5.401
2020/05/25,5.516
2020/05/26,5.576
2020/05/27,5.94
2020/05/28,4.011
2020/05/29,4.012
2020/05/30,1.384
2020/05/31,1.575
2020/06/01,1.715
2020/06/02,1.64
2020/06/03,1.473
2020/06/04,0.744
2020/06/05,0.638
2020/06/06,0.819
2020/06/07,1.054
2020/06/08,1.441
2020/06/09,1.539
2020/06/10,1.381
2020/06/11,1.02
2020/06/12,0.498
2020/06/13,1.89
2020/06/14,4.201
2020/06/15,4.596
2020/06/16,4.853
2020/06/17,5.016
2020/06/18,4.737
2020/06/19,5.283
2020/06/20,4.153
2020/06/21,1.154
2020/06/22,2.093
2020/06/23,4.23
2020/06/24,6.295
2020/06/25,6.222
2020/06/26,6.096
2020/06/27,4.055
2020/06/28,2.031
2020/06/29,2.06
2020/06/30,3.073
2020/07/01,2.9
2020/07/02,2.899
2020/07/03,2.808
2020/07/04,3.651
2020/07/05,4.817
2020/07/06,4.821
2020/07/07,3.112
2020/07/08,4.295
2020/07/09,4.812
2020/07/10,4.718
2020/07/11,4.853
2020/07/12,4.959
2020/07/13,6.476
2020/07/14,6.516
2020/07/15,6.467
2020/07/16,8.787
2020/07/17,10.498
2020/07/18,7.592
2020/07/19,2.024
2020/07/20,5.61
2020/07/21,6.251
2020/07/22,6.561
2020/07/23,8.816
2020/07/24,8.651
2020/07/25,5.822
2020/07/26,1.76
2020/07/27,4.632
2020/07/28,4.461
2020/07/29,3.845
2020/07/30,4.355
2020/07/31,4.298
2020/08/01,5.485
2020/08/02,5.389
2020/08/03,1.311
2020/08/04,2.947
2020/08/05,4.728
2020/08/06,5.043
2020/08/07,4.396
2020/08/08,4.518
2020/08/09,5.961
2020/08/10,24.385
2020/08/11,39.905
2020/08/12,89.486
2020/08/13,116.392
2020/08/14,111.681
2020/08/15,76.257
2020/08/16,57.085
2020/08/17,58.194
2020/08/18,57.617
2020/08/19,45.818
2020/08/20,21.26
2020/08/21,8.562
2020/08/22,10.683
2020/08/23,17.504
2020/08/24,19.427
2020/08/25,18.823
2020/08/26,18.179
2020/08/27,17.852
2020/08/28,2.441
2020/08/29,2.25
2020/08/30,35.964
2020/08/31,73.632
2020/09/01,166.255
2020/09/02,211.843
2020/09/03,193.237
2020/09/04,124.019
2020/09/05,51.243
2020/09/06,90.109
2020/09/07,140.553
2020/09/08,153.675
2020/09/09,107.323
2020/09/10,51.582
2020/09/11,40.551
2020/09/12,15.585
2020/09/13,15.713
2020/09/14,25.748
2020/09/15,23.704
2020/09/16,20.479
2020/09/17,102.306
2020/09/18,120.797
2020/09/19,94.476
2020/09/20,88.349
2020/09/21,92.818
2020/09/22,97.431
2020/09/23,105.983
2020/09/24,51.199
2020/09/25,16.856
2020/09/26,22.297
2020/09/27,28.844
2020/09/28,19.728
2020/09/29,16.917
2020/09/30,15.212
2020/10/01,15.873
2020/10/02,17.306
2020/10/03,22.709
2020/10/04,24.821
2020/10/05,23.624
2020/10/06,10.422
2020/10/07,5.447
2020/10/08,4.907
2020/10/09,4.947
2020/10/10,9.045
2020/10/11,19.948
2020/10/12,18.769
2020/10/13,10.33
2020/10/14,8.712
2020/10/15,7.939
2020/10/16,7.221
2020/10/17,19.334
2020/10/18,25.936
2020/10/19,24.459
2020/10/20,21.224
2020/10/21,21.333
2020/10/22,18.13
2020/10/23,17.06
2020/10/24,20.358
2020/10/25,23.363
2020/10/26,23.431
2020/10/27,24.078
2020/10/28,17.933
2020/10/29,17.883
2020/10/30,18.837
2020/10/31,14.727
2020/11/01,14.327
2020/11/02,15.219
2020/11/03,14.491
2020/11/04,15.378
2020/11/05,10.901
2020/11/06,10.405
2020/11/07,10.442
2020/11/08,12.386
2020/11/09,10.11
2020/11/10,10.477
2020/11/11,9.197
2020/11/12,9.71
2020/11/13,8.461
2020/11/14,10.568
2020/11/15,8.808
2020/11/16,8.758
2020/11/17,19.874
2020/11/18,31.164
2020/11/19,31.284
2020/11/20,34.171
2020/11/21,25.262
2020/11/22,12.484
2020/11/23,8.335
2020/11/24,12.177
2020/11/25,11.204
2020/11/26,17.925
2020/11/27,30.468
2020/11/28,54.8
2020/11/29,77.421
2020/11/30,76.542
2020/12/01,70.648
2020/12/02,72.909
2020/12/03,37.728
2020/12/04,37.667
2020/12/05,33.359
2020/12/06,25.893
2020/12/07,18.453
2020/12/08,9.255
2020/12/09,13.145
2020/12/10,13.562
2020/12/11,15.414
2020/12/12,12.659
2020/12/13,8.421
2020/12/14,8.513
2020/12/15,16.838
2020/12/16,22.247
2020/12/17,56.735
2020/12/18,55.922
2020/12/19,42.993
2020/12/20,41.224
2020/12/21,38.973
2020/12/22,38.93
2020/12/23,45.041
2020/12/24,21.681
2020/12/25,23.859
2020/12/26,22.467
2020/12/27,9.525
2020/12/28,12.438
2020/12/29,9.237
2020/12/30,11.752
2020/12/31,11.261
2021/01/01,16.989
2021/01/02,10.544
2021/01/03,20.142
2021/01/04,61.135
2021/01/05,61.154
2021/01/06,61.249
2021/01/07,58.534
2021/01/08,29.317
2021/01/09,29.05
2021/01/10,40.968
2021/01/11,33.916
2021/01/12,41.568
2021/01/13,57.001
2021/01/14,57.488
2021/01/15,51.562
2021/01/16,53.559
2021/01/17,61.283
2021/01/18,4.791
2021/01/19,8.434
2021/01/20,7.316
2021/01/21,14.618
2021/01/22,22.386
2021/01/23,21.98
2021/01/24,15.048
2021/01/25,11.927
2021/01/26,12.83
2021/01/27,11.433
2021/01/28,9.223
2021/01/29,14.103
2021/01/30,12.625
2021/01/31,12.272
2021/02/01,21.106
2021/02/02,24.758
2021/02/03,24.675
2021/02/04,27.797
2021/02/05,38.965
2021/02/06,22.686
2021/02/07,15.561
2021/02/08,12.852
2021/02/09,14.033
2021/02/10,12.833
2021/02/11,13.056
2021/02/12,8.776
2021/02/13,8.545
2021/02/14,9.65
2021/02/15,10.076
2021/02/16,5.79
2021/02/17,2.245
2021/02/18,2.824
2021/02/19,3.392
2021/02/20,4.623
2021/02/21,5.016
2021/02/22,9.24
2021/02/23,29.961
2021/02/24,27.72
2021/02/25,29.943
2021/02/26,33.442
2021/02/27,48.385
2021/02/28,58.882
2021/03/01,62.559
2021/03/02,20.072
2021/03/03,10.343
2021/03/04,6.135
2021/03/05,2.267
2021/03/06,5.058
2021/03/07,5.783
2021/03/08,6.545
2021/03/09,7.675
2021/03/10,7.926
2021/03/11,6.72
2021/03/12,12.073
2021/03/13,5.764
2021/03/14,5.119
2021/03/15,8.859
2021/03/16,10.124
2021/03/17,8.901
2021/03/18,3.849
2021/03/19,4.289
2021/03/20,7.121
2021/03/21,9.181
2021/03/22,8.68
2021/03/23,7.838
2021/03/24,6.036
2021/03/25,6.188
2021/03/26,6.956
2021/03/27,11.819
2021/03/28,14.824
2021/03/29,12.003
2021/03/30,11.908
2021/03/31,17.831
2021/04/01,20.778
2021/04/02,22.345
2021/04/03,16.179
2021/04/04,20.631
2021/04/05,20.837
2021/04/06,21.078
2021/04/07,15.493
2021/04/08,11.932
2021/04/09,7.676
2021/04/10,11.488
2021/04/11,20.938
2021/04/12,19.71
2021/04/13,13.957
2021/04/14,9.792
2021/04/15,9.624
2021/04/16,24.713
2021/04/17,27.548
2021/04/18,21.406
2021/04/19,23.99
2021/04/20,41.432
2021/04/21,39.713
2021/04/22,15.964
2021/04/23,20.334
2021/04/24,58.658
2021/04/25,106.801
2021/04/26,123.796
2021/04/27,81.493
2021/04/28,52.362
2021/04/29,24.855
2021/04/30,4.319
2021/05/01,6.437
2021/05/02,12.736
2021/05/03,12.801
2021/05/04,13.118
2021/05/05,9.896
2021/05/06,8.355
2021/05/07,9.607
2021/05/08,38.77
2021/05/09,45.451
2021/05/10,103.255
2021/05/11,170.859
2021/05/12,169.954
2021/05/13,119.456
2021/05/14,62.006
2021/05/15,80.948
2021/05/16,116.302
2021/05/17,124.437
2021/05/18,87.66
2021/05/19,62.388
2021/05/20,51.011
2021/05/21,49.443
2021/05/22,72.084
2021/05/23,68.189
2021/05/24,79.417
2021/05/25,100.808
2021/05/26,48.916
2021/05/27,45.545
2021/05/28,38.525
2021/05/29,49.191
2021/05/30,20.389
2021/05/31,11.145
2021/06/01,7.72
2021/06/02,3.336
2021/06/03,2.284
2021/06/04,0.747
2021/06/05,3.664
2021/06/06,8.207
2021/06/07,7.811
2021/06/08,7.538
2021/06/09,6.325
2021/06/10,3.958
2021/06/11,3.245
2021/06/12,3.372
2021/06/13,4.023
2021/06/14,4.144
2021/06/15,2.129
2021/06/16,1.582
2021/06/17,1.651
2021/06/18,1.281
2021/06/19,1.951
2021/06/20,1.382
2021/06/21,14.064
2021/06/22,37.235
2021/06/23,36.475
2021/06/24,37.225
2021/06/25,36.388
2021/06/26,36.42
2021/06/27,35.387
2021/06/28,28.98
2021/06/29,2.576
2021/06/30,4.167
2021/07/01,4.015
2021/07/02,4.352
2021/07/03,4.53
2021/07/04,6.618
2021/07/05,6.556
2021/07/06,25.32
2021/07/07,32.031
2021/07/08,35.971
2021/07/09,33.067
2021/07/10,31.336
2021/07/11,31.295
2021/07/12,27.018
2021/07/13,18.159
2021/07/14,21.594
2021/07/15,25.748
2021/07/16,29.052
2021/07/17,22.321
2021/07/18,9.53
2021/07/19,9.364
2021/07/20,9.237
2021/07/21,8.523
2021/07/22,4.639
2021/07/23,1.222
2021/07/24,2.662
2021/07/25,3.884
2021/07/26,8.329
2021/07/27,9.596
2021/07/28,11.795
2021/07/29,11.841
2021/07/30,12.627
2021/07/31,8.084
2021/08/01,1.199
2021/08/02,1.39
2021/08/03,2.878
2021/08/04,3.316
2021/08/05,5.868
2021/08/06,5.745
2021/08/07,4.413
2021/08/08,2.643
2021/08/09,1.958
2021/08/10,2.276
2021/08/11,2.877
2021/08/12,2.576
2021/08/13,2.377
2021/08/14,2.662
2021/08/15,2.212
2021/08/16,2.227
2021/08/17,2.21
2021/08/18,1.287
2021/08/19,2.117
2021/08/20,38.214
2021/08/21,66.945
2021/08/22,83.804
2021/08/23,74.563
2021/08/24,53.663
2021/08/25,28.065
2021/08/26,1.712
2021/08/27,2.015
2021/08/28,1.38
2021/08/29,0.351
2021/08/30,0.409
2021/08/31,0.53
2021/09/01,0.58
2021/09/02,0.597
2021/09/03,1.156
2021/09/04,0.749
2021/09/05,0.496
2021/09/06,0.522
2021/09/07,1.978
2021/09/08,2.141
2021/09/09,1.607
2021/09/10,1.951
2021/09/11,4.579
2021/09/12,7.338
2021/09/13,7.49
2021/09/14,5.327
2021/09/15,3.731
2021/09/16,1.495
2021/09/17,0.862
2021/09/18,1.296
2021/09/19,1.169
2021/09/20,1.077
2021/09/21,1.385
2021/09/22,1.415
2021/09/23,1.296
2021/09/24,1.278
2021/09/25,1.501
2021/09/26,1.407
2021/09/27,1.124
2021/09/28,0.76
2021/09/29,0.764
2021/09/30,1.021
2021/10/01,1.019
2021/10/02,0.584
2021/10/03,0.861
2021/10/04,0.884
2021/10/05,1.894
2021/10/06,2.685
2021/10/07,4.488
2021/10/08,4.267
2021/10/09,4.139
2021/10/10,3.344
2021/10/11,3.233
2021/10/12,3.173
2021/10/13,2.764
2021/10/14,1.192
2021/10/15,2.294
2021/10/16,2.069
2021/10/17,2.377
2021/10/18,2.364
2021/10/19,2.491
2021/10/20,2.612
2021/10/21,2.243
2021/10/22,0.52
2021/10/23,0.526
2021/10/24,0.382
2021/10/25,0.445
2021/10/26,0.915
2021/10/27,3.466
2021/10/28,5.434
2021/10/29,5.597
2021/10/30,3.989
2021/10/31,2.224
2021/11/01,1.186
2021/11/02,0.695
2021/11/03,0.517
2021/11/04,0.311
2021/11/05,0.414
2021/11/06,0.762
2021/11/07,1.745
2021/11/08,1.724
2021/11/09,1.475
2021/11/10,1.406
2021/11/11,1.553
2021/11/12,1.559
2021/11/13,1.473
2021/11/14,1.252
2021/11/15,1.248
2021/11/16,1.158
2021/11/17,0.962
2021/11/18,0.665
2021/11/19,0.699
2021/11/20,1.135
2021/11/21,1.172
2021/11/22,0.943
2021/11/23,0.727
2021/11/24,0.83
2021/11/25,0.737
2021/11/26,0.787
2021/11/27,0.398
2021/11/28,0.436
2021/11/29,0.455
2021/11/30,0.437
2021/12/01,0.366
2021/12/02,0.342
2021/12/03,0.277
2021/12/04,0.833
2021/12/05,1.048
2021/12/06,1.051
2021/12/07,1.112
2021/12/08,1.323
2021/12/09,1.437
2021/12/10,1.442
2021/12/11,0.613
2021/12/12,1.01
2021/12/13,0.708
2021/12/14,0.674
2021/12/15,0.673
2021/12/16,0.662
2021/12/17,0.32
2021/12/18,0.528
2021/12/19,0.462
2021/12/20,0.329
2021/12/21,0.368
2021/12/22,0.267
2021/12/23,0.239
2021/12/24,0.134
2021/12/25,0.075
2021/12/26,0.29
2021/12/27,0.259
2021/12/28,0.378
2021/12/29,0.687
2021/12/30,0.73
2021/12/31,0.733
2022/01/01,0.822
2022/01/02,0.512
2022/01/03,0.493
2022/01/04,0.565
2022/01/05,0.798
2022/01/06,0.895
2022/01/07,1.119
2022/01/08,0.713
2022/01/09,0.587
2022/01/10,0.626
2022/01/11,0.635
2022/01/12,0.732
2022/01/13,0.75
2022/01/14,0.705
2022/01/15,0.891
2022/01/16,1.072
2022/01/17,0.821
2022/01/18,0.744
2022/01/19,0.335
2022/01/20,0.346
2022/01/21,1.208
2022/01/22,1.388
2022/01/23,1.339
2022/01/24,1.331
2022/01/25,1.314
2022/01/26,1.302
2022/01/27,1.29
2022/01/28,0.84
2022/01/29,0.382
2022/01/30,0.301
2022/01/31,0.182
2022/02/01,0.184
2022/02/02,0.157
2022/02/03,0.075
2022/02/04,0.085
2022/02/05,0.08
2022/02/06,0.413
2022/02/07,0.42
2022/02/08,0.395
2022/02/09,0.295
2022/02/10,0.276
2022/02/11,0.286
2022/02/12,0.333
2022/02/13,0.404
2022/02/14,0.326
2022/02/15,0.316
2022/02/16,0.276
2022/02/17,0.187
2022/02/18,0.183
2022/02/19,0.196
2022/02/20,0.125
2022/02/21,0.117
2022/02/22,0.107
2022/02/23,0.083
2022/02/24,0.165
2022/02/25,0.176
2022/02/26,0.288
2022/02/27,0.438
2022/02/28,0.462
2022/03/01,0.421
2022/03/02,0.368
2022/03/03,0.079
2022/03/04,0.074
2022/03/05,0.126
2022/03/06,0.114
2022/03/07,0.122
2022/03/08,0.158
2022/03/09,0.162
2022/03/10,0.145
2022/03/11,0.156
2022/03/12,0.227
2022/03/13,0.261
2022/03/14,0.212
2022/03/15,0.067
2022/03/16,0.105
2022/03/17,0.335
2022/03/18,0.533
2022/03/19,0.418
2022/03/20,0.363
2022/03/21,0.353
2022/03/22,0.329
2022/03/23,0.37
2022/03/24,0.246
2022/03/25,0.035
2022/03/26,0.066
2022/03/27,0.152
2022/03/28,0.406
2022/03/29,0.431
2022/03/30,0.374
2022/03/31,0.37
2022/04/01,0.324
2022/04/02,0.108
2022/04/03,0.123
2022/04/04,0.064
2022/04/05,0.115
2022/04/06,0.101
2022/04/07,0.083
2022/04/08,0.114
2022/04/09,0.349
2022/04/10,0.412
2022/04/11,0.339
2022/04/12,0.196
2022/04/13,0.155
2022/04/14,0.144
2022/04/15,0.188
2022/04/16,0.137
2022/04/17,0.164
2022/04/18,0.155
2022/04/19,0.16
2022/04/20,0.239
2022/04/21,0.207
2022/04/22,0.136
2022/04/23,0.257
2022/04/24,0.296
2022/04/25,0.349
2022/04/26,0.36
2022/04/27,0.284
2022/04/28,0.257
2022/04/29,0.27
2022/04/30,0.168
2022/05/01,7.523
2022/05/02,7.7
2022/05/03,7.743
2022/05/04,7.756
2022/05/05,7.588
2022/05/06,7.673
2022/05/07,8.282
2022/05/08,0.406
2022/05/09,0.823
2022/05/10,1.126
2022/05/11,4.859
2022/05/12,10.358
2022/05/13,9.705
2022/05/14,8.19
2022/05/15,7.72
2022/05/16,8.727
2022/05/17,9.561
2022/05/18,7.756
2022/05/19,0.506
2022/05/20,0.14
2022/05/21,0.031
2022/05/22,0.095
2022/05/23,0.088
2022/05/24,0.07
2022/05/25,0.066
2022/05/26,0.145
2022/05/27,0.19
2022/05/28,0.25
2022/05/29,0.274
2022/05/30,0.279
2022/05/31,0.35
2022/06/01,0.348
2022/06/02,0.291
2022/06/03,0.251
2022/06/04,0.191
2022/06/05,0.069
2022/06/06,0.07
2022/06/07,0.092
2022/06/08,0.146
2022/06/09,0.1
2022/06/10,0.084
2022/06/11,0.084
2022/06/12,0.044
2022/06/13,2.69
2022/06/14,3.045
2022/06/15,3.237
2022/06/16,3.104
2022/06/17,2.938
2022/06/18,2.482
2022/06/19,2.153
2022/06/20,0.999
2022/06/21,0.725
2022/06/22,0.254
2022/06/23,0.252
2022/06/24,0.242
2022/06/25,0.145
2022/06/26,0.171
2022/06/27,0.175
2022/06/28,0.176
2022/06/29,0.365
2022/06/30,0.441
2022/07/01,0.462
2022/07/02,0.613
2022/07/03,0.74
2022/07/04,0.797
2022/07/05,0.77
2022/07/06,0.425
2022/07/07,0.121
2022/07/08,0.103
2022/07/09,0.066
2022/07/10,0.065
2022/07/11,0.068
2022/07/12,0.069
2022/07/13,0.094
2022/07/14,0.097
2022/07/15,0.096
2022/07/16,0.096
2022/07/17,0.042
2022/07/18,0.057
2022/07/19,0.087
2022/07/20,0.084
2022/07/21,0.088
2022/07/22,0.123
2022/07/23,0.221
2022/07/24,0.283
2022/07/25,0.243
2022/07/26,0.134
2022/07/27,0.143
2022/07/28,0.174
2022/07/29,0.176
2022/07/30,0.17
2022/07/31,0.182
2022/08/01,0.201
2022/08/02,0.199
2022/08/03,0.175
2022/08/04,0.138
2022/08/05,0.122
2022/08/06,0.173
2022/08/07,0.195
2022/08/08,0.103
2022/08/09,0.096
2022/08/10,0.244
2022/08/11,0.254
2022/08/12,0.242
2022/08/13,0.195
2022/08/14,0.155
2022/08/15,0.161
2022/08/16,0.2
2022/08/17,0.087
2022/08/18,0.071
2022/08/19,0.125
2022/08/20,0.132
2022/08/21,0.158
2022/08/22,0.121
2022/08/23,0.116
2022/08/24,0.116
2022/08/25,0.107
2022/08/26,0.069
2022/08/27,0.088
2022/08/28,0.093
2022/08/29,0.088
2022/08/30,0.138
2022/08/31,0.165
2022/09/01,0.165
2022/09/02,0.158
2022/09/03,0.222
2022/09/04,0.247
2022/09/05,0.246
2022/09/06,0.177
2022/09/07,0.201
2022/09/08,0.326
2022/09/09,0.334
2022/09/10,0.241
2022/09/11,0.171
2022/09/12,0.149
2022/09/13,0.251
2022/09/14,0.244
2022/09/15,0.265
2022/09/16,0.272
2022/09/17,0.35
2022/09/18,0.354
2022/09/19,0.355
2022/09/20,0.205
2022/09/21,0.261
2022/09/22,0.158
2022/09/23,0.158
2022/09/24,0.14
2022/09/25,0.156
2022/09/26,0.166
2022/09/27,0.168
2022/09/28,0.098
2022/09/29,0.101
2022/09/30,0.101
2022/10/01,0.103
2022/10/02,0.128
2022/10/03,0.114
2022/10/04,0.099
2022/10/05,0.095
2022/10/06,0.083
2022/10/07,0.072
2022/10/08,0.082
2022/10/09,0.085
2022/10/10,0.088
2022/10/11,0.088
2022/10/12,0.049
2022/10/13,0.083
2022/10/14,0.08
2022/10/15,0.082
2022/10/16,0.066
2022/10/17,0.139
2022/10/18,0.184
2022/10/19,0.187
2022/10/20,0.269
2022/10/21,0.31
2022/10/22,0.224
2022/10/23,0.189
2022/10/24,0.195
2022/10/25,0.19
2022/10/26,0.193
2022/10/27,0.148
2022/10/28,0.063
2022/10/29,0.037
2022/10/30,0.102
2022/10/31,0.112
2022/11/01,0.105
2022/11/02,0.109
2022/11/03,0.112
2022/11/04,0.128
2022/11/05,0.215
2022/11/06,0.192
2022/11/07,0.174
2022/11/08,1.373
2022/11/09,3.087
2022/11/10,3.631
2022/11/11,3.481
2022/11/12,2.958
2022/11/13,2.534
2022/11/14,2.162
2022/11/15,2.198
2022/11/16,1.241
2022/11/17,0.342
2022/11/18,0.153
2022/11/19,0.289
2022/11/20,0.292
2022/11/21,0.152
2022/11/22,0.13
2022/11/23,0.131
2022/11/24,0.132
2022/11/25,0.162
2022/11/26,0.172
2022/11/27,0.22
2022/11/28,0.163
2022/11/29,0.05
