Date,sentbyaddress7roc
2019/05/07,-10.22
2019/05/08,-9.66
2019/05/09,18.992
2019/05/10,12.299
2019/05/11,25.012
2019/05/12,13.387
2019/05/13,20.532
2019/05/14,36.517
2019/05/15,38.516
2019/05/16,39.335
2019/05/17,19.715
2019/05/18,7.282
2019/05/19,9.382
2019/05/20,4.809
2019/05/21,0.458
2019/05/22,-10.402
2019/05/23,-14.735
2019/05/24,0.629
2019/05/25,3.151
2019/05/26,2.667
2019/05/27,15.085
2019/05/28,0.073
2019/05/29,11.013
2019/05/30,8.557
2019/05/31,12.777
2019/06/01,54.578
2019/06/02,22.02
2019/06/03,-7.248
2019/06/04,2.604
2019/06/05,-9.786
2019/06/06,17.145
2019/06/07,-26.098
2019/06/08,-44.454
2019/06/09,-7.27
2019/06/10,-7.915
2019/06/11,16.323
2019/06/12,71.59
2019/06/13,-12.174
2019/06/14,23.102
2019/06/15,24.824
2019/06/16,43.498
2019/06/17,0.246
2019/06/18,-18.609
2019/06/19,-40.645
2019/06/20,-17.193
2019/06/21,9.35
2019/06/22,8.558
2019/06/23,-32.684
2019/06/24,10.373
2019/06/25,4.457
2019/06/26,23.368
2019/06/27,15.862
2019/06/28,-16.732
2019/06/29,-15.87
2019/06/30,-18.979
2019/07/01,-12.192
2019/07/02,13.96
2019/07/03,-9.026
2019/07/04,1.124
2019/07/05,1.871
2019/07/06,-3.93
2019/07/07,-5.79
2019/07/08,5.005
2019/07/09,-11.952
2019/07/10,-11.12
2019/07/11,-15.936
2019/07/12,1.364
2019/07/13,-14.108
2019/07/14,3.088
2019/07/15,0.08
2019/07/16,-31.032
2019/07/17,-5.324
2019/07/18,-1.144
2019/07/19,-8.089
2019/07/20,-0.254
2019/07/21,-12.749
2019/07/22,-16.861
2019/07/23,4.662
2019/07/24,-22.846
2019/07/25,-15.183
2019/07/26,-6.996
2019/07/27,4.888
2019/07/28,10.563
2019/07/29,4.499
2019/07/30,32.014
2019/07/31,17.296
2019/08/01,2.772
2019/08/02,4.396
2019/08/03,-11.75
2019/08/04,-0.386
2019/08/05,18.665
2019/08/06,3.831
2019/08/07,8.829
2019/08/08,20.766
2019/08/09,9.374
2019/08/10,27.341
2019/08/11,3.972
2019/08/12,4.84
2019/08/13,-12.472
2019/08/14,5.119
2019/08/15,-8.616
2019/08/16,-0.663
2019/08/17,-13.204
2019/08/18,-1.296
2019/08/19,-12.993
2019/08/20,3.852
2019/08/21,-0.05
2019/08/22,9.374
2019/08/23,3.02
2019/08/24,14.648
2019/08/25,9.565
2019/08/26,5.805
2019/08/27,3.046
2019/08/28,-3.544
2019/08/29,0.758
2019/08/30,-8.488
2019/08/31,-5.441
2019/09/01,-2.707
2019/09/02,3.462
2019/09/03,-0.942
2019/09/04,4.14
2019/09/05,12.681
2019/09/06,11.283
2019/09/07,7.153
2019/09/08,6.916
2019/09/09,1.853
2019/09/10,-5.816
2019/09/11,-2.692
2019/09/12,-8.473
2019/09/13,-16.385
2019/09/14,-5.93
2019/09/15,-2.141
2019/09/16,-1.634
2019/09/17,4.13
2019/09/18,2.773
2019/09/19,-1.854
2019/09/20,16.553
2019/09/21,-10.951
2019/09/22,-19.266
2019/09/23,-26.687
2019/09/24,-10.744
2019/09/25,-17.744
2019/09/26,-15.345
2019/09/27,-18.672
2019/09/28,1.914
2019/09/29,-2.745
2019/09/30,12.314
2019/10/01,0.681
2019/10/02,6.026
2019/10/03,-9.124
2019/10/04,-10.015
2019/10/05,-3.309
2019/10/06,5.519
2019/10/07,-6.045
2019/10/08,-4.217
2019/10/09,14.488
2019/10/10,25.318
2019/10/11,28.834
2019/10/12,6.008
2019/10/13,-0.875
2019/10/14,4.709
2019/10/15,3.138
2019/10/16,-13.856
2019/10/17,-9.776
2019/10/18,-1.628
2019/10/19,3.779
2019/10/20,3.564
2019/10/21,1.334
2019/10/22,-1.507
2019/10/23,-0.619
2019/10/24,-0.083
2019/10/25,-3.786
2019/10/26,5.002
2019/10/27,0.645
2019/10/28,4.498
2019/10/29,0.741
2019/10/30,2.522
2019/10/31,2.02
2019/11/01,-3.455
2019/11/02,-16.551
2019/11/03,-6.873
2019/11/04,-7.075
2019/11/05,11.334
2019/11/06,0.369
2019/11/07,37.329
2019/11/08,1.183
2019/11/09,-0.099
2019/11/10,12.899
2019/11/11,8.34
2019/11/12,-1.587
2019/11/13,6.438
2019/11/14,-28.265
2019/11/15,-4.856
2019/11/16,-0.119
2019/11/17,-1.929
2019/11/18,-2.426
2019/11/19,-8.646
2019/11/20,-9.745
2019/11/21,10.519
2019/11/22,21.018
2019/11/23,2.968
2019/11/24,-14.5
2019/11/25,0.977
2019/11/26,-8.023
2019/11/27,-7.839
2019/11/28,-19.574
2019/11/29,-14.687
2019/11/30,-8.854
2019/12/01,8.98
2019/12/02,4.357
2019/12/03,-0.171
2019/12/04,5.078
2019/12/05,5.735
2019/12/06,-12.164
2019/12/07,-10.418
2019/12/08,-23.88
2019/12/09,-5.626
2019/12/10,0.037
2019/12/11,-1.064
2019/12/12,-3.538
2019/12/13,2.939
2019/12/14,5.729
2019/12/15,19.25
2019/12/16,-6.707
2019/12/17,-4.542
2019/12/18,0.325
2019/12/19,2.298
2019/12/20,-1.301
2019/12/21,6.824
2019/12/22,-3.986
2019/12/23,-2.888
2019/12/24,-5.728
2019/12/25,-15.864
2019/12/26,-5.723
2019/12/27,-7.031
2019/12/28,-7.538
2019/12/29,-6.392
2019/12/30,-0.71
2019/12/31,-6.166
2020/01/01,-19.202
2020/01/02,-19.318
2020/01/03,0.182
2020/01/04,5.076
2020/01/05,6.169
2020/01/06,-1.393
2020/01/07,15.756
2020/01/08,51.828
2020/01/09,34.406
2020/01/10,3.719
2020/01/11,-0.177
2020/01/12,-2.873
2020/01/13,-9.161
2020/01/14,11.518
2020/01/15,7.408
2020/01/16,18.255
2020/01/17,12.049
2020/01/18,18.491
2020/01/19,25.46
2020/01/20,9.452
2020/01/21,-13.533
2020/01/22,-24.084
2020/01/23,-18.328
2020/01/24,-28.542
2020/01/25,-37.325
2020/01/26,-34.641
2020/01/27,-20.517
2020/01/28,-12.711
2020/01/29,-0.056
2020/01/30,-13.573
2020/01/31,18.891
2020/02/01,32.199
2020/02/02,26.025
2020/02/03,37.313
2020/02/04,5.268
2020/02/05,20.148
2020/02/06,19.377
2020/02/07,18.137
2020/02/08,33.603
2020/02/09,41.578
2020/02/10,3.831
2020/02/11,37.588
2020/02/12,38.912
2020/02/13,31.06
2020/02/14,15.11
2020/02/15,3.126
2020/02/16,-4.409
2020/02/17,7.018
2020/02/18,1.643
2020/02/19,-20.541
2020/02/20,-16.447
2020/02/21,-3.558
2020/02/22,-2.34
2020/02/23,9.165
2020/02/24,4.175
2020/02/25,-14.336
2020/02/26,-2.671
2020/02/27,5.44
2020/02/28,-2.947
2020/02/29,-9.851
2020/03/01,-22.204
2020/03/02,-3.268
2020/03/03,-3.228
2020/03/04,-1.808
2020/03/05,3.178
2020/03/06,-4.706
2020/03/07,-2.75
2020/03/08,4.137
2020/03/09,-0.541
2020/03/10,9.135
2020/03/11,0.093
2020/03/12,-15.063
2020/03/13,12.734
2020/03/14,8.045
2020/03/15,4.314
2020/03/16,1.831
2020/03/17,9.38
2020/03/18,25.561
2020/03/19,60.767
2020/03/20,19.926
2020/03/21,77.055
2020/03/22,38.171
2020/03/23,24.421
2020/03/24,20.285
2020/03/25,-3.851
2020/03/26,-16.497
2020/03/27,-5.259
2020/03/28,-42.6
2020/03/29,-28.281
2020/03/30,-21.464
2020/03/31,-21.691
2020/04/01,-14.002
2020/04/02,-14.344
2020/04/03,-14.763
2020/04/04,-7.122
2020/04/05,-2.987
2020/04/06,0.977
2020/04/07,8.198
2020/04/08,44.004
2020/04/09,3.693
2020/04/10,3.233
2020/04/11,9.856
2020/04/12,23.05
2020/04/13,12.957
2020/04/14,25.014
2020/04/15,-14.161
2020/04/16,5.609
2020/04/17,14.338
2020/04/18,28.427
2020/04/19,13.62
2020/04/20,9.521
2020/04/21,-11.102
2020/04/22,-6.769
2020/04/23,11.21
2020/04/24,5.21
2020/04/25,-6.463
2020/04/26,-2.915
2020/04/27,-2.222
2020/04/28,4.249
2020/04/29,14.597
2020/04/30,4.27
2020/05/01,-1.43
2020/05/02,7.322
2020/05/03,14.312
2020/05/04,-6.358
2020/05/05,-6.629
2020/05/06,-4.109
2020/05/07,-5.266
2020/05/08,0.558
2020/05/09,7.278
2020/05/10,-4.013
2020/05/11,10.132
2020/05/12,4.635
2020/05/13,-11.894
2020/05/14,-10.974
2020/05/15,-4.334
2020/05/16,-11.392
2020/05/17,-11.25
2020/05/18,-6.573
2020/05/19,3.004
2020/05/20,9.335
2020/05/21,9.343
2020/05/22,2.967
2020/05/23,8.26
2020/05/24,1.779
2020/05/25,-1.557
2020/05/26,0.863
2020/05/27,7.034
2020/05/28,9.563
2020/05/29,19.669
2020/05/30,6.156
2020/05/31,13.623
2020/06/01,17.609
2020/06/02,21.919
2020/06/03,8.002
2020/06/04,8.936
2020/06/05,-10.619
2020/06/06,-9.752
2020/06/07,-11.215
2020/06/08,-2.294
2020/06/09,-4.582
2020/06/10,0.25
2020/06/11,-3.609
2020/06/12,11.139
2020/06/13,13.677
2020/06/14,11.983
2020/06/15,2.707
2020/06/16,-2.537
2020/06/17,-0.101
2020/06/18,11.359
2020/06/19,-0.946
2020/06/20,8.127
2020/06/21,12.206
2020/06/22,12.136
2020/06/23,14.26
2020/06/24,11.909
2020/06/25,-1.319
2020/06/26,5.441
2020/06/27,1.872
2020/06/28,10.495
2020/06/29,19.318
2020/06/30,4.95
2020/07/01,6.994
2020/07/02,8.399
2020/07/03,0.944
2020/07/04,1.527
2020/07/05,-14.004
2020/07/06,-18.431
2020/07/07,-3.951
2020/07/08,-2.786
2020/07/09,-2.198
2020/07/10,-1.323
2020/07/11,0.42
2020/07/12,8.538
2020/07/13,10.716
2020/07/14,-0.244
2020/07/15,8.93
2020/07/16,-3.242
2020/07/17,-0.111
2020/07/18,-9.073
2020/07/19,1.386
2020/07/20,-2.503
2020/07/21,-11.181
2020/07/22,-11.594
2020/07/23,2.431
2020/07/24,-1.863
2020/07/25,12.571
2020/07/26,6.689
2020/07/27,5.383
2020/07/28,31.66
2020/07/29,2.969
2020/07/30,3.273
2020/07/31,9.551
2020/08/01,8.564
2020/08/02,3.043
2020/08/03,0.64
2020/08/04,-6.137
2020/08/05,13.296
2020/08/06,12.424
2020/08/07,4.232
2020/08/08,-4.845
2020/08/09,-7.293
2020/08/10,-10.198
2020/08/11,-15.865
2020/08/12,-34.76
2020/08/13,-27.281
2020/08/14,-17.832
2020/08/15,-8.065
2020/08/16,-0.645
2020/08/17,-4.328
2020/08/18,-3.943
2020/08/19,28.01
2020/08/20,11.109
2020/08/21,13.158
2020/08/22,-5.528
2020/08/23,1.181
2020/08/24,3.162
2020/08/25,1.455
2020/08/26,1.801
2020/08/27,1.427
2020/08/28,-12.215
2020/08/29,-10.066
2020/08/30,-27.403
2020/08/31,-13.204
2020/09/01,-15.361
2020/09/02,-23.069
2020/09/03,-20.18
2020/09/04,3.141
2020/09/05,-14.643
2020/09/06,15.414
2020/09/07,-0.058
2020/09/08,3.44
2020/09/09,0.019
2020/09/10,-6.139
2020/09/11,-22.369
2020/09/12,4.087
2020/09/13,-16.775
2020/09/14,-14.655
2020/09/15,-2.025
2020/09/16,-1.896
2020/09/17,47.275
2020/09/18,41.943
2020/09/19,25.501
2020/09/20,48.052
2020/09/21,36.355
2020/09/22,10.914
2020/09/23,24.954
2020/09/24,-8.586
2020/09/25,-13.899
2020/09/26,-3.888
2020/09/27,-14.646
2020/09/28,-9.173
2020/09/29,1.454
2020/09/30,-2.598
2020/10/01,-9.549
2020/10/02,-2.294
2020/10/03,-9.342
2020/10/04,-2.145
2020/10/05,-12.275
2020/10/06,-7.075
2020/10/07,-3.335
2020/10/08,-3.036
2020/10/09,7.688
2020/10/10,14.138
2020/10/11,5.417
2020/10/12,16.67
2020/10/13,21.961
2020/10/14,13.763
2020/10/15,63.639
2020/10/16,36.297
2020/10/17,20.851
2020/10/18,4.114
2020/10/19,8.912
2020/10/20,-5.487
2020/10/21,6.078
2020/10/22,-17.938
2020/10/23,-13.481
2020/10/24,-10.013
2020/10/25,-7.096
2020/10/26,-5.666
2020/10/27,-1.801
2020/10/28,-2.713
2020/10/29,-19.755
2020/10/30,-10.809
2020/10/31,4.062
2020/11/01,11.161
2020/11/02,9.779
2020/11/03,7.533
2020/11/04,17.985
2020/11/05,15.133
2020/11/06,18.629
2020/11/07,5.912
2020/11/08,4.137
2020/11/09,6.192
2020/11/10,2.424
2020/11/11,-10.776
2020/11/12,-4.309
2020/11/13,-8.093
2020/11/14,-1.446
2020/11/15,-2.721
2020/11/16,-5.022
2020/11/17,3.081
2020/11/18,-5.646
2020/11/19,1.277
2020/11/20,3.622
2020/11/21,6.393
2020/11/22,15.768
2020/11/23,10.153
2020/11/24,2.812
2020/11/25,17.081
2020/11/26,-1.395
2020/11/27,3.746
2020/11/28,-10.317
2020/11/29,0.52
2020/11/30,-8.132
2020/12/01,-3.556
2020/12/02,-16.777
2020/12/03,-0.754
2020/12/04,-10.759
2020/12/05,-3.533
2020/12/06,-16.898
2020/12/07,-7.308
2020/12/08,-6.787
2020/12/09,0.112
2020/12/10,-6.966
2020/12/11,-2.261
2020/12/12,6.313
2020/12/13,17.279
2020/12/14,18.03
2020/12/15,10.242
2020/12/16,22.833
2020/12/17,41.439
2020/12/18,20.458
2020/12/19,15.028
2020/12/20,-9.762
2020/12/21,-15.004
2020/12/22,-9.984
2020/12/23,-7.566
2020/12/24,-22.883
2020/12/25,-17.152
2020/12/26,-17.575
2020/12/27,3.827
2020/12/28,12.706
2020/12/29,9.538
2020/12/30,-3.173
2020/12/31,0.671
2021/01/01,11.607
2021/01/02,-0.801
2021/01/03,8.617
2021/01/04,2.611
2021/01/05,8.045
2021/01/06,14.018
2021/01/07,28.309
2021/01/08,11.144
2021/01/09,29.39
2021/01/10,11.273
2021/01/11,4.481
2021/01/12,-6.335
2021/01/13,-11.846
2021/01/14,-12.237
2021/01/15,-0.117
2021/01/16,-7.204
2021/01/17,-10.611
2021/01/18,-2.064
2021/01/19,9.134
2021/01/20,7.63
2021/01/21,-9.006
2021/01/22,-14.928
2021/01/23,-8.654
2021/01/24,-5.496
2021/01/25,-7.839
2021/01/26,-5.271
2021/01/27,-15.822
2021/01/28,4.877
2021/01/29,15.878
2021/01/30,6.937
2021/01/31,4.817
2021/02/01,6.091
2021/02/02,3.015
2021/02/03,24.419
2021/02/04,6.725
2021/02/05,-6.216
2021/02/06,-4.814
2021/02/07,1.451
2021/02/08,2.199
2021/02/09,0.766
2021/02/10,-5.326
2021/02/11,1.761
2021/02/12,4.059
2021/02/13,0.759
2021/02/14,-3.484
2021/02/15,-10.169
2021/02/16,-2.854
2021/02/17,-0.334
2021/02/18,-2.655
2021/02/19,4.784
2021/02/20,9.696
2021/02/21,7.853
2021/02/22,6.598
2021/02/23,-7.561
2021/02/24,-0.72
2021/02/25,-3.938
2021/02/26,-5.892
2021/02/27,-7.038
2021/02/28,-6.076
2021/03/01,3.905
2021/03/02,14.362
2021/03/03,-3.221
2021/03/04,2.728
2021/03/05,-11.067
2021/03/06,-5.823
2021/03/07,-8.3
2021/03/08,-4.96
2021/03/09,-1.502
2021/03/10,9.814
2021/03/11,4.91
2021/03/12,18.789
2021/03/13,10.042
2021/03/14,19.813
2021/03/15,9.507
2021/03/16,-0.292
2021/03/17,-6.516
2021/03/18,-5.093
2021/03/19,-2.459
2021/03/20,-1.379
2021/03/21,-8.946
2021/03/22,-5.785
2021/03/23,4.436
2021/03/24,5.333
2021/03/25,9.318
2021/03/26,2.957
2021/03/27,1.414
2021/03/28,3.619
2021/03/29,5.264
2021/03/30,-4.941
2021/03/31,-1.447
2021/04/01,-0.438
2021/04/02,10.223
2021/04/03,2.22
2021/04/04,2.971
2021/04/05,1.399
2021/04/06,6.994
2021/04/07,1.574
2021/04/08,-1.487
2021/04/09,-9.748
2021/04/10,6.915
2021/04/11,6.025
2021/04/12,9.442
2021/04/13,2.749
2021/04/14,14.177
2021/04/15,-5.192
2021/04/16,12.278
2021/04/17,5.735
2021/04/18,4.277
2021/04/19,7.498
2021/04/20,12.963
2021/04/21,14.171
2021/04/22,35.689
2021/04/23,8.795
2021/04/24,11.597
2021/04/25,27.143
2021/04/26,12.577
2021/04/27,4.014
2021/04/28,-2.808
2021/04/29,-1.684
2021/04/30,-4.022
2021/05/01,1.144
2021/05/02,-16.249
2021/05/03,-9.169
2021/05/04,1.333
2021/05/05,1.108
2021/05/06,-0.959
2021/05/07,4.613
2021/05/08,-5.074
2021/05/09,22.196
2021/05/10,0.03
2021/05/11,-5.713
2021/05/12,-8.761
2021/05/13,5.089
2021/05/14,4.52
2021/05/15,0.673
2021/05/16,-16.511
2021/05/17,-1.669
2021/05/18,-6.381
2021/05/19,-10.736
2021/05/20,-11.609
2021/05/21,-14.957
2021/05/22,-20.809
2021/05/23,-22.082
2021/05/24,-14.933
2021/05/25,-5.629
2021/05/26,2.988
2021/05/27,-4.939
2021/05/28,-8.169
2021/05/29,14.57
2021/05/30,25.967
2021/05/31,7.803
2021/06/01,-0.179
2021/06/02,3.281
2021/06/03,6.854
2021/06/04,15.838
2021/06/05,1.1
2021/06/06,-4.083
2021/06/07,-2.694
2021/06/08,-8.821
2021/06/09,-11.735
2021/06/10,-18.186
2021/06/11,-20.753
2021/06/12,-15.021
2021/06/13,-5.049
2021/06/14,-5.92
2021/06/15,3.673
2021/06/16,1.633
2021/06/17,-3.969
2021/06/18,-1.737
2021/06/19,-12.219
2021/06/20,-17.706
2021/06/21,-7.666
2021/06/22,-1.238
2021/06/23,1.495
2021/06/24,10.625
2021/06/25,10.722
2021/06/26,16.692
2021/06/27,6.49
2021/06/28,13.465
2021/06/29,9.23
2021/06/30,2.666
2021/07/01,0.82
2021/07/02,-1.728
2021/07/03,-5.964
2021/07/04,0.474
2021/07/05,-7.937
2021/07/06,-12.864
2021/07/07,-6.947
2021/07/08,-9.999
2021/07/09,-5.175
2021/07/10,-3.942
2021/07/11,-3.603
2021/07/12,-4.765
2021/07/13,-4.98
2021/07/14,-4.993
2021/07/15,0.351
2021/07/16,-2.944
2021/07/17,3.279
2021/07/18,-0.317
2021/07/19,1.748
2021/07/20,5.775
2021/07/21,6.91
2021/07/22,2.11
2021/07/23,8.258
2021/07/24,15.495
2021/07/25,5.659
2021/07/26,8.604
2021/07/27,9.619
2021/07/28,7.362
2021/07/29,9.11
2021/07/30,4.91
2021/07/31,-3.493
2021/08/01,4.937
2021/08/02,7.674
2021/08/03,-7.34
2021/08/04,-8.861
2021/08/05,-15.99
2021/08/06,-7.944
2021/08/07,-9.552
2021/08/08,-5.282
2021/08/09,-16.233
2021/08/10,-4.988
2021/08/11,-3.77
2021/08/12,0.702
2021/08/13,-6.431
2021/08/14,-5.725
2021/08/15,-7.171
2021/08/16,6.834
2021/08/17,3.463
2021/08/18,-0.785
2021/08/19,13.715
2021/08/20,11.737
2021/08/21,9.685
2021/08/22,5.294
2021/08/23,-3.773
2021/08/24,-6.238
2021/08/25,-9.848
2021/08/26,-17.532
2021/08/27,-20.487
2021/08/28,-10.532
2021/08/29,-7.131
2021/08/30,-7.376
2021/08/31,1.991
2021/09/01,11.586
2021/09/02,12.654
2021/09/03,6.26
2021/09/04,1.635
2021/09/05,-0.602
2021/09/06,1.644
2021/09/07,6.613
2021/09/08,-5.691
2021/09/09,-5.461
2021/09/10,17.935
2021/09/11,36.855
2021/09/12,22.815
2021/09/13,36.501
2021/09/14,5.66
2021/09/15,16.268
2021/09/16,7.258
2021/09/17,-5.884
2021/09/18,-21.285
2021/09/19,-12.152
2021/09/20,-30.061
2021/09/21,-9.293
2021/09/22,-7.51
2021/09/23,-3.166
2021/09/24,-8.886
2021/09/25,-2.711
2021/09/26,-9.864
2021/09/27,0.553
2021/09/28,-11.865
2021/09/29,-7.921
2021/09/30,-11.414
2021/10/01,5.207
2021/10/02,-1.255
2021/10/03,9.47
2021/10/04,-3.536
2021/10/05,19.255
2021/10/06,17.364
2021/10/07,36.446
2021/10/08,18.423
2021/10/09,11.511
2021/10/10,5.563
2021/10/11,17.119
2021/10/12,-2.178
2021/10/13,-10.213
2021/10/14,-14.949
2021/10/15,-9.124
2021/10/16,-1.231
2021/10/17,2.418
2021/10/18,2.494
2021/10/19,9.06
2021/10/20,19.495
2021/10/21,11.85
2021/10/22,9.268
2021/10/23,13.569
2021/10/24,12.018
2021/10/25,7.155
2021/10/26,3.142
2021/10/27,-2.713
2021/10/28,16.206
2021/10/29,13.549
2021/10/30,-2.092
2021/10/31,-2.594
2021/11/01,4.289
2021/11/02,8.488
2021/11/03,13.054
2021/11/04,-8.019
2021/11/05,-8.587
2021/11/06,-2.863
2021/11/07,3.818
2021/11/08,3.248
2021/11/09,-7.386
2021/11/10,1.12
2021/11/11,2.033
2021/11/12,5.896
2021/11/13,8.653
2021/11/14,6.179
2021/11/15,-7.442
2021/11/16,-1.518
2021/11/17,6.365
2021/11/18,-11.661
2021/11/19,-7.943
2021/11/20,-19.721
2021/11/21,-4.74
2021/11/22,-10.368
2021/11/23,-5.655
2021/11/24,-18.077
2021/11/25,-0.904
2021/11/26,-3.417
2021/11/27,0.878
2021/11/28,-18.367
2021/11/29,9.232
2021/11/30,6.697
2021/12/01,-6.73
2021/12/02,2.638
2021/12/03,-7.141
2021/12/04,-1.597
2021/12/05,82.958
2021/12/06,-0.319
2021/12/07,-4.504
2021/12/08,16.918
2021/12/09,-0.092
2021/12/10,9.364
2021/12/11,7.791
2021/12/12,-38.629
2021/12/13,2.818
2021/12/14,0.338
2021/12/15,-9.547
2021/12/16,-0.111
2021/12/17,1.014
2021/12/18,-2.923
2021/12/19,-3.845
2021/12/20,-3.011
2021/12/21,-5.387
2021/12/22,6.39
2021/12/23,-1.468
2021/12/24,6.669
2021/12/25,19.281
2021/12/26,5.822
2021/12/27,0.711
2021/12/28,4.389
2021/12/29,-12.233
2021/12/30,0.498
2021/12/31,-14.141
2022/01/01,-12.219
2022/01/02,-12.865
2022/01/03,-6.32
2022/01/04,-1.566
2022/01/05,2.685
2022/01/06,-2.734
2022/01/07,0.831
2022/01/08,-3.512
2022/01/09,-3.366
2022/01/10,-8.976
2022/01/11,-0.016
2022/01/12,12.856
2022/01/13,9.372
2022/01/14,3.396
2022/01/15,4.983
2022/01/16,14.975
2022/01/17,13.978
2022/01/18,-2.319
2022/01/19,-10.57
2022/01/20,-9.736
2022/01/21,-11.129
2022/01/22,-6.077
2022/01/23,-9.847
2022/01/24,-9.459
2022/01/25,-4.874
2022/01/26,-10.744
2022/01/27,-12.495
2022/01/28,2.118
2022/01/29,-4.151
2022/01/30,8.363
2022/01/31,10.03
2022/02/01,6.177
2022/02/02,6.972
2022/02/03,5.272
2022/02/04,9.523
2022/02/05,21.014
2022/02/06,9.618
2022/02/07,-0.437
2022/02/08,4.249
2022/02/09,8.817
2022/02/10,16.299
2022/02/11,5.103
2022/02/12,-6.75
2022/02/13,0.393
2022/02/14,7.404
2022/02/15,0.962
2022/02/16,-6.964
2022/02/17,-10.338
2022/02/18,-17.964
2022/02/19,-8.803
2022/02/20,-7.982
2022/02/21,-16.442
2022/02/22,-11.471
2022/02/23,-1.204
2022/02/24,3.018
2022/02/25,15.965
2022/02/26,14.876
2022/02/27,2.937
2022/02/28,8.359
2022/03/01,11.656
2022/03/02,12.505
2022/03/03,7.389
2022/03/04,2.519
2022/03/05,-9.185
2022/03/06,2.38
2022/03/07,8.472
2022/03/08,17.859
2022/03/09,6.572
2022/03/10,26.225
2022/03/11,0.509
2022/03/12,8.712
2022/03/13,-5.392
2022/03/14,-5.287
2022/03/15,-3.218
2022/03/16,14.591
2022/03/17,-23.929
2022/03/18,28.087
2022/03/19,-0.086
2022/03/20,6.883
2022/03/21,15.64
2022/03/22,6.277
2022/03/23,-17.001
2022/03/24,2.416
2022/03/25,-22.787
2022/03/26,-0.219
2022/03/27,-1.45
2022/03/28,-8.33
2022/03/29,-14.898
2022/03/30,-7.558
2022/03/31,-2.922
2022/04/01,-6.155
2022/04/02,-15.237
2022/04/03,-15.975
2022/04/04,-18.39
2022/04/05,-15.083
2022/04/06,-9.432
2022/04/07,-10.847
2022/04/08,-8.69
2022/04/09,5.895
2022/04/10,11.519
2022/04/11,8.957
2022/04/12,0.582
2022/04/13,-7.164
2022/04/14,7.657
2022/04/15,6.792
2022/04/16,-2.084
2022/04/17,-6.808
2022/04/18,1.067
2022/04/19,32.507
2022/04/20,43.767
2022/04/21,-5.319
2022/04/22,4.47
2022/04/23,-1.637
2022/04/24,8.018
2022/04/25,2.53
2022/04/26,-19.142
2022/04/27,-18.948
2022/04/28,7.924
2022/04/29,-1.115
2022/04/30,9.746
2022/05/01,-10.155
2022/05/02,-12.434
2022/05/03,-13.577
2022/05/04,-5.238
2022/05/05,5.347
2022/05/06,-3.178
2022/05/07,-9.133
2022/05/08,13.057
2022/05/09,16.424
2022/05/10,21.987
2022/05/11,-6.829
2022/05/12,14.212
2022/05/13,34.172
2022/05/14,5.776
2022/05/15,-3.367
2022/05/16,2.528
2022/05/17,-4.607
2022/05/18,28.235
2022/05/19,-19.609
2022/05/20,-26.719
2022/05/21,-0.869
2022/05/22,-4.454
2022/05/23,-10.181
2022/05/24,-2.058
2022/05/25,-21.336
2022/05/26,-16.617
2022/05/27,-9.055
2022/05/28,-1.164
2022/05/29,0.963
2022/05/30,-12.169
2022/05/31,2.11
2022/06/01,-2.365
2022/06/02,-2.985
2022/06/03,-6.388
2022/06/04,-19.961
2022/06/05,-18.058
2022/06/06,3.916
2022/06/07,-17.878
2022/06/08,-12.788
2022/06/09,3.748
2022/06/10,11.62
2022/06/11,12.762
2022/06/12,6.093
2022/06/13,-3.193
2022/06/14,1.697
2022/06/15,8.167
2022/06/16,11.647
2022/06/17,8.891
2022/06/18,-4.548
2022/06/19,5.72
2022/06/20,6.865
2022/06/21,3.973
2022/06/22,1.1
2022/06/23,-9.836
2022/06/24,-10.434
2022/06/25,-10.381
2022/06/26,-16.244
2022/06/27,-2.5
2022/06/28,-7.208
2022/06/29,-4.394
2022/06/30,-0.624
2022/07/01,9.788
2022/07/02,35.054
2022/07/03,29.272
2022/07/04,10.019
2022/07/05,18.165
2022/07/06,19.938
2022/07/07,20.317
2022/07/08,-0.37
2022/07/09,-3.869
2022/07/10,5.76
2022/07/11,-2.418
2022/07/12,-2.046
2022/07/13,6.044
2022/07/14,8.155
2022/07/15,19.915
2022/07/16,28.017
2022/07/17,18.577
2022/07/18,12.216
2022/07/19,7.029
2022/07/20,0.723
2022/07/21,-0.252
2022/07/22,-3.38
2022/07/23,-18.541
2022/07/24,-14.759
2022/07/25,28.39
2022/07/26,158.004
2022/07/27,5.419
2022/07/28,-4.532
2022/07/29,-1.218
2022/07/30,9.034
2022/07/31,10.539
2022/08/01,11.464
2022/08/02,-55.813
2022/08/03,9.634
2022/08/04,85.996
2022/08/05,5.131
2022/08/06,4.855
2022/08/07,5.188
2022/08/08,-28.78
2022/08/09,-11.219
2022/08/10,-14.44
2022/08/11,-50.635
2022/08/12,-11.591
2022/08/13,-12.765
2022/08/14,-15.332
2022/08/15,-9.168
2022/08/16,1.703
2022/08/17,2.332
2022/08/18,13.733
2022/08/19,-6.082
2022/08/20,-7.289
2022/08/21,1.795
2022/08/22,-2.735
2022/08/23,-8.076
2022/08/24,-9.677
2022/08/25,-8.392
2022/08/26,-4.551
2022/08/27,0.831
2022/08/28,-8.48
2022/08/29,-2.473
2022/08/30,-7.088
2022/08/31,-7.453
2022/09/01,-4.586
2022/09/02,8.055
2022/09/03,10.168
2022/09/04,32.236
