Date,sentbyaddress3sma
2019/10/29,187446
2019/10/30,194819
2019/10/31,193059
2019/11/01,193287
2019/11/02,183921
2019/11/03,172972
2019/11/04,169690
2019/11/05,186142
2019/11/06,197683
2019/11/07,224549
2019/11/08,218250
2019/11/09,208590
2019/11/10,180548
2019/11/11,181613
2019/11/12,196983
2019/11/13,205828
2019/11/14,202669
2019/11/15,194333
2019/11/16,180438
2019/11/17,176151
2019/11/18,178777
2019/11/19,188119
2019/11/20,191404
2019/11/21,196507
2019/11/22,207330
2019/11/23,201787
2019/11/24,182301
2019/11/25,172497
2019/11/26,175038
2019/11/27,181992
2019/11/28,172783
2019/11/29,177726
2019/11/30,172042
2019/12/01,170761
2019/12/02,174854
2019/12/03,182312
2019/12/04,187653
2019/12/05,178818
2019/12/06,176056
2019/12/07,162078
2019/12/08,144457
2019/12/09,152515
2019/12/10,165378
2019/12/11,183193
2019/12/12,176096
2019/12/13,174969
2019/12/14,164283
2019/12/15,156813
2019/12/16,158893
2019/12/17,166418
2019/12/18,176380
2019/12/19,174921
2019/12/20,175725
2019/12/21,168185
2019/12/22,157410
2019/12/23,158509
2019/12/24,159460
2019/12/25,161920
2019/12/26,158841
2019/12/27,158853
2019/12/28,156862
2019/12/29,146383
2019/12/30,151095
2019/12/31,152704
2020/01/01,148560
2020/01/02,135215
2020/01/03,138606
2020/01/04,148732
2020/01/05,151698
2020/01/06,155505
2020/01/07,162530
2020/01/08,176697
2020/01/09,179506
2020/01/10,177012
2020/01/11,165973
2020/01/12,152225
2020/01/13,148814
2020/01/14,162588
2020/01/15,182695
2020/01/16,201683
2020/01/17,199195
2020/01/18,192958
2020/01/19,180029
2020/01/20,174859
2020/01/21,170533
2020/01/22,162906
2020/01/23,163994
2020/01/24,152539
2020/01/25,139850
2020/01/26,119834
2020/01/27,120699
2020/01/28,131709
2020/01/29,144135
2020/01/30,149020
2020/01/31,153020
2020/02/01,152482
2020/02/02,150186
2020/02/03,159533
2020/02/04,160984
2020/02/05,173686
2020/02/06,171418
2020/02/07,182405
2020/02/08,188457
2020/02/09,196316
2020/02/10,198488
2020/02/11,202467
2020/02/12,218839
2020/02/13,232752
2020/02/14,233884
2020/02/15,218492
2020/02/16,204815
2020/02/17,202105
2020/02/18,205163
2020/02/19,207266
2020/02/20,203784
2020/02/21,201210
2020/02/22,201462
2020/02/23,206585
2020/02/24,209300
2020/02/25,203693
2020/02/26,198091
2020/02/27,195290
2020/02/28,200951
2020/02/29,196387
2020/03/01,182288
2020/03/02,184693
2020/03/03,183703
2020/03/04,192591
2020/03/05,194327
2020/03/06,198815
2020/03/07,193765
2020/03/08,179744
2020/03/09,184927
2020/03/10,191023
2020/03/11,197700
2020/03/12,189091
2020/03/13,196288
2020/03/14,195902
2020/03/15,195067
2020/03/16,193381
2020/03/17,200832
2020/03/18,221358
2020/03/19,248220
2020/03/20,263686
2020/03/21,295870
2020/03/22,281056
2020/03/23,282196
2020/03/24,255143
2020/03/25,249827
2020/03/26,243482
2020/03/27,240025
2020/03/28,227445
2020/03/29,205368
2020/03/30,192269
2020/03/31,194569
2020/04/01,201760
2020/04/02,202555
2020/04/03,205517
2020/04/04,199134
2020/04/05,186934
2020/04/06,186584
2020/04/07,198950
2020/04/08,237065
2020/04/09,239756
2020/04/10,239498
2020/04/11,209858
2020/04/12,208300
2020/04/13,214687
2020/04/14,239224
2020/04/15,250615
2020/04/16,248358
2020/04/17,240350
2020/04/18,242924
2020/04/19,246929
2020/04/20,250456
2020/04/21,246264
2020/04/22,242505
2020/04/23,241319
2020/04/24,247628
2020/04/25,250286
2020/04/26,243422
2020/04/27,240753
2020/04/28,245433
2020/04/29,255157
2020/04/30,259494
2020/05/01,261152
2020/05/02,258450
2020/05/03,259104
2020/05/04,252336
2020/05/05,245681
2020/05/06,240675
2020/05/07,245700
2020/05/08,253384
2020/05/09,260451
2020/05/10,262185
2020/05/11,262904
2020/05/12,253699
2020/05/13,242280
2020/05/14,230164
2020/05/15,230506
2020/05/16,237188
2020/05/17,238496
2020/05/18,237247
2020/05/19,240863
2020/05/20,245949
2020/05/21,246479
2020/05/22,246800
2020/05/23,253239
2020/05/24,248939
2020/05/25,243994
2020/05/26,241678
2020/05/27,251104
2020/05/28,260677
2020/05/29,276903
2020/05/30,283029
2020/05/31,281448
2020/06/01,273891
2020/06/02,284824
2020/06/03,290671
2020/06/04,294194
2020/06/05,281052
2020/06/06,271218
2020/06/07,251843
2020/06/08,252882
2020/06/09,268105
2020/06/10,284010
2020/06/11,286175
2020/06/12,287854
2020/06/13,289223
2020/06/14,282674
2020/06/15,276115
2020/06/16,277394
2020/06/17,283884
2020/06/18,294211
2020/06/19,297446
2020/06/20,306635
2020/06/21,300080
2020/06/22,305875
2020/06/23,313166
2020/06/24,320170
2020/06/25,317718
2020/06/26,312634
2020/06/27,312602
2020/06/28,317678
2020/06/29,338411
2020/06/30,349226
2020/07/01,353298
2020/07/02,339136
2020/07/03,329594
2020/07/04,323836
2020/07/05,305146
2020/07/06,301717
2020/07/07,306369
2020/07/08,322442
2020/07/09,328998
2020/07/10,322618
2020/07/11,320428
2020/07/12,312120
2020/07/13,321081
2020/07/14,325017
2020/07/15,342889
2020/07/16,334918
2020/07/17,328693
2020/07/18,307090
2020/07/19,303716
2020/07/20,309951
2020/07/21,311196
2020/07/22,313913
2020/07/23,311351
2020/07/24,315555
2020/07/25,319912
2020/07/26,320807
2020/07/27,334947
2020/07/28,355115
2020/07/29,354110
2020/07/30,349130
2020/07/31,332001
2020/08/01,342601
2020/08/02,343274
2020/08/03,348369
2020/08/04,351236
2020/08/05,361276
2020/08/06,369424
2020/08/07,364990
2020/08/08,355480
2020/08/09,334086
2020/08/10,322457
2020/08/11,311796
2020/08/12,287487
2020/08/13,273356
2020/08/14,267324
2020/08/15,291253
2020/08/16,303438
2020/08/17,308120
2020/08/18,302531
2020/08/19,301259
2020/08/20,301832
2020/08/21,312486
2020/08/22,308314
2020/08/23,311578
2020/08/24,306794
2020/08/25,308370
2020/08/26,307717
2020/08/27,306549
2020/08/28,302479
2020/08/29,286599
2020/08/30,259724
2020/08/31,254496
2020/09/01,250638
2020/09/02,254673
2020/09/03,246482
2020/09/04,260714
2020/09/05,255926
2020/09/06,261530
2020/09/07,253249
2020/09/08,265202
2020/09/09,257536
2020/09/10,244356
2020/09/11,233645
2020/09/12,231917
2020/09/13,227846
2020/09/14,228380
2020/09/15,235492
2020/09/16,241024
2020/09/17,277513
2020/09/18,300654
2020/09/19,320420
2020/09/20,314992
2020/09/21,311445
2020/09/22,307907
2020/09/23,297956
2020/09/24,296691
2020/09/25,295414
2020/09/26,291757
2020/09/27,280245
2020/09/28,282156
2020/09/29,283818
2020/09/30,287149
2020/10/01,285610
2020/10/02,280810
2020/10/03,270876
2020/10/04,267294
2020/10/05,259638
2020/10/06,263325
2020/10/07,265447
2020/10/08,272769
2020/10/09,281796
2020/10/10,287160
2020/10/11,291318
2020/10/12,290592
2020/10/13,301789
2020/10/14,311739
2020/10/15,363031
2020/10/16,388142
2020/10/17,401173
2020/10/18,351326
2020/10/19,323596
2020/10/20,308428
2020/10/21,320853
2020/10/22,336725
2020/10/23,349741
2020/10/24,344551
2020/10/25,314388
2020/10/26,298707
2020/10/27,293516
2020/10/28,309946
2020/10/29,307700
2020/10/30,310032
2020/10/31,312187
2020/11/01,316444
2020/11/02,323111
2020/11/03,321219
2020/11/04,346886
2020/11/05,349672
2020/11/06,363661
2020/11/07,352845
2020/11/08,346494
2020/11/09,340707
2020/11/10,334909
2020/11/11,342548
2020/11/12,333648
2020/11/13,335067
2020/11/14,336352
2020/11/15,331966
2020/11/16,330239
2020/11/17,329567
2020/11/18,333657
2020/11/19,332011
2020/11/20,334084
2020/11/21,349201
2020/11/22,359782
2020/11/23,365247
2020/11/24,360420
2020/11/25,366570
2020/11/26,352119
2020/11/27,355343
2020/11/28,339375
2020/11/29,352107
2020/11/30,343243
2020/12/01,346896
2020/12/02,331255
2020/12/03,325942
2020/12/04,320315
2020/12/05,321621
2020/12/06,314781
2020/12/07,310749
2020/12/08,310568
2020/12/09,315430
2020/12/10,310872
2020/12/11,310525
2020/12/12,318424
2020/12/13,336367
2020/12/14,353568
2020/12/15,357545
2020/12/16,369086
2020/12/17,387029
2020/12/18,397452
2020/12/19,398334
2020/12/20,363512
2020/12/21,340622
2020/12/22,315935
2020/12/23,329185
2020/12/24,333333
2020/12/25,333583
2020/12/26,321387
2020/12/27,322872
2020/12/28,335116
2020/12/29,343321
2020/12/30,348723
2020/12/31,340320
2021/01/01,342777
2021/01/02,333509
2021/01/03,343757
2021/01/04,346826
2021/01/05,365170
2021/01/06,377280
2021/01/07,396771
2021/01/08,403077
2021/01/09,408850
2021/01/10,401615
2021/01/11,396970
2021/01/12,376179
2021/01/13,359192
2021/01/14,356090
2021/01/15,370137
2021/01/16,381611
2021/01/17,377426
2021/01/18,370328
2021/01/19,370108
2021/01/20,376110
2021/01/21,364520
2021/01/22,348381
2021/01/23,339948
2021/01/24,340317
2021/01/25,343046
2021/01/26,347155
2021/01/27,339918
2021/01/28,343491
2021/01/29,351734
2021/01/30,371168
2021/01/31,371488
2021/02/01,363494
2021/02/02,363155
2021/02/03,376198
2021/02/04,380734
2021/02/05,377324
2021/02/06,365059
2021/02/07,359183
2021/02/08,361864
2021/02/09,368478
2021/02/10,372838
2021/02/11,376923
2021/02/12,377468
2021/02/13,373077
2021/02/14,360825
2021/02/15,346029
2021/02/16,348168
2021/02/17,356279
2021/02/18,369544
2021/02/19,379684
2021/02/20,387299
2021/02/21,387501
2021/02/22,374013
2021/02/23,355356
2021/02/24,353514
2021/02/25,354556
2021/02/26,366130
2021/02/27,365405
2021/02/28,362937
2021/03/01,361839
2021/03/02,368570
2021/03/03,370342
2021/03/04,370020
2021/03/05,351705
2021/03/06,347830
2021/03/07,332400
2021/03/08,338934
2021/03/09,350833
2021/03/10,373960
2021/03/11,385761
2021/03/12,390110
2021/03/13,386116
2021/03/14,385909
2021/03/15,382821
2021/03/16,382820
2021/03/17,376207
2021/03/18,370344
2021/03/19,371840
2021/03/20,374598
2021/03/21,369450
2021/03/22,362181
2021/03/23,369527
2021/03/24,380905
2021/03/25,393826
2021/03/26,393499
2021/03/27,391521
2021/03/28,379228
2021/03/29,374525
2021/03/30,373588
2021/03/31,378875
2021/04/01,384864
2021/04/02,404514
2021/04/03,407199
2021/04/04,399091
2021/04/05,382706
2021/04/06,387737
2021/04/07,391414
2021/04/08,393652
2021/04/09,390386
2021/04/10,400013
2021/04/11,401401
2021/04/12,411311
2021/04/13,411099
2021/04/14,425472
2021/04/15,408759
2021/04/16,417881
2021/04/17,417212
2021/04/18,431061
2021/04/19,435453
2021/04/20,445197
2021/04/21,474699
2021/04/22,491731
2021/04/23,495908
2021/04/24,491386
2021/04/25,498384
2021/04/26,508889
2021/04/27,507950
2021/04/28,495293
2021/04/29,490444
2021/04/30,481935
2021/05/01,483980
2021/05/02,465306
2021/05/03,466614
2021/05/04,465970
2021/05/05,483626
2021/05/06,492819
2021/05/07,489232
2021/05/08,481110
2021/05/09,496640
2021/05/10,490913
2021/05/11,489252
2021/05/12,459873
2021/05/13,477367
2021/05/14,490420
2021/05/15,497770
2021/05/16,475306
2021/05/17,459734
2021/05/18,447141
2021/05/19,431285
2021/05/20,431353
2021/05/21,429177
2021/05/22,419870
2021/05/23,384313
2021/05/24,371109
2021/05/25,383137
2021/05/26,404390
2021/05/27,419674
2021/05/28,413995
2021/05/29,418860
2021/05/30,421160
2021/05/31,429725
2021/06/01,423332
2021/06/02,418784
2021/06/03,433886
2021/06/04,449215
2021/06/05,451121
2021/06/06,437486
2021/06/07,421526
2021/06/08,401518
2021/06/09,386244
2021/06/10,376964
2021/06/11,372821
2021/06/12,369755
2021/06/13,377141
2021/06/14,384651
2021/06/15,390920
2021/06/16,384827
2021/06/17,378567
2021/06/18,367761
2021/06/19,347637
2021/06/20,336320
2021/06/21,336119
2021/06/22,355793
2021/06/23,375340
2021/06/24,391800
2021/06/25,395272
2021/06/26,391227
2021/06/27,374149
2021/06/28,377164
2021/06/29,390610
2021/06/30,406461
2021/07/01,408129
2021/07/02,397575
2021/07/03,382567
2021/07/04,364942
2021/07/05,359588
2021/07/06,362626
2021/07/07,368660
2021/07/08,367398
2021/07/09,368095
2021/07/10,357684
2021/07/11,349369
2021/07/12,344798
2021/07/13,346458
2021/07/14,350550
2021/07/15,355592
2021/07/16,358738
2021/07/17,358246
2021/07/18,349141
2021/07/19,350216
2021/07/20,354807
2021/07/21,367403
2021/07/22,372976
2021/07/23,379244
2021/07/24,388791
2021/07/25,383519
2021/07/26,385095
2021/07/27,383234
2021/07/28,398687
2021/07/29,405373
2021/07/30,406207
2021/07/31,401746
2021/08/01,390994
2021/08/02,396235
2021/08/03,389296
2021/08/04,386851
2021/08/05,361758
2021/08/06,361718
2021/08/07,356750
2021/08/08,361177
2021/08/09,354418
2021/08/10,353794
2021/08/11,353342
2021/08/12,351737
2021/08/13,349914
2021/08/14,342819
2021/08/15,337903
2021/08/16,347106
2021/08/17,357330
2021/08/18,364485
2021/08/19,370714
2021/08/20,378413
2021/08/21,383050
2021/08/22,368151
2021/08/23,359039
2021/08/24,350867
2021/08/25,340582
2021/08/26,328514
2021/08/27,317288
2021/08/28,320632
2021/08/29,320450
2021/08/30,328980
2021/08/31,335965
2021/09/01,346272
2021/09/02,356780
2021/09/03,349723
2021/09/04,342564
2021/09/05,328032
2021/09/06,331951
2021/09/07,344846
2021/09/08,349066
2021/09/09,351081
2021/09/10,355940
2021/09/11,396513
2021/09/12,413152
2021/09/13,438807
2021/09/14,417735
2021/09/15,415607
2021/09/16,384639
2021/09/17,374882
2021/09/18,364890
2021/09/19,357127
2021/09/20,343886
2021/09/21,343027
2021/09/22,347183
2021/09/23,358786
2021/09/24,350430
2021/09/25,346938
2021/09/26,331658
2021/09/27,329802
2021/09/28,318076
2021/09/29,324156
2021/09/30,321492
2021/10/01,333010
2021/10/02,337565
2021/10/03,345848
2021/10/04,334387
2021/10/05,344314
2021/10/06,359697
2021/10/07,399543
2021/10/08,412310
2021/10/09,410919
2021/10/10,386900
2021/10/11,371960
2021/10/12,365913
2021/10/13,361681
2021/10/14,361929
2021/10/15,364846
2021/10/16,375126
2021/10/17,375666
2021/10/18,376363
2021/10/19,382978
2021/10/20,398539
2021/10/21,410311
2021/10/22,413753
2021/10/23,418525
2021/10/24,419336
2021/10/25,417438
2021/10/26,411041
2021/10/27,407964
2021/10/28,433041
2021/10/29,450832
2021/10/30,456367
2021/10/31,431271
2021/11/01,416620
2021/11/02,424914
2021/11/03,443111
2021/11/04,449568
2021/11/05,442338
2021/11/06,426157
2021/11/07,419045
2021/11/08,422305
2021/11/09,423611
2021/11/10,438371
2021/11/11,443249
2021/11/12,455419
2021/11/13,449372
2021/11/14,447923
2021/11/15,431996
2021/11/16,419354
2021/11/17,435315
2021/11/18,433494
2021/11/19,435816
2021/11/20,390572
2021/11/21,399585
2021/11/22,381662
2021/11/23,390664
2021/11/24,383903
2021/11/25,394825
2021/11/26,400114
2021/11/27,385690
2021/11/28,369880
2021/11/29,367817
2021/11/30,384371
2021/12/01,394553
2021/12/02,397815
2021/12/03,384953
2021/12/04,377684
2021/12/05,454350
2021/12/06,461416
2021/12/07,473723
2021/12/08,409249
2021/12/09,412808
2021/12/10,417746
2021/12/11,398426
2021/12/12,393478
2021/12/13,392613
2021/12/14,396125
2021/12/15,399344
2021/12/16,399056
2021/12/17,404928
2021/12/18,395917
2021/12/19,386125
2021/12/20,379821
2021/12/21,379994
2021/12/22,396711
2021/12/23,398508
2021/12/24,420603
2021/12/25,427011
2021/12/26,426466
2021/12/27,411944
2021/12/28,393648
2021/12/29,385775
2021/12/30,387303
2021/12/31,383251
2022/01/01,388894
2022/01/02,370689
2022/01/03,368529
2022/01/04,366286
2022/01/05,378750
2022/01/06,384963
2022/01/07,383986
2022/01/08,381730
2022/01/09,363296
2022/01/10,349007
2022/01/11,351307
2022/01/12,384051
2022/01/13,413504
2022/01/14,416849
2022/01/15,404433
2022/01/16,390504
2022/01/17,387624
2022/01/18,380719
2022/01/19,381579
2022/01/20,381511
2022/01/21,373238
2022/01/22,368047
2022/01/23,355332
2022/01/24,354912
2022/01/25,349927
2022/01/26,349548
2022/01/27,345598
2022/01/28,345868
2022/01/29,349383
2022/01/30,362312
2022/01/31,371060
2022/02/01,378531
2022/02/02,376522
2022/02/03,366845
2022/02/04,371110
2022/02/05,391505
2022/02/06,410547
2022/02/07,407415
2022/02/08,395344
2022/02/09,392156
2022/02/10,402263
2022/02/11,407820
2022/02/12,407697
2022/02/13,408053
2022/02/14,407686
2022/02/15,406554
2022/02/16,393509
2022/02/17,380025
2022/02/18,359738
2022/02/19,357165
2022/02/20,360726
2022/02/21,362502
2022/02/22,357934
2022/02/23,354367
2022/02/24,367034
2022/02/25,379874
2022/02/26,396936
2022/02/27,400501
2022/02/28,393886
2022/03/01,384860
2022/03/02,392956
2022/03/03,405453
2022/03/04,407894
2022/03/05,396714
2022/03/06,394018
2022/03/07,394593
2022/03/08,421829
2022/03/09,435918
2022/03/10,473629
2022/03/11,453350
2022/03/12,444155
2022/03/13,398585
2022/03/14,391394
2022/03/15,402582
2022/03/16,445378
2022/03/17,449079
2022/03/18,471445
2022/03/19,440615
2022/03/20,444826
2022/03/21,419815
2022/03/22,440503
2022/03/23,445888
2022/03/24,432889
2022/03/25,406724
2022/03/26,404318
2022/03/27,403417
2022/03/28,405328
2022/03/29,402654
2022/03/30,399395
2022/03/31,394716
2022/04/01,384049
2022/04/02,371240
2022/04/03,353017
2022/04/04,338344
2022/04/05,336285
2022/04/06,342030
2022/04/07,348011
2022/04/08,346912
2022/04/09,353219
2022/04/10,361950
2022/04/11,367933
2022/04/12,359655
2022/04/13,344123
2022/04/14,349134
2022/04/15,355090
2022/04/16,367231
2022/04/17,358615
2022/04/18,358153
2022/04/19,389981
2022/04/20,430638
2022/04/21,427741
2022/04/22,401594
2022/04/23,364042
2022/04/24,371365
2022/04/25,368536
2022/04/26,373064
2022/04/27,374719
2022/04/28,378117
2022/04/29,379840
2022/04/30,383597
2022/05/01,368834
2022/05/02,352000
2022/05/03,328120
2022/05/04,335854
2022/05/05,361482
2022/05/06,376013
2022/05/07,374480
2022/05/08,367611
2022/05/09,372596
2022/05/10,384164
2022/05/11,368970
2022/05/12,395839
2022/05/13,428361
2022/05/14,441912
2022/05/15,411682
2022/05/16,378368
2022/05/17,377063
2022/05/18,397823
2022/05/19,391439
2022/05/20,386437
2022/05/21,367230
2022/05/22,361576
2022/05/23,358599
2022/05/24,355826
2022/05/25,351382
2022/05/26,337717
2022/05/27,324464
2022/05/28,334491
2022/05/29,350446
2022/05/30,344114
2022/05/31,345363
2022/06/01,337111
2022/06/02,334545
2022/06/03,311785
2022/06/04,299905
2022/06/05,297491
2022/06/06,302099
2022/06/07,305690
2022/06/08,304748
2022/06/09,301915
2022/06/10,313207
2022/06/11,328032
2022/06/12,327809
2022/06/13,317213
2022/06/14,309957
2022/06/15,310957
2022/06/16,323562
2022/06/17,343209
2022/06/18,345111
2022/06/19,338745
2022/06/20,325122
2022/06/21,327050
2022/06/22,323292
2022/06/23,317478
2022/06/24,320106
2022/06/25,309847
2022/06/26,297117
2022/06/27,293637
2022/06/28,298792
2022/06/29,308128
2022/06/30,304413
2022/07/01,325659
2022/07/02,353359
2022/07/03,368027
2022/07/04,364453
2022/07/05,354486
2022/07/06,357154
2022/07/07,363722
2022/07/08,366309
2022/07/09,368960
2022/07/10,369412
2022/07/11,363438
2022/07/12,356017
2022/07/13,359181
2022/07/14,378750
2022/07/15,407865
2022/07/16,437801
2022/07/17,451311
2022/07/18,435288
2022/07/19,401437
2022/07/20,382319
2022/07/21,387492
2022/07/22,403546
2022/07/23,403255
2022/07/24,395240
2022/07/25,420779
2022/07/26,612439
2022/07/27,622177
2022/07/28,584608
2022/07/29,402744
2022/07/30,407090
2022/07/31,418470
2022/08/01,464720
2022/08/02,465930
2022/08/03,475464
2022/08/04,529141
2022/08/05,533206
2022/08/06,531262
2022/08/07,439635
2022/08/08,425598
2022/08/09,404110
2022/08/10,384869
2022/08/11,370985
2022/08/12,374052
2022/08/13,374854
2022/08/14,381456
2022/08/15,372236
2022/08/16,371676
2022/08/17,377921
2022/08/18,392267
2022/08/19,385362
2022/08/20,373830
2022/08/21,366498
2022/08/22,361839
2022/08/23,360314
2022/08/24,351693
2022/08/25,358073
2022/08/26,355989
2022/08/27,358081
2022/08/28,351253
2022/08/29,349222
2022/08/30,338379
2022/08/31,331699
2022/09/01,335331
2022/09/02,350872
2022/09/03,373958
2022/09/04,410088
2022/09/05,416087
2022/09/06,405294
2022/09/07,365946
2022/09/08,358004
2022/09/09,363487
2022/09/10,369637
2022/09/11,365248
2022/09/12,353267
2022/09/13,356570
2022/09/14,368811
2022/09/15,397221
2022/09/16,421459
2022/09/17,480311
2022/09/18,469337
2022/09/19,446053
2022/09/20,382186
2022/09/21,369880
2022/09/22,371467
2022/09/23,377537
2022/09/24,400465
2022/09/25,404299
2022/09/26,404361
2022/09/27,411785
2022/09/28,401017
2022/09/29,396932
2022/09/30,371082
2022/10/01,373469
2022/10/02,366173
2022/10/03,355588
2022/10/04,353232
2022/10/05,359848
2022/10/06,386343
2022/10/07,404572
2022/10/08,427923
2022/10/09,445802
2022/10/10,463196
2022/10/11,460341
2022/10/12,439349
2022/10/13,409916
2022/10/14,382065
2022/10/15,375507
2022/10/16,367181
2022/10/17,360545
2022/10/18,335904
2022/10/19,329787
2022/10/20,340103
2022/10/21,356480
2022/10/22,354389
2022/10/23,345124
2022/10/24,339683
2022/10/25,344105
2022/10/26,353795
2022/10/27,364151
2022/10/28,362980
2022/10/29,351056
2022/10/30,334075
2022/10/31,337561
2022/11/01,345789
2022/11/02,342726
2022/11/03,344904
2022/11/04,330702
2022/11/05,333053
2022/11/06,316399
2022/11/07,327951
2022/11/08,329149
2022/11/09,348730
2022/11/10,344978
2022/11/11,345088
2022/11/12,334484
2022/11/13,324079
2022/11/14,327843
2022/11/15,340640
2022/11/16,357401
2022/11/17,369352
2022/11/18,364454
2022/11/19,351724
2022/11/20,323661
2022/11/21,305454
2022/11/22,299236
2022/11/23,312133
2022/11/24,335195
2022/11/25,363806
2022/11/26,371837
2022/11/27,358987
2022/11/28,371050
2022/11/29,377101
