Date,sentbyaddress7std
2019/10/11,40009
2019/10/12,37539
2019/10/13,38163
2019/10/14,36673
2019/10/15,36329
2019/10/16,30122
2019/10/17,26276
2019/10/18,24562
2019/10/19,24088
2019/10/20,20829
2019/10/21,20703
2019/10/22,20445
2019/10/23,20449
2019/10/24,20452
2019/10/25,16645
2019/10/26,18076
2019/10/27,17410
2019/10/28,18261
2019/10/29,18311
2019/10/30,18255
2019/10/31,18067
2019/11/01,16900
2019/11/02,23597
2019/11/03,28831
2019/11/04,26906
2019/11/05,34714
2019/11/06,34804
2019/11/07,65200
2019/11/08,65161
2019/11/09,65206
2019/11/10,59861
2019/11/11,58459
2019/11/12,58080
2019/11/13,57847
2019/11/14,29424
2019/11/15,29570
2019/11/16,29669
2019/11/17,30493
2019/11/18,29918
2019/11/19,24751
2019/11/20,19133
2019/11/21,26015
2019/11/22,37198
2019/11/23,35201
2019/11/24,45360
2019/11/25,45481
2019/11/26,46223
2019/11/27,47604
2019/11/28,44558
2019/11/29,28325
2019/11/30,31727
2019/12/01,27448
2019/12/02,31529
2019/12/03,31523
2019/12/04,31421
2019/12/05,30540
2019/12/06,29013
2019/12/07,36769
2019/12/08,49994
2019/12/09,45579
2019/12/10,45588
2019/12/11,45254
2019/12/12,44476
2019/12/13,44872
2019/12/14,42432
2019/12/15,30712
2019/12/16,26174
2019/12/17,25177
2019/12/18,25333
2019/12/19,25888
2019/12/20,25629
2019/12/21,21631
2019/12/22,24860
2019/12/23,23647
2019/12/24,24160
2019/12/25,23342
2019/12/26,20836
2019/12/27,18716
2019/12/28,21112
2019/12/29,25079
2019/12/30,24542
2019/12/31,24584
2020/01/01,33526
2020/01/02,32399
2020/01/03,32473
2020/01/04,32808
2020/01/05,31536
2020/01/06,30418
2020/01/07,35533
2020/01/08,33718
2020/01/09,28373
2020/01/10,27905
2020/01/11,27988
2020/01/12,30108
2020/01/13,30686
2020/01/14,36650
2020/01/15,41434
2020/01/16,51416
2020/01/17,51551
2020/01/18,47452
2020/01/19,34066
2020/01/20,27569
2020/01/21,30523
2020/01/22,35344
2020/01/23,20476
2020/01/24,30652
2020/01/25,43868
2020/01/26,48708
2020/01/27,44654
2020/01/28,39718
2020/01/29,39702
2020/01/30,29746
2020/01/31,33836
2020/02/01,27295
2020/02/02,13026
2020/02/03,26866
2020/02/04,25947
2020/02/05,30881
2020/02/06,32123
2020/02/07,34982
2020/02/08,36845
2020/02/09,29800
2020/02/10,30463
2020/02/11,21949
2020/02/12,44107
2020/02/13,43786
2020/02/14,38809
2020/02/15,37565
2020/02/16,39864
2020/02/17,36590
2020/02/18,36366
2020/02/19,24531
2020/02/20,15519
2020/02/21,13431
2020/02/22,13404
2020/02/23,12310
2020/02/24,14174
2020/02/25,19346
2020/02/26,20021
2020/02/27,19827
2020/02/28,19547
2020/02/29,24515
2020/03/01,31939
2020/03/02,29348
2020/03/03,30485
2020/03/04,30314
2020/03/05,32645
2020/03/06,31658
2020/03/07,32615
2020/03/08,29935
2020/03/09,29551
2020/03/10,28008
2020/03/11,28005
2020/03/12,22579
2020/03/13,30197
2020/03/14,27699
2020/03/15,24706
2020/03/16,25953
2020/03/17,28799
2020/03/18,40897
2020/03/19,68713
2020/03/20,73674
2020/03/21,99688
2020/03/22,82982
2020/03/23,74011
2020/03/24,61987
2020/03/25,64827
2020/03/26,64072
2020/03/27,65165
2020/03/28,42057
2020/03/29,59838
2020/03/30,55084
2020/03/31,48846
2020/04/01,47538
2020/04/02,38633
2020/04/03,20747
2020/04/04,24751
2020/04/05,27327
2020/04/06,27771
2020/04/07,31179
2020/04/08,68554
2020/04/09,68575
2020/04/10,68547
2020/04/11,64544
2020/04/12,54174
2020/04/13,53591
2020/04/14,61340
2020/04/15,45997
2020/04/16,45063
2020/04/17,45043
2020/04/18,35195
2020/04/19,25528
2020/04/20,24958
2020/04/21,17684
2020/04/22,20727
2020/04/23,18455
2020/04/24,20856
2020/04/25,21491
2020/04/26,22961
2020/04/27,21408
2020/04/28,21829
2020/04/29,20245
2020/04/30,22742
2020/05/01,22106
2020/05/02,18989
2020/05/03,11850
2020/05/04,19583
2020/05/05,24717
2020/05/06,23605
2020/05/07,21179
2020/05/08,21435
2020/05/09,26766
2020/05/10,24547
2020/05/11,21387
2020/05/12,16225
2020/05/13,29298
2020/05/14,35586
2020/05/15,34745
2020/05/16,27220
2020/05/17,26200
2020/05/18,20129
2020/05/19,22684
2020/05/20,19377
2020/05/21,14237
2020/05/22,16158
2020/05/23,20446
2020/05/24,18374
2020/05/25,19064
2020/05/26,19529
2020/05/27,21011
2020/05/28,23989
2020/05/29,43131
2020/05/30,45032
2020/05/31,37554
2020/06/01,30807
2020/06/02,36818
2020/06/03,32735
2020/06/04,30302
2020/06/05,28470
2020/06/06,36092
2020/06/07,47451
2020/06/08,47140
2020/06/09,41360
2020/06/10,41452
2020/06/11,39114
2020/06/12,45065
2020/06/13,41179
2020/06/14,24887
2020/06/15,23955
2020/06/16,22236
2020/06/17,22251
2020/06/18,30349
2020/06/19,29652
2020/06/20,33031
2020/06/21,22985
2020/06/22,24290
2020/06/23,30178
2020/06/24,22454
2020/06/25,22393
2020/06/26,20553
2020/06/27,20321
2020/06/28,13329
2020/06/29,43680
2020/06/30,45977
2020/07/01,44618
2020/07/02,40504
2020/07/03,39693
2020/07/04,38313
2020/07/05,55901
2020/07/06,41778
2020/07/07,37720
2020/07/08,35670
2020/07/09,33889
2020/07/10,33860
2020/07/11,33958
2020/07/12,20788
2020/07/13,23396
2020/07/14,23215
2020/07/15,32759
2020/07/16,33621
2020/07/17,33694
2020/07/18,41675
2020/07/19,40652
2020/07/20,38864
2020/07/21,41503
2020/07/22,25735
2020/07/23,27400
2020/07/24,27420
2020/07/25,24753
2020/07/26,24720
2020/07/27,32370
2020/07/28,50443
2020/07/29,48772
2020/07/30,47939
2020/07/31,41569
2020/08/01,40995
2020/08/02,39009
2020/08/03,39146
2020/08/04,26218
2020/08/05,25147
2020/08/06,27880
2020/08/07,23871
2020/08/08,27446
2020/08/09,39535
2020/08/10,46682
2020/08/11,51398
2020/08/12,80180
2020/08/13,70509
2020/08/14,60207
2020/08/15,51745
2020/08/16,51321
2020/08/17,48495
2020/08/18,46896
2020/08/19,25183
2020/08/20,15471
2020/08/21,18287
2020/08/22,20377
2020/08/23,21026
2020/08/24,21176
2020/08/25,19851
2020/08/26,19993
2020/08/27,19654
2020/08/28,19752
2020/08/29,33875
2020/08/30,57854
2020/08/31,54838
2020/09/01,55894
2020/09/02,50925
2020/09/03,36792
2020/09/04,41377
2020/09/05,45955
2020/09/06,42168
2020/09/07,42138
2020/09/08,42168
2020/09/09,42157
2020/09/10,45654
2020/09/11,34533
2020/09/12,31945
2020/09/13,34306
2020/09/14,24490
2020/09/15,21322
2020/09/16,20878
2020/09/17,77125
2020/09/18,90972
2020/09/19,89964
2020/09/20,84612
2020/09/21,72490
2020/09/22,65389
2020/09/23,38022
2020/09/24,29796
2020/09/25,30492
2020/09/26,32708
2020/09/27,28381
2020/09/28,21447
2020/09/29,21219
2020/09/30,20715
2020/10/01,7570
2020/10/02,9951
2020/10/03,20316
2020/10/04,21046
2020/10/05,26673
2020/10/06,23477
2020/10/07,20287
2020/10/08,17884
2020/10/09,26442
2020/10/10,28128
2020/10/11,28606
2020/10/12,20172
2020/10/13,32514
2020/10/14,33546
2020/10/15,105198
2020/10/16,115591
2020/10/17,109993
2020/10/18,106536
2020/10/19,100204
2020/10/20,103476
2020/10/21,100732
2020/10/22,67823
2020/10/23,47027
2020/10/24,44114
2020/10/25,53816
2020/10/26,56316
2020/10/27,57182
2020/10/28,56323
2020/10/29,43303
2020/10/30,30282
2020/10/31,34894
2020/11/01,25089
2020/11/02,27085
2020/11/03,26355
2020/11/04,53623
2020/11/05,47050
2020/11/06,48775
2020/11/07,48638
2020/11/08,43718
2020/11/09,41975
2020/11/10,39896
2020/11/11,28352
2020/11/12,31474
2020/11/13,22789
2020/11/14,21201
2020/11/15,25589
2020/11/16,22254
2020/11/17,23715
2020/11/18,23719
2020/11/19,23150
2020/11/20,26402
2020/11/21,35429
2020/11/22,31170
2020/11/23,33358
2020/11/24,33306
2020/11/25,29949
2020/11/26,32614
2020/11/27,32329
2020/11/28,36788
2020/11/29,36987
2020/11/30,36974
2020/12/01,37215
2020/12/02,34065
2020/12/03,34732
2020/12/04,28919
2020/12/05,30620
2020/12/06,25378
2020/12/07,23120
2020/12/08,14384
2020/12/09,14373
2020/12/10,17792
2020/12/11,15598
2020/12/12,24633
2020/12/13,33265
2020/12/14,45304
2020/12/15,46221
2020/12/16,55489
2020/12/17,63735
2020/12/18,52515
2020/12/19,45935
2020/12/20,61122
2020/12/21,74702
2020/12/22,82473
2020/12/23,79719
2020/12/24,60808
2020/12/25,53811
2020/12/26,28573
2020/12/27,28384
2020/12/28,31878
2020/12/29,30288
2020/12/30,26357
2020/12/31,26002
2021/01/01,24093
2021/01/02,25263
2021/01/03,27177
2021/01/04,29718
2021/01/05,36020
2021/01/06,48246
2021/01/07,60126
2021/01/08,60554
2021/01/09,44485
2021/01/10,37798
2021/01/11,31246
2021/01/12,43093
2021/01/13,52953
2021/01/14,45270
2021/01/15,45190
2021/01/16,36420
2021/01/17,31649
2021/01/18,30637
2021/01/19,28511
2021/01/20,21103
2021/01/21,34957
2021/01/22,38354
2021/01/23,35239
2021/01/24,38072
2021/01/25,36501
2021/01/26,28474
2021/01/27,26552
2021/01/28,27848
2021/01/29,40738
2021/01/30,44214
2021/01/31,42375
2021/02/01,41131
2021/02/02,42400
2021/02/03,28679
2021/02/04,24636
2021/02/05,23329
2021/02/06,25232
2021/02/07,23755
2021/02/08,23230
2021/02/09,23519
2021/02/10,15303
2021/02/11,17981
2021/02/12,18269
2021/02/13,17099
2021/02/14,23288
2021/02/15,34171
2021/02/16,32801
2021/02/17,32603
2021/02/18,29488
2021/02/19,37116
2021/02/20,42332
2021/02/21,38407
2021/02/22,27084
2021/02/23,37738
2021/02/24,37808
2021/02/25,38742
2021/02/26,32457
2021/02/27,23261
2021/02/28,21941
2021/03/01,22927
2021/03/02,20475
2021/03/03,21834
2021/03/04,21040
2021/03/05,31932
2021/03/06,33527
2021/03/07,42139
2021/03/08,40274
2021/03/09,37517
2021/03/10,47306
2021/03/11,51571
2021/03/12,51444
2021/03/13,48498
2021/03/14,26423
2021/03/15,9645
2021/03/16,10023
2021/03/17,15936
2021/03/18,18637
2021/03/19,15344
2021/03/20,15488
2021/03/21,21998
2021/03/22,20479
2021/03/23,27506
2021/03/24,28616
2021/03/25,33098
2021/03/26,34932
2021/03/27,34558
2021/03/28,28885
2021/03/29,23449
2021/03/30,22577
2021/03/31,22609
2021/04/01,21813
2021/04/02,43310
2021/04/03,42764
2021/04/04,39684
2021/04/05,39120
2021/04/06,37737
2021/04/07,36557
2021/04/08,36514
2021/04/09,16043
2021/04/10,23865
2021/04/11,18674
2021/04/12,24340
2021/04/13,25922
2021/04/14,32551
2021/04/15,40927
2021/04/16,44750
2021/04/17,47706
2021/04/18,44858
2021/04/19,50860
2021/04/20,57577
2021/04/21,75928
2021/04/22,62805
2021/04/23,61857
2021/04/24,58959
2021/04/25,45375
2021/04/26,37075
2021/04/27,30046
2021/04/28,31005
2021/04/29,30426
2021/04/30,38500
2021/05/01,38270
2021/05/02,44400
2021/05/03,38842
2021/05/04,40054
2021/05/05,41106
2021/05/06,39954
2021/05/07,37671
2021/05/08,36218
2021/05/09,44934
2021/05/10,44888
2021/05/11,48307
2021/05/12,53714
2021/05/13,59427
2021/05/14,60946
2021/05/15,60466
2021/05/16,48127
2021/05/17,49341
2021/05/18,56334
2021/05/19,73200
2021/05/20,58050
2021/05/21,43184
2021/05/22,57317
2021/05/23,75936
2021/05/24,69048
2021/05/25,65039
2021/05/26,65639
2021/05/27,56308
2021/05/28,51411
2021/05/29,52917
2021/05/30,37418
2021/05/31,30120
2021/06/01,30262
2021/06/02,30235
2021/06/03,42105
2021/06/04,36376
2021/06/05,36047
2021/06/06,36667
2021/06/07,39894
2021/06/08,56064
2021/06/09,65622
2021/06/10,58835
2021/06/11,51208
2021/06/12,41767
2021/06/13,31903
2021/06/14,24053
2021/06/15,24492
2021/06/16,24530
2021/06/17,27013
2021/06/18,29586
2021/06/19,48489
2021/06/20,48350
2021/06/21,44820
2021/06/22,43065
2021/06/23,45284
2021/06/24,55913
2021/06/25,59096
2021/06/26,46486
2021/06/27,35826
2021/06/28,32424
2021/06/29,39101
2021/06/30,39586
2021/07/01,40191
2021/07/02,40458
2021/07/03,47479
2021/07/04,46760
2021/07/05,46972
2021/07/06,39529
2021/07/07,34622
2021/07/08,20329
2021/07/09,12960
2021/07/10,20200
2021/07/11,24548
2021/07/12,23558
2021/07/13,24139
2021/07/14,19688
2021/07/15,20220
2021/07/16,17276
2021/07/17,15198
2021/07/18,15669
2021/07/19,16244
2021/07/20,17028
2021/07/21,22578
2021/07/22,24677
2021/07/23,29129
2021/07/24,38782
2021/07/25,31142
2021/07/26,28960
2021/07/27,29677
2021/07/28,32241
2021/07/29,32855
2021/07/30,32518
2021/07/31,31487
2021/08/01,20880
2021/08/02,24781
2021/08/03,32330
2021/08/04,36307
2021/08/05,45877
2021/08/06,42883
2021/08/07,43680
2021/08/08,44703
2021/08/09,20431
2021/08/10,18463
2021/08/11,15419
2021/08/12,14460
2021/08/13,7685
2021/08/14,14173
2021/08/15,17124
2021/08/16,26912
2021/08/17,29179
2021/08/18,28973
2021/08/19,41458
2021/08/20,45603
2021/08/21,39203
2021/08/22,31026
2021/08/23,31327
2021/08/24,36241
2021/08/25,48774
2021/08/26,45212
2021/08/27,40882
2021/08/28,34024
2021/08/29,31766
2021/08/30,20096
2021/08/31,23574
2021/09/01,29331
2021/09/02,36643
2021/09/03,29665
2021/09/04,28597
2021/09/05,29295
2021/09/06,28805
2021/09/07,35806
2021/09/08,35429
2021/09/09,30258
2021/09/10,42881
2021/09/11,85056
2021/09/12,79030
2021/09/13,93001
2021/09/14,91382
2021/09/15,77153
2021/09/16,67657
2021/09/17,73375
2021/09/18,65299
2021/09/19,71654
2021/09/20,44159
2021/09/21,37209
2021/09/22,28049
2021/09/23,25245
2021/09/24,27257
2021/09/25,25843
2021/09/26,34952
2021/09/27,34450
2021/09/28,37002
2021/09/29,31527
2021/09/30,23616
2021/10/01,28434
2021/10/02,26720
2021/10/03,25270
2021/10/04,28063
2021/10/05,38053
2021/10/06,50491
2021/10/07,72236
2021/10/08,78221
2021/10/09,74889
2021/10/10,70695
2021/10/11,47711
2021/10/12,49450
2021/10/13,56450
2021/10/14,37912
2021/10/15,20423
2021/10/16,18347
2021/10/17,17914
2021/10/18,18987
2021/10/19,27976
2021/10/20,32928
2021/10/21,35508
2021/10/22,35397
2021/10/23,40577
2021/10/24,31289
2021/10/25,18873
2021/10/26,15616
2021/10/27,16584
2021/10/28,49339
2021/10/29,56102
2021/10/30,56377
2021/10/31,58403
2021/11/01,55620
2021/11/02,54547
2021/11/03,50690
2021/11/04,40977
2021/11/05,34179
2021/11/06,36974
2021/11/07,32122
2021/11/08,31001
2021/11/09,31549
2021/11/10,34381
2021/11/11,36530
2021/11/12,38465
2021/11/13,33148
2021/11/14,28763
2021/11/15,40628
2021/11/16,42998
2021/11/17,56123
2021/11/18,63586
2021/11/19,63428
2021/11/20,78739
2021/11/21,75699
2021/11/22,84401
2021/11/23,85975
2021/11/24,47417
2021/11/25,47252
2021/11/26,44202
2021/11/27,42947
2021/11/28,41864
2021/11/29,40258
2021/11/30,44513
2021/12/01,42646
2021/12/02,44674
2021/12/03,43381
2021/12/04,45048
2021/12/05,177674
2021/12/06,177785
2021/12/07,178868
2021/12/08,176002
2021/12/09,176030
2021/12/10,171395
2021/12/11,165252
2021/12/12,35787
2021/12/13,35198
2021/12/14,34978
2021/12/15,16515
2021/12/16,16411
2021/12/17,18017
2021/12/18,23959
2021/12/19,28320
2021/12/20,26991
2021/12/21,30271
2021/12/22,38950
2021/12/23,38228
2021/12/24,49322
2021/12/25,54593
2021/12/26,49167
2021/12/27,48651
2021/12/28,42428
2021/12/29,48872
2021/12/30,48731
2021/12/31,43208
2022/01/01,18913
2022/01/02,34324
2022/01/03,32884
2022/01/04,31950
2022/01/05,31982
2022/01/06,28465
2022/01/07,28559
2022/01/08,26680
2022/01/09,34272
2022/01/10,42849
2022/01/11,42837
2022/01/12,61697
2022/01/13,70772
2022/01/14,71240
2022/01/15,71410
2022/01/16,57992
2022/01/17,38198
2022/01/18,40811
2022/01/19,30373
2022/01/20,12631
2022/01/21,27136
2022/01/22,24498
2022/01/23,31113
2022/01/24,32385
2022/01/25,32146
2022/01/26,27650
2022/01/27,20079
2022/01/28,20556
2022/01/29,13914
2022/01/30,22469
2022/01/31,29951
2022/02/01,32815
2022/02/02,30163
2022/02/03,22039
2022/02/04,25315
2022/02/05,44170
2022/02/06,47607
2022/02/07,47722
2022/02/08,47153
2022/02/09,44268
2022/02/10,30084
2022/02/11,28663
2022/02/12,20596
2022/02/13,21047
2022/02/14,13069
2022/02/15,11237
2022/02/16,25799
2022/02/17,33235
2022/02/18,50634
2022/02/19,50551
2022/02/20,43414
2022/02/21,39104
2022/02/22,30268
2022/02/23,29258
2022/02/24,32272
2022/02/25,31360
2022/02/26,47587
2022/02/27,48674
2022/02/28,40035
2022/03/01,32042
2022/03/02,32828
2022/03/03,31732
2022/03/04,31087
2022/03/05,28239
2022/03/06,28339
2022/03/07,19828
2022/03/08,47375
2022/03/09,52579
2022/03/10,87564
2022/03/11,87191
2022/03/12,79491
2022/03/13,85968
2022/03/14,91213
2022/03/15,88496
2022/03/16,105235
2022/03/17,85179
2022/03/18,107428
2022/03/19,107464
2022/03/20,101173
2022/03/21,90093
2022/03/22,92627
2022/03/23,81331
2022/03/24,78507
2022/03/25,51657
2022/03/26,51740
2022/03/27,53026
2022/03/28,51680
2022/03/29,15443
2022/03/30,14005
2022/03/31,16226
2022/04/01,24611
2022/04/02,36124
2022/04/03,49554
2022/04/04,54621
2022/04/05,46486
2022/04/06,39443
2022/04/07,26165
2022/04/08,15374
2022/04/09,25021
2022/04/10,29653
2022/04/11,23851
2022/04/12,23349
2022/04/13,30989
2022/04/14,34070
2022/04/15,32044
2022/04/16,30847
2022/04/17,28658
2022/04/18,29115
2022/04/19,76960
2022/04/20,93406
2022/04/21,96540
2022/04/22,94824
2022/04/23,95903
2022/04/24,90746
2022/04/25,89140
2022/04/26,73274
2022/04/27,19744
2022/04/28,15995
2022/04/29,15326
2022/04/30,13512
2022/05/01,31802
2022/05/02,46108
2022/05/03,55807
2022/05/04,53072
2022/05/05,60157
2022/05/06,58825
2022/05/07,51726
2022/05/08,53695
2022/05/09,47453
2022/05/10,31376
2022/05/11,41501
2022/05/12,72465
2022/05/13,102037
2022/05/14,98060
2022/05/15,99959
2022/05/16,99029
2022/05/17,100898
2022/05/18,88337
2022/05/19,83178
2022/05/20,44536
2022/05/21,44762
2022/05/22,48489
2022/05/23,51387
2022/05/24,51619
2022/05/25,22591
2022/05/26,39547
2022/05/27,41961
2022/05/28,40329
2022/05/29,40800
2022/05/30,48313
2022/05/31,50982
2022/06/01,51331
2022/06/02,54741
2022/06/03,59039
2022/06/04,56523
2022/06/05,53396
2022/06/06,53035
2022/06/07,25716
2022/06/08,18843
2022/06/09,19847
2022/06/10,33326
2022/06/11,36066
2022/06/12,32055
2022/06/13,32239
2022/06/14,31753
2022/06/15,24234
2022/06/16,30067
2022/06/17,44104
2022/06/18,44222
2022/06/19,42300
2022/06/20,39252
2022/06/21,36650
2022/06/22,35636
2022/06/23,36403
2022/06/24,13737
2022/06/25,29908
2022/06/26,41473
2022/06/27,39646
2022/06/28,38018
2022/06/29,37155
2022/06/30,36930
2022/07/01,54124
2022/07/02,72004
2022/07/03,62359
2022/07/04,62714
2022/07/05,54973
2022/07/06,41761
2022/07/07,21593
2022/07/08,21602
2022/07/09,14583
2022/07/10,15596
2022/07/11,19661
2022/07/12,21916
2022/07/13,26702
2022/07/14,37946
2022/07/15,58611
2022/07/16,86769
2022/07/17,91033
2022/07/18,79201
2022/07/19,69313
2022/07/20,68643
2022/07/21,68740
2022/07/22,66970
2022/07/23,45868
2022/07/24,29892
2022/07/25,79900
2022/07/26,391464
2022/07/27,388559
2022/07/28,391196
2022/07/29,391738
2022/07/30,387177
2022/07/31,381281
2022/08/01,383055
2022/08/02,102541
2022/08/03,100872
2022/08/04,208695
2022/08/05,205127
2022/08/06,201767
2022/08/07,197839
2022/08/08,201683
2022/08/09,210573
2022/08/10,218338
2022/08/11,66201
2022/08/12,61019
2022/08/13,48825
2022/08/14,24648
2022/08/15,24304
2022/08/16,25210
2022/08/17,27524
2022/08/18,25462
2022/08/19,28747
2022/08/20,32089
2022/08/21,32132
2022/08/22,35767
2022/08/23,38069
2022/08/24,35203
2022/08/25,19775
2022/08/26,21888
2022/08/27,21916
2022/08/28,14398
2022/08/29,17128
2022/08/30,24525
2022/08/31,28262
2022/09/01,22381
2022/09/02,31475
2022/09/03,46910
2022/09/04,88060
2022/09/05,86144
2022/09/06,77895
2022/09/07,72873
2022/09/08,69510
2022/09/09,69062
2022/09/10,70644
2022/09/11,30885
2022/09/12,25229
2022/09/13,26133
2022/09/14,29288
2022/09/15,52920
2022/09/16,70711
2022/09/17,142653
2022/09/18,135497
2022/09/19,127774
2022/09/20,126127
2022/09/21,132749
2022/09/22,135802
2022/09/23,134080
2022/09/24,41741
2022/09/25,40980
2022/09/26,39898
2022/09/27,57223
2022/09/28,58672
2022/09/29,57616
2022/09/30,60499
2022/10/01,57841
2022/10/02,60659
2022/10/03,66006
2022/10/04,24371
2022/10/05,26887
2022/10/06,46890
2022/10/07,54723
2022/10/08,73667
2022/10/09,90149
2022/10/10,80862
2022/10/11,60458
2022/10/12,46924
2022/10/13,64827
2022/10/14,82754
2022/10/15,82584
2022/10/16,78612
2022/10/17,68039
2022/10/18,59322
2022/10/19,47324
2022/10/20,45970
2022/10/21,47159
2022/10/22,37211
2022/10/23,36767
2022/10/24,37177
2022/10/25,31530
2022/10/26,32905
2022/10/27,37527
2022/10/28,37699
2022/10/29,34659
2022/10/30,36950
2022/10/31,36989
2022/11/01,36773
2022/11/02,37877
2022/11/03,24168
2022/11/04,29045
2022/11/05,29648
2022/11/06,38398
2022/11/07,39842
2022/11/08,33615
2022/11/09,39170
2022/11/10,37090
2022/11/11,34705
2022/11/12,34697
2022/11/13,30848
2022/11/14,29127
2022/11/15,36351
2022/11/16,35971
2022/11/17,45415
2022/11/18,44230
2022/11/19,46445
2022/11/20,53296
2022/11/21,63010
2022/11/22,62771
2022/11/23,58320
2022/11/24,51978
2022/11/25,66955
2022/11/26,69316
2022/11/27,62113
2022/11/28,75374
2022/11/29,60833
