Date,fee_to_reward90emaUSD
2019/06/23,3.521
2019/06/24,3.515
2019/06/25,3.544
2019/06/26,3.569
2019/06/27,3.601
2019/06/28,3.633
2019/06/29,3.625
2019/06/30,3.617
2019/07/01,3.652
2019/07/02,3.66
2019/07/03,3.643
2019/07/04,3.62
2019/07/05,3.619
2019/07/06,3.607
2019/07/07,3.572
2019/07/08,3.573
2019/07/09,3.56
2019/07/10,3.539
2019/07/11,3.569
2019/07/12,3.552
2019/07/13,3.522
2019/07/14,3.502
2019/07/15,3.5
2019/07/16,3.571
2019/07/17,3.601
2019/07/18,3.579
2019/07/19,3.59
2019/07/20,3.555
2019/07/21,3.519
2019/07/22,3.49
2019/07/23,3.466
2019/07/24,3.497
2019/07/25,3.528
2019/07/26,3.505
2019/07/27,3.478
2019/07/28,3.442
2019/07/29,3.42
2019/07/30,3.401
2019/07/31,3.388
2019/08/01,3.418
2019/08/02,3.415
2019/08/03,3.425
2019/08/04,3.39
2019/08/05,3.371
2019/08/06,3.358
2019/08/07,3.34
2019/08/08,3.326
2019/08/09,3.316
2019/08/10,3.292
2019/08/11,3.263
2019/08/12,3.249
2019/08/13,3.228
2019/08/14,3.219
2019/08/15,3.223
2019/08/16,3.21
2019/08/17,3.183
2019/08/18,3.158
2019/08/19,3.158
2019/08/20,3.16
2019/08/21,3.173
2019/08/22,3.178
2019/08/23,3.176
2019/08/24,3.168
2019/08/25,3.174
2019/08/26,3.198
2019/08/27,3.203
2019/08/28,3.208
2019/08/29,3.214
2019/08/30,3.219
2019/08/31,3.216
2019/09/01,3.212
2019/09/02,3.225
2019/09/03,3.238
2019/09/04,3.249
2019/09/05,3.276
2019/09/06,3.312
2019/09/07,3.341
2019/09/08,3.377
2019/09/09,3.426
2019/09/10,3.487
2019/09/11,3.54
2019/09/12,3.603
2019/09/13,3.654
2019/09/14,3.714
2019/09/15,3.776
2019/09/16,3.84
2019/09/17,3.933
2019/09/18,4.03
2019/09/19,4.15
2019/09/20,4.266
2019/09/21,4.34
2019/09/22,4.378
2019/09/23,4.468
2019/09/24,4.587
2019/09/25,4.704
2019/09/26,4.777
2019/09/27,4.852
2019/09/28,4.922
2019/09/29,4.978
2019/09/30,5.018
2019/10/01,4.984
2019/10/02,4.948
2019/10/03,4.936
2019/10/04,4.901
2019/10/05,4.857
2019/10/06,4.81
2019/10/07,4.771
2019/10/08,4.738
2019/10/09,4.719
2019/10/10,4.69
2019/10/11,4.658
2019/10/12,4.616
2019/10/13,4.572
2019/10/14,4.54
2019/10/15,4.509
2019/10/16,4.48
2019/10/17,4.448
2019/10/18,4.421
2019/10/19,4.387
2019/10/20,4.359
2019/10/21,4.334
2019/10/22,4.32
2019/10/23,4.321
2019/10/24,4.308
2019/10/25,4.301
2019/10/26,4.292
2019/10/27,4.268
2019/10/28,4.257
2019/10/29,4.249
2019/10/30,4.242
2019/10/31,4.231
2019/11/01,4.214
2019/11/02,4.183
2019/11/03,4.156
2019/11/04,4.14
2019/11/05,4.127
2019/11/06,4.109
2019/11/07,4.12
2019/11/08,4.108
2019/11/09,4.084
2019/11/10,4.06
2019/11/11,4.051
2019/11/12,4.039
2019/11/13,4.029
2019/11/14,4.019
2019/11/15,4.008
2019/11/16,3.982
2019/11/17,3.959
2019/11/18,3.951
2019/11/19,3.948
2019/11/20,3.944
2019/11/21,3.969
2019/11/22,4.052
2019/11/23,4.032
2019/11/24,4.012
2019/11/25,4.072
2019/11/26,4.1
2019/11/27,4.104
2019/11/28,4.109
2019/11/29,4.1
2019/11/30,4.079
2019/12/01,4.075
2019/12/02,4.072
2019/12/03,4.057
2019/12/04,4.053
2019/12/05,4.036
2019/12/06,4.013
2019/12/07,3.979
2019/12/08,3.94
2019/12/09,3.919
2019/12/10,3.904
2019/12/11,3.89
2019/12/12,3.877
2019/12/13,3.864
2019/12/14,3.845
2019/12/15,3.829
2019/12/16,3.835
2019/12/17,3.87
2019/12/18,3.889
2019/12/19,3.889
2019/12/20,3.89
2019/12/21,3.872
2019/12/22,3.851
2019/12/23,3.852
2019/12/24,3.841
2019/12/25,3.827
2019/12/26,3.816
2019/12/27,3.801
2019/12/28,3.778
2019/12/29,3.753
2019/12/30,3.741
2019/12/31,3.728
2020/01/01,3.706
2020/01/02,3.675
2020/01/03,3.646
2020/01/04,3.608
2020/01/05,3.57
2020/01/06,3.546
2020/01/07,3.522
2020/01/08,3.509
2020/01/09,3.484
2020/01/10,3.469
2020/01/11,3.441
2020/01/12,3.409
2020/01/13,3.387
2020/01/14,3.379
2020/01/15,3.366
2020/01/16,3.345
2020/01/17,3.327
2020/01/18,3.306
2020/01/19,3.283
2020/01/20,3.256
2020/01/21,3.227
2020/01/22,3.195
2020/01/23,3.164
2020/01/24,3.133
2020/01/25,3.094
2020/01/26,3.056
2020/01/27,3.025
2020/01/28,2.999
2020/01/29,2.975
2020/01/30,2.957
2020/01/31,2.939
2020/02/01,2.917
2020/02/02,2.895
2020/02/03,2.88
2020/02/04,2.871
2020/02/05,2.873
2020/02/06,2.881
2020/02/07,2.891
2020/02/08,2.888
2020/02/09,2.88
2020/02/10,2.875
2020/02/11,2.876
2020/02/12,2.898
2020/02/13,2.916
2020/02/14,2.93
2020/02/15,2.94
2020/02/16,2.954
2020/02/17,2.962
2020/02/18,2.965
2020/02/19,2.972
2020/02/20,2.98
2020/02/21,2.967
2020/02/22,2.948
2020/02/23,2.939
2020/02/24,2.937
2020/02/25,2.941
2020/02/26,2.97
2020/02/27,2.979
2020/02/28,2.982
2020/02/29,2.966
2020/03/01,2.954
2020/03/02,2.943
2020/03/03,2.935
2020/03/04,2.928
2020/03/05,2.93
2020/03/06,2.926
2020/03/07,2.918
2020/03/08,2.934
2020/03/09,2.974
2020/03/10,2.979
2020/03/11,2.994
2020/03/12,3.417
2020/03/13,3.776
2020/03/14,3.781
2020/03/15,3.775
2020/03/16,3.884
2020/03/17,3.908
2020/03/18,3.912
2020/03/19,3.95
2020/03/20,3.968
2020/03/21,3.957
2020/03/22,3.946
2020/03/23,3.945
2020/03/24,3.941
2020/03/25,3.935
2020/03/26,3.927
2020/03/27,3.914
2020/03/28,3.889
2020/03/29,3.857
2020/03/30,3.841
2020/03/31,3.832
2020/04/01,3.816
2020/04/02,3.81
2020/04/03,3.799
2020/04/04,3.771
2020/04/05,3.742
2020/04/06,3.753
2020/04/07,3.757
2020/04/08,3.752
2020/04/09,3.743
2020/04/10,3.739
2020/04/11,3.717
2020/04/12,3.691
2020/04/13,3.684
2020/04/14,3.682
2020/04/15,3.676
2020/04/16,3.696
2020/04/17,3.695
2020/04/18,3.7
2020/04/19,3.696
2020/04/20,3.713
2020/04/21,3.729
2020/04/22,3.744
2020/04/23,3.763
2020/04/24,3.78
2020/04/25,3.782
2020/04/26,3.793
2020/04/27,3.806
2020/04/28,3.812
2020/04/29,3.868
2020/04/30,3.96
2020/05/01,3.974
2020/05/02,3.965
2020/05/03,3.967
2020/05/04,3.988
2020/05/05,4.016
2020/05/06,4.067
2020/05/07,4.145
2020/05/08,4.218
2020/05/09,4.263
2020/05/10,4.392
2020/05/11,4.479
2020/05/12,4.585
2020/05/13,4.736
2020/05/14,4.926
2020/05/15,5.054
2020/05/16,5.139
2020/05/17,5.233
2020/05/18,5.389
2020/05/19,5.516
2020/05/20,5.671
2020/05/21,5.902
2020/05/22,6.038
2020/05/23,6.079
2020/05/24,6.171
2020/05/25,6.318
2020/05/26,6.465
2020/05/27,6.628
2020/05/28,6.785
2020/05/29,6.902
2020/05/30,7.008
2020/05/31,7.074
2020/06/01,7.166
2020/06/02,7.285
2020/06/03,7.352
2020/06/04,7.432
2020/06/05,7.516
2020/06/06,7.625
2020/06/07,7.754
2020/06/08,7.886
2020/06/09,8
2020/06/10,8.139
2020/06/11,8.274
2020/06/12,8.368
2020/06/13,8.405
2020/06/14,8.41
2020/06/15,8.545
2020/06/16,8.665
2020/06/17,8.796
2020/06/18,8.9
2020/06/19,9.027
2020/06/20,9.093
2020/06/21,9.158
2020/06/22,9.319
2020/06/23,9.511
2020/06/24,9.711
2020/06/25,9.869
2020/06/26,9.997
2020/06/27,10.108
2020/06/28,10.202
2020/06/29,10.329
2020/06/30,10.532
2020/07/01,10.702
2020/07/02,10.839
2020/07/03,10.98
2020/07/04,11.042
2020/07/05,11.083
2020/07/06,11.19
2020/07/07,11.297
2020/07/08,11.481
2020/07/09,11.629
2020/07/10,11.709
2020/07/11,11.75
2020/07/12,11.774
2020/07/13,11.943
2020/07/14,12.058
2020/07/15,12.224
2020/07/16,12.418
2020/07/17,12.619
2020/07/18,12.779
2020/07/19,12.973
2020/07/20,13.25
2020/07/21,13.541
2020/07/22,13.819
2020/07/23,14.141
2020/07/24,14.439
2020/07/25,14.774
2020/07/26,15.04
2020/07/27,15.43
2020/07/28,15.681
2020/07/29,15.941
2020/07/30,16.174
2020/07/31,16.444
2020/08/01,16.625
2020/08/02,16.865
2020/08/03,17.064
2020/08/04,17.197
2020/08/05,17.302
2020/08/06,17.433
2020/08/07,17.66
2020/08/08,17.842
2020/08/09,18.09
2020/08/10,18.517
2020/08/11,18.982
2020/08/12,19.717
2020/08/13,20.484
2020/08/14,21.139
2020/08/15,21.511
2020/08/16,21.808
2020/08/17,22.14
2020/08/18,22.537
2020/08/19,22.945
2020/08/20,23.28
2020/08/21,23.751
2020/08/22,23.998
2020/08/23,24.146
2020/08/24,24.365
2020/08/25,24.608
2020/08/26,24.775
2020/08/27,24.956
2020/08/28,25.116
2020/08/29,25.324
2020/08/30,25.876
2020/08/31,26.494
2020/09/01,27.389
2020/09/02,28.293
2020/09/03,29.088
2020/09/04,29.58
2020/09/05,30.137
2020/09/06,30.35
2020/09/07,30.498
2020/09/08,30.596
2020/09/09,30.762
2020/09/10,31.114
2020/09/11,31.378
2020/09/12,31.472
2020/09/13,31.619
2020/09/14,31.997
2020/09/15,32.333
2020/09/16,32.574
2020/09/17,33.372
2020/09/18,33.955
2020/09/19,34.228
2020/09/20,34.355
2020/09/21,34.579
2020/09/22,34.777
2020/09/23,34.881
2020/09/24,34.906
2020/09/25,34.896
2020/09/26,34.794
2020/09/27,34.699
2020/09/28,34.764
2020/09/29,34.926
2020/09/30,34.98
2020/10/01,34.936
2020/10/02,34.864
2020/10/03,34.691
2020/10/04,34.562
2020/10/05,34.47
2020/10/06,34.467
2020/10/07,34.36
2020/10/08,34.234
2020/10/09,34.093
2020/10/10,33.859
2020/10/11,33.545
2020/10/12,33.397
2020/10/13,33.258
2020/10/14,33.127
2020/10/15,33.002
2020/10/16,32.814
2020/10/17,32.429
2020/10/18,32.063
2020/10/19,31.823
2020/10/20,31.619
2020/10/21,31.526
2020/10/22,31.38
2020/10/23,31.186
2020/10/24,30.799
2020/10/25,30.431
2020/10/26,30.238
2020/10/27,29.962
2020/10/28,29.818
2020/10/29,29.708
2020/10/30,29.573
2020/10/31,29.286
2020/11/01,28.956
2020/11/02,28.829
2020/11/03,28.608
2020/11/04,28.331
2020/11/05,28.14
2020/11/06,28.031
2020/11/07,27.897
2020/11/08,27.572
2020/11/09,27.359
2020/11/10,27.205
2020/11/11,27.051
2020/11/12,26.929
2020/11/13,26.812
2020/11/14,26.532
2020/11/15,26.265
2020/11/16,26.11
2020/11/17,26.156
2020/11/18,26.229
2020/11/19,26.094
2020/11/20,26.088
2020/11/21,26.063
2020/11/22,26.039
2020/11/23,26.087
2020/11/24,26.212
2020/11/25,26.162
2020/11/26,26.388
2020/11/27,26.203
2020/11/28,25.911
2020/11/29,25.597
2020/11/30,25.639
2020/12/01,25.713
2020/12/02,25.545
2020/12/03,25.406
2020/12/04,25.317
2020/12/05,25.101
2020/12/06,24.885
2020/12/07,24.773
2020/12/08,24.769
2020/12/09,24.776
2020/12/10,24.723
2020/12/11,24.717
2020/12/12,24.56
2020/12/13,24.426
2020/12/14,24.428
2020/12/15,24.566
2020/12/16,24.684
2020/12/17,25.046
2020/12/18,25.102
2020/12/19,25.085
2020/12/20,24.954
2020/12/21,25.04
2020/12/22,25.07
2020/12/23,25.294
2020/12/24,25.405
2020/12/25,25.542
2020/12/26,25.553
2020/12/27,25.706
2020/12/28,25.92
2020/12/29,26.094
2020/12/30,26.344
2020/12/31,26.518
2021/01/01,26.511
2021/01/02,26.654
2021/01/03,26.997
2021/01/04,27.565
2021/01/05,27.871
2021/01/06,28.129
2021/01/07,28.409
2021/01/08,28.696
2021/01/09,28.792
2021/01/10,28.856
2021/01/11,29.336
2021/01/12,29.382
2021/01/13,29.328
2021/01/14,29.354
2021/01/15,29.401
2021/01/16,29.408
2021/01/17,29.318
2021/01/18,29.294
2021/01/19,29.415
2021/01/20,29.445
2021/01/21,29.629
2021/01/22,29.836
2021/01/23,29.847
2021/01/24,29.857
2021/01/25,29.999
2021/01/26,30.027
2021/01/27,30.111
2021/01/28,30.178
2021/01/29,30.429
2021/01/30,30.565
2021/01/31,30.78
2021/02/01,31.085
2021/02/02,31.441
2021/02/03,31.79
2021/02/04,32.279
2021/02/05,32.782
2021/02/06,33.109
2021/02/07,33.362
2021/02/08,33.718
2021/02/09,34.156
2021/02/10,34.554
2021/02/11,34.821
2021/02/12,35.1
2021/02/13,35.411
2021/02/14,35.594
2021/02/15,35.842
2021/02/16,36.095
2021/02/17,36.335
2021/02/18,36.617
2021/02/19,36.898
2021/02/20,37.208
2021/02/21,37.345
2021/02/22,37.708
2021/02/23,38.244
2021/02/24,38.508
2021/02/25,38.688
2021/02/26,38.84
2021/02/27,38.849
2021/02/28,38.841
2021/03/01,38.83
2021/03/02,38.844
2021/03/03,38.882
2021/03/04,38.854
2021/03/05,38.933
2021/03/06,38.84
2021/03/07,38.895
2021/03/08,38.964
2021/03/09,39.049
2021/03/10,39.106
2021/03/11,39.16
2021/03/12,39.344
2021/03/13,39.504
2021/03/14,39.612
2021/03/15,39.84
2021/03/16,40.049
2021/03/17,40.276
2021/03/18,40.462
2021/03/19,40.589
2021/03/20,40.644
2021/03/21,40.686
2021/03/22,40.875
2021/03/23,41.001
2021/03/24,41.154
2021/03/25,41.326
2021/03/26,41.383
2021/03/27,41.338
2021/03/28,41.308
2021/03/29,41.364
2021/03/30,41.475
2021/03/31,41.704
2021/04/01,41.91
2021/04/02,42.072
2021/04/03,42.116
2021/04/04,42.024
2021/04/05,42.058
2021/04/06,42.12
2021/04/07,42.183
2021/04/08,42.13
2021/04/09,42.065
2021/04/10,41.924
2021/04/11,41.703
2021/04/12,41.593
2021/04/13,41.524
2021/04/14,41.545
2021/04/15,41.408
2021/04/16,41.556
2021/04/17,41.622
2021/04/18,41.731
2021/04/19,41.914
2021/04/20,42.265
2021/04/21,42.431
2021/04/22,42.528
2021/04/23,42.543
2021/04/24,42.285
2021/04/25,41.941
2021/04/26,41.646
2021/04/27,41.381
2021/04/28,41.182
2021/04/29,40.967
2021/04/30,40.655
2021/05/01,40.305
2021/05/02,39.889
2021/05/03,39.645
2021/05/04,39.436
2021/05/05,39.175
2021/05/06,38.97
2021/05/07,38.78
2021/05/08,38.89
2021/05/09,39.012
2021/05/10,39.403
2021/05/11,39.939
2021/05/12,40.422
2021/05/13,40.65
2021/05/14,40.746
2021/05/15,40.681
2021/05/16,40.531
2021/05/17,40.464
2021/05/18,40.363
2021/05/19,40.717
2021/05/20,40.751
2021/05/21,40.692
2021/05/22,40.386
2021/05/23,40.381
2021/05/24,40.154
2021/05/25,39.83
2021/05/26,39.487
2021/05/27,39.071
2021/05/28,38.674
2021/05/29,38.211
2021/05/30,37.718
2021/05/31,37.272
2021/06/01,36.821
2021/06/02,36.39
2021/06/03,35.984
2021/06/04,35.533
2021/06/05,35.011
2021/06/06,34.461
2021/06/07,33.989
2021/06/08,33.598
2021/06/09,33.168
2021/06/10,32.713
2021/06/11,32.296
2021/06/12,31.839
2021/06/13,31.343
2021/06/14,30.916
2021/06/15,30.51
2021/06/16,30.107
2021/06/17,29.727
2021/06/18,29.355
2021/06/19,28.919
2021/06/20,28.513
2021/06/21,28.367
2021/06/22,28.338
2021/06/23,28.004
2021/06/24,27.651
2021/06/25,27.362
2021/06/26,26.97
2021/06/27,26.623
2021/06/28,26.333
2021/06/29,26.056
2021/06/30,25.837
2021/07/01,25.564
2021/07/02,25.233
2021/07/03,24.883
2021/07/04,24.52
2021/07/05,24.213
2021/07/06,24.207
2021/07/07,24.133
2021/07/08,24.034
2021/07/09,23.854
2021/07/10,23.558
2021/07/11,23.224
2021/07/12,23.06
2021/07/13,22.938
2021/07/14,22.935
2021/07/15,22.925
2021/07/16,22.891
2021/07/17,22.741
2021/07/18,22.577
2021/07/19,22.432
2021/07/20,22.333
2021/07/21,22.157
2021/07/22,22.049
2021/07/23,21.921
2021/07/24,21.72
2021/07/25,21.518
2021/07/26,21.512
2021/07/27,21.471
2021/07/28,21.47
2021/07/29,21.392
2021/07/30,21.372
2021/07/31,21.333
2021/08/01,21.306
2021/08/02,21.315
2021/08/03,21.368
2021/08/04,21.397
2021/08/05,21.522
2021/08/06,21.583
2021/08/07,21.654
2021/08/08,21.683
2021/08/09,21.759
2021/08/10,21.858
2021/08/11,22.002
2021/08/12,22.094
2021/08/13,22.182
2021/08/14,22.222
2021/08/15,22.253
2021/08/16,22.345
2021/08/17,22.414
2021/08/18,22.447
2021/08/19,22.438
2021/08/20,22.098
2021/08/21,21.742
2021/08/22,21.388
2021/08/23,21.083
2021/08/24,20.809
2021/08/25,20.55
2021/08/26,20.295
2021/08/27,20.053
2021/08/28,19.785
2021/08/29,19.538
2021/08/30,19.331
2021/08/31,19.126
2021/09/01,18.92
2021/09/02,18.697
2021/09/03,18.535
2021/09/04,18.351
2021/09/05,18.158
2021/09/06,17.967
2021/09/07,17.864
2021/09/08,17.73
2021/09/09,17.592
2021/09/10,17.408
2021/09/11,17.16
2021/09/12,16.903
2021/09/13,16.716
2021/09/14,16.502
2021/09/15,16.286
2021/09/16,16.097
2021/09/17,15.881
2021/09/18,15.639
2021/09/19,15.425
2021/09/20,15.267
2021/09/21,15.112
2021/09/22,14.919
2021/09/23,14.743
2021/09/24,14.562
2021/09/25,14.341
2021/09/26,14.18
2021/09/27,14.028
2021/09/28,13.873
2021/09/29,13.705
2021/09/30,13.579
2021/10/01,13.426
2021/10/02,13.248
2021/10/03,13.071
2021/10/04,12.945
2021/10/05,12.866
2021/10/06,12.794
2021/10/07,12.758
2021/10/08,12.659
2021/10/09,12.502
2021/10/10,12.367
2021/10/11,12.27
2021/10/12,12.157
2021/10/13,12.051
2021/10/14,11.983
2021/10/15,11.948
2021/10/16,11.815
2021/10/17,11.681
2021/10/18,11.586
2021/10/19,11.474
2021/10/20,11.364
2021/10/21,11.287
2021/10/22,11.191
2021/10/23,11.074
2021/10/24,10.975
2021/10/25,10.902
2021/10/26,10.858
2021/10/27,10.882
2021/10/28,10.906
2021/10/29,10.909
2021/10/30,10.909
2021/10/31,10.883
2021/11/01,10.859
2021/11/02,10.86
2021/11/03,10.859
2021/11/04,10.838
2021/11/05,10.802
2021/11/06,10.744
2021/11/07,10.661
2021/11/08,10.628
2021/11/09,10.619
2021/11/10,10.621
2021/11/11,10.617
2021/11/12,10.592
2021/11/13,10.546
2021/11/14,10.474
2021/11/15,10.457
2021/11/16,10.439
2021/11/17,10.394
2021/11/18,10.368
2021/11/19,10.313
2021/11/20,10.235
2021/11/21,10.169
2021/11/22,10.138
2021/11/23,10.112
2021/11/24,10.09
2021/11/25,10.061
2021/11/26,10.038
2021/11/27,9.996
2021/11/28,9.932
2021/11/29,9.89
2021/11/30,9.867
2021/12/01,9.832
2021/12/02,9.79
2021/12/03,9.738
2021/12/04,9.746
2021/12/05,9.676
2021/12/06,9.638
2021/12/07,9.579
2021/12/08,9.51
2021/12/09,9.445
2021/12/10,9.405
2021/12/11,9.317
2021/12/12,9.222
2021/12/13,9.169
2021/12/14,9.097
2021/12/15,9.038
2021/12/16,8.971
2021/12/17,8.912
2021/12/18,8.817
2021/12/19,8.74
2021/12/20,8.673
2021/12/21,8.595
2021/12/22,8.528
2021/12/23,8.467
2021/12/24,8.402
2021/12/25,8.326
2021/12/26,8.233
2021/12/27,8.167
2021/12/28,8.123
2021/12/29,8.097
2021/12/30,8.053
2021/12/31,7.996
2022/01/01,7.92
2022/01/02,7.863
2022/01/03,7.81
2022/01/04,7.783
2022/01/05,7.776
2022/01/06,7.754
2022/01/07,7.748
2022/01/08,7.705
2022/01/09,7.663
2022/01/10,7.669
2022/01/11,7.661
2022/01/12,7.667
2022/01/13,7.643
2022/01/14,7.623
2022/01/15,7.572
2022/01/16,7.522
2022/01/17,7.499
2022/01/18,7.466
2022/01/19,7.444
2022/01/20,7.427
2022/01/21,7.457
2022/01/22,7.478
2022/01/23,7.432
2022/01/24,7.43
2022/01/25,7.4
2022/01/26,7.382
2022/01/27,7.368
2022/01/28,7.34
2022/01/29,7.303
2022/01/30,7.271
2022/01/31,7.233
2022/02/01,7.21
2022/02/02,7.191
2022/02/03,7.162
2022/02/04,7.127
2022/02/05,7.097
2022/02/06,7.034
2022/02/07,7.01
2022/02/08,6.971
2022/02/09,6.938
2022/02/10,6.911
2022/02/11,6.87
2022/02/12,6.818
2022/02/13,6.755
2022/02/14,6.705
2022/02/15,6.67
2022/02/16,6.637
2022/02/17,6.605
2022/02/18,6.558
2022/02/19,6.509
2022/02/20,6.466
2022/02/21,6.425
2022/02/22,6.393
2022/02/23,6.361
2022/02/24,6.344
2022/02/25,6.3
2022/02/26,6.245
2022/02/27,6.186
2022/02/28,6.14
2022/03/01,6.098
2022/03/02,6.059
2022/03/03,6.02
2022/03/04,5.972
2022/03/05,5.914
2022/03/06,5.866
2022/03/07,5.83
2022/03/08,5.802
2022/03/09,5.755
2022/03/10,5.71
2022/03/11,5.663
2022/03/12,5.603
2022/03/13,5.551
2022/03/14,5.51
2022/03/15,5.469
2022/03/16,5.437
2022/03/17,5.425
2022/03/18,5.417
2022/03/19,5.375
2022/03/20,5.335
2022/03/21,5.301
2022/03/22,5.269
2022/03/23,5.231
2022/03/24,5.205
2022/03/25,5.172
2022/03/26,5.128
2022/03/27,5.115
2022/03/28,5.118
2022/03/29,5.105
2022/03/30,5.085
2022/03/31,5.065
2022/04/01,5.05
2022/04/02,5.041
2022/04/03,5.022
2022/04/04,5.02
2022/04/05,5.021
2022/04/06,5.008
2022/04/07,4.997
2022/04/08,4.977
2022/04/09,4.937
2022/04/10,4.908
2022/04/11,4.889
2022/04/12,4.865
2022/04/13,4.841
2022/04/14,4.832
2022/04/15,4.795
2022/04/16,4.77
2022/04/17,4.738
2022/04/18,4.721
2022/04/19,4.703
2022/04/20,4.699
2022/04/21,4.689
2022/04/22,4.676
2022/04/23,4.639
2022/04/24,4.605
2022/04/25,4.602
2022/04/26,4.58
2022/04/27,4.564
2022/04/28,4.551
2022/04/29,4.544
2022/04/30,4.531
2022/05/01,4.691
2022/05/02,4.672
2022/05/03,4.646
2022/05/04,4.628
2022/05/05,4.632
2022/05/06,4.617
2022/05/07,4.575
2022/05/08,4.54
2022/05/09,4.561
2022/05/10,4.584
2022/05/11,4.698
2022/05/12,4.854
2022/05/13,4.869
2022/05/14,4.864
2022/05/15,4.834
2022/05/16,4.807
2022/05/17,4.784
2022/05/18,4.755
2022/05/19,4.733
2022/05/20,4.705
2022/05/21,4.671
2022/05/22,4.63
2022/05/23,4.603
2022/05/24,4.575
2022/05/25,4.548
2022/05/26,4.54
2022/05/27,4.528
2022/05/28,4.489
2022/05/29,4.449
2022/05/30,4.43
2022/05/31,4.424
2022/06/01,4.408
2022/06/02,4.384
2022/06/03,4.367
2022/06/04,4.355
2022/06/05,4.336
2022/06/06,4.325
2022/06/07,4.325
2022/06/08,4.327
2022/06/09,4.321
2022/06/10,4.311
2022/06/11,4.301
2022/06/12,4.294
2022/06/13,4.391
2022/06/14,4.44
2022/06/15,4.488
2022/06/16,4.487
2022/06/17,4.483
2022/06/18,4.51
2022/06/19,4.516
2022/06/20,4.507
2022/06/21,4.507
2022/06/22,4.5
2022/06/23,4.499
2022/06/24,4.501
2022/06/25,4.479
2022/06/26,4.458
2022/06/27,4.446
2022/06/28,4.447
2022/06/29,4.467
2022/06/30,4.48
2022/07/01,4.465
2022/07/02,4.432
2022/07/03,4.401
2022/07/04,4.379
2022/07/05,4.362
2022/07/06,4.35
2022/07/07,4.338
2022/07/08,4.319
2022/07/09,4.299
2022/07/10,4.271
2022/07/11,4.259
2022/07/12,4.246
2022/07/13,4.242
2022/07/14,4.233
2022/07/15,4.222
2022/07/16,4.215
2022/07/17,4.196
2022/07/18,4.194
2022/07/19,4.197
2022/07/20,4.193
2022/07/21,4.182
2022/07/22,4.163
2022/07/23,4.136
2022/07/24,4.109
2022/07/25,4.098
2022/07/26,4.082
2022/07/27,4.081
2022/07/28,4.079
2022/07/29,4.069
2022/07/30,4.044
2022/07/31,4.018
2022/08/01,4.015
2022/08/02,4.002
2022/08/03,3.982
2022/08/04,3.959
2022/08/05,3.936
2022/08/06,3.904
2022/08/07,3.876
2022/08/08,3.864
2022/08/09,3.854
2022/08/10,3.858
2022/08/11,3.85
2022/08/12,3.834
2022/08/13,3.811
2022/08/14,3.79
2022/08/15,3.784
2022/08/16,3.761
2022/08/17,3.744
2022/08/18,3.721
2022/08/19,3.719
2022/08/20,3.696
2022/08/21,3.671
2022/08/22,3.66
2022/08/23,3.644
2022/08/24,3.629
2022/08/25,3.618
2022/08/26,3.612
2022/08/27,3.588
2022/08/28,3.564
2022/08/29,3.554
2022/08/30,3.554
2022/08/31,3.553
2022/09/01,3.542
2022/09/02,3.526
2022/09/03,3.496
2022/09/04,3.471
2022/09/05,3.454
2022/09/06,3.445
2022/09/07,3.449
2022/09/08,3.457
2022/09/09,3.453
2022/09/10,3.436
2022/09/11,3.422
2022/09/12,3.421
2022/09/13,3.438
2022/09/14,3.434
2022/09/15,3.446
2022/09/16,3.438
2022/09/17,3.414
2022/09/18,3.4
2022/09/19,3.393
2022/09/20,3.388
2022/09/21,3.396
2022/09/22,3.387
2022/09/23,3.38
2022/09/24,3.359
2022/09/25,3.343
2022/09/26,3.342
2022/09/27,3.339
2022/09/28,3.338
2022/09/29,3.334
2022/09/30,3.328
2022/10/01,3.309
2022/10/02,3.289
2022/10/03,3.278
2022/10/04,3.27
2022/10/05,3.27
2022/10/06,3.261
2022/10/07,3.253
2022/10/08,3.234
2022/10/09,3.215
2022/10/10,3.209
2022/10/11,3.197
2022/10/12,3.187
2022/10/13,3.188
2022/10/14,3.179
2022/10/15,3.161
2022/10/16,3.149
2022/10/17,3.158
2022/10/18,3.166
2022/10/19,3.169
2022/10/20,3.185
2022/10/21,3.201
2022/10/22,3.19
2022/10/23,3.183
2022/10/24,3.18
2022/10/25,3.185
2022/10/26,3.191
2022/10/27,3.189
2022/10/28,3.189
2022/10/29,3.188
2022/10/30,3.171
2022/10/31,3.176
2022/11/01,3.172
2022/11/02,3.179
2022/11/03,3.181
2022/11/04,3.188
2022/11/05,3.169
2022/11/06,3.155
2022/11/07,3.152
2022/11/08,3.218
2022/11/09,3.305
2022/11/10,3.373
2022/11/11,3.404
2022/11/12,3.402
2022/11/13,3.4
2022/11/14,3.41
2022/11/15,3.409
2022/11/16,3.4
2022/11/17,3.39
2022/11/18,3.371
2022/11/19,3.343
2022/11/20,3.326
2022/11/21,3.32
2022/11/22,3.318
2022/11/23,3.299
2022/11/24,3.278
2022/11/25,3.253
2022/11/26,3.226
2022/11/27,3.197
2022/11/28,3.183
2022/11/29,3.166
