Date,sentbyaddress7ema
2019/10/29,191031
2019/10/30,191677
2019/10/31,191898
2019/11/01,192345
2019/11/02,185638
2019/11/03,179156
2019/11/04,180327
2019/11/05,188965
2019/11/06,190307
2019/11/07,208840
2019/11/08,205624
2019/11/09,195557
2019/11/10,191745
2019/11/11,193602
2019/11/12,198068
2019/11/13,200262
2019/11/14,197620
2019/11/15,194831
2019/11/16,187413
2019/11/17,184768
2019/11/18,187161
2019/11/19,188666
2019/11/20,188172
2019/11/21,193541
2019/11/22,201569
2019/11/23,193692
2019/11/24,183067
2019/11/25,186360
2019/11/26,184191
2019/11/27,181156
2019/11/28,178021
2019/11/29,181643
2019/11/30,174983
2019/12/01,172429
2019/12/02,180519
2019/12/03,179734
2019/12/04,179998
2019/12/05,179570
2019/12/06,176951
2019/12/07,167427
2019/12/08,156926
2019/12/09,166011
2019/12/10,168869
2019/12/11,171369
2019/12/12,171521
2019/12/13,172156
2019/12/14,165820
2019/12/15,161756
2019/12/16,166393
2019/12/17,167141
2019/12/18,170218
2019/12/19,171646
2019/12/20,171684
2019/12/21,167970
2019/12/22,161878
2019/12/23,165183
2019/12/24,163808
2019/12/25,160601
2019/12/26,161916
2019/12/27,161367
2019/12/28,157277
2019/12/29,151563
2019/12/30,157136
2019/12/31,155311
2020/01/01,146981
2020/01/02,143690
2020/01/03,147770
2020/01/04,148919
2020/01/05,147368
2020/01/06,153384
2020/01/07,158399
2020/01/08,165103
2020/01/09,168792
2020/01/10,168085
2020/01/11,164088
2020/01/12,157720
2020/01/13,157222
2020/01/14,166271
2020/01/15,174438
2020/01/16,184001
2020/01/17,184490
2020/01/18,183424
2020/01/19,181044
2020/01/20,178395
2020/01/21,175608
2020/01/22,169462
2020/01/23,170524
2020/01/24,161114
2020/01/25,149074
2020/01/26,140222
2020/01/27,139035
2020/01/28,140773
2020/01/29,143315
2020/01/30,145020
2020/01/31,148261
2020/02/01,148528
2020/02/02,147207
2020/02/03,156912
2020/02/04,156104
2020/02/05,162415
2020/02/06,166618
2020/02/07,171623
2020/02/08,178594
2020/02/09,184646
2020/02/10,186773
2020/02/11,192941
2020/02/12,207685
2020/02/13,214487
2020/02/14,214576
2020/02/15,212367
2020/02/16,207741
2020/02/17,207483
2020/02/18,209342
2020/02/19,207049
2020/02/20,204352
2020/02/21,205064
2020/02/22,204030
2020/02/23,205930
2020/02/24,208283
2020/02/25,202239
2020/02/26,200386
2020/02/27,202024
2020/02/28,201790
2020/02/29,196626
2020/03/01,188630
2020/03/02,193548
2020/03/03,189702
2020/03/04,190103
2020/03/05,195955
2020/03/06,194873
2020/03/07,190193
2020/03/08,185508
2020/03/09,190925
2020/03/10,191804
2020/03/11,191723
2020/03/12,189131
2020/03/13,195855
2020/03/14,194472
2020/03/15,190566
2020/03/16,195668
2020/03/17,199920
2020/03/18,210046
2020/03/19,230424
2020/03/20,237587
2020/03/21,262435
2020/03/22,258605
2020/03/23,259577
2020/03/24,258638
2020/03/25,251770
2020/03/26,249692
2020/03/27,248632
2020/03/28,234830
2020/03/29,220430
2020/03/30,216860
2020/03/31,212727
2020/04/01,209245
2020/04/02,209068
2020/04/03,209105
2020/04/04,201741
2020/04/05,194290
2020/04/06,197759
2020/04/07,202507
2020/04/08,223450
2020/04/09,221647
2020/04/10,220230
2020/04/11,214512
2020/04/12,213775
2020/04/13,219116
2020/04/14,232079
2020/04/15,235494
2020/04/16,233712
2020/04/17,237020
2020/04/18,241130
2020/04/19,240943
2020/04/20,245089
2020/04/21,244038
2020/04/22,240305
2020/04/23,243720
2020/04/24,247743
2020/04/25,245077
2020/04/26,242151
2020/04/27,244565
2020/04/28,246204
2020/04/29,250290
2020/04/30,253920
2020/05/01,254465
2020/05/02,254458
2020/05/03,257537
2020/05/04,252102
2020/05/05,247695
2020/05/06,248710
2020/05/07,249250
2020/05/08,251319
2020/05/09,256729
2020/05/10,256564
2020/05/11,257344
2020/05/12,254343
2020/05/13,246211
2020/05/14,240493
2020/05/15,241961
2020/05/16,241936
2020/05/17,238268
2020/05/18,239355
2020/05/19,242694
2020/05/20,242651
2020/05/21,243039
2020/05/22,245698
2020/05/23,249733
2020/05/24,245126
2020/05/25,243554
2020/05/26,246388
2020/05/27,249687
2020/05/28,254154
2020/05/29,266508
2020/05/30,269371
2020/05/31,267732
2020/06/01,271023
2020/06/02,280958
2020/06/03,280807
2020/06/04,283472
2020/06/05,280438
2020/06/06,273041
2020/06/07,263116
2020/06/08,265950
2020/06/09,273593
2020/06/10,275459
2020/06/11,276831
2020/06/12,283013
2020/06/13,283550
2020/06/14,277988
2020/06/15,278961
2020/06/16,281471
2020/06/17,281296
2020/06/18,289187
2020/06/19,291567
2020/06/20,295760
2020/06/21,295119
2020/06/22,300362
2020/06/23,307824
2020/06/24,309420
2020/06/25,309249
2020/06/26,310676
2020/06/27,311535
2020/06/28,314643
2020/06/29,330271
2020/06/30,334342
2020/07/01,334802
2020/07/02,334769
2020/07/03,330560
2020/07/04,327647
2020/07/05,315385
2020/07/06,313449
2020/07/07,318303
2020/07/08,320432
2020/07/09,322152
2020/07/10,320045
2020/07/11,320096
2020/07/12,315668
2020/07/13,321904
2020/07/14,324441
2020/07/15,332332
2020/07/16,328423
2020/07/17,324662
2020/07/18,316295
2020/07/19,313865
2020/07/20,318420
2020/07/21,312547
2020/07/22,313092
2020/07/23,315919
2020/07/24,313824
2020/07/25,317317
2020/07/26,319759
2020/07/27,327309
2020/07/28,342557
2020/07/29,337935
2020/07/30,337206
2020/07/31,337133
2020/08/01,341817
2020/08/02,340623
2020/08/03,343517
2020/08/04,348755
2020/08/05,353356
2020/08/06,359177
2020/08/07,357176
2020/08/08,352539
2020/08/09,342519
2020/08/10,335960
2020/08/11,328632
2020/08/12,306357
2020/08/13,298240
2020/08/14,295817
2020/08/15,299693
2020/08/16,302381
2020/08/17,302434
2020/08/18,300464
2020/08/19,302005
2020/08/20,302582
2020/08/21,308566
2020/08/22,304952
2020/08/23,307241
2020/08/24,308472
2020/08/25,306063
2020/08/26,307585
2020/08/27,307853
2020/08/28,302547
2020/08/29,293037
2020/08/30,276786
2020/08/31,275326
2020/09/01,269729
2020/09/02,262331
2020/09/03,258341
2020/09/04,267664
2020/09/05,257192
2020/09/06,258689
2020/09/07,261714
2020/09/08,261695
2020/09/09,256317
2020/09/10,250050
2020/09/11,244913
2020/09/12,242435
2020/09/13,236585
2020/09/14,235215
2020/09/15,240495
2020/09/16,239279
2020/09/17,264602
2020/09/18,279892
2020/09/19,283651
2020/09/20,293810
2020/09/21,299138
2020/09/22,295432
2020/09/23,295182
2020/09/24,299218
2020/09/25,294534
2020/09/26,291766
2020/09/27,288022
2020/09/28,287571
2020/09/29,287790
2020/09/30,287538
2020/10/01,286053
2020/10/02,283052
2020/10/03,276534
2020/10/04,275114
2020/10/05,269106
2020/10/06,268839
2020/10/07,270934
2020/10/08,271463
2020/10/09,277377
2020/10/10,281360
2020/10/11,282402
2020/10/12,285036
2020/10/13,295503
2020/10/14,300471
2020/10/15,337057
2020/10/16,353352
2020/10/17,353631
2020/10/18,339541
2020/10/19,334418
2020/10/20,328055
2020/10/21,329677
2020/10/22,338924
2020/10/23,341196
2020/10/24,335641
2020/10/25,320775
2020/10/26,315823
2020/10/27,312718
2020/10/28,315905
2020/10/29,310487
2020/10/30,310465
2020/10/31,315831
2020/11/01,313624
2020/11/02,317818
2020/11/03,319927
2020/11/04,335946
2020/11/05,336649
2020/11/06,344542
2020/11/07,346296
2020/11/08,339648
2020/11/09,342451
2020/11/10,340379
2020/11/11,340939
2020/11/12,336745
2020/11/13,337164
2020/11/14,339491
2020/11/15,332370
2020/11/16,332587
2020/11/17,335555
2020/11/18,332485
2020/11/19,331439
2020/11/20,336248
2020/11/21,344342
2020/11/22,348268
2020/11/23,352969
2020/11/24,353262
2020/11/25,359570
2020/11/26,350608
2020/11/27,353909
2020/11/28,348080
2020/11/29,351539
2020/11/30,347959
2020/12/01,346357
2020/12/02,338517
2020/12/03,334208
2020/12/04,331823
2020/12/05,328595
2020/12/06,321637
2020/12/07,319371
2020/12/08,319121
2020/12/09,318177
2020/12/10,313358
2020/12/11,314350
2020/12/12,320524
2020/12/13,328575
2020/12/14,338664
2020/12/15,341742
2020/12/16,353144
2020/12/17,370548
2020/12/18,373473
2020/12/19,377604
2020/12/20,362776
2020/12/21,350476
2020/12/22,341841
2020/12/23,345891
2020/12/24,340924
2020/12/25,334864
2020/12/26,331512
2020/12/27,331253
2020/12/28,336794
2020/12/29,339113
2020/12/30,341005
2020/12/31,337806
2021/01/01,341715
2021/01/02,336006
2021/01/03,341742
2021/01/04,346968
2021/01/05,353705
2021/01/06,364098
2021/01/07,378354
2021/01/08,381973
2021/01/09,389629
2021/01/10,392076
2021/01/11,388781
2021/01/12,379142
2021/01/13,371470
2021/01/14,371000
2021/01/15,376342
2021/01/16,377975
2021/01/17,372740
2021/01/18,372324
2021/01/19,374796
2021/01/20,374857
2021/01/21,365219
2021/01/22,357364
2021/01/23,355458
2021/01/24,350947
2021/01/25,348706
2021/01/26,352047
2021/01/27,342960
2021/01/28,345397
2021/01/29,355747
2021/01/30,360310
2021/01/31,358649
2021/02/01,359691
2021/02/02,363014
2021/02/03,370459
2021/02/04,371950
2021/02/05,369651
2021/02/06,366238
2021/02/07,364377
2021/02/08,365982
2021/02/09,368447
2021/02/10,369304
2021/02/11,372741
2021/02/12,373925
2021/02/13,370119
2021/02/14,364163
2021/02/15,356395
2021/02/16,358575
2021/02/17,361589
2021/02/18,364413
2021/02/19,372194
2021/02/20,377515
2021/02/21,376509
2021/02/22,371149
2021/02/23,362739
2021/02/24,364045
2021/02/25,362583
2021/02/26,364995
2021/02/27,365193
2021/02/28,361593
2021/03/01,363429
2021/03/02,369067
2021/03/03,365827
2021/03/04,366363
2021/03/05,357531
2021/03/06,354270
2021/03/07,346123
2021/03/08,347251
2021/03/09,355484
2021/03/10,364378
2021/03/11,369793
2021/03/12,375653
2021/03/13,376509
2021/03/14,378736
2021/03/15,380044
2021/03/16,379802
2021/03/17,376246
2021/03/18,373779
2021/03/19,376225
2021/03/20,375631
2021/03/21,369458
2021/03/22,367532
2021/03/23,374621
2021/03/24,377234
2021/03/25,383055
2021/03/26,386018
2021/03/27,384298
2021/03/28,379133
2021/03/29,379549
2021/03/30,378744
2021/03/31,378933
2021/04/01,383891
2021/04/02,396738
2021/04/03,394441
2021/04/04,389441
2021/04/05,388612
2021/04/06,392121
2021/04/07,390458
2021/04/08,391053
2021/04/09,391502
2021/04/10,397215
2021/04/11,397161
2021/04/12,403516
2021/04/13,406066
2021/04/14,414580
2021/04/15,404044
2021/04/16,413305
2021/04/17,419507
2021/04/18,418126
2021/04/19,427160
2021/04/20,437207
2021/04/21,453527
2021/04/22,466485
2021/04/23,469833
2021/04/24,474605
2021/04/25,487542
2021/04/26,493505
2021/04/27,491655
2021/04/28,490836
2021/04/29,492339
2021/04/30,484399
2021/05/01,486928
2021/05/02,475402
2021/05/03,472677
2021/05/04,477653
2021/05/05,481688
2021/05/06,484286
2021/05/07,483670
2021/05/08,480109
2021/05/09,494750
2021/05/10,487223
2021/05/11,481528
2021/05/12,473779
2021/05/13,484615
2021/05/14,489362
2021/05/15,485168
2021/05/16,476309
2021/05/17,471453
2021/05/18,462291
2021/05/19,447259
2021/05/20,449717
2021/05/21,444357
2021/05/22,426829
2021/05/23,407726
2021/05/24,402960
2021/05/25,404803
2021/05/26,407147
2021/05/27,413989
2021/05/28,408815
2021/05/29,413804
2021/05/30,420707
2021/05/31,420277
2021/06/01,417606
2021/06/02,420147
2021/06/03,431184
2021/06/04,437283
2021/06/05,436334
2021/06/06,433098
2021/06/07,426749
2021/06/08,413427
2021/06/09,404463
2021/06/10,398312
2021/06/11,388992
2021/06/12,383838
2021/06/13,388382
2021/06/14,387177
2021/06/15,387178
2021/06/16,386318
2021/06/17,380934
2021/06/18,374392
2021/06/19,361634
2021/06/20,353934
2021/06/21,353991
2021/06/22,361089
2021/06/23,368185
2021/06/24,377024
2021/06/25,380969
2021/06/26,380061
2021/06/27,373122
2021/06/28,380303
2021/06/29,389647
2021/06/30,392199
2021/07/01,395862
2021/07/02,393401
2021/07/03,383759
2021/07/04,376313
2021/07/05,374723
2021/07/06,372030
2021/07/07,372042
2021/07/08,370573
2021/07/09,369439
2021/07/10,362291
2021/07/11,357024
2021/07/12,355849
2021/07/13,353343
2021/07/14,353382
2021/07/15,356900
2021/07/16,356490
2021/07/17,355373
2021/07/18,351565
2021/07/19,353295
2021/07/20,356420
2021/07/21,361797
2021/07/22,365149
2021/07/23,370012
2021/07/24,379151
2021/07/25,374210
2021/07/26,377990
2021/07/27,383738
2021/07/28,389241
2021/07/29,394277
2021/07/30,396579
2021/07/31,395526
2021/08/01,390927
2021/08/02,397997
2021/08/03,391386
2021/08/04,385988
2021/08/05,375473
2021/08/06,374463
2021/08/07,369569
2021/08/08,366479
2021/08/09,362648
2021/08/10,360241
2021/08/11,359144
2021/08/12,355943
2021/08/13,353844
2021/08/14,349026
2021/08/15,344667
2021/08/16,352289
2021/08/17,355527
2021/08/18,354910
2021/08/19,364643
2021/08/20,370567
2021/08/21,369668
2021/08/22,364537
2021/08/23,363653
2021/08/24,358354
2021/08/25,348338
2021/08/26,342452
2021/08/27,334034
2021/08/28,332606
2021/08/29,330517
2021/08/30,331480
2021/08/31,335929
2021/09/01,340739
2021/09/02,347028
2021/09/03,342298
2021/09/04,340146
2021/09/05,335684
2021/09/06,336729
2021/09/07,345641
2021/09/08,342969
2021/09/09,343705
2021/09/10,354518
2021/09/11,380056
2021/09/12,383999
2021/09/13,403980
2021/09/14,401348
2021/09/15,398373
2021/09/16,391534
2021/09/17,384696
2021/09/18,378389
2021/09/19,370724
2021/09/20,359158
2021/09/21,358591
2021/09/22,358993
2021/09/23,359062
2021/09/24,352252
2021/09/25,351620
2021/09/26,342072
2021/09/27,338117
2021/09/28,332225
2021/09/29,332086
2021/09/30,328630
2021/10/01,333748
2021/10/02,336644
2021/10/03,338260
2021/10/04,332375
2021/10/05,343060
2021/10/06,354609
2021/10/07,374521
2021/10/08,384245
2021/10/09,384455
2021/10/10,378891
2021/10/11,376317
2021/10/12,373974
2021/10/13,367856
2021/10/14,368227
2021/10/15,370094
2021/10/16,372657
2021/10/17,372232
2021/10/18,373621
2021/10/19,380263
2021/10/20,389607
2021/10/21,395481
2021/10/22,399240
2021/10/23,407418
2021/10/24,409449
2021/10/25,408291
2021/10/26,409409
2021/10/27,408634
2021/10/28,426488
2021/10/29,436400
2021/10/30,433029
2021/10/31,425962
2021/11/01,425017
2021/11/02,430713
2021/11/03,437872
2021/11/04,438792
2021/11/05,435622
2021/11/06,429418
2021/11/07,427118
2021/11/08,429311
2021/11/09,425665
2021/11/10,435372
2021/11/11,439161
2021/11/12,442180
2021/11/13,443223
2021/11/14,443962
2021/11/15,433836
2021/11/16,427484
2021/11/17,444128
2021/11/18,432594
2021/11/19,428294
2021/11/20,410803
2021/11/21,414360
2021/11/22,401177
2021/11/23,397216
2021/11/24,399099
2021/11/25,397923
2021/11/26,398742
2021/11/27,389426
2021/11/28,378810
2021/11/29,382860
2021/11/30,389930
2021/12/01,386825
2021/12/02,391318
2021/12/03,386626
2021/12/04,378895
2021/12/05,442871
2021/12/06,430590
2021/12/07,421098
2021/12/08,426168
2021/12/09,420732
2021/12/10,417408
2021/12/11,408910
2021/12/12,404078
2021/12/13,404269
2021/12/14,401689
2021/12/15,401077
2021/12/16,401802
2021/12/17,404243
2021/12/18,396234
2021/12/19,390826
2021/12/20,391283
2021/12/21,386644
2021/12/22,396171
2021/12/23,396640
2021/12/24,407233
2021/12/25,416418
2021/12/26,411417
2021/12/27,407424
2021/12/28,402840
2021/12/29,395328
2021/12/30,396503
2021/12/31,391610
2022/01/01,391138
2022/01/02,379707
2022/01/03,377393
2022/01/04,378793
2022/01/05,379796
2022/01/06,382120
2022/01/07,381606
2022/01/08,380213
2022/01/09,368607
2022/01/10,360755
2022/01/11,366300
2022/01/12,382729
2022/01/13,393436
2022/01/14,393320
2022/01/15,393683
2022/01/16,391205
2022/01/17,389486
2022/01/18,385628
2022/01/19,385810
2022/01/20,385388
2022/01/21,376350
2022/01/22,374958
2022/01/23,367714
2022/01/24,362779
2022/01/25,361040
2022/01/26,356991
2022/01/27,351775
2022/01/28,352990
2022/01/29,353589
2022/01/30,358921
2022/01/31,364910
2022/02/01,368133
2022/02/02,368321
2022/02/03,364703
2022/02/04,371176
2022/02/05,385900
2022/02/06,392168
2022/02/07,389427
2022/02/08,390534
2022/02/09,393253
2022/02/10,397820
2022/02/11,400997
2022/02/12,401008
2022/02/13,403904
2022/02/14,405284
2022/02/15,403375
2022/02/16,395894
2022/02/17,389165
2022/02/18,376069
2022/02/19,373486
2022/02/20,375029
2022/02/21,366800
2022/02/22,363108
2022/02/23,364570
2022/02/24,368456
2022/02/25,373980
2022/02/26,385520
2022/02/27,386843
2022/02/28,382809
2022/03/01,385373
2022/03/02,392803
2022/03/03,396652
2022/03/04,397587
2022/03/05,393578
2022/03/06,395211
2022/03/07,396937
2022/03/08,413519
2022/03/09,420733
2022/03/10,444362
2022/03/11,433878
2022/03/12,429106
2022/03/13,416464
2022/03/14,407561
2022/03/15,417760
2022/03/16,440051
2022/03/17,428027
2022/03/18,449884
2022/03/19,441022
2022/03/20,431914
2022/03/21,434040
2022/03/22,444655
2022/03/23,438677
2022/03/24,429364
2022/03/25,421523
2022/03/26,419524
2022/03/27,414324
2022/03/28,411676
2022/03/29,410134
2022/03/30,404837
2022/03/31,401052
2022/04/01,394165
2022/04/02,383253
2022/04/03,371197
2022/04/04,360769
2022/04/05,356663
2022/04/06,355562
2022/04/07,353529
2022/04/08,350408
2022/04/09,355602
2022/04/10,360107
2022/04/11,359829
2022/04/12,356458
2022/04/13,349100
2022/04/14,355333
2022/04/15,357553
2022/04/16,359027
2022/04/17,356316
2022/04/18,357944
2022/04/19,383191
2022/04/20,404932
2022/04/21,392233
2022/04/22,389298
2022/04/23,381348
2022/04/24,380037
2022/04/25,378029
2022/04/26,376293
2022/04/27,377487
2022/04/28,378665
2022/04/29,378061
2022/04/30,381631
2022/05/01,370701
2022/05/02,359463
2022/05/03,349772
2022/05/04,352607
2022/05/05,365114
2022/05/06,364909
2022/05/07,362809
2022/05/08,367614
2022/05/09,370523
2022/05/10,375695
2022/05/11,365883
2022/05/12,389377
2022/05/13,414227
2022/05/14,404946
2022/05/15,396001
2022/05/16,394209
2022/05/17,388954
2022/05/18,399577
2022/05/19,392104
2022/05/20,383623
2022/05/21,381173
2022/05/22,374061
2022/05/23,367858
2022/05/24,367270
2022/05/25,360300
2022/05/26,347289
2022/05/27,341903
2022/05/28,348795
2022/05/29,350626
2022/05/30,339657
2022/05/31,348048
2022/06/01,343877
2022/06/02,332671
2022/06/03,325738
2022/06/04,318234
2022/06/05,311629
2022/06/06,313412
2022/06/07,311683
2022/06/08,306009
2022/06/09,307072
2022/06/10,315397
2022/06/11,319913
2022/06/12,317333
2022/06/13,315146
2022/06/14,314283
2022/06/15,313860
2022/06/16,321995
2022/06/17,334155
2022/06/18,330191
2022/06/19,329468
2022/06/20,329543
2022/06/21,328177
2022/06/22,325140
2022/06/23,321937
2022/06/24,324443
2022/06/25,314646
2022/06/26,304518
2022/06/27,308769
2022/06/28,306756
2022/06/29,305603
2022/06/30,306797
2022/07/01,321211
2022/07/02,337220
2022/07/03,341510
2022/07/04,344566
2022/07/05,347260
2022/07/06,351041
2022/07/07,356640
2022/07/08,358257
2022/07/09,361277
2022/07/10,364656
2022/07/11,359788
2022/07/12,356859
2022/07/13,363716
2022/07/14,373759
2022/07/15,389174
2022/07/16,410404
2022/07/17,418908
2022/07/18,411019
2022/07/19,401399
2022/07/20,397816
2022/07/21,399079
2022/07/22,404485
2022/07/23,399912
2022/07/24,394641
2022/07/25,420310
2022/07/26,555525
2022/07/27,518654
2022/07/28,485144
2022/07/29,467752
2022/07/30,456084
2022/07/31,446751
2022/08/01,473646
2022/08/02,461411
2022/08/03,457897
2022/08/04,522263
2022/08/05,500923
2022/08/06,486073
2022/08/07,474674
2022/08/08,454704
2022/08/09,435293
2022/08/10,422158
2022/08/11,404904
2022/08/12,400243
2022/08/13,396473
2022/08/14,390591
2022/08/15,382593
2022/08/16,382815
2022/08/17,385032
2022/08/18,389183
2022/08/19,382579
2022/08/20,376206
2022/08/21,377065
2022/08/22,369996
2022/08/23,365625
2022/08/24,362663
2022/08/25,363980
2022/08/26,359549
2022/08/27,359676
2022/08/28,356619
2022/08/29,352505
2022/08/30,346260
2022/08/31,341547
2022/09/01,343925
2022/09/02,351481
2022/09/03,362777
2022/09/04,386946
2022/09/05,388245
2022/09/06,382256
2022/09/07,372043
2022/09/08,371112
2022/09/09,373518
2022/09/10,370103
2022/09/11,366365
2022/09/12,360972
2022/09/13,363170
2022/09/14,370346
2022/09/15,385265
2022/09/16,399569
2022/09/17,441784
2022/09/18,430613
2022/09/19,416118
2022/09/20,406295
2022/09/21,394766
2022/09/22,390423
2022/09/23,391577
2022/09/24,400923
2022/09/25,397916
2022/09/26,397243
2022/09/27,410742
2022/09/28,397204
2022/09/29,393645
2022/09/30,388656
2022/10/01,382429
2022/10/02,377092
2022/10/03,368303
2022/10/04,365398
2022/10/05,369280
2022/10/06,382315
2022/10/07,389578
2022/10/08,404929
2022/10/09,422461
2022/10/10,432733
2022/10/11,435154
2022/10/12,429385
2022/10/13,415852
2022/10/14,401605
2022/10/15,399305
2022/10/16,387048
2022/10/17,375024
2022/10/18,360889
2022/10/19,353648
2022/10/20,357711
2022/10/21,360187
2022/10/22,351553
2022/10/23,349192
2022/10/24,349716
2022/10/25,347016
2022/10/26,353057
2022/10/27,360382
2022/10/28,354137
2022/10/29,349455
2022/10/30,344945
2022/10/31,345174
2022/11/01,348903
2022/11/02,342234
2022/11/03,344774
2022/11/04,337952
2022/11/05,335785
2022/11/06,327445
2022/11/07,333620
2022/11/08,333434
2022/11/09,340368
2022/11/10,340497
2022/11/11,338675
2022/11/12,336346
2022/11/13,329677
2022/11/14,333383
2022/11/15,341975
2022/11/16,346469
2022/11/17,354940
2022/11/18,354469
2022/11/19,346292
2022/11/20,333760
2022/11/21,324929
2022/11/22,319474
2022/11/23,323319
2022/11/24,334395
2022/11/25,348031
2022/11/26,350761
2022/11/27,345339
2022/11/28,365286
2022/11/29,368240
