Date,sentbyaddress14var
2019/07/04,598290107
2019/07/05,567264973
2019/07/06,613147763
2019/07/07,827426692
2019/07/08,816492368
2019/07/09,818227164
2019/07/10,630428731
2019/07/11,632304429
2019/07/12,633430474
2019/07/13,776651642
2019/07/14,803398946
2019/07/15,801082133
2019/07/16,709529598
2019/07/17,585718268
2019/07/18,497845383
2019/07/19,475792602
2019/07/20,537405297
2019/07/21,625994549
2019/07/22,604910668
2019/07/23,483792978
2019/07/24,468015064
2019/07/25,472170878
2019/07/26,361119052
2019/07/27,353826477
2019/07/28,360213747
2019/07/29,258184531
2019/07/30,386523796
2019/07/31,343177341
2019/08/01,329705249
2019/08/02,311704975
2019/08/03,340369118
2019/08/04,301103074
2019/08/05,441421335
2019/08/06,609679454
2019/08/07,561553738
2019/08/08,532984445
2019/08/09,564257717
2019/08/10,543200221
2019/08/11,522038032
2019/08/12,614182834
2019/08/13,565848513
2019/08/14,568351790
2019/08/15,511818884
2019/08/16,518447363
2019/08/17,423007670
2019/08/18,401255808
2019/08/19,370914492
2019/08/20,303910582
2019/08/21,313925243
2019/08/22,313855620
2019/08/23,325210122
2019/08/24,325631776
2019/08/25,283674745
2019/08/26,220489936
2019/08/27,240016621
2019/08/28,232179563
2019/08/29,218116863
2019/08/30,211367685
2019/08/31,161188715
2019/09/01,118298474
2019/09/02,141708977
2019/09/03,147062144
2019/09/04,148097427
2019/09/05,202416657
2019/09/06,210307512
2019/09/07,206845721
2019/09/08,189672686
2019/09/09,209877317
2019/09/10,206798490
2019/09/11,205760600
2019/09/12,207157372
2019/09/13,240281972
2019/09/14,235665770
2019/09/15,210126765
2019/09/16,210992352
2019/09/17,207935473
2019/09/18,207945737
2019/09/19,158051460
2019/09/20,146663488
2019/09/21,250960323
2019/09/22,415373929
2019/09/23,456149323
2019/09/24,456749082
2019/09/25,471988265
2019/09/26,453154585
2019/09/27,466766387
2019/09/28,491851687
2019/09/29,586089097
2019/09/30,474894592
2019/10/01,414315231
2019/10/02,334827226
2019/10/03,278944440
2019/10/04,155803014
2019/10/05,157672655
2019/10/06,148994605
2019/10/07,142436044
2019/10/08,129162352
2019/10/09,247253585
2019/10/10,299808388
2019/10/11,354952705
2019/10/12,351437584
2019/10/13,325778978
2019/10/14,324698590
2019/10/15,321294209
2019/10/16,319091498
2019/10/17,293410779
2019/10/18,280506136
2019/10/19,254829003
2019/10/20,240121106
2019/10/21,227359225
2019/10/22,226301023
2019/10/23,166524785
2019/10/24,138875577
2019/10/25,110093833
2019/10/26,113534621
2019/10/27,92123431
2019/10/28,95506621
2019/10/29,94807537
2019/10/30,95437256
2019/10/31,95372046
2019/11/01,72831617
2019/11/02,112517497
2019/11/03,147360813
2019/11/04,147921376
2019/11/05,198826061
2019/11/06,200886907
2019/11/07,576453561
2019/11/08,573868762
2019/11/09,626666398
2019/11/10,606160357
2019/11/11,607294802
2019/11/12,630970229
2019/11/13,642004357
2019/11/14,643490940
2019/11/15,647957428
2019/11/16,649438108
2019/11/17,584722714
2019/11/18,574784749
2019/11/19,547777048
2019/11/20,551880345
2019/11/21,199620899
2019/11/22,283022401
2019/11/23,266443355
2019/11/24,373545824
2019/11/25,370464722
2019/11/26,343754678
2019/11/27,329553613
2019/11/28,345944008
2019/11/29,350633001
2019/11/30,385205233
2019/12/01,406436395
2019/12/02,431069155
2019/12/03,425626128
2019/12/04,424240844
2019/12/05,365085849
2019/12/06,205520725
2019/12/07,294817176
2019/12/08,420534018
2019/12/09,410631071
2019/12/10,410418564
2019/12/11,414226964
2019/12/12,413449827
2019/12/13,382055677
2019/12/14,404895963
2019/12/15,431872979
2019/12/16,346605450
2019/12/17,339327484
2019/12/18,336751827
2019/12/19,333197152
2019/12/20,334700538
2019/12/21,284756047
2019/12/22,196255484
2019/12/23,155773095
2019/12/24,152574033
2019/12/25,155551860
2019/12/26,151656092
2019/12/27,145171933
2019/12/28,149612768
2019/12/29,194066821
2019/12/30,179960313
2019/12/31,183410014
2020/01/01,243951746
2020/01/02,241947916
2020/01/03,219565597
2020/01/04,217931346
2020/01/05,219031810
2020/01/06,207731063
2020/01/07,236281034
2020/01/08,306425674
2020/01/09,341191371
2020/01/10,347111590
2020/01/11,338882448
2020/01/12,326569346
2020/01/13,305316241
2020/01/14,393338595
2020/01/15,378682738
2020/01/16,445097500
2020/01/17,452060695
2020/01/18,425277151
2020/01/19,350308150
2020/01/20,351050363
2020/01/21,356019894
2020/01/22,387258780
2020/01/23,383998837
2020/01/24,489151747
2020/01/25,693626590
2020/01/26,838575733
2020/01/27,895242879
2020/01/28,848278862
2020/01/29,741502455
2020/01/30,509169500
2020/01/31,430098650
2020/02/01,365239384
2020/02/02,318402673
2020/02/03,387167270
2020/02/04,361880118
2020/02/05,440613807
2020/02/06,462023065
2020/02/07,526141178
2020/02/08,523770353
2020/02/09,466939056
2020/02/10,437075388
2020/02/11,496700552
2020/02/12,830615951
2020/02/13,922622066
2020/02/14,893701146
2020/02/15,760851017
2020/02/16,549070987
2020/02/17,537197619
2020/02/18,370838439
2020/02/19,329402183
2020/02/20,281435413
2020/02/21,246551633
2020/02/22,244647971
2020/02/23,241206027
2020/02/24,219632859
2020/02/25,270773715
2020/02/26,144214555
2020/02/27,79923742
2020/02/28,70816332
2020/02/29,100769792
2020/03/01,187539290
2020/03/02,189465232
2020/03/03,196044582
2020/03/04,196584625
2020/03/05,217346879
2020/03/06,210922665
2020/03/07,234078063
2020/03/08,241092753
2020/03/09,217509887
2020/03/10,214792571
2020/03/11,213937258
2020/03/12,199993041
2020/03/13,239707992
2020/03/14,233034833
2020/03/15,192638170
2020/03/16,199265401
2020/03/17,208349187
2020/03/18,343785057
2020/03/19,917152464
2020/03/20,1100690861
2020/03/21,2068188896
2020/03/22,1920985356
2020/03/23,1978329986
2020/03/24,1920299580
2020/03/25,1784054707
2020/03/26,1548176432
2020/03/27,1499752918
2020/03/28,1476902980
2020/03/29,1492037797
2020/03/30,1515924991
2020/03/31,1579656673
2020/04/01,1705084134
2020/04/02,1541492229
2020/04/03,1522705571
2020/04/04,753870195
2020/04/05,821302819
2020/04/06,633858622
2020/04/07,475118162
2020/04/08,871191640
2020/04/09,791725075
2020/04/10,693510965
2020/04/11,687287409
2020/04/12,621335674
2020/04/13,664983562
2020/04/14,886871010
2020/04/15,916428929
2020/04/16,911349212
2020/04/17,942493402
2020/04/18,839921110
2020/04/19,593448701
2020/04/20,574216937
2020/04/21,541880332
2020/04/22,373014006
2020/04/23,366442808
2020/04/24,358041440
2020/04/25,216172696
2020/04/26,147797495
2020/04/27,142271449
2020/04/28,98698811
2020/04/29,119285634
2020/04/30,114697528
2020/05/01,117862832
2020/05/02,118489930
2020/05/03,130326786
2020/05/04,142577194
2020/05/05,153495160
2020/05/06,121945656
2020/05/07,121264067
2020/05/08,118659538
2020/05/09,134712482
2020/05/10,104700959
2020/05/11,105459988
2020/05/12,111169271
2020/05/13,176941061
2020/05/14,215295780
2020/05/15,211803879
2020/05/16,211394421
2020/05/17,205996662
2020/05/18,200451630
2020/05/19,194726456
2020/05/20,193368858
2020/05/21,191471726
2020/05/22,185729164
2020/05/23,149574241
2020/05/24,148386989
2020/05/25,125934145
2020/05/26,137933877
2020/05/27,125469033
2020/05/28,122376947
2020/05/29,330016212
2020/05/30,366214402
2020/05/31,313331673
2020/06/01,333396581
2020/06/02,500971530
2020/06/03,481980715
2020/06/04,480925036
2020/06/05,461231670
2020/06/06,483522555
2020/06/07,472497116
2020/06/08,396550759
2020/06/09,404722101
2020/06/10,385496644
2020/06/11,378652578
2020/06/12,371663727
2020/06/13,374893501
2020/06/14,378479375
2020/06/15,378870917
2020/06/16,310435717
2020/06/17,310640835
2020/06/18,384861594
2020/06/19,405962747
2020/06/20,380850751
2020/06/21,179249644
2020/06/22,207818083
2020/06/23,305062276
2020/06/24,314932777
2020/06/25,303494896
2020/06/26,320847349
2020/06/27,316421855
2020/06/28,214853058
2020/06/29,485699540
2020/06/30,507908026
2020/07/01,423712319
2020/07/02,429615738
2020/07/03,388368623
2020/07/04,372098349
2020/07/05,452081748
2020/07/06,466040919
2020/07/07,469194810
2020/07/08,463323955
2020/07/09,445117389
2020/07/10,447085116
2020/07/11,439631580
2020/07/12,476477227
2020/07/13,289407949
2020/07/14,251955358
2020/07/15,321816408
2020/07/16,311038034
2020/07/17,314307341
2020/07/18,371631099
2020/07/19,263919225
2020/07/20,258522129
2020/07/21,296627402
2020/07/22,293809445
2020/07/23,290792038
2020/07/24,297550369
2020/07/25,303691134
2020/07/26,286950379
2020/07/27,319790029
2020/07/28,618210497
2020/07/29,544635445
2020/07/30,551014289
2020/07/31,551786501
2020/08/01,509885399
2020/08/02,467863672
2020/08/03,493355227
2020/08/04,426060762
2020/08/05,426915725
2020/08/06,471342215
2020/08/07,355179353
2020/08/08,329299481
2020/08/09,392042783
2020/08/10,463988464
2020/08/11,422967242
2020/08/12,1101921249
2020/08/13,1349629368
2020/08/14,1461402520
2020/08/15,1410451413
2020/08/16,1407825428
2020/08/17,1357731968
2020/08/18,1223359698
2020/08/19,1002914508
2020/08/20,653450774
2020/08/21,527884243
2020/08/22,428357440
2020/08/23,431677373
2020/08/24,422777669
2020/08/25,418242559
2020/08/26,157344644
2020/08/27,90030279
2020/08/28,95077161
2020/08/29,204385940
2020/08/30,562336579
2020/08/31,602122117
2020/09/01,716329962
2020/09/02,865549257
2020/09/03,942571172
2020/09/04,811993568
2020/09/05,987617346
2020/09/06,878693188
2020/09/07,753984353
2020/09/08,686662956
2020/09/09,558212356
2020/09/10,429745247
2020/09/11,392740294
2020/09/12,395621946
2020/09/13,428439967
2020/09/14,407341596
2020/09/15,411532025
2020/09/16,416742646
2020/09/17,1012752616
2020/09/18,1258418795
2020/09/19,1289877514
2020/09/20,1568462107
2020/09/21,1741819357
2020/09/22,1758008807
2020/09/23,1731525477
2020/09/24,1683085249
2020/09/25,1499476917
2020/09/26,1329704230
2020/09/27,1002683928
2020/09/28,743509063
2020/09/29,641212574
2020/09/30,374780074
2020/10/01,259396995
2020/10/02,211597561
2020/10/03,289011003
2020/10/04,208102961
2020/10/05,205093081
2020/10/06,213764867
2020/10/07,196268919
2020/10/08,111723303
2020/10/09,136641242
2020/10/10,153003600
2020/10/11,157665372
2020/10/12,168809945
2020/10/13,323115822
2020/10/14,401119466
2020/10/15,2178430786
2020/10/16,2888254483
2020/10/17,2864318447
2020/10/18,2759378539
2020/10/19,2466421798
2020/10/20,2287360127
2020/10/21,2150158297
2020/10/22,2040889054
2020/10/23,1952531465
2020/10/24,1842830650
2020/10/25,1917343368
2020/10/26,1871862841
2020/10/27,1942020387
2020/10/28,1920179393
2020/10/29,1047358702
2020/10/30,593839662
2020/10/31,511635233
2020/11/01,490686959
2020/11/02,501653667
2020/11/03,498260769
2020/11/04,766079372
2020/11/05,644196261
2020/11/06,748858648
2020/11/07,802466494
2020/11/08,625086941
2020/11/09,597371726
2020/11/10,536280278
2020/11/11,535421840
2020/11/12,420489113
2020/11/13,365497654
2020/11/14,364535359
2020/11/15,346617132
2020/11/16,343066977
2020/11/17,327549958
2020/11/18,207539656
2020/11/19,213117719
2020/11/20,155003218
2020/11/21,213138906
2020/11/22,222226951
2020/11/23,265419690
2020/11/24,272681400
2020/11/25,359565257
2020/11/26,360880736
2020/11/27,380310916
2020/11/28,397479195
2020/11/29,318272849
2020/11/30,310264275
2020/12/01,312899367
2020/12/02,348166506
2020/12/03,371846757
2020/12/04,407330522
2020/12/05,412671011
2020/12/06,499265024
2020/12/07,473886939
2020/12/08,458983417
2020/12/09,304601567
2020/12/10,359050904
2020/12/11,249797635
2020/12/12,264356636
2020/12/13,218957228
2020/12/14,352771513
2020/12/15,381391247
2020/12/16,621654515
2020/12/17,1170858345
2020/12/18,1283056932
2020/12/19,1385037431
2020/12/20,1289738488
2020/12/21,1284710123
2020/12/22,1295501684
2020/12/23,1216632152
2020/12/24,1062969970
2020/12/25,1066287378
2020/12/26,1121975114
2020/12/27,1151823540
2020/12/28,1126262958
2020/12/29,1126536042
2020/12/30,1011904570
2020/12/31,565778913
2021/01/01,443178807
2021/01/02,240423152
2021/01/03,270791359
2021/01/04,281399958
2021/01/05,318693419
2021/01/06,493386055
2021/01/07,833328590
2021/01/08,834339467
2021/01/09,917524660
2021/01/10,903629029
2021/01/11,890632789
2021/01/12,877192031
2021/01/13,871260858
2021/01/14,731499909
2021/01/15,717582752
2021/01/16,459720450
2021/01/17,466103502
2021/01/18,448438414
2021/01/19,443615576
2021/01/20,433623005
2021/01/21,424409759
2021/01/22,504530640
2021/01/23,390411941
2021/01/24,351338346
2021/01/25,351486179
2021/01/26,345688311
2021/01/27,470851060
2021/01/28,460980295
2021/01/29,434449330
2021/01/30,405670586
2021/01/31,405646505
2021/02/01,391417044
2021/02/02,360642434
2021/02/03,435084477
2021/02/04,433560326
2021/02/05,388794646
2021/02/06,382103199
2021/02/07,341660818
2021/02/08,313903919
2021/02/09,322362560
2021/02/10,134849921
2021/02/11,124594775
2021/02/12,109761542
2021/02/13,117992777
2021/02/14,138337571
2021/02/15,223386690
2021/02/16,220676807
2021/02/17,169560380
2021/02/18,164498827
2021/02/19,227496800
2021/02/20,262490881
2021/02/21,254256694
2021/02/22,270197693
2021/02/23,332753305
2021/02/24,330893205
2021/02/25,312913783
2021/02/26,305141334
2021/02/27,302803533
2021/02/28,292247681
2021/03/01,213421238
2021/03/02,234629920
2021/03/03,245600313
2021/03/04,243871865
2021/03/05,264150504
2021/03/06,211311632
2021/03/07,287151285
2021/03/08,289033694
2021/03/09,299133535
2021/03/10,365036229
2021/03/11,407831991
2021/03/12,466724813
2021/03/13,482117632
2021/03/14,492345723
2021/03/15,510903508
2021/03/16,496671793
2021/03/17,486731649
2021/03/18,487027160
2021/03/19,389512183
2021/03/20,330572942
2021/03/21,167562988
2021/03/22,134903661
2021/03/23,158064978
2021/03/24,149505676
2021/03/25,180356805
2021/03/26,183977275
2021/03/27,183978180
2021/03/28,195482547
2021/03/29,193194823
2021/03/30,192968209
2021/03/31,183057450
2021/04/01,198766653
2021/04/02,400026394
2021/04/03,392559447
2021/04/04,314809175
2021/04/05,267411923
2021/04/06,277648325
2021/04/07,277440318
2021/04/08,268645769
2021/04/09,267010569
2021/04/10,303466761
2021/04/11,248052009
2021/04/12,290174234
2021/04/13,277159462
2021/04/14,353815026
2021/04/15,416180514
2021/04/16,446646314
2021/04/17,514321954
2021/04/18,443880706
2021/04/19,537964663
2021/04/20,720272251
2021/04/21,1091694358
2021/04/22,1399318025
2021/04/23,1390329823
2021/04/24,1483853538
2021/04/25,1697028938
2021/04/26,1811907968
2021/04/27,1669422532
2021/04/28,1643581850
2021/04/29,941160384
2021/04/30,861871712
2021/05/01,735371234
2021/05/02,514568267
2021/05/03,475177946
2021/05/04,447725111
2021/05/05,435337255
2021/05/06,413839015
2021/05/07,412134776
2021/05/08,432130908
2021/05/09,513813357
2021/05/10,492768967
2021/05/11,514895816
2021/05/12,573518884
2021/05/13,652639841
2021/05/14,653609637
2021/05/15,650901035
2021/05/16,603889247
2021/05/17,627356540
2021/05/18,761377328
2021/05/19,1109798003
2021/05/20,1087239450
2021/05/21,1177974568
2021/05/22,1718665632
2021/05/23,1905063896
2021/05/24,2072083702
2021/05/25,2072138091
2021/05/26,2081523060
2021/05/27,1539777032
2021/05/28,1139144619
2021/05/29,931610304
2021/05/30,896066120
2021/05/31,766503941
2021/06/01,728881025
2021/06/02,740581661
2021/06/03,789727202
2021/06/04,897998910
2021/06/05,784617380
2021/06/06,418937905
2021/06/07,345262011
2021/06/08,517680129
2021/06/09,654362447
2021/06/10,744648582
2021/06/11,921990229
2021/06/12,1040756542
2021/06/13,967910365
2021/06/14,992325092
2021/06/15,1010409530
2021/06/16,984674623
2021/06/17,728732806
2021/06/18,501291197
2021/06/19,555118162
2021/06/20,522020062
2021/06/21,433759918
2021/06/22,446667412
2021/06/23,472143915
2021/06/24,546190174
2021/06/25,569453102
2021/06/26,568953009
2021/06/27,530833549
2021/06/28,588388899
2021/06/29,719170858
2021/06/30,759978803
2021/07/01,818047238
2021/07/02,780620098
2021/07/03,592173469
2021/07/04,458087077
2021/07/05,407778030
2021/07/06,436993634
2021/07/07,442471422
2021/07/08,422024743
2021/07/09,419400505
2021/07/10,510017342
2021/07/11,554364792
2021/07/12,522702429
2021/07/13,384381371
2021/07/14,300779922
2021/07/15,153541555
2021/07/16,100148845
2021/07/17,101699540
2021/07/18,120742606
2021/07/19,106930010
2021/07/20,109418870
2021/07/21,125527305
2021/07/22,144164952
2021/07/23,192115170
2021/07/24,318474187
2021/07/25,284896004
2021/07/26,314572080
2021/07/27,353169172
2021/07/28,407521727
2021/07/29,483689703
2021/07/30,486780960
2021/07/31,429755128
2021/08/01,291225690
2021/08/02,295618504
2021/08/03,277501389
2021/08/04,296982591
2021/08/05,429488965
2021/08/06,447580857
2021/08/07,481475162
2021/08/08,489287355
2021/08/09,553151678
2021/08/10,566012905
2021/08/11,527393920
2021/08/12,468714821
2021/08/13,401451313
2021/08/14,397896269
2021/08/15,430331871
2021/08/16,172091612
2021/08/17,159430447
2021/08/18,140541669
2021/08/19,241613445
2021/08/20,296643382
2021/08/21,301473159
2021/08/22,307346960
2021/08/23,304166516
2021/08/24,320120737
2021/08/25,424886819
2021/08/26,483118530
2021/08/27,616955070
2021/08/28,634154068
2021/08/29,657571315
2021/08/30,621187557
2021/08/31,596628409
2021/09/01,599073999
2021/09/02,460151356
2021/09/03,319917218
2021/09/04,264067795
2021/09/05,266816667
2021/09/06,219391303
2021/09/07,315047384
2021/09/08,291053604
2021/09/09,282914062
2021/09/10,352946497
2021/09/11,1151006503
2021/09/12,1191140436
2021/09/13,1854630428
2021/09/14,1866402431
2021/09/15,1866421843
2021/09/16,1862575392
2021/09/17,1712941715
2021/09/18,1599483592
2021/09/19,1438872986
2021/09/20,1543216946
2021/09/21,1573834822
2021/09/22,1461151273
2021/09/23,1408463368
2021/09/24,1560635230
2021/09/25,1098049703
2021/09/26,1233774274
2021/09/27,510239029
2021/09/28,471496899
2021/09/29,348725196
2021/09/30,326831602
2021/10/01,289485003
2021/10/02,260947664
2021/10/03,255788274
2021/10/04,280137012
2021/10/05,354627708
2021/10/06,502629991
2021/10/07,1080772051
2021/10/08,1363239941
2021/10/09,1438221589
2021/10/10,1314527930
2021/10/11,1245596018
2021/10/12,1084970074
2021/10/13,1023497470
2021/10/14,852949021
2021/10/15,824266307
2021/10/16,777705349
2021/10/17,708646920
2021/10/18,425859360
2021/10/19,450445526
2021/10/20,534580566
2021/10/21,411522115
2021/10/22,399152008
2021/10/23,565555885
2021/10/24,577923105
2021/10/25,558588360
2021/10/26,535542105
2021/10/27,380270439
2021/10/28,723034519
2021/10/29,861398636
2021/10/30,780354095
2021/10/31,636322840
2021/11/01,506361217
2021/11/02,507935052
2021/11/03,576706489
2021/11/04,568048268
2021/11/05,539713505
2021/11/06,568268589
2021/11/07,560006479
2021/11/08,510442032
2021/11/09,505128375
2021/11/10,509715569
2021/11/11,385659305
2021/11/12,333722554
2021/11/13,333865813
2021/11/14,266185842
2021/11/15,332796709
2021/11/16,375149731
2021/11/17,579595619
2021/11/18,675366676
2021/11/19,694456464
2021/11/20,1042298790
2021/11/21,1037729929
2021/11/22,1335042493
2021/11/23,1431836047
2021/11/24,1306163385
2021/11/25,1252421380
2021/11/26,1150564671
2021/11/27,1189780906
2021/11/28,1246517206
2021/11/29,1243496266
2021/11/30,1248629144
2021/12/01,527219836
2021/12/02,539720510
2021/12/03,498586335
2021/12/04,509324345
2021/12/05,4611415422
2021/12/06,4501387739
2021/12/07,4486710630
2021/12/08,4583099253
2021/12/09,4573214150
2021/12/10,4570924202
2021/12/11,4459817579
2021/12/12,4204554578
2021/12/13,4187493850
2021/12/14,4210247956
2021/12/15,4136992800
2021/12/16,4137968818
2021/12/17,4015208319
2021/12/18,3892334910
2021/12/19,274256429
2021/12/20,275012781
2021/12/21,316526078
2021/12/22,228447591
2021/12/23,222906301
2021/12/24,345462921
2021/12/25,469592608
2021/12/26,461047132
2021/12/27,463084771
2021/12/28,469775876
2021/12/29,522736938
2021/12/30,521013408
2021/12/31,537450719
2022/01/01,497428625
2022/01/02,649773611
2022/01/03,691497286
2022/01/04,667415043
2022/01/05,603726014
2022/01/06,600864297
2022/01/07,427112060
2022/01/08,178358762
2022/01/09,309076777
2022/01/10,384574102
2022/01/11,373220153
2022/01/12,605182408
2022/01/13,732008526
2022/01/14,744495339
2022/01/15,753141390
2022/01/16,658819545
2022/01/17,646367887
2022/01/18,653164841
2022/01/19,653633327
2022/01/20,651502912
2022/01/21,729346294
2022/01/22,735073047
2022/01/23,662959850
2022/01/24,602113311
2022/01/25,649143778
2022/01/26,512260792
2022/01/27,388217732
2022/01/28,345851571
2022/01/29,283165473
2022/01/30,261489857
2022/01/31,256973555
2022/02/01,264470282
2022/02/02,224090861
2022/02/03,184064512
2022/02/04,241900063
2022/02/05,552775179
2022/02/06,648548186
2022/02/07,614940087
2022/02/08,618338696
2022/02/09,582249011
2022/02/10,490893793
2022/02/11,465163605
2022/02/12,385177109
2022/02/13,386777570
2022/02/14,388308259
2022/02/15,360865963
2022/02/16,343172440
2022/02/17,261981391
2022/02/18,522663545
2022/02/19,481083113
2022/02/20,457138128
2022/02/21,601173504
2022/02/22,670574362
2022/02/23,655378216
2022/02/24,582728948
2022/02/25,517801060
2022/02/26,607401050
2022/02/27,532610763
2022/02/28,452048667
2022/03/01,438047700
2022/03/02,551042041
2022/03/03,609422787
2022/03/04,488990397
2022/03/05,464062240
2022/03/06,475494699
2022/03/07,332062120
2022/03/08,533646285
2022/03/09,576772830
2022/03/10,1323407485
2022/03/11,1293269038
2022/03/12,1290990904
2022/03/13,1342156253
2022/03/14,1287075069
2022/03/15,1323337410
2022/03/16,1843326231
2022/03/17,1899003641
2022/03/18,2397390442
2022/03/19,2233490232
2022/03/20,2213093844
2022/03/21,2133847329
2022/03/22,2194895501
2022/03/23,2212595066
2022/03/24,1791708024
2022/03/25,1809421824
2022/03/26,1811925499
2022/03/27,1696371978
2022/03/28,1572342299
2022/03/29,1588226665
2022/03/30,1181135030
2022/03/31,1190384448
2022/04/01,579157887
2022/04/02,802939629
2022/04/03,1125002477
2022/04/04,1296464406
2022/04/05,856014003
2022/04/06,791646139
2022/04/07,800312382
2022/04/08,817101018
2022/04/09,670016076
2022/04/10,596360661
2022/04/11,479874964
2022/04/12,340432185
2022/04/13,314940100
2022/04/14,248847964
2022/04/15,225729823
2022/04/16,235727040
2022/04/17,215247981
2022/04/18,177110224
2022/04/19,867772620
2022/04/20,1599689055
2022/04/21,1579165108
2022/04/22,1505475207
2022/04/23,1525859899
2022/04/24,1526035183
2022/04/25,1508529915
2022/04/26,1446494946
2022/04/27,1253206028
2022/04/28,1249484421
2022/04/29,1229201988
2022/04/30,1206114859
2022/05/01,1266453067
2022/05/02,1468648103
2022/05/03,1199771176
2022/05/04,447949515
2022/05/05,539260663
2022/05/06,525300065
2022/05/07,526534047
2022/05/08,537660414
2022/05/09,547216802
2022/05/10,586831804
2022/05/11,636156449
2022/05/12,1228040368
2022/05/13,2161144680
2022/05/14,2146388274
2022/05/15,2034856979
2022/05/16,1813230711
2022/05/17,1520295676
2022/05/18,1579359729
2022/05/19,1605594609
2022/05/20,1631004501
2022/05/21,1567754692
2022/05/22,1663771315
2022/05/23,1766381417
2022/05/24,1795186302
2022/05/25,1775234979
2022/05/26,1689127931
2022/05/27,794355080
2022/05/28,782868271
2022/05/29,781690803
2022/05/30,908561128
2022/05/31,908638722
2022/06/01,489806375
2022/06/02,607281945
2022/06/03,683560420
2022/06/04,707254908
2022/06/05,791355285
2022/06/06,768105682
2022/06/07,679350429
2022/06/08,732454079
2022/06/09,729423075
2022/06/10,755810916
2022/06/11,592217853
2022/06/12,484958638
2022/06/13,483006596
2022/06/14,224019563
2022/06/15,192229564
2022/06/16,270574669
2022/06/17,482747701
2022/06/18,446232874
2022/06/19,391225185
2022/06/20,394681260
2022/06/21,375082150
2022/06/22,289425781
2022/06/23,285171730
2022/06/24,272350879
2022/06/25,369563098
2022/06/26,514537907
2022/06/27,505985162
2022/06/28,527225351
2022/06/29,544566579
2022/06/30,487640057
2022/07/01,441972064
2022/07/02,765065161
2022/07/03,840469495
2022/07/04,904090508
2022/07/05,969162384
2022/07/06,1043939385
2022/07/07,1141096209
2022/07/08,1196651349
2022/07/09,1058049186
2022/07/10,750782424
2022/07/11,693596204
2022/07/12,501383033
2022/07/13,334526647
2022/07/14,246716509
2022/07/15,554460230
2022/07/16,1244718654
2022/07/17,1472670533
2022/07/18,1397992238
2022/07/19,1339115238
2022/07/20,1287357796
2022/07/21,1273975537
2022/07/22,1253069953
2022/07/23,1210485478
2022/07/24,1198399068
2022/07/25,1587328543
2022/07/26,21200838886
2022/07/27,21006490323
2022/07/28,21169910322
2022/07/29,21245568948
2022/07/30,21260751015
2022/07/31,21316464306
2022/08/01,21769985393
2022/08/02,21315163412
2022/08/03,20915007963
2022/08/04,24581517480
2022/08/05,24442835018
2022/08/06,23830862020
2022/08/07,23075175202
2022/08/08,23777347577
2022/08/09,7118393290
2022/08/10,7307356342
2022/08/11,7652676760
2022/08/12,7831068365
2022/08/13,8026355019
2022/08/14,8303899865
2022/08/15,7553737839
2022/08/16,7654314851
2022/08/17,7639966245
2022/08/18,738939813
2022/08/19,641852669
2022/08/20,469366180
2022/08/21,206514074
2022/08/22,234174522
2022/08/23,264669515
2022/08/24,278344175
2022/08/25,256100397
2022/08/26,278405594
2022/08/27,261292186
2022/08/28,282537484
2022/08/29,322249013
2022/08/30,372612399
2022/08/31,353919703
2022/09/01,188167340
2022/09/02,214911935
2022/09/03,345231648
2022/09/04,1045899340
2022/09/05,1095298501
2022/09/06,1085102960
2022/09/07,1114876107
2022/09/08,1115102949
2022/09/09,1106446006
2022/09/10,1106630566
2022/09/11,1089632409
2022/09/12,1073288982
2022/09/13,951286327
2022/09/14,831280013
2022/09/15,975047866
2022/09/16,1221624133
2022/09/17,3452491616
2022/09/18,3160894853
2022/09/19,3189404474
2022/09/20,3150343486
2022/09/21,3035840988
2022/09/22,3007806599
2022/09/23,2992637072
2022/09/24,2954306813
2022/09/25,2809960655
2022/09/26,2558075564
2022/09/27,2567603930
2022/09/28,2754618571
2022/09/29,2767361021
2022/09/30,2729718573
2022/10/01,636079842
2022/10/02,671074637
2022/10/03,786088766
2022/10/04,829075034
2022/10/05,795999123
2022/10/06,892709245
2022/10/07,932417822
2022/10/08,1097302086
2022/10/09,1596533506
2022/10/10,1913305984
2022/10/11,1853118124
2022/10/12,1723179230
2022/10/13,1748888218
2022/10/14,1823753200
2022/10/15,1725337601
2022/10/16,1798008337
2022/10/17,1824318151
2022/10/18,2169287409
2022/10/19,2458086482
2022/10/20,2446541077
2022/10/21,2454024246
2022/10/22,2388365509
2022/10/23,1758630175
2022/10/24,1105078802
2022/10/25,636299010
2022/10/26,415294421
2022/10/27,441903791
2022/10/28,458265663
2022/10/29,338037835
2022/10/30,353085421
2022/10/31,349536709
2022/11/01,299307640
2022/11/02,329502963
2022/11/03,296377780
2022/11/04,317428306
2022/11/05,308938988
2022/11/06,423858746
2022/11/07,425144241
2022/11/08,429520513
2022/11/09,392671478
2022/11/10,256011020
2022/11/11,256854292
2022/11/12,260587482
2022/11/13,307707735
2022/11/14,305710657
2022/11/15,337232562
2022/11/16,360719510
2022/11/17,469761134
2022/11/18,438888551
2022/11/19,456966695
2022/11/20,495051815
2022/11/21,605726180
2022/11/22,685428672
2022/11/23,635487734
2022/11/24,710012386
2022/11/25,896187194
2022/11/26,910626777
2022/11/27,846551403
2022/11/28,1292923266
2022/11/29,1323859316
