Date,fee_to_reward90rocUSD
2019/05/15,77.686
2019/05/16,103.494
2019/05/17,90.474
2019/05/18,44.51
2019/05/19,-5.086
2019/05/20,13.393
2019/05/21,-1.956
2019/05/22,34.891
2019/05/23,23.575
2019/05/24,50.431
2019/05/25,-7.182
2019/05/26,-32.947
2019/05/27,14.197
2019/05/28,22.533
2019/05/29,10.142
2019/05/30,65.618
2019/05/31,67.996
2019/06/01,75.756
2019/06/02,-1.22
2019/06/03,24.053
2019/06/04,28.923
2019/06/05,24.547
2019/06/06,19.821
2019/06/07,24.3
2019/06/08,127.837
2019/06/09,0.143
2019/06/10,105.203
2019/06/11,68.983
2019/06/12,20.577
2019/06/13,18.796
2019/06/14,85.329
2019/06/15,129.217
2019/06/16,-6.189
2019/06/17,64.222
2019/06/18,22.692
2019/06/19,4.809
2019/06/20,65.796
2019/06/21,18.666
2019/06/22,9.276
2019/06/23,-8.788
2019/06/24,5.911
2019/06/25,45.383
2019/06/26,58.026
2019/06/27,50.792
2019/06/28,90.797
2019/06/29,24.891
2019/06/30,-1.728
2019/07/01,37.395
2019/07/02,-10.534
2019/07/03,-15.071
2019/07/04,-3.229
2019/07/05,49.885
2019/07/06,26.995
2019/07/07,-33.84
2019/07/08,32.704
2019/07/09,-31.334
2019/07/10,-74.958
2019/07/11,-46.461
2019/07/12,-60.942
2019/07/13,-68.136
2019/07/14,-66.7
2019/07/15,-64.136
2019/07/16,-34.553
2019/07/17,-56.216
2019/07/18,-57.605
2019/07/19,100.824
2019/07/20,-7.613
2019/07/21,-21.991
2019/07/22,-16.045
2019/07/23,-5.607
2019/07/24,122.619
2019/07/25,76.745
2019/07/26,34.902
2019/07/27,19.665
2019/07/28,-13.23
2019/07/29,6.421
2019/07/30,9.974
2019/07/31,2.782
2019/08/01,82.297
2019/08/02,55.486
2019/08/03,73.348
2019/08/04,-32.857
2019/08/05,-21.859
2019/08/06,0.777
2019/08/07,-4.092
2019/08/08,-7.459
2019/08/09,13.648
2019/08/10,-11.637
2019/08/11,-35.19
2019/08/12,-27.875
2019/08/13,-48.295
2019/08/14,-52.683
2019/08/15,-30.919
2019/08/16,-31.311
2019/08/17,-39.551
2019/08/18,-47.519
2019/08/19,-1.96
2019/08/20,-25.53
2019/08/21,-0.45
2019/08/22,-16.09
2019/08/23,2.766
2019/08/24,11.985
2019/08/25,-17.181
2019/08/26,3.854
2019/08/27,-18.199
2019/08/28,-27.311
2019/08/29,-16.664
2019/08/30,-15.675
2019/08/31,5.543
2019/09/01,-15.898
2019/09/02,3.25
2019/09/03,8.753
2019/09/04,11.557
2019/09/05,43.552
2019/09/06,0.233
2019/09/07,88.567
2019/09/08,-1.116
2019/09/09,38.289
2019/09/10,130.779
2019/09/11,118.052
2019/09/12,84.856
2019/09/13,35.909
2019/09/14,139.485
2019/09/15,35.187
2019/09/16,105.701
2019/09/17,107.184
2019/09/18,60.979
2019/09/19,235.286
2019/09/20,260.643
2019/09/21,178.413
2019/09/22,85.75
2019/09/23,75.852
2019/09/24,110.66
2019/09/25,97.185
2019/09/26,58.583
2019/09/27,148.245
2019/09/28,149.119
2019/09/29,42.911
2019/09/30,70.136
2019/10/01,20.436
2019/10/02,28.714
2019/10/03,23.041
2019/10/04,9.074
2019/10/05,43.622
2019/10/06,-25.397
2019/10/07,1.711
2019/10/08,25.426
2019/10/09,-20.583
2019/10/10,21.381
2019/10/11,49.21
2019/10/12,4.674
2019/10/13,-23.333
2019/10/14,-54.128
2019/10/15,-35.906
2019/10/16,21.905
2019/10/17,-25.882
2019/10/18,61.965
2019/10/19,50.35
2019/10/20,40.469
2019/10/21,36.564
2019/10/22,-24.92
2019/10/23,-11.16
2019/10/24,51.926
2019/10/25,73.119
2019/10/26,111.376
2019/10/27,31.718
2019/10/28,47.005
2019/10/29,38.115
2019/10/30,-16.748
2019/10/31,13.622
2019/11/01,-10.656
2019/11/02,53.167
2019/11/03,15.721
2019/11/04,23.593
2019/11/05,40.249
2019/11/06,21.486
2019/11/07,61.893
2019/11/08,61.586
2019/11/09,50.138
2019/11/10,15.248
2019/11/11,59.009
2019/11/12,23.274
2019/11/13,5.75
2019/11/14,35.17
2019/11/15,77.379
2019/11/16,38.228
2019/11/17,-7.192
2019/11/18,12.53
2019/11/19,1.528
2019/11/20,9.741
2019/11/21,63.924
2019/11/22,179.264
2019/11/23,-9.166
2019/11/24,-26.596
2019/11/25,97.029
2019/11/26,54.133
2019/11/27,23.368
2019/11/28,26.115
2019/11/29,20.159
2019/11/30,3.781
2019/12/01,2.529
2019/12/02,2.295
2019/12/03,-8.081
2019/12/04,-14.613
2019/12/05,-32.444
2019/12/06,-35.416
2019/12/07,-50.127
2019/12/08,-61.487
2019/12/09,-51.255
2019/12/10,-45.264
2019/12/11,-48.86
2019/12/12,-45.094
2019/12/13,-48.672
2019/12/14,-53.509
2019/12/15,-53.647
2019/12/16,-49.077
2019/12/17,-34.874
2019/12/18,-50.263
2019/12/19,-58.901
2019/12/20,-48.27
2019/12/21,-49.42
2019/12/22,-65.295
2019/12/23,-60.662
2019/12/24,-66.413
2019/12/25,-59.698
2019/12/26,-59.684
2019/12/27,-60.62
2019/12/28,-63.38
2019/12/29,-60.798
2019/12/30,-8.933
2019/12/31,-5.842
2020/01/01,-37.79
2020/01/02,-31.133
2020/01/03,-19.206
2020/01/04,-29.208
2020/01/05,-38.298
2020/01/06,-23.951
2020/01/07,-37.073
2020/01/08,-14.577
2020/01/09,-25.399
2020/01/10,2.056
2020/01/11,-17.101
2020/01/12,-34.826
2020/01/13,-24.494
2020/01/14,-4.973
2020/01/15,-6.661
2020/01/16,-25.857
2020/01/17,-12.252
2020/01/18,-22.892
2020/01/19,-31.408
2020/01/20,-43.425
2020/01/21,-56.053
2020/01/22,-52.265
2020/01/23,-55.477
2020/01/24,-54.753
2020/01/25,-57.835
2020/01/26,-63.172
2020/01/27,-57.761
2020/01/28,-53.234
2020/01/29,-49.915
2020/01/30,-36.925
2020/01/31,-24.102
2020/02/01,-33.861
2020/02/02,-44.43
2020/02/03,-37.509
2020/02/04,-25.869
2020/02/05,-34.943
2020/02/06,-9.371
2020/02/07,11.003
2020/02/08,-8.516
2020/02/09,-31.438
2020/02/10,-23.813
2020/02/11,-19.494
2020/02/12,10.16
2020/02/13,4.94
2020/02/14,25.673
2020/02/15,15.504
2020/02/16,-0.516
2020/02/17,-13.484
2020/02/18,-17.293
2020/02/19,-35.881
2020/02/20,-56.939
2020/02/21,-23.79
2020/02/22,-31.661
2020/02/23,-63.005
2020/02/24,-46.484
2020/02/25,-27.291
2020/02/26,-0.495
2020/02/27,-8.283
2020/02/28,-2.539
2020/02/29,-41.537
2020/03/01,-38.286
2020/03/02,-28.243
2020/03/03,-32.858
2020/03/04,-21.607
2020/03/05,2.015
2020/03/06,10.746
2020/03/07,17.176
2020/03/08,21.454
2020/03/09,46.657
2020/03/10,-2.113
2020/03/11,12.174
2020/03/12,579.177
2020/03/13,551.539
2020/03/14,28.425
2020/03/15,-13.795
2020/03/16,60.459
2020/03/17,4.869
2020/03/18,6.146
2020/03/19,42.839
2020/03/20,55.596
2020/03/21,18.241
2020/03/22,-11.715
2020/03/23,16.604
2020/03/24,17.639
2020/03/25,10.839
2020/03/26,13.327
2020/03/27,21.088
2020/03/28,4.375
2020/03/29,-23.719
2020/03/30,-1.092
2020/03/31,25.314
2020/04/01,35.43
2020/04/02,49.843
2020/04/03,74.093
2020/04/04,34.787
2020/04/05,-0.641
2020/04/06,72.99
2020/04/07,34.569
2020/04/08,46.732
2020/04/09,20.457
2020/04/10,62.634
2020/04/11,35.943
2020/04/12,6.413
2020/04/13,12.256
2020/04/14,28.073
2020/04/15,41.376
2020/04/16,81.802
2020/04/17,53.049
2020/04/18,75.533
2020/04/19,69.398
2020/04/20,132.098
2020/04/21,149.255
2020/04/22,148.018
2020/04/23,162.923
2020/04/24,233.439
2020/04/25,181.743
2020/04/26,159.66
2020/04/27,139.198
2020/04/28,116.829
2020/04/29,191.427
2020/04/30,278.286
2020/05/01,135.776
2020/05/02,87.752
2020/05/03,82.366
2020/05/04,101.11
2020/05/05,75.391
2020/05/06,95.69
2020/05/07,128.509
2020/05/08,171.793
2020/05/09,151.871
2020/05/10,278.191
2020/05/11,187.426
2020/05/12,138.737
2020/05/13,208.793
2020/05/14,277.28
2020/05/15,217.168
2020/05/16,148.054
2020/05/17,184.818
2020/05/18,299.289
2020/05/19,241.108
2020/05/20,277.358
2020/05/21,575.021
2020/05/22,466.765
2020/05/23,216.881
2020/05/24,260.213
2020/05/25,312.037
2020/05/26,203.805
2020/05/27,308.571
2020/05/28,346.191
2020/05/29,431.02
2020/05/30,386.215
2020/05/31,305.815
2020/06/01,336.581
2020/06/02,384.318
2020/06/03,240.915
2020/06/04,299.351
2020/06/05,344.437
2020/06/06,239.085
2020/06/07,186.403
2020/06/08,327.879
2020/06/09,256.825
2020/06/10,-35.579
2020/06/11,-27.671
2020/06/12,215.572
2020/06/13,183.711
2020/06/14,-1.226
2020/06/15,193.348
2020/06/16,240.427
2020/06/17,159.911
2020/06/18,183.306
2020/06/19,321.914
2020/06/20,251.124
2020/06/21,210.409
2020/06/22,333.57
2020/06/23,393.781
2020/06/24,418.419
2020/06/25,409.734
2020/06/26,464.396
2020/06/27,522.498
2020/06/28,359.266
2020/06/29,367.016
2020/06/30,527.169
2020/07/01,418.554
2020/07/02,409.636
2020/07/03,581.159
2020/07/04,461.012
2020/07/05,206.496
2020/07/06,304.676
2020/07/07,356.391
2020/07/08,484.671
2020/07/09,413.898
2020/07/10,458.509
2020/07/11,433.631
2020/07/12,279.553
2020/07/13,439.236
2020/07/14,408.999
2020/07/15,324.59
2020/07/16,478.807
2020/07/17,448.704
2020/07/18,466.336
2020/07/19,385.471
2020/07/20,474.449
2020/07/21,499.802
2020/07/22,465.765
2020/07/23,533.185
2020/07/24,613.112
2020/07/25,595.557
2020/07/26,510.166
2020/07/27,701.636
2020/07/28,323.903
2020/07/29,240.601
2020/07/30,480.355
2020/07/31,698.097
2020/08/01,504.132
2020/08/02,460.681
2020/08/03,393.47
2020/08/04,265.052
2020/08/05,187.631
2020/08/06,212.677
2020/08/07,340.703
2020/08/08,155.912
2020/08/09,249.801
2020/08/10,302.988
2020/08/11,247.158
2020/08/12,291.258
2020/08/13,408.753
2020/08/14,462.828
2020/08/15,304.836
2020/08/16,184.144
2020/08/17,229.88
2020/08/18,220.014
2020/08/19,154.145
2020/08/20,216.29
2020/08/21,463.81
2020/08/22,241.045
2020/08/23,139.053
2020/08/24,161.74
2020/08/25,155.691
2020/08/26,133.243
2020/08/27,173.329
2020/08/28,174.53
2020/08/29,246.41
2020/08/30,347.845
2020/08/31,328.986
2020/09/01,548.762
2020/09/02,525.18
2020/09/03,472.142
2020/09/04,313.451
2020/09/05,305.93
2020/09/06,189.988
2020/09/07,183.374
2020/09/08,143.702
2020/09/09,167.172
2020/09/10,272.755
2020/09/11,329.934
2020/09/12,313.4
2020/09/13,162.163
2020/09/14,248.675
2020/09/15,222.968
2020/09/16,220.182
2020/09/17,369.435
2020/09/18,397.877
2020/09/19,284.064
2020/09/20,143.15
2020/09/21,146.421
2020/09/22,134.487
2020/09/23,133.286
2020/09/24,130.137
2020/09/25,128.65
2020/09/26,110.164
2020/09/27,91.011
2020/09/28,92.053
2020/09/29,130.984
2020/09/30,120.889
2020/10/01,90.829
2020/10/02,129.926
2020/10/03,108.439
2020/10/04,80.903
2020/10/05,88.959
2020/10/06,74.82
2020/10/07,62.434
2020/10/08,87.085
2020/10/09,105.233
2020/10/10,82.765
2020/10/11,0.712
2020/10/12,55.536
2020/10/13,38.228
2020/10/14,29.566
2020/10/15,27.554
2020/10/16,22.534
2020/10/17,-29.119
2020/10/18,-38.428
2020/10/19,-20.04
2020/10/20,-13.813
2020/10/21,-3.972
2020/10/22,-10.18
2020/10/23,-24.045
2020/10/24,-49.42
2020/10/25,-57.176
2020/10/26,-19.257
2020/10/27,-35.675
2020/10/28,-11.784
2020/10/29,-12.789
2020/10/30,-4.594
2020/10/31,-40.202
2020/11/01,-44.906
2020/11/02,0.252
2020/11/03,-14.339
2020/11/04,-31.205
2020/11/05,-29.301
2020/11/06,-10.655
2020/11/07,-24.734
2020/11/08,-65.053
2020/11/09,-55.009
2020/11/10,-61.17
2020/11/11,-62.995
2020/11/12,-57.265
2020/11/13,-43.244
2020/11/14,-59.784
2020/11/15,-60.976
2020/11/16,-52.239
2020/11/17,-31.379
2020/11/18,-22.913
2020/11/19,-55.005
2020/11/20,-26.245
2020/11/21,-18.739
2020/11/22,-26.774
2020/11/23,-20.404
2020/11/24,-1.333
2020/11/25,-27.522
2020/11/26,13.131
2020/11/27,-48.104
2020/11/28,-74.344
2020/11/29,-78.489
2020/11/30,-59.041
2020/12/01,-57.714
2020/12/02,-71.965
2020/12/03,-62.7
2020/12/04,-61.096
2020/12/05,-61.13
2020/12/06,-58.827
2020/12/07,-43.282
2020/12/08,-35.515
2020/12/09,-46.414
2020/12/10,-48.082
2020/12/11,-31.489
2020/12/12,-53.947
2020/12/13,-62.205
2020/12/14,-48.142
2020/12/15,-29.127
2020/12/16,-56.503
2020/12/17,-31.296
2020/12/18,-40.555
2020/12/19,-39.107
2020/12/20,-57.101
2020/12/21,-33.735
2020/12/22,-33.17
2020/12/23,-2.111
2020/12/24,-11.89
2020/12/25,4.522
2020/12/26,-14.626
2020/12/27,-13.577
2020/12/28,-15.899
2020/12/29,-9.407
2020/12/30,13.535
2020/12/31,8.224
2021/01/01,-2.816
2021/01/02,14.479
2021/01/03,39.137
2021/01/04,53.789
2021/01/05,40.297
2021/01/06,38.382
2021/01/07,46.76
2021/01/08,76.899
2021/01/09,68.887
2021/01/10,18.306
2021/01/11,87.322
2021/01/12,15.134
2021/01/13,-2.028
2021/01/14,24.928
2021/01/15,106.052
2021/01/16,88.332
2021/01/17,19.691
2021/01/18,25.085
2021/01/19,27.134
2021/01/20,23.818
2021/01/21,67.566
2021/01/22,187.423
2021/01/23,115.899
2021/01/24,39.951
2021/01/25,105.087
2021/01/26,33.743
2021/01/27,36.362
2021/01/28,40.574
2021/01/29,152.666
2021/01/30,156.429
2021/01/31,74.086
2021/02/01,137.348
2021/02/02,195.639
2021/02/03,141.052
2021/02/04,133.093
2021/02/05,151.536
2021/02/06,263.877
2021/02/07,149.555
2021/02/08,143.413
2021/02/09,165.654
2021/02/10,143.239
2021/02/11,116.102
2021/02/12,237.6
2021/02/13,241.658
2021/02/14,127.918
2021/02/15,66.159
2021/02/16,60.797
2021/02/17,133.898
2021/02/18,90.418
2021/02/19,97.921
2021/02/20,104.097
2021/02/21,54.137
2021/02/22,69.532
2021/02/23,159.33
2021/02/24,37.815
2021/02/25,160.413
2021/02/26,252.255
2021/02/27,238.028
2021/02/28,39.859
2021/03/01,32.297
2021/03/02,118.333
2021/03/03,111.078
2021/03/04,76.076
2021/03/05,174.27
2021/03/06,127.212
2021/03/07,108.577
2021/03/08,70.809
2021/03/09,70.951
2021/03/10,85.993
2021/03/11,70.168
2021/03/12,170.65
2021/03/13,152.656
2021/03/14,81.044
2021/03/15,62.875
2021/03/16,64.664
2021/03/17,22.365
2021/03/18,76.895
2021/03/19,89.716
2021/03/20,125.633
2021/03/21,47.281
2021/03/22,86.782
2021/03/23,32.086
2021/03/24,58.068
2021/03/25,54.891
2021/03/26,68.656
2021/03/27,21.086
2021/03/28,12.678
2021/03/29,29.537
2021/03/30,23.995
2021/03/31,51.462
2021/04/01,94.666
2021/04/02,49.49
2021/04/03,4.278
2021/04/04,-28.252
2021/04/05,4.961
2021/04/06,13.351
2021/04/07,10.087
2021/04/08,-4.103
2021/04/09,18.366
2021/04/10,12.586
2021/04/11,-37.11
2021/04/12,16.674
2021/04/13,43.07
2021/04/14,39.11
2021/04/15,12.101
2021/04/16,62.022
2021/04/17,76.084
2021/04/18,64.912
2021/04/19,43.903
2021/04/20,88.047
2021/04/21,31.788
2021/04/22,19.865
2021/04/23,42.503
2021/04/24,1.71
2021/04/25,-26.715
2021/04/26,-8.8
2021/04/27,-12.658
2021/04/28,-2.361
2021/04/29,-24.564
2021/04/30,-26.907
2021/05/01,-38.688
2021/05/02,-52.137
2021/05/03,-39.101
2021/05/04,-36.288
2021/05/05,-49.003
2021/05/06,-45.899
2021/05/07,-36.451
2021/05/08,-1.804
2021/05/09,-10.26
2021/05/10,5.804
2021/05/11,22.067
2021/05/12,32.551
2021/05/13,6.853
2021/05/14,-8.519
2021/05/15,-13.606
2021/05/16,-27.853
2021/05/17,-20.787
2021/05/18,-23.76
2021/05/19,14.891
2021/05/20,-14.456
2021/05/21,-25.318
2021/05/22,-38.38
2021/05/23,-25.446
2021/05/24,-51.598
2021/05/25,-49.479
2021/05/26,-48.105
2021/05/27,-54.873
2021/05/28,-46.478
2021/05/29,-54.359
2021/05/30,-58.852
2021/05/31,-55.736
2021/06/01,-58.784
2021/06/02,-54.244
2021/06/03,-57.817
2021/06/04,-55.434
2021/06/05,-71.417
2021/06/06,-76.221
2021/06/07,-69.749
2021/06/08,-61.056
2021/06/09,-66.276
2021/06/10,-73.804
2021/06/11,-70.49
2021/06/12,-74.137
2021/06/13,-81.395
2021/06/14,-75.93
2021/06/15,-75.217
2021/06/16,-75.085
2021/06/17,-72.285
2021/06/18,-70.283
2021/06/19,-77.597
2021/06/20,-78.866
2021/06/21,-53.034
2021/06/22,-43.634
2021/06/23,-73.152
2021/06/24,-72.85
2021/06/25,-63.061
2021/06/26,-76.203
2021/06/27,-74.499
2021/06/28,-71.077
2021/06/29,-73.512
2021/06/30,-68.52
2021/07/01,-72.839
2021/07/02,-76.079
2021/07/03,-75.436
2021/07/04,-80.877
2021/07/05,-76.511
2021/07/06,-46.699
2021/07/07,-47.629
2021/07/08,-49.921
2021/07/09,-55.466
2021/07/10,-67.508
2021/07/11,-77.227
2021/07/12,-59.031
2021/07/13,-58.71
2021/07/14,-35.544
2021/07/15,-53.285
2021/07/16,-51.972
2021/07/17,-65.562
2021/07/18,-69.408
2021/07/19,-72.428
2021/07/20,-63.974
2021/07/21,-69.47
2021/07/22,-60.115
2021/07/23,-47.226
2021/07/24,-52.132
2021/07/25,-56.015
2021/07/26,-28.155
2021/07/27,-39.302
2021/07/28,-31.733
2021/07/29,-32.986
2021/07/30,-17.355
2021/07/31,-8.187
2021/08/01,-30.25
2021/08/02,-27.912
2021/08/03,-13.848
2021/08/04,-24.082
2021/08/05,-10.515
2021/08/06,-44.555
2021/08/07,-44.156
2021/08/08,-59.597
2021/08/09,-60.572
2021/08/10,-57.542
2021/08/11,-44.106
2021/08/12,-41.828
2021/08/13,-30.975
2021/08/14,-28.979
2021/08/15,-37.056
2021/08/16,-26.229
2021/08/17,-54.872
2021/08/18,-43.429
2021/08/19,-42.119
2021/08/20,-73.923
2021/08/21,-85.368
2021/08/22,-81.22
2021/08/23,-70.438
2021/08/24,-64.446
2021/08/25,-56.174
2021/08/26,-57.433
2021/08/27,-47.124
2021/08/28,-50.007
2021/08/29,-51.194
2021/08/30,-39.553
2021/08/31,-41.831
2021/09/01,-45.407
2021/09/02,-43.27
2021/09/03,-4.143
2021/09/04,1.447
2021/09/05,-25.909
2021/09/06,-41.73
2021/09/07,-5.171
2021/09/08,-5.586
2021/09/09,-16.775
2021/09/10,-19.596
2021/09/11,-34.22
2021/09/12,-54.273
2021/09/13,-32.458
2021/09/14,-42.666
2021/09/15,-47.758
2021/09/16,-40.228
2021/09/17,-33.927
2021/09/18,-53.269
2021/09/19,-73.153
2021/09/20,-69.54
2021/09/21,-37.405
2021/09/22,-46.84
2021/09/23,-52.527
2021/09/24,-31.393
2021/09/25,-59.931
2021/09/26,-47.577
2021/09/27,-47.406
2021/09/28,-56.61
2021/09/29,-53.237
2021/09/30,-24.618
2021/10/01,-28.913
2021/10/02,-36.137
2021/10/03,-50.778
2021/10/04,-69.411
2021/10/05,-55.024
2021/10/06,-51.07
2021/10/07,-29.841
2021/10/08,-20.12
2021/10/09,-34.248
2021/10/10,-59.6
2021/10/11,-54.636
2021/10/12,-68.679
2021/10/13,-67.412
2021/10/14,-58.084
2021/10/15,-35.16
2021/10/16,-61.585
2021/10/17,-64.236
2021/10/18,-58.939
2021/10/19,-54.652
2021/10/20,-62.5
2021/10/21,-51.522
2021/10/22,-45.666
2021/10/23,-53.339
2021/10/24,-69.176
2021/10/25,-60.884
2021/10/26,-58.516
2021/10/27,-33.415
2021/10/28,-41.404
2021/10/29,-43.743
2021/10/30,-45.775
2021/10/31,-55.185
2021/11/01,-58.795
2021/11/02,-51.85
2021/11/03,-60.043
2021/11/04,-59.272
2021/11/05,-62.996
2021/11/06,-64.372
2021/11/07,-72.336
2021/11/08,-65.178
2021/11/09,-63.856
2021/11/10,-59.232
2021/11/11,-60.031
2021/11/12,-60.388
2021/11/13,-64.124
2021/11/14,-72.381
2021/11/15,-62.06
2021/11/16,-59.581
2021/11/17,-62.036
2021/11/18,31.86
2021/11/19,34.059
2021/11/20,20.172
2021/11/21,-4.155
2021/11/22,1.736
2021/11/23,-0.382
2021/11/24,1.513
2021/11/25,-5.586
2021/11/26,14.205
2021/11/27,-4.544
2021/11/28,-29.746
2021/11/29,-19.725
2021/11/30,-9.552
2021/12/01,-5.79
2021/12/02,-30.005
2021/12/03,-26.753
2021/12/04,4.918
2021/12/05,-30.681
2021/12/06,-40.087
2021/12/07,-40.769
2021/12/08,-43.86
2021/12/09,-29.139
2021/12/10,24.656
2021/12/11,-0.515
2021/12/12,-40.679
2021/12/13,-2.398
2021/12/14,-11.846
2021/12/15,-16.34
2021/12/16,-4.578
2021/12/17,28.894
2021/12/18,-21.64
2021/12/19,-35.415
2021/12/20,-31.061
2021/12/21,-19.129
2021/12/22,-19.749
2021/12/23,-11.781
2021/12/24,22.782
2021/12/25,-29.84
2021/12/26,-43.377
2021/12/27,-24.47
2021/12/28,-1.515
2021/12/29,-13.233
2021/12/30,-7.279
2021/12/31,1.907
2022/01/01,-12.444
2022/01/02,-27.499
2022/01/03,-41.513
2022/01/04,-31.562
2022/01/05,-32.809
2022/01/06,-18.446
2022/01/07,36.687
2022/01/08,-9.574
2022/01/09,-26.865
2022/01/10,11.45
2022/01/11,-0.579
2022/01/12,-11.535
2022/01/13,-36.946
2022/01/14,15.057
2022/01/15,-7.769
2022/01/16,-28.18
2022/01/17,0.3
2022/01/18,-7.539
2022/01/19,-17.52
2022/01/20,-4.06
2022/01/21,49.964
2022/01/22,28.751
2022/01/23,-29.633
2022/01/24,-17.584
2022/01/25,-49.444
2022/01/26,-45.029
2022/01/27,-38.705
2022/01/28,-43.94
2022/01/29,-41.91
2022/01/30,-40.532
2022/01/31,-49.281
2022/02/01,-42.661
2022/02/02,-35.852
2022/02/03,-36.092
2022/02/04,-32.055
2022/02/05,-17.07
2022/02/06,-53.746
2022/02/07,-42.108
2022/02/08,-50.932
2022/02/09,-47.391
2022/02/10,-40.295
2022/02/11,-40.29
2022/02/12,-38.689
2022/02/13,-58.725
2022/02/14,-53.79
2022/02/15,-38.979
2022/02/16,-43.662
2022/02/17,-34.43
2022/02/18,-34.356
2022/02/19,-39.849
2022/02/20,-48.097
2022/02/21,-48.815
2022/02/22,-45.081
2022/02/23,-43.791
2022/02/24,-37.71
2022/02/25,-46.531
2022/02/26,-47.132
2022/02/27,-55.384
2022/02/28,-53.673
2022/03/01,-48.834
2022/03/02,-45.727
2022/03/03,-41.929
2022/03/04,-62.082
2022/03/05,-49.096
2022/03/06,-53.311
2022/03/07,-38.983
2022/03/08,-29.005
2022/03/09,-44.14
2022/03/10,-51.68
2022/03/11,-33.897
2022/03/12,-40.934
2022/03/13,-52.284
2022/03/14,-37.673
2022/03/15,-43.523
2022/03/16,-32.615
2022/03/17,-21.957
2022/03/18,9.172
2022/03/19,-34.185
2022/03/20,-37.333
2022/03/21,-26.136
2022/03/22,-30.161
2022/03/23,-38.812
2022/03/24,-26.532
2022/03/25,-25.054
2022/03/26,-22.254
2022/03/27,-13.97
2022/03/28,-14.933
2022/03/29,-34.434
2022/03/30,-31.501
2022/03/31,-22.357
2022/04/01,-3.77
2022/04/02,-13.063
2022/04/03,-23.64
2022/04/04,-25.117
2022/04/05,-32.245
2022/04/06,-34.105
2022/04/07,-39.915
2022/04/08,-29.424
2022/04/09,-45.933
2022/04/10,-54.436
2022/04/11,-44.313
2022/04/12,-52.271
2022/04/13,-42.641
2022/04/14,-34.278
2022/04/15,-40.171
2022/04/16,-30.861
2022/04/17,-49.104
2022/04/18,-33.973
2022/04/19,-39.667
2022/04/20,-31.599
2022/04/21,-51.833
2022/04/22,-51.254
2022/04/23,-45.365
2022/04/24,-57.702
2022/04/25,-25.733
2022/04/26,-45.277
2022/04/27,-42.934
2022/04/28,-35.153
2022/04/29,-25.438
2022/04/30,-31.847
2022/05/01,113.529
2022/05/02,-38.527
2022/05/03,-44.784
2022/05/04,-34.906
2022/05/05,-13.343
2022/05/06,-31.874
2022/05/07,-36.383
2022/05/08,-49.401
2022/05/09,4.654
2022/05/10,1.96
2022/05/11,72.404
2022/05/12,133.184
2022/05/13,23.766
2022/05/14,15.711
2022/05/15,-21.62
2022/05/16,-28.566
2022/05/17,-28.152
2022/05/18,-32.429
2022/05/19,-16.337
2022/05/20,-20.14
2022/05/21,-29.937
2022/05/22,-38.857
2022/05/23,-32.542
2022/05/24,-32.019
2022/05/25,-40.162
2022/05/26,-3.808
2022/05/27,6.193
2022/05/28,-23.624
2022/05/29,-34.652
2022/05/30,-15.405
2022/05/31,-2.632
2022/06/01,-14.377
2022/06/02,-13.807
2022/06/03,8.512
2022/06/04,2.827
2022/06/05,-17.981
2022/06/06,-15.673
2022/06/07,18.458
2022/06/08,19.284
2022/06/09,13
2022/06/10,31.926
2022/06/11,18.688
2022/06/12,8.003
2022/06/13,141.326
2022/06/14,62.68
2022/06/15,35.878
2022/06/16,-11.832
2022/06/17,23.375
2022/06/18,60.708
2022/06/19,25.643
2022/06/20,6.878
2022/06/21,27.191
2022/06/22,3.31
2022/06/23,20.811
2022/06/24,43.843
2022/06/25,-22.543
2022/06/26,-32.957
2022/06/27,-12.804
2022/06/28,6.8
2022/06/29,26.607
2022/06/30,15.49
2022/07/01,-17.478
2022/07/02,-29.264
2022/07/03,-38.963
2022/07/04,-32.894
2022/07/05,-18.545
2022/07/06,-15.464
2022/07/07,-6.732
2022/07/08,11.096
2022/07/09,-5.53
2022/07/10,-25.742
2022/07/11,-1.408
2022/07/12,-2.626
2022/07/13,-8.844
2022/07/14,22.106
2022/07/15,1.33
2022/07/16,18.064
2022/07/17,-14.967
2022/07/18,4.715
2022/07/19,-4.181
2022/07/20,-6.099
2022/07/21,-9.723
2022/07/22,12.844
2022/07/23,-6.279
2022/07/24,-34.679
2022/07/25,-0.034
2022/07/26,-12.44
2022/07/27,1.569
2022/07/28,-5.723
2022/07/29,-7.905
2022/07/30,-75.111
2022/07/31,-25.205
2022/08/01,10.894
2022/08/02,-10.497
2022/08/03,-35.519
2022/08/04,-25.489
2022/08/05,7.628
2022/08/06,-16.993
2022/08/07,-52.249
2022/08/08,-40.228
2022/08/09,-65.616
2022/08/10,-65.628
2022/08/11,-37.237
2022/08/12,-32.085
2022/08/13,-20.86
2022/08/14,-20.941
2022/08/15,-5.761
2022/08/16,-21.441
2022/08/17,-20.129
2022/08/18,-22.113
2022/08/19,13.547
2022/08/20,-4.467
2022/08/21,-24.324
2022/08/22,-4.71
2022/08/23,-12.33
2022/08/24,-29.427
2022/08/25,-21.429
2022/08/26,22.467
2022/08/27,-6.32
2022/08/28,-30.162
2022/08/29,-25.76
2022/08/30,-3.519
2022/08/31,6.418
2022/09/01,-16.092
2022/09/02,-26.156
2022/09/03,-37.901
2022/09/04,-39.434
2022/09/05,-36.817
