Date,mining_profitability7trx
2019/04/22,0.158
2019/04/23,0.016
2019/04/24,-0.116
2019/04/25,-0.246
2019/04/26,-0.415
2019/04/27,-0.598
2019/04/28,-0.74
2019/04/29,-0.862
2019/04/30,-0.937
2019/05/01,-0.934
2019/05/02,-0.835
2019/05/03,-0.678
2019/05/04,-0.573
2019/05/05,-0.518
2019/05/06,-0.409
2019/05/07,-0.212
2019/05/08,-0.066
2019/05/09,0.036
2019/05/10,0.143
2019/05/11,0.336
2019/05/12,0.552
2019/05/13,0.777
2019/05/14,1.042
2019/05/15,1.482
2019/05/16,2.174
2019/05/17,2.488
2019/05/18,2.486
2019/05/19,2.458
2019/05/20,2.379
2019/05/21,2.295
2019/05/22,2.203
2019/05/23,1.994
2019/05/24,1.844
2019/05/25,1.7
2019/05/26,1.544
2019/05/27,1.468
2019/05/28,1.46
2019/05/29,1.388
2019/05/30,1.302
2019/05/31,1.115
2019/06/01,0.948
2019/06/02,0.758
2019/06/03,0.622
2019/06/04,0.407
2019/06/05,0.211
2019/06/06,-0.004
2019/06/07,-0.183
2019/06/08,-0.262
2019/06/09,-0.344
2019/06/10,-0.368
2019/06/11,-0.35
2019/06/12,-0.284
2019/06/13,-0.125
2019/06/14,0.042
2019/06/15,0.256
2019/06/16,0.457
2019/06/17,0.638
2019/06/18,0.718
2019/06/19,0.718
2019/06/20,0.727
2019/06/21,0.801
2019/06/22,1.018
2019/06/23,1.236
2019/06/24,1.342
2019/06/25,1.4
2019/06/26,1.459
2019/06/27,1.368
2019/06/28,1.196
2019/06/29,0.935
2019/06/30,0.674
2019/07/01,0.416
2019/07/02,0.118
2019/07/03,-0.081
2019/07/04,-0.196
2019/07/05,-0.288
2019/07/06,-0.363
2019/07/07,-0.405
2019/07/08,-0.317
2019/07/09,-0.203
2019/07/10,-0.164
2019/07/11,-0.291
2019/07/12,-0.513
2019/07/13,-0.746
2019/07/14,-1.04
2019/07/15,-1.428
2019/07/16,-1.745
2019/07/17,-2.08
2019/07/18,-2.314
2019/07/19,-2.389
2019/07/20,-2.348
2019/07/21,-2.234
2019/07/22,-2.07
2019/07/23,-1.941
2019/07/24,-1.822
2019/07/25,-1.62
2019/07/26,-1.435
2019/07/27,-1.326
2019/07/28,-1.276
2019/07/29,-1.219
2019/07/30,-1.167
2019/07/31,-1.052
2019/08/01,-0.861
2019/08/02,-0.646
2019/08/03,-0.439
2019/08/04,-0.335
2019/08/05,-0.219
2019/08/06,-0.12
2019/08/07,-0.07
2019/08/08,-0.075
2019/08/09,-0.149
2019/08/10,-0.299
2019/08/11,-0.423
2019/08/12,-0.502
2019/08/13,-0.569
2019/08/14,-0.64
2019/08/15,-0.828
2019/08/16,-1.019
2019/08/17,-1.212
2019/08/18,-1.278
2019/08/19,-1.19
2019/08/20,-1.009
2019/08/21,-0.86
2019/08/22,-0.698
2019/08/23,-0.542
2019/08/24,-0.44
2019/08/25,-0.325
2019/08/26,-0.252
2019/08/27,-0.177
2019/08/28,-0.156
2019/08/29,-0.308
2019/08/30,-0.534
2019/08/31,-0.739
2019/09/01,-0.868
2019/09/02,-0.911
2019/09/03,-0.871
2019/09/04,-0.772
2019/09/05,-0.678
2019/09/06,-0.538
2019/09/07,-0.474
2019/09/08,-0.376
2019/09/09,-0.236
2019/09/10,-0.094
2019/09/11,-0.002
2019/09/12,0.026
2019/09/13,0.022
2019/09/14,0.045
2019/09/15,0.12
2019/09/16,0.225
2019/09/17,0.381
2019/09/18,0.599
2019/09/19,0.825
2019/09/20,1.051
2019/09/21,1.121
2019/09/22,1.059
2019/09/23,0.932
2019/09/24,0.703
2019/09/25,0.273
2019/09/26,-0.24
2019/09/27,-0.695
2019/09/28,-0.996
2019/09/29,-1.197
2019/09/30,-1.302
2019/10/01,-1.324
2019/10/02,-1.288
2019/10/03,-1.177
2019/10/04,-1.065
2019/10/05,-0.961
2019/10/06,-0.882
2019/10/07,-0.791
2019/10/08,-0.647
2019/10/09,-0.423
2019/10/10,-0.185
2019/10/11,-0.064
2019/10/12,-0.003
2019/10/13,-0.013
2019/10/14,-0.001
2019/10/15,-0.053
2019/10/16,-0.159
2019/10/17,-0.277
2019/10/18,-0.343
2019/10/19,-0.426
2019/10/20,-0.5
2019/10/21,-0.493
2019/10/22,-0.432
2019/10/23,-0.471
2019/10/24,-0.567
2019/10/25,-0.57
2019/10/26,-0.414
2019/10/27,-0.209
2019/10/28,0.019
2019/10/29,0.236
2019/10/30,0.378
2019/10/31,0.429
2019/11/01,0.416
2019/11/02,0.379
2019/11/03,0.35
2019/11/04,0.364
2019/11/05,0.4
2019/11/06,0.429
2019/11/07,0.444
2019/11/08,0.415
2019/11/09,0.331
2019/11/10,0.226
2019/11/11,0.153
2019/11/12,0.076
2019/11/13,-0.011
2019/11/14,-0.067
2019/11/15,-0.126
2019/11/16,-0.164
2019/11/17,-0.194
2019/11/18,-0.216
2019/11/19,-0.212
2019/11/20,-0.164
2019/11/21,-0.199
2019/11/22,-0.333
2019/11/23,-0.598
2019/11/24,-0.89
2019/11/25,-1.187
2019/11/26,-1.375
2019/11/27,-1.5
2019/11/28,-1.535
2019/11/29,-1.506
2019/11/30,-1.441
2019/12/01,-1.372
2019/12/02,-1.295
2019/12/03,-1.245
2019/12/04,-1.19
2019/12/05,-1.104
2019/12/06,-0.975
2019/12/07,-0.877
2019/12/08,-0.75
2019/12/09,-0.616
2019/12/10,-0.553
2019/12/11,-0.513
2019/12/12,-0.494
2019/12/13,-0.531
2019/12/14,-0.707
2019/12/15,-0.895
2019/12/16,-1.049
2019/12/17,-1.185
2019/12/18,-1.291
2019/12/19,-1.335
2019/12/20,-1.283
2019/12/21,-1.209
2019/12/22,-1.103
2019/12/23,-0.946
2019/12/24,-0.805
2019/12/25,-0.695
2019/12/26,-0.587
2019/12/27,-0.499
2019/12/28,-0.431
2019/12/29,-0.354
2019/12/30,-0.239
2019/12/31,-0.134
2020/01/01,-0.016
2020/01/02,0.225
2020/01/03,0.715
2020/01/04,1.164
2020/01/05,1.573
2020/01/06,1.938
2020/01/07,2.137
2020/01/08,2.241
2020/01/09,2.232
2020/01/10,2.1
2020/01/11,1.927
2020/01/12,1.756
2020/01/13,1.584
2020/01/14,1.563
2020/01/15,1.644
2020/01/16,1.717
2020/01/17,1.819
2020/01/18,1.926
2020/01/19,1.958
2020/01/20,1.847
2020/01/21,1.683
2020/01/22,1.504
2020/01/23,1.285
2020/01/24,1
2020/01/25,0.731
2020/01/26,0.549
2020/01/27,0.476
2020/01/28,0.507
2020/01/29,0.586
2020/01/30,0.695
2020/01/31,0.822
2020/02/01,0.942
2020/02/02,1.037
2020/02/03,1.12
2020/02/04,1.131
2020/02/05,1.178
2020/02/06,1.347
2020/02/07,1.606
2020/02/08,1.797
2020/02/09,1.95
2020/02/10,1.991
2020/02/11,1.948
2020/02/12,2.082
2020/02/13,2.278
2020/02/14,2.445
2020/02/15,2.541
2020/02/16,2.457
2020/02/17,2.178
2020/02/18,1.946
2020/02/19,1.722
2020/02/20,1.424
2020/02/21,1.154
2020/02/22,0.884
2020/02/23,0.704
2020/02/24,0.543
2020/02/25,0.39
2020/02/26,0.158
2020/02/27,-0.203
2020/02/28,-0.545
2020/02/29,-0.832
2020/03/01,-1.067
2020/03/02,-1.178
2020/03/03,-1.201
2020/03/04,-1.195
2020/03/05,-1.137
2020/03/06,-0.955
2020/03/07,-0.724
2020/03/08,-0.62
2020/03/09,-0.711
2020/03/10,-0.872
2020/03/11,-1.033
2020/03/12,-1.123
2020/03/13,-1.415
2020/03/14,-1.95
2020/03/15,-2.546
2020/03/16,-3.102
2020/03/17,-3.538
2020/03/18,-3.872
2020/03/19,-3.978
2020/03/20,-3.824
2020/03/21,-3.602
2020/03/22,-3.313
2020/03/23,-3.003
2020/03/24,-2.635
2020/03/25,-2.233
2020/03/26,-1.865
2020/03/27,-1.518
2020/03/28,-1.314
2020/03/29,-1.206
2020/03/30,-1.118
2020/03/31,-0.968
2020/04/01,-0.806
2020/04/02,-0.618
2020/04/03,-0.371
2020/04/04,-0.122
2020/04/05,0.084
2020/04/06,0.462
2020/04/07,0.989
2020/04/08,1.428
2020/04/09,1.726
2020/04/10,1.747
2020/04/11,1.622
2020/04/12,1.421
2020/04/13,1.168
2020/04/14,0.923
2020/04/15,0.714
2020/04/16,0.619
2020/04/17,0.637
2020/04/18,0.752
2020/04/19,0.969
2020/04/20,1.162
2020/04/21,1.186
2020/04/22,1.183
2020/04/23,1.186
2020/04/24,1.222
2020/04/25,1.284
2020/04/26,1.345
2020/04/27,1.419
2020/04/28,1.455
2020/04/29,1.548
2020/04/30,1.681
2020/05/01,1.649
2020/05/02,1.516
2020/05/03,1.385
2020/05/04,1.153
2020/05/05,0.914
2020/05/06,0.755
2020/05/07,0.707
2020/05/08,0.72
2020/05/09,0.708
2020/05/10,0.608
2020/05/11,0.407
2020/05/12,0.223
2020/05/13,0.159
2020/05/14,0.224
2020/05/15,0.231
2020/05/16,0.221
2020/05/17,0.209
2020/05/18,0.362
2020/05/19,0.548
2020/05/20,0.694
2020/05/21,0.85
2020/05/22,0.851
2020/05/23,0.721
2020/05/24,0.566
2020/05/25,0.465
2020/05/26,0.404
2020/05/27,0.362
2020/05/28,0.393
2020/05/29,0.481
2020/05/30,0.632
2020/05/31,0.754
2020/06/01,0.888
2020/06/02,1.052
2020/06/03,1.061
2020/06/04,1.024
2020/06/05,0.998
2020/06/06,0.966
2020/06/07,0.918
2020/06/08,0.899
2020/06/09,0.9
2020/06/10,2.112
2020/06/11,3.736
2020/06/12,3.703
2020/06/13,2.943
2020/06/14,1.968
2020/06/15,1.098
2020/06/16,0.379
2020/06/17,-0.132
2020/06/18,-0.499
2020/06/19,-0.762
2020/06/20,-0.994
2020/06/21,-1.15
2020/06/22,-1.092
2020/06/23,-0.888
2020/06/24,-0.655
2020/06/25,-0.536
2020/06/26,-0.513
2020/06/27,-0.549
2020/06/28,-0.612
2020/06/29,-0.663
2020/06/30,-0.577
2020/07/01,-0.441
2020/07/02,-0.336
2020/07/03,-0.276
2020/07/04,-0.321
2020/07/05,-0.396
2020/07/06,-0.368
2020/07/07,-0.239
2020/07/08,-0.022
2020/07/09,0.188
2020/07/10,0.272
2020/07/11,0.251
2020/07/12,0.155
2020/07/13,0.187
2020/07/14,0.213
2020/07/15,0.3
2020/07/16,0.366
2020/07/17,0.448
2020/07/18,0.463
2020/07/19,0.462
2020/07/20,0.616
2020/07/21,0.897
2020/07/22,1.204
2020/07/23,1.615
2020/07/24,1.914
2020/07/25,2.287
2020/07/26,2.589
2020/07/27,3.055
2020/07/28,3.13
2020/07/29,3.005
2020/07/30,2.778
2020/07/31,2.746
2020/08/01,2.704
2020/08/02,2.762
2020/08/03,2.841
2020/08/04,2.757
2020/08/05,2.567
2020/08/06,2.368
2020/08/07,2.197
2020/08/08,1.948
2020/08/09,1.753
2020/08/10,1.905
2020/08/11,2.18
2020/08/12,2.999
2020/08/13,4.102
2020/08/14,4.789
2020/08/15,4.468
2020/08/16,3.678
2020/08/17,2.926
2020/08/18,2.442
2020/08/19,1.985
2020/08/20,1.438
2020/08/21,1.086
2020/08/22,0.523
2020/08/23,-0.144
2020/08/24,-0.641
2020/08/25,-0.991
2020/08/26,-1.307
2020/08/27,-1.529
2020/08/28,-1.672
2020/08/29,-1.627
2020/08/30,-0.867
2020/08/31,0.364
2020/09/01,2.892
2020/09/02,5.472
2020/09/03,6.69
2020/09/04,5.978
2020/09/05,4.701
2020/09/06,2.804
2020/09/07,0.92
2020/09/08,-0.707
2020/09/09,-1.94
2020/09/10,-2.552
2020/09/11,-2.924
2020/09/12,-3.26
2020/09/13,-3.446
2020/09/14,-3.205
2020/09/15,-2.797
2020/09/16,-2.486
2020/09/17,-0.612
2020/09/18,0.825
2020/09/19,1.17
2020/09/20,0.774
2020/09/21,0.213
2020/09/22,-0.431
2020/09/23,-1.145
2020/09/24,-1.823
2020/09/25,-2.381
2020/09/26,-2.871
2020/09/27,-3.228
2020/09/28,-3.276
2020/09/29,-3.027
2020/09/30,-2.774
2020/10/01,-2.587
2020/10/02,-2.52
2020/10/03,-2.531
2020/10/04,-2.533
2020/10/05,-2.456
2020/10/06,-2.268
2020/10/07,-2.186
2020/10/08,-2.105
2020/10/09,-1.982
2020/10/10,-1.871
2020/10/11,-1.807
2020/10/12,-1.583
2020/10/13,-1.287
2020/10/14,-0.948
2020/10/15,-0.679
2020/10/16,-0.579
2020/10/17,-0.74
2020/10/18,-0.909
2020/10/19,-0.951
2020/10/20,-0.906
2020/10/21,-0.664
2020/10/22,-0.352
2020/10/23,-0.085
2020/10/24,-0.085
2020/10/25,-0.18
2020/10/26,-0.086
2020/10/27,-0.074
2020/10/28,0.017
2020/10/29,0.09
2020/10/30,0.105
2020/10/31,-0.033
2020/11/01,-0.276
2020/11/02,-0.291
2020/11/03,-0.364
2020/11/04,-0.458
2020/11/05,-0.367
2020/11/06,-0.051
2020/11/07,0.325
2020/11/08,0.477
2020/11/09,0.6
2020/11/10,0.725
2020/11/11,0.863
2020/11/12,1.025
2020/11/13,1.134
2020/11/14,1.078
2020/11/15,0.842
2020/11/16,0.701
2020/11/17,0.864
2020/11/18,1.193
2020/11/19,1.236
2020/11/20,1.305
2020/11/21,1.441
2020/11/22,1.59
2020/11/23,2.012
2020/11/24,2.584
2020/11/25,2.705
2020/11/26,2.975
2020/11/27,2.447
2020/11/28,1.655
2020/11/29,0.849
2020/11/30,0.629
2020/12/01,0.715
2020/12/02,0.645
2020/12/03,0.531
2020/12/04,0.421
2020/12/05,0.189
2020/12/06,-0.046
2020/12/07,-0.161
2020/12/08,-0.14
2020/12/09,-0.107
2020/12/10,-0.142
2020/12/11,-0.145
2020/12/12,-0.262
2020/12/13,-0.35
2020/12/14,-0.212
2020/12/15,0.158
2020/12/16,0.601
2020/12/17,1.587
2020/12/18,2.014
2020/12/19,2.094
2020/12/20,1.802
2020/12/21,1.544
2020/12/22,1.214
2020/12/23,1.172
2020/12/24,1.002
2020/12/25,0.936
2020/12/26,0.756
2020/12/27,0.837
2020/12/28,1.21
2020/12/29,1.49
2020/12/30,1.89
2020/12/31,2.1
2021/01/01,1.922
2021/01/02,1.801
2021/01/03,2.423
2021/01/04,4.404
2021/01/05,5.498
2021/01/06,5.922
2021/01/07,6.137
2021/01/08,6.06
2021/01/09,5.407
2021/01/10,4.654
2021/01/11,4.528
2021/01/12,3.612
2021/01/13,2.395
2021/01/14,1.415
2021/01/15,0.796
2021/01/16,0.312
2021/01/17,-0.105
2021/01/18,-0.377
2021/01/19,-0.203
2021/01/20,-0.044
2021/01/21,0.225
2021/01/22,0.443
2021/01/23,0.348
2021/01/24,0.215
2021/01/25,0.338
2021/01/26,0.297
2021/01/27,0.178
2021/01/28,0.067
2021/01/29,0.336
2021/01/30,0.54
2021/01/31,0.747
2021/02/01,0.968
2021/02/02,1.425
2021/02/03,2.08
2021/02/04,3.129
2021/02/05,4.168
2021/02/06,4.463
2021/02/07,4.055
2021/02/08,3.723
2021/02/09,3.664
2021/02/10,3.555
2021/02/11,3.12
2021/02/12,2.605
2021/02/13,2.178
2021/02/14,1.623
2021/02/15,1.196
2021/02/16,0.823
2021/02/17,0.542
2021/02/18,0.484
2021/02/19,0.534
2021/02/20,0.736
2021/02/21,0.669
2021/02/22,0.932
2021/02/23,1.468
2021/02/24,1.298
2021/02/25,0.694
2021/02/26,-0.115
2021/02/27,-1.03
2021/02/28,-1.917
2021/03/01,-2.598
2021/03/02,-3.014
2021/03/03,-3.156
2021/03/04,-3.194
2021/03/05,-3.126
2021/03/06,-3.103
2021/03/07,-2.853
2021/03/08,-2.41
2021/03/09,-1.798
2021/03/10,-1.197
2021/03/11,-0.711
2021/03/12,-0.127
2021/03/13,0.385
2021/03/14,0.711
2021/03/15,1.038
2021/03/16,1.235
2021/03/17,1.346
2021/03/18,1.353
2021/03/19,1.158
2021/03/20,0.809
2021/03/21,0.383
2021/03/22,0.23
2021/03/23,0.021
2021/03/24,-0.133
2021/03/25,-0.319
2021/03/26,-0.624
2021/03/27,-0.993
2021/03/28,-1.308
2021/03/29,-1.406
2021/03/30,-1.234
2021/03/31,-0.709
2021/04/01,-0.107
2021/04/02,0.438
2021/04/03,0.727
2021/04/04,0.6
2021/04/05,0.472
2021/04/06,0.442
2021/04/07,0.355
2021/04/08,0.086
2021/04/09,-0.187
2021/04/10,-0.461
2021/04/11,-0.754
2021/04/12,-0.951
2021/04/13,-0.96
2021/04/14,-0.68
2021/04/15,-0.444
2021/04/16,0.273
2021/04/17,0.838
2021/04/18,1.174
2021/04/19,1.515
2021/04/20,2.1
2021/04/21,2.298
2021/04/22,2.243
2021/04/23,1.815
2021/04/24,0.967
2021/04/25,-0.028
2021/04/26,-0.814
2021/04/27,-1.308
2021/04/28,-1.496
2021/04/29,-1.5
2021/04/30,-1.494
2021/05/01,-1.437
2021/05/02,-1.407
2021/05/03,-1.058
2021/05/04,-0.53
2021/05/05,-0.044
2021/05/06,0.411
2021/05/07,0.833
2021/05/08,1.859
2021/05/09,2.936
2021/05/10,4.902
2021/05/11,7.098
2021/05/12,8.707
2021/05/13,8.267
2021/05/14,6.83
2021/05/15,5.016
2021/05/16,3.161
2021/05/17,1.561
2021/05/18,0.242
2021/05/19,-0.02
2021/05/20,-0.657
2021/05/21,-1.404
2021/05/22,-2.39
2021/05/23,-3.12
2021/05/24,-3.78
2021/05/25,-4.295
2021/05/26,-4.585
2021/05/27,-4.741
2021/05/28,-4.829
2021/05/29,-4.915
2021/05/30,-4.993
2021/05/31,-4.932
2021/06/01,-4.701
2021/06/02,-4.333
2021/06/03,-3.852
2021/06/04,-3.427
2021/06/05,-3.113
2021/06/06,-2.874
2021/06/07,-2.603
2021/06/08,-2.387
2021/06/09,-2.198
2021/06/10,-2.017
2021/06/11,-1.869
2021/06/12,-1.78
2021/06/13,-1.712
2021/06/14,-1.512
2021/06/15,-1.256
2021/06/16,-1.042
2021/06/17,-0.874
2021/06/18,-0.842
2021/06/19,-0.893
2021/06/20,-0.943
2021/06/21,-0.813
2021/06/22,-0.439
2021/06/23,-0.293
2021/06/24,-0.299
2021/06/25,-0.337
2021/06/26,-0.521
2021/06/27,-0.591
2021/06/28,-0.491
2021/06/29,-0.252
2021/06/30,0.088
2021/07/01,0.317
2021/07/02,0.35
2021/07/03,0.351
2021/07/04,0.384
2021/07/05,0.406
2021/07/06,0.755
2021/07/07,1.109
2021/07/08,1.224
2021/07/09,1.071
2021/07/10,0.671
2021/07/11,0.201
2021/07/12,-0.131
2021/07/13,-0.357
2021/07/14,-0.394
2021/07/15,-0.379
2021/07/16,-0.397
2021/07/17,-0.565
2021/07/18,-0.712
2021/07/19,-0.882
2021/07/20,-1.053
2021/07/21,-1.154
2021/07/22,-1.061
2021/07/23,-0.81
2021/07/24,-0.595
2021/07/25,-0.467
2021/07/26,-0.094
2021/07/27,0.361
2021/07/28,0.83
2021/07/29,1
2021/07/30,1.163
2021/07/31,1.417
2021/08/01,1.589
2021/08/02,1.694
2021/08/03,1.703
2021/08/04,1.601
2021/08/05,1.764
2021/08/06,1.972
2021/08/07,2.257
2021/08/08,2.525
2021/08/09,2.716
2021/08/10,2.923
2021/08/11,3.051
2021/08/12,2.952
2021/08/13,2.819
2021/08/14,2.612
2021/08/15,2.485
2021/08/16,2.261
2021/08/17,1.896
2021/08/18,1.382
2021/08/19,0.915
2021/08/20,0.529
2021/08/21,-0.104
2021/08/22,-0.758
2021/08/23,-1.234
2021/08/24,-1.563
2021/08/25,-1.804
2021/08/26,-1.979
2021/08/27,-2.006
2021/08/28,-1.897
2021/08/29,-1.696
2021/08/30,-1.511
2021/08/31,-1.277
2021/09/01,-0.796
2021/09/02,-0.443
2021/09/03,-0.091
2021/09/04,0.192
2021/09/05,0.352
2021/09/06,0.434
2021/09/07,0.897
2021/09/08,0.83
2021/09/09,0.692
2021/09/10,0.351
2021/09/11,-0.179
2021/09/12,-0.7
2021/09/13,-1.068
2021/09/14,-1.245
2021/09/15,-1.347
2021/09/16,-1.275
2021/09/17,-1.229
2021/09/18,-1.236
2021/09/19,-1.139
2021/09/20,-1.176
2021/09/21,-1.336
2021/09/22,-1.543
2021/09/23,-1.454
2021/09/24,-1.477
2021/09/25,-1.607
2021/09/26,-1.651
2021/09/27,-0.822
2021/09/28,-0.541
2021/09/29,-0.583
2021/09/30,-0.656
2021/10/01,-0.704
2021/10/02,-0.656
2021/10/03,-0.555
2021/10/04,-0.407
2021/10/05,-0.161
2021/10/06,0.074
2021/10/07,0.337
2021/10/08,0.496
2021/10/09,0.521
2021/10/10,0.514
2021/10/11,0.46
2021/10/12,0.342
2021/10/13,0.22
2021/10/14,0.253
2021/10/15,0.692
2021/10/16,0.874
2021/10/17,0.882
2021/10/18,1.2
2021/10/19,1.181
2021/10/20,1.039
2021/10/21,0.983
2021/10/22,0.861
2021/10/23,0.694
2021/10/24,0.536
2021/10/25,0.431
2021/10/26,0.382
2021/10/27,0.389
2021/10/28,0.458
2021/10/29,0.593
2021/10/30,0.677
2021/10/31,0.7
2021/11/01,0.644
2021/11/02,0.614
2021/11/03,0.628
2021/11/04,0.644
2021/11/05,0.617
2021/11/06,0.527
2021/11/07,0.4
2021/11/08,0.375
2021/11/09,0.38
2021/11/10,0.427
2021/11/11,0.402
2021/11/12,0.316
2021/11/13,0.148
2021/11/14,-0.032
2021/11/15,-0.138
2021/11/16,-0.278
2021/11/17,-0.522
2021/11/18,-0.79
2021/11/19,-1
2021/11/20,-1.093
2021/11/21,-1.073
2021/11/22,-1.045
2021/11/23,-0.986
2021/11/24,-0.909
2021/11/25,-0.732
2021/11/26,-0.545
2021/11/27,-0.39
2021/11/28,-0.395
2021/11/29,-0.372
2021/11/30,-0.169
2021/12/01,0.007
2021/12/02,0.083
2021/12/03,0.053
2021/12/04,-0.112
2021/12/05,-0.336
2021/12/06,-0.562
2021/12/07,-0.706
2021/12/08,-0.791
2021/12/09,-0.826
2021/12/10,-0.807
2021/12/11,-0.818
2021/12/12,-0.824
2021/12/13,-0.852
2021/12/14,-0.978
2021/12/15,-1.074
2021/12/16,-1.057
2021/12/17,-0.902
2021/12/18,-0.855
2021/12/19,-0.761
2021/12/20,-0.735
2021/12/21,-0.74
2021/12/22,-0.704
2021/12/23,-0.605
2021/12/24,-0.48
2021/12/25,-0.389
2021/12/26,-0.332
2021/12/27,-0.272
2021/12/28,-0.263
2021/12/29,-0.322
2021/12/30,-0.458
2021/12/31,-0.578
2022/01/01,-0.664
2022/01/02,-0.714
2022/01/03,-0.751
2022/01/04,-0.747
2022/01/05,-0.697
2022/01/06,-0.777
2022/01/07,-0.9
2022/01/08,-1.065
2022/01/09,-1.288
2022/01/10,-1.443
2022/01/11,-1.513
2022/01/12,-1.369
2022/01/13,-1.248
2022/01/14,-1.137
2022/01/15,-0.961
2022/01/16,-0.83
2022/01/17,-0.669
2022/01/18,-0.656
2022/01/19,-0.693
2022/01/20,-0.659
2022/01/21,-0.793
2022/01/22,-1.155
2022/01/23,-1.61
2022/01/24,-1.994
2022/01/25,-2.233
2022/01/26,-2.369
2022/01/27,-2.446
2022/01/28,-2.445
2022/01/29,-2.316
2022/01/30,-1.959
2022/01/31,-1.684
2022/02/01,-1.345
2022/02/02,-1.018
2022/02/03,-0.767
2022/02/04,-0.515
2022/02/05,0.451
2022/02/06,0.857
2022/02/07,1.057
2022/02/08,1.079
2022/02/09,1.041
2022/02/10,1.176
2022/02/11,1.108
2022/02/12,0.841
2022/02/13,0.481
2022/02/14,0.145
2022/02/15,0.062
2022/02/16,0.08
2022/02/17,0.059
2022/02/18,-0.087
2022/02/19,-0.251
2022/02/20,-0.42
2022/02/21,-0.641
2022/02/22,-0.853
2022/02/23,-0.83
2022/02/24,-0.947
2022/02/25,-0.982
2022/02/26,-0.86
2022/02/27,-0.812
2022/02/28,-0.756
2022/03/01,-0.592
2022/03/02,-0.394
2022/03/03,-0.214
2022/03/04,-0.191
2022/03/05,-0.254
2022/03/06,-0.348
2022/03/07,-0.417
2022/03/08,-0.434
2022/03/09,-0.4
2022/03/10,-0.437
2022/03/11,-0.504
2022/03/12,-0.603
2022/03/13,-0.614
2022/03/14,-0.624
2022/03/15,-0.611
2022/03/16,-0.526
2022/03/17,-0.243
2022/03/18,0.128
2022/03/19,0.357
2022/03/20,0.498
2022/03/21,0.537
2022/03/22,0.626
2022/03/23,0.66
2022/03/24,0.73
2022/03/25,0.775
2022/03/26,0.809
2022/03/27,1.057
2022/03/28,1.424
2022/03/29,1.608
2022/03/30,1.596
2022/03/31,1.504
2022/04/01,1.339
2022/04/02,1.312
2022/04/03,1.28
2022/04/04,1.194
2022/04/05,1.358
2022/04/06,1.196
2022/04/07,0.936
2022/04/08,0.593
2022/04/09,0.247
2022/04/10,0.042
2022/04/11,-0.24
2022/04/12,-0.502
2022/04/13,-0.714
2022/04/14,-0.846
2022/04/15,-0.942
2022/04/16,-0.93
2022/04/17,-0.929
2022/04/18,-0.985
2022/04/19,-0.978
2022/04/20,-0.865
2022/04/21,-0.764
2022/04/22,-0.671
2022/04/23,-0.687
2022/04/24,-0.734
2022/04/25,-0.779
2022/04/26,-0.769
2022/04/27,-0.716
2022/04/28,-0.631
2022/04/29,-0.568
2022/04/30,-0.595
2022/05/01,0.24
2022/05/02,0.421
2022/05/03,0.244
2022/05/04,-0.025
2022/05/05,-0.206
2022/05/06,-0.378
2022/05/07,-0.637
2022/05/08,-0.956
2022/05/09,-1.317
2022/05/10,-1.609
2022/05/11,-1.791
2022/05/12,-2.001
2022/05/13,-2.263
2022/05/14,-2.495
2022/05/15,-2.674
2022/05/16,-2.772
2022/05/17,-2.77
2022/05/18,-2.748
2022/05/19,-2.712
2022/05/20,-2.635
2022/05/21,-2.533
2022/05/22,-2.368
2022/05/23,-2.137
2022/05/24,-1.943
2022/05/25,-1.744
2022/05/26,-1.59
2022/05/27,-1.571
2022/05/28,-1.585
2022/05/29,-1.595
2022/05/30,-1.477
2022/05/31,-1.203
2022/06/01,-0.949
2022/06/02,-0.814
2022/06/03,-0.773
2022/06/04,-0.818
2022/06/05,-0.859
2022/06/06,-0.796
2022/06/07,-0.757
2022/06/08,-0.742
2022/06/09,-0.705
2022/06/10,-0.686
2022/06/11,-0.802
2022/06/12,-1.06
2022/06/13,-1.389
2022/06/14,-1.778
2022/06/15,-2.125
2022/06/16,-2.425
2022/06/17,-2.692
2022/06/18,-2.947
2022/06/19,-3.095
2022/06/20,-3.052
2022/06/21,-2.933
2022/06/22,-2.838
2022/06/23,-2.693
2022/06/24,-2.4
2022/06/25,-2.076
2022/06/26,-1.673
2022/06/27,-1.318
2022/06/28,-1.003
2022/06/29,-0.78
2022/06/30,-0.654
2022/07/01,-0.37
2022/07/02,-0.092
2022/07/03,0.139
2022/07/04,0.361
2022/07/05,0.606
2022/07/06,0.848
2022/07/07,1.118
2022/07/08,1.354
2022/07/09,1.591
2022/07/10,1.587
2022/07/11,1.472
2022/07/12,1.157
2022/07/13,0.862
2022/07/14,0.669
2022/07/15,0.631
2022/07/16,0.707
2022/07/17,0.937
2022/07/18,1.318
2022/07/19,1.765
2022/07/20,2.15
2022/07/21,2.364
2022/07/22,2.49
2022/07/23,2.378
2022/07/24,2.227
2022/07/25,2.024
2022/07/26,1.652
2022/07/27,1.365
2022/07/28,1.3
2022/07/29,1.396
2022/07/30,1.473
2022/07/31,1.502
2022/08/01,1.535
2022/08/02,1.358
2022/08/03,1.167
2022/08/04,0.949
2022/08/05,0.772
2022/08/06,0.675
2022/08/07,0.609
2022/08/08,0.662
2022/08/09,0.687
2022/08/10,0.727
2022/08/11,0.837
2022/08/12,0.966
2022/08/13,1.092
2022/08/14,1.154
2022/08/15,1.181
2022/08/16,1.079
2022/08/17,0.914
