Date,fee_to_reward30rocUSD
2022/08/29,5.671
2022/08/30,24.796
2022/08/31,-9.765
2022/09/01,-11.266
2022/09/02,-8.969
2022/09/03,-26.153
2022/09/04,-19.574
2022/09/05,9.619
2022/09/06,16.319
2022/09/07,8.06
2022/09/08,13.634
2022/09/09,-20.11
2022/09/10,-22.295
2022/09/11,-11.265
2022/09/12,22.448
2022/09/13,45.593
2022/09/14,-7.52
2022/09/15,44.45
2022/09/16,4.317
2022/09/17,-12.415
2022/09/18,-23.908
2022/09/19,15.841
2022/09/20,23.394
2022/09/21,18.07
2022/09/22,0.441
2022/09/23,4.066
2022/09/24,-21.626
2022/09/25,-22.465
2022/09/26,31.761
2022/09/27,28.451
2022/09/28,6.068
2022/09/29,-12.035
2022/09/30,-11.608
2022/10/01,-19.593
2022/10/02,-14.162
2022/10/03,28.485
2022/10/04,24.721
2022/10/05,19.054
2022/10/06,-5.147
2022/10/07,-20.145
2022/10/08,-38.401
2022/10/09,-26.034
2022/10/10,8.979
2022/10/11,-4.148
2022/10/12,-19.474
2022/10/13,-22.917
2022/10/14,-14.586
2022/10/15,-40.899
2022/10/16,-14.762
2022/10/17,50.044
2022/10/18,27.652
2022/10/19,7.074
2022/10/20,23.05
2022/10/21,4.263
2022/10/22,-8.215
2022/10/23,-7.557
2022/10/24,25.361
2022/10/25,30.324
2022/10/26,4.838
2022/10/27,-3.809
2022/10/28,-3.151
2022/10/29,0.196
2022/10/30,-22.357
2022/10/31,39.523
2022/11/01,23.377
2022/11/02,25.939
2022/11/03,12.635
2022/11/04,7.09
2022/11/05,-19.266
2022/11/06,-11.99
2022/11/07,27.252
2022/11/08,156.873
2022/11/09,144.538
2022/11/10,139.515
2022/11/11,74.499
2022/11/12,2.254
2022/11/13,19.902
2022/11/14,65.067
2022/11/15,27.057
2022/11/16,-15.625
2022/11/17,-16.194
2022/11/18,-24.512
2022/11/19,-45.602
2022/11/20,-34.605
2022/11/21,12.893
2022/11/22,13.139
2022/11/23,-19.506
2022/11/24,-30.623
2022/11/25,-38.861
2022/11/26,-34.261
2022/11/27,-39.881
2022/11/28,-18.812
2022/11/29,-0.077
