Date,transactions14trx
2019/05/15,0.458
2019/05/16,0.586
2019/05/17,0.688
2019/05/18,0.739
2019/05/19,0.759
2019/05/20,0.794
2019/05/21,0.818
2019/05/22,0.851
2019/05/23,0.877
2019/05/24,0.914
2019/05/25,0.932
2019/05/26,0.909
2019/05/27,0.918
2019/05/28,0.932
2019/05/29,0.959
2019/05/30,0.972
2019/05/31,0.966
2019/06/01,0.973
2019/06/02,0.964
2019/06/03,0.942
2019/06/04,0.912
2019/06/05,0.848
2019/06/06,0.771
2019/06/07,0.669
2019/06/08,0.624
2019/06/09,0.534
2019/06/10,0.491
2019/06/11,0.469
2019/06/12,0.441
2019/06/13,0.377
2019/06/14,0.315
2019/06/15,0.288
2019/06/16,0.269
2019/06/17,0.273
2019/06/18,0.263
2019/06/19,0.255
2019/06/20,0.275
2019/06/21,0.254
2019/06/22,0.201
2019/06/23,0.134
2019/06/24,0.071
2019/06/25,0.048
2019/06/26,0.028
2019/06/27,0.001
2019/06/28,0.024
2019/06/29,0.004
2019/06/30,-0.057
2019/07/01,-0.068
2019/07/02,-0.062
2019/07/03,-0.083
2019/07/04,-0.123
2019/07/05,-0.144
2019/07/06,-0.179
2019/07/07,-0.268
2019/07/08,-0.325
2019/07/09,-0.368
2019/07/10,-0.409
2019/07/11,-0.379
2019/07/12,-0.372
2019/07/13,-0.42
2019/07/14,-0.494
2019/07/15,-0.543
2019/07/16,-0.498
2019/07/17,-0.441
2019/07/18,-0.425
2019/07/19,-0.393
2019/07/20,-0.419
2019/07/21,-0.499
2019/07/22,-0.576
2019/07/23,-0.656
2019/07/24,-0.644
2019/07/25,-0.556
2019/07/26,-0.514
2019/07/27,-0.523
2019/07/28,-0.566
2019/07/29,-0.596
2019/07/30,-0.603
2019/07/31,-0.602
2019/08/01,-0.535
2019/08/02,-0.46
2019/08/03,-0.378
2019/08/04,-0.361
2019/08/05,-0.34
2019/08/06,-0.313
2019/08/07,-0.278
2019/08/08,-0.255
2019/08/09,-0.232
2019/08/10,-0.238
2019/08/11,-0.278
2019/08/12,-0.296
2019/08/13,-0.303
2019/08/14,-0.288
2019/08/15,-0.275
2019/08/16,-0.254
2019/08/17,-0.252
2019/08/18,-0.269
2019/08/19,-0.263
2019/08/20,-0.24
2019/08/21,-0.205
2019/08/22,-0.164
2019/08/23,-0.12
2019/08/24,-0.093
2019/08/25,-0.08
2019/08/26,-0.053
2019/08/27,-0.018
2019/08/28,0.012
2019/08/29,0.037
2019/08/30,0.054
2019/08/31,0.054
2019/09/01,0.046
2019/09/02,0.056
2019/09/03,0.075
2019/09/04,0.086
2019/09/05,0.109
2019/09/06,0.14
2019/09/07,0.141
2019/09/08,0.124
2019/09/09,0.122
2019/09/10,0.107
2019/09/11,0.09
2019/09/12,0.078
2019/09/13,0.036
2019/09/14,-0.021
2019/09/15,-0.084
2019/09/16,-0.115
2019/09/17,-0.14
2019/09/18,-0.15
2019/09/19,-0.156
2019/09/20,-0.15
2019/09/21,-0.176
2019/09/22,-0.228
2019/09/23,-0.274
2019/09/24,-0.289
2019/09/25,-0.293
2019/09/26,-0.296
2019/09/27,-0.309
2019/09/28,-0.333
2019/09/29,-0.367
2019/09/30,-0.375
2019/10/01,-0.377
2019/10/02,-0.38
2019/10/03,-0.388
2019/10/04,-0.406
2019/10/05,-0.428
2019/10/06,-0.458
2019/10/07,-0.471
2019/10/08,-0.442
2019/10/09,-0.372
2019/10/10,-0.293
2019/10/11,-0.211
2019/10/12,-0.157
2019/10/13,-0.147
2019/10/14,-0.136
2019/10/15,-0.11
2019/10/16,-0.073
2019/10/17,-0.029
2019/10/18,0.03
2019/10/19,0.071
2019/10/20,0.078
2019/10/21,0.086
2019/10/22,0.113
2019/10/23,0.153
2019/10/24,0.195
2019/10/25,0.242
2019/10/26,0.28
2019/10/27,0.284
2019/10/28,0.292
2019/10/29,0.297
2019/10/30,0.303
2019/10/31,0.317
2019/11/01,0.322
2019/11/02,0.279
2019/11/03,0.201
2019/11/04,0.137
2019/11/05,0.11
2019/11/06,0.097
2019/11/07,0.145
2019/11/08,0.174
2019/11/09,0.158
2019/11/10,0.113
2019/11/11,0.087
2019/11/12,0.074
2019/11/13,0.071
2019/11/14,0.063
2019/11/15,0.054
2019/11/16,0.014
2019/11/17,-0.043
2019/11/18,-0.062
2019/11/19,-0.055
2019/11/20,-0.046
2019/11/21,-0.012
2019/11/22,0.049
2019/11/23,0.067
2019/11/24,0.044
2019/11/25,0.053
2019/11/26,0.054
2019/11/27,0.047
2019/11/28,0.018
2019/11/29,-0.008
2019/11/30,-0.06
2019/12/01,-0.116
2019/12/02,-0.15
2019/12/03,-0.19
2019/12/04,-0.216
2019/12/05,-0.245
2019/12/06,-0.29
2019/12/07,-0.373
2019/12/08,-0.492
2019/12/09,-0.561
2019/12/10,-0.594
2019/12/11,-0.603
2019/12/12,-0.59
2019/12/13,-0.567
2019/12/14,-0.562
2019/12/15,-0.578
2019/12/16,-0.566
2019/12/17,-0.53
2019/12/18,-0.473
2019/12/19,-0.419
2019/12/20,-0.371
2019/12/21,-0.354
2019/12/22,-0.364
2019/12/23,-0.351
2019/12/24,-0.335
2019/12/25,-0.33
2019/12/26,-0.325
2019/12/27,-0.32
2019/12/28,-0.341
2019/12/29,-0.39
2019/12/30,-0.415
2019/12/31,-0.433
2020/01/01,-0.48
2020/01/02,-0.527
2020/01/03,-0.541
2020/01/04,-0.54
2020/01/05,-0.542
2020/01/06,-0.504
2020/01/07,-0.432
2020/01/08,-0.336
2020/01/09,-0.242
2020/01/10,-0.16
2020/01/11,-0.111
2020/01/12,-0.097
2020/01/13,-0.09
2020/01/14,-0.043
2020/01/15,0.038
2020/01/16,0.136
2020/01/17,0.231
2020/01/18,0.301
2020/01/19,0.343
2020/01/20,0.359
2020/01/21,0.34
2020/01/22,0.28
2020/01/23,0.212
2020/01/24,0.119
2020/01/25,-0.01
2020/01/26,-0.159
2020/01/27,-0.295
2020/01/28,-0.396
2020/01/29,-0.459
2020/01/30,-0.487
2020/01/31,-0.482
2020/02/01,-0.47
2020/02/02,-0.459
2020/02/03,-0.411
2020/02/04,-0.38
2020/02/05,-0.325
2020/02/06,-0.257
2020/02/07,-0.175
2020/02/08,-0.073
2020/02/09,0.024
2020/02/10,0.129
2020/02/11,0.25
2020/02/12,0.413
2020/02/13,0.578
2020/02/14,0.737
2020/02/15,0.85
2020/02/16,0.911
2020/02/17,0.946
2020/02/18,0.976
2020/02/19,0.983
2020/02/20,0.969
2020/02/21,0.934
2020/02/22,0.86
2020/02/23,0.762
2020/02/24,0.685
2020/02/25,0.616
2020/02/26,0.566
2020/02/27,0.535
2020/02/28,0.505
2020/02/29,0.451
2020/03/01,0.387
2020/03/02,0.338
2020/03/03,0.293
2020/03/04,0.253
2020/03/05,0.237
2020/03/06,0.222
2020/03/07,0.191
2020/03/08,0.163
2020/03/09,0.18
2020/03/10,0.218
2020/03/11,0.248
2020/03/12,0.29
2020/03/13,0.366
2020/03/14,0.401
2020/03/15,0.398
2020/03/16,0.415
2020/03/17,0.434
2020/03/18,0.455
2020/03/19,0.508
2020/03/20,0.563
2020/03/21,0.626
2020/03/22,0.652
2020/03/23,0.67
2020/03/24,0.676
2020/03/25,0.664
2020/03/26,0.642
2020/03/27,0.606
2020/03/28,0.533
2020/03/29,0.421
2020/03/30,0.326
2020/03/31,0.248
2020/04/01,0.168
2020/04/02,0.104
2020/04/03,0.052
2020/04/04,-0.02
2020/04/05,-0.105
2020/04/06,-0.145
2020/04/07,-0.148
2020/04/08,-0.112
2020/04/09,-0.085
2020/04/10,-0.059
2020/04/11,-0.056
2020/04/12,-0.069
2020/04/13,-0.07
2020/04/14,-0.04
2020/04/15,0.001
2020/04/16,0.047
2020/04/17,0.093
2020/04/18,0.134
2020/04/19,0.158
2020/04/20,0.196
2020/04/21,0.236
2020/04/22,0.267
2020/04/23,0.302
2020/04/24,0.344
2020/04/25,0.369
2020/04/26,0.384
2020/04/27,0.404
2020/04/28,0.424
2020/04/29,0.46
2020/04/30,0.504
2020/05/01,0.527
2020/05/02,0.515
2020/05/03,0.487
2020/05/04,0.445
2020/05/05,0.398
2020/05/06,0.363
2020/05/07,0.351
2020/05/08,0.357
2020/05/09,0.374
2020/05/10,0.392
2020/05/11,0.412
2020/05/12,0.428
2020/05/13,0.433
2020/05/14,0.419
2020/05/15,0.413
2020/05/16,0.406
2020/05/17,0.38
2020/05/18,0.355
2020/05/19,0.329
2020/05/20,0.304
2020/05/21,0.285
2020/05/22,0.284
2020/05/23,0.279
2020/05/24,0.26
2020/05/25,0.246
2020/05/26,0.247
2020/05/27,0.251
2020/05/28,0.26
2020/05/29,0.282
2020/05/30,0.292
2020/05/31,0.284
2020/06/01,0.287
2020/06/02,0.309
2020/06/03,0.32
2020/06/04,0.33
2020/06/05,0.332
2020/06/06,0.338
2020/06/07,0.346
2020/06/08,0.36
2020/06/09,0.364
2020/06/10,0.365
2020/06/11,0.36
2020/06/12,0.34
2020/06/13,0.296
2020/06/14,0.225
2020/06/15,0.173
2020/06/16,0.135
2020/06/17,0.099
2020/06/18,0.076
2020/06/19,0.07
2020/06/20,0.075
2020/06/21,0.098
2020/06/22,0.16
2020/06/23,0.25
2020/06/24,0.34
2020/06/25,0.417
2020/06/26,0.474
2020/06/27,0.514
2020/06/28,0.535
2020/06/29,0.555
2020/06/30,0.587
2020/07/01,0.607
2020/07/02,0.614
2020/07/03,0.607
2020/07/04,0.57
2020/07/05,0.5
2020/07/06,0.444
2020/07/07,0.411
2020/07/08,0.399
2020/07/09,0.395
2020/07/10,0.387
2020/07/11,0.364
2020/07/12,0.334
2020/07/13,0.337
2020/07/14,0.349
2020/07/15,0.367
2020/07/16,0.377
2020/07/17,0.383
2020/07/18,0.384
2020/07/19,0.382
2020/07/20,0.393
2020/07/21,0.404
2020/07/22,0.418
2020/07/23,0.435
2020/07/24,0.451
2020/07/25,0.47
2020/07/26,0.482
2020/07/27,0.515
2020/07/28,0.549
2020/07/29,0.568
2020/07/30,0.574
2020/07/31,0.583
2020/08/01,0.581
2020/08/02,0.56
2020/08/03,0.539
2020/08/04,0.514
2020/08/05,0.49
2020/08/06,0.475
2020/08/07,0.472
2020/08/08,0.461
2020/08/09,0.454
2020/08/10,0.462
2020/08/11,0.471
2020/08/12,0.473
2020/08/13,0.465
2020/08/14,0.448
2020/08/15,0.406
2020/08/16,0.359
2020/08/17,0.315
2020/08/18,0.285
2020/08/19,0.262
2020/08/20,0.237
2020/08/21,0.227
2020/08/22,0.194
2020/08/23,0.153
2020/08/24,0.115
2020/08/25,0.077
2020/08/26,0.046
2020/08/27,0.014
2020/08/28,-0.017
2020/08/29,-0.046
2020/08/30,-0.071
2020/08/31,-0.072
2020/09/01,-0.056
2020/09/02,-0.042
2020/09/03,-0.037
2020/09/04,-0.039
2020/09/05,-0.065
2020/09/06,-0.11
2020/09/07,-0.158
2020/09/08,-0.212
2020/09/09,-0.26
2020/09/10,-0.289
2020/09/11,-0.313
2020/09/12,-0.339
2020/09/13,-0.363
2020/09/14,-0.377
2020/09/15,-0.38
2020/09/16,-0.387
2020/09/17,-0.317
2020/09/18,-0.233
2020/09/19,-0.176
2020/09/20,-0.137
2020/09/21,-0.105
2020/09/22,-0.088
2020/09/23,-0.082
2020/09/24,-0.082
2020/09/25,-0.097
2020/09/26,-0.132
2020/09/27,-0.181
2020/09/28,-0.213
2020/09/29,-0.23
2020/09/30,-0.238
2020/10/01,-0.252
2020/10/02,-0.272
2020/10/03,-0.304
2020/10/04,-0.337
2020/10/05,-0.357
2020/10/06,-0.357
2020/10/07,-0.352
2020/10/08,-0.347
2020/10/09,-0.334
2020/10/10,-0.32
2020/10/11,-0.312
2020/10/12,-0.287
2020/10/13,-0.245
2020/10/14,-0.2
2020/10/15,-0.12
2020/10/16,-0.041
2020/10/17,0.01
2020/10/18,0.028
2020/10/19,0.052
2020/10/20,0.074
2020/10/21,0.105
2020/10/22,0.148
2020/10/23,0.182
2020/10/24,0.182
2020/10/25,0.15
2020/10/26,0.124
2020/10/27,0.102
2020/10/28,0.096
2020/10/29,0.094
2020/10/30,0.096
2020/10/31,0.094
2020/11/01,0.081
2020/11/02,0.086
2020/11/03,0.093
2020/11/04,0.104
2020/11/05,0.116
2020/11/06,0.137
2020/11/07,0.153
2020/11/08,0.14
2020/11/09,0.138
2020/11/10,0.143
2020/11/11,0.14
2020/11/12,0.132
2020/11/13,0.134
2020/11/14,0.121
2020/11/15,0.094
2020/11/16,0.072
2020/11/17,0.07
2020/11/18,0.069
2020/11/19,0.07
2020/11/20,0.079
2020/11/21,0.096
2020/11/22,0.111
2020/11/23,0.138
2020/11/24,0.177
2020/11/25,0.214
2020/11/26,0.241
2020/11/27,0.243
2020/11/28,0.206
2020/11/29,0.145
2020/11/30,0.111
2020/12/01,0.094
2020/12/02,0.068
2020/12/03,0.045
2020/12/04,0.029
2020/12/05,0.003
2020/12/06,-0.033
2020/12/07,-0.06
2020/12/08,-0.07
2020/12/09,-0.067
2020/12/10,-0.069
2020/12/11,-0.067
2020/12/12,-0.068
2020/12/13,-0.061
2020/12/14,-0.029
2020/12/15,0.014
2020/12/16,0.072
2020/12/17,0.152
2020/12/18,0.212
2020/12/19,0.248
2020/12/20,0.248
2020/12/21,0.239
2020/12/22,0.224
2020/12/23,0.228
2020/12/24,0.22
2020/12/25,0.204
2020/12/26,0.183
2020/12/27,0.167
2020/12/28,0.171
2020/12/29,0.177
2020/12/30,0.187
2020/12/31,0.187
2021/01/01,0.174
2021/01/02,0.16
2021/01/03,0.158
2021/01/04,0.172
2021/01/05,0.192
2021/01/06,0.219
2021/01/07,0.252
2021/01/08,0.285
2021/01/09,0.303
2021/01/10,0.307
2021/01/11,0.313
2021/01/12,0.298
2021/01/13,0.261
2021/01/14,0.223
2021/01/15,0.194
2021/01/16,0.164
2021/01/17,0.124
2021/01/18,0.096
2021/01/19,0.083
2021/01/20,0.072
2021/01/21,0.057
2021/01/22,0.04
2021/01/23,0.014
2021/01/24,-0.02
2021/01/25,-0.041
2021/01/26,-0.055
2021/01/27,-0.073
2021/01/28,-0.084
2021/01/29,-0.069
2021/01/30,-0.052
2021/01/31,-0.03
2021/02/01,0.006
2021/02/02,0.049
2021/02/03,0.098
2021/02/04,0.146
2021/02/05,0.192
2021/02/06,0.217
2021/02/07,0.227
2021/02/08,0.235
2021/02/09,0.25
2021/02/10,0.268
2021/02/11,0.276
2021/02/12,0.281
2021/02/13,0.275
2021/02/14,0.253
2021/02/15,0.221
2021/02/16,0.187
2021/02/17,0.159
2021/02/18,0.144
2021/02/19,0.143
2021/02/20,0.153
2021/02/21,0.15
2021/02/22,0.153
2021/02/23,0.157
2021/02/24,0.158
2021/02/25,0.148
2021/02/26,0.13
2021/02/27,0.101
2021/02/28,0.063
2021/03/01,0.022
2021/03/02,-0.01
2021/03/03,-0.035
2021/03/04,-0.054
2021/03/05,-0.073
2021/03/06,-0.1
2021/03/07,-0.127
2021/03/08,-0.146
2021/03/09,-0.147
2021/03/10,-0.14
2021/03/11,-0.122
2021/03/12,-0.089
2021/03/13,-0.054
2021/03/14,-0.023
2021/03/15,0.013
2021/03/16,0.048
2021/03/17,0.073
2021/03/18,0.096
2021/03/19,0.114
2021/03/20,0.123
2021/03/21,0.114
2021/03/22,0.113
2021/03/23,0.115
2021/03/24,0.121
2021/03/25,0.136
2021/03/26,0.141
2021/03/27,0.132
2021/03/28,0.11
2021/03/29,0.091
2021/03/30,0.081
2021/03/31,0.088
2021/04/01,0.106
2021/04/02,0.13
2021/04/03,0.144
2021/04/04,0.132
2021/04/05,0.122
2021/04/06,0.121
2021/04/07,0.121
2021/04/08,0.116
2021/04/09,0.111
2021/04/10,0.109
2021/04/11,0.098
2021/04/12,0.097
2021/04/13,0.104
2021/04/14,0.122
2021/04/15,0.111
2021/04/16,0.124
2021/04/17,0.156
2021/04/18,0.188
2021/04/19,0.233
2021/04/20,0.297
2021/04/21,0.372
2021/04/22,0.451
2021/04/23,0.519
2021/04/24,0.55
2021/04/25,0.553
2021/04/26,0.547
2021/04/27,0.535
2021/04/28,0.53
2021/04/29,0.531
2021/04/30,0.518
2021/05/01,0.494
2021/05/02,0.461
2021/05/03,0.434
2021/05/04,0.421
2021/05/05,0.412
2021/05/06,0.408
2021/05/07,0.406
2021/05/08,0.434
2021/05/09,0.481
2021/05/10,0.535
2021/05/11,0.589
2021/05/12,0.625
2021/05/13,0.638
2021/05/14,0.627
2021/05/15,0.588
2021/05/16,0.525
2021/05/17,0.453
2021/05/18,0.373
2021/05/19,0.297
2021/05/20,0.227
2021/05/21,0.149
2021/05/22,0.055
2021/05/23,-0.046
2021/05/24,-0.141
2021/05/25,-0.23
2021/05/26,-0.305
2021/05/27,-0.372
2021/05/28,-0.428
2021/05/29,-0.476
2021/05/30,-0.517
2021/05/31,-0.547
2021/06/01,-0.572
2021/06/02,-0.585
2021/06/03,-0.583
2021/06/04,-0.578
2021/06/05,-0.589
2021/06/06,-0.616
2021/06/07,-0.637
2021/06/08,-0.651
2021/06/09,-0.665
2021/06/10,-0.676
2021/06/11,-0.685
2021/06/12,-0.7
2021/06/13,-0.718
2021/06/14,-0.724
2021/06/15,-0.715
2021/06/16,-0.698
2021/06/17,-0.672
2021/06/18,-0.648
2021/06/19,-0.648
2021/06/20,-0.661
2021/06/21,-0.652
2021/06/22,-0.612
2021/06/23,-0.569
2021/06/24,-0.524
2021/06/25,-0.474
2021/06/26,-0.437
2021/06/27,-0.419
2021/06/28,-0.355
2021/06/29,-0.29
2021/06/30,-0.236
2021/07/01,-0.193
2021/07/02,-0.163
2021/07/03,-0.155
2021/07/04,-0.165
2021/07/05,-0.177
2021/07/06,-0.149
2021/07/07,-0.108
2021/07/08,-0.067
2021/07/09,-0.034
2021/07/10,-0.026
2021/07/11,-0.04
2021/07/12,-0.051
2021/07/13,-0.061
2021/07/14,-0.062
2021/07/15,-0.05
2021/07/16,-0.041
2021/07/17,-0.042
2021/07/18,-0.047
2021/07/19,-0.051
2021/07/20,-0.054
2021/07/21,-0.055
2021/07/22,-0.053
2021/07/23,-0.049
2021/07/24,-0.04
2021/07/25,-0.047
2021/07/26,-0.037
2021/07/27,-0.007
2021/07/28,0.033
2021/07/29,0.069
2021/07/30,0.097
2021/07/31,0.111
2021/08/01,0.113
2021/08/02,0.12
2021/08/03,0.122
2021/08/04,0.119
2021/08/05,0.102
2021/08/06,0.086
2021/08/07,0.068
2021/08/08,0.047
2021/08/09,0.032
2021/08/10,0.02
2021/08/11,0.015
2021/08/12,0.007
2021/08/13,-0.002
2021/08/14,-0.018
2021/08/15,-0.046
2021/08/16,-0.054
2021/08/17,-0.049
2021/08/18,-0.046
2021/08/19,-0.034
2021/08/20,-0.015
2021/08/21,-0.007
2021/08/22,-0.007
2021/08/23,0
2021/08/24,0.012
2021/08/25,0.013
2021/08/26,0.006
2021/08/27,-0.017
2021/08/28,-0.047
2021/08/29,-0.077
2021/08/30,-0.095
2021/08/31,-0.103
2021/09/01,-0.1
2021/09/02,-0.083
2021/09/03,-0.069
2021/09/04,-0.06
2021/09/05,-0.064
2021/09/06,-0.064
2021/09/07,-0.04
2021/09/08,-0.027
2021/09/09,-0.014
2021/09/10,0.004
2021/09/11,0.024
2021/09/12,0.038
2021/09/13,0.058
2021/09/14,0.074
2021/09/15,0.081
2021/09/16,0.085
2021/09/17,0.08
2021/09/18,0.06
2021/09/19,0.028
2021/09/20,0
2021/09/21,-0.022
2021/09/22,-0.042
2021/09/23,-0.055
2021/09/24,-0.072
2021/09/25,-0.097
2021/09/26,-0.131
2021/09/27,-0.161
2021/09/28,-0.191
2021/09/29,-0.214
2021/09/30,-0.235
2021/10/01,-0.235
2021/10/02,-0.238
2021/10/03,-0.24
2021/10/04,-0.243
2021/10/05,-0.223
2021/10/06,-0.167
2021/10/07,-0.089
2021/10/08,-0.012
2021/10/09,0.042
2021/10/10,0.068
2021/10/11,0.082
2021/10/12,0.092
2021/10/13,0.096
2021/10/14,0.103
2021/10/15,0.127
2021/10/16,0.135
2021/10/17,0.126
2021/10/18,0.116
2021/10/19,0.115
2021/10/20,0.122
2021/10/21,0.138
2021/10/22,0.154
2021/10/23,0.165
2021/10/24,0.177
2021/10/25,0.195
2021/10/26,0.226
2021/10/27,0.268
2021/10/28,0.341
2021/10/29,0.419
2021/10/30,0.48
2021/10/31,0.512
2021/11/01,0.528
2021/11/02,0.542
2021/11/03,0.558
2021/11/04,0.56
2021/11/05,0.549
2021/11/06,0.513
2021/11/07,0.465
2021/11/08,0.422
2021/11/09,0.383
2021/11/10,0.358
2021/11/11,0.335
2021/11/12,0.313
2021/11/13,0.284
2021/11/14,0.246
2021/11/15,0.207
2021/11/16,0.172
2021/11/17,0.148
2021/11/18,0.121
2021/11/19,0.087
2021/11/20,0.033
2021/11/21,-0.014
2021/11/22,-0.06
2021/11/23,-0.097
2021/11/24,-0.11
2021/11/25,-0.116
2021/11/26,-0.116
2021/11/27,-0.127
2021/11/28,-0.16
2021/11/29,-0.184
2021/11/30,-0.195
2021/12/01,-0.206
2021/12/02,-0.21
2021/12/03,-0.217
2021/12/04,-0.222
2021/12/05,-0.197
2021/12/06,-0.178
2021/12/07,-0.168
2021/12/08,-0.151
2021/12/09,-0.137
2021/12/10,-0.13
2021/12/11,-0.132
2021/12/12,-0.145
2021/12/13,-0.152
2021/12/14,-0.16
2021/12/15,-0.159
2021/12/16,-0.171
2021/12/17,-0.17
2021/12/18,-0.181
2021/12/19,-0.202
2021/12/20,-0.217
2021/12/21,-0.226
2021/12/22,-0.224
2021/12/23,-0.213
2021/12/24,-0.186
2021/12/25,-0.149
2021/12/26,-0.124
2021/12/27,-0.1
2021/12/28,-0.079
2021/12/29,-0.058
2021/12/30,-0.039
2021/12/31,-0.029
2022/01/01,-0.032
2022/01/02,-0.047
2022/01/03,-0.06
2022/01/04,-0.068
2022/01/05,-0.067
2022/01/06,-0.067
2022/01/07,-0.073
2022/01/08,-0.082
2022/01/09,-0.107
2022/01/10,-0.118
2022/01/11,-0.11
2022/01/12,-0.089
2022/01/13,-0.059
2022/01/14,-0.038
2022/01/15,-0.033
2022/01/16,-0.039
2022/01/17,-0.046
2022/01/18,-0.059
2022/01/19,-0.064
2022/01/20,-0.071
2022/01/21,-0.078
2022/01/22,-0.081
2022/01/23,-0.107
2022/01/24,-0.132
2022/01/25,-0.15
2022/01/26,-0.168
2022/01/27,-0.186
2022/01/28,-0.204
2022/01/29,-0.217
2022/01/30,-0.22
2022/01/31,-0.216
2022/02/01,-0.208
2022/02/02,-0.202
2022/02/03,-0.204
2022/02/04,-0.201
2022/02/05,-0.18
2022/02/06,-0.16
2022/02/07,-0.144
2022/02/08,-0.127
2022/02/09,-0.106
2022/02/10,-0.081
2022/02/11,-0.061
2022/02/12,-0.057
2022/02/13,-0.065
2022/02/14,-0.073
2022/02/15,-0.072
2022/02/16,-0.064
2022/02/17,-0.062
2022/02/18,-0.042
2022/02/19,-0.032
2022/02/20,0.01
2022/02/21,0.029
2022/02/22,0.031
2022/02/23,0.025
2022/02/24,0.022
2022/02/25,0.011
2022/02/26,0.001
2022/02/27,-0.015
2022/02/28,-0.038
2022/03/01,-0.054
2022/03/02,-0.059
2022/03/03,-0.06
2022/03/04,-0.059
2022/03/05,-0.075
2022/03/06,-0.091
2022/03/07,-0.096
2022/03/08,-0.09
2022/03/09,-0.079
2022/03/10,-0.055
2022/03/11,-0.047
2022/03/12,-0.048
2022/03/13,-0.072
2022/03/14,-0.098
2022/03/15,-0.104
2022/03/16,-0.088
2022/03/17,-0.071
2022/03/18,-0.034
2022/03/19,-0.016
2022/03/20,-0.011
2022/03/21,-0.007
2022/03/22,0.009
2022/03/23,0.019
2022/03/24,0.024
2022/03/25,0.023
2022/03/26,0.014
2022/03/27,-0.001
2022/03/28,0.002
2022/03/29,0.011
2022/03/30,0.015
2022/03/31,0.018
2022/04/01,0.019
2022/04/02,0.005
2022/04/03,-0.025
2022/04/04,-0.055
2022/04/05,-0.086
2022/04/06,-0.109
2022/04/07,-0.125
2022/04/08,-0.14
2022/04/09,-0.158
2022/04/10,-0.172
2022/04/11,-0.18
2022/04/12,-0.185
2022/04/13,-0.195
2022/04/14,-0.199
2022/04/15,-0.198
2022/04/16,-0.204
2022/04/17,-0.219
2022/04/18,-0.224
2022/04/19,-0.2
2022/04/20,-0.151
2022/04/21,-0.114
2022/04/22,-0.081
2022/04/23,-0.071
2022/04/24,-0.072
2022/04/25,-0.065
2022/04/26,-0.056
2022/04/27,-0.04
2022/04/28,-0.021
2022/04/29,0.002
2022/04/30,0.036
2022/05/01,0.062
2022/05/02,0.074
2022/05/03,0.068
2022/05/04,0.056
2022/05/05,0.058
2022/05/06,0.055
2022/05/07,0.034
2022/05/08,0.01
2022/05/09,0
2022/05/10,0.01
2022/05/11,0.033
2022/05/12,0.088
2022/05/13,0.164
2022/05/14,0.207
2022/05/15,0.215
2022/05/16,0.208
2022/05/17,0.192
2022/05/18,0.18
2022/05/19,0.153
2022/05/20,0.122
2022/05/21,0.085
2022/05/22,0.038
2022/05/23,-0.007
2022/05/24,-0.046
2022/05/25,-0.08
2022/05/26,-0.113
2022/05/27,-0.14
2022/05/28,-0.167
2022/05/29,-0.191
2022/05/30,-0.213
2022/05/31,-0.214
2022/06/01,-0.213
2022/06/02,-0.211
2022/06/03,-0.212
2022/06/04,-0.223
2022/06/05,-0.245
2022/06/06,-0.263
2022/06/07,-0.277
2022/06/08,-0.289
2022/06/09,-0.302
2022/06/10,-0.302
2022/06/11,-0.304
2022/06/12,-0.308
2022/06/13,-0.293
2022/06/14,-0.272
2022/06/15,-0.244
2022/06/16,-0.211
2022/06/17,-0.175
2022/06/18,-0.149
2022/06/19,-0.139
2022/06/20,-0.135
2022/06/21,-0.14
2022/06/22,-0.157
2022/06/23,-0.185
2022/06/24,-0.206
2022/06/25,-0.24
2022/06/26,-0.285
2022/06/27,-0.317
2022/06/28,-0.342
2022/06/29,-0.355
2022/06/30,-0.347
2022/07/01,-0.298
2022/07/02,-0.22
2022/07/03,-0.133
2022/07/04,-0.047
2022/07/05,0.043
2022/07/06,0.125
2022/07/07,0.206
2022/07/08,0.28
2022/07/09,0.34
2022/07/10,0.383
2022/07/11,0.411
2022/07/12,0.424
2022/07/13,0.434
2022/07/14,0.445
2022/07/15,0.46
2022/07/16,0.481
2022/07/17,0.504
2022/07/18,0.52
2022/07/19,0.52
2022/07/20,0.512
2022/07/21,0.501
2022/07/22,0.487
2022/07/23,0.458
2022/07/24,0.415
2022/07/25,0.397
2022/07/26,0.479
2022/07/27,0.518
2022/07/28,0.52
2022/07/29,0.503
2022/07/30,0.47
2022/07/31,0.424
2022/08/01,0.409
2022/08/02,0.384
2022/08/03,0.364
2022/08/04,0.387
2022/08/05,0.387
2022/08/06,0.359
2022/08/07,0.316
2022/08/08,0.267
2022/08/09,0.206
2022/08/10,0.147
2022/08/11,0.08
2022/08/12,0.017
2022/08/13,-0.045
2022/08/14,-0.104
2022/08/15,-0.158
2022/08/16,-0.209
2022/08/17,-0.254
2022/08/18,-0.287
2022/08/19,-0.316
2022/08/20,-0.339
2022/08/21,-0.36
2022/08/22,-0.382
2022/08/23,-0.4
2022/08/24,-0.419
2022/08/25,-0.432
2022/08/26,-0.441
2022/08/27,-0.45
2022/08/28,-0.461
2022/08/29,-0.461
2022/08/30,-0.458
2022/08/31,-0.456
2022/09/01,-0.444
2022/09/02,-0.425
2022/09/03,-0.41
2022/09/04,-0.383
2022/09/05,-0.352
2022/09/06,-0.323
2022/09/07,-0.297
2022/09/08,-0.271
2022/09/09,-0.243
2022/09/10,-0.235
2022/09/11,-0.234
2022/09/12,-0.227
2022/09/13,-0.212
2022/09/14,-0.187
