Date,transactions30ema
2019/10/27,680466
2019/10/28,683103
2019/10/29,684685
2019/10/30,686809
2019/10/31,690507
2019/11/01,691443
2019/11/02,684961
2019/11/03,677616
2019/11/04,677175
2019/11/05,681180
2019/11/06,682893
2019/11/07,694150
2019/11/08,694472
2019/11/09,688635
2019/11/10,683521
2019/11/11,685239
2019/11/12,686750
2019/11/13,688479
2019/11/14,687900
2019/11/15,687587
2019/11/16,681721
2019/11/17,676460
2019/11/18,680202
2019/11/19,683772
2019/11/20,684159
2019/11/21,689239
2019/11/22,696046
2019/11/23,691893
2019/11/24,685763
2019/11/25,690739
2019/11/26,690029
2019/11/27,689056
2019/11/28,684800
2019/11/29,683882
2019/11/30,677494
2019/12/01,673466
2019/12/02,673966
2019/12/03,669873
2019/12/04,669301
2019/12/05,665968
2019/12/06,660011
2019/12/07,648922
2019/12/08,635486
2019/12/09,635485
2019/12/10,635234
2019/12/11,634596
2019/12/12,634664
2019/12/13,633815
2019/12/14,628481
2019/12/15,621934
2019/12/16,622756
2019/12/17,624320
2019/12/18,626835
2019/12/19,626398
2019/12/20,625620
2019/12/21,620443
2019/12/22,614604
2019/12/23,615703
2019/12/24,614871
2019/12/25,611660
2019/12/26,610046
2019/12/27,608107
2019/12/28,602187
2019/12/29,594312
2019/12/30,593675
2019/12/31,591129
2020/01/01,583090
2020/01/02,578093
2020/01/03,578322
2020/01/04,577080
2020/01/05,573698
2020/01/06,577107
2020/01/07,581582
2020/01/08,586239
2020/01/09,588507
2020/01/10,589577
2020/01/11,586999
2020/01/12,582931
2020/01/13,581800
2020/01/14,587603
2020/01/15,594751
2020/01/16,601131
2020/01/17,605997
2020/01/18,607428
2020/01/19,607940
2020/01/20,607380
2020/01/21,604256
2020/01/22,598418
2020/01/23,595458
2020/01/24,589115
2020/01/25,579205
2020/01/26,569502
2020/01/27,563504
2020/01/28,561103
2020/01/29,560485
2020/01/30,560844
2020/01/31,562297
2020/02/01,561230
2020/02/02,559221
2020/02/03,563219
2020/02/04,560720
2020/02/05,563949
2020/02/06,566695
2020/02/07,570537
2020/02/08,576416
2020/02/09,579784
2020/02/10,585525
2020/02/11,593509
2020/02/12,606712
2020/02/13,616909
2020/02/14,626904
2020/02/15,631565
2020/02/16,633496
2020/02/17,637487
2020/02/18,643713
2020/02/19,647076
2020/02/20,649819
2020/02/21,651156
2020/02/22,648234
2020/02/23,645528
2020/02/24,648249
2020/02/25,649668
2020/02/26,653234
2020/02/27,657185
2020/02/28,659218
2020/02/29,656718
2020/03/01,654897
2020/03/02,656612
2020/03/03,656921
2020/03/04,657376
2020/03/05,661423
2020/03/06,662415
2020/03/07,660388
2020/03/08,660528
2020/03/09,668500
2020/03/10,674441
2020/03/11,676933
2020/03/12,682342
2020/03/13,693027
2020/03/14,692304
2020/03/15,690069
2020/03/16,696135
2020/03/17,700455
2020/03/18,704841
2020/03/19,715110
2020/03/20,722017
2020/03/21,730758
2020/03/22,731754
2020/03/23,736237
2020/03/24,739828
2020/03/25,741477
2020/03/26,743477
2020/03/27,743819
2020/03/28,738910
2020/03/29,730463
2020/03/30,730046
2020/03/31,730156
2020/04/01,727114
2020/04/02,726691
2020/04/03,726433
2020/04/04,719950
2020/04/05,713115
2020/04/06,716867
2020/04/07,721165
2020/04/08,728201
2020/04/09,728156
2020/04/10,729284
2020/04/11,726138
2020/04/12,723066
2020/04/13,724437
2020/04/14,730213
2020/04/15,734209
2020/04/16,737830
2020/04/17,740915
2020/04/18,743637
2020/04/19,743510
2020/04/20,749018
2020/04/21,753144
2020/04/22,755555
2020/04/23,760126
2020/04/24,765718
2020/04/25,767433
2020/04/26,769660
2020/04/27,774275
2020/04/28,778415
2020/04/29,786116
2020/04/30,793429
2020/05/01,795604
2020/05/02,793693
2020/05/03,793435
2020/05/04,792183
2020/05/05,791753
2020/05/06,794442
2020/05/07,799776
2020/05/08,805453
2020/05/09,811190
2020/05/10,815575
2020/05/11,820218
2020/05/12,824119
2020/05/13,826238
2020/05/14,825855
2020/05/15,829909
2020/05/16,832816
2020/05/17,831245
2020/05/18,832948
2020/05/19,833922
2020/05/20,835306
2020/05/21,837396
2020/05/22,842486
2020/05/23,844159
2020/05/24,842972
2020/05/25,845077
2020/05/26,849716
2020/05/27,852716
2020/05/28,856235
2020/05/29,862237
2020/05/30,863509
2020/05/31,862644
2020/06/01,866982
2020/06/02,874331
2020/06/03,875882
2020/06/04,879400
2020/06/05,880857
2020/06/06,885073
2020/06/07,888861
2020/06/08,893851
2020/06/09,895736
2020/06/10,898585
2020/06/11,900310
2020/06/12,899601
2020/06/13,895322
2020/06/14,888205
2020/06/15,889758
2020/06/16,890737
2020/06/17,890027
2020/06/18,891564
2020/06/19,895072
2020/06/20,898062
2020/06/21,903804
2020/06/22,915951
2020/06/23,929079
2020/06/24,938227
2020/06/25,944905
2020/06/26,949582
2020/06/27,953941
2020/06/28,956760
2020/06/29,963175
2020/06/30,972732
2020/07/01,977359
2020/07/02,981343
2020/07/03,983972
2020/07/04,981541
2020/07/05,974995
2020/07/06,977899
2020/07/07,983487
2020/07/08,990501
2020/07/09,995652
2020/07/10,998178
2020/07/11,997195
2020/07/12,997244
2020/07/13,1007217
2020/07/14,1013117
2020/07/15,1019455
2020/07/16,1022617
2020/07/17,1026197
2020/07/18,1029120
2020/07/19,1032561
2020/07/20,1039731
2020/07/21,1044916
2020/07/22,1050924
2020/07/23,1057120
2020/07/24,1062872
2020/07/25,1070139
2020/07/26,1074510
2020/07/27,1086571
2020/07/28,1095331
2020/07/29,1099752
2020/07/30,1103928
2020/07/31,1111341
2020/08/01,1115227
2020/08/02,1115915
2020/08/03,1119842
2020/08/04,1122687
2020/08/05,1126559
2020/08/06,1132322
2020/08/07,1139894
2020/08/08,1142637
2020/08/09,1148219
2020/08/10,1157364
2020/08/11,1163615
2020/08/12,1167847
2020/08/13,1170511
2020/08/14,1172513
2020/08/15,1168340
2020/08/16,1167307
2020/08/17,1168253
2020/08/18,1172189
2020/08/19,1175073
2020/08/20,1175584
2020/08/21,1180820
2020/08/22,1175766
2020/08/23,1172331
2020/08/24,1171676
2020/08/25,1169517
2020/08/26,1169304
2020/08/27,1167192
2020/08/28,1164916
2020/08/29,1162727
2020/08/30,1161417
2020/08/31,1166220
2020/09/01,1171347
2020/09/02,1171984
2020/09/03,1170542
2020/09/04,1168649
2020/09/05,1160408
2020/09/06,1151779
2020/09/07,1145309
2020/09/08,1137656
2020/09/09,1132169
2020/09/10,1131446
2020/09/11,1127767
2020/09/12,1121755
2020/09/13,1116612
2020/09/14,1114230
2020/09/15,1112656
2020/09/16,1107647
2020/09/17,1126897
2020/09/18,1134504
2020/09/19,1131633
2020/09/20,1129289
2020/09/21,1129571
2020/09/22,1126470
2020/09/23,1123736
2020/09/24,1121401
2020/09/25,1115813
2020/09/26,1107345
2020/09/27,1098257
2020/09/28,1097085
2020/09/29,1096514
2020/09/30,1095386
2020/10/01,1090441
2020/10/02,1084744
2020/10/03,1076472
2020/10/04,1070600
2020/10/05,1067832
2020/10/06,1068843
2020/10/07,1066684
2020/10/08,1063636
2020/10/09,1062729
2020/10/10,1061027
2020/10/11,1057393
2020/10/12,1059636
2020/10/13,1064008
2020/10/14,1065938
2020/10/15,1077780
2020/10/16,1083158
2020/10/17,1081133
2020/10/18,1075622
2020/10/19,1079061
2020/10/20,1080778
2020/10/21,1085848
2020/10/22,1092505
2020/10/23,1095097
2020/10/24,1089746
2020/10/25,1081711
2020/10/26,1081997
2020/10/27,1081769
2020/10/28,1085501
2020/10/29,1086942
2020/10/30,1088495
2020/10/31,1088566
2020/11/01,1086126
2020/11/02,1090690
2020/11/03,1092540
2020/11/04,1095424
2020/11/05,1097554
2020/11/06,1102355
2020/11/07,1104249
2020/11/08,1098586
2020/11/09,1101754
2020/11/10,1105348
2020/11/11,1104782
2020/11/12,1104425
2020/11/13,1107777
2020/11/14,1105150
2020/11/15,1100781
2020/11/16,1101086
2020/11/17,1105727
2020/11/18,1106699
2020/11/19,1107735
2020/11/20,1111292
2020/11/21,1115220
2020/11/22,1117321
2020/11/23,1123535
2020/11/24,1131053
2020/11/25,1135884
2020/11/26,1138300
2020/11/27,1136015
2020/11/28,1126745
2020/11/29,1118177
2020/11/30,1122418
2020/12/01,1125640
2020/12/02,1122140
2020/12/03,1121626
2020/12/04,1122446
2020/12/05,1118141
2020/12/06,1112746
2020/12/07,1112085
2020/12/08,1114506
2020/12/09,1116849
2020/12/10,1115274
2020/12/11,1115718
2020/12/12,1114192
2020/12/13,1116031
2020/12/14,1124132
2020/12/15,1130013
2020/12/16,1138513
2020/12/17,1151660
2020/12/18,1154388
2020/12/19,1154935
2020/12/20,1149733
2020/12/21,1149554
2020/12/22,1149396
2020/12/23,1156164
2020/12/24,1155298
2020/12/25,1154338
2020/12/26,1153385
2020/12/27,1154932
2020/12/28,1161503
2020/12/29,1164419
2020/12/30,1168499
2020/12/31,1168201
2021/01/01,1166161
2021/01/02,1166463
2021/01/03,1170847
2021/01/04,1177577
2021/01/05,1182788
2021/01/06,1189088
2021/01/07,1196151
2021/01/08,1202139
2021/01/09,1204039
2021/01/10,1204462
2021/01/11,1209354
2021/01/12,1206525
2021/01/13,1201364
2021/01/14,1200279
2021/01/15,1202015
2021/01/16,1201455
2021/01/17,1197045
2021/01/18,1198394
2021/01/19,1201867
2021/01/20,1202646
2021/01/21,1201068
2021/01/22,1199889
2021/01/23,1196068
2021/01/24,1191015
2021/01/25,1192060
2021/01/26,1192223
2021/01/27,1188917
2021/01/28,1189041
2021/01/29,1195810
2021/01/30,1197257
2021/01/31,1200332
2021/02/01,1206792
2021/02/02,1212992
2021/02/03,1219567
2021/02/04,1225392
2021/02/05,1231296
2021/02/06,1231073
2021/02/07,1231045
2021/02/08,1233928
2021/02/09,1239968
2021/02/10,1245154
2021/02/11,1246791
2021/02/12,1249598
2021/02/13,1249776
2021/02/14,1246995
2021/02/15,1244632
2021/02/16,1242909
2021/02/17,1243915
2021/02/18,1247432
2021/02/19,1252347
2021/02/20,1257841
2021/02/21,1256272
2021/02/22,1259879
2021/02/23,1262653
2021/02/24,1264108
2021/02/25,1262086
2021/02/26,1260418
2021/02/27,1256677
2021/02/28,1251721
2021/03/01,1247476
2021/03/02,1247006
2021/03/03,1246234
2021/03/04,1245503
2021/03/05,1243125
2021/03/06,1237795
2021/03/07,1234073
2021/03/08,1232934
2021/03/09,1235671
2021/03/10,1236986
2021/03/11,1240069
2021/03/12,1245592
2021/03/13,1248673
2021/03/14,1250558
2021/03/15,1255128
2021/03/16,1258603
2021/03/17,1259487
2021/03/18,1262085
2021/03/19,1263965
2021/03/20,1263859
2021/03/21,1260126
2021/03/22,1263180
2021/03/23,1265488
2021/03/24,1268326
2021/03/25,1273573
2021/03/26,1273074
2021/03/27,1270344
2021/03/28,1266575
2021/03/29,1266790
2021/03/30,1268995
2021/03/31,1274518
2021/04/01,1280550
2021/04/02,1285586
2021/04/03,1286086
2021/04/04,1280395
2021/04/05,1281463
2021/04/06,1284968
2021/04/07,1286754
2021/04/08,1286600
2021/04/09,1287522
2021/04/10,1289295
2021/04/11,1287206
2021/04/12,1291127
2021/04/13,1294955
2021/04/14,1300851
2021/04/15,1294173
2021/04/16,1302741
2021/04/17,1312435
2021/04/18,1317876
2021/04/19,1328132
2021/04/20,1342804
2021/04/21,1357163
2021/04/22,1371363
2021/04/23,1382055
2021/04/24,1382510
2021/04/25,1382951
2021/04/26,1387178
2021/04/27,1391121
2021/04/28,1399281
2021/04/29,1407761
2021/04/30,1409920
2021/05/01,1411059
2021/05/02,1411472
2021/05/03,1416450
2021/05/04,1424170
2021/05/05,1430280
2021/05/06,1436856
2021/05/07,1442729
2021/05/08,1460029
2021/05/09,1476582
2021/05/10,1492060
2021/05/11,1506511
2021/05/12,1514096
2021/05/13,1518900
2021/05/14,1519725
2021/05/15,1516678
2021/05/16,1510771
2021/05/17,1506632
2021/05/18,1501369
2021/05/19,1498776
2021/05/20,1496219
2021/05/21,1487879
2021/05/22,1474704
2021/05/23,1461127
2021/05/24,1451553
2021/05/25,1441095
2021/05/26,1433697
2021/05/27,1424516
2021/05/28,1416810
2021/05/29,1408850
2021/05/30,1400555
2021/05/31,1393931
2021/06/01,1386217
2021/06/02,1381559
2021/06/03,1378718
2021/06/04,1373756
2021/06/05,1361041
2021/06/06,1346427
2021/06/07,1338628
2021/06/08,1331044
2021/06/09,1322220
2021/06/10,1313596
2021/06/11,1305189
2021/06/12,1294001
2021/06/13,1283081
2021/06/14,1276983
2021/06/15,1273571
2021/06/16,1268896
2021/06/17,1265674
2021/06/18,1259513
2021/06/19,1246008
2021/06/20,1233833
2021/06/21,1232267
2021/06/22,1236473
2021/06/23,1234247
2021/06/24,1232490
2021/06/25,1232157
2021/06/26,1226886
2021/06/27,1218993
2021/06/28,1230936
2021/06/29,1233090
2021/06/30,1231743
2021/07/01,1230450
2021/07/02,1227297
2021/07/03,1220539
2021/07/04,1213107
2021/07/05,1208900
2021/07/06,1218353
2021/07/07,1223038
2021/07/08,1225592
2021/07/09,1225470
2021/07/10,1219899
2021/07/11,1212277
2021/07/12,1210934
2021/07/13,1209159
2021/07/14,1210045
2021/07/15,1213266
2021/07/16,1212347
2021/07/17,1209268
2021/07/18,1206660
2021/07/19,1205922
2021/07/20,1205072
2021/07/21,1204433
2021/07/22,1204331
2021/07/23,1204257
2021/07/24,1205628
2021/07/25,1200674
2021/07/26,1204542
2021/07/27,1211870
2021/07/28,1217574
2021/07/29,1220255
2021/07/30,1221679
2021/07/31,1221076
2021/08/01,1219111
2021/08/02,1222360
2021/08/03,1222186
2021/08/04,1222292
2021/08/05,1218252
2021/08/06,1217850
2021/08/07,1216597
2021/08/08,1214505
2021/08/09,1214769
2021/08/10,1214601
2021/08/11,1215879
2021/08/12,1214550
2021/08/13,1213421
2021/08/14,1209971
2021/08/15,1204508
2021/08/16,1207699
2021/08/17,1210566
2021/08/18,1209960
2021/08/19,1212895
2021/08/20,1215938
2021/08/21,1214055
2021/08/22,1212109
2021/08/23,1214271
2021/08/24,1216386
2021/08/25,1214347
2021/08/26,1211813
2021/08/27,1205829
2021/08/28,1201048
2021/08/29,1197571
2021/08/30,1197663
2021/08/31,1198221
2021/09/01,1199955
2021/09/02,1203896
2021/09/03,1203565
2021/09/04,1202631
2021/09/05,1198354
2021/09/06,1198879
2021/09/07,1205923
2021/09/08,1204151
2021/09/09,1205164
2021/09/10,1207715
2021/09/11,1210387
2021/09/12,1210444
2021/09/13,1214124
2021/09/14,1215229
2021/09/15,1214736
2021/09/16,1215357
2021/09/17,1213564
2021/09/18,1209024
2021/09/19,1203812
2021/09/20,1201924
2021/09/21,1201368
2021/09/22,1199588
2021/09/23,1199166
2021/09/24,1196167
2021/09/25,1191323
2021/09/26,1184692
2021/09/27,1181415
2021/09/28,1176686
2021/09/29,1174053
2021/09/30,1170300
2021/10/01,1172667
2021/10/02,1169133
2021/10/03,1166623
2021/10/04,1163713
2021/10/05,1168355
2021/10/06,1179289
2021/10/07,1189935
2021/10/08,1196199
2021/10/09,1195919
2021/10/10,1192176
2021/10/11,1191615
2021/10/12,1192386
2021/10/13,1192223
2021/10/14,1194473
2021/10/15,1201474
2021/10/16,1200155
2021/10/17,1196544
2021/10/18,1196617
2021/10/19,1199642
2021/10/20,1203500
2021/10/21,1208260
2021/10/22,1211342
2021/10/23,1212866
2021/10/24,1215992
2021/10/25,1221379
2021/10/26,1229340
2021/10/27,1238447
2021/10/28,1255999
2021/10/29,1268924
2021/10/30,1276008
2021/10/31,1277825
2021/11/01,1281948
2021/11/02,1289284
2021/11/03,1297538
2021/11/04,1301064
2021/11/05,1303554
2021/11/06,1300481
2021/11/07,1298966
2021/11/08,1300905
2021/11/09,1303049
2021/11/10,1308707
2021/11/11,1311219
2021/11/12,1313407
2021/11/13,1312572
2021/11/14,1310195
2021/11/15,1308868
2021/11/16,1308925
2021/11/17,1311783
2021/11/18,1310007
2021/11/19,1306509
2021/11/20,1297065
2021/11/21,1294734
2021/11/22,1290010
2021/11/23,1288396
2021/11/24,1291886
2021/11/25,1292504
2021/11/26,1292828
2021/11/27,1287686
2021/11/28,1277877
2021/11/29,1275929
2021/11/30,1276252
2021/12/01,1272729
2021/12/02,1272248
2021/12/03,1268328
2021/12/04,1266223
2021/12/05,1273982
2021/12/06,1272098
2021/12/07,1269045
2021/12/08,1270803
2021/12/09,1269548
2021/12/10,1267495
2021/12/11,1263101
2021/12/12,1257846
2021/12/13,1256887
2021/12/14,1254178
2021/12/15,1254454
2021/12/16,1248067
2021/12/17,1249505
2021/12/18,1243722
2021/12/19,1236875
2021/12/20,1234576
2021/12/21,1232580
2021/12/22,1232627
2021/12/23,1233441
2021/12/24,1237607
2021/12/25,1241601
2021/12/26,1239365
2021/12/27,1240178
2021/12/28,1240233
2021/12/29,1241007
2021/12/30,1241954
2021/12/31,1240160
2022/01/01,1236343
2022/01/02,1231346
2022/01/03,1229916
2022/01/04,1229361
2022/01/05,1230669
2022/01/06,1229496
2022/01/07,1226851
2022/01/08,1224078
2022/01/09,1216610
2022/01/10,1217680
2022/01/11,1221549
2022/01/12,1225536
2022/01/13,1229238
2022/01/14,1228543
2022/01/15,1225078
2022/01/16,1221070
2022/01/17,1219628
2022/01/18,1216396
2022/01/19,1216831
2022/01/20,1215089
2022/01/21,1213464
2022/01/22,1212895
2022/01/23,1204184
2022/01/24,1200502
2022/01/25,1199027
2022/01/26,1195613
2022/01/27,1191618
2022/01/28,1188130
2022/01/29,1185487
2022/01/30,1185381
2022/01/31,1184848
2022/02/01,1184078
2022/02/02,1182051
2022/02/03,1177467
2022/02/04,1176921
2022/02/05,1180669
2022/02/06,1180231
2022/02/07,1179142
2022/02/08,1179247
2022/02/09,1180966
2022/02/10,1182560
2022/02/11,1182651
2022/02/12,1178264
2022/02/13,1174201
2022/02/14,1172480
2022/02/15,1173780
2022/02/16,1175129
2022/02/17,1172992
2022/02/18,1178127
2022/02/19,1176323
2022/02/20,1187133
2022/02/21,1183727
2022/02/22,1180210
2022/02/23,1178108
2022/02/24,1178307
2022/02/25,1175700
2022/02/26,1175190
2022/02/27,1171956
2022/02/28,1167836
2022/03/01,1167432
2022/03/02,1168957
2022/03/03,1168843
2022/03/04,1168753
2022/03/05,1162897
2022/03/06,1160339
2022/03/07,1161257
2022/03/08,1163474
2022/03/09,1164432
2022/03/10,1168636
2022/03/11,1165455
2022/03/12,1162563
2022/03/13,1154773
2022/03/14,1151105
2022/03/15,1153628
2022/03/16,1158943
2022/03/17,1159949
2022/03/18,1166787
2022/03/19,1164259
2022/03/20,1161344
2022/03/21,1161426
2022/03/22,1165241
2022/03/23,1165190
2022/03/24,1164337
2022/03/25,1163203
2022/03/26,1160666
2022/03/27,1158215
2022/03/28,1162073
2022/03/29,1164514
2022/03/30,1163719
2022/03/31,1163939
2022/04/01,1163652
2022/04/02,1159201
2022/04/03,1152852
2022/04/04,1149750
2022/04/05,1145710
2022/04/06,1144514
2022/04/07,1143435
2022/04/08,1140918
2022/04/09,1137321
2022/04/10,1135186
2022/04/11,1133772
2022/04/12,1132401
2022/04/13,1128245
2022/04/14,1127538
2022/04/15,1126471
2022/04/16,1122136
2022/04/17,1117047
2022/04/18,1116169
2022/04/19,1122513
2022/04/20,1130191
2022/04/21,1129529
2022/04/22,1130516
2022/04/23,1125416
2022/04/24,1121956
2022/04/25,1123715
2022/04/26,1123814
2022/04/27,1126246
2022/04/28,1128134
2022/04/29,1130711
2022/04/30,1135935
2022/05/01,1137151
2022/05/02,1135532
2022/05/03,1131789
2022/05/04,1129883
2022/05/05,1133620
2022/05/06,1132520
2022/05/07,1127292
2022/05/08,1124705
2022/05/09,1126875
2022/05/10,1131782
2022/05/11,1136874
2022/05/12,1149189
2022/05/13,1161655
2022/05/14,1160244
2022/05/15,1155676
2022/05/16,1153655
2022/05/17,1152498
2022/05/18,1154137
2022/05/19,1150217
2022/05/20,1147803
2022/05/21,1144367
2022/05/22,1138643
2022/05/23,1135238
2022/05/24,1133010
2022/05/25,1130535
2022/05/26,1126706
2022/05/27,1124561
2022/05/28,1121028
2022/05/29,1117440
2022/05/30,1114400
2022/05/31,1116641
2022/06/01,1115005
2022/06/02,1113541
2022/06/03,1110569
2022/06/04,1105294
2022/06/05,1098960
2022/06/06,1095434
2022/06/07,1092567
2022/06/08,1089353
2022/06/09,1085037
2022/06/10,1084676
2022/06/11,1081253
2022/06/12,1077407
2022/06/13,1079473
2022/06/14,1079943
2022/06/15,1081044
2022/06/16,1082287
2022/06/17,1084112
2022/06/18,1082449
2022/06/19,1078335
2022/06/20,1076018
2022/06/21,1071943
2022/06/22,1066571
2022/06/23,1060210
2022/06/24,1057582
2022/06/25,1049927
2022/06/26,1041527
2022/06/27,1038467
2022/06/28,1034474
2022/06/29,1032609
2022/06/30,1034008
2022/07/01,1043319
2022/07/02,1052742
2022/07/03,1059472
2022/07/04,1065442
2022/07/05,1072994
2022/07/06,1078700
2022/07/07,1086160
2022/07/08,1093041
2022/07/09,1098054
2022/07/10,1101335
2022/07/11,1104240
2022/07/12,1106283
2022/07/13,1110708
2022/07/14,1115796
2022/07/15,1122364
2022/07/16,1130033
2022/07/17,1137486
2022/07/18,1142394
2022/07/19,1144531
2022/07/20,1147559
2022/07/21,1151226
2022/07/22,1154482
2022/07/23,1153836
2022/07/24,1151801
2022/07/25,1159805
2022/07/26,1193297
2022/07/27,1193565
2022/07/28,1191310
2022/07/29,1191376
2022/07/30,1190626
2022/07/31,1188537
2022/08/01,1198450
2022/08/02,1198949
2022/08/03,1202300
2022/08/04,1218901
2022/08/05,1218119
2022/08/06,1213609
2022/08/07,1210598
2022/08/08,1207779
2022/08/09,1202447
2022/08/10,1199733
2022/08/11,1193215
2022/08/12,1189192
2022/08/13,1183840
2022/08/14,1178583
2022/08/15,1173798
2022/08/16,1168154
2022/08/17,1163709
2022/08/18,1160751
2022/08/19,1156400
2022/08/20,1152509
2022/08/21,1147654
2022/08/22,1141995
2022/08/23,1137719
2022/08/24,1131661
2022/08/25,1127977
2022/08/26,1123448
2022/08/27,1118577
2022/08/28,1112542
2022/08/29,1110649
2022/08/30,1106863
2022/08/31,1102236
2022/09/01,1101134
2022/09/02,1099977
2022/09/03,1095823
2022/09/04,1096939
2022/09/05,1096576
2022/09/06,1095309
2022/09/07,1093566
2022/09/08,1092583
2022/09/09,1092672
2022/09/10,1086575
2022/09/11,1082569
2022/09/12,1081691
2022/09/13,1082434
2022/09/14,1084159
2022/09/15,1095868
2022/09/16,1109802
2022/09/17,1123497
2022/09/18,1125652
2022/09/19,1126462
2022/09/20,1127918
2022/09/21,1126125
2022/09/22,1125620
2022/09/23,1125251
2022/09/24,1124216
2022/09/25,1123119
2022/09/26,1124287
2022/09/27,1130094
2022/09/28,1128778
2022/09/29,1128829
2022/09/30,1135090
2022/10/01,1136571
2022/10/02,1138332
2022/10/03,1149223
2022/10/04,1151549
2022/10/05,1152698
2022/10/06,1155922
2022/10/07,1157498
2022/10/08,1158955
2022/10/09,1153121
2022/10/10,1151203
2022/10/11,1149855
2022/10/12,1144975
2022/10/13,1143630
2022/10/14,1139002
2022/10/15,1132477
2022/10/16,1122684
2022/10/17,1119482
2022/10/18,1115810
2022/10/19,1114055
2022/10/20,1116734
2022/10/21,1116740
2022/10/22,1106590
2022/10/23,1100344
2022/10/24,1096401
2022/10/25,1093279
2022/10/26,1094017
2022/10/27,1095164
2022/10/28,1092871
2022/10/29,1089383
2022/10/30,1085776
2022/10/31,1084322
2022/11/01,1083527
2022/11/02,1079166
2022/11/03,1080122
2022/11/04,1075865
2022/11/05,1067878
2022/11/06,1061101
2022/11/07,1064044
2022/11/08,1068431
2022/11/09,1078187
2022/11/10,1085055
2022/11/11,1087243
2022/11/12,1083771
2022/11/13,1086976
2022/11/14,1093805
2022/11/15,1096586
2022/11/16,1095761
2022/11/17,1096254
2022/11/18,1090591
2022/11/19,1079062
2022/11/20,1069267
2022/11/21,1062472
2022/11/22,1056050
2022/11/23,1050664
2022/11/24,1046763
2022/11/25,1043689
2022/11/26,1036676
2022/11/27,1026654
2022/11/28,1030594
2022/11/29,1031678
