Date,size14var
2019/08/18,2246403
2019/08/19,2240290
2019/08/20,2194198
2019/08/21,2092105
2019/08/22,2145945
2019/08/23,2136311
2019/08/24,1802366
2019/08/25,1157254
2019/08/26,1921200
2019/08/27,1973950
2019/08/28,1948512
2019/08/29,1948305
2019/08/30,1949035
2019/08/31,1630521
2019/09/01,1152725
2019/09/02,1182983
2019/09/03,1179835
2019/09/04,1217332
2019/09/05,1222889
2019/09/06,1236550
2019/09/07,1354340
2019/09/08,1585620
2019/09/09,888436
2019/09/10,882612
2019/09/11,911992
2019/09/12,893661
2019/09/13,1353497
2019/09/14,1807321
2019/09/15,2072418
2019/09/16,11063023
2019/09/17,34466184
2019/09/18,53779320
2019/09/19,67760799
2019/09/20,76540644
2019/09/21,83680389
2019/09/22,87333040
2019/09/23,83631872
2019/09/24,78369680
2019/09/25,69041713
2019/09/26,54567685
2019/09/27,41297451
2019/09/28,25102758
2019/09/29,4443033
2019/09/30,0
2019/10/01,0
2019/10/02,0
2019/10/03,0
2019/10/04,0
2019/10/05,0
2019/10/06,0
2019/10/07,0
2019/10/08,0
2019/10/09,0
2019/10/10,0
2019/10/11,0
2019/10/12,0
2019/10/13,0
2019/10/14,0
2019/10/15,0
2019/10/16,0
2019/10/17,0
2019/10/18,0
2019/10/19,0
2019/10/20,0
2019/10/21,0
2019/10/22,0
2019/10/23,0
2019/10/24,0
2019/10/25,0
2019/10/26,0
2019/10/27,0
2019/10/28,0
2019/10/29,0
2019/10/30,0
2019/10/31,0
2019/11/01,0
2019/11/02,0
2019/11/03,0
2019/11/04,0
2019/11/05,0
2019/11/06,0
2019/11/07,0
2019/11/08,0
2019/11/09,0
2019/11/10,0
2019/11/11,0
2019/11/12,0
2019/11/13,0
2019/11/14,0
2019/11/15,0
2019/11/16,0
2019/11/17,0
2019/11/18,0
2019/11/19,0
2019/11/20,0
2019/11/21,0
2019/11/22,0
2019/11/23,0
2019/11/24,0
2019/11/25,0
2019/11/26,0
2019/11/27,0
2019/11/28,0
2019/11/29,0
2019/11/30,11003936
2019/12/01,52201911
2019/12/02,90070598
2019/12/03,113003602
2019/12/04,143115593
2019/12/05,153394861
2019/12/06,154660320
2019/12/07,146495786
2019/12/08,135447811
2019/12/09,123925532
2019/12/10,106323145
2019/12/11,81892733
2019/12/12,51323468
2019/12/13,14412853
2019/12/14,5572970
2019/12/15,5519494
2019/12/16,5416489
2019/12/17,6009864
2019/12/18,5229014
2019/12/19,5783135
2019/12/20,6076222
2019/12/21,3871330
2019/12/22,2398461
2019/12/23,2576347
2019/12/24,2617486
2019/12/25,2718064
2019/12/26,2749356
2019/12/27,2739279
2019/12/28,3416997
2019/12/29,4311484
2019/12/30,4137403
2019/12/31,3830969
2020/01/01,4116077
2020/01/02,4528880
2020/01/03,4801725
2020/01/04,5797800
2020/01/05,6861532
2020/01/06,5353911
2020/01/07,4787855
2020/01/08,4408369
2020/01/09,3805728
2020/01/10,2981195
2020/01/11,3377895
2020/01/12,96854759
2020/01/13,96752742
2020/01/14,96698042
2020/01/15,96159019
2020/01/16,95670902
2020/01/17,94562333
2020/01/18,93764116
2020/01/19,92413498
2020/01/20,92480484
2020/01/21,93985678
2020/01/22,96762292
2020/01/23,97669226
2020/01/24,98093153
2020/01/25,99558644
2020/01/26,5322857
2020/01/27,4715982
2020/01/28,3975153
2020/01/29,2760038
2020/01/30,2531422
2020/01/31,2204212
2020/02/01,2041311
2020/02/02,1867279
2020/02/03,2028404
2020/02/04,2099230
2020/02/05,2115280
2020/02/06,2233704
2020/02/07,2637215
2020/02/08,2581576
2020/02/09,2130072
2020/02/10,1861605
2020/02/11,2360828
2020/02/12,4608091
2020/02/13,6034827
2020/02/14,7522023
2020/02/15,6978378
2020/02/16,5655418
2020/02/17,5694247
2020/02/18,4007990
2020/02/19,3479848
2020/02/20,2825303
2020/02/21,2640067
2020/02/22,3310222
2020/02/23,3738951
2020/02/24,3567585
2020/02/25,3599474
2020/02/26,3215939
2020/02/27,2974223
2020/02/28,2453648
2020/02/29,2851921
2020/03/01,2979992
2020/03/02,2867908
2020/03/03,2727768
2020/03/04,2816097
2020/03/05,2816152
2020/03/06,2808231
2020/03/07,2555143
2020/03/08,2001108
2020/03/09,3622853
2020/03/10,3814042
2020/03/11,3627027
2020/03/12,4852437
2020/03/13,5968767
2020/03/14,5293496
2020/03/15,4864607
2020/03/16,5070797
2020/03/17,4804133
2020/03/18,4134984
2020/03/19,4478776
2020/03/20,4281297
2020/03/21,2793855
2020/03/22,2483958
2020/03/23,2162727
2020/03/24,2151009
2020/03/25,2151977
2020/03/26,1900068
2020/03/27,1856870
2020/03/28,2217531
2020/03/29,4327058
2020/03/30,4364951
2020/03/31,4373411
2020/04/01,4486285
2020/04/02,3843830
2020/04/03,3241355
2020/04/04,3188696
2020/04/05,3586885
2020/04/06,3796117
2020/04/07,3493892
2020/04/08,3649087
2020/04/09,3519333
2020/04/10,3633971
2020/04/11,3552298
2020/04/12,2286576
2020/04/13,2267130
2020/04/14,2356572
2020/04/15,2363296
2020/04/16,2640449
2020/04/17,2694782
2020/04/18,2118280
2020/04/19,1056929
2020/04/20,1095516
2020/04/21,1135174
2020/04/22,1116459
2020/04/23,1153977
2020/04/24,1199077
2020/04/25,960698
2020/04/26,608091
2020/04/27,591002
2020/04/28,637012
2020/04/29,1067654
2020/04/30,1726905
2020/05/01,1686018
2020/05/02,1783190
2020/05/03,1385946
2020/05/04,1462048
2020/05/05,1574873
2020/05/06,1831517
2020/05/07,3781703
2020/05/08,3752308
2020/05/09,3664761
2020/05/10,3494665
2020/05/11,3427858
2020/05/12,3363072
2020/05/13,3413940
2020/05/14,3262239
2020/05/15,3233546
2020/05/16,2584486
2020/05/17,2421824
2020/05/18,2437830
2020/05/19,1982800
2020/05/20,1961794
2020/05/21,768805
2020/05/22,940242
2020/05/23,902836
2020/05/24,880733
2020/05/25,847369
2020/05/26,971013
2020/05/27,855752
2020/05/28,745187
2020/05/29,1493113
2020/05/30,1456379
2020/05/31,1307540
2020/06/01,1482962
2020/06/02,1660672
2020/06/03,1689174
2020/06/04,1706205
2020/06/05,1737106
2020/06/06,1650031
2020/06/07,1494179
2020/06/08,1272050
2020/06/09,1259475
2020/06/10,1314980
2020/06/11,1342694
2020/06/12,1283866
2020/06/13,1813619
2020/06/14,2678215
2020/06/15,2600906
2020/06/16,2416193
2020/06/17,2339366
2020/06/18,2346492
2020/06/19,2533442
2020/06/20,2874458
2020/06/21,4614117
2020/06/22,8343039
2020/06/23,11739249
2020/06/24,16056771
2020/06/25,19563996
2020/06/26,19444112
2020/06/27,17500199
2020/06/28,13129644
2020/06/29,12048981
2020/06/30,10234451
2020/07/01,7471777
2020/07/02,5105089
2020/07/03,3534550
2020/07/04,2924776
2020/07/05,5130350
2020/07/06,4997025
2020/07/07,4747966
2020/07/08,4117761
2020/07/09,3460583
2020/07/10,3526620
2020/07/11,3950139
2020/07/12,3983970
2020/07/13,5323320
2020/07/14,5385890
2020/07/15,5551594
2020/07/16,5346429
2020/07/17,5275645
2020/07/18,5178714
2020/07/19,3918740
2020/07/20,4460863
2020/07/21,5033475
2020/07/22,5588874
2020/07/23,6045918
2020/07/24,6126638
2020/07/25,5900326
2020/07/26,4387670
2020/07/27,5573108
2020/07/28,5114477
2020/07/29,4701575
2020/07/30,3351608
2020/07/31,2264636
2020/08/01,1789807
2020/08/02,1936408
2020/08/03,1885955
2020/08/04,1908571
2020/08/05,1891957
2020/08/06,1811091
2020/08/07,1900293
2020/08/08,1272517
2020/08/09,1668577
2020/08/10,2119374
2020/08/11,2366324
2020/08/12,2609577
2020/08/13,2579980
2020/08/14,2584630
2020/08/15,3086259
2020/08/16,2787024
2020/08/17,2604099
2020/08/18,2360122
2020/08/19,2112083
2020/08/20,2058522
2020/08/21,2355683
2020/08/22,2807594
2020/08/23,3241949
2020/08/24,2736884
2020/08/25,2760325
2020/08/26,2478107
2020/08/27,2680367
2020/08/28,2577469
2020/08/29,2282303
2020/08/30,2422502
2020/08/31,2490825
2020/09/01,2322786
2020/09/02,2220194
2020/09/03,2190207
2020/09/04,1438434
2020/09/05,2072667
2020/09/06,2712607
2020/09/07,3150029
2020/09/08,3619467
2020/09/09,3912556
2020/09/10,3926017
2020/09/11,4061664
2020/09/12,4056572
2020/09/13,3312153
2020/09/14,2623386
2020/09/15,1703377
2020/09/16,1309238
2020/09/17,32479262
2020/09/18,34650547
2020/09/19,33938509
2020/09/20,33325642
2020/09/21,32605063
2020/09/22,31584637
2020/09/23,30718143
2020/09/24,31059637
2020/09/25,30956000
2020/09/26,31009293
2020/09/27,31392883
2020/09/28,31425698
2020/09/29,31358887
2020/09/30,31036075
2020/10/01,3929042
2020/10/02,1138247
2020/10/03,1657843
2020/10/04,1669217
2020/10/05,1610822
2020/10/06,1396073
2020/10/07,1282251
2020/10/08,1289273
2020/10/09,1288329
2020/10/10,1478203
2020/10/11,1746418
2020/10/12,1734983
2020/10/13,1624307
2020/10/14,1555728
2020/10/15,1854582
2020/10/16,1844335
2020/10/17,1802303
2020/10/18,2227250
2020/10/19,2281201
2020/10/20,2048149
2020/10/21,2302817
2020/10/22,2484333
2020/10/23,2482012
2020/10/24,3264000
2020/10/25,3867300
2020/10/26,3761710
2020/10/27,3766302
2020/10/28,4106646
2020/10/29,3935518
2020/10/30,4050096
2020/10/31,3608779
2020/11/01,3126561
2020/11/02,3254114
2020/11/03,3260382
2020/11/04,3139558
2020/11/05,3127788
2020/11/06,3554334
2020/11/07,2251682
2020/11/08,1401319
2020/11/09,1440047
2020/11/10,1616469
2020/11/11,1771634
2020/11/12,1789130
2020/11/13,1850936
2020/11/14,2046705
2020/11/15,2074530
2020/11/16,2022941
2020/11/17,2173330
2020/11/18,2172032
2020/11/19,2147386
2020/11/20,2089956
2020/11/21,2229623
2020/11/22,1663915
2020/11/23,2398211
2020/11/24,2794711
2020/11/25,2755727
2020/11/26,2731823
2020/11/27,2852142
2020/11/28,4211684
2020/11/29,5194859
2020/11/30,5200722
2020/12/01,5272932
2020/12/02,5209895
2020/12/03,5189030
2020/12/04,5378174
2020/12/05,5536070
2020/12/06,5575694
2020/12/07,5114157
2020/12/08,5509296
2020/12/09,5328392
2020/12/10,5169040
2020/12/11,5714406
2020/12/12,4235572
2020/12/13,2703420
2020/12/14,2746510
2020/12/15,2809307
2020/12/16,2981694
2020/12/17,3724592
2020/12/18,3677220
2020/12/19,3244593
2020/12/20,2943279
2020/12/21,3075077
2020/12/22,2942861
2020/12/23,7185969
2020/12/24,7157013
2020/12/25,17441145
2020/12/26,15631796
2020/12/27,13875539
2020/12/28,13626355
2020/12/29,13033951
2020/12/30,12795241
2020/12/31,13356896
2021/01/01,13260726
2021/01/02,13250487
2021/01/03,11823916
2021/01/04,11534429
2021/01/05,11152308
2021/01/06,9802676
2021/01/07,9665080
2021/01/08,2650670
2021/01/09,2393017
2021/01/10,2150169
2021/01/11,1876910
2021/01/12,1758565
2021/01/13,2035953
2021/01/14,1860631
2021/01/15,1574170
2021/01/16,1214620
2021/01/17,1259320
2021/01/18,1377707
2021/01/19,1828052
2021/01/20,1815930
2021/01/21,1641574
2021/01/22,1637234
2021/01/23,1697232
2021/01/24,1695610
2021/01/25,1663460
2021/01/26,1546731
2021/01/27,1108960
2021/01/28,1216351
2021/01/29,1642077
2021/01/30,1553186
2021/01/31,1312007
2021/02/01,1457444
2021/02/02,1700493
2021/02/03,1757678
2021/02/04,1712439
2021/02/05,1570711
2021/02/06,1471721
2021/02/07,1326774
2021/02/08,1338288
2021/02/09,1305214
2021/02/10,1325475
2021/02/11,1318983
2021/02/12,1353546
2021/02/13,1602275
2021/02/14,1599176
2021/02/15,1571819
2021/02/16,1355429
2021/02/17,1437540
2021/02/18,1679183
2021/02/19,1702482
2021/02/20,1141530
2021/02/21,906249
2021/02/22,902579
2021/02/23,877304
2021/02/24,744654
2021/02/25,887716
2021/02/26,823938
2021/02/27,784316
2021/02/28,815507
2021/03/01,1095919
2021/03/02,1094126
2021/03/03,1068897
2021/03/04,871126
2021/03/05,913033
2021/03/06,997857
2021/03/07,951520
2021/03/08,774718
2021/03/09,1047132
2021/03/10,996307
2021/03/11,1213165
2021/03/12,1373043
2021/03/13,1508941
2021/03/14,1725430
2021/03/15,1567689
2021/03/16,1437736
2021/03/17,1602353
2021/03/18,2366413
2021/03/19,2404417
2021/03/20,2005970
2021/03/21,1906993
2021/03/22,1745884
2021/03/23,1731887
2021/03/24,1674508
2021/03/25,1682546
2021/03/26,2124876
2021/03/27,2431118
2021/03/28,2588647
2021/03/29,2206047
2021/03/30,2090175
2021/03/31,2353321
2021/04/01,1390631
2021/04/02,1467419
2021/04/03,1439501
2021/04/04,1858915
2021/04/05,1813366
2021/04/06,1929578
2021/04/07,1957358
2021/04/08,1948957
2021/04/09,1773826
2021/04/10,1617652
2021/04/11,1736374
2021/04/12,1736288
2021/04/13,1777417
2021/04/14,1869732
2021/04/15,1791243
2021/04/16,1836998
2021/04/17,2243631
2021/04/18,2154355
2021/04/19,2361936
2021/04/20,2868753
2021/04/21,5246055
2021/04/22,11371337
2021/04/23,15468308
2021/04/24,14283440
2021/04/25,11881154
2021/04/26,11400722
2021/04/27,10954000
2021/04/28,11857277
2021/04/29,10335198
2021/04/30,9096765
2021/05/01,8071837
2021/05/02,7329688
2021/05/03,6285092
2021/05/04,6508333
2021/05/05,6601738
2021/05/06,6202336
2021/05/07,6121766
2021/05/08,5813041
2021/05/09,4601690
2021/05/10,4430137
2021/05/11,3543641
2021/05/12,3449790
2021/05/13,3415831
2021/05/14,3282656
2021/05/15,3139076
2021/05/16,3395322
2021/05/17,3286959
2021/05/18,3227830
2021/05/19,5533681
2021/05/20,5580725
2021/05/21,5511107
2021/05/22,5995556
2021/05/23,5560291
2021/05/24,5193140
2021/05/25,5205927
2021/05/26,5090753
2021/05/27,5326623
2021/05/28,5253967
2021/05/29,6073256
2021/05/30,7063064
2021/05/31,8015297
2021/06/01,8650305
2021/06/02,4465540
2021/06/03,3264618
2021/06/04,2676800
2021/06/05,4346086
2021/06/06,7486242
2021/06/07,6643273
2021/06/08,6261172
2021/06/09,5145351
2021/06/10,5022904
2021/06/11,4588342
2021/06/12,4750863
2021/06/13,4822437
2021/06/14,4910397
2021/06/15,5064849
2021/06/16,5645826
2021/06/17,6004102
2021/06/18,6364002
2021/06/19,6457220
2021/06/20,3455787
2021/06/21,5645618
2021/06/22,7658289
2021/06/23,8015123
2021/06/24,7979529
2021/06/25,8631264
2021/06/26,7829400
2021/06/27,7180396
2021/06/28,7999816
2021/06/29,7933255
2021/06/30,7957074
2021/07/01,7962989
2021/07/02,8113473
2021/07/03,5926662
2021/07/04,5108871
2021/07/05,4262511
2021/07/06,3081888
2021/07/07,2981132
2021/07/08,2974777
2021/07/09,2706567
2021/07/10,2605182
2021/07/11,2794430
2021/07/12,1714468
2021/07/13,1860659
2021/07/14,3331830
2021/07/15,6437715
2021/07/16,7140502
2021/07/17,6852823
2021/07/18,7234493
2021/07/19,10685554
2021/07/20,13189535
2021/07/21,14023518
2021/07/22,13134041
2021/07/23,12914751
2021/07/24,10554460
2021/07/25,6582723
2021/07/26,4228118
2021/07/27,2929006
2021/07/28,2848064
2021/07/29,2993945
2021/07/30,2695434
2021/07/31,2198267
2021/08/01,3029303
2021/08/02,3716960
2021/08/03,4770096
2021/08/04,9647502
2021/08/05,14271733
2021/08/06,20336335
2021/08/07,20852183
2021/08/08,22779165
2021/08/09,26491824
2021/08/10,32988422
2021/08/11,33703679
2021/08/12,28205924
2021/08/13,24627187
2021/08/14,19090505
2021/08/15,15617890
2021/08/16,11550250
2021/08/17,7387149
2021/08/18,8421021
2021/08/19,9651202
2021/08/20,11694344
2021/08/21,10976250
2021/08/22,12637967
2021/08/23,16463564
2021/08/24,37397248
2021/08/25,44224929
2021/08/26,48351534
2021/08/27,50270681
2021/08/28,53378291
2021/08/29,56239123
2021/08/30,57801946
2021/08/31,54596378
2021/09/01,45309112
2021/09/02,39128504
2021/09/03,32384824
2021/09/04,28932118
2021/09/05,33812640
2021/09/06,37469078
2021/09/07,27590097
2021/09/08,32656271
2021/09/09,30604822
2021/09/10,29955190
2021/09/11,25799533
2021/09/12,21800491
2021/09/13,11966450
2021/09/14,9883402
2021/09/15,9710847
2021/09/16,16604701
2021/09/17,16768519
2021/09/18,16792986
2021/09/19,18353702
2021/09/20,23238792
2021/09/21,26149847
2021/09/22,18931128
2021/09/23,15715129
2021/09/24,13375365
2021/09/25,11534886
2021/09/26,12367698
2021/09/27,10508767
2021/09/28,11576022
2021/09/29,9344184
2021/09/30,9449818
2021/10/01,8560858
2021/10/02,6113348
2021/10/03,8218459
2021/10/04,9769336
2021/10/05,12345505
2021/10/06,12121461
2021/10/07,12401473
2021/10/08,13436362
2021/10/09,16909730
2021/10/10,23344597
2021/10/11,26667483
2021/10/12,25989846
2021/10/13,25477740
2021/10/14,31967937
2021/10/15,33333731
2021/10/16,45712636
2021/10/17,43348423
2021/10/18,38549827
2021/10/19,26217042
2021/10/20,19711590
2021/10/21,16739572
2021/10/22,12611779
2021/10/23,11513416
2021/10/24,11410213
2021/10/25,10332980
2021/10/26,8232334
2021/10/27,4512765
2021/10/28,5422782
2021/10/29,5180298
2021/10/30,8954885
2021/10/31,11142574
2021/11/01,11929203
2021/11/02,12184411
2021/11/03,12631484
2021/11/04,12052533
2021/11/05,10815640
2021/11/06,9383566
2021/11/07,7564894
2021/11/08,5103551
2021/11/09,3752433
2021/11/10,3028756
2021/11/11,2515867
2021/11/12,2999988
2021/11/13,2701897
2021/11/14,2658971
2021/11/15,3546046
2021/11/16,6522653
2021/11/17,8572897
2021/11/18,8955512
2021/11/19,9324206
2021/11/20,8443464
2021/11/21,9822428
2021/11/22,10693306
2021/11/23,11933014
2021/11/24,13276249
2021/11/25,11531156
2021/11/26,7616172
2021/11/27,5514868
2021/11/28,3272682
2021/11/29,2832426
2021/11/30,2863491
2021/12/01,3142732
2021/12/02,2793818
2021/12/03,4201439
2021/12/04,3318224
2021/12/05,3159726
2021/12/06,3228710
2021/12/07,4311427
2021/12/08,3510687
2021/12/09,3568710
2021/12/10,3315832
2021/12/11,3366110
2021/12/12,3152259
2021/12/13,3476456
2021/12/14,3854563
2021/12/15,3974641
2021/12/16,5218184
2021/12/17,6580470
2021/12/18,9471663
2021/12/19,9567588
2021/12/20,9423750
2021/12/21,8276515
2021/12/22,8312984
2021/12/23,8771625
2021/12/24,8848000
2021/12/25,8416703
2021/12/26,7211384
2021/12/27,11461641
2021/12/28,16241847
2021/12/29,24820275
2021/12/30,22616559
2021/12/31,24368120
2022/01/01,25335614
2022/01/02,28618233
2022/01/03,34249951
2022/01/04,31099598
2022/01/05,29115462
2022/01/06,26789803
2022/01/07,24009468
2022/01/08,22935383
2022/01/09,29203601
2022/01/10,33213560
2022/01/11,34542891
2022/01/12,33885210
2022/01/13,31239672
2022/01/14,26196418
2022/01/15,18477338
2022/01/16,17254893
2022/01/17,17211009
2022/01/18,13639311
2022/01/19,13653424
2022/01/20,18960271
2022/01/21,18410752
2022/01/22,19158376
2022/01/23,17286716
2022/01/24,14373691
2022/01/25,11870017
2022/01/26,11799036
2022/01/27,13655412
2022/01/28,13697670
2022/01/29,13340152
2022/01/30,13185844
2022/01/31,12089354
2022/02/01,11701006
2022/02/02,13709163
2022/02/03,8874815
2022/02/04,9713799
2022/02/05,11484161
2022/02/06,12948338
2022/02/07,12925136
2022/02/08,13133670
2022/02/09,12577264
2022/02/10,10529466
2022/02/11,11112474
2022/02/12,11677972
2022/02/13,10961251
2022/02/14,11107455
2022/02/15,12157851
2022/02/16,14384227
2022/02/17,24008410
2022/02/18,29847565
2022/02/19,36012236
2022/02/20,34782468
2022/02/21,79518185
2022/02/22,75146300
2022/02/23,69779169
2022/02/24,67270188
2022/02/25,64536185
2022/02/26,53392430
2022/02/27,49349242
2022/02/28,48541003
2022/03/01,50256828
2022/03/02,50127654
2022/03/03,50459604
2022/03/04,59561747
2022/03/05,76282770
2022/03/06,85234955
2022/03/07,39355988
2022/03/08,34206398
2022/03/09,29364005
2022/03/10,27543717
2022/03/11,20391542
2022/03/12,19140699
2022/03/13,18589272
2022/03/14,18377825
2022/03/15,17882562
2022/03/16,12716946
2022/03/17,7912675
2022/03/18,8401943
2022/03/19,7752394
2022/03/20,6057960
2022/03/21,5996082
2022/03/22,6092800
2022/03/23,6601293
2022/03/24,6619808
2022/03/25,5777619
2022/03/26,8259661
2022/03/27,9132909
2022/03/28,8710339
2022/03/29,7936260
2022/03/30,6805221
2022/03/31,6758215
2022/04/01,7007080
2022/04/02,7007465
2022/04/03,9870397
2022/04/04,11752105
2022/04/05,12371975
2022/04/06,16560380
2022/04/07,32210070
2022/04/08,42467809
2022/04/09,36956241
2022/04/10,35729029
2022/04/11,31368565
2022/04/12,25668447
2022/04/13,20037937
2022/04/14,16031960
2022/04/15,14585111
2022/04/16,15756881
2022/04/17,15865138
2022/04/18,15486604
2022/04/19,14401002
2022/04/20,15371023
2022/04/21,10603346
2022/04/22,6602651
2022/04/23,7055305
2022/04/24,6161624
2022/04/25,6496523
2022/04/26,6972755
2022/04/27,8727372
2022/04/28,8984167
2022/04/29,9028066
2022/04/30,11176375
2022/05/01,12601064
2022/05/02,14716601
2022/05/03,14768703
2022/05/04,11891651
2022/05/05,12152499
2022/05/06,11468856
2022/05/07,15372017
2022/05/08,19853958
2022/05/09,17858739
2022/05/10,23534381
2022/05/11,26691589
2022/05/12,32227582
2022/05/13,32289109
2022/05/14,31238328
2022/05/15,31064553
2022/05/16,29719162
2022/05/17,40768631
2022/05/18,40878658
2022/05/19,40999686
2022/05/20,41122391
2022/05/21,37607571
2022/05/22,27911786
2022/05/23,27281607
2022/05/24,27406063
2022/05/25,30096917
2022/05/26,50860940
2022/05/27,47264759
2022/05/28,40115888
2022/05/29,46936888
2022/05/30,41579919
2022/05/31,45241206
2022/06/01,77825696
2022/06/02,109226596
2022/06/03,103823260
2022/06/04,98291611
2022/06/05,95110758
2022/06/06,81249607
2022/06/07,72796410
2022/06/08,69253540
2022/06/09,74896147
2022/06/10,87385360
2022/06/11,95074891
2022/06/12,106035898
2022/06/13,108754160
2022/06/14,113783940
2022/06/15,91390367
2022/06/16,68857829
2022/06/17,71702366
2022/06/18,75918567
2022/06/19,76006524
2022/06/20,75335208
2022/06/21,57761960
2022/06/22,31593649
2022/06/23,26010299
2022/06/24,27012987
2022/06/25,29078421
2022/06/26,48487719
2022/06/27,53458518
2022/06/28,51595368
2022/06/29,57897422
2022/06/30,54497686
2022/07/01,62299780
2022/07/02,76992507
2022/07/03,82818720
2022/07/04,85507014
2022/07/05,88401153
2022/07/06,94649518
2022/07/07,98633148
2022/07/08,101082183
2022/07/09,99186396
2022/07/10,68808517
2022/07/11,48235156
2022/07/12,41236751
2022/07/13,14561019
2022/07/14,4146611
2022/07/15,3922468
2022/07/16,2049065
2022/07/17,1887777
2022/07/18,3433440
2022/07/19,3692635
2022/07/20,3361966
2022/07/21,3412397
2022/07/22,3954399
2022/07/23,4086822
2022/07/24,3919965
2022/07/25,3905759
2022/07/26,3787980
2022/07/27,4134851
2022/07/28,4138401
2022/07/29,4152187
2022/07/30,4265553
2022/07/31,4232606
2022/08/01,2355519
2022/08/02,1980959
2022/08/03,1962523
2022/08/04,1828284
2022/08/05,3634715
2022/08/06,3520349
2022/08/07,3652556
2022/08/08,3243185
2022/08/09,3244665
2022/08/10,8771728
2022/08/11,8967113
2022/08/12,9601251
2022/08/13,9612899
2022/08/14,9558053
2022/08/15,10389193
2022/08/16,10869666
2022/08/17,10944300
2022/08/18,10967840
2022/08/19,11883751
2022/08/20,11790540
2022/08/21,11544339
2022/08/22,11544360
2022/08/23,11586107
2022/08/24,6315471
2022/08/25,6056012
2022/08/26,5874043
2022/08/27,5859543
2022/08/28,7513188
2022/08/29,12240004
2022/08/30,21638828
2022/08/31,21139775
2022/09/01,24296767
2022/09/02,30445312
2022/09/03,41215370
2022/09/04,50203069
2022/09/05,55761533
2022/09/06,56432808
2022/09/07,56620422
2022/09/08,57398047
2022/09/09,56884654
2022/09/10,60665150
2022/09/11,56720539
2022/09/12,43299324
2022/09/13,16907087
2022/09/14,7613363
2022/09/15,7855065
2022/09/16,7926061
2022/09/17,9143247
2022/09/18,8120601
2022/09/19,8452681
2022/09/20,10027939
2022/09/21,11263342
2022/09/22,12566642
2022/09/23,12651248
2022/09/24,12561015
2022/09/25,14635386
2022/09/26,14264895
2022/09/27,14172952
2022/09/28,14145067
2022/09/29,13650131
2022/09/30,13494362
2022/10/01,9700636
2022/10/02,9687747
2022/10/03,9791308
2022/10/04,9801501
2022/10/05,11913268
2022/10/06,11360544
2022/10/07,11125382
2022/10/08,12655188
2022/10/09,55068928
2022/10/10,85481118
2022/10/11,97909688
2022/10/12,102034563
2022/10/13,101897197
2022/10/14,101957353
2022/10/15,103445583
2022/10/16,99718565
2022/10/17,98574519
2022/10/18,91781712
2022/10/19,76751950
2022/10/20,69676393
2022/10/21,64578476
2022/10/22,64104099
2022/10/23,45401186
2022/10/24,29633228
2022/10/25,23648476
2022/10/26,27354073
2022/10/27,35376815
2022/10/28,33935542
2022/10/29,24152593
2022/10/30,19197560
2022/10/31,18800132
2022/11/01,18560037
2022/11/02,18680394
2022/11/03,19056647
2022/11/04,19102082
2022/11/05,13357895
2022/11/06,11075804
2022/11/07,11038429
2022/11/08,18731863
2022/11/09,29798375
2022/11/10,29769492
2022/11/11,30216656
2022/11/12,31616276
2022/11/13,32903719
2022/11/14,32520346
2022/11/15,32864284
2022/11/16,35881511
2022/11/17,35886847
2022/11/18,41843649
2022/11/19,45526262
2022/11/20,46681786
2022/11/21,46218083
2022/11/22,37304055
2022/11/23,19051056
2022/11/24,14444226
2022/11/25,12949964
2022/11/26,13406278
2022/11/27,15277548
2022/11/28,10067162
2022/11/29,9954755
