Date,fee_to_reward7stdUSD
2019/06/23,1.932
2019/06/24,1.667
2019/06/25,1.929
2019/06/26,2.067
2019/06/27,2.007
2019/06/28,2.05
2019/06/29,1.823
2019/06/30,1.633
2019/07/01,1.574
2019/07/02,1.579
2019/07/03,1.844
2019/07/04,1.922
2019/07/05,1.608
2019/07/06,1.636
2019/07/07,1.943
2019/07/08,1.24
2019/07/09,1.014
2019/07/10,1.048
2019/07/11,1.68
2019/07/12,1.681
2019/07/13,1.819
2019/07/14,1.678
2019/07/15,1.651
2019/07/16,3.045
2019/07/17,3.041
2019/07/18,3.056
2019/07/19,2.995
2019/07/20,3.048
2019/07/21,3.23
2019/07/22,3.394
2019/07/23,2.157
2019/07/24,2.134
2019/07/25,2.541
2019/07/26,2.471
2019/07/27,2.409
2019/07/28,2.431
2019/07/29,2.392
2019/07/30,2.37
2019/07/31,1.835
2019/08/01,1.719
2019/08/02,1.746
2019/08/03,1.803
2019/08/04,1.804
2019/08/05,1.784
2019/08/06,1.752
2019/08/07,1.787
2019/08/08,1.18
2019/08/09,1.105
2019/08/10,0.659
2019/08/11,0.568
2019/08/12,0.571
2019/08/13,0.553
2019/08/14,0.618
2019/08/15,0.885
2019/08/16,0.864
2019/08/17,0.928
2019/08/18,0.915
2019/08/19,1.012
2019/08/20,1.047
2019/08/21,1.264
2019/08/22,1.263
2019/08/23,1.252
2019/08/24,1.002
2019/08/25,0.576
2019/08/26,0.88
2019/08/27,0.864
2019/08/28,0.828
2019/08/29,0.829
2019/08/30,0.793
2019/08/31,0.656
2019/09/01,0.729
2019/09/02,0.471
2019/09/03,0.563
2019/09/04,0.598
2019/09/05,0.929
2019/09/06,1.261
2019/09/07,1.184
2019/09/08,1
2019/09/09,1.227
2019/09/10,1.48
2019/09/11,1.223
2019/09/12,1.29
2019/09/13,1.214
2019/09/14,0.936
2019/09/15,0.612
2019/09/16,0.54
2019/09/17,1.336
2019/09/18,1.698
2019/09/19,2.412
2019/09/20,2.488
2019/09/21,2.206
2019/09/22,2.397
2019/09/23,2.167
2019/09/24,2.443
2019/09/25,2.64
2019/09/26,2.586
2019/09/27,2.471
2019/09/28,2.422
2019/09/29,1.766
2019/09/30,2.171
2019/10/01,3.666
2019/10/02,3.961
2019/10/03,3.974
2019/10/04,3.864
2019/10/05,3.408
2019/10/06,2.587
2019/10/07,1.014
2019/10/08,1.005
2019/10/09,1.09
2019/10/10,0.717
2019/10/11,0.709
2019/10/12,0.759
2019/10/13,0.784
2019/10/14,0.781
2019/10/15,0.778
2019/10/16,0.52
2019/10/17,0.427
2019/10/18,0.43
2019/10/19,0.384
2019/10/20,0.205
2019/10/21,0.236
2019/10/22,0.459
2019/10/23,0.936
2019/10/24,0.923
2019/10/25,0.966
2019/10/26,0.804
2019/10/27,0.754
2019/10/28,0.649
2019/10/29,0.642
2019/10/30,0.497
2019/10/31,0.497
2019/11/01,0.508
2019/11/02,0.765
2019/11/03,0.853
2019/11/04,0.831
2019/11/05,0.765
2019/11/06,0.634
2019/11/07,1.08
2019/11/08,1.084
2019/11/09,1.024
2019/11/10,1.006
2019/11/11,1.009
2019/11/12,1.008
2019/11/13,0.992
2019/11/14,0.525
2019/11/15,0.519
2019/11/16,0.607
2019/11/17,0.631
2019/11/18,0.625
2019/11/19,0.697
2019/11/20,0.723
2019/11/21,1.393
2019/11/22,3.164
2019/11/23,3.089
2019/11/24,3.043
2019/11/25,3.401
2019/11/26,3.321
2019/11/27,3.221
2019/11/28,3.264
2019/11/29,2.41
2019/11/30,2.401
2019/12/01,2.223
2019/12/02,1.236
2019/12/03,0.779
2019/12/04,0.68
2019/12/05,0.557
2019/12/06,0.701
2019/12/07,0.996
2019/12/08,1.223
2019/12/09,1.057
2019/12/10,1.022
2019/12/11,0.813
2019/12/12,0.802
2019/12/13,0.841
2019/12/14,0.744
2019/12/15,0.216
2019/12/16,0.659
2019/12/17,1.609
2019/12/18,1.737
2019/12/19,1.672
2019/12/20,1.584
2019/12/21,1.571
2019/12/22,1.626
2019/12/23,1.627
2019/12/24,1.143
2019/12/25,0.784
2019/12/26,0.713
2019/12/27,0.556
2019/12/28,0.662
2019/12/29,0.755
2019/12/30,0.504
2019/12/31,0.469
2020/01/01,0.498
2020/01/02,0.615
2020/01/03,0.641
2020/01/04,0.862
2020/01/05,0.999
2020/01/06,0.837
2020/01/07,0.568
2020/01/08,0.662
2020/01/09,0.664
2020/01/10,0.735
2020/01/11,0.65
2020/01/12,0.588
2020/01/13,0.59
2020/01/14,0.709
2020/01/15,0.678
2020/01/16,0.679
2020/01/17,0.642
2020/01/18,0.603
2020/01/19,0.514
2020/01/20,0.603
2020/01/21,0.551
2020/01/22,0.506
2020/01/23,0.547
2020/01/24,0.455
2020/01/25,0.519
2020/01/26,0.496
2020/01/27,0.401
2020/01/28,0.377
2020/01/29,0.403
2020/01/30,0.538
2020/01/31,0.614
2020/02/01,0.512
2020/02/02,0.332
2020/02/03,0.298
2020/02/04,0.382
2020/02/05,0.688
2020/02/06,0.959
2020/02/07,1.118
2020/02/08,0.986
2020/02/09,0.775
2020/02/10,0.65
2020/02/11,0.56
2020/02/12,0.892
2020/02/13,1.004
2020/02/14,1.042
2020/02/15,0.997
2020/02/16,0.818
2020/02/17,0.596
2020/02/18,0.499
2020/02/19,0.399
2020/02/20,0.323
2020/02/21,0.713
2020/02/22,1.005
2020/02/23,0.932
2020/02/24,0.861
2020/02/25,0.867
2020/02/26,1.343
2020/02/27,1.354
2020/02/28,1.275
2020/02/29,1.218
2020/03/01,1.243
2020/03/02,1.309
2020/03/03,1.336
2020/03/04,0.746
2020/03/05,0.579
2020/03/06,0.461
2020/03/07,0.391
2020/03/08,0.793
2020/03/09,1.498
2020/03/10,1.43
2020/03/11,1.36
2020/03/12,13.238
2020/03/13,15.856
2020/03/14,15.573
2020/03/15,15.6
2020/03/16,15.26
2020/03/17,14.906
2020/03/18,14.808
2020/03/19,10.709
2020/03/20,3.234
2020/03/21,3.35
2020/03/22,3.378
2020/03/23,1.526
2020/03/24,1.466
2020/03/25,1.507
2020/03/26,0.851
2020/03/27,0.376
2020/03/28,0.691
2020/03/29,1.025
2020/03/30,0.929
2020/03/31,0.834
2020/04/01,0.738
2020/04/02,0.716
2020/04/03,0.715
2020/04/04,0.792
2020/04/05,0.777
2020/04/06,1.124
2020/04/07,1.227
2020/04/08,1.226
2020/04/09,1.219
2020/04/10,1.227
2020/04/11,1.155
2020/04/12,1.115
2020/04/13,0.898
2020/04/14,0.786
2020/04/15,0.763
2020/04/16,1.245
2020/04/17,1.253
2020/04/18,1.159
2020/04/19,0.804
2020/04/20,0.884
2020/04/21,0.936
2020/04/22,0.819
2020/04/23,0.823
2020/04/24,0.737
2020/04/25,0.748
2020/04/26,0.445
2020/04/27,0.442
2020/04/28,0.472
2020/04/29,1.494
2020/04/30,2.87
2020/05/01,2.863
2020/05/02,2.946
2020/05/03,2.976
2020/05/04,2.937
2020/05/05,2.821
2020/05/06,2.823
2020/05/07,2.573
2020/05/08,2.934
2020/05/09,2.43
2020/05/10,3.265
2020/05/11,2.965
2020/05/12,2.669
2020/05/13,3.255
2020/05/14,4.49
2020/05/15,4.218
2020/05/16,3.193
2020/05/17,3.258
2020/05/18,3.131
2020/05/19,2.887
2020/05/20,3.074
2020/05/21,4.486
2020/05/22,4.432
2020/05/23,4.844
2020/05/24,4.648
2020/05/25,4.697
2020/05/26,4.723
2020/05/27,4.874
2020/05/28,4.006
2020/05/29,4.006
2020/05/30,2.353
2020/05/31,2.51
2020/06/01,2.619
2020/06/02,2.561
2020/06/03,2.427
2020/06/04,1.725
2020/06/05,1.597
2020/06/06,1.81
2020/06/07,2.053
2020/06/08,2.401
2020/06/09,2.481
2020/06/10,2.351
2020/06/11,2.02
2020/06/12,1.411
2020/06/13,2.749
2020/06/14,4.099
2020/06/15,4.288
2020/06/16,4.406
2020/06/17,4.479
2020/06/18,4.353
2020/06/19,4.597
2020/06/20,4.076
2020/06/21,2.149
2020/06/22,2.893
2020/06/23,4.113
2020/06/24,5.018
2020/06/25,4.989
2020/06/26,4.938
2020/06/27,4.027
2020/06/28,2.85
2020/06/29,2.871
2020/06/30,3.506
2020/07/01,3.406
2020/07/02,3.405
2020/07/03,3.351
2020/07/04,3.821
2020/07/05,4.389
2020/07/06,4.391
2020/07/07,3.528
2020/07/08,4.145
2020/07/09,4.387
2020/07/10,4.344
2020/07/11,4.406
2020/07/12,4.454
2020/07/13,5.09
2020/07/14,5.105
2020/07/15,5.086
2020/07/16,5.928
2020/07/17,6.48
2020/07/18,5.511
2020/07/19,2.845
2020/07/20,4.737
2020/07/21,5.001
2020/07/22,5.123
2020/07/23,5.938
2020/07/24,5.882
2020/07/25,4.826
2020/07/26,2.653
2020/07/27,4.304
2020/07/28,4.224
2020/07/29,3.922
2020/07/30,4.174
2020/07/31,4.146
2020/08/01,4.684
2020/08/02,4.643
2020/08/03,2.29
2020/08/04,3.434
2020/08/05,4.349
2020/08/06,4.491
2020/08/07,4.193
2020/08/08,4.251
2020/08/09,4.883
2020/08/10,9.876
2020/08/11,12.634
2020/08/12,18.919
2020/08/13,21.577
2020/08/14,21.136
2020/08/15,17.465
2020/08/16,15.111
2020/08/17,15.257
2020/08/18,15.181
2020/08/19,13.538
2020/08/20,9.222
2020/08/21,5.852
2020/08/22,6.537
2020/08/23,8.367
2020/08/24,8.815
2020/08/25,8.677
2020/08/26,8.527
2020/08/27,8.45
2020/08/28,3.125
2020/08/29,3
2020/08/30,11.994
2020/08/31,17.162
2020/09/01,25.788
2020/09/02,29.11
2020/09/03,27.802
2020/09/04,22.273
2020/09/05,14.317
2020/09/06,18.985
2020/09/07,23.711
2020/09/08,24.793
2020/09/09,20.719
2020/09/10,14.364
2020/09/11,12.736
2020/09/12,7.896
2020/09/13,7.928
2020/09/14,10.148
2020/09/15,9.737
2020/09/16,9.051
2020/09/17,20.229
2020/09/18,21.982
2020/09/19,19.44
2020/09/20,18.799
2020/09/21,19.268
2020/09/22,19.741
2020/09/23,20.59
2020/09/24,14.311
2020/09/25,8.211
2020/09/26,9.444
2020/09/27,10.741
2020/09/28,8.883
2020/09/29,8.226
2020/09/30,7.801
2020/10/01,7.968
2020/10/02,8.32
2020/10/03,9.531
2020/10/04,9.964
2020/10/05,9.721
2020/10/06,6.457
2020/10/07,4.668
2020/10/08,4.43
2020/10/09,4.449
2020/10/10,6.015
2020/10/11,8.933
2020/10/12,8.665
2020/10/13,6.428
2020/10/14,5.903
2020/10/15,5.635
2020/10/16,5.374
2020/10/17,8.794
2020/10/18,10.185
2020/10/19,9.891
2020/10/20,9.214
2020/10/21,9.238
2020/10/22,8.516
2020/10/23,8.261
2020/10/24,9.024
2020/10/25,9.667
2020/10/26,9.681
2020/10/27,9.814
2020/10/28,8.47
2020/10/29,8.458
2020/10/30,8.68
2020/10/31,7.675
2020/11/01,7.57
2020/11/02,7.802
2020/11/03,7.613
2020/11/04,7.843
2020/11/05,6.603
2020/11/06,6.451
2020/11/07,6.463
2020/11/08,7.039
2020/11/09,6.359
2020/11/10,6.474
2020/11/11,6.065
2020/11/12,6.232
2020/11/13,5.817
2020/11/14,6.502
2020/11/15,5.936
2020/11/16,5.919
2020/11/17,8.916
2020/11/18,11.165
2020/11/19,11.186
2020/11/20,11.691
2020/11/21,10.052
2020/11/22,7.067
2020/11/23,5.774
2020/11/24,6.979
2020/11/25,6.694
2020/11/26,8.468
2020/11/27,11.04
2020/11/28,14.805
2020/11/29,17.598
2020/11/30,17.498
2020/12/01,16.81
2020/12/02,17.077
2020/12/03,12.285
2020/12/04,12.275
2020/12/05,11.551
2020/12/06,10.177
2020/12/07,8.591
2020/12/08,6.085
2020/12/09,7.251
2020/12/10,7.365
2020/12/11,7.852
2020/12/12,7.116
2020/12/13,5.804
2020/12/14,5.835
2020/12/15,8.207
2020/12/16,9.433
2020/12/17,15.065
2020/12/18,14.956
2020/12/19,13.114
2020/12/20,12.841
2020/12/21,12.486
2020/12/22,12.479
2020/12/23,13.423
2020/12/24,9.312
2020/12/25,9.769
2020/12/26,9.48
2020/12/27,6.173
2020/12/28,7.053
2020/12/29,6.078
2020/12/30,6.856
2020/12/31,6.712
2021/01/01,8.244
2021/01/02,6.494
2021/01/03,8.976
2021/01/04,15.638
2021/01/05,15.64
2021/01/06,15.652
2021/01/07,15.302
2021/01/08,10.829
2021/01/09,10.78
2021/01/10,12.801
2021/01/11,11.648
2021/01/12,12.895
2021/01/13,15.1
2021/01/14,15.164
2021/01/15,14.361
2021/01/16,14.637
2021/01/17,15.657
2021/01/18,4.378
2021/01/19,5.808
2021/01/20,5.41
2021/01/21,7.647
2021/01/22,9.463
2021/01/23,9.377
2021/01/24,7.758
2021/01/25,6.907
2021/01/26,7.164
2021/01/27,6.763
2021/01/28,6.074
2021/01/29,7.511
2021/01/30,7.106
2021/01/31,7.006
2021/02/01,9.188
2021/02/02,9.951
2021/02/03,9.935
2021/02/04,10.545
2021/02/05,12.484
2021/02/06,9.526
2021/02/07,7.89
2021/02/08,7.17
2021/02/09,7.492
2021/02/10,7.165
2021/02/11,7.227
2021/02/12,5.925
2021/02/13,5.846
2021/02/14,6.213
2021/02/15,6.349
2021/02/16,4.812
2021/02/17,2.996
2021/02/18,3.361
2021/02/19,3.683
2021/02/20,4.3
2021/02/21,4.48
2021/02/22,6.079
2021/02/23,10.947
2021/02/24,10.53
2021/02/25,10.944
2021/02/26,11.566
2021/02/27,13.912
2021/02/28,15.347
2021/03/01,15.819
2021/03/02,8.96
2021/03/03,6.432
2021/03/04,4.954
2021/03/05,3.011
2021/03/06,4.498
2021/03/07,4.809
2021/03/08,5.116
2021/03/09,5.541
2021/03/10,5.63
2021/03/11,5.184
2021/03/12,6.949
2021/03/13,4.802
2021/03/14,4.525
2021/03/15,5.953
2021/03/16,6.364
2021/03/17,5.967
2021/03/18,3.924
2021/03/19,4.142
2021/03/20,5.337
2021/03/21,6.06
2021/03/22,5.892
2021/03/23,5.599
2021/03/24,4.913
2021/03/25,4.975
2021/03/26,5.275
2021/03/27,6.876
2021/03/28,7.7
2021/03/29,6.929
2021/03/30,6.902
2021/03/31,8.445
2021/04/01,9.117
2021/04/02,9.454
2021/04/03,8.045
2021/04/04,9.084
2021/04/05,9.13
2021/04/06,9.182
2021/04/07,7.872
2021/04/08,6.908
2021/04/09,5.541
2021/04/10,6.779
2021/04/11,9.152
2021/04/12,8.879
2021/04/13,7.472
2021/04/14,6.258
2021/04/15,6.205
2021/04/16,9.942
2021/04/17,10.497
2021/04/18,9.253
2021/04/19,9.796
2021/04/20,12.873
2021/04/21,12.604
2021/04/22,7.991
2021/04/23,9.019
2021/04/24,15.318
2021/04/25,20.669
2021/04/26,22.253
2021/04/27,18.055
2021/04/28,14.472
2021/04/29,9.971
2021/04/30,4.156
2021/05/01,5.074
2021/05/02,7.138
2021/05/03,7.156
2021/05/04,7.244
2021/05/05,6.292
2021/05/06,5.781
2021/05/07,6.199
2021/05/08,12.453
2021/05/09,13.483
2021/05/10,20.323
2021/05/11,26.143
2021/05/12,26.073
2021/05/13,21.859
2021/05/14,15.749
2021/05/15,17.994
2021/05/16,21.569
2021/05/17,22.31
2021/05/18,18.725
2021/05/19,15.797
2021/05/20,14.284
2021/05/21,14.063
2021/05/22,16.98
2021/05/23,16.515
2021/05/24,17.823
2021/05/25,20.081
2021/05/26,13.988
2021/05/27,13.497
2021/05/28,12.414
2021/05/29,14.027
2021/05/30,9.031
2021/05/31,6.677
2021/06/01,5.557
2021/06/02,3.653
2021/06/03,3.023
2021/06/04,1.729
2021/06/05,3.829
2021/06/06,5.73
2021/06/07,5.59
2021/06/08,5.491
2021/06/09,5.03
2021/06/10,3.979
2021/06/11,3.603
2021/06/12,3.673
2021/06/13,4.012
2021/06/14,4.071
2021/06/15,2.918
2021/06/16,2.515
2021/06/17,2.57
2021/06/18,2.264
2021/06/19,2.794
2021/06/20,2.351
2021/06/21,7.5
2021/06/22,12.204
2021/06/23,12.079
2021/06/24,12.202
2021/06/25,12.064
2021/06/26,12.07
2021/06/27,11.897
2021/06/28,10.767
2021/06/29,3.21
2021/06/30,4.083
2021/07/01,4.007
2021/07/02,4.172
2021/07/03,4.257
2021/07/04,5.145
2021/07/05,5.121
2021/07/06,10.064
2021/07/07,11.319
2021/07/08,11.995
2021/07/09,11.501
2021/07/10,11.196
2021/07/11,11.188
2021/07/12,10.396
2021/07/13,8.523
2021/07/14,9.294
2021/07/15,10.149
2021/07/16,10.78
2021/07/17,9.449
2021/07/18,6.174
2021/07/19,6.12
2021/07/20,6.079
2021/07/21,5.839
2021/07/22,4.307
2021/07/23,2.211
2021/07/24,3.263
2021/07/25,3.942
2021/07/26,5.772
2021/07/27,6.196
2021/07/28,6.869
2021/07/29,6.882
2021/07/30,7.107
2021/07/31,5.686
2021/08/01,2.19
2021/08/02,2.358
2021/08/03,3.393
2021/08/04,3.642
2021/08/05,4.845
2021/08/06,4.794
2021/08/07,4.202
2021/08/08,3.251
2021/08/09,2.798
2021/08/10,3.017
2021/08/11,3.392
2021/08/12,3.21
2021/08/13,3.083
2021/08/14,3.263
2021/08/15,2.975
2021/08/16,2.985
2021/08/17,2.973
2021/08/18,2.269
2021/08/19,2.91
2021/08/20,12.364
2021/08/21,16.364
2021/08/22,18.309
2021/08/23,17.27
2021/08/24,14.651
2021/08/25,10.595
2021/08/26,2.617
2021/08/27,2.839
2021/08/28,2.35
2021/08/29,1.184
2021/08/30,1.279
2021/08/31,1.456
2021/09/01,1.523
2021/09/02,1.545
2021/09/03,2.151
2021/09/04,1.731
2021/09/05,1.408
2021/09/06,1.444
2021/09/07,2.813
2021/09/08,2.927
2021/09/09,2.535
2021/09/10,2.794
2021/09/11,4.28
2021/09/12,5.418
2021/09/13,5.474
2021/09/14,4.616
2021/09/15,3.863
2021/09/16,2.445
2021/09/17,1.856
2021/09/18,2.277
2021/09/19,2.163
2021/09/20,2.076
2021/09/21,2.354
2021/09/22,2.379
2021/09/23,2.277
2021/09/24,2.261
2021/09/25,2.45
2021/09/26,2.372
2021/09/27,2.12
2021/09/28,1.743
2021/09/29,1.748
2021/09/30,2.021
2021/10/01,2.019
2021/10/02,1.529
2021/10/03,1.856
2021/10/04,1.88
2021/10/05,2.752
2021/10/06,3.277
2021/10/07,4.237
2021/10/08,4.131
2021/10/09,4.069
2021/10/10,3.657
2021/10/11,3.596
2021/10/12,3.562
2021/10/13,3.325
2021/10/14,2.183
2021/10/15,3.029
2021/10/16,2.877
2021/10/17,3.083
2021/10/18,3.075
2021/10/19,3.156
2021/10/20,3.233
2021/10/21,2.995
2021/10/22,1.442
2021/10/23,1.451
2021/10/24,1.236
2021/10/25,1.335
2021/10/26,1.914
2021/10/27,3.723
2021/10/28,4.662
2021/10/29,4.732
2021/10/30,3.995
2021/10/31,2.983
2021/11/01,2.178
2021/11/02,1.667
2021/11/03,1.438
2021/11/04,1.115
2021/11/05,1.286
2021/11/06,1.746
2021/11/07,2.642
2021/11/08,2.626
2021/11/09,2.429
2021/11/10,2.371
2021/11/11,2.492
2021/11/12,2.497
2021/11/13,2.428
2021/11/14,2.238
2021/11/15,2.234
2021/11/16,2.152
2021/11/17,1.962
2021/11/18,1.63
2021/11/19,1.672
2021/11/20,2.13
2021/11/21,2.165
2021/11/22,1.943
2021/11/23,1.706
2021/11/24,1.822
2021/11/25,1.717
2021/11/26,1.774
2021/11/27,1.261
2021/11/28,1.32
2021/11/29,1.35
2021/11/30,1.322
2021/12/01,1.21
2021/12/02,1.169
2021/12/03,1.053
2021/12/04,1.826
2021/12/05,2.048
2021/12/06,2.051
2021/12/07,2.109
2021/12/08,2.301
2021/12/09,2.398
2021/12/10,2.402
2021/12/11,1.566
2021/12/12,2.01
2021/12/13,1.683
2021/12/14,1.642
2021/12/15,1.64
2021/12/16,1.627
2021/12/17,1.131
2021/12/18,1.453
2021/12/19,1.36
2021/12/20,1.148
2021/12/21,1.213
2021/12/22,1.033
2021/12/23,0.977
2021/12/24,0.732
2021/12/25,0.548
2021/12/26,1.077
2021/12/27,1.018
2021/12/28,1.229
2021/12/29,1.657
2021/12/30,1.709
2021/12/31,1.712
2022/01/01,1.813
2022/01/02,1.431
2022/01/03,1.404
2022/01/04,1.503
2022/01/05,1.786
2022/01/06,1.892
2022/01/07,2.115
2022/01/08,1.688
2022/01/09,1.532
2022/01/10,1.583
2022/01/11,1.593
2022/01/12,1.711
2022/01/13,1.733
2022/01/14,1.679
2022/01/15,1.888
2022/01/16,2.07
2022/01/17,1.812
2022/01/18,1.725
2022/01/19,1.157
2022/01/20,1.177
2022/01/21,2.198
2022/01/22,2.357
2022/01/23,2.314
2022/01/24,2.308
2022/01/25,2.293
2022/01/26,2.282
2022/01/27,2.272
2022/01/28,1.833
2022/01/29,1.236
2022/01/30,1.097
2022/01/31,0.853
2022/02/01,0.857
2022/02/02,0.792
2022/02/03,0.548
2022/02/04,0.584
2022/02/05,0.567
2022/02/06,1.285
2022/02/07,1.296
2022/02/08,1.257
2022/02/09,1.086
2022/02/10,1.05
2022/02/11,1.07
2022/02/12,1.153
2022/02/13,1.271
2022/02/14,1.143
2022/02/15,1.125
2022/02/16,1.051
2022/02/17,0.864
2022/02/18,0.857
2022/02/19,0.884
2022/02/20,0.707
2022/02/21,0.683
2022/02/22,0.654
2022/02/23,0.577
2022/02/24,0.812
2022/02/25,0.838
2022/02/26,1.073
2022/02/27,1.324
2022/02/28,1.359
2022/03/01,1.297
2022/03/02,1.213
2022/03/03,0.561
2022/03/04,0.543
2022/03/05,0.71
2022/03/06,0.676
2022/03/07,0.7
2022/03/08,0.796
2022/03/09,0.805
2022/03/10,0.762
2022/03/11,0.789
2022/03/12,0.952
2022/03/13,1.023
2022/03/14,0.922
2022/03/15,0.519
2022/03/16,0.649
2022/03/17,1.157
2022/03/18,1.461
2022/03/19,1.294
2022/03/20,1.205
2022/03/21,1.188
2022/03/22,1.147
2022/03/23,1.217
2022/03/24,0.991
2022/03/25,0.373
2022/03/26,0.515
2022/03/27,0.781
2022/03/28,1.274
2022/03/29,1.313
2022/03/30,1.223
2022/03/31,1.216
2022/04/01,1.138
2022/04/02,0.658
2022/04/03,0.701
2022/04/04,0.506
2022/04/05,0.678
2022/04/06,0.635
2022/04/07,0.576
2022/04/08,0.674
2022/04/09,1.181
2022/04/10,1.283
2022/04/11,1.164
2022/04/12,0.884
2022/04/13,0.787
2022/04/14,0.759
2022/04/15,0.867
2022/04/16,0.741
2022/04/17,0.809
2022/04/18,0.788
2022/04/19,0.799
2022/04/20,0.977
2022/04/21,0.91
2022/04/22,0.736
2022/04/23,1.015
2022/04/24,1.088
2022/04/25,1.181
2022/04/26,1.2
2022/04/27,1.066
2022/04/28,1.013
2022/04/29,1.039
2022/04/30,0.819
2022/05/01,5.486
2022/05/02,5.55
2022/05/03,5.565
2022/05/04,5.57
2022/05/05,5.509
2022/05/06,5.54
2022/05/07,5.756
2022/05/08,1.274
2022/05/09,1.814
2022/05/10,2.122
2022/05/11,4.409
2022/05/12,6.437
2022/05/13,6.231
2022/05/14,5.724
2022/05/15,5.557
2022/05/16,5.908
2022/05/17,6.184
2022/05/18,5.57
2022/05/19,1.423
2022/05/20,0.749
2022/05/21,0.35
2022/05/22,0.618
2022/05/23,0.594
2022/05/24,0.528
2022/05/25,0.515
2022/05/26,0.761
2022/05/27,0.871
2022/05/28,1
2022/05/29,1.048
2022/05/30,1.056
2022/05/31,1.184
2022/06/01,1.179
2022/06/02,1.078
2022/06/03,1.002
2022/06/04,0.873
2022/06/05,0.524
2022/06/06,0.531
2022/06/07,0.608
2022/06/08,0.765
2022/06/09,0.633
2022/06/10,0.581
2022/06/11,0.578
2022/06/12,0.42
2022/06/13,3.28
2022/06/14,3.49
2022/06/15,3.599
2022/06/16,3.524
2022/06/17,3.428
2022/06/18,3.151
2022/06/19,2.935
2022/06/20,1.999
2022/06/21,1.703
2022/06/22,1.008
2022/06/23,1.005
2022/06/24,0.983
2022/06/25,0.761
2022/06/26,0.828
2022/06/27,0.838
2022/06/28,0.84
2022/06/29,1.209
2022/06/30,1.328
2022/07/01,1.359
2022/07/02,1.566
2022/07/03,1.721
2022/07/04,1.786
2022/07/05,1.755
2022/07/06,1.303
2022/07/07,0.695
2022/07/08,0.643
2022/07/09,0.513
2022/07/10,0.508
2022/07/11,0.522
2022/07/12,0.525
2022/07/13,0.613
2022/07/14,0.624
2022/07/15,0.62
2022/07/16,0.618
2022/07/17,0.41
2022/07/18,0.479
2022/07/19,0.59
2022/07/20,0.581
2022/07/21,0.595
2022/07/22,0.703
2022/07/23,0.941
2022/07/24,1.064
2022/07/25,0.986
2022/07/26,0.732
2022/07/27,0.755
2022/07/28,0.834
2022/07/29,0.838
2022/07/30,0.824
2022/07/31,0.854
2022/08/01,0.896
2022/08/02,0.892
2022/08/03,0.836
2022/08/04,0.743
2022/08/05,0.699
2022/08/06,0.831
2022/08/07,0.884
2022/08/08,0.641
2022/08/09,0.62
2022/08/10,0.988
2022/08/11,1.008
2022/08/12,0.984
2022/08/13,0.882
2022/08/14,0.788
2022/08/15,0.803
2022/08/16,0.894
2022/08/17,0.59
2022/08/18,0.533
2022/08/19,0.706
2022/08/20,0.726
2022/08/21,0.796
2022/08/22,0.697
2022/08/23,0.681
2022/08/24,0.681
2022/08/25,0.655
2022/08/26,0.527
2022/08/27,0.592
2022/08/28,0.611
2022/08/29,0.593
2022/08/30,0.742
2022/08/31,0.812
2022/09/01,0.812
2022/09/02,0.796
2022/09/03,0.942
2022/09/04,0.994
2022/09/05,0.991
2022/09/06,0.842
2022/09/07,0.897
2022/09/08,1.142
2022/09/09,1.155
2022/09/10,0.983
2022/09/11,0.827
2022/09/12,0.771
2022/09/13,1.002
2022/09/14,0.988
2022/09/15,1.029
2022/09/16,1.043
2022/09/17,1.183
2022/09/18,1.189
2022/09/19,1.192
2022/09/20,0.905
2022/09/21,1.022
2022/09/22,0.795
2022/09/23,0.794
2022/09/24,0.749
2022/09/25,0.789
2022/09/26,0.814
2022/09/27,0.82
2022/09/28,0.627
2022/09/29,0.635
2022/09/30,0.637
2022/10/01,0.643
2022/10/02,0.715
2022/10/03,0.675
2022/10/04,0.63
2022/10/05,0.615
2022/10/06,0.576
2022/10/07,0.537
2022/10/08,0.571
2022/10/09,0.582
2022/10/10,0.594
2022/10/11,0.594
2022/10/12,0.444
2022/10/13,0.576
2022/10/14,0.566
2022/10/15,0.572
2022/10/16,0.513
2022/10/17,0.747
2022/10/18,0.858
2022/10/19,0.866
2022/10/20,1.036
2022/10/21,1.114
2022/10/22,0.946
2022/10/23,0.868
2022/10/24,0.884
2022/10/25,0.872
2022/10/26,0.879
2022/10/27,0.768
2022/10/28,0.502
2022/10/29,0.385
2022/10/30,0.637
2022/10/31,0.669
2022/11/01,0.647
2022/11/02,0.66
2022/11/03,0.67
2022/11/04,0.716
2022/11/05,0.928
2022/11/06,0.877
2022/11/07,0.835
2022/11/08,2.344
2022/11/09,3.514
2022/11/10,3.811
2022/11/11,3.732
2022/11/12,3.44
2022/11/13,3.184
2022/11/14,2.941
2022/11/15,2.965
2022/11/16,2.228
2022/11/17,1.169
2022/11/18,0.783
2022/11/19,1.076
2022/11/20,1.08
2022/11/21,0.779
2022/11/22,0.722
2022/11/23,0.724
2022/11/24,0.727
2022/11/25,0.806
2022/11/26,0.83
2022/11/27,0.938
2022/11/28,0.806
2022/11/29,0.446
