Date,sentinusd14wmaUSD
2019/05/21,838984618
2019/05/22,831578170
2019/05/23,823759406
2019/05/24,797052875
2019/05/25,749000423
2019/05/26,723861569
2019/05/27,733317702
2019/05/28,717052930
2019/05/29,746527043
2019/05/30,772334660
2019/05/31,791908003
2019/06/01,760310157
2019/06/02,719146622
2019/06/03,723584896
2019/06/04,734872468
2019/06/05,749341467
2019/06/06,717874509
2019/06/07,690182128
2019/06/08,637297834
2019/06/09,601596868
2019/06/10,589960198
2019/06/11,572747996
2019/06/12,567506933
2019/06/13,578572987
2019/06/14,591455346
2019/06/15,641365901
2019/06/16,664118680
2019/06/17,662709169
2019/06/18,680465138
2019/06/19,702627249
2019/06/20,702282525
2019/06/21,732816370
2019/06/22,759071454
2019/06/23,753765016
2019/06/24,760808534
2019/06/25,782157330
2019/06/26,847161453
2019/06/27,892739254
2019/06/28,889647180
2019/06/29,880980185
2019/06/30,849887974
2019/07/01,835241687
2019/07/02,812337305
2019/07/03,784080914
2019/07/04,745136891
2019/07/05,701384580
2019/07/06,643068613
2019/07/07,601550564
2019/07/08,578980385
2019/07/09,662687479
2019/07/10,665222915
2019/07/11,708806532
2019/07/12,685515534
2019/07/13,634666076
2019/07/14,625061669
2019/07/15,634199565
2019/07/16,626135906
2019/07/17,624507395
2019/07/18,612678323
2019/07/19,589159116
2019/07/20,549801052
2019/07/21,502019467
2019/07/22,470917167
2019/07/23,437841570
2019/07/24,413178103
2019/07/25,397620906
2019/07/26,413282372
2019/07/27,387501545
2019/07/28,356393095
2019/07/29,349698808
2019/07/30,345940346
2019/07/31,343921638
2019/08/01,379697496
2019/08/02,386930386
2019/08/03,375824461
2019/08/04,356276677
2019/08/05,395673307
2019/08/06,414856548
2019/08/07,416263149
2019/08/08,427370793
2019/08/09,426442466
2019/08/10,411964295
2019/08/11,392458310
2019/08/12,381948569
2019/08/13,374794827
2019/08/14,383238301
2019/08/15,393714743
2019/08/16,391884308
2019/08/17,369978066
2019/08/18,349686380
2019/08/19,343393805
2019/08/20,358230353
2019/08/21,354310073
2019/08/22,351643032
2019/08/23,351560805
2019/08/24,337391855
2019/08/25,322876177
2019/08/26,324807342
2019/08/27,319168221
2019/08/28,320588328
2019/08/29,322059443
2019/08/30,324884068
2019/08/31,337897772
2019/09/01,321342683
2019/09/02,318498029
2019/09/03,336563787
2019/09/04,338278235
2019/09/05,333584004
2019/09/06,332540880
2019/09/07,333429641
2019/09/08,327000070
2019/09/09,329449224
2019/09/10,320993765
2019/09/11,321339304
2019/09/12,314688098
2019/09/13,318369906
2019/09/14,304050699
2019/09/15,296039538
2019/09/16,314724334
2019/09/17,336884590
2019/09/18,367820505
2019/09/19,377373311
2019/09/20,385157390
2019/09/21,368241761
2019/09/22,351485873
2019/09/23,355345619
2019/09/24,394307880
2019/09/25,407129987
2019/09/26,417683674
2019/09/27,413555381
2019/09/28,397824784
2019/09/29,373462536
2019/09/30,381033548
2019/10/01,368590151
2019/10/02,346666367
2019/10/03,322174911
2019/10/04,302574262
2019/10/05,278846188
2019/10/06,257965476
2019/10/07,248725027
2019/10/08,246980385
2019/10/09,254716560
2019/10/10,255011429
2019/10/11,256173057
2019/10/12,251545368
2019/10/13,237527676
2019/10/14,255396889
2019/10/15,255606176
2019/10/16,258610716
2019/10/17,254473335
2019/10/18,261133274
2019/10/19,247870384
2019/10/20,241859728
2019/10/21,239459059
2019/10/22,236624686
2019/10/23,259297824
2019/10/24,278519865
2019/10/25,287973982
2019/10/26,308622776
2019/10/27,300466928
2019/10/28,338850494
2019/10/29,348037054
2019/10/30,349703310
2019/10/31,349699622
2019/11/01,340880285
2019/11/02,321397888
2019/11/03,304490515
2019/11/04,306224991
2019/11/05,319066955
2019/11/06,308204602
2019/11/07,294953579
2019/11/08,288595187
2019/11/09,267843015
2019/11/10,249058976
2019/11/11,241763173
2019/11/12,248470977
2019/11/13,246433313
2019/11/14,240785048
2019/11/15,244339008
2019/11/16,232060761
2019/11/17,218820057
2019/11/18,220442349
2019/11/19,223403201
2019/11/20,224715479
2019/11/21,238653028
2019/11/22,277019047
2019/11/23,268853478
2019/11/24,256580499
2019/11/25,278615256
2019/11/26,269805367
2019/11/27,280521949
2019/11/28,287473764
2019/11/29,279951560
2019/11/30,271280434
2019/12/01,252076890
2019/12/02,250623475
2019/12/03,240290676
2019/12/04,232795841
2019/12/05,225282934
2019/12/06,219910201
2019/12/07,204327826
2019/12/08,185583237
2019/12/09,179491629
2019/12/10,183288800
2019/12/11,173383904
2019/12/12,170773336
2019/12/13,168029898
2019/12/14,159996372
2019/12/15,149859730
2019/12/16,156848633
2019/12/17,181236456
2019/12/18,209287944
2019/12/19,240046644
2019/12/20,236356861
2019/12/21,224033892
2019/12/22,211268829
2019/12/23,216307255
2019/12/24,209574231
2019/12/25,207305880
2019/12/26,199646614
2019/12/27,193637274
2019/12/28,183335739
2019/12/29,173924355
2019/12/30,172388429
2019/12/31,181324014
2020/01/01,165343320
2020/01/02,160752291
2020/01/03,171946511
2020/01/04,170347190
2020/01/05,164526225
2020/01/06,173504904
2020/01/07,177817962
2020/01/08,191961494
2020/01/09,193068336
2020/01/10,193599383
2020/01/11,195194575
2020/01/12,189529724
2020/01/13,191992455
2020/01/14,220334118
2020/01/15,239996927
2020/01/16,247583359
2020/01/17,253092352
2020/01/18,262407021
2020/01/19,257451818
2020/01/20,248391275
2020/01/21,238430101
2020/01/22,227448597
2020/01/23,221374943
2020/01/24,223045560
2020/01/25,201643693
2020/01/26,185155071
2020/01/27,180040676
2020/01/28,178186027
2020/01/29,180648418
2020/01/30,186597253
2020/01/31,207058633
2020/02/01,207077428
2020/02/02,209083975
2020/02/03,216826431
2020/02/04,229796147
2020/02/05,243426724
2020/02/06,279143384
2020/02/07,317836674
2020/02/08,321549414
2020/02/09,324519578
2020/02/10,340038810
2020/02/11,342598484
2020/02/12,395010907
2020/02/13,430805019
2020/02/14,450013457
2020/02/15,467955023
2020/02/16,472055667
2020/02/17,505319007
2020/02/18,526064701
2020/02/19,527579493
2020/02/20,539598416
2020/02/21,532369632
2020/02/22,498408763
2020/02/23,477297551
2020/02/24,472131508
2020/02/25,469647693
2020/02/26,490702156
2020/02/27,504094194
2020/02/28,490692919
2020/02/29,458877741
2020/03/01,443431790
2020/03/02,456059494
2020/03/03,447089639
2020/03/04,431451150
2020/03/05,426046303
2020/03/06,428090191
2020/03/07,409662873
2020/03/08,408248620
2020/03/09,453304706
2020/03/10,462888131
2020/03/11,465308740
2020/03/12,597120462
2020/03/13,666509599
2020/03/14,647611789
2020/03/15,624455294
2020/03/16,643622109
2020/03/17,618212187
2020/03/18,583969919
2020/03/19,571312986
2020/03/20,563071491
2020/03/21,515062003
2020/03/22,468098618
2020/03/23,437705792
2020/03/24,446724672
2020/03/25,417279880
2020/03/26,385457002
2020/03/27,357571347
2020/03/28,338154512
2020/03/29,308889321
2020/03/30,289820088
2020/03/31,283555787
2020/04/01,266548133
2020/04/02,266961129
2020/04/03,269558846
2020/04/04,254673927
2020/04/05,236267259
2020/04/06,256010780
2020/04/07,283244846
2020/04/08,288951167
2020/04/09,288108620
2020/04/10,318886231
2020/04/11,301959586
2020/04/12,287867097
2020/04/13,294009178
2020/04/14,284631143
2020/04/15,275943563
2020/04/16,298122125
2020/04/17,297106889
2020/04/18,299209561
2020/04/19,293870293
2020/04/20,313163541
2020/04/21,320212786
2020/04/22,326042457
2020/04/23,338284937
2020/04/24,381038162
2020/04/25,374616182
2020/04/26,365231094
2020/04/27,373243592
2020/04/28,360395047
2020/04/29,387397788
2020/04/30,426594786
2020/05/01,415282110
2020/05/02,397056098
2020/05/03,380484447
2020/05/04,374084139
2020/05/05,367257287
2020/05/06,376893756
2020/05/07,407897208
2020/05/08,415981433
2020/05/09,405582601
2020/05/10,435030488
2020/05/11,438855132
2020/05/12,443747923
2020/05/13,450124786
2020/05/14,453246909
2020/05/15,448981167
2020/05/16,426540417
2020/05/17,407364201
2020/05/18,410976773
2020/05/19,399053832
2020/05/20,389067260
2020/05/21,387514070
2020/05/22,383497736
2020/05/23,375951910
2020/05/24,356408719
2020/05/25,347444577
2020/05/26,349299668
2020/05/27,342633842
2020/05/28,354999026
2020/05/29,384756987
2020/05/30,411917771
2020/05/31,429431754
2020/06/01,442637999
2020/06/02,510185682
2020/06/03,498711538
2020/06/04,490329928
2020/06/05,492288018
2020/06/06,461870731
2020/06/07,439263912
2020/06/08,431204097
2020/06/09,424763981
2020/06/10,425314265
2020/06/11,440648205
2020/06/12,429062653
2020/06/13,394654625
2020/06/14,368855656
2020/06/15,393530958
2020/06/16,388803572
2020/06/17,388721990
2020/06/18,394933433
2020/06/19,403363366
2020/06/20,384118484
2020/06/21,379367115
2020/06/22,407350379
2020/06/23,430900423
2020/06/24,509383632
2020/06/25,624583813
2020/06/26,643175947
2020/06/27,628086185
2020/06/28,595540273
2020/06/29,569258384
2020/06/30,558700024
2020/07/01,543324137
2020/07/02,526769390
2020/07/03,509730834
2020/07/04,474546073
2020/07/05,433436627
2020/07/06,433292260
2020/07/07,435677858
2020/07/08,469149604
2020/07/09,481117570
2020/07/10,499137326
2020/07/11,474268185
2020/07/12,455410869
2020/07/13,484606507
2020/07/14,525518676
2020/07/15,521514160
2020/07/16,525740688
2020/07/17,518974482
2020/07/18,495319565
2020/07/19,480145520
2020/07/20,483519086
2020/07/21,491667013
2020/07/22,519915872
2020/07/23,635347257
2020/07/24,673182810
2020/07/25,705882360
2020/07/26,761155603
2020/07/27,882924549
2020/07/28,922224456
2020/07/29,951385677
2020/07/30,992000385
2020/07/31,1033647176
2020/08/01,1062659930
2020/08/02,1103260129
2020/08/03,1135486842
2020/08/04,1169998791
2020/08/05,1149375117
2020/08/06,1130506304
2020/08/07,1132108245
2020/08/08,1067365792
2020/08/09,1017293705
2020/08/10,1045348635
2020/08/11,1062443737
2020/08/12,1131654715
2020/08/13,1191363703
2020/08/14,1299239547
2020/08/15,1265939048
2020/08/16,1224737422
2020/08/17,1238898007
2020/08/18,1249553419
2020/08/19,1256430478
2020/08/20,1263053437
2020/08/21,1271502260
2020/08/22,1220905958
2020/08/23,1134398626
2020/08/24,1125387185
2020/08/25,1110175854
2020/08/26,1094788333
2020/08/27,1056027737
2020/08/28,1086015278
2020/08/29,1089439603
2020/08/30,1137147894
2020/08/31,1302650383
2020/09/01,1566001381
2020/09/02,1784760356
2020/09/03,1949254412
2020/09/04,2073906143
2020/09/05,2158114852
2020/09/06,2160366118
2020/09/07,2106060284
2020/09/08,2032822741
2020/09/09,1980308811
2020/09/10,2009061501
2020/09/11,1982288757
2020/09/12,1926067564
2020/09/13,1875279437
2020/09/14,1866349599
2020/09/15,1810071412
2020/09/16,1780817508
2020/09/17,1846565373
2020/09/18,1947227759
2020/09/19,1880498700
2020/09/20,1816413182
2020/09/21,1822915691
2020/09/22,1753277675
2020/09/23,1710723422
2020/09/24,1631917695
2020/09/25,1545233313
2020/09/26,1432843662
2020/09/27,1342155188
2020/09/28,1293975582
2020/09/29,1271137144
2020/09/30,1254468515
2020/10/01,1247022857
2020/10/02,1221125418
2020/10/03,1139547916
2020/10/04,1061724048
2020/10/05,1026037127
2020/10/06,1005270845
2020/10/07,1020949365
2020/10/08,1017690935
2020/10/09,1035446670
2020/10/10,1012492658
2020/10/11,970644629
2020/10/12,999383444
2020/10/13,996103302
2020/10/14,1040215273
2020/10/15,1030820684
2020/10/16,1045708437
2020/10/17,987000444
2020/10/18,927268619
2020/10/19,912203964
2020/10/20,900473405
2020/10/21,965111660
2020/10/22,1037995985
2020/10/23,1063746161
2020/10/24,1027637959
2020/10/25,972633890
2020/10/26,1016341539
2020/10/27,1029027187
2020/10/28,1079195432
2020/10/29,1061487573
2020/10/30,1094995102
2020/10/31,1062963554
2020/11/01,1005104728
2020/11/02,1039749751
2020/11/03,1045792811
2020/11/04,1075366552
2020/11/05,1148277993
2020/11/06,1253633011
2020/11/07,1320886720
2020/11/08,1255504430
2020/11/09,1260519942
2020/11/10,1254457032
2020/11/11,1284437856
2020/11/12,1366733865
2020/11/13,1398879634
2020/11/14,1343166981
2020/11/15,1271536611
2020/11/16,1256367737
2020/11/17,1339367374
2020/11/18,1422527696
2020/11/19,1423468928
2020/11/20,1477348252
2020/11/21,1600304896
2020/11/22,1663780991
2020/11/23,1812581876
2020/11/24,2009160598
2020/11/25,2004196460
2020/11/26,2116390097
2020/11/27,2090837067
2020/11/28,1962687919
2020/11/29,1844762939
2020/11/30,1855056981
2020/12/01,1926670837
2020/12/02,1857761177
2020/12/03,1794161328
2020/12/04,1746763907
2020/12/05,1635200155
2020/12/06,1520011247
2020/12/07,1503615023
2020/12/08,1476748832
2020/12/09,1518925057
2020/12/10,1533995392
2020/12/11,1548588251
2020/12/12,1477973393
2020/12/13,1405298638
2020/12/14,1368348292
2020/12/15,1364474483
2020/12/16,1441902622
2020/12/17,1675895091
2020/12/18,1731424853
2020/12/19,1784795135
2020/12/20,1721644880
2020/12/21,1789483795
2020/12/22,1814889486
2020/12/23,1817154094
2020/12/24,1814772947
2020/12/25,1733957408
2020/12/26,1678528737
2020/12/27,1752989848
2020/12/28,1863269202
2020/12/29,2008212653
2020/12/30,2101830464
2020/12/31,2129613687
2021/01/01,2112892586
2021/01/02,2107201981
2021/01/03,2513240086
2021/01/04,3243904466
2021/01/05,3565166878
2021/01/06,4039460269
2021/01/07,4531699174
2021/01/08,5008613749
2021/01/09,5000142895
2021/01/10,5030067003
2021/01/11,5422870389
2021/01/12,5333363306
2021/01/13,5253668891
2021/01/14,5641969349
2021/01/15,5539782680
2021/01/16,5281024471
2021/01/17,4935589993
2021/01/18,4686875997
2021/01/19,5005193233
2021/01/20,5332145546
2021/01/21,5353624459
2021/01/22,5387534225
2021/01/23,5106075589
2021/01/24,4971716725
2021/01/25,5046256247
2021/01/26,5092099699
2021/01/27,5097261765
2021/01/28,5007233537
2021/01/29,5312913041
2021/01/30,5226681145
2021/01/31,5076864403
2021/02/01,4941059637
2021/02/02,5199315110
2021/02/03,5486282835
2021/02/04,5900376014
2021/02/05,6134400358
2021/02/06,6172655482
2021/02/07,6041468643
2021/02/08,6156954040
2021/02/09,6218906183
2021/02/10,6270910689
2021/02/11,6178003224
2021/02/12,6160183931
2021/02/13,5902222191
2021/02/14,5629552461
2021/02/15,5486101086
2021/02/16,5352321038
2021/02/17,5327968552
2021/02/18,5519849157
2021/02/19,5548097738
2021/02/20,5747029240
2021/02/21,5598005126
2021/02/22,5857533252
2021/02/23,6577559512
2021/02/24,6624495232
2021/02/25,6536918715
2021/02/26,6561153832
2021/02/27,6264198722
2021/02/28,6082753648
2021/03/01,5938647893
2021/03/02,5773278853
2021/03/03,5531234850
2021/03/04,5372934283
2021/03/05,5153465330
2021/03/06,4970452737
2021/03/07,5398369174
2021/03/08,5373159278
2021/03/09,5392034773
2021/03/10,5422906300
2021/03/11,5472063055
2021/03/12,5701165601
2021/03/13,5582034755
2021/03/14,5304618702
2021/03/15,5476947380
2021/03/16,5497606168
2021/03/17,5455358592
2021/03/18,5348401583
2021/03/19,5152571238
2021/03/20,4870021758
2021/03/21,4627364939
2021/03/22,4608936926
2021/03/23,4519713036
2021/03/24,4441462101
2021/03/25,4707109055
2021/03/26,4691288824
2021/03/27,4506106780
2021/03/28,4271961028
2021/03/29,4380721564
2021/03/30,4600017662
2021/03/31,4869368032
2021/04/01,5032683197
2021/04/02,5545665923
2021/04/03,6071507868
2021/04/04,5933321254
2021/04/05,6191775343
2021/04/06,6248625444
2021/04/07,6295087345
2021/04/08,6243411821
2021/04/09,6168579270
2021/04/10,6102836923
2021/04/11,5822658747
2021/04/12,5749829209
2021/04/13,5940258632
2021/04/14,6328792140
2021/04/15,6281166814
2021/04/16,6627639939
2021/04/17,6622451831
2021/04/18,7401778384
2021/04/19,7449573736
2021/04/20,7391679716
2021/04/21,7567786467
2021/04/22,8305511507
2021/04/23,8656998075
2021/04/24,8275991038
2021/04/25,7838313285
2021/04/26,7759667182
2021/04/27,7775237497
2021/04/28,7959822885
2021/04/29,8070743177
2021/04/30,8117921603
2021/05/01,7932397182
2021/05/02,7539971503
2021/05/03,8223172946
2021/05/04,9307975354
2021/05/05,9769412799
2021/05/06,9943215458
2021/05/07,10436462736
2021/05/08,10885286172
2021/05/09,10967916158
2021/05/10,12317035402
2021/05/11,13249049675
2021/05/12,14283507170
2021/05/13,15454788157
2021/05/14,15443621536
2021/05/15,14847590479
2021/05/16,14395718879
2021/05/17,14502501680
2021/05/18,14096135647
2021/05/19,16000471507
2021/05/20,16786284231
2021/05/21,16552612650
2021/05/22,15668651724
2021/05/23,15439195530
2021/05/24,15244189767
2021/05/25,14932466410
2021/05/26,14498834791
2021/05/27,14155383287
2021/05/28,13628960273
2021/05/29,12889703908
2021/05/30,11889138986
2021/05/31,10832353091
2021/06/01,10282996116
2021/06/02,9518608642
2021/06/03,9031458394
2021/06/04,8628963198
2021/06/05,7941035494
2021/06/06,7099189126
2021/06/07,6687091659
2021/06/08,6903694921
2021/06/09,6973044013
2021/06/10,6602367333
2021/06/11,6320430452
2021/06/12,5915034955
2021/06/13,5475082502
2021/06/14,5451564561
2021/06/15,5298482233
2021/06/16,5460737591
2021/06/17,5418251339
2021/06/18,5492548871
2021/06/19,5114249766
2021/06/20,4828290727
2021/06/21,5181932210
2021/06/22,5791601754
2021/06/23,5658221250
2021/06/24,5624203714
2021/06/25,5678411692
2021/06/26,5315481769
2021/06/27,4985413306
2021/06/28,4971024104
2021/06/29,4995068775
2021/06/30,4884600091
2021/07/01,5059169710
2021/07/02,5158140561
2021/07/03,4761592816
2021/07/04,4407166289
2021/07/05,4214797246
2021/07/06,4203587302
2021/07/07,4321418549
2021/07/08,4680407024
2021/07/09,4762604732
2021/07/10,4574524892
2021/07/11,4185675197
2021/07/12,4293304376
2021/07/13,4271594544
2021/07/14,4361385862
2021/07/15,4298235748
2021/07/16,4442278694
2021/07/17,4178681265
2021/07/18,3915096638
2021/07/19,3900813856
2021/07/20,3856305259
2021/07/21,3988800543
2021/07/22,4012993812
2021/07/23,3991042596
2021/07/24,3869446202
2021/07/25,3620810208
2021/07/26,4038594778
2021/07/27,4189700277
2021/07/28,4229069567
2021/07/29,4371991762
2021/07/30,4504414886
2021/07/31,4630210652
2021/08/01,4625359320
2021/08/02,4646004423
2021/08/03,4796074804
2021/08/04,5023619111
2021/08/05,5255717840
2021/08/06,5498256980
2021/08/07,5600213872
2021/08/08,5541073406
2021/08/09,5964620378
2021/08/10,6081146053
2021/08/11,6068666792
2021/08/12,6053905047
2021/08/13,6148895603
2021/08/14,6005236778
2021/08/15,5829063160
2021/08/16,6157324081
2021/08/17,6220460292
2021/08/18,6253452211
2021/08/19,6178445073
2021/08/20,6362930353
2021/08/21,6066189160
2021/08/22,5783551779
2021/08/23,6046928663
2021/08/24,6491582033
2021/08/25,6648836000
2021/08/26,6516369315
2021/08/27,6555905079
2021/08/28,6323351189
2021/08/29,6142890263
2021/08/30,6207514797
2021/08/31,6654081236
2021/09/01,7110723493
2021/09/02,7801609659
2021/09/03,8138114190
2021/09/04,7969962046
2021/09/05,7595565111
2021/09/06,7547437949
2021/09/07,8203537888
2021/09/08,8374162882
2021/09/09,8487634543
2021/09/10,8485248654
2021/09/11,8403178346
2021/09/12,7851413832
2021/09/13,7586270804
2021/09/14,7208566266
2021/09/15,7447513936
2021/09/16,7192322481
2021/09/17,7257898879
2021/09/18,6951792412
2021/09/19,6496311915
2021/09/20,6703776216
2021/09/21,6828988875
2021/09/22,6854140314
2021/09/23,6787150716
2021/09/24,7338329015
2021/09/25,6829693805
2021/09/26,7335674455
2021/09/27,7098176782
2021/09/28,6770986165
2021/09/29,6416960135
2021/09/30,6128698347
2021/10/01,6091013546
2021/10/02,5822174782
2021/10/03,5488685911
2021/10/04,5395249651
2021/10/05,5713502019
2021/10/06,5998271118
2021/10/07,6322603122
2021/10/08,6566830387
2021/10/09,6221060239
2021/10/10,5938956973
2021/10/11,5882712481
2021/10/12,5875975169
2021/10/13,6053521311
2021/10/14,7060016144
2021/10/15,7614401449
2021/10/16,7606704160
2021/10/17,7411256327
2021/10/18,7430668806
2021/10/19,7345686055
2021/10/20,7494467263
2021/10/21,8152784312
2021/10/22,8375909965
2021/10/23,8055635505
2021/10/24,7556559773
2021/10/25,7409528636
2021/10/26,7323297653
2021/10/27,7789503989
2021/10/28,7694244460
2021/10/29,8397038661
2021/10/30,8108582403
2021/10/31,7803872531
2021/11/01,7844480725
2021/11/02,8114602093
2021/11/03,8887097912
2021/11/04,8991660674
2021/11/05,9058348449
2021/11/06,8707239194
2021/11/07,8166232990
2021/11/08,8265980171
2021/11/09,8337121417
2021/11/10,8426037418
2021/11/11,8469265970
2021/11/12,8602240075
2021/11/13,8238004836
2021/11/14,7871479324
2021/11/15,9095363497
2021/11/16,9325876338
2021/11/17,9240753709
2021/11/18,9317072798
2021/11/19,9282249821
2021/11/20,8934305371
2021/11/21,8740603001
2021/11/22,8610193496
2021/11/23,8489248110
2021/11/24,8549035938
2021/11/25,8381438039
2021/11/26,8770379953
2021/11/27,8221390151
2021/11/28,7621862399
2021/11/29,7598870598
2021/11/30,8228111493
2021/12/01,8789716870
2021/12/02,8912184044
2021/12/03,9220959212
2021/12/04,9896792629
2021/12/05,9630679700
2021/12/06,10178976218
2021/12/07,10254448774
2021/12/08,10124319370
2021/12/09,9969858501
2021/12/10,9837658824
2021/12/11,9263566000
2021/12/12,8402093346
2021/12/13,8519439440
2021/12/14,8428957365
2021/12/15,8193519671
2021/12/16,8061991755
2021/12/17,7832105871
2021/12/18,7347337350
2021/12/19,6738882941
2021/12/20,6503983381
2021/12/21,6363522228
2021/12/22,6272944613
2021/12/23,6303563827
2021/12/24,6260458049
2021/12/25,6153640339
2021/12/26,5733610910
2021/12/27,5804610149
2021/12/28,6016882962
2021/12/29,6032171561
2021/12/30,6895592457
2021/12/31,7210442326
2022/01/01,6893588978
2022/01/02,6466072944
2022/01/03,6214074518
2022/01/04,6283436965
2022/01/05,6523023830
2022/01/06,6906665454
2022/01/07,7150726698
2022/01/08,6855214525
2022/01/09,6389660557
2022/01/10,6256821561
2022/01/11,6057995097
2022/01/12,5987633577
2022/01/13,6039523827
2022/01/14,5953353938
2022/01/15,5642097337
2022/01/16,5329032875
2022/01/17,5213141061
2022/01/18,5081937908
2022/01/19,5273374430
2022/01/20,5311126950
2022/01/21,6163196756
2022/01/22,6639282286
2022/01/23,6598678127
2022/01/24,6869262025
2022/01/25,6812583365
2022/01/26,6899228598
2022/01/27,6915104343
2022/01/28,6799303422
2022/01/29,6489470391
2022/01/30,6183835280
2022/01/31,6059818509
2022/02/01,5922730841
2022/02/02,5628366136
2022/02/03,5667640635
2022/02/04,5598191973
2022/02/05,5311976894
2022/02/06,4919229885
2022/02/07,5052685165
2022/02/08,5146096777
2022/02/09,5184829018
2022/02/10,5707176030
2022/02/11,5900261070
2022/02/12,5653753301
2022/02/13,5302609377
2022/02/14,5213824775
2022/02/15,5275527895
2022/02/16,5146397880
2022/02/17,5122617886
2022/02/18,5069834361
2022/02/19,4693816688
2022/02/20,4457464580
2022/02/21,4379927612
2022/02/22,4221576052
2022/02/23,4126089568
2022/02/24,4790350898
2022/02/25,4924635534
2022/02/26,4723404272
2022/02/27,4518854351
2022/02/28,4580419066
2022/03/01,4812409394
2022/03/02,4864495802
2022/03/03,4851377323
2022/03/04,4922554471
2022/03/05,4642592677
2022/03/06,4272399767
2022/03/07,4238549317
2022/03/08,4213911522
2022/03/09,4106924133
2022/03/10,4048904666
2022/03/11,3920607841
2022/03/12,3590895235
2022/03/13,3335523463
2022/03/14,3217945767
2022/03/15,3649031445
2022/03/16,3779244128
2022/03/17,3908070350
2022/03/18,4170311094
2022/03/19,4302248079
2022/03/20,4056727656
2022/03/21,4146405121
2022/03/22,4460313635
2022/03/23,4504458633
2022/03/24,4731383126
2022/03/25,4996638796
2022/03/26,4676089064
2022/03/27,4434499649
2022/03/28,4667174214
2022/03/29,5023811040
2022/03/30,5289051451
2022/03/31,5497475809
2022/04/01,5715461575
2022/04/02,5647753933
2022/04/03,5373061851
2022/04/04,5260030801
2022/04/05,5242573626
2022/04/06,5366795938
2022/04/07,5429813331
2022/04/08,5322092362
2022/04/09,4993263794
2022/04/10,4596615701
2022/04/11,4821014523
2022/04/12,4640635568
2022/04/13,4496126252
2022/04/14,4374799993
2022/04/15,4311930988
2022/04/16,4182142003
2022/04/17,4016305886
2022/04/18,4014564157
2022/04/19,4110325997
2022/04/20,4569533640
2022/04/21,4596821044
2022/04/22,4648679903
2022/04/23,4333891869
2022/04/24,4051925611
2022/04/25,4292664393
2022/04/26,4394090043
2022/04/27,4409293278
2022/04/28,4519013517
2022/04/29,4902734791
2022/04/30,4705834978
2022/05/01,4714786423
2022/05/02,5008454928
2022/05/03,5346423256
2022/05/04,5383220788
2022/05/05,5461633379
2022/05/06,5511273684
2022/05/07,5241268917
2022/05/08,5033344232
2022/05/09,5555979112
2022/05/10,5972097161
2022/05/11,6822735081
2022/05/12,8146106310
2022/05/13,8478781811
2022/05/14,7910819444
2022/05/15,7291666282
2022/05/16,7367972301
2022/05/17,6948009893
2022/05/18,6642468343
2022/05/19,6325832857
2022/05/20,6142504783
2022/05/21,5499395865
2022/05/22,4914632486
2022/05/23,4666083228
2022/05/24,4272938678
2022/05/25,3801634989
2022/05/26,3948221956
2022/05/27,4107632520
2022/05/28,3818256096
2022/05/29,3522430196
2022/05/30,3475272859
2022/05/31,3564425139
2022/06/01,3639251522
2022/06/02,3699045985
2022/06/03,3586939969
2022/06/04,3305544657
2022/06/05,3040377470
2022/06/06,2976581205
2022/06/07,3037447427
2022/06/08,2937944549
2022/06/09,2832820181
2022/06/10,3067992811
2022/06/11,3383523660
2022/06/12,3471454179
2022/06/13,4325788087
2022/06/14,4708856162
2022/06/15,4956328836
2022/06/16,4999910700
2022/06/17,4951917774
2022/06/18,4917306177
2022/06/19,4673976846
2022/06/20,4477428599
2022/06/21,4235460157
2022/06/22,3967676202
2022/06/23,3712015833
2022/06/24,3462016412
2022/06/25,3104492144
2022/06/26,2753597537
2022/06/27,2599431873
2022/06/28,2467552725
2022/06/29,2589400557
2022/06/30,2641342465
2022/07/01,2634515350
2022/07/02,2453171020
2022/07/03,2236132465
2022/07/04,2209377164
2022/07/05,2181071736
2022/07/06,2167513185
2022/07/07,2455705056
2022/07/08,2475895197
2022/07/09,2300491668
2022/07/10,2175139131
2022/07/11,2131816482
2022/07/12,2157924202
2022/07/13,2245905467
2022/07/14,2255344452
2022/07/15,2483832162
2022/07/16,2436959995
2022/07/17,2376655879
2022/07/18,2668457153
2022/07/19,3158937974
2022/07/20,3235863470
2022/07/21,3837321972
2022/07/22,3740525486
2022/07/23,3505653596
2022/07/24,3251410204
2022/07/25,3169609288
2022/07/26,3106081012
2022/07/27,3144839004
2022/07/28,3250651058
2022/07/29,3306092411
2022/07/30,3088317983
2022/07/31,2816358672
2022/08/01,2754100199
2022/08/02,2670918861
2022/08/03,2560552360
2022/08/04,2467998125
2022/08/05,2487802321
2022/08/06,2375487769
2022/08/07,2305377440
2022/08/08,2313145808
2022/08/09,2355470761
2022/08/10,2607106742
2022/08/11,2728230310
2022/08/12,2763272077
2022/08/13,2766169038
2022/08/14,2670110924
2022/08/15,2791083980
2022/08/16,2752955189
2022/08/17,3118622514
2022/08/18,3062332712
2022/08/19,3162297240
2022/08/20,2995152657
2022/08/21,2775777135
2022/08/22,2637391918
2022/08/23,2535114747
2022/08/24,2458295073
2022/08/25,2409231237
2022/08/26,2450955660
2022/08/27,2391118747
2022/08/28,2343874270
2022/08/29,2451429834
2022/08/30,2513037936
2022/08/31,2558142523
2022/09/01,2640836123
2022/09/02,2884901200
2022/09/03,2733478108
