Date,difficulty30trx
2022/10/24,-3.243
2022/10/25,-3.293
2022/10/26,-3.342
2022/10/27,-3.389
2022/10/28,-3.435
2022/10/29,-3.48
2022/10/30,-3.524
2022/10/31,-3.566
2022/11/01,-3.608
2022/11/02,-3.648
2022/11/03,-3.687
2022/11/04,-3.725
2022/11/05,-3.762
2022/11/06,-3.799
2022/11/07,-3.834
2022/11/08,-3.868
2022/11/09,-3.902
2022/11/10,-3.935
2022/11/11,-3.967
2022/11/12,-3.998
2022/11/13,-4.028
2022/11/14,-4.058
2022/11/15,-4.087
2022/11/16,-4.116
2022/11/17,-4.143
2022/11/18,-4.171
2022/11/19,-4.197
2022/11/20,-4.223
2022/11/21,-4.248
2022/11/22,-4.273
2022/11/23,-4.298
2022/11/24,-4.321
2022/11/25,-4.345
2022/11/26,-4.367
2022/11/27,-4.39
2022/11/28,-4.411
2022/11/29,-4.433
