Date,fee_to_reward3smaUSD
2019/06/23,2.729
2019/06/24,2.873
2019/06/25,3.608
2019/06/26,4.257
2019/06/27,4.847
2019/06/28,4.923
2019/06/29,4.462
2019/06/30,3.858
2019/07/01,3.922
2019/07/02,4.15
2019/07/03,4.04
2019/07/04,3.164
2019/07/05,3.024
2019/07/06,3.083
2019/07/07,2.886
2019/07/08,2.902
2019/07/09,2.878
2019/07/10,3.066
2019/07/11,3.492
2019/07/12,3.432
2019/07/13,3.288
2019/07/14,2.53
2019/07/15,2.732
2019/07/16,4.26
2019/07/17,5.035
2019/07/18,4.758
2019/07/19,3.869
2019/07/20,2.888
2019/07/21,2.663
2019/07/22,2.037
2019/07/23,2.168
2019/07/24,3.158
2019/07/25,4.061
2019/07/26,4.088
2019/07/27,3.226
2019/07/28,2.205
2019/07/29,2.193
2019/07/30,2.272
2019/07/31,2.598
2019/08/01,3.365
2019/08/02,3.621
2019/08/03,3.966
2019/08/04,3.001
2019/08/05,2.74
2019/08/06,2.379
2019/08/07,2.619
2019/08/08,2.679
2019/08/09,2.704
2019/08/10,2.588
2019/08/11,2.352
2019/08/12,2.27
2019/08/13,2.298
2019/08/14,2.581
2019/08/15,2.851
2019/08/16,2.959
2019/08/17,2.671
2019/08/18,2.217
2019/08/19,2.397
2019/08/20,2.806
2019/08/21,3.378
2019/08/22,3.459
2019/08/23,3.426
2019/08/24,3.097
2019/08/25,3.117
2019/08/26,3.493
2019/08/27,3.714
2019/08/28,3.711
2019/08/29,3.454
2019/08/30,3.45
2019/08/31,3.324
2019/09/01,3.185
2019/09/02,3.311
2019/09/03,3.56
2019/09/04,3.784
2019/09/05,4.018
2019/09/06,4.378
2019/09/07,4.673
2019/09/08,4.83
2019/09/09,5.066
2019/09/10,5.598
2019/09/11,5.902
2019/09/12,6.167
2019/09/13,6.084
2019/09/14,6.25
2019/09/15,6.286
2019/09/16,6.527
2019/09/17,7.084
2019/09/18,7.697
2019/09/19,8.64
2019/09/20,9.098
2019/09/21,8.853
2019/09/22,7.707
2019/09/23,7.389
2019/09/24,8.137
2019/09/25,9.425
2019/09/26,9.268
2019/09/27,8.71
2019/09/28,8.077
2019/09/29,7.906
2019/09/30,7.434
2019/10/01,5.918
2019/10/02,4.543
2019/10/03,3.745
2019/10/04,3.7
2019/10/05,3.547
2019/10/06,2.983
2019/10/07,2.884
2019/10/08,2.997
2019/10/09,3.393
2019/10/10,3.517
2019/10/11,3.507
2019/10/12,3.125
2019/10/13,2.86
2019/10/14,2.818
2019/10/15,2.961
2019/10/16,3.141
2019/10/17,3.117
2019/10/18,3.137
2019/10/19,3.046
2019/10/20,3.068
2019/10/21,3.078
2019/10/22,3.339
2019/10/23,3.763
2019/10/24,3.926
2019/10/25,4.033
2019/10/26,3.877
2019/10/27,3.696
2019/10/28,3.611
2019/10/29,3.612
2019/10/30,3.857
2019/10/31,3.866
2019/11/01,3.715
2019/11/02,3.341
2019/11/03,3.062
2019/11/04,3.055
2019/11/05,3.313
2019/11/06,3.434
2019/11/07,3.828
2019/11/08,3.823
2019/11/09,3.727
2019/11/10,3.191
2019/11/11,3.216
2019/11/12,3.386
2019/11/13,3.589
2019/11/14,3.552
2019/11/15,3.556
2019/11/16,3.298
2019/11/17,3.095
2019/11/18,3.126
2019/11/19,3.455
2019/11/20,3.723
2019/11/21,4.221
2019/11/22,5.527
2019/11/23,5.331
2019/11/24,4.665
2019/11/25,4.341
2019/11/26,5.068
2019/11/27,5.458
2019/11/28,4.641
2019/11/29,4.099
2019/11/30,3.727
2019/12/01,3.588
2019/12/02,3.66
2019/12/03,3.744
2019/12/04,3.727
2019/12/05,3.528
2019/12/06,3.378
2019/12/07,2.924
2019/12/08,2.54
2019/12/09,2.556
2019/12/10,2.803
2019/12/11,3.175
2019/12/12,3.257
2019/12/13,3.275
2019/12/14,3.193
2019/12/15,3.134
2019/12/16,3.41
2019/12/17,4.214
2019/12/18,4.758
2019/12/19,4.682
2019/12/20,4.182
2019/12/21,3.629
2019/12/22,3.318
2019/12/23,3.297
2019/12/24,3.386
2019/12/25,3.481
2019/12/26,3.288
2019/12/27,3.231
2019/12/28,3.07
2019/12/29,2.855
2019/12/30,2.858
2019/12/31,3
2020/01/01,3.023
2020/01/02,2.734
2020/01/03,2.461
2020/01/04,2.187
2020/01/05,2.046
2020/01/06,2.086
2020/01/07,2.265
2020/01/08,2.612
2020/01/09,2.589
2020/01/10,2.705
2020/01/11,2.457
2020/01/12,2.328
2020/01/13,2.194
2020/01/14,2.471
2020/01/15,2.739
2020/01/16,2.74
2020/01/17,2.582
2020/01/18,2.436
2020/01/19,2.384
2020/01/20,2.23
2020/01/21,2.076
2020/01/22,1.927
2020/01/23,1.827
2020/01/24,1.776
2020/01/25,1.63
2020/01/26,1.496
2020/01/27,1.457
2020/01/28,1.621
2020/01/29,1.791
2020/01/30,1.966
2020/01/31,2.064
2020/02/01,2.082
2020/02/02,1.992
2020/02/03,2.027
2020/02/04,2.195
2020/02/05,2.559
2020/02/06,2.891
2020/02/07,3.19
2020/02/08,3.105
2020/02/09,2.859
2020/02/10,2.64
2020/02/11,2.694
2020/02/12,3.159
2020/02/13,3.5
2020/02/14,3.717
2020/02/15,3.546
2020/02/16,3.513
2020/02/17,3.429
2020/02/18,3.33
2020/02/19,3.222
2020/02/20,3.232
2020/02/21,3.002
2020/02/22,2.619
2020/02/23,2.343
2020/02/24,2.494
2020/02/25,2.823
2020/02/26,3.419
2020/02/27,3.6
2020/02/28,3.591
2020/02/29,2.92
2020/03/01,2.595
2020/03/02,2.383
2020/03/03,2.485
2020/03/04,2.546
2020/03/05,2.739
2020/03/06,2.794
2020/03/07,2.773
2020/03/08,2.985
2020/03/09,3.644
2020/03/10,3.869
2020/03/11,3.867
2020/03/12,9.708
2020/03/13,15.222
2020/03/14,15.324
2020/03/15,9.088
2020/03/16,5.415
2020/03/17,5.743
2020/03/18,5.935
2020/03/19,4.902
2020/03/20,4.84
2020/03/21,4.629
2020/03/22,3.893
2020/03/23,3.598
2020/03/24,3.704
2020/03/25,3.782
2020/03/26,3.68
2020/03/27,3.523
2020/03/28,3.227
2020/03/29,2.839
2020/03/30,2.776
2020/03/31,2.991
2020/04/01,3.225
2020/04/02,3.354
2020/04/03,3.321
2020/04/04,3.126
2020/04/05,2.77
2020/04/06,3.072
2020/04/07,3.538
2020/04/08,3.894
2020/04/09,3.606
2020/04/10,3.476
2020/04/11,3.215
2020/04/12,2.942
2020/04/13,2.887
2020/04/14,3.176
2020/04/15,3.456
2020/04/16,3.868
2020/04/17,3.879
2020/04/18,4.059
2020/04/19,3.694
2020/04/20,3.963
2020/04/21,4.141
2020/04/22,4.438
2020/04/23,4.499
2020/04/24,4.514
2020/04/25,4.337
2020/04/26,4.218
2020/04/27,4.186
2020/04/28,4.255
2020/04/29,4.94
2020/04/30,6.166
2020/05/01,6.325
2020/05/02,5.406
2020/05/03,4.075
2020/05/04,4.19
2020/05/05,4.751
2020/05/06,5.499
2020/05/07,6.406
2020/05/08,7.135
2020/05/09,7.124
2020/05/10,7.959
2020/05/11,8.257
2020/05/12,9.258
2020/05/13,9.691
2020/05/14,11.38
2020/05/15,11.856
2020/05/16,11.022
2020/05/17,9.69
2020/05/18,10.221
2020/05/19,10.971
2020/05/20,12.026
2020/05/21,13.31
2020/05/22,13.606
2020/05/23,12.059
2020/05/24,10.088
2020/05/25,10.347
2020/05/26,12.049
2020/05/27,13.245
2020/05/28,13.563
2020/05/29,13.247
2020/05/30,12.544
2020/05/31,11.269
2020/06/01,10.994
2020/06/02,11.276
2020/06/03,11.402
2020/06/04,11.302
2020/06/05,10.862
2020/06/06,11.562
2020/06/07,12.417
2020/06/08,13.24
2020/06/09,13.451
2020/06/10,13.719
2020/06/11,13.903
2020/06/12,13.721
2020/06/13,12.288
2020/06/14,10.401
2020/06/15,11.068
2020/06/16,12.392
2020/06/17,14.397
2020/06/18,14.057
2020/06/19,14.282
2020/06/20,13.412
2020/06/21,12.927
2020/06/22,13.52
2020/06/23,15.536
2020/06/24,17.706
2020/06/25,17.865
2020/06/26,17.057
2020/06/27,15.884
2020/06/28,15.038
2020/06/29,15.141
2020/06/30,16.649
2020/07/01,17.937
2020/07/02,18.254
2020/07/03,17.484
2020/07/04,15.988
2020/07/05,14.666
2020/07/06,14.214
2020/07/07,14.984
2020/07/08,17.218
2020/07/09,17.98
2020/07/10,17.721
2020/07/11,15.692
2020/07/12,13.896
2020/07/13,15.282
2020/07/14,16.498
2020/07/15,18.754
2020/07/16,19.291
2020/07/17,20.728
2020/07/18,20.844
2020/07/19,21.013
2020/07/20,22.375
2020/07/21,24.548
2020/07/22,26.083
2020/07/23,27.048
2020/07/24,27.456
2020/07/25,28.627
2020/07/26,28.087
2020/07/27,29.789
2020/07/28,28.828
2020/07/29,29.042
2020/07/30,26.953
2020/07/31,27.507
2020/08/01,26.565
2020/08/02,26.908
2020/08/03,26.052
2020/08/04,25.527
2020/08/05,23.662
2020/08/06,22.78
2020/08/07,24.325
2020/08/08,25.656
2020/08/09,27.618
2020/08/10,30.861
2020/08/11,35.446
2020/08/12,43.208
2020/08/13,48.906
2020/08/14,52.438
2020/08/15,47.651
2020/08/16,41.128
2020/08/17,36.663
2020/08/18,37.379
2020/08/19,39.41
2020/08/20,39.84
2020/08/21,41.331
2020/08/22,39.296
2020/08/23,36.804
2020/08/24,33.277
2020/08/25,33.416
2020/08/26,33.909
2020/08/27,33.55
2020/08/28,32.489
2020/08/29,33.281
2020/08/30,39.08
2020/08/31,46.334
2020/09/01,57.21
2020/09/02,63.244
2020/09/03,66.731
2020/09/04,61.501
2020/09/05,56.956
2020/09/06,48.75
2020/09/07,43.945
2020/09/08,37.285
2020/09/09,36.731
2020/09/10,39.952
2020/09/11,42.687
2020/09/12,41.852
2020/09/13,38.977
2020/09/14,40.874
2020/09/15,44.748
2020/09/16,46.475
2020/09/17,53.164
2020/09/18,57.372
2020/09/19,58.388
2020/09/20,48.762
2020/09/21,43.643
2020/09/22,42.713
2020/09/23,42.542
2020/09/24,39.701
2020/09/25,36.659
2020/09/26,33.576
2020/09/27,31.73
2020/09/28,32.789
2020/09/29,36.762
2020/09/30,39.052
2020/10/01,37.503
2020/10/02,33.999
2020/10/03,30.541
2020/10/04,29.152
2020/10/05,28.726
2020/10/06,31.181
2020/10/07,31.438
2020/10/08,30.853
2020/10/09,28.681
2020/10/10,26.632
2020/10/11,23.624
2020/10/12,23.268
2020/10/13,24.483
2020/10/14,27.05
2020/10/15,27.278
2020/10/16,26.395
2020/10/17,22.393
2020/10/18,18.498
2020/10/19,17.406
2020/10/20,19.83
2020/10/21,23.698
2020/10/22,24.934
2020/10/23,24.93
2020/10/24,20.339
2020/10/25,16.731
2020/10/26,16.429
2020/10/27,17.799
2020/10/28,20.917
2020/10/29,21.978
2020/10/30,23.931
2020/10/31,21.624
2020/11/01,18.104
2020/11/02,17.977
2020/11/03,18.754
2020/11/04,19.33
2020/11/05,18.145
2020/11/06,19.603
2020/11/07,21.582
2020/11/08,19.407
2020/11/09,17.634
2020/11/10,17.108
2020/11/11,19.474
2020/11/12,20.685
2020/11/13,21.1
2020/11/14,19.061
2020/11/15,16.697
2020/11/16,15.897
2020/11/17,20.606
2020/11/18,25.62
2020/11/19,25.92
2020/11/20,25.122
2020/11/21,23.629
2020/11/22,25.252
2020/11/23,26.044
2020/11/24,28.313
2020/11/25,27.967
2020/11/26,30.726
2020/11/27,26.117
2020/11/28,22.449
2020/11/29,14.165
2020/11/30,17.36
2020/12/01,22.707
2020/12/02,24.859
2020/12/03,22.089
2020/12/04,19.548
2020/12/05,18.686
2020/12/06,17.373
2020/12/07,16.855
2020/12/08,19.899
2020/12/09,23.16
2020/12/10,24.021
2020/12/11,23.962
2020/12/12,21.463
2020/12/13,20.15
2020/12/14,20.179
2020/12/15,24.558
2020/12/16,28.395
2020/12/17,33.941
2020/12/18,32.896
2020/12/19,31.028
2020/12/20,23.679
2020/12/21,24.117
2020/12/22,24.795
2020/12/23,30.18
2020/12/24,30.673
2020/12/25,32.413
2020/12/26,29.334
2020/12/27,30.055
2020/12/28,31.338
2020/12/29,33.943
2020/12/30,35.585
2020/12/31,35.184
2021/01/01,32.644
2021/01/02,31.158
2021/01/03,33.826
2021/01/04,42.693
2021/01/05,45.534
2021/01/06,44.648
2021/01/07,40.656
2021/01/08,40.641
2021/01/09,38.471
2021/01/10,35.41
2021/01/11,38.499
2021/01/12,37.944
2021/01/13,36.352
2021/01/14,29.617
2021/01/15,29.644
2021/01/16,30.578
2021/01/17,28.843
2021/01/18,27.748
2021/01/19,29.449
2021/01/20,31.271
2021/01/21,34.46
2021/01/22,35.887
2021/01/23,35.73
2021/01/24,33.231
2021/01/25,32.309
2021/01/26,32.633
2021/01/27,33.822
2021/01/28,32.76
2021/01/29,36.205
2021/01/30,37.117
2021/01/31,39.528
2021/02/01,40.532
2021/02/02,44.101
2021/02/03,46.417
2021/02/04,49.55
2021/02/05,52.176
2021/02/06,52.297
2021/02/07,49.144
2021/02/08,47.269
2021/02/09,49.265
2021/02/10,51.834
2021/02/11,50.879
2021/02/12,48.838
2021/02/13,47.812
2021/02/14,46.841
2021/02/15,46.619
2021/02/16,45.997
2021/02/17,47.083
2021/02/18,47.845
2021/02/19,48.533
2021/02/20,49.848
2021/02/21,47.947
2021/02/22,49.431
2021/02/23,53.134
2021/02/24,55.402
2021/02/25,53.024
2021/02/26,47.519
2021/02/27,43.855
2021/02/28,41.113
2021/03/01,38.7
2021/03/02,38.764
2021/03/03,39.45
2021/03/04,39.206
2021/03/05,40.21
2021/03/06,38.26
2021/03/07,39.495
2021/03/08,39.354
2021/03/09,42.065
2021/03/10,42.175
2021/03/11,42.022
2021/03/12,43.587
2021/03/13,45.245
2021/03/14,46.183
2021/03/15,47.005
2021/03/16,47.913
2021/03/17,49.903
2021/03/18,49.488
2021/03/19,48.447
2021/03/20,46.034
2021/03/21,43.958
2021/03/22,44.985
2021/03/23,46.139
2021/03/24,47.956
2021/03/25,47.846
2021/03/26,46.952
2021/03/27,44.083
2021/03/28,41.079
2021/03/29,41.059
2021/03/30,43.411
2021/03/31,47.388
2021/04/01,49.791
2021/04/02,50.752
2021/04/03,48.147
2021/04/04,43.763
2021/04/05,41.849
2021/04/06,42.122
2021/04/07,44.479
2021/04/08,43.21
2021/04/09,41.304
2021/04/10,38.197
2021/04/11,35.578
2021/04/12,34.744
2021/04/13,35.685
2021/04/14,39.204
2021/04/15,38.756
2021/04/16,41.967
2021/04/17,42.676
2021/04/18,46.417
2021/04/19,47.071
2021/04/20,51.507
2021/04/21,52.593
2021/04/22,51.515
2021/04/23,46.618
2021/04/24,40.287
2021/04/25,33.543
2021/04/26,28.655
2021/04/27,28.241
2021/04/28,30.152
2021/04/29,31.107
2021/04/30,30.166
2021/05/01,27.632
2021/05/02,24.287
2021/05/03,24.973
2021/05/04,26.772
2021/05/05,28.836
2021/05/06,29.184
2021/05/07,29.235
2021/05/08,34.641
2021/05/09,39.514
2021/05/10,48.34
2021/05/11,55.023
2021/05/12,60.829
2021/05/13,58.836
2021/05/14,52.567
2021/05/15,44.544
2021/05/16,38.884
2021/05/17,36.38
2021/05/18,35.726
2021/05/19,43.279
2021/05/20,44.866
2021/05/21,45.605
2021/05/22,35.705
2021/05/23,35.001
2021/05/24,32.327
2021/05/25,31.865
2021/05/26,26.563
2021/05/27,23.402
2021/05/28,21.943
2021/05/29,19.717
2021/05/30,18.12
2021/05/31,16.937
2021/06/01,16.652
2021/06/02,17.129
2021/06/03,17.279
2021/06/04,16.863
2021/06/05,15.063
2021/06/06,12.424
2021/06/07,11.588
2021/06/08,13.058
2021/06/09,14.4
2021/06/10,14.231
2021/06/11,13.411
2021/06/12,12.564
2021/06/13,11.514
2021/06/14,10.887
2021/06/15,11.22
2021/06/16,12.169
2021/06/17,12.48
2021/06/18,12.591
2021/06/19,11.718
2021/06/20,10.921
2021/06/21,13.942
2021/06/22,19.781
2021/06/23,20.691
2021/06/24,17.371
2021/06/25,13.204
2021/06/26,11.991
2021/06/27,11.745
2021/06/28,11.373
2021/06/29,12.785
2021/06/30,14.415
2021/07/01,14.403
2021/07/02,13.336
2021/07/03,11.082
2021/07/04,9.395
2021/07/05,9.396
2021/07/06,14.283
2021/07/07,18.447
2021/07/08,21.471
2021/07/09,18.774
2021/07/10,15.288
2021/07/11,11.532
2021/07/12,11.494
2021/07/13,13.883
2021/07/14,18.689
2021/07/15,20.926
2021/07/16,22.22
2021/07/17,19.974
2021/07/18,17.588
2021/07/19,15.771
2021/07/20,16.408
2021/07/21,16.069
2021/07/22,16.492
2021/07/23,15.932
2021/07/24,15.411
2021/07/25,13.851
2021/07/26,15.513
2021/07/27,17.811
2021/07/28,20.772
2021/07/29,19.665
2021/07/30,19.938
2021/07/31,19.331
2021/08/01,20.053
2021/08/02,20.479
2021/08/03,21.854
2021/08/04,22.711
2021/08/05,24.505
2021/08/06,24.682
2021/08/07,25.405
2021/08/08,24.015
2021/08/09,24.313
2021/08/10,24.793
2021/08/11,26.611
2021/08/12,26.951
2021/08/13,26.895
2021/08/14,25.436
2021/08/15,24.576
2021/08/16,24.692
2021/08/17,25.182
2021/08/18,25.283
2021/08/19,23.811
2021/08/20,17.643
2021/08/21,11.632
2021/08/22,6.167
2021/08/23,6.342
2021/08/24,7.257
2021/08/25,8.38
2021/08/26,8.86
2021/08/27,9.083
2021/08/28,8.707
2021/08/29,8.567
2021/08/30,8.838
2021/08/31,9.546
2021/09/01,9.964
2021/09/02,9.521
2021/09/03,9.958
2021/09/04,10.079
2021/09/05,10.354
2021/09/06,9.731
2021/09/07,10.783
2021/09/08,11.502
2021/09/09,12.168
2021/09/10,10.813
2021/09/11,8.934
2021/09/12,6.927
2021/09/13,6.66
2021/09/14,6.942
2021/09/15,7.362
2021/09/16,7.106
2021/09/17,6.882
2021/09/18,6.275
2021/09/19,5.679
2021/09/20,6.327
2021/09/21,7.447
2021/09/22,7.601
2021/09/23,7.157
2021/09/24,6.588
2021/09/25,5.97
2021/09/26,6.015
2021/09/27,6.25
2021/09/28,7.081
2021/09/29,6.822
2021/09/30,7.062
2021/10/01,6.943
2021/10/02,6.629
2021/10/03,5.71
2021/10/04,5.948
2021/10/05,7.297
2021/10/06,8.766
2021/10/07,10.035
2021/10/08,9.673
2021/10/09,8.304
2021/10/10,6.713
2021/10/11,6.604
2021/10/12,7.151
2021/10/13,7.47
2021/10/14,7.811
2021/10/15,8.898
2021/10/16,8.418
2021/10/17,7.329
2021/10/18,6.32
2021/10/19,6.521
2021/10/20,6.772
2021/10/21,6.944
2021/10/22,7.089
2021/10/23,6.887
2021/10/24,6.443
2021/10/25,6.695
2021/10/26,7.707
2021/10/27,9.503
2021/10/28,10.937
2021/10/29,11.652
2021/10/30,11.305
2021/10/31,10.556
2021/11/01,10.139
2021/11/02,10.144
2021/11/03,10.509
2021/11/04,10.543
2021/11/05,9.969
2021/11/06,9.083
2021/11/07,8.108
2021/11/08,8.095
2021/11/09,8.791
2021/11/10,10.029
2021/11/11,10.457
2021/11/12,10.208
2021/11/13,9.472
2021/11/14,8.429
2021/11/15,8.481
2021/11/16,8.88
2021/11/17,9.233
2021/11/18,9.079
2021/11/19,8.483
2021/11/20,7.955
2021/11/21,7.284
2021/11/22,7.582
2021/11/23,8.315
2021/11/24,8.943
2021/11/25,8.944
2021/11/26,8.953
2021/11/27,8.638
2021/11/28,8.081
2021/11/29,7.757
2021/11/30,7.993
2021/12/01,8.382
2021/12/02,8.345
2021/12/03,7.873
2021/12/04,8.475
2021/12/05,8.018
2021/12/06,8.197
2021/12/07,7.161
2021/12/08,7.119
2021/12/09,6.644
2021/12/10,6.866
2021/12/11,6.524
2021/12/12,6.011
2021/12/13,5.734
2021/12/14,5.899
2021/12/15,6.368
2021/12/16,6.105
2021/12/17,6.23
2021/12/18,5.629
2021/12/19,5.4
2021/12/20,5.199
2021/12/21,5.373
2021/12/22,5.446
2021/12/23,5.474
2021/12/24,5.599
2021/12/25,5.398
2021/12/26,4.844
2021/12/27,4.767
2021/12/28,5.176
2021/12/29,6.111
2021/12/30,6.4
2021/12/31,6.152
2022/01/01,5.368
2022/01/02,5.094
2022/01/03,5.113
2022/01/04,5.788
2022/01/05,6.511
2022/01/06,6.936
2022/01/07,7.248
2022/01/08,6.673
2022/01/09,6.36
2022/01/10,6.508
2022/01/11,7.016
2022/01/12,7.724
2022/01/13,7.259
2022/01/14,7.089
2022/01/15,6.197
2022/01/16,5.776
2022/01/17,5.687
2022/01/18,5.924
2022/01/19,6.327
2022/01/20,6.372
2022/01/21,7.309
2022/01/22,7.952
2022/01/23,7.54
2022/01/24,7.055
2022/01/25,6.256
2022/01/26,6.65
2022/01/27,6.462
2022/01/28,6.487
2022/01/29,6.176
2022/01/30,5.861
2022/01/31,5.67
2022/02/01,5.854
2022/02/02,6.029
2022/02/03,6.142
2022/02/04,5.922
2022/02/05,5.733
2022/02/06,5.186
2022/02/07,5.315
2022/02/08,5.137
2022/02/09,5.556
2022/02/10,5.469
2022/02/11,5.409
2022/02/12,5.072
2022/02/13,4.509
2022/02/14,4.312
2022/02/15,4.521
2022/02/16,4.919
2022/02/17,5.152
2022/02/18,4.935
2022/02/19,4.648
2022/02/20,4.444
2022/02/21,4.492
2022/02/22,4.712
2022/02/23,4.838
2022/02/24,5.176
2022/02/25,4.964
2022/02/26,4.571
2022/02/27,3.896
2022/02/28,3.812
2022/03/01,3.971
2022/03/02,4.209
2022/03/03,4.281
2022/03/04,4.145
2022/03/05,3.823
2022/03/06,3.625
2022/03/07,3.768
2022/03/08,4.177
2022/03/09,4.156
2022/03/10,3.968
2022/03/11,3.637
2022/03/12,3.404
2022/03/13,3.256
2022/03/14,3.291
2022/03/15,3.513
2022/03/16,3.781
2022/03/17,4.188
2022/03/18,4.657
2022/03/19,4.475
2022/03/20,4.027
2022/03/21,3.614
2022/03/22,3.737
2022/03/23,3.726
2022/03/24,3.811
2022/03/25,3.755
2022/03/26,3.642
2022/03/27,3.805
2022/03/28,4.32
2022/03/29,4.767
2022/03/30,4.657
2022/03/31,4.312
2022/04/01,4.262
2022/04/02,4.402
2022/04/03,4.393
2022/04/04,4.575
2022/04/05,4.725
2022/04/06,4.814
2022/04/07,4.677
2022/04/08,4.341
2022/04/09,3.906
2022/04/10,3.61
2022/04/11,3.607
2022/04/12,3.822
2022/04/13,3.868
2022/04/14,4
2022/04/15,3.787
2022/04/16,3.753
2022/04/17,3.373
2022/04/18,3.638
2022/04/19,3.726
2022/04/20,4.137
2022/04/21,4.232
2022/04/22,4.294
2022/04/23,3.765
2022/04/24,3.388
2022/04/25,3.511
2022/04/26,3.729
2022/04/27,3.982
2022/04/28,3.809
2022/04/29,4.013
2022/04/30,4.048
2022/05/01,6.667
2022/05/02,6.534
2022/05/03,6.379
2022/05/04,3.714
2022/05/05,4.045
2022/05/06,4.189
2022/05/07,3.812
2022/05/08,3.21
2022/05/09,3.727
2022/05/10,4.695
2022/05/11,6.957
2022/05/12,9.06
2022/05/13,9.042
2022/05/14,7.318
2022/05/15,4.554
2022/05/16,3.922
2022/05/17,3.625
2022/05/18,3.621
2022/05/19,3.647
2022/05/20,3.557
2022/05/21,3.457
2022/05/22,3.152
2022/05/23,3.121
2022/05/24,3.175
2022/05/25,3.358
2022/05/26,3.631
2022/05/27,3.842
2022/05/28,3.636
2022/05/29,3.134
2022/05/30,2.998
2022/05/31,3.481
2022/06/01,3.82
2022/06/02,3.724
2022/06/03,3.535
2022/06/04,3.579
2022/06/05,3.643
2022/06/06,3.719
2022/06/07,3.887
2022/06/08,4.191
2022/06/09,4.254
2022/06/10,4.11
2022/06/11,3.927
2022/06/12,3.906
2022/06/13,5.518
2022/06/14,6.43
2022/06/15,7.325
2022/06/16,5.89
2022/06/17,5.135
2022/06/18,4.821
2022/06/19,4.93
2022/06/20,4.869
2022/06/21,4.457
2022/06/22,4.263
2022/06/23,4.375
2022/06/24,4.408
2022/06/25,4.186
2022/06/26,3.868
2022/06/27,3.657
2022/06/28,3.983
2022/06/29,4.587
2022/06/30,4.957
2022/07/01,4.732
2022/07/02,3.941
2022/07/03,3.258
2022/07/04,3.122
2022/07/05,3.344
2022/07/06,3.614
2022/07/07,3.743
2022/07/08,3.699
2022/07/09,3.569
2022/07/10,3.309
2022/07/11,3.39
2022/07/12,3.47
2022/07/13,3.818
2022/07/14,3.855
2022/07/15,3.87
2022/07/16,3.821
2022/07/17,3.657
2022/07/18,3.79
2022/07/19,3.938
2022/07/20,4.144
2022/07/21,4.012
2022/07/22,3.672
2022/07/23,3.316
2022/07/24,3.055
2022/07/25,3.145
2022/07/26,3.304
2022/07/27,3.669
2022/07/28,3.793
2022/07/29,3.884
2022/07/30,3.523
2022/07/31,3.15
2022/08/01,3.227
2022/08/02,3.387
2022/08/03,3.469
2022/08/04,3.152
2022/08/05,2.977
2022/08/06,2.775
2022/08/07,2.67
2022/08/08,2.82
2022/08/09,3.11
2022/08/10,3.588
2022/08/11,3.633
2022/08/12,3.556
2022/08/13,3.129
2022/08/14,2.93
2022/08/15,3.055
2022/08/16,3.046
2022/08/17,3.076
2022/08/18,2.803
2022/08/19,3.096
2022/08/20,2.999
2022/08/21,2.951
2022/08/22,2.808
2022/08/23,2.894
2022/08/24,3.03
2022/08/25,3.009
2022/08/26,3.146
2022/08/27,2.998
2022/08/28,2.787
2022/08/29,2.705
2022/08/30,3.057
2022/08/31,3.392
2022/09/01,3.368
2022/09/02,3.121
2022/09/03,2.675
2022/09/04,2.44
2022/09/05,2.41
2022/09/06,2.704
2022/09/07,3.132
2022/09/08,3.495
2022/09/09,3.56
2022/09/10,3.256
2022/09/11,2.908
2022/09/12,2.96
2022/09/13,3.458
2022/09/14,3.612
2022/09/15,3.802
2022/09/16,3.437
2022/09/17,3.14
2022/09/18,2.739
2022/09/19,2.741
2022/09/20,3.002
2022/09/21,3.341
2022/09/22,3.29
2022/09/23,3.267
2022/09/24,2.828
2022/09/25,2.709
2022/09/26,2.786
2022/09/27,3.038
2022/09/28,3.271
2022/09/29,3.214
2022/09/30,3.176
2022/10/01,2.891
2022/10/02,2.654
2022/10/03,2.549
2022/10/04,2.704
2022/10/05,2.981
2022/10/06,3.017
2022/10/07,3.011
2022/10/08,2.711
2022/10/09,2.546
2022/10/10,2.566
2022/10/11,2.67
2022/10/12,2.782
2022/10/13,2.878
2022/10/14,2.914
2022/10/15,2.783
2022/10/16,2.587
2022/10/17,2.841
2022/10/18,3.233
2022/10/19,3.462
2022/10/20,3.571
2022/10/21,3.709
2022/10/22,3.504
2022/10/23,3.162
2022/10/24,2.877
2022/10/25,3.102
2022/10/26,3.31
2022/10/27,3.314
2022/10/28,3.249
2022/10/29,3.141
2022/10/30,2.913
2022/10/31,2.984
2022/11/01,2.934
2022/11/02,3.3
2022/11/03,3.256
2022/11/04,3.421
2022/11/05,3.031
2022/11/06,2.787
2022/11/07,2.624
2022/11/08,3.897
2022/11/09,5.452
2022/11/10,6.582
2022/11/11,6.12
2022/11/12,4.821
2022/11/13,3.8
2022/11/14,3.499
2022/11/15,3.517
2022/11/16,3.403
2022/11/17,3.098
2022/11/18,2.815
2022/11/19,2.521
2022/11/20,2.396
2022/11/21,2.579
2022/11/22,2.95
2022/11/23,2.918
2022/11/24,2.68
2022/11/25,2.315
2022/11/26,2.166
2022/11/27,2.023
2022/11/28,2.166
2022/11/29,2.291
