Date,fee_to_reward3emaUSD
2019/06/23,2.937
2019/06/24,3.102
2019/06/25,3.961
2019/06/26,4.323
2019/06/27,4.679
2019/06/28,4.864
2019/06/29,4.082
2019/06/30,3.653
2019/07/01,4.447
2019/07/02,4.216
2019/07/03,3.554
2019/07/04,3.084
2019/07/05,3.324
2019/07/06,3.197
2019/07/07,2.611
2019/07/08,3.11
2019/07/09,3.055
2019/07/10,2.822
2019/07/11,3.854
2019/07/12,3.338
2019/07/13,2.747
2019/07/14,2.679
2019/07/15,3.054
2019/07/16,4.897
2019/07/17,4.916
2019/07/18,3.757
2019/07/19,3.915
2019/07/20,2.953
2019/07/21,2.439
2019/07/22,2.317
2019/07/23,2.351
2019/07/24,3.622
2019/07/25,4.264
2019/07/26,3.365
2019/07/27,2.836
2019/07/28,2.338
2019/07/29,2.385
2019/07/30,2.465
2019/07/31,2.642
2019/08/01,3.686
2019/08/02,3.501
2019/08/03,3.676
2019/08/04,2.757
2019/08/05,2.645
2019/08/06,2.706
2019/08/07,2.632
2019/08/08,2.672
2019/08/09,2.757
2019/08/10,2.484
2019/08/11,2.244
2019/08/12,2.42
2019/08/13,2.357
2019/08/14,2.606
2019/08/15,3.006
2019/08/16,2.811
2019/08/17,2.4
2019/08/18,2.223
2019/08/19,2.689
2019/08/20,2.954
2019/08/21,3.356
2019/08/22,3.378
2019/08/23,3.249
2019/08/24,3.009
2019/08/25,3.235
2019/08/26,3.741
2019/08/27,3.587
2019/08/28,3.52
2019/08/29,3.499
2019/08/30,3.459
2019/08/31,3.267
2019/09/01,3.163
2019/09/02,3.48
2019/09/03,3.653
2019/09/04,3.691
2019/09/05,4.095
2019/09/06,4.501
2019/09/07,4.556
2019/09/08,4.763
2019/09/09,5.19
2019/09/10,5.698
2019/09/11,5.791
2019/09/12,6.102
2019/09/13,6.03
2019/09/14,6.205
2019/09/15,6.363
2019/09/16,6.521
2019/09/17,7.288
2019/09/18,7.823
2019/09/19,8.665
2019/09/20,9.047
2019/09/21,8.335
2019/09/22,7.201
2019/09/23,7.839
2019/09/24,8.853
2019/09/25,9.392
2019/09/26,8.698
2019/09/27,8.446
2019/09/28,8.239
2019/09/29,7.865
2019/09/30,7.322
2019/10/01,5.403
2019/10/02,4.384
2019/10/03,4.384
2019/10/04,3.867
2019/10/05,3.387
2019/10/06,3.04
2019/10/07,3.046
2019/10/08,3.147
2019/10/09,3.514
2019/10/10,3.469
2019/10/11,3.343
2019/10/12,3.039
2019/10/13,2.834
2019/10/14,2.963
2019/10/15,3.063
2019/10/16,3.115
2019/10/17,3.067
2019/10/18,3.146
2019/10/19,3.019
2019/10/20,3.052
2019/10/21,3.155
2019/10/22,3.414
2019/10/23,3.886
2019/10/24,3.816
2019/10/25,3.906
2019/10/26,3.898
2019/10/27,3.55
2019/10/28,3.646
2019/10/29,3.769
2019/10/30,3.854
2019/10/31,3.81
2019/11/01,3.625
2019/11/02,3.22
2019/11/03,3.075
2019/11/04,3.247
2019/11/05,3.417
2019/11/06,3.357
2019/11/07,3.979
2019/11/08,3.775
2019/11/09,3.392
2019/11/10,3.192
2019/11/11,3.42
2019/11/12,3.469
2019/11/13,3.535
2019/11/14,3.536
2019/11/15,3.533
2019/11/16,3.18
2019/11/17,3.054
2019/11/18,3.338
2019/11/19,3.577
2019/11/20,3.654
2019/11/21,4.385
2019/11/22,6.06
2019/11/23,4.602
2019/11/24,3.86
2019/11/25,5.311
2019/11/26,5.317
2019/11/27,4.803
2019/11/28,4.557
2019/11/29,4.127
2019/11/30,3.651
2019/12/01,3.772
2019/12/02,3.842
2019/12/03,3.635
2019/12/04,3.738
2019/12/05,3.527
2019/12/06,3.253
2019/12/07,2.866
2019/12/08,2.514
2019/12/09,2.77
2019/12/10,2.995
2019/12/11,3.137
2019/12/12,3.204
2019/12/13,3.24
2019/12/14,3.136
2019/12/15,3.116
2019/12/16,3.609
2019/12/17,4.526
2019/12/18,4.627
2019/12/19,4.251
2019/12/20,4.097
2019/12/21,3.583
2019/12/22,3.262
2019/12/23,3.572
2019/12/24,3.454
2019/12/25,3.34
2019/12/26,3.322
2019/12/27,3.242
2019/12/28,2.993
2019/12/29,2.825
2019/12/30,2.999
2019/12/31,3.084
2020/01/01,2.906
2020/01/02,2.606
2020/01/03,2.478
2020/01/04,2.192
2020/01/05,2.037
2020/01/06,2.254
2020/01/07,2.348
2020/01/08,2.636
2020/01/09,2.518
2020/01/10,2.654
2020/01/11,2.417
2020/01/12,2.216
2020/01/13,2.302
2020/01/14,2.656
2020/01/15,2.737
2020/01/16,2.564
2020/01/17,2.551
2020/01/18,2.465
2020/01/19,2.35
2020/01/20,2.214
2020/01/21,2.064
2020/01/22,1.926
2020/01/23,1.853
2020/01/24,1.806
2020/01/25,1.578
2020/01/26,1.478
2020/01/27,1.561
2020/01/28,1.701
2020/01/29,1.794
2020/01/30,1.982
2020/01/31,2.059
2020/02/01,1.999
2020/02/02,1.949
2020/02/03,2.096
2020/02/04,2.27
2020/02/05,2.631
2020/02/06,2.934
2020/02/07,3.137
2020/02/08,2.937
2020/02/09,2.719
2020/02/10,2.7
2020/02/11,2.8
2020/02/12,3.348
2020/02/13,3.526
2020/02/14,3.539
2020/02/15,3.461
2020/02/16,3.532
2020/02/17,3.417
2020/02/18,3.251
2020/02/19,3.266
2020/02/20,3.298
2020/02/21,2.847
2020/02/22,2.489
2020/02/23,2.495
2020/02/24,2.672
2020/02/25,2.895
2020/02/26,3.593
2020/02/27,3.491
2020/02/28,3.293
2020/02/29,2.784
2020/03/01,2.6
2020/03/02,2.529
2020/03/03,2.555
2020/03/04,2.577
2020/03/05,2.808
2020/03/06,2.776
2020/03/07,2.656
2020/03/08,3.165
2020/03/09,3.944
2020/03/10,3.577
2020/03/11,3.623
2020/03/12,12.934
2020/03/13,16.343
2020/03/14,10.159
2020/03/15,6.847
2020/03/16,7.791
2020/03/17,6.375
2020/03/18,5.244
2020/03/19,5.439
2020/03/20,5.107
2020/03/21,4.293
2020/03/22,3.86
2020/03/23,3.875
2020/03/24,3.835
2020/03/25,3.748
2020/03/26,3.666
2020/03/27,3.494
2020/03/28,3.134
2020/03/29,2.777
2020/03/30,2.956
2020/03/31,3.187
2020/04/01,3.155
2020/04/02,3.338
2020/04/03,3.328
2020/04/04,2.933
2020/04/05,2.693
2020/04/06,3.459
2020/04/07,3.697
2020/04/08,3.61
2020/04/09,3.485
2020/04/10,3.515
2020/04/11,3.127
2020/04/12,2.834
2020/04/13,3.107
2020/04/14,3.358
2020/04/15,3.369
2020/04/16,3.992
2020/04/17,3.816
2020/04/18,3.869
2020/04/19,3.695
2020/04/20,4.07
2020/04/21,4.264
2020/04/22,4.338
2020/04/23,4.483
2020/04/24,4.492
2020/04/25,4.187
2020/04/26,4.228
2020/04/27,4.317
2020/04/28,4.204
2020/04/29,5.264
2020/04/30,6.673
2020/05/01,5.621
2020/05/02,4.595
2020/05/03,4.341
2020/05/04,4.628
2020/05/05,4.939
2020/05/06,5.637
2020/05/07,6.635
2020/05/08,7.037
2020/05/09,6.668
2020/05/10,8.404
2020/05/11,8.368
2020/05/12,8.835
2020/05/13,10.136
2020/05/14,11.769
2020/05/15,11.249
2020/05/16,10.093
2020/05/17,9.748
2020/05/18,11.035
2020/05/19,11.112
2020/05/20,11.84
2020/05/21,14.007
2020/05/22,13.041
2020/05/23,10.484
2020/05/24,10.373
2020/05/25,11.612
2020/05/26,12.323
2020/05/27,13.087
2020/05/28,13.446
2020/05/29,12.766
2020/05/30,12.254
2020/05/31,11.117
2020/06/01,11.189
2020/06/02,11.888
2020/06/03,11.123
2020/06/04,11.043
2020/06/05,11.154
2020/06/06,11.807
2020/06/07,12.666
2020/06/08,13.201
2020/06/09,13.147
2020/06/10,13.739
2020/06/11,14.012
2020/06/12,13.279
2020/06/13,11.655
2020/06/14,10.141
2020/06/15,12.344
2020/06/16,13.173
2020/06/17,13.907
2020/06/18,13.718
2020/06/19,14.196
2020/06/20,13.115
2020/06/21,12.594
2020/06/22,14.524
2020/06/23,16.302
2020/06/24,17.443
2020/06/25,17.187
2020/06/26,16.421
2020/06/27,15.744
2020/06/28,15.068
2020/06/29,15.516
2020/06/30,17.554
2020/07/01,17.905
2020/07/02,17.409
2020/07/03,17.346
2020/07/04,15.557
2020/07/05,14.252
2020/07/06,15.09
2020/07/07,15.583
2020/07/08,17.616
2020/07/09,17.916
2020/07/10,16.607
2020/07/11,15.085
2020/07/12,13.955
2020/07/13,16.707
2020/07/14,16.958
2020/07/15,18.276
2020/07/16,19.673
2020/07/17,20.597
2020/07/18,20.269
2020/07/19,20.923
2020/07/20,23.265
2020/07/21,24.862
2020/07/22,25.522
2020/07/23,27.012
2020/07/24,27.348
2020/07/25,28.521
2020/07/26,27.701
2020/07/27,30.246
2020/07/28,28.529
2020/07/29,28.027
2020/07/30,27.275
2020/07/31,27.874
2020/08/01,26.287
2020/08/02,26.919
2020/08/03,26.412
2020/08/04,24.768
2020/08/05,23.362
2020/08/06,23.311
2020/08/07,25.535
2020/08/08,25.741
2020/08/09,27.445
2020/08/10,32.465
2020/08/11,36.085
2020/08/12,44.259
2020/08/13,49.42
2020/08/14,49.861
2020/08/15,43.965
2020/08/16,39.489
2020/08/17,38.198
2020/08/18,39.208
2020/08/19,40.157
2020/08/20,39.176
2020/08/21,41.935
2020/08/22,38.467
2020/08/23,34.593
2020/08/24,34.353
2020/08/25,34.884
2020/08/26,33.541
2020/08/27,33.288
2020/08/28,32.76
2020/08/29,33.667
2020/08/30,42.051
2020/08/31,48.021
2020/09/01,57.612
2020/09/02,63.075
2020/09/03,63.764
2020/09/04,57.638
2020/09/05,56.271
2020/09/06,48.052
2020/09/07,42.576
2020/09/08,38.75
2020/09/09,38.459
2020/09/10,42.612
2020/09/11,42.87
2020/09/12,39.268
2020/09/13,38.702
2020/09/14,43.761
2020/09/15,45.524
2020/09/16,44.42
2020/09/17,56.655
2020/09/18,58.282
2020/09/19,52.324
2020/09/20,46.167
2020/09/21,45.36
2020/09/22,44.468
2020/09/23,41.982
2020/09/24,39.006
2020/09/25,36.728
2020/09/26,33.488
2020/09/27,31.99
2020/09/28,34.808
2020/09/29,38.488
2020/09/30,37.925
2020/10/01,35.453
2020/10/02,33.554
2020/10/03,30.27
2020/10/04,29.543
2020/10/05,29.96
2020/10/06,32.155
2020/10/07,30.871
2020/10/08,29.746
2020/10/09,28.791
2020/10/10,26.116
2020/10/11,22.856
2020/10/12,24.812
2020/10/13,25.948
2020/10/14,26.623
2020/10/15,27.037
2020/10/16,25.736
2020/10/17,20.515
2020/10/18,18.141
2020/10/19,19.649
2020/10/20,21.107
2020/10/21,24.239
2020/10/22,24.552
2020/10/23,23.553
2020/10/24,18.575
2020/10/25,16.309
2020/10/26,18.978
2020/10/27,18.342
2020/10/28,20.87
2020/10/29,22.851
2020/10/30,23.208
2020/10/31,19.841
2020/11/01,17.057
2020/11/02,20.12
2020/11/03,19.463
2020/11/04,17.732
2020/11/05,18.679
2020/11/06,20.931
2020/11/07,21.435
2020/11/08,17.267
2020/11/09,17.566
2020/11/10,18.963
2020/11/11,19.58
2020/11/12,20.538
2020/11/13,21.072
2020/11/14,17.576
2020/11/15,15.989
2020/11/16,17.599
2020/11/17,22.903
2020/11/18,26.173
2020/11/19,23.142
2020/11/20,24.478
2020/11/21,24.72
2020/11/22,24.85
2020/11/23,26.52
2020/11/24,29.144
2020/11/25,26.544
2020/11/26,31.505
2020/11/27,24.723
2020/11/28,18.831
2020/11/29,15.223
2020/11/30,21.374
2020/12/01,25.178
2020/12/02,21.624
2020/12/03,20.419
2020/12/04,20.889
2020/12/05,18.186
2020/12/06,16.731
2020/12/07,18.269
2020/12/08,21.441
2020/12/09,23.25
2020/12/10,22.821
2020/12/11,23.628
2020/12/12,20.595
2020/12/13,19.523
2020/12/14,22.023
2020/12/15,26.361
2020/12/16,28.163
2020/12/17,34.662
2020/12/18,31.112
2020/12/19,27.737
2020/12/20,23.425
2020/12/21,26.15
2020/12/22,26.273
2020/12/23,30.771
2020/12/24,30.563
2020/12/25,31.09
2020/12/26,28.561
2020/12/27,30.539
2020/12/28,33.001
2020/12/29,33.424
2020/12/30,35.435
2020/12/31,34.847
2021/01/01,30.537
2021/01/02,31.762
2021/01/03,37.014
2021/01/04,44.92
2021/01/05,43.215
2021/01/06,41.41
2021/01/07,41.131
2021/01/08,41.298
2021/01/09,37.197
2021/01/10,34.433
2021/01/11,42.583
2021/01/12,37.007
2021/01/13,31.95
2021/01/14,31.238
2021/01/15,31.375
2021/01/16,30.535
2021/01/17,27.929
2021/01/18,28.078
2021/01/19,31.438
2021/01/20,31.113
2021/01/21,34.453
2021/01/22,36.766
2021/01/23,33.542
2021/01/24,31.919
2021/01/25,34.115
2021/01/26,32.704
2021/01/27,33.282
2021/01/28,33.204
2021/01/29,37.416
2021/01/30,37.007
2021/01/31,38.682
2021/02/01,41.661
2021/02/02,44.483
2021/02/03,45.895
2021/02/04,49.967
2021/02/05,52.575
2021/02/06,50.122
2021/02/07,47.351
2021/02/08,48.454
2021/02/09,51.056
2021/02/10,51.671
2021/02/11,49.182
2021/02/12,48.359
2021/02/13,48.783
2021/02/14,46.282
2021/02/15,46.575
2021/02/16,46.959
2021/02/17,46.998
2021/02/18,48.076
2021/02/19,48.741
2021/02/20,49.863
2021/02/21,46.656
2021/02/22,50.257
2021/02/23,56.175
2021/02/24,53.215
2021/02/25,49.969
2021/02/26,47.775
2021/02/27,43.517
2021/02/28,41.007
2021/03/01,39.675
2021/03/02,39.563
2021/03/03,40.06
2021/03/04,38.835
2021/03/05,40.649
2021/03/06,37.678
2021/03/07,39.496
2021/03/08,40.769
2021/03/09,41.804
2021/03/10,41.725
2021/03/11,41.653
2021/03/12,44.593
2021/03/13,45.606
2021/03/14,45.001
2021/03/15,47.501
2021/03/16,48.421
2021/03/17,49.393
2021/03/18,49.075
2021/03/19,47.647
2021/03/20,45.386
2021/03/21,43.957
2021/03/22,46.63
2021/03/23,46.607
2021/03/24,47.294
2021/03/25,48.133
2021/03/26,46.018
2021/03/27,42.696
2021/03/28,41.328
2021/03/29,42.586
2021/03/30,44.508
2021/03/31,48.199
2021/04/01,49.626
2021/04/02,49.469
2021/04/03,46.772
2021/04/04,42.337
2021/04/05,42.953
2021/04/06,43.923
2021/04/07,44.448
2021/04/08,42.106
2021/04/09,40.64
2021/04/10,38.147
2021/04/11,35.026
2021/04/12,35.849
2021/04/13,37.163
2021/04/14,39.813
2021/04/15,37.57
2021/04/16,42.841
2021/04/17,43.715
2021/04/18,45.132
2021/04/19,47.603
2021/04/20,52.75
2021/04/21,51.278
2021/04/22,49.06
2021/04/23,46.132
2021/04/24,38.473
2021/04/25,32.542
2021/04/26,30.541
2021/04/27,30.057
2021/04/28,31.201
2021/04/29,31.301
2021/04/30,29.026
2021/05/01,26.885
2021/05/02,24.125
2021/05/03,26.467
2021/05/04,28.304
2021/05/05,27.931
2021/05/06,28.893
2021/05/07,29.593
2021/05/08,36.685
2021/05/09,40.579
2021/05/10,48.675
2021/05/11,56.25
2021/05/12,59.071
2021/05/13,54.932
2021/05/14,49.974
2021/05/15,43.899
2021/05/16,38.856
2021/05/17,38.179
2021/05/18,37.02
2021/05/19,46.747
2021/05/20,44.506
2021/05/21,41.291
2021/05/22,34.032
2021/05/23,37.093
2021/05/24,33.573
2021/05/25,29.481
2021/05/26,26.864
2021/05/27,23.717
2021/05/28,22.365
2021/05/29,19.968
2021/05/30,17.872
2021/05/31,17.668
2021/06/01,17.192
2021/06/02,17.2
2021/06/03,17.556
2021/06/04,16.512
2021/06/05,14.161
2021/06/06,12.079
2021/06/07,12.519
2021/06/08,14.369
2021/06/09,14.196
2021/06/10,13.324
2021/06/11,13.541
2021/06/12,12.511
2021/06/13,10.907
2021/06/14,11.392
2021/06/15,11.937
2021/06/16,12.042
2021/06/17,12.426
2021/06/18,12.621
2021/06/19,11.074
2021/06/20,10.747
2021/06/21,16.313
2021/06/22,21.679
2021/06/23,17.413
2021/06/24,14.667
2021/06/25,14.606
2021/06/26,12.057
2021/06/27,11.619
2021/06/28,12.524
2021/06/29,13.134
2021/06/30,14.603
2021/07/01,13.998
2021/07/02,12.271
2021/07/03,10.791
2021/07/04,9.561
2021/07/05,10.053
2021/07/06,17.012
2021/07/07,18.919
2021/07/08,19.268
2021/07/09,17.573
2021/07/10,13.97
2021/07/11,11.161
2021/07/12,13.462
2021/07/13,15.498
2021/07/14,19.134
2021/07/15,20.805
2021/07/16,21.11
2021/07/17,18.57
2021/07/18,16.945
2021/07/19,16.454
2021/07/20,17.199
2021/07/21,15.75
2021/07/22,16.491
2021/07/23,16.376
2021/07/24,14.557
2021/07/25,13.555
2021/07/26,17.401
2021/07/27,18.517
2021/07/28,19.977
2021/07/29,18.952
2021/07/30,19.701
2021/07/31,19.659
2021/08/01,19.876
2021/08/02,20.802
2021/08/03,22.272
2021/08/04,22.468
2021/08/05,24.788
2021/08/06,24.53
2021/08/07,24.683
2021/08/08,23.81
2021/08/09,24.488
2021/08/10,25.383
2021/08/11,26.886
2021/08/12,26.536
2021/08/13,26.322
2021/08/14,25.169
2021/08/15,24.387
2021/08/16,25.421
2021/08/17,25.453
2021/08/18,24.681
2021/08/19,23.36
2021/08/20,15.171
2021/08/21,10.523
2021/08/22,8.084
2021/08/23,7.795
2021/08/24,8.208
2021/08/25,8.611
2021/08/26,8.778
2021/08/27,9.034
2021/08/28,8.461
2021/08/29,8.492
2021/08/30,9.298
2021/08/31,9.654
2021/09/01,9.717
2021/09/02,9.246
2021/09/03,10.283
2021/09/04,10.212
2021/09/05,9.907
2021/09/06,9.679
2021/09/07,11.488
2021/09/08,11.622
2021/09/09,11.536
2021/09/10,10.384
2021/09/11,8.252
2021/09/12,6.841
2021/09/13,7.636
2021/09/14,7.3
2021/09/15,6.996
2021/09/16,7.328
2021/09/17,6.812
2021/09/18,5.84
2021/09/19,5.857
2021/09/20,7.047
2021/09/21,7.639
2021/09/22,6.988
2021/09/23,6.946
2021/09/24,6.735
2021/09/25,5.608
2021/09/26,6.324
2021/09/27,6.776
2021/09/28,6.875
2021/09/29,6.569
2021/09/30,7.258
2021/10/01,6.938
2021/10/02,6.13
2021/10/03,5.66
2021/10/04,6.496
2021/10/05,7.931
2021/10/06,8.765
2021/10/07,9.953
2021/10/08,9.117
2021/10/09,7.304
2021/10/10,6.836
2021/10/11,7.395
2021/10/12,7.263
2021/10/13,7.294
2021/10/14,8.135
2021/10/15,9.265
2021/10/16,7.575
2021/10/17,6.642
2021/10/18,7.005
2021/10/19,6.745
2021/10/20,6.603
2021/10/21,7.243
2021/10/22,7.082
2021/10/23,6.47
2021/10/24,6.51
2021/10/25,7.094
2021/10/26,7.994
2021/10/27,9.965
2021/10/28,10.974
2021/10/29,11.005
2021/10/30,10.95
2021/10/31,10.344
2021/11/01,10.063
2021/11/02,10.488
2021/11/03,10.66
2021/11/04,10.273
2021/11/05,9.731
2021/11/06,8.952
2021/11/07,7.957
2021/11/08,8.554
2021/11/09,9.407
2021/11/10,10.042
2021/11/11,10.238
2021/11/12,9.876
2021/11/13,9.172
2021/11/14,8.239
2021/11/15,8.954
2021/11/16,9.309
2021/11/17,8.838
2021/11/18,9.022
2021/11/19,8.449
2021/11/20,7.616
2021/11/21,7.405
2021/11/22,8.088
2021/11/23,8.534
2021/11/24,8.807
2021/11/25,8.789
2021/11/26,8.899
2021/11/27,8.517
2021/11/28,7.808
2021/11/29,7.922
2021/11/30,8.383
2021/12/01,8.325
2021/12/02,8.124
2021/12/03,7.776
2021/12/04,8.925
2021/12/05,7.738
2021/12/06,7.853
2021/12/07,7.408
2021/12/08,6.918
2021/12/09,6.73
2021/12/10,7.179
2021/12/11,6.291
2021/12/12,5.646
2021/12/13,6.222
2021/12/14,6.061
2021/12/15,6.235
2021/12/16,6.121
2021/12/17,6.198
2021/12/18,5.401
2021/12/19,5.36
2021/12/20,5.517
2021/12/21,5.321
2021/12/22,5.431
2021/12/23,5.593
2021/12/24,5.547
2021/12/25,5.243
2021/12/26,4.668
2021/12/27,4.968
2021/12/28,5.568
2021/12/29,6.232
2021/12/30,6.184
2021/12/31,5.803
2022/01/01,5.174
2022/01/02,5.245
2022/01/03,5.362
2022/01/04,5.965
2022/01/05,6.725
2022/01/06,6.739
2022/01/07,7.122
2022/01/08,6.441
2022/01/09,6.129
2022/01/10,7.039
2022/01/11,7.16
2022/01/12,7.551
2022/01/13,7.052
2022/01/14,6.912
2022/01/15,6.089
2022/01/16,5.69
2022/01/17,6.097
2022/01/18,6.036
2022/01/19,6.269
2022/01/20,6.455
2022/01/21,7.619
2022/01/22,8.026
2022/01/23,6.715
2022/01/24,7.022
2022/01/25,6.528
2022/01/26,6.558
2022/01/27,6.661
2022/01/28,6.385
2022/01/29,6.02
2022/01/30,5.919
2022/01/31,5.727
2022/02/01,5.969
2022/02/02,6.155
2022/02/03,6.014
2022/02/04,5.783
2022/02/05,5.778
2022/02/06,5.005
2022/02/07,5.473
2022/02/08,5.356
2022/02/09,5.423
2022/02/10,5.551
2022/02/11,5.304
2022/02/12,4.892
2022/02/13,4.441
2022/02/14,4.454
2022/02/15,4.78
2022/02/16,4.983
2022/02/17,5.074
2022/02/18,4.763
2022/02/19,4.545
2022/02/20,4.549
2022/02/21,4.573
2022/02/22,4.78
2022/02/23,4.855
2022/02/24,5.233
2022/02/25,4.792
2022/02/26,4.272
2022/02/27,3.929
2022/02/28,4.013
2022/03/01,4.121
2022/03/02,4.211
2022/03/03,4.262
2022/03/04,4.041
2022/03/05,3.688
2022/03/06,3.704
2022/03/07,3.976
2022/03/08,4.27
2022/03/09,3.962
2022/03/10,3.824
2022/03/11,3.698
2022/03/12,3.326
2022/03/13,3.285
2022/03/14,3.481
2022/03/15,3.55
2022/03/16,3.799
2022/03/17,4.348
2022/03/18,4.687
2022/03/19,4.094
2022/03/20,3.825
2022/03/21,3.805
2022/03/22,3.837
2022/03/23,3.679
2022/03/24,3.86
2022/03/25,3.781
2022/03/26,3.482
2022/03/27,4.007
2022/03/28,4.627
2022/03/29,4.574
2022/03/30,4.389
2022/03/31,4.299
2022/04/01,4.336
2022/04/02,4.479
2022/04/03,4.331
2022/04/04,4.625
2022/04/05,4.848
2022/04/06,4.649
2022/04/07,4.579
2022/04/08,4.322
2022/04/09,3.733
2022/04/10,3.678
2022/04/11,3.866
2022/04/12,3.828
2022/04/13,3.794
2022/04/14,4.122
2022/04/15,3.636
2022/04/16,3.647
2022/04/17,3.479
2022/04/18,3.712
2022/04/19,3.817
2022/04/20,4.18
2022/04/21,4.205
2022/04/22,4.158
2022/04/23,3.555
2022/04/24,3.328
2022/04/25,3.905
2022/04/26,3.755
2022/04/27,3.807
2022/04/28,3.884
2022/04/29,4.051
2022/04/30,4.008
2022/05/01,7.914
2022/05/02,5.866
2022/05/03,4.684
2022/05/04,4.253
2022/05/05,4.533
2022/05/06,4.233
2022/05/07,3.463
2022/05/08,3.234
2022/05/09,4.358
2022/05/10,4.978
2022/05/11,7.385
2022/05/12,9.588
2022/05/13,7.566
2022/05/14,6.092
2022/05/15,4.796
2022/05/16,4.222
2022/05/17,3.974
2022/05/18,3.732
2022/05/19,3.728
2022/05/20,3.592
2022/05/21,3.391
2022/05/22,3.101
2022/05/23,3.232
2022/05/24,3.292
2022/05/25,3.325
2022/05/26,3.755
2022/05/27,3.87
2022/05/28,3.304
2022/05/29,2.991
2022/05/30,3.285
2022/05/31,3.736
2022/06/01,3.715
2022/06/02,3.503
2022/06/03,3.561
2022/06/04,3.693
2022/06/05,3.589
2022/06/06,3.719
2022/06/07,4.024
2022/06/08,4.21
2022/06/09,4.123
2022/06/10,4.01
2022/06/11,3.93
2022/06/12,3.95
2022/06/13,6.342
2022/06/14,6.464
2022/06/15,6.559
2022/06/16,5.495
2022/06/17,4.908
2022/06/18,5.311
2022/06/19,5.033
2022/06/20,4.585
2022/06/21,4.532
2022/06/22,4.353
2022/06/23,4.413
2022/06/24,4.495
2022/06/25,4.002
2022/06/26,3.76
2022/06/27,3.851
2022/06/28,4.17
2022/06/29,4.75
2022/06/30,4.901
2022/07/01,4.357
2022/07/02,3.658
2022/07/03,3.33
2022/07/04,3.367
2022/07/05,3.496
2022/07/06,3.654
2022/07/07,3.722
2022/07/08,3.608
2022/07/09,3.515
2022/07/10,3.263
2022/07/11,3.5
2022/07/12,3.58
2022/07/13,3.818
2022/07/14,3.832
2022/07/15,3.77
2022/07/16,3.839
2022/07/17,3.597
2022/07/18,3.852
2022/07/19,4.102
2022/07/20,4.038
2022/07/21,3.874
2022/07/22,3.603
2022/07/23,3.254
2022/07/24,3.091
2022/07/25,3.347
2022/07/26,3.363
2022/07/27,3.693
2022/07/28,3.835
2022/07/29,3.743
2022/07/30,3.342
2022/07/31,3.099
2022/08/01,3.491
2022/08/02,3.456
2022/08/03,3.28
2022/08/04,3.105
2022/08/05,3.001
2022/08/06,2.748
2022/08/07,2.683
2022/08/08,3.014
2022/08/09,3.191
2022/08/10,3.622
2022/08/11,3.551
2022/08/12,3.344
2022/08/13,3.057
2022/08/14,2.97
2022/08/15,3.241
2022/08/16,2.991
2022/08/17,2.983
2022/08/18,2.837
2022/08/19,3.229
2022/08/20,2.957
2022/08/21,2.751
2022/08/22,2.973
2022/08/23,2.958
2022/08/24,2.956
2022/08/25,3.043
2022/08/26,3.198
2022/08/27,2.853
2022/08/28,2.676
2022/08/29,2.892
2022/08/30,3.228
2022/08/31,3.366
2022/09/01,3.201
2022/09/02,3.013
2022/09/03,2.588
2022/09/04,2.46
2022/09/05,2.597
2022/09/06,2.821
2022/09/07,3.218
2022/09/08,3.522
2022/09/09,3.38
2022/09/10,3.042
2022/09/11,2.912
2022/09/12,3.152
2022/09/13,3.675
2022/09/14,3.461
2022/09/15,3.711
2022/09/16,3.407
2022/09/17,2.882
2022/09/18,2.819
2022/09/19,2.965
2022/09/20,3.053
2022/09/21,3.412
2022/09/22,3.184
2022/09/23,3.129
2022/09/24,2.791
2022/09/25,2.696
2022/09/26,3
2022/09/27,3.105
2022/09/28,3.201
2022/09/29,3.168
2022/09/30,3.132
2022/10/01,2.787
2022/10/02,2.606
2022/10/03,2.693
2022/10/04,2.8
2022/10/05,3.028
2022/10/06,2.958
2022/10/07,2.923
2022/10/08,2.64
2022/10/09,2.517
2022/10/10,2.732
2022/10/11,2.7
2022/10/12,2.716
2022/10/13,2.976
2022/10/14,2.875
2022/10/15,2.608
2022/10/16,2.627
2022/10/17,3.082
2022/10/18,3.3
2022/10/19,3.315
2022/10/20,3.59
2022/10/21,3.761
2022/10/22,3.237
2022/10/23,3.039
2022/10/24,3.058
2022/10/25,3.223
2022/10/26,3.344
2022/10/27,3.216
2022/10/28,3.205
2022/10/29,3.173
2022/10/30,2.789
2022/10/31,3.097
2022/11/01,3.044
2022/11/02,3.273
2022/11/03,3.274
2022/11/04,3.38
2022/11/05,2.856
2022/11/06,2.698
2022/11/07,2.849
2022/11/08,4.5
2022/11/09,5.853
2022/11/10,6.121
2022/11/11,5.444
2022/11/12,4.376
2022/11/13,3.851
2022/11/14,3.857
2022/11/15,3.609
2022/11/16,3.297
2022/11/17,3.122
2022/11/18,2.818
2022/11/19,2.46
2022/11/20,2.516
2022/11/21,2.79
2022/11/22,3.002
2022/11/23,2.739
2022/11/24,2.545
2022/11/25,2.332
2022/11/26,2.181
2022/11/27,2.05
2022/11/28,2.3
2022/11/29,2.351
