Date,fee_to_reward7trxUSD
2019/04/29,-7.026
2019/04/30,-7.009
2019/05/01,-6.791
2019/05/02,-6.25
2019/05/03,-5.589
2019/05/04,-5.09
2019/05/05,-4.637
2019/05/06,-3.946
2019/05/07,-2.903
2019/05/08,-2.058
2019/05/09,-1.443
2019/05/10,-0.853
2019/05/11,-0.597
2019/05/12,-0.518
2019/05/13,-0.177
2019/05/14,0.519
2019/05/15,1.724
2019/05/16,3.788
2019/05/17,5.06
2019/05/18,5.048
2019/05/19,4.215
2019/05/20,3.461
2019/05/21,2.499
2019/05/22,2.082
2019/05/23,1.667
2019/05/24,1.415
2019/05/25,0.813
2019/05/26,-0.082
2019/05/27,-0.241
2019/05/28,-0.103
2019/05/29,0.188
2019/05/30,0.728
2019/05/31,1.026
2019/06/01,1.106
2019/06/02,0.597
2019/06/03,0.216
2019/06/04,-0.039
2019/06/05,-0.268
2019/06/06,-0.519
2019/06/07,-0.82
2019/06/08,-0.357
2019/06/09,-0.648
2019/06/10,-0.131
2019/06/11,0.251
2019/06/12,-0.066
2019/06/13,-0.622
2019/06/14,-0.866
2019/06/15,-0.539
2019/06/16,-0.739
2019/06/17,-0.199
2019/06/18,-0.1
2019/06/19,0.073
2019/06/20,0.812
2019/06/21,0.64
2019/06/22,0.016
2019/06/23,-0.647
2019/06/24,-0.995
2019/06/25,-0.474
2019/06/26,0.294
2019/06/27,1.19
2019/06/28,1.963
2019/06/29,1.773
2019/06/30,1.173
2019/07/01,1.315
2019/07/02,1.2
2019/07/03,0.547
2019/07/04,-0.338
2019/07/05,-0.808
2019/07/06,-1.222
2019/07/07,-1.96
2019/07/08,-2.07
2019/07/09,-2.112
2019/07/10,-2.267
2019/07/11,-1.413
2019/07/12,-1.123
2019/07/13,-1.413
2019/07/14,-1.693
2019/07/15,-1.527
2019/07/16,0.405
2019/07/17,1.929
2019/07/18,1.868
2019/07/19,1.826
2019/07/20,0.836
2019/07/21,-0.412
2019/07/22,-1.462
2019/07/23,-2.187
2019/07/24,-1.496
2019/07/25,-0.231
2019/07/26,-0.057
2019/07/27,-0.453
2019/07/28,-1.247
2019/07/29,-1.805
2019/07/30,-2.109
2019/07/31,-2.097
2019/08/01,-0.944
2019/08/02,-0.159
2019/08/03,0.615
2019/08/04,0.215
2019/08/05,-0.26
2019/08/06,-0.571
2019/08/07,-0.867
2019/08/08,-1.02
2019/08/09,-1.008
2019/08/10,-1.245
2019/08/11,-1.65
2019/08/12,-1.734
2019/08/13,-1.806
2019/08/14,-1.523
2019/08/15,-0.782
2019/08/16,-0.394
2019/08/17,-0.576
2019/08/18,-0.937
2019/08/19,-0.658
2019/08/20,-0.093
2019/08/21,0.826
2019/08/22,1.511
2019/08/23,1.788
2019/08/24,1.618
2019/08/25,1.661
2019/08/26,2.183
2019/08/27,2.316
2019/08/28,2.24
2019/08/29,2.067
2019/08/30,1.82
2019/08/31,1.385
2019/09/01,0.918
2019/09/02,0.857
2019/09/03,0.969
2019/09/04,1.071
2019/09/05,1.495
2019/09/06,2.137
2019/09/07,2.57
2019/09/08,2.948
2019/09/09,3.45
2019/09/10,4.07
2019/09/11,4.384
2019/09/12,4.626
2019/09/13,4.518
2019/09/14,4.356
2019/09/15,4.159
2019/09/16,3.95
2019/09/17,4.12
2019/09/18,4.391
2019/09/19,4.87
2019/09/20,5.184
2019/09/21,4.781
2019/09/22,3.724
2019/09/23,3.139
2019/09/24,3.095
2019/09/25,3.21
2019/09/26,2.88
2019/09/27,2.43
2019/09/28,1.937
2019/09/29,1.37
2019/09/30,0.706
2019/10/01,-0.554
2019/10/02,-1.897
2019/10/03,-2.883
2019/10/04,-3.781
2019/10/05,-4.605
2019/10/06,-5.323
2019/10/07,-5.795
2019/10/08,-6.004
2019/10/09,-5.835
2019/10/10,-5.558
2019/10/11,-5.263
2019/10/12,-5.095
2019/10/13,-4.996
2019/10/14,-4.733
2019/10/15,-4.337
2019/10/16,-3.871
2019/10/17,-3.441
2019/10/18,-2.954
2019/10/19,-2.609
2019/10/20,-2.26
2019/10/21,-1.846
2019/10/22,-1.242
2019/10/23,-0.3
2019/10/24,0.358
2019/10/25,0.894
2019/10/26,1.223
2019/10/27,1.072
2019/10/28,0.98
2019/10/29,0.98
2019/10/30,1.02
2019/10/31,0.976
2019/11/01,0.746
2019/11/02,0.194
2019/11/03,-0.357
2019/11/04,-0.609
2019/11/05,-0.614
2019/11/06,-0.631
2019/11/07,-0.062
2019/11/08,0.212
2019/11/09,0.065
2019/11/10,-0.245
2019/11/11,-0.282
2019/11/12,-0.25
2019/11/13,-0.153
2019/11/14,-0.07
2019/11/15,-0.008
2019/11/16,-0.279
2019/11/17,-0.6
2019/11/18,-0.573
2019/11/19,-0.304
2019/11/20,-0.007
2019/11/21,0.887
2019/11/22,3.042
2019/11/23,3.191
2019/11/24,2.468
2019/11/25,3.012
2019/11/26,3.293
2019/11/27,2.947
2019/11/28,2.384
2019/11/29,1.57
2019/11/30,0.581
2019/12/01,-0.073
2019/12/02,-0.483
2019/12/03,-0.9
2019/12/04,-1.096
2019/12/05,-1.349
2019/12/06,-1.699
2019/12/07,-2.215
2019/12/08,-2.838
2019/12/09,-3.058
2019/12/10,-2.947
2019/12/11,-2.631
2019/12/12,-2.23
2019/12/13,-1.811
2019/12/14,-1.53
2019/12/15,-1.299
2019/12/16,-0.633
2019/12/17,0.769
2019/12/18,1.895
2019/12/19,2.263
2019/12/20,2.251
2019/12/21,1.665
2019/12/22,0.874
2019/12/23,0.52
2019/12/24,0.157
2019/12/25,-0.203
2019/12/26,-0.471
2019/12/27,-0.714
2019/12/28,-1.082
2019/12/29,-1.476
2019/12/30,-1.579
2019/12/31,-1.518
2020/01/01,-1.575
2020/01/02,-1.851
2020/01/03,-2.146
2020/01/04,-2.599
2020/01/05,-3.052
2020/01/06,-3.116
2020/01/07,-2.966
2020/01/08,-2.433
2020/01/09,-2.052
2020/01/10,-1.543
2020/01/11,-1.382
2020/01/12,-1.478
2020/01/13,-1.432
2020/01/14,-0.933
2020/01/15,-0.409
2020/01/16,-0.213
2020/01/17,-0.094
2020/01/18,-0.124
2020/01/19,-0.299
2020/01/20,-0.602
2020/01/21,-1.008
2020/01/22,-1.467
2020/01/23,-1.874
2020/01/24,-2.193
2020/01/25,-2.678
2020/01/26,-3.13
2020/01/27,-3.292
2020/01/28,-3.116
2020/01/29,-2.729
2020/01/30,-2.036
2020/01/31,-1.295
2020/02/01,-0.781
2020/02/02,-0.466
2020/02/03,-0.001
2020/02/04,0.616
2020/02/05,1.627
2020/02/06,2.779
2020/02/07,3.782
2020/02/08,3.987
2020/02/09,3.602
2020/02/10,3.128
2020/02/11,2.795
2020/02/12,3.173
2020/02/13,3.557
2020/02/14,3.698
2020/02/15,3.543
2020/02/16,3.361
2020/02/17,2.971
2020/02/18,2.403
2020/02/19,1.928
2020/02/20,1.563
2020/02/21,0.806
2020/02/22,-0.131
2020/02/23,-0.815
2020/02/24,-1.111
2020/02/25,-1.044
2020/02/26,-0.208
2020/02/27,0.369
2020/02/28,0.582
2020/02/29,0.18
2020/03/01,-0.347
2020/03/02,-0.819
2020/03/03,-1.127
2020/03/04,-1.296
2020/03/05,-1.129
2020/03/06,-0.978
2020/03/07,-0.956
2020/03/08,-0.358
2020/03/09,0.978
2020/03/10,1.554
2020/03/11,1.932
2020/03/12,11.859
2020/03/13,20.392
2020/03/14,17.707
2020/03/15,12.574
2020/03/16,9.502
2020/03/17,6.446
2020/03/18,3.699
2020/03/19,1.857
2020/03/20,0.406
2020/03/21,-0.99
2020/03/22,-2.179
2020/03/23,-2.996
2020/03/24,-3.543
2020/03/25,-3.901
2020/03/26,-4.11
2020/03/27,-4.256
2020/03/28,-4.476
2020/03/29,-4.777
2020/03/30,-4.812
2020/03/31,-4.564
2020/04/01,-4.258
2020/04/02,-3.761
2020/04/03,-3.265
2020/04/04,-3.106
2020/04/05,-3.128
2020/04/06,-2.438
2020/04/07,-1.595
2020/04/08,-0.966
2020/04/09,-0.588
2020/04/10,-0.285
2020/04/11,-0.425
2020/04/12,-0.818
2020/04/13,-0.865
2020/04/14,-0.635
2020/04/15,-0.416
2020/04/16,0.351
2020/04/17,0.763
2020/04/18,1.075
2020/04/19,1.089
2020/04/20,1.382
2020/04/21,1.717
2020/04/22,1.957
2020/04/23,2.174
2020/04/24,2.246
2020/04/25,1.95
2020/04/26,1.686
2020/04/27,1.505
2020/04/28,1.237
2020/04/29,1.828
2020/04/30,3.293
2020/05/01,3.431
2020/05/02,2.612
2020/05/03,1.721
2020/05/04,1.208
2020/05/05,1.021
2020/05/06,1.342
2020/05/07,2.219
2020/05/08,3.046
2020/05/09,3.269
2020/05/10,4.32
2020/05/11,4.828
2020/05/12,5.188
2020/05/13,5.857
2020/05/14,6.822
2020/05/15,6.844
2020/05/16,5.979
2020/05/17,4.97
2020/05/18,4.587
2020/05/19,4.183
2020/05/20,4.012
2020/05/21,4.499
2020/05/22,4.335
2020/05/23,3.218
2020/05/24,2.268
2020/05/25,1.896
2020/05/26,1.804
2020/05/27,1.923
2020/05/28,2.062
2020/05/29,1.904
2020/05/30,1.576
2020/05/31,0.973
2020/06/01,0.515
2020/06/02,0.356
2020/06/03,0.045
2020/06/04,-0.203
2020/06/05,-0.342
2020/06/06,-0.251
2020/06/07,0.071
2020/06/08,0.467
2020/06/09,0.736
2020/06/10,1.057
2020/06/11,1.321
2020/06/12,1.269
2020/06/13,0.756
2020/06/14,-0.049
2020/06/15,-0.103
2020/06/16,0.098
2020/06/17,0.454
2020/06/18,0.67
2020/06/19,0.923
2020/06/20,0.807
2020/06/21,0.549
2020/06/22,0.803
2020/06/23,1.407
2020/06/24,2.082
2020/06/25,2.427
2020/06/26,2.384
2020/06/27,2.09
2020/06/28,1.639
2020/06/29,1.346
2020/06/30,1.526
2020/07/01,1.696
2020/07/02,1.663
2020/07/03,1.563
2020/07/04,1.076
2020/07/05,0.417
2020/07/06,0.079
2020/07/07,-0.063
2020/07/08,0.251
2020/07/09,0.563
2020/07/10,0.528
2020/07/11,0.18
2020/07/12,-0.318
2020/07/13,-0.157
2020/07/14,0.043
2020/07/15,0.459
2020/07/16,1.032
2020/07/17,1.596
2020/07/18,1.877
2020/07/19,2.111
2020/07/20,2.608
2020/07/21,3.136
2020/07/22,3.483
2020/07/23,3.812
2020/07/24,3.918
2020/07/25,3.992
2020/07/26,3.744
2020/07/27,3.771
2020/07/28,3.402
2020/07/29,2.939
2020/07/30,2.406
2020/07/31,2.021
2020/08/01,1.491
2020/08/02,1.142
2020/08/03,0.806
2020/08/04,0.35
2020/08/05,-0.157
2020/08/06,-0.53
2020/08/07,-0.515
2020/08/08,-0.437
2020/08/09,-0.145
2020/08/10,0.699
2020/08/11,1.753
2020/08/12,3.414
2020/08/13,5.018
2020/08/14,5.883
2020/08/15,5.513
2020/08/16,4.526
2020/08/17,3.521
2020/08/18,2.779
2020/08/19,2.256
2020/08/20,1.742
2020/08/21,1.562
2020/08/22,1.117
2020/08/23,0.447
2020/08/24,-0.077
2020/08/25,-0.409
2020/08/26,-0.735
2020/08/27,-0.967
2020/08/28,-1.144
2020/08/29,-1.159
2020/08/30,-0.409
2020/08/31,0.718
2020/09/01,2.359
2020/09/02,3.897
2020/09/03,4.816
2020/09/04,4.701
2020/09/05,4.262
2020/09/06,3.181
2020/09/07,1.919
2020/09/08,0.701
2020/09/09,-0.215
2020/09/10,-0.589
2020/09/11,-0.792
2020/09/12,-1.129
2020/09/13,-1.379
2020/09/14,-1.171
2020/09/15,-0.826
2020/09/16,-0.598
2020/09/17,0.452
2020/09/18,1.357
2020/09/19,1.546
2020/09/20,1.169
2020/09/21,0.763
2020/09/22,0.366
2020/09/23,-0.106
2020/09/24,-0.652
2020/09/25,-1.194
2020/09/26,-1.786
2020/09/27,-2.293
2020/09/28,-2.418
2020/09/29,-2.157
2020/09/30,-1.902
2020/10/01,-1.824
2020/10/02,-1.865
2020/10/03,-2.112
2020/10/04,-2.322
2020/10/05,-2.395
2020/10/06,-2.2
2020/10/07,-2.082
2020/10/08,-2.03
2020/10/09,-2.025
2020/10/10,-2.216
2020/10/11,-2.625
2020/10/12,-2.709
2020/10/13,-2.583
2020/10/14,-2.332
2020/10/15,-2.018
2020/10/16,-1.85
2020/10/17,-2.239
2020/10/18,-2.779
2020/10/19,-2.988
2020/10/20,-2.9
2020/10/21,-2.358
2020/10/22,-1.797
2020/10/23,-1.427
2020/10/24,-1.746
2020/10/25,-2.281
2020/10/26,-2.314
2020/10/27,-2.352
2020/10/28,-1.962
2020/10/29,-1.299
2020/10/30,-0.681
2020/10/31,-0.68
2020/11/01,-1.099
2020/11/02,-0.971
2020/11/03,-0.932
2020/11/04,-1.136
2020/11/05,-1.126
2020/11/06,-0.734
2020/11/07,-0.319
2020/11/08,-0.638
2020/11/09,-0.845
2020/11/10,-0.766
2020/11/11,-0.574
2020/11/12,-0.251
2020/11/13,0.091
2020/11/14,-0.216
2020/11/15,-0.721
2020/11/16,-0.841
2020/11/17,-0.032
2020/11/18,1.151
2020/11/19,1.509
2020/11/20,1.892
2020/11/21,2.113
2020/11/22,2.193
2020/11/23,2.4
2020/11/24,2.832
2020/11/25,2.657
2020/11/26,3.095
2020/11/27,2.379
2020/11/28,0.986
2020/11/29,-0.546
2020/11/30,-0.881
2020/12/01,-0.552
2020/12/02,-0.695
2020/12/03,-0.936
2020/12/04,-1.027
2020/12/05,-1.424
2020/12/06,-1.897
2020/12/07,-2
2020/12/08,-1.553
2020/12/09,-0.864
2020/12/10,-0.353
2020/12/11,0.154
2020/12/12,0.072
2020/12/13,-0.183
2020/12/14,-0.023
2020/12/15,0.743
2020/12/16,1.568
2020/12/17,3.042
2020/12/18,3.464
2020/12/19,3.113
2020/12/20,2.138
2020/12/21,1.687
2020/12/22,1.33
2020/12/23,1.599
2020/12/24,1.739
2020/12/25,1.848
2020/12/26,1.562
2020/12/27,1.519
2020/12/28,1.721
2020/12/29,1.862
2020/12/30,2.118
2020/12/31,2.16
2021/01/01,1.645
2021/01/02,1.326
2021/01/03,1.592
2021/01/04,2.55
2021/01/05,2.987
2021/01/06,2.987
2021/01/07,2.82
2021/01/08,2.595
2021/01/09,1.969
2021/01/10,1.205
2021/01/11,1.307
2021/01/12,0.9
2021/01/13,0.151
2021/01/14,-0.474
2021/01/15,-0.907
2021/01/16,-1.262
2021/01/17,-1.704
2021/01/18,-1.977
2021/01/19,-1.821
2021/01/20,-1.649
2021/01/21,-1.148
2021/01/22,-0.495
2021/01/23,-0.281
2021/01/24,-0.285
2021/01/25,-0.095
2021/01/26,-0.087
2021/01/27,-0.035
2021/01/28,-0.007
2021/01/29,0.409
2021/01/30,0.676
2021/01/31,1.001
2021/02/01,1.475
2021/02/02,2.021
2021/02/03,2.456
2021/02/04,3.011
2021/02/05,3.49
2021/02/06,3.463
2021/02/07,3.06
2021/02/08,2.726
2021/02/09,2.579
2021/02/10,2.431
2021/02/11,2.064
2021/02/12,1.671
2021/02/13,1.363
2021/02/14,0.934
2021/02/15,0.615
2021/02/16,0.397
2021/02/17,0.24
2021/02/18,0.198
2021/02/19,0.216
2021/02/20,0.305
2021/02/21,0.158
2021/02/22,0.273
2021/02/23,0.744
2021/02/24,0.888
2021/02/25,0.744
2021/02/26,0.458
2021/02/27,-0.049
2021/02/28,-0.593
2021/03/01,-1.072
2021/03/02,-1.404
2021/03/03,-1.573
2021/03/04,-1.722
2021/03/05,-1.656
2021/03/06,-1.746
2021/03/07,-1.64
2021/03/08,-1.412
2021/03/09,-1.113
2021/03/10,-0.853
2021/03/11,-0.639
2021/03/12,-0.247
2021/03/13,0.13
2021/03/14,0.356
2021/03/15,0.684
2021/03/16,0.962
2021/03/17,1.195
2021/03/18,1.289
2021/03/19,1.199
2021/03/20,0.921
2021/03/21,0.577
2021/03/22,0.486
2021/03/23,0.413
2021/03/24,0.4
2021/03/25,0.441
2021/03/26,0.319
2021/03/27,-0.011
2021/03/28,-0.356
2021/03/29,-0.518
2021/03/30,-0.483
2021/03/31,-0.173
2021/04/01,0.181
2021/04/02,0.433
2021/04/03,0.415
2021/04/04,0.071
2021/04/05,-0.164
2021/04/06,-0.27
2021/04/07,-0.297
2021/04/08,-0.462
2021/04/09,-0.674
2021/04/10,-0.987
2021/04/11,-1.418
2021/04/12,-1.653
2021/04/13,-1.682
2021/04/14,-1.446
2021/04/15,-1.37
2021/04/16,-0.874
2021/04/17,-0.386
2021/04/18,0.102
2021/04/19,0.646
2021/04/20,1.407
2021/04/21,1.793
2021/04/22,1.817
2021/04/23,1.528
2021/04/24,0.698
2021/04/25,-0.374
2021/04/26,-1.318
2021/04/27,-2.029
2021/04/28,-2.42
2021/04/29,-2.625
2021/04/30,-2.865
2021/05/01,-3.141
2021/05/02,-3.504
2021/05/03,-3.514
2021/05/04,-3.255
2021/05/05,-2.976
2021/05/06,-2.578
2021/05/07,-2.122
2021/05/08,-1.008
2021/05/09,0.287
2021/05/10,2.047
2021/05/11,3.963
2021/05/12,5.345
2021/05/13,5.589
2021/05/14,5.003
2021/05/15,3.857
2021/05/16,2.507
2021/05/17,1.416
2021/05/18,0.518
2021/05/19,0.589
2021/05/20,0.513
2021/05/21,0.229
2021/05/22,-0.513
2021/05/23,-0.842
2021/05/24,-1.307
2021/05/25,-1.926
2021/05/26,-2.553
2021/05/27,-3.223
2021/05/28,-3.785
2021/05/29,-4.342
2021/05/30,-4.879
2021/05/31,-5.234
2021/06/01,-5.454
2021/06/02,-5.511
2021/06/03,-5.391
2021/06/04,-5.281
2021/06/05,-5.362
2021/06/06,-5.604
2021/06/07,-5.66
2021/06/08,-5.329
2021/06/09,-4.942
2021/06/10,-4.645
2021/06/11,-4.268
2021/06/12,-4.048
2021/06/13,-4.089
2021/06/14,-3.967
2021/06/15,-3.675
2021/06/16,-3.326
2021/06/17,-2.883
2021/06/18,-2.414
2021/06/19,-2.335
2021/06/20,-2.316
2021/06/21,-0.944
2021/06/22,1.47
2021/06/23,2.214
2021/06/24,1.953
2021/06/25,1.607
2021/06/26,0.701
2021/06/27,-0.111
2021/06/28,-0.513
2021/06/29,-0.643
2021/06/30,-0.366
2021/07/01,-0.251
2021/07/02,-0.541
2021/07/03,-1.091
2021/07/04,-1.775
2021/07/05,-2.148
2021/07/06,-0.711
2021/07/07,0.958
2021/07/08,2.265
2021/07/09,2.691
2021/07/10,2.015
2021/07/11,0.779
2021/07/12,0.321
2021/07/13,0.437
2021/07/14,1.337
2021/07/15,2.345
2021/07/16,3.045
2021/07/17,2.875
2021/07/18,2.282
2021/07/19,1.657
2021/07/20,1.286
2021/07/21,0.712
2021/07/22,0.412
2021/07/23,0.174
2021/07/24,-0.331
2021/07/25,-0.885
2021/07/26,-0.552
2021/07/27,-0.028
2021/07/28,0.665
2021/07/29,0.971
2021/07/30,1.283
2021/07/31,1.444
2021/08/01,1.534
2021/08/02,1.697
2021/08/03,2.007
2021/08/04,2.188
2021/08/05,2.618
2021/08/06,2.778
2021/08/07,2.794
2021/08/08,2.55
2021/08/09,2.372
2021/08/10,2.29
2021/08/11,2.369
2021/08/12,2.294
2021/08/13,2.124
2021/08/14,1.768
2021/08/15,1.343
2021/08/16,1.126
2021/08/17,0.947
2021/08/18,0.695
2021/08/19,0.324
2021/08/20,-1
2021/08/21,-2.601
2021/08/22,-4.132
2021/08/23,-5.327
2021/08/24,-6.136
2021/08/25,-6.61
2021/08/26,-6.825
2021/08/27,-6.803
2021/08/28,-6.732
2021/08/29,-6.523
2021/08/30,-6.031
2021/08/31,-5.386
2021/09/01,-4.701
2021/09/02,-4.152
2021/09/03,-3.348
2021/09/04,-2.641
2021/09/05,-2.119
2021/09/06,-1.75
2021/09/07,-0.906
2021/09/08,-0.194
2021/09/09,0.303
2021/09/10,0.288
2021/09/11,-0.41
2021/09/12,-1.388
2021/09/13,-1.883
2021/09/14,-2.303
2021/09/15,-2.653
2021/09/16,-2.739
2021/09/17,-2.886
2021/09/18,-3.258
2021/09/19,-3.479
2021/09/20,-3.126
2021/09/21,-2.502
2021/09/22,-2.172
2021/09/23,-1.881
2021/09/24,-1.701
2021/09/25,-1.998
2021/09/26,-1.905
2021/09/27,-1.58
2021/09/28,-1.23
2021/09/29,-1.059
2021/09/30,-0.599
2021/10/01,-0.374
2021/10/02,-0.575
2021/10/03,-0.949
2021/10/04,-0.839
2021/10/05,-0.047
2021/10/06,0.967
2021/10/07,2.236
2021/10/08,2.677
2021/10/09,2.043
2021/10/10,1.264
2021/10/11,0.872
2021/10/12,0.511
2021/10/13,0.253
2021/10/14,0.418
2021/10/15,1.022
2021/10/16,0.756
2021/10/17,0.13
2021/10/18,-0.209
2021/10/19,-0.556
2021/10/20,-0.852
2021/10/21,-0.776
2021/10/22,-0.74
2021/10/23,-0.939
2021/10/24,-1.052
2021/10/25,-0.853
2021/10/26,-0.271
2021/10/27,1.052
2021/10/28,2.447
2021/10/29,3.349
2021/10/30,3.777
2021/10/31,3.633
2021/11/01,3.241
2021/11/02,2.975
2021/11/03,2.733
2021/11/04,2.328
2021/11/05,1.773
2021/11/06,1.057
2021/11/07,0.178
2021/11/08,-0.276
2021/11/09,-0.3
2021/11/10,-0.065
2021/11/11,0.206
2021/11/12,0.292
2021/11/13,0.111
2021/11/14,-0.345
2021/11/15,-0.456
2021/11/16,-0.396
2021/11/17,-0.482
2021/11/18,-0.471
2021/11/19,-0.635
2021/11/20,-1.025
2021/11/21,-1.375
2021/11/22,-1.367
2021/11/23,-1.146
2021/11/24,-0.829
2021/11/25,-0.558
2021/11/26,-0.299
2021/11/27,-0.237
2021/11/28,-0.453
2021/11/29,-0.579
2021/11/30,-0.49
2021/12/01,-0.422
2021/12/02,-0.43
2021/12/03,-0.554
2021/12/04,-0.209
2021/12/05,-0.37
2021/12/06,-0.452
2021/12/07,-0.67
2021/12/08,-1.006
2021/12/09,-1.31
2021/12/10,-1.329
2021/12/11,-1.639
2021/12/12,-2.095
2021/12/13,-2.166
2021/12/14,-2.212
2021/12/15,-2.103
2021/12/16,-1.999
2021/12/17,-1.824
2021/12/18,-1.996
2021/12/19,-2.111
2021/12/20,-2.076
2021/12/21,-2.081
2021/12/22,-1.976
2021/12/23,-1.754
2021/12/24,-1.551
2021/12/25,-1.509
2021/12/26,-1.748
2021/12/27,-1.744
2021/12/28,-1.361
2021/12/29,-0.641
2021/12/30,-0.084
2021/12/31,0.115
2022/01/01,-0.116
2022/01/02,-0.276
2022/01/03,-0.333
2022/01/04,-0.025
2022/01/05,0.647
2022/01/06,1.144
2022/01/07,1.669
2022/01/08,1.607
2022/01/09,1.309
2022/01/10,1.508
2022/01/11,1.669
2022/01/12,1.925
2022/01/13,1.789
2022/01/14,1.545
2022/01/15,0.908
2022/01/16,0.21
2022/01/17,-0.118
2022/01/18,-0.368
2022/01/19,-0.415
2022/01/20,-0.328
2022/01/21,0.327
2022/01/22,1.026
2022/01/23,0.88
2022/01/24,0.855
2022/01/25,0.564
2022/01/26,0.332
2022/01/27,0.197
2022/01/28,-0.032
2022/01/29,-0.37
2022/01/30,-0.661
2022/01/31,-0.945
2022/02/01,-1.013
2022/02/02,-0.931
2022/02/03,-0.894
2022/02/04,-0.949
2022/02/05,-0.967
2022/02/06,-1.337
2022/02/07,-1.361
2022/02/08,-1.389
2022/02/09,-1.331
2022/02/10,-1.175
2022/02/11,-1.146
2022/02/12,-1.317
2022/02/13,-1.667
2022/02/14,-1.898
2022/02/15,-1.838
2022/02/16,-1.608
2022/02/17,-1.316
2022/02/18,-1.231
2022/02/19,-1.271
2022/02/20,-1.275
2022/02/21,-1.231
2022/02/22,-1.033
2022/02/23,-0.798
2022/02/24,-0.354
2022/02/25,-0.285
2022/02/26,-0.574
2022/02/27,-1.019
2022/02/28,-1.288
2022/03/01,-1.382
2022/03/02,-1.342
2022/03/03,-1.226
2022/03/04,-1.244
2022/03/05,-1.47
2022/03/06,-1.602
2022/03/07,-1.464
2022/03/08,-1.089
2022/03/09,-0.981
2022/03/10,-0.981
2022/03/11,-1.058
2022/03/12,-1.375
2022/03/13,-1.626
2022/03/14,-1.622
2022/03/15,-1.506
2022/03/16,-1.163
2022/03/17,-0.404
2022/03/18,0.476
2022/03/19,0.633
2022/03/20,0.472
2022/03/21,0.291
2022/03/22,0.16
2022/03/23,-0.071
2022/03/24,-0.1
2022/03/25,-0.174
2022/03/26,-0.461
2022/03/27,-0.245
2022/03/28,0.447
2022/03/29,0.926
2022/03/30,1.092
2022/03/31,1.084
2022/04/01,1.054
2022/04/02,1.097
2022/04/03,0.976
2022/04/04,1.071
2022/04/05,1.276
2022/04/06,1.238
2022/04/07,1.109
2022/04/08,0.785
2022/04/09,0.092
2022/04/10,-0.476
2022/04/11,-0.747
2022/04/12,-0.936
2022/04/13,-1.061
2022/04/14,-0.869
2022/04/15,-1.04
2022/04/16,-1.138
2022/04/17,-1.307
2022/04/18,-1.221
2022/04/19,-1.025
2022/04/20,-0.55
2022/04/21,-0.14
2022/04/22,0.131
2022/04/23,-0.163
2022/04/24,-0.589
2022/04/25,-0.447
2022/04/26,-0.428
2022/04/27,-0.356
2022/04/28,-0.225
2022/04/29,0.019
2022/04/30,0.169
2022/05/01,3.441
2022/05/02,4.077
2022/05/03,3.367
2022/05/04,2.356
2022/05/05,1.723
2022/05/06,1.005
2022/05/07,-0.077
2022/05/08,-1.036
2022/05/09,-0.932
2022/05/10,-0.325
2022/05/11,1.901
2022/05/12,5.044
2022/05/13,5.606
2022/05/14,4.689
2022/05/15,3.017
2022/05/16,1.373
2022/05/17,0.004
2022/05/18,-1.126
2022/05/19,-1.922
2022/05/20,-2.529
2022/05/21,-3.028
2022/05/22,-3.505
2022/05/23,-3.701
2022/05/24,-3.704
2022/05/25,-3.571
2022/05/26,-3.045
2022/05/27,-2.433
2022/05/28,-2.308
2022/05/29,-2.423
2022/05/30,-2.242
2022/05/31,-1.667
2022/06/01,-1.175
2022/06/02,-0.948
2022/06/03,-0.717
2022/06/04,-0.42
2022/06/05,-0.28
2022/06/06,-0.068
2022/06/07,0.352
2022/06/08,0.814
2022/06/09,1.047
2022/06/10,1.069
2022/06/11,0.964
2022/06/12,0.858
2022/06/13,2.724
2022/06/14,4.093
2022/06/15,4.911
2022/06/16,4.413
2022/06/17,3.419
2022/06/18,2.846
2022/06/19,2.162
2022/06/20,1.315
2022/06/21,0.635
2022/06/22,0.021
2022/06/23,-0.379
2022/06/24,-0.59
2022/06/25,-1.024
2022/06/26,-1.476
2022/06/27,-1.716
2022/06/28,-1.624
2022/06/29,-1.085
2022/06/30,-0.507
2022/07/01,-0.42
2022/07/02,-0.852
2022/07/03,-1.416
2022/07/04,-1.802
2022/07/05,-1.954
2022/07/06,-1.886
2022/07/07,-1.71
2022/07/08,-1.6
2022/07/09,-1.542
2022/07/10,-1.656
2022/07/11,-1.519
2022/07/12,-1.297
2022/07/13,-0.888
2022/07/14,-0.531
2022/07/15,-0.301
2022/07/16,-0.073
2022/07/17,-0.114
2022/07/18,0.057
2022/07/19,0.393
2022/07/20,0.577
2022/07/21,0.55
2022/07/22,0.272
2022/07/23,-0.246
2022/07/24,-0.774
2022/07/25,-0.937
2022/07/26,-0.999
2022/07/27,-0.721
2022/07/28,-0.344
2022/07/29,-0.117
2022/07/30,-0.295
2022/07/31,-0.651
2022/08/01,-0.574
2022/08/02,-0.515
2022/08/03,-0.605
2022/08/04,-0.815
2022/08/05,-1.048
2022/08/06,-1.425
2022/08/07,-1.74
2022/08/08,-1.622
2022/08/09,-1.294
2022/08/10,-0.571
2022/08/11,-0.052
2022/08/12,0.129
2022/08/13,-0.04
2022/08/14,-0.275
2022/08/15,-0.195
2022/08/16,-0.363
2022/08/17,-0.492
2022/08/18,-0.717
2022/08/19,-0.482
2022/08/20,-0.54
