Date,transactions14mom
2019/09/10,-56541
2019/09/11,-16970
2019/09/12,-463
2019/09/13,-89724
2019/09/14,-51306
2019/09/15,-56274
2019/09/16,-24498
2019/09/17,-69410
2019/09/18,-5689
2019/09/19,-77388
2019/09/20,-51372
2019/09/21,-80472
2019/09/22,-98652
2019/09/23,-117114
2019/09/24,17905
2019/09/25,-27617
2019/09/26,-66050
2019/09/27,162
2019/09/28,-20610
2019/09/29,-41975
2019/09/30,-49086
2019/10/01,-36859
2019/10/02,-81712
2019/10/03,-77295
2019/10/04,-126931
2019/10/05,-1855
2019/10/06,-4647
2019/10/07,-10012
2019/10/08,851
2019/10/09,73679
2019/10/10,48451
2019/10/11,78860
2019/10/12,26578
2019/10/13,-25141
2019/10/14,-33323
2019/10/15,45712
2019/10/16,67558
2019/10/17,88515
2019/10/18,143449
2019/10/19,70052
2019/10/20,40572
2019/10/21,49146
2019/10/22,15857
2019/10/23,-14966
2019/10/24,18790
2019/10/25,39163
2019/10/26,82387
2019/10/27,76110
2019/10/28,70734
2019/10/29,16955
2019/10/30,23029
2019/10/31,40414
2019/11/01,-28635
2019/11/02,-74194
2019/11/03,-41228
2019/11/04,-7745
2019/11/05,13024
2019/11/06,-28655
2019/11/07,132454
2019/11/08,-42517
2019/11/09,-112815
2019/11/10,-33591
2019/11/11,-11180
2019/11/12,1038
2019/11/13,-4067
2019/11/14,-64613
2019/11/15,-21962
2019/11/16,5685
2019/11/17,29055
2019/11/18,63689
2019/11/19,-3722
2019/11/20,-17962
2019/11/21,-94475
2019/11/22,95610
2019/11/23,27663
2019/11/24,-12484
2019/11/25,52733
2019/11/26,-28927
2019/11/27,-38594
2019/11/28,-56425
2019/11/29,-12481
2019/11/30,-11790
2019/12/01,14901
2019/12/02,-53262
2019/12/03,-125004
2019/12/04,-28767
2019/12/05,-145249
2019/12/06,-221117
2019/12/07,-143546
2019/12/08,-156208
2019/12/09,-127426
2019/12/10,-48130
2019/12/11,-49608
2019/12/12,12558
2019/12/13,-49057
2019/12/14,-33728
2019/12/15,-88073
2019/12/16,-46528
2019/12/17,36471
2019/12/18,2291
2019/12/19,2419
2019/12/20,40707
2019/12/21,57254
2019/12/22,89263
2019/12/23,-3827
2019/12/24,-28789
2019/12/25,-60256
2019/12/26,-48993
2019/12/27,-41521
2019/12/28,-34794
2019/12/29,-46865
2019/12/30,-50256
2019/12/31,-92784
2020/01/01,-196769
2020/01/02,-114427
2020/01/03,-32697
2020/01/04,13696
2020/01/05,-5271
2020/01/06,-5110
2020/01/07,43664
2020/01/08,88666
2020/01/09,34754
2020/01/10,25105
2020/01/11,33263
2020/01/12,43820
2020/01/13,-19037
2020/01/14,117533
2020/01/15,231873
2020/01/16,188010
2020/01/17,94915
2020/01/18,69090
2020/01/19,90704
2020/01/20,-27259
2020/01/21,-87516
2020/01/22,-139992
2020/01/23,-68866
2020/01/24,-107960
2020/01/25,-114097
2020/01/26,-95147
2020/01/27,-88848
2020/01/28,-145464
2020/01/29,-146870
2020/01/30,-127597
2020/01/31,-93198
2020/02/01,-82403
2020/02/02,-85274
2020/02/03,21925
2020/02/04,-34486
2020/02/05,97013
2020/02/06,53972
2020/02/07,129117
2020/02/08,226134
2020/02/09,199827
2020/02/10,192219
2020/02/11,182996
2020/02/12,246633
2020/02/13,198711
2020/02/14,188469
2020/02/15,153390
2020/02/16,131396
2020/02/17,74175
2020/02/18,209507
2020/02/19,85057
2020/02/20,83095
2020/02/21,44290
2020/02/22,-55790
2020/02/23,-22341
2020/02/24,18942
2020/02/25,-39023
2020/02/26,-93233
2020/02/27,-50281
2020/02/28,-83133
2020/02/29,-78686
2020/03/01,-32990
2020/03/02,-13889
2020/03/03,-72581
2020/03/04,-31871
2020/03/05,30514
2020/03/06,6257
2020/03/07,25133
2020/03/08,56275
2020/03/09,96383
2020/03/10,90331
2020/03/11,8136
2020/03/12,46299
2020/03/13,159253
2020/03/14,61365
2020/03/15,29153
2020/03/16,102617
2020/03/17,101698
2020/03/18,104471
2020/03/19,143903
2020/03/20,145359
2020/03/21,226511
2020/03/22,83630
2020/03/23,17153
2020/03/24,31312
2020/03/25,52324
2020/03/26,11700
2020/03/27,-99171
2020/03/28,-14104
2020/03/29,-49669
2020/03/30,-60090
2020/03/31,-31351
2020/04/01,-85430
2020/04/02,-143463
2020/04/03,-99470
2020/04/04,-231551
2020/04/05,-132194
2020/04/06,-29955
2020/04/07,-8428
2020/04/08,64834
2020/04/09,-44979
2020/04/10,-3133
2020/04/11,12797
2020/04/12,70546
2020/04/13,20302
2020/04/14,82223
2020/04/15,109145
2020/04/16,69780
2020/04/17,62951
2020/04/18,157159
2020/04/19,127674
2020/04/20,57602
2020/04/21,29491
2020/04/22,-39704
2020/04/23,98895
2020/04/24,101164
2020/04/25,111776
2020/04/26,123419
2020/04/27,96887
2020/04/28,24481
2020/04/29,105629
2020/04/30,109125
2020/05/01,41499
2020/05/02,-17121
2020/05/03,48014
2020/05/04,-54850
2020/05/05,-27445
2020/05/06,42909
2020/05/07,50732
2020/05/08,40949
2020/05/09,102083
2020/05/10,77204
2020/05/11,46361
2020/05/12,42225
2020/05/13,-40819
2020/05/14,-79159
2020/05/15,61553
2020/05/16,108985
2020/05/17,18775
2020/05/18,83610
2020/05/19,62520
2020/05/20,21949
2020/05/21,-9425
2020/05/22,28526
2020/05/23,-25957
2020/05/24,-53398
2020/05/25,-11947
2020/05/26,36297
2020/05/27,39255
2020/05/28,86965
2020/05/29,60578
2020/05/30,6975
2020/05/31,41639
2020/06/01,72229
2020/06/02,132864
2020/06/03,42987
2020/06/04,62703
2020/06/05,-14287
2020/06/06,77771
2020/06/07,118031
2020/06/08,90599
2020/06/09,6100
2020/06/10,43673
2020/06/11,18066
2020/06/12,-59951
2020/06/13,-48683
2020/06/14,-65086
2020/06/15,-17593
2020/06/16,-75974
2020/06/17,-18628
2020/06/18,-16562
2020/06/19,43947
2020/06/20,-4781
2020/06/21,43272
2020/06/22,125877
2020/06/23,196367
2020/06/24,130972
2020/06/25,116411
2020/06/26,128084
2020/06/27,183871
2020/06/28,212623
2020/06/29,143908
2020/06/30,206390
2020/07/01,164702
2020/07/02,125274
2020/07/03,76156
2020/07/04,4872
2020/07/05,-106983
2020/07/06,-72071
2020/07/07,-54936
2020/07/08,21348
2020/07/09,28601
2020/07/10,17404
2020/07/11,-34208
2020/07/12,320
2020/07/13,95645
2020/07/14,-12657
2020/07/15,66922
2020/07/16,29345
2020/07/17,56003
2020/07/18,125222
2020/07/19,202373
2020/07/20,123688
2020/07/21,55589
2020/07/22,45830
2020/07/23,76619
2020/07/24,111476
2020/07/25,192576
2020/07/26,139933
2020/07/27,109622
2020/07/28,123692
2020/07/29,52491
2020/07/30,96015
2020/07/31,140737
2020/08/01,100057
2020/08/02,43438
2020/08/03,33093
2020/08/04,43844
2020/08/05,44659
2020/08/06,68923
2020/08/07,103413
2020/08/08,6900
2020/08/09,91258
2020/08/10,28524
2020/08/11,31891
2020/08/12,65363
2020/08/13,44660
2020/08/14,-17292
2020/08/15,-63733
2020/08/16,26433
2020/08/17,5183
2020/08/18,65317
2020/08/19,34192
2020/08/20,-32891
2020/08/21,7057
2020/08/22,-79927
2020/08/23,-106627
2020/08/24,-127798
2020/08/25,-116045
2020/08/26,-62996
2020/08/27,-72563
2020/08/28,-69634
2020/08/29,23159
2020/08/30,-9904
2020/08/31,53880
2020/09/01,16445
2020/09/02,-35679
2020/09/03,-33358
2020/09/04,-115545
2020/09/05,-61573
2020/09/06,-95857
2020/09/07,-110702
2020/09/08,-111499
2020/09/09,-113615
2020/09/10,-15612
2020/09/11,-57499
2020/09/12,-96408
2020/09/13,-100368
2020/09/14,-156168
2020/09/15,-155864
2020/09/16,-146199
2020/09/17,256380
2020/09/18,103601
2020/09/19,49095
2020/09/20,68642
2020/09/21,82182
2020/09/22,54797
2020/09/23,31497
2020/09/24,-33427
2020/09/25,-39623
2020/09/26,-50025
2020/09/27,-75568
2020/09/28,398
2020/09/29,-1603
2020/09/30,44027
2020/10/01,-387275
2020/10/02,-242670
2020/10/03,-133473
2020/10/04,-109857
2020/10/05,-105972
2020/10/06,2005
2020/10/07,-48716
2020/10/08,-68091
2020/10/09,14781
2020/10/10,51792
2020/10/11,38222
2020/10/12,12076
2020/10/13,39162
2020/10/14,14887
2020/10/15,230745
2020/10/16,158997
2020/10/17,95244
2020/10/18,10259
2020/10/19,101240
2020/10/20,22176
2020/10/21,123970
2020/10/22,169597
2020/10/23,83105
2020/10/24,-24195
2020/10/25,-39495
2020/10/26,-6023
2020/10/27,-48930
2020/10/28,45681
2020/10/29,-141637
2020/10/30,-50122
2020/10/31,37815
2020/11/01,55042
2020/11/02,27940
2020/11/03,13681
2020/11/04,-22111
2020/11/05,-60612
2020/11/06,39295
2020/11/07,119566
2020/11/08,51259
2020/11/09,61556
2020/11/10,78989
2020/11/11,-43026
2020/11/12,-8596
2020/11/13,45364
2020/11/14,-22524
2020/11/15,-13325
2020/11/16,-51358
2020/11/17,53653
2020/11/18,-16445
2020/11/19,-5683
2020/11/20,-9100
2020/11/21,40461
2020/11/22,131319
2020/11/23,65937
2020/11/24,82617
2020/11/25,109342
2020/11/26,74077
2020/11/27,-53488
2020/11/28,-74728
2020/11/29,-43498
2020/11/30,78403
2020/12/01,-651
2020/12/02,-49409
2020/12/03,-8570
2020/12/04,-28534
2020/12/05,-116461
2020/12/06,-113269
2020/12/07,-111131
2020/12/08,-90458
2020/12/09,-55102
2020/12/10,-80901
2020/12/11,19271
2020/12/12,99729
2020/12/13,148773
2020/12/14,57678
2020/12/15,42924
2020/12/16,190378
2020/12/17,228103
2020/12/18,59613
2020/12/19,107150
2020/12/20,39790
2020/12/21,44448
2020/12/22,-2513
2020/12/23,103486
2020/12/24,50314
2020/12/25,18257
2020/12/26,47498
2020/12/27,34669
2020/12/28,15190
2020/12/29,-8582
2020/12/30,-34114
2020/12/31,-178405
2021/01/01,-57368
2021/01/02,7967
2021/01/03,160114
2021/01/04,128220
2021/01/05,111246
2021/01/06,26126
2021/01/07,155825
2021/01/08,148536
2021/01/09,92031
2021/01/10,33231
2021/01/11,23502
2021/01/12,-41195
2021/01/13,-101121
2021/01/14,20658
2021/01/15,90605
2021/01/16,22500
2021/01/17,-101323
2021/01/18,-57216
2021/01/19,-6111
2021/01/20,-66504
2021/01/21,-120378
2021/01/22,-106159
2021/01/23,-90927
2021/01/24,-92859
2021/01/25,-73075
2021/01/26,29087
2021/01/27,14448
2021/01/28,6300
2021/01/29,66776
2021/01/30,24902
2021/01/31,111828
2021/02/01,82498
2021/02/02,50655
2021/02/03,100976
2021/02/04,131673
2021/02/05,134110
2021/02/06,87162
2021/02/07,112894
2021/02/08,68529
2021/02/09,132949
2021/02/10,179377
2021/02/11,79687
2021/02/12,-3663
2021/02/13,34123
2021/02/14,-38259
2021/02/15,-90077
2021/02/16,-84975
2021/02/17,-56403
2021/02/18,-11438
2021/02/19,6714
2021/02/20,109679
2021/02/21,2880
2021/02/22,36439
2021/02/23,-24662
2021/02/24,-35149
2021/02/25,-37763
2021/02/26,-54059
2021/02/27,-49932
2021/02/28,-26806
2021/03/01,-24449
2021/03/02,22266
2021/03/03,-23455
2021/03/04,-63522
2021/03/05,-114978
2021/03/06,-176988
2021/03/07,-53414
2021/03/08,-95761
2021/03/09,-27535
2021/03/10,-29143
2021/03/11,52009
2021/03/12,89438
2021/03/13,90920
2021/03/14,98031
2021/03/15,135463
2021/03/16,68810
2021/03/17,37250
2021/03/18,64857
2021/03/19,82591
2021/03/20,101790
2021/03/21,25905
2021/03/22,91043
2021/03/23,23612
2021/03/24,53403
2021/03/25,64896
2021/03/26,-59843
2021/03/27,-62588
2021/03/28,-65972
2021/03/29,-51487
2021/03/30,-8019
2021/03/31,82305
2021/04/01,68246
2021/04/02,67388
2021/04/03,31024
2021/04/04,-8134
2021/04/05,-10514
2021/04/06,36840
2021/04/07,3170
2021/04/08,-65286
2021/04/09,35046
2021/04/10,84252
2021/04/11,44986
2021/04/12,78082
2021/04/13,49494
2021/04/14,31738
2021/04/15,-170666
2021/04/16,68358
2021/04/17,159667
2021/04/18,198891
2021/04/19,179896
2021/04/20,219761
2021/04/21,252717
2021/04/22,292889
2021/04/23,236218
2021/04/24,74087
2021/04/25,132446
2021/04/26,100483
2021/04/27,97826
2021/04/28,131263
2021/04/29,333377
2021/04/30,14253
2021/05/01,-25432
2021/05/02,20692
2021/05/03,11787
2021/05/04,-19441
2021/05/05,-46478
2021/05/06,-45069
2021/05/07,-9210
2021/05/08,321779
2021/05/09,327250
2021/05/10,268023
2021/05/11,267758
2021/05/12,106473
2021/05/13,57843
2021/05/14,90459
2021/05/15,44928
2021/05/16,7657
2021/05/17,-42002
2021/05/18,-111066
2021/05/19,-57703
2021/05/20,-73051
2021/05/21,-160940
2021/05/22,-427219
2021/05/23,-452347
2021/05/24,-403750
2021/05/25,-426605
2021/05/26,-297645
2021/05/27,-297175
2021/05/28,-226611
2021/05/29,-179071
2021/05/30,-144833
2021/05/31,-148738
2021/06/01,-150699
2021/06/02,-147150
2021/06/03,-121625
2021/06/04,-65147
2021/06/05,-106987
2021/06/06,-129727
2021/06/07,-87190
2021/06/08,-68383
2021/06/09,-132157
2021/06/10,-102829
2021/06/11,-121792
2021/06/12,-161648
2021/06/13,-155546
2021/06/14,-109333
2021/06/15,-50253
2021/06/16,-112915
2021/06/17,-118565
2021/06/18,-131621
2021/06/19,-126487
2021/06/20,-77238
2021/06/21,-15982
2021/06/22,76387
2021/06/23,7699
2021/06/24,18456
2021/06/25,44045
2021/06/26,18683
2021/06/27,-20189
2021/06/28,215544
2021/06/29,40219
2021/06/30,11105
2021/07/01,-7246
2021/07/02,11392
2021/07/03,72354
2021/07/04,48055
2021/07/05,-61672
2021/07/06,57971
2021/07/07,89005
2021/07/08,55615
2021/07/09,-3640
2021/07/10,-11340
2021/07/11,-2781
2021/07/12,-212635
2021/07/13,-80908
2021/07/14,10682
2021/07/15,48262
2021/07/16,17444
2021/07/17,42081
2021/07/18,63500
2021/07/19,47323
2021/07/20,-162671
2021/07/21,-95808
2021/07/22,-59783
2021/07/23,-20505
2021/07/24,86389
2021/07/25,27082
2021/07/26,69154
2021/07/27,134712
2021/07/28,77387
2021/07/29,-844
2021/07/30,43319
2021/07/31,47698
2021/08/01,21775
2021/08/02,74252
2021/08/03,26913
2021/08/04,28670
2021/08/05,-43181
2021/08/06,8835
2021/08/07,-27076
2021/08/08,55324
2021/08/09,-42025
2021/08/10,-105958
2021/08/11,-65874
2021/08/12,-63845
2021/08/13,-45287
2021/08/14,-52380
2021/08/15,-65323
2021/08/16,-15502
2021/08/17,32481
2021/08/18,-22672
2021/08/19,95790
2021/08/20,48033
2021/08/21,-11675
2021/08/22,-279
2021/08/23,27030
2021/08/24,34885
2021/08/25,-49629
2021/08/26,-20220
2021/08/27,-77978
2021/08/28,-28221
2021/08/29,21855
2021/08/30,-54975
2021/08/31,-45830
2021/09/01,23935
2021/09/02,5581
2021/09/03,-61277
2021/09/04,2327
2021/09/05,-47567
2021/09/06,-39131
2021/09/07,61020
2021/09/08,-6331
2021/09/09,44787
2021/09/10,125634
2021/09/11,117410
2021/09/12,64122
2021/09/13,68498
2021/09/14,24926
2021/09/15,-17514
2021/09/16,-36676
2021/09/17,-11199
2021/09/18,-45889
2021/09/19,-8100
2021/09/20,-31934
2021/09/21,-114776
2021/09/22,-4671
2021/09/23,-26797
2021/09/24,-92021
2021/09/25,-128053
2021/09/26,-122735
2021/09/27,-133588
2021/09/28,-123118
2021/09/29,-71721
2021/09/30,-108469
2021/10/01,19400
2021/10/02,-25297
2021/10/03,1998
2021/10/04,-53046
2021/10/05,42379
2021/10/06,164055
2021/10/07,151242
2021/10/08,134349
2021/10/09,70778
2021/10/10,49364
2021/10/11,49583
2021/10/12,95444
2021/10/13,53985
2021/10/14,111208
2021/10/15,96015
2021/10/16,63132
2021/10/17,13960
2021/10/18,76160
2021/10/19,7829
2021/10/20,-78393
2021/10/21,-67020
2021/10/22,-30990
2021/10/23,43105
2021/10/24,123411
2021/10/25,116009
2021/10/26,141206
2021/10/27,180650
2021/10/28,283405
2021/10/29,153340
2021/10/30,197688
2021/10/31,160000
2021/11/01,144060
2021/11/02,152153
2021/11/03,157781
2021/11/04,74911
2021/11/05,83617
2021/11/06,20960
2021/11/07,15686
2021/11/08,29523
2021/11/09,-10627
2021/11/10,20242
2021/11/11,-162859
2021/11/12,-111202
2021/11/13,-78255
2021/11/14,-28460
2021/11/15,-52097
2021/11/16,-85907
2021/11/17,-64002
2021/11/18,-67936
2021/11/19,-83873
2021/11/20,-95793
2021/11/21,-16059
2021/11/22,-107510
2021/11/23,-69151
2021/11/24,-48255
2021/11/25,-46178
2021/11/26,-47607
2021/11/27,-87338
2021/11/28,-140071
2021/11/29,-41948
2021/11/30,-28823
2021/12/01,-131576
2021/12/02,-18964
2021/12/03,-44300
2021/12/04,75569
2021/12/05,125552
2021/12/06,23265
2021/12/07,-40223
2021/12/08,-46184
2021/12/09,-50127
2021/12/10,-59789
2021/12/11,-13742
2021/12/12,45996
2021/12/13,-4710
2021/12/14,-66026
2021/12/15,36819
2021/12/16,-109830
2021/12/17,58867
2021/12/18,-75824
2021/12/19,-248910
2021/12/20,-43534
2021/12/21,-21133
2021/12/22,-62992
2021/12/23,-6096
2021/12/24,60278
2021/12/25,100135
2021/12/26,25293
2021/12/27,8983
2021/12/28,26132
2021/12/29,-6233
2021/12/30,100232
2021/12/31,-56204
2022/01/01,21116
2022/01/02,21319
2022/01/03,7934
2022/01/04,17678
2022/01/05,16313
2022/01/06,-32747
2022/01/07,-109523
2022/01/08,-115646
2022/01/09,-98620
2022/01/10,-18766
2022/01/11,36617
2022/01/12,31117
2022/01/13,27233
2022/01/14,4309
2022/01/15,-6140
2022/01/16,4054
2022/01/17,-10454
2022/01/18,-51790
2022/01/19,-26485
2022/01/20,-22666
2022/01/21,1408
2022/01/22,20765
2022/01/23,-30438
2022/01/24,-86086
2022/01/25,-100009
2022/01/26,-137230
2022/01/27,-149237
2022/01/28,-80901
2022/01/29,-27692
2022/01/30,20896
2022/01/31,-21610
2022/02/01,3392
2022/02/02,-70478
2022/02/03,-78829
2022/02/04,-20904
2022/02/05,30385
2022/02/06,96000
2022/02/07,16229
2022/02/08,3140
2022/02/09,59773
2022/02/10,71992
2022/02/11,46407
2022/02/12,-32509
2022/02/13,-68554
2022/02/14,-29587
2022/02/15,19715
2022/02/16,42028
2022/02/17,30997
2022/02/18,83600
2022/02/19,-84861
2022/02/20,169985
2022/02/21,-28989
2022/02/22,-51567
2022/02/23,-58257
2022/02/24,-24494
2022/02/25,-46068
2022/02/26,53154
2022/02/27,9769
2022/02/28,-39423
2022/03/01,-31069
2022/03/02,-3617
2022/03/03,25190
2022/03/04,-85144
2022/03/05,-72181
2022/03/06,-220624
2022/03/07,40219
2022/03/08,66413
2022/03/09,30690
2022/03/10,48409
2022/03/11,-18564
2022/03/12,-47175
2022/03/13,-83238
2022/03/14,-10186
2022/03/15,28643
2022/03/16,44935
2022/03/17,7345
2022/03/18,98494
2022/03/19,49626
2022/03/20,-4179
2022/03/21,-11953
2022/03/22,24945
2022/03/23,-13885
2022/03/24,-77622
2022/03/25,27432
2022/03/26,3251
2022/03/27,80848
2022/03/28,120110
2022/03/29,9692
2022/03/30,-83811
2022/03/31,-7411
2022/04/01,-106451
2022/04/02,-32939
2022/04/03,-58287
2022/04/04,-57835
2022/04/05,-133442
2022/04/06,-37263
2022/04/07,-24176
2022/04/08,-42347
2022/04/09,-38722
2022/04/10,-18436
2022/04/11,-104759
2022/04/12,-87375
2022/04/13,-84217
2022/04/14,-49836
2022/04/15,-48499
2022/04/16,-35382
2022/04/17,-17528
2022/04/18,-1341
2022/04/19,127367
2022/04/20,114360
2022/04/21,-7868
2022/04/22,40403
2022/04/23,-33678
2022/04/24,-32461
2022/04/25,35963
2022/04/26,12726
2022/04/27,93521
2022/04/28,38229
2022/04/29,57087
2022/04/30,152385
2022/05/01,111536
2022/05/02,8626
2022/05/03,-136990
2022/05/04,-139280
2022/05/05,67879
2022/05/06,-28260
2022/05/07,11
2022/05/08,15420
2022/05/09,9113
2022/05/10,77684
2022/05/11,49204
2022/05/12,172241
2022/05/13,174324
2022/05/14,-71886
2022/05/15,-65346
2022/05/16,12287
2022/05/17,58212
2022/05/18,75659
2022/05/19,-94437
2022/05/20,-3751
2022/05/21,43050
2022/05/22,-31554
2022/05/23,-72477
2022/05/24,-102219
2022/05/25,-116069
2022/05/26,-256575
2022/05/27,-248936
2022/05/28,-69983
2022/05/29,-24034
2022/05/30,-54032
2022/05/31,13424
2022/06/01,-86630
2022/06/02,-1063
2022/06/03,-45326
2022/06/04,-65737
2022/06/05,-48535
2022/06/06,-41544
2022/06/07,-49731
2022/06/08,-51890
2022/06/09,-48718
2022/06/10,-14021
2022/06/11,-38184
2022/06/12,-43772
2022/06/13,39115
2022/06/14,-62385
2022/06/15,5717
2022/06/16,8008
2022/06/17,43094
2022/06/18,29534
2022/06/19,11565
2022/06/20,-1897
2022/06/21,-38122
2022/06/22,-54066
2022/06/23,-54497
2022/06/24,-59976
2022/06/25,-92678
2022/06/26,-101914
2022/06/27,-115333
2022/06/28,-110180
2022/06/29,-91434
2022/06/30,-46027
2022/07/01,67756
2022/07/02,131046
2022/07/03,138378
2022/07/04,109577
2022/07/05,169642
2022/07/06,172749
2022/07/07,226365
2022/07/08,173347
2022/07/09,231807
2022/07/10,229181
2022/07/11,152267
2022/07/12,159319
2022/07/13,169316
2022/07/14,135282
2022/07/15,39261
2022/07/16,51858
2022/07/17,88493
2022/07/18,61566
2022/07/19,-6978
2022/07/20,30020
2022/07/21,10067
2022/07/22,8880
2022/07/23,-26279
2022/07/24,-26599
2022/07/25,129492
2022/07/26,543032
2022/07/27,22566
2022/07/28,-30956
2022/07/29,-25266
2022/07/30,-61491
2022/07/31,-87298
2022/08/01,128637
2022/08/02,30659
2022/08/03,59436
2022/08/04,255206
2022/08/05,5084
2022/08/06,3757
2022/08/07,44629
2022/08/08,-108961
2022/08/09,-553789
2022/08/10,-37068
2022/08/11,-59904
2022/08/12,-61482
2022/08/13,-73513
2022/08/14,-55880
2022/08/15,-237794
2022/08/16,-119873
2022/08/17,-151627
2022/08/18,-341735
2022/08/19,-113474
2022/08/20,-52137
2022/08/21,-89682
2022/08/22,-106960
2022/08/23,-49421
2022/08/24,-116560
2022/08/25,-24144
2022/08/26,-73080
2022/08/27,-58287
2022/08/28,-77323
2022/08/29,-21206
2022/08/30,-34348
2022/08/31,-64126
2022/09/01,-32708
2022/09/02,-10109
2022/09/03,-60502
2022/09/04,35869
2022/09/05,31383
2022/09/06,1211
2022/09/07,24476
2022/09/08,3770
2022/09/09,36198
2022/09/10,-49791
2022/09/11,-562
2022/09/12,-14233
2022/09/13,41241
2022/09/14,74037
2022/09/15,180480
2022/09/16,228649
2022/09/17,286491
2022/09/18,43774
2022/09/19,46887
2022/09/20,72102
2022/09/21,31834
2022/09/22,39964
2022/09/23,25929
2022/09/24,111048
2022/09/25,82735
2022/09/26,72249
2022/09/27,121089
2022/09/28,534
2022/09/29,-136082
2022/09/30,-85963
2022/10/01,-164039
2022/10/02,6983
2022/10/03,168932
2022/10/04,36238
2022/10/05,69226
2022/10/06,84370
2022/10/07,60463
2022/10/08,70878
2022/10/09,-38686
2022/10/10,-17828
2022/10/11,-83985
2022/10/12,-35502
2022/10/13,-5429
2022/10/14,-153991
2022/10/15,-120168
2022/10/16,-183198
2022/10/17,-234079
2022/10/18,-122707
2022/10/19,-80754
2022/10/20,-47078
2022/10/21,-63536
2022/10/22,-220667
2022/10/23,-58760
2022/10/24,-84150
2022/10/25,-82306
2022/10/26,30519
2022/10/27,-12344
2022/10/28,-12262
2022/10/29,930
2022/10/30,52797
2022/10/31,-9815
2022/11/01,9424
2022/11/02,-72657
2022/11/03,-61612
2022/11/04,-102687
2022/11/05,-7350
2022/11/06,-46926
2022/11/07,67471
2022/11/08,84045
2022/11/09,114925
2022/11/10,72847
2022/11/11,59334
2022/11/12,-5362
2022/11/13,99967
2022/11/14,129576
2022/11/15,64925
2022/11/16,67851
2022/11/17,9424
2022/11/18,-5650
2022/11/19,-40177
2022/11/20,-35612
2022/11/21,-142757
2022/11/22,-169124
2022/11/23,-247082
2022/11/24,-194430
2022/11/25,-119844
2022/11/26,-98450
2022/11/27,-252106
2022/11/28,-105103
2022/11/29,-89524
