Date,transactionvalue90varUSD
2019/09/15,71020
2019/09/16,70142
2019/09/17,69362
2019/09/18,69654
2019/09/19,66887
2019/09/20,63832
2019/09/21,63678
2019/09/22,62781
2019/09/23,61300
2019/09/24,53705
2019/09/25,46203
2019/09/26,45758
2019/09/27,43065
2019/09/28,42162
2019/09/29,42241
2019/09/30,42034
2019/10/01,41457
2019/10/02,41751
2019/10/03,42549
2019/10/04,42946
2019/10/05,43597
2019/10/06,44136
2019/10/07,28862
2019/10/08,26328
2019/10/09,23297
2019/10/10,23070
2019/10/11,23224
2019/10/12,21787
2019/10/13,20406
2019/10/14,20459
2019/10/15,20109
2019/10/16,19313
2019/10/17,19681
2019/10/18,19729
2019/10/19,20449
2019/10/20,20596
2019/10/21,20722
2019/10/22,20844
2019/10/23,20840
2019/10/24,19240
2019/10/25,19219
2019/10/26,19192
2019/10/27,19356
2019/10/28,20482
2019/10/29,20480
2019/10/30,19882
2019/10/31,19863
2019/11/01,19848
2019/11/02,20110
2019/11/03,18176
2019/11/04,17509
2019/11/05,17568
2019/11/06,17093
2019/11/07,17420
2019/11/08,17483
2019/11/09,17920
2019/11/10,18397
2019/11/11,18557
2019/11/12,18225
2019/11/13,17648
2019/11/14,17774
2019/11/15,17707
2019/11/16,18033
2019/11/17,18461
2019/11/18,18055
2019/11/19,18131
2019/11/20,18226
2019/11/21,18209
2019/11/22,18640
2019/11/23,18766
2019/11/24,19076
2019/11/25,19196
2019/11/26,19401
2019/11/27,19429
2019/11/28,19460
2019/11/29,19250
2019/11/30,19150
2019/12/01,19723
2019/12/02,19357
2019/12/03,19477
2019/12/04,19596
2019/12/05,19692
2019/12/06,19682
2019/12/07,20083
2019/12/08,20641
2019/12/09,20862
2019/12/10,20857
2019/12/11,21320
2019/12/12,21295
2019/12/13,21513
2019/12/14,21952
2019/12/15,22021
2019/12/16,20932
2019/12/17,19466
2019/12/18,19409
2019/12/19,19951
2019/12/20,20082
2019/12/21,20502
2019/12/22,20503
2019/12/23,17577
2019/12/24,16669
2019/12/25,15524
2019/12/26,15186
2019/12/27,15201
2019/12/28,15367
2019/12/29,14448
2019/12/30,14320
2019/12/31,14510
2020/01/01,14842
2020/01/02,14896
2020/01/03,14801
2020/01/04,14834
2020/01/05,14995
2020/01/06,14961
2020/01/07,14879
2020/01/08,14913
2020/01/09,14940
2020/01/10,14969
2020/01/11,14868
2020/01/12,14339
2020/01/13,14341
2020/01/14,14988
2020/01/15,15160
2020/01/16,15154
2020/01/17,14977
2020/01/18,15113
2020/01/19,15124
2020/01/20,15156
2020/01/21,14717
2020/01/22,14338
2020/01/23,14244
2020/01/24,13821
2020/01/25,14207
2020/01/26,12118
2020/01/27,11783
2020/01/28,11683
2020/01/29,11657
2020/01/30,11728
2020/01/31,12391
2020/02/01,12394
2020/02/02,12172
2020/02/03,11644
2020/02/04,12168
2020/02/05,12376
2020/02/06,14618
2020/02/07,17172
2020/02/08,17090
2020/02/09,17213
2020/02/10,17806
2020/02/11,17893
2020/02/12,20816
2020/02/13,22885
2020/02/14,23679
2020/02/15,24918
2020/02/16,25762
2020/02/17,29478
2020/02/18,31548
2020/02/19,32564
2020/02/20,34066
2020/02/21,34646
2020/02/22,34398
2020/02/23,34421
2020/02/24,34920
2020/02/25,35832
2020/02/26,38809
2020/02/27,40639
2020/02/28,40815
2020/02/29,40206
2020/03/01,40380
2020/03/02,41890
2020/03/03,41954
2020/03/04,41823
2020/03/05,41859
2020/03/06,41727
2020/03/07,40918
2020/03/08,40830
2020/03/09,43685
2020/03/10,43435
2020/03/11,43343
2020/03/12,64411
2020/03/13,68962
2020/03/14,67779
2020/03/15,67507
2020/03/16,69124
2020/03/17,69091
2020/03/18,68960
2020/03/19,68356
2020/03/20,67290
2020/03/21,66880
2020/03/22,67200
2020/03/23,66528
2020/03/24,66634
2020/03/25,65909
2020/03/26,65443
2020/03/27,65051
2020/03/28,64652
2020/03/29,65077
2020/03/30,65687
2020/03/31,64502
2020/04/01,64560
2020/04/02,64530
2020/04/03,63862
2020/04/04,63645
2020/04/05,64442
2020/04/06,63860
2020/04/07,63765
2020/04/08,63428
2020/04/09,63178
2020/04/10,62931
2020/04/11,63233
2020/04/12,63823
2020/04/13,63921
2020/04/14,64746
2020/04/15,65298
2020/04/16,65075
2020/04/17,65369
2020/04/18,65104
2020/04/19,64815
2020/04/20,64136
2020/04/21,63576
2020/04/22,63183
2020/04/23,63183
2020/04/24,62002
2020/04/25,61303
2020/04/26,61518
2020/04/27,61273
2020/04/28,61728
2020/04/29,61584
2020/04/30,61964
2020/05/01,61934
2020/05/02,62168
2020/05/03,62441
2020/05/04,62581
2020/05/05,62750
2020/05/06,62066
2020/05/07,61370
2020/05/08,61231
2020/05/09,61612
2020/05/10,61821
2020/05/11,61751
2020/05/12,60497
2020/05/13,59740
2020/05/14,59553
2020/05/15,59213
2020/05/16,59710
2020/05/17,57928
2020/05/18,56856
2020/05/19,56641
2020/05/20,55557
2020/05/21,55319
2020/05/22,55288
2020/05/23,55425
2020/05/24,55609
2020/05/25,55377
2020/05/26,53250
2020/05/27,52096
2020/05/28,51992
2020/05/29,52065
2020/05/30,52227
2020/05/31,51079
2020/06/01,50966
2020/06/02,53079
2020/06/03,53139
2020/06/04,52930
2020/06/05,52918
2020/06/06,53416
2020/06/07,51047
2020/06/08,50597
2020/06/09,50189
2020/06/10,27758
2020/06/11,21726
2020/06/12,21483
2020/06/13,21749
2020/06/14,19632
2020/06/15,20092
2020/06/16,20085
2020/06/17,19952
2020/06/18,19576
2020/06/19,19221
2020/06/20,19394
2020/06/21,19473
2020/06/22,18481
2020/06/23,18548
2020/06/24,21246
2020/06/25,28467
2020/06/26,28731
2020/06/27,28296
2020/06/28,28279
2020/06/29,28380
2020/06/30,28027
2020/07/01,28052
2020/07/02,28084
2020/07/03,27709
2020/07/04,27417
2020/07/05,27784
2020/07/06,27565
2020/07/07,27510
2020/07/08,28064
2020/07/09,27714
2020/07/10,27222
2020/07/11,27148
2020/07/12,27448
2020/07/13,27115
2020/07/14,27258
2020/07/15,27200
2020/07/16,27071
2020/07/17,27043
2020/07/18,27227
2020/07/19,27309
2020/07/20,27304
2020/07/21,27312
2020/07/22,27609
2020/07/23,32550
2020/07/24,33122
2020/07/25,33405
2020/07/26,35392
2020/07/27,41442
2020/07/28,42620
2020/07/29,43240
2020/07/30,45176
2020/07/31,46882
2020/08/01,48508
2020/08/02,52211
2020/08/03,55156
2020/08/04,59038
2020/08/05,59534
2020/08/06,60306
2020/08/07,61121
2020/08/08,60900
2020/08/09,60888
2020/08/10,63098
2020/08/11,64783
2020/08/12,70698
2020/08/13,76214
2020/08/14,87310
2020/08/15,87363
2020/08/16,87608
2020/08/17,89622
2020/08/18,90995
2020/08/19,92378
2020/08/20,93808
2020/08/21,94739
2020/08/22,93666
2020/08/23,92867
2020/08/24,93591
2020/08/25,93606
2020/08/26,94109
2020/08/27,94202
2020/08/28,97244
2020/08/29,98225
2020/08/30,101847
2020/08/31,118045
2020/09/01,154982
2020/09/02,189791
2020/09/03,217638
2020/09/04,237039
2020/09/05,256336
2020/09/06,263943
2020/09/07,265589
2020/09/08,266507
2020/09/09,269674
2020/09/10,279855
2020/09/11,282636
2020/09/12,283899
2020/09/13,289131
2020/09/14,296792
2020/09/15,297822
2020/09/16,301458
2020/09/17,304719
2020/09/18,312887
2020/09/19,309086
2020/09/20,307260
2020/09/21,308423
2020/09/22,308620
2020/09/23,309172
2020/09/24,307586
2020/09/25,303312
2020/09/26,297781
2020/09/27,292282
2020/09/28,287728
2020/09/29,283231
2020/09/30,278627
2020/10/01,274420
2020/10/02,267404
2020/10/03,261659
2020/10/04,260342
2020/10/05,257094
2020/10/06,256003
2020/10/07,252664
2020/10/08,249529
2020/10/09,241489
2020/10/10,234780
2020/10/11,233091
2020/10/12,230988
2020/10/13,225693
2020/10/14,220908
2020/10/15,216531
2020/10/16,208800
2020/10/17,206243
2020/10/18,205360
2020/10/19,202455
2020/10/20,200888
2020/10/21,200943
2020/10/22,199002
2020/10/23,196659
2020/10/24,198038
2020/10/25,201405
2020/10/26,200267
2020/10/27,199311
2020/10/28,198741
2020/10/29,199790
2020/10/30,199219
2020/10/31,201557
2020/11/01,205427
2020/11/02,205436
2020/11/03,204337
2020/11/04,202911
2020/11/05,202782
2020/11/06,200036
2020/11/07,196734
2020/11/08,199127
2020/11/09,198599
2020/11/10,198929
2020/11/11,198942
2020/11/12,199202
2020/11/13,198140
2020/11/14,197730
2020/11/15,199966
2020/11/16,199773
2020/11/17,201526
2020/11/18,204783
2020/11/19,204366
2020/11/20,203274
2020/11/21,203825
2020/11/22,205162
2020/11/23,213716
2020/11/24,229319
2020/11/25,226759
2020/11/26,236641
2020/11/27,235945
2020/11/28,237722
2020/11/29,234454
2020/11/30,217837
2020/12/01,207828
2020/12/02,194717
2020/12/03,184766
2020/12/04,174657
2020/12/05,172376
2020/12/06,173189
2020/12/07,173810
2020/12/08,173411
2020/12/09,170059
2020/12/10,168797
2020/12/11,167963
2020/12/12,167243
2020/12/13,163661
2020/12/14,163021
2020/12/15,160294
2020/12/16,159035
2020/12/17,165197
2020/12/18,167367
2020/12/19,170084
2020/12/20,168489
2020/12/21,173627
2020/12/22,175458
2020/12/23,175635
2020/12/24,176016
2020/12/25,175051
2020/12/26,174423
2020/12/27,179459
2020/12/28,187326
2020/12/29,203692
2020/12/30,213336
2020/12/31,218179
2021/01/01,215546
2021/01/02,212195
2021/01/03,293977
2021/01/04,536482
2021/01/05,611415
2021/01/06,751324
2021/01/07,912014
2021/01/08,1085338
2021/01/09,1106665
2021/01/10,1150911
2021/01/11,1327460
2021/01/12,1359662
2021/01/13,1393243
2021/01/14,1642604
2021/01/15,1662149
2021/01/16,1656476
2021/01/17,1649238
2021/01/18,1647728
2021/01/19,1826702
2021/01/20,2036691
2021/01/21,2106412
2021/01/22,2162966
2021/01/23,2142215
2021/01/24,2159658
2021/01/25,2215683
2021/01/26,2261286
2021/01/27,2293701
2021/01/28,2303303
2021/01/29,2391640
2021/01/30,2374618
2021/01/31,2364936
2021/02/01,2350359
2021/02/02,2437895
2021/02/03,2535181
2021/02/04,2687678
2021/02/05,2764358
2021/02/06,2772248
2021/02/07,2759946
2021/02/08,2797039
2021/02/09,2818558
2021/02/10,2848752
2021/02/11,2844008
2021/02/12,2831697
2021/02/13,2780976
2021/02/14,2744474
2021/02/15,2738711
2021/02/16,2737028
2021/02/17,2728299
2021/02/18,2771562
2021/02/19,2778022
2021/02/20,2806261
2021/02/21,2798860
2021/02/22,2869041
2021/02/23,3143626
2021/02/24,3163040
2021/02/25,3138541
2021/02/26,3102903
2021/02/27,3038520
2021/02/28,3007031
2021/03/01,2993959
2021/03/02,2946367
2021/03/03,2892711
2021/03/04,2843515
2021/03/05,2772255
2021/03/06,2694270
2021/03/07,2800892
2021/03/08,2747276
2021/03/09,2707236
2021/03/10,2658232
2021/03/11,2601355
2021/03/12,2529378
2021/03/13,2430644
2021/03/14,2357270
2021/03/15,2286278
2021/03/16,2223670
2021/03/17,2195100
2021/03/18,2135695
2021/03/19,2085775
2021/03/20,2011257
2021/03/21,1973061
2021/03/22,1909445
2021/03/23,1835692
2021/03/24,1767654
2021/03/25,1664543
2021/03/26,1562459
2021/03/27,1531079
2021/03/28,1520192
2021/03/29,1486472
2021/03/30,1442972
2021/03/31,1386546
2021/04/01,1308165
2021/04/02,1270566
2021/04/03,1341768
2021/04/04,1316033
2021/04/05,1334628
2021/04/06,1330373
2021/04/07,1321541
2021/04/08,1305862
2021/04/09,1292100
2021/04/10,1287348
2021/04/11,1284099
2021/04/12,1275765
2021/04/13,1287655
2021/04/14,1288372
2021/04/15,1287785
2021/04/16,1304917
2021/04/17,1268733
2021/04/18,1437956
2021/04/19,1414462
2021/04/20,1375767
2021/04/21,1381118
2021/04/22,1511969
2021/04/23,1520928
2021/04/24,1523192
2021/04/25,1541774
2021/04/26,1544048
2021/04/27,1555605
2021/04/28,1576943
2021/04/29,1582006
2021/04/30,1592161
2021/05/01,1571490
2021/05/02,1559744
2021/05/03,1726060
2021/05/04,2100734
2021/05/05,2195590
2021/05/06,2236546
2021/05/07,2373697
2021/05/08,2433555
2021/05/09,2446940
2021/05/10,2975712
2021/05/11,3317583
2021/05/12,3851295
2021/05/13,4606009
2021/05/14,4697586
2021/05/15,4665762
2021/05/16,4696595
2021/05/17,4964772
2021/05/18,5029940
2021/05/19,7176024
2021/05/20,8026797
2021/05/21,8268384
2021/05/22,8249302
2021/05/23,8568661
2021/05/24,8801468
2021/05/25,9015161
2021/05/26,9101294
2021/05/27,9227848
2021/05/28,9174692
2021/05/29,9127933
2021/05/30,9102729
2021/05/31,9082783
2021/06/01,9012252
2021/06/02,8962895
2021/06/03,8884246
2021/06/04,8821480
2021/06/05,8860136
2021/06/06,8960258
2021/06/07,8960019
2021/06/08,8960214
2021/06/09,8929466
2021/06/10,8974328
2021/06/11,8936688
2021/06/12,8893395
2021/06/13,9018293
2021/06/14,8993401
2021/06/15,8994851
2021/06/16,8920716
2021/06/17,8847096
2021/06/18,8713330
2021/06/19,8746918
2021/06/20,8791880
2021/06/21,8694547
2021/06/22,8613329
2021/06/23,8666036
2021/06/24,8642807
2021/06/25,8524198
2021/06/26,8528481
2021/06/27,8639379
2021/06/28,8687862
2021/06/29,8709307
2021/06/30,8741054
2021/07/01,8752907
2021/07/02,8767279
2021/07/03,8901156
2021/07/04,9078751
2021/07/05,9153183
2021/07/06,9212492
2021/07/07,9223991
2021/07/08,9176678
2021/07/09,9171053
2021/07/10,9200758
2021/07/11,9400726
2021/07/12,9431157
2021/07/13,9499234
2021/07/14,9530520
2021/07/15,9627657
2021/07/16,9626615
2021/07/17,9739083
2021/07/18,9909730
2021/07/19,9942913
2021/07/20,10016883
2021/07/21,10000499
2021/07/22,10052271
2021/07/23,10074446
2021/07/24,10129427
2021/07/25,10304551
2021/07/26,10304480
2021/07/27,10342731
2021/07/28,10407167
2021/07/29,10438737
2021/07/30,10456931
2021/07/31,10438218
2021/08/01,10394955
2021/08/02,10170814
2021/08/03,10112819
2021/08/04,10097755
2021/08/05,10014173
2021/08/06,9978426
2021/08/07,9980206
2021/08/08,9556975
2021/08/09,9299430
2021/08/10,8805544
2021/08/11,8078370
2021/08/12,7946205
2021/08/13,7933619
2021/08/14,7889832
2021/08/15,7588330
2021/08/16,7523293
2021/08/17,5211872
2021/08/18,4187610
2021/08/19,3834895
2021/08/20,3776887
2021/08/21,3323780
2021/08/22,2857303
2021/08/23,2518172
2021/08/24,2379218
2021/08/25,2132072
2021/08/26,2000237
2021/08/27,1976214
2021/08/28,1972614
2021/08/29,1972606
2021/08/30,1918913
2021/08/31,2051930
2021/09/01,2184230
2021/09/02,2447849
2021/09/03,2589736
2021/09/04,2560787
2021/09/05,2562742
2021/09/06,2454884
2021/09/07,2659655
2021/09/08,2759154
2021/09/09,2825516
2021/09/10,2837638
2021/09/11,2812090
2021/09/12,2828077
2021/09/13,2823776
2021/09/14,2810558
2021/09/15,2934977
2021/09/16,2932033
2021/09/17,2922637
2021/09/18,2891119
2021/09/19,2871256
2021/09/20,2850759
2021/09/21,2894225
2021/09/22,2911720
2021/09/23,2915448
2021/09/24,3081657
2021/09/25,3069397
2021/09/26,3297963
2021/09/27,3293973
2021/09/28,3283365
2021/09/29,3296278
2021/09/30,3306346
2021/10/01,3207155
2021/10/02,3136956
2021/10/03,3129077
2021/10/04,3102866
2021/10/05,3130634
2021/10/06,3140564
2021/10/07,3153584
2021/10/08,3110237
2021/10/09,3016327
2021/10/10,3038586
2021/10/11,3019842
2021/10/12,3011670
2021/10/13,2975813
2021/10/14,3346450
2021/10/15,3324327
2021/10/16,3200361
2021/10/17,3162233
2021/10/18,3121455
2021/10/19,3109485
2021/10/20,3091522
2021/10/21,3219429
2021/10/22,3149671
2021/10/23,3013305
2021/10/24,3078680
2021/10/25,3052215
2021/10/26,3000316
2021/10/27,3056136
2021/10/28,3036463
2021/10/29,3133067
2021/10/30,3110156
2021/10/31,3086342
2021/11/01,3074909
2021/11/02,3093168
2021/11/03,3276703
2021/11/04,3289319
2021/11/05,3286421
2021/11/06,3271938
2021/11/07,3319739
2021/11/08,3330096
2021/11/09,3322920
2021/11/10,3318338
2021/11/11,3322363
2021/11/12,3308324
2021/11/13,3297474
2021/11/14,3314275
2021/11/15,3970072
2021/11/16,4023277
2021/11/17,4000348
2021/11/18,4017055
2021/11/19,3945418
2021/11/20,3873469
2021/11/21,3872773
2021/11/22,3851678
2021/11/23,3851787
2021/11/24,3834263
2021/11/25,3835095
2021/11/26,3878321
2021/11/27,3899856
2021/11/28,3960758
2021/11/29,3927043
2021/11/30,4046105
2021/12/01,4100347
2021/12/02,4074864
2021/12/03,4145670
2021/12/04,4358925
2021/12/05,4371023
2021/12/06,4469943
2021/12/07,4492861
2021/12/08,4487407
2021/12/09,4489904
2021/12/10,4495615
2021/12/11,4450178
2021/12/12,4582014
2021/12/13,4587172
2021/12/14,4564528
2021/12/15,4543880
2021/12/16,4545633
2021/12/17,4511875
2021/12/18,4466349
2021/12/19,4574222
2021/12/20,4589182
2021/12/21,4604604
2021/12/22,4613010
2021/12/23,4501330
2021/12/24,4394810
2021/12/25,4304217
2021/12/26,4411194
2021/12/27,4369959
2021/12/28,4308379
2021/12/29,4269769
2021/12/30,4413693
2021/12/31,4360465
2022/01/01,4353058
2022/01/02,4470084
2022/01/03,4534991
2022/01/04,4539165
2022/01/05,4539978
2022/01/06,4565599
2022/01/07,4453935
2022/01/08,4432424
2022/01/09,4516638
2022/01/10,4515991
2022/01/11,4567663
2022/01/12,4339030
2022/01/13,4297064
2022/01/14,4326686
2022/01/15,4418933
2022/01/16,4526084
2022/01/17,4562347
2022/01/18,4597291
2022/01/19,4458893
2022/01/20,4449950
2022/01/21,4584654
2022/01/22,4518518
2022/01/23,4514860
2022/01/24,4519957
2022/01/25,4477561
2022/01/26,4463986
2022/01/27,4371170
2022/01/28,4348437
2022/01/29,4382099
2022/01/30,4452148
2022/01/31,4455861
2022/02/01,4306100
2022/02/02,4344709
2022/02/03,4339336
2022/02/04,4326020
2022/02/05,4338782
2022/02/06,4469074
2022/02/07,4459478
2022/02/08,4456097
2022/02/09,4463838
2022/02/10,4478254
2022/02/11,4455210
2022/02/12,4505227
2022/02/13,3925895
2022/02/14,3877629
2022/02/15,3879516
2022/02/16,3890630
2022/02/17,3887025
2022/02/18,3917838
2022/02/19,4052716
2022/02/20,4142786
2022/02/21,4158568
2022/02/22,4182146
2022/02/23,4217662
2022/02/24,4160887
2022/02/25,4138604
2022/02/26,4191530
2022/02/27,4243453
2022/02/28,4005550
2022/03/01,3737401
2022/03/02,3691977
2022/03/03,3550687
2022/03/04,3153730
2022/03/05,3229540
2022/03/06,2984251
2022/03/07,2873654
2022/03/08,2848822
2022/03/09,2831454
2022/03/10,2793689
2022/03/11,2827766
2022/03/12,2897853
2022/03/13,2833255
2022/03/14,2791019
2022/03/15,2787653
2022/03/16,2733706
2022/03/17,2724080
2022/03/18,2723240
2022/03/19,2696880
2022/03/20,2771656
2022/03/21,2770880
2022/03/22,2773570
2022/03/23,2765544
2022/03/24,2768758
2022/03/25,2779682
2022/03/26,2819905
2022/03/27,2851320
2022/03/28,2820365
2022/03/29,2854444
2022/03/30,2540026
2022/03/31,2471283
2022/04/01,2486093
2022/04/02,2456019
2022/04/03,2473022
2022/04/04,2458918
2022/04/05,2409748
2022/04/06,2297219
2022/04/07,2216678
2022/04/08,2215186
2022/04/09,2229849
2022/04/10,2283956
2022/04/11,2323558
2022/04/12,2329230
2022/04/13,2321105
2022/04/14,2327817
2022/04/15,2312481
2022/04/16,2304883
2022/04/17,2324076
2022/04/18,2325425
2022/04/19,2298015
2022/04/20,2335876
2022/04/21,1979813
2022/04/22,1847917
2022/04/23,1891572
2022/04/24,1839115
2022/04/25,1846620
2022/04/26,1802329
2022/04/27,1770449
2022/04/28,1765084
2022/04/29,1816241
2022/04/30,1835777
2022/05/01,1830824
2022/05/02,1879753
2022/05/03,1968954
2022/05/04,1935409
2022/05/05,1928582
2022/05/06,1924027
2022/05/07,1903994
2022/05/08,1889029
2022/05/09,2038385
2022/05/10,2134808
2022/05/11,2382071
2022/05/12,3061297
2022/05/13,3139383
2022/05/14,3137569
2022/05/15,3179602
2022/05/16,3244269
2022/05/17,3247394
2022/05/18,3249102
2022/05/19,3247786
2022/05/20,3191579
2022/05/21,3228419
2022/05/22,3281769
2022/05/23,3270850
2022/05/24,3285264
2022/05/25,3171464
2022/05/26,3191038
2022/05/27,3170140
2022/05/28,3210875
2022/05/29,3282823
2022/05/30,3273626
2022/05/31,3275625
2022/06/01,3275828
2022/06/02,3277071
2022/06/03,3267754
2022/06/04,3290162
2022/06/05,3370499
2022/06/06,3388826
2022/06/07,3383972
2022/06/08,3409808
2022/06/09,3423862
2022/06/10,3341504
2022/06/11,3297452
2022/06/12,3274527
2022/06/13,3482269
2022/06/14,3521626
2022/06/15,3533788
2022/06/16,3533711
2022/06/17,3541764
2022/06/18,3481297
2022/06/19,3513890
2022/06/20,3524596
2022/06/21,3550545
2022/06/22,3576501
2022/06/23,3586221
2022/06/24,3558678
2022/06/25,3594221
2022/06/26,3660897
2022/06/27,3632135
2022/06/28,3624344
2022/06/29,3595589
2022/06/30,3567180
2022/07/01,3597555
2022/07/02,3677830
2022/07/03,3790737
2022/07/04,3827799
2022/07/05,3848039
2022/07/06,3871052
2022/07/07,3870172
2022/07/08,3883789
2022/07/09,3943509
2022/07/10,3947974
2022/07/11,3990190
2022/07/12,4015391
2022/07/13,4029884
2022/07/14,4062939
2022/07/15,4063539
2022/07/16,4107826
2022/07/17,4158031
2022/07/18,4155154
2022/07/19,4109729
2022/07/20,4112449
2022/07/21,4183330
2022/07/22,4178559
2022/07/23,4215038
2022/07/24,4249572
2022/07/25,4267639
2022/07/26,4306838
2022/07/27,4300186
2022/07/28,4214497
2022/07/29,4207519
2022/07/30,4247117
2022/07/31,4215240
2022/08/01,4089995
2022/08/02,4078162
2022/08/03,4085724
2022/08/04,4093520
2022/08/05,4104827
2022/08/06,4140564
2022/08/07,3916544
2022/08/08,3745935
2022/08/09,3213226
2022/08/10,2274401
2022/08/11,2077742
2022/08/12,2078167
2022/08/13,2078584
2022/08/14,1922415
2022/08/15,1919363
2022/08/16,1911290
2022/08/17,1944354
2022/08/18,1904597
2022/08/19,1894856
2022/08/20,1905667
2022/08/21,1906756
2022/08/22,1916417
2022/08/23,1917658
2022/08/24,1817764
2022/08/25,1756741
2022/08/26,1748066
2022/08/27,1741268
2022/08/28,1738931
2022/08/29,1727822
2022/08/30,1711271
2022/08/31,1697654
2022/09/01,1698110
2022/09/02,1698758
2022/09/03,1700736
2022/09/04,1736669
2022/09/05,1733870
2022/09/06,1841388
2022/09/07,1845182
2022/09/08,1809967
2022/09/09,1742039
2022/09/10,1737418
2022/09/11,1311172
2022/09/12,1206079
2022/09/13,1342129
2022/09/14,2101541
2022/09/15,2391551
2022/09/16,2431280
2022/09/17,2448395
2022/09/18,2456021
2022/09/19,2472902
2022/09/20,2473090
2022/09/21,2477208
2022/09/22,2478997
2022/09/23,2468468
2022/09/24,2476971
2022/09/25,2498944
2022/09/26,2498980
2022/09/27,2482351
2022/09/28,2485969
2022/09/29,2490247
2022/09/30,2465100
2022/10/01,2452682
2022/10/02,2481961
2022/10/03,2482882
2022/10/04,2495030
2022/10/05,2506962
2022/10/06,2515015
2022/10/07,2493235
2022/10/08,2505889
2022/10/09,2547146
2022/10/10,2571572
2022/10/11,2584698
2022/10/12,2598009
2022/10/13,2593520
2022/10/14,2589397
2022/10/15,2610601
2022/10/16,2624453
2022/10/17,2548860
2022/10/18,2554141
2022/10/19,2409105
2022/10/20,2418804
2022/10/21,2404973
2022/10/22,2409291
2022/10/23,2426086
2022/10/24,2419617
2022/10/25,2432004
2022/10/26,2456454
2022/10/27,2455500
2022/10/28,2445285
2022/10/29,2426158
2022/10/30,2431287
2022/10/31,2430188
2022/11/01,2427021
2022/11/02,2421456
2022/11/03,2420491
2022/11/04,2412572
2022/11/05,2413839
2022/11/06,2415954
2022/11/07,2434229
2022/11/08,2630646
2022/11/09,2870832
2022/11/10,3001064
2022/11/11,3013847
2022/11/12,3005055
2022/11/13,3010047
2022/11/14,3010575
2022/11/15,2955044
2022/11/16,2954086
2022/11/17,2949305
2022/11/18,2937251
2022/11/19,2922768
2022/11/20,2925275
2022/11/21,2969704
2022/11/22,2968292
2022/11/23,2969426
2022/11/24,2980397
2022/11/25,2987771
2022/11/26,3007036
2022/11/27,3027928
2022/11/28,3030283
2022/11/29,3034320
