Date,activeaddresses7mom
2019/09/17,8570
2019/09/18,813
2019/09/19,-21690
2019/09/20,59905
2019/09/21,-32219
2019/09/22,-52035
2019/09/23,-86327
2019/09/24,-7342
2019/09/25,-30608
2019/09/26,-27497
2019/09/27,-62470
2019/09/28,5671
2019/09/29,-1309
2019/09/30,28929
2019/10/01,-23896
2019/10/02,-15994
2019/10/03,-32512
2019/10/04,-34355
2019/10/05,-2110
2019/10/06,6677
2019/10/07,-19043
2019/10/08,3210
2019/10/09,45781
2019/10/10,58134
2019/10/11,62829
2019/10/12,2708
2019/10/13,-7015
2019/10/14,4351
2019/10/15,5876
2019/10/16,-45565
2019/10/17,-26421
2019/10/18,12523
2019/10/19,23043
2019/10/20,12378
2019/10/21,12933
2019/10/22,-9146
2019/10/23,4626
2019/10/24,3664
2019/10/25,-23078
2019/10/26,5915
2019/10/27,3014
2019/10/28,10124
2019/10/29,5862
2019/10/30,3157
2019/10/31,4931
2019/11/01,-14034
2019/11/02,-51078
2019/11/03,-23026
2019/11/04,-25482
2019/11/05,20239
2019/11/06,2312
2019/11/07,83182
2019/11/08,11271
2019/11/09,2680
2019/11/10,30081
2019/11/11,33215
2019/11/12,-7934
2019/11/13,12040
2019/11/14,-83699
2019/11/15,-18739
2019/11/16,-3776
2019/11/17,-14972
2019/11/18,-17131
2019/11/19,-9516
2019/11/20,-26338
2019/11/21,38759
2019/11/22,57232
2019/11/23,7893
2019/11/24,-26075
2019/11/25,13509
2019/11/26,-36302
2019/11/27,-25207
2019/11/28,-83300
2019/11/29,-62437
2019/11/30,-151314
2019/12/01,25144
2019/12/02,1486
2019/12/03,3717
2019/12/04,11993
2019/12/05,13965
2019/12/06,-24883
2019/12/07,98238
2019/12/08,-76949
2019/12/09,-23530
2019/12/10,-7192
2019/12/11,-5732
2019/12/12,-12995
2019/12/13,4450
2019/12/14,11793
2019/12/15,42270
2019/12/16,-20370
2019/12/17,-6077
2019/12/18,12009
2019/12/19,614
2019/12/20,-1777
2019/12/21,5547
2019/12/22,-14599
2019/12/23,-12794
2019/12/24,-25293
2019/12/25,-60136
2019/12/26,-7817
2019/12/27,-24341
2019/12/28,-4803
2019/12/29,-13696
2019/12/30,-7490
2019/12/31,-12282
2020/01/01,-43010
2020/01/02,-53170
2020/01/03,12220
2020/01/04,12521
2020/01/05,22813
2020/01/06,11026
2020/01/07,38935
2020/01/08,98270
2020/01/09,76407
2020/01/10,8680
2020/01/11,781
2020/01/12,-7534
2020/01/13,-17730
2020/01/14,28537
2020/01/15,30635
2020/01/16,47605
2020/01/17,30534
2020/01/18,41328
2020/01/19,48660
2020/01/20,10336
2020/01/21,-38697
2020/01/22,-76468
2020/01/23,-75666
2020/01/24,-89568
2020/01/25,-93845
2020/01/26,-92896
2020/01/27,-47249
2020/01/28,-35756
2020/01/29,-1469
2020/01/30,-11583
2020/01/31,42459
2020/02/01,46496
2020/02/02,53271
2020/02/03,69666
2020/02/04,19284
2020/02/05,44391
2020/02/06,43628
2020/02/07,44777
2020/02/08,77085
2020/02/09,84103
2020/02/10,24415
2020/02/11,94426
2020/02/12,130213
2020/02/13,89295
2020/02/14,43377
2020/02/15,10445
2020/02/16,-12948
2020/02/17,8579
2020/02/18,-1605
2020/02/19,-94014
2020/02/20,-63035
2020/02/21,-15539
2020/02/22,-22962
2020/02/23,13157
2020/02/24,9470
2020/02/25,-31554
2020/02/26,1549
2020/02/27,15361
2020/02/28,-536
2020/02/29,-15885
2020/03/01,-31433
2020/03/02,-2277
2020/03/03,-16525
2020/03/04,-11534
2020/03/05,3368
2020/03/06,-8954
2020/03/07,3128
2020/03/08,2349
2020/03/09,8893
2020/03/10,25157
2020/03/11,644
2020/03/12,-24350
2020/03/13,67419
2020/03/14,19475
2020/03/15,2830
2020/03/16,14079
2020/03/17,26247
2020/03/18,55818
2020/03/19,123897
2020/03/20,22274
2020/03/21,174919
2020/03/22,94761
2020/03/23,52829
2020/03/24,39594
2020/03/25,-13104
2020/03/26,-69190
2020/03/27,-39822
2020/03/28,-180010
2020/03/29,-106549
2020/03/30,-65600
2020/03/31,-49697
2020/04/01,-37178
2020/04/02,-28300
2020/04/03,-23864
2020/04/04,-12242
2020/04/05,5448
2020/04/06,21217
2020/04/07,15405
2020/04/08,97882
2020/04/09,9871
2020/04/10,6227
2020/04/11,19299
2020/04/12,46341
2020/04/13,-685
2020/04/14,53336
2020/04/15,-34392
2020/04/16,23747
2020/04/17,40991
2020/04/18,85391
2020/04/19,46504
2020/04/20,48590
2020/04/21,-9238
2020/04/22,2421
2020/04/23,44539
2020/04/24,35958
2020/04/25,-7989
2020/04/26,10245
2020/04/27,6006
2020/04/28,13990
2020/04/29,56825
2020/04/30,19680
2020/05/01,-14370
2020/05/02,-3072
2020/05/03,17742
2020/05/04,-34583
2020/05/05,-35864
2020/05/06,-42873
2020/05/07,-23595
2020/05/08,18104
2020/05/09,50387
2020/05/10,25453
2020/05/11,46484
2020/05/12,34848
2020/05/13,-19563
2020/05/14,-26479
2020/05/15,-18137
2020/05/16,-39106
2020/05/17,-44745
2020/05/18,-15033
2020/05/19,13922
2020/05/20,32885
2020/05/21,35473
2020/05/22,22670
2020/05/23,26725
2020/05/24,3754
2020/05/25,-9556
2020/05/26,11749
2020/05/27,36418
2020/05/28,-127515
2020/05/29,51972
2020/05/30,28100
2020/05/31,37621
2020/06/01,63225
2020/06/02,75993
2020/06/03,4592
2020/06/04,180260
2020/06/05,-38412
2020/06/06,-35847
2020/06/07,-25892
2020/06/08,4783
2020/06/09,-49040
2020/06/10,-4088
2020/06/11,-20584
2020/06/12,18922
2020/06/13,9151
2020/06/14,-2239
2020/06/15,-11415
2020/06/16,3198
2020/06/17,10090
2020/06/18,34982
2020/06/19,17614
2020/06/20,56389
2020/06/21,70308
2020/06/22,57690
2020/06/23,70960
2020/06/24,59329
2020/06/25,21976
2020/06/26,30425
2020/06/27,18869
2020/06/28,23976
2020/06/29,35648
2020/06/30,17631
2020/07/01,13754
2020/07/02,12615
2020/07/03,-6849
2020/07/04,-16014
2020/07/05,-57069
2020/07/06,-58866
2020/07/07,-27824
2020/07/08,-4743
2020/07/09,2994
2020/07/10,-4090
2020/07/11,13038
2020/07/12,43624
2020/07/13,68672
2020/07/14,26049
2020/07/15,33961
2020/07/16,-4298
2020/07/17,15651
2020/07/18,-15668
2020/07/19,13870
2020/07/20,-18162
2020/07/21,-43405
2020/07/22,-33443
2020/07/23,27468
2020/07/24,5335
2020/07/25,65161
2020/07/26,57035
2020/07/27,60428
2020/07/28,130225
2020/07/29,16189
2020/07/30,7239
2020/07/31,48470
2020/08/01,34805
2020/08/02,11285
2020/08/03,-16294
2020/08/04,-43908
2020/08/05,61337
2020/08/06,56832
2020/08/07,32233
2020/08/08,-24156
2020/08/09,-23535
2020/08/10,-14413
2020/08/11,-26902
2020/08/12,-93234
2020/08/13,-68702
2020/08/14,-63101
2020/08/15,-28431
2020/08/16,-4143
2020/08/17,-39258
2020/08/18,-27663
2020/08/19,45117
2020/08/20,-3138
2020/08/21,43268
2020/08/22,-11495
2020/08/23,11628
2020/08/24,18981
2020/08/25,1209
2020/08/26,-1229
2020/08/27,5393
2020/08/28,-65684
2020/08/29,-32440
2020/08/30,-72428
2020/08/31,8163
2020/09/01,34135
2020/09/02,-3873
2020/09/03,-5318
2020/09/04,50617
2020/09/05,-11388
2020/09/06,22980
2020/09/07,-63823
2020/09/08,-87609
2020/09/09,-67963
2020/09/10,-44088
2020/09/11,-80385
2020/09/12,7934
2020/09/13,-37969
2020/09/14,-8106
2020/09/15,33422
2020/09/16,3216
2020/09/17,358483
2020/09/18,197541
2020/09/19,90859
2020/09/20,132826
2020/09/21,91144
2020/09/22,26852
2020/09/23,53904
2020/09/24,-296162
2020/09/25,-166662
2020/09/26,-64918
2020/09/27,-98378
2020/09/28,-41419
2020/09/29,3830
2020/09/30,16145
2020/10/01,-42230
2020/10/02,-20916
2020/10/03,-33841
2020/10/04,-14467
2020/10/05,-57566
2020/10/06,-39066
2020/10/07,-57677
2020/10/08,-22647
2020/10/09,30353
2020/10/10,46511
2020/10/11,29581
2020/10/12,40642
2020/10/13,59374
2020/10/14,60672
2020/10/15,218952
2020/10/16,113998
2020/10/17,59559
2020/10/18,10423
2020/10/19,43229
2020/10/20,-14527
2020/10/21,35287
2020/10/22,-71373
2020/10/23,-24983
2020/10/24,-44595
2020/10/25,-35091
2020/10/26,-27104
2020/10/27,-22765
2020/10/28,-29997
2020/10/29,-101955
2020/10/30,-70203
2020/10/31,34098
2020/11/01,50333
2020/11/02,41720
2020/11/03,29013
2020/11/04,42698
2020/11/05,34393
2020/11/06,61472
2020/11/07,7925
2020/11/08,-7587
2020/11/09,-1834
2020/11/10,10306
2020/11/11,-41261
2020/11/12,-27113
2020/11/13,-30671
2020/11/14,-11921
2020/11/15,4197
2020/11/16,-11957
2020/11/17,39522
2020/11/18,21662
2020/11/19,55037
2020/11/20,37190
2020/11/21,59455
2020/11/22,84375
2020/11/23,68511
2020/11/24,31155
2020/11/25,51983
2020/11/26,-30519
2020/11/27,-36803
2020/11/28,-108020
2020/11/29,-68350
2020/11/30,-33915
2020/12/01,-38458
2020/12/02,-88580
2020/12/03,2298
2020/12/04,13377
2020/12/05,46432
2020/12/06,-19525
2020/12/07,-42931
2020/12/08,-28461
2020/12/09,24468
2020/12/10,-29852
2020/12/11,-18764
2020/12/12,50307
2020/12/13,123857
2020/12/14,137940
2020/12/15,86869
2020/12/16,124488
2020/12/17,200348
2020/12/18,105517
2020/12/19,29042
2020/12/20,-91893
2020/12/21,-123217
2020/12/22,-82347
2020/12/23,-10076
2020/12/24,-136531
2020/12/25,-46247
2020/12/26,-10789
2020/12/27,75069
2020/12/28,84384
2020/12/29,67314
2020/12/30,-32989
2020/12/31,23597
2021/01/01,1899
2021/01/02,-11911
2021/01/03,32010
2021/01/04,19130
2021/01/05,33352
2021/01/06,50363
2021/01/07,97777
2021/01/08,73383
2021/01/09,92259
2021/01/10,16104
2021/01/11,-11047
2021/01/12,-50853
2021/01/13,-93021
2021/01/14,-75055
2021/01/15,-29526
2021/01/16,-49189
2021/01/17,-60277
2021/01/18,7547
2021/01/19,60964
2021/01/20,57154
2021/01/21,-19949
2021/01/22,-38665
2021/01/23,-20265
2021/01/24,10744
2021/01/25,-4551
2021/01/26,-20588
2021/01/27,-56171
2021/01/28,46074
2021/01/29,87112
2021/01/30,69388
2021/01/31,81983
2021/02/01,66589
2021/02/02,70018
2021/02/03,144909
2021/02/04,59374
2021/02/05,33356
2021/02/06,24224
2021/02/07,22479
2021/02/08,10245
2021/02/09,32771
2021/02/10,11609
2021/02/11,26258
2021/02/12,17297
2021/02/13,12708
2021/02/14,-18489
2021/02/15,-66507
2021/02/16,-46616
2021/02/17,-39995
2021/02/18,6764
2021/02/19,15518
2021/02/20,45113
2021/02/21,26359
2021/02/22,51646
2021/02/23,-23731
2021/02/24,19395
2021/02/25,-46185
2021/02/26,-64436
2021/02/27,-47676
2021/02/28,-50727
2021/03/01,-13047
2021/03/02,54132
2021/03/03,-12468
2021/03/04,27619
2021/03/05,-46501
2021/03/06,-36828
2021/03/07,3561
2021/03/08,2427
2021/03/09,14099
2021/03/10,28214
2021/03/11,38711
2021/03/12,114415
2021/03/13,73775
2021/03/14,82469
2021/03/15,63437
2021/03/16,15638
2021/03/17,-1688
2021/03/18,5996
2021/03/19,-6114
2021/03/20,3217
2021/03/21,-43845
2021/03/22,-8615
2021/03/23,7186
2021/03/24,37532
2021/03/25,34908
2021/03/26,3816
2021/03/27,-12026
2021/03/28,12407
2021/03/29,-198
2021/03/30,459
2021/03/31,9309
2021/04/01,20210
2021/04/02,71199
2021/04/03,39557
2021/04/04,19871
2021/04/05,22234
2021/04/06,33820
2021/04/07,-12683
2021/04/08,-58506
2021/04/09,-56299
2021/04/10,34954
2021/04/11,42615
2021/04/12,51287
2021/04/13,20180
2021/04/14,-377295
2021/04/15,-43481
2021/04/16,-447511
2021/04/17,91278
2021/04/18,68960
2021/04/19,85479
2021/04/20,145023
2021/04/21,576048
2021/04/22,257878
2021/04/23,595086
2021/04/24,-10005
2021/04/25,58125
2021/04/26,4643
2021/04/27,-63854
2021/04/28,-8254
2021/04/29,-5764
2021/04/30,-51620
2021/05/01,-9965
2021/05/02,-42075
2021/05/03,-19109
2021/05/04,32520
2021/05/05,-24682
2021/05/06,-21908
2021/05/07,59336
2021/05/08,174983
2021/05/09,256584
2021/05/10,145270
2021/05/11,140380
2021/05/12,58042
2021/05/13,57740
2021/05/14,45659
2021/05/15,-114647
2021/05/16,-218113
2021/05/17,-149470
2021/05/18,-210498
2021/05/19,-153103
2021/05/20,-128069
2021/05/21,-178604
2021/05/22,-177283
2021/05/23,-207866
2021/05/24,-137420
2021/05/25,-109774
2021/05/26,-63716
2021/05/27,-103419
2021/05/28,-33772
2021/05/29,46209
2021/05/30,120661
2021/05/31,64767
2021/06/01,33901
2021/06/02,1838
2021/06/03,30137
2021/06/04,14202
2021/06/05,-87881
2021/06/06,-109878
2021/06/07,-87315
2021/06/08,-101779
2021/06/09,-95091
2021/06/10,-112993
2021/06/11,-110842
2021/06/12,-77821
2021/06/13,-31589
2021/06/14,-36477
2021/06/15,30299
2021/06/16,24830
2021/06/17,-3672
2021/06/18,-11676
2021/06/19,-66275
2021/06/20,-82762
2021/06/21,-31593
2021/06/22,-5874
2021/06/23,-14629
2021/06/24,13954
2021/06/25,52411
2021/06/26,83803
2021/06/27,66411
2021/06/28,244559
2021/06/29,40275
2021/06/30,16762
2021/07/01,13267
2021/07/02,-27877
2021/07/03,-19887
2021/07/04,-16719
2021/07/05,-232170
2021/07/06,24283
2021/07/07,42986
2021/07/08,3571
2021/07/09,17205
2021/07/10,2327
2021/07/11,3269
2021/07/12,12086
2021/07/13,-89379
2021/07/14,-55186
2021/07/15,5026
2021/07/16,-9194
2021/07/17,20161
2021/07/18,27038
2021/07/19,10149
2021/07/20,10019
2021/07/21,505
2021/07/22,-15564
2021/07/23,21176
2021/07/24,62024
2021/07/25,-5186
2021/07/26,34467
2021/07/27,144143
2021/07/28,120597
2021/07/29,40716
2021/07/30,30721
2021/07/31,7291
2021/08/01,48333
2021/08/02,35934
2021/08/03,-116185
2021/08/04,-102034
2021/08/05,-84284
2021/08/06,-22706
2021/08/07,-29040
2021/08/08,73
2021/08/09,-56866
2021/08/10,-12459
2021/08/11,-3148
2021/08/12,28234
2021/08/13,-23173
2021/08/14,-30066
2021/08/15,-44727
2021/08/16,42658
2021/08/17,25097
2021/08/18,-11820
2021/08/19,67707
2021/08/20,66232
2021/08/21,34990
2021/08/22,24381
2021/08/23,-21400
2021/08/24,-30485
2021/08/25,-26681
2021/08/26,-90271
2021/08/27,-386861
2021/08/28,-41497
2021/08/29,-12299
2021/08/30,-32393
2021/08/31,7719
2021/09/01,55219
2021/09/02,67326
2021/09/03,296315
2021/09/04,4325
2021/09/05,-20443
2021/09/06,-4560
2021/09/07,36908
2021/09/08,-43625
2021/09/09,-26591
2021/09/10,70130
2021/09/11,138449
2021/09/12,100955
2021/09/13,108220
2021/09/14,12037
2021/09/15,60350
2021/09/16,20504
2021/09/17,-36776
2021/09/18,-105366
2021/09/19,-71941
2021/09/20,-134899
2021/09/21,-53459
2021/09/22,-34181
2021/09/23,-4984
2021/09/24,-31566
2021/09/25,-25380
2021/09/26,-64466
2021/09/27,4956
2021/09/28,-50071
2021/09/29,-32703
2021/09/30,-58840
2021/10/01,79478
2021/10/02,-907
2021/10/03,60138
2021/10/04,-11697
2021/10/05,90477
2021/10/06,162317
2021/10/07,163583
2021/10/08,72983
2021/10/09,86008
2021/10/10,26392
2021/10/11,77882
2021/10/12,-12777
2021/10/13,-121001
2021/10/14,-77334
2021/10/15,-48094
2021/10/16,-18478
2021/10/17,14808
2021/10/18,23395
2021/10/19,41791
2021/10/20,83829
2021/10/21,40828
2021/10/22,23161
2021/10/23,59484
2021/10/24,88029
2021/10/25,65384
2021/10/26,62526
2021/10/27,18809
2021/10/28,-318222
2021/10/29,130068
2021/10/30,43951
2021/10/31,-12288
2021/11/01,11884
2021/11/02,25127
2021/11/03,66721
2021/11/04,374094
2021/11/05,-93438
2021/11/06,-51240
2021/11/07,28866
2021/11/08,5086
2021/11/09,-44210
2021/11/10,-14174
2021/11/11,-6396
2021/11/12,12510
2021/11/13,41248
2021/11/14,11865
2021/11/15,-28136
2021/11/16,-8696
2021/11/17,7220
2021/11/18,-56323
2021/11/19,-59458
2021/11/20,-120461
2021/11/21,-33412
2021/11/22,-62401
2021/11/23,-32773
2021/11/24,-48110
2021/11/25,1888
2021/11/26,398
2021/11/27,24647
2021/11/28,-107478
2021/11/29,37184
2021/11/30,27121
2021/12/01,-79229
2021/12/02,8344
2021/12/03,-45462
2021/12/04,-33504
2021/12/05,267794
2021/12/06,-27868
2021/12/07,-20541
2021/12/08,84074
2021/12/09,-20919
2021/12/10,40724
2021/12/11,42175
2021/12/12,-191871
2021/12/13,35136
2021/12/14,-11741
2021/12/15,-24092
2021/12/16,-17646
2021/12/17,54448
2021/12/18,-10033
2021/12/19,-49986
2021/12/20,-28672
2021/12/21,-10786
2021/12/22,-17984
2021/12/23,49301
2021/12/24,12566
2021/12/25,99826
2021/12/26,56101
2021/12/27,43132
2021/12/28,28534
2021/12/29,-20705
2021/12/30,-1899
2021/12/31,-73551
2022/01/01,-82140
2022/01/02,-65241
2022/01/03,-42323
2022/01/04,-14826
2022/01/05,9537
2022/01/06,-33957
2022/01/07,-23286
2022/01/08,-9233
2022/01/09,-23954
2022/01/10,65777
2022/01/11,79055
2022/01/12,86911
2022/01/13,90850
2022/01/14,29587
2022/01/15,28897
2022/01/16,74498
2022/01/17,-48029
2022/01/18,-99366
2022/01/19,-73943
2022/01/20,-85500
2022/01/21,-52624
2022/01/22,-52603
2022/01/23,-75192
2022/01/24,-75600
2022/01/25,-11997
2022/01/26,-96920
2022/01/27,-85510
2022/01/28,-18990
2022/01/29,-13462
2022/01/30,64110
2022/01/31,60184
2022/02/01,25306
2022/02/02,45392
2022/02/03,18943
2022/02/04,47673
2022/02/05,116732
2022/02/06,34734
2022/02/07,-24171
2022/02/08,-8185
2022/02/09,25941
2022/02/10,69622
2022/02/11,6334
2022/02/12,-112544
2022/02/13,-55416
2022/02/14,2358
2022/02/15,12923
2022/02/16,13749
2022/02/17,-46921
2022/02/18,67935
2022/02/19,37152
2022/02/20,156500
2022/02/21,-49766
2022/02/22,-66609
2022/02/23,-50225
2022/02/24,-6065
2022/02/25,-104540
2022/02/26,-168
2022/02/27,-167343
2022/02/28,3795
2022/03/01,38025
2022/03/02,25848
2022/03/03,19663
2022/03/04,19667
2022/03/05,-64212
2022/03/06,11280
2022/03/07,49035
2022/03/08,46447
2022/03/09,312
2022/03/10,70429
2022/03/11,-34720
2022/03/12,41507
2022/03/13,-61149
2022/03/14,-52360
2022/03/15,-2296
2022/03/16,66889
2022/03/17,-68627
2022/03/18,135990
2022/03/19,-7914
2022/03/20,44662
2022/03/21,46722
2022/03/22,15785
2022/03/23,-83563
2022/03/24,-14641
2022/03/25,-116939
2022/03/26,-6470
2022/03/27,5273
2022/03/28,32038
2022/03/29,-31815
2022/03/30,-19371
2022/03/31,5635
2022/04/01,-6771
2022/04/02,-43737
2022/04/03,-64213
2022/04/04,-107757
2022/04/05,-96737
2022/04/06,-34410
2022/04/07,-47964
2022/04/08,-52016
2022/04/09,13418
2022/04/10,43800
2022/04/11,16919
2022/04/12,-4347
2022/04/13,-41729
2022/04/14,-14163
2022/04/15,12244
2022/04/16,-20769
2022/04/17,-54842
2022/04/18,2087
2022/04/19,116861
2022/04/20,166102
2022/04/21,20983
2022/04/22,43629
2022/04/23,-4094
2022/04/24,30957
2022/04/25,23307
2022/04/26,-84167
2022/04/27,-90680
2022/04/28,12852
2022/04/29,-17968
2022/04/30,63520
2022/05/01,23011
2022/05/02,-77365
2022/05/03,-73279
2022/05/04,-51058
2022/05/05,42705
2022/05/06,-17806
2022/05/07,-67139
2022/05/08,-12975
2022/05/09,66561
2022/05/10,99013
2022/05/11,-39897
2022/05/12,22654
2022/05/13,136532
2022/05/14,16406
2022/05/15,-31622
2022/05/16,-6224
2022/05/17,-39126
2022/05/18,108230
2022/05/19,-118701
2022/05/20,-181751
2022/05/21,-22200
2022/05/22,-17248
2022/05/23,-42233
2022/05/24,-18139
2022/05/25,-79669
2022/05/26,-34902
2022/05/27,-2341
2022/05/28,2538
2022/05/29,18455
2022/05/30,-25574
2022/05/31,40804
2022/06/01,3198
2022/06/02,32204
2022/06/03,1457
2022/06/04,-28182
2022/06/05,-37502
2022/06/06,25495
2022/06/07,-79403
2022/06/08,-32122
2022/06/09,-5211
2022/06/10,31664
2022/06/11,-1328
2022/06/12,-14445
2022/06/13,-43615
2022/06/14,-6792
2022/06/15,-12600
2022/06/16,19614
2022/06/17,9067
2022/06/18,-8389
2022/06/19,2196
2022/06/20,19259
2022/06/21,-20828
2022/06/22,-10968
2022/06/23,-78771
2022/06/24,-67147
2022/06/25,-54924
2022/06/26,-52854
2022/06/27,4348
2022/06/28,-11631
2022/06/29,-22584
2022/06/30,16039
2022/07/01,62683
2022/07/02,157980
2022/07/03,122208
2022/07/04,51712
2022/07/05,105173
2022/07/06,102734
2022/07/07,102879
2022/07/08,33765
2022/07/09,-5778
2022/07/10,39264
2022/07/11,8648
2022/07/12,-16863
2022/07/13,22493
2022/07/14,16163
2022/07/15,40315
2022/07/16,66397
2022/07/17,72141
2022/07/18,31161
2022/07/19,16442
2022/07/20,-8260
2022/07/21,-7514
2022/07/22,-21086
2022/07/23,-101558
2022/07/24,-108804
2022/07/25,76997
2022/07/26,558353
2022/07/27,22352
2022/07/28,-35638
2022/07/29,-35416
2022/07/30,31391
2022/07/31,15724
2022/08/01,78087
2022/08/02,-531415
2022/08/03,49924
2022/08/04,338228
2022/08/05,40988
2022/08/06,13004
2022/08/07,56818
2022/08/08,-161747
2022/08/09,-48465
2022/08/10,-79501
2022/08/11,-367939
2022/08/12,-49690
2022/08/13,-57108
2022/08/14,-98852
2022/08/15,-66604
2022/08/16,-9305
2022/08/17,-29349
2022/08/18,36505
2022/08/19,-65306
2022/08/20,-50767
2022/08/21,1345
2022/08/22,-22606
2022/08/23,-27814
2022/08/24,-45777
2022/08/25,-44594
2022/08/26,-11970
2022/08/27,-807
2022/08/28,-51705
2022/08/29,-15233
2022/08/30,-31834
2022/08/31,-20852
2022/09/01,-6467
2022/09/02,39116
2022/09/03,28529
2022/09/04,120184
2022/09/05,68011
2022/09/06,27677
2022/09/07,17655
2022/09/08,4141
2022/09/09,-536
2022/09/10,-41513
2022/09/11,-103188
2022/09/12,-55134
2022/09/13,17214
2022/09/14,76182
2022/09/15,-473448
2022/09/16,-706835
2022/09/17,-661381
2022/09/18,40086
2022/09/19,21344
2022/09/20,-4824
2022/09/21,-70150
2022/09/22,471682
2022/09/23,688274
2022/09/24,716239
2022/09/25,-26929
2022/09/26,13460
2022/09/27,84939
2022/09/28,-3784
2022/09/29,5312
2022/09/30,2680
2022/10/01,-29795
2022/10/02,-3944
2022/10/03,-72743
2022/10/04,-107898
2022/10/05,28808
2022/10/06,61689
2022/10/07,52242
2022/10/08,129104
2022/10/09,126273
2022/10/10,161560
2022/10/11,74245
2022/10/12,4900
2022/10/13,-58931
2022/10/14,-76511
2022/10/15,-129678
2022/10/16,-194503
2022/10/17,-155861
2022/10/18,-129570
2022/10/19,-60003
2022/10/20,4991
2022/10/21,26056
2022/10/22,-71867
2022/10/23,16645
2022/10/24,11926
2022/10/25,13099
2022/10/26,32382
2022/10/27,-8791
2022/10/28,-55075
2022/10/29,2990
2022/10/30,2049
2022/10/31,-12891
2022/11/01,19882
2022/11/02,-75397
2022/11/03,-13029
2022/11/04,-42981
2022/11/05,-22496
2022/11/06,-47670
2022/11/07,29426
2022/11/08,-28610
2022/11/09,59956
2022/11/10,-35309
2022/11/11,49510
2022/11/12,26856
2022/11/13,41458
2022/11/14,27619
2022/11/15,75072
2022/11/16,4420
2022/11/17,45654
2022/11/18,-3551
2022/11/19,-46796
2022/11/20,-62891
2022/11/21,-136518
2022/11/22,-137204
2022/11/23,-66770
2022/11/24,-38860
2022/11/25,24725
2022/11/26,37225
2022/11/27,6024
2022/11/28,157644
2022/11/29,94704
2022/11/30,21818
